mlb_player_id,player,pos,player_type,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,player_name,image_url,line_score,sport,game_date,player_1,player_2,team_1,team_2,id_status,SP_ERA,WHIP,OBP_ALLOWED,ERA_RANK,WHIP_RANK,OBP_ALLOWED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,def_rank,def_tier,inningsPitched,gamesPlayed,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,same_opp_games_l5,same_opp_over_rate_l5,stat_status,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,reliability_note,player_type_norm,pos_norm,minutes_tier,batting_order_tier,pitcher_role,same_series_hit_rate,usage_boost,usage_boost_proj,usage_boost_reason,usage_boost_source,projection,edge,abs_edge,player_floor_p10,avg_win_margin,player_hr_historical,opp_hr_historical,floor_clears_line,line_gap,dir_line_gap,dir_line_gap_norm,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,l5_vs_same_opp_hit_rate,composite_hit_rate,minutes_certainty,prop_weight,reliability_mult,edge_z,line_hit_z,min_z,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,def_rank_z,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,avg_vs_line_z,prop_hr_prior,prop_hr_z,usage_bonus,rank_score,tier_encoded,tier_era,pick_type_encoded,direction_encoded,def_tier_encoded,hit_rate_L5,hit_rate_L10,avg_L5_vs_line,avg_L10_vs_line,prop_score,sport_encoded,minutes_cv,minutes_trend,role_type_encoded,dominance_pct,specialization_rank,minutes_tier_label,line_bucket,line_bucket_encoded,context_known,defense_known,minutes_known,ml_prob,ml_edge,final_score,tier_source,tier,recommended_side,model_dir,final_bet_direction,final_dir_reason
669003,Garrett Mitchell,OF,hitter,MIL,SD,3.5,Total Bases,total_bases,Demon,12088418,12088418,74159,152003,2026-05-14T13:40:00.000-04:00,,,0.5,3,Garrett Mitchell,https://static.prizepicks.com/images/players/MLB/Garrett_Mitchell_MLB_player_pKr818qZkrPVIDliSpGPdZQ4-450.webp,3.5,MLB,2026-05-14,,,,,OK,4.3,1.31,0.324,18,14,17,16.53846153846154,17,Avg,18,Avg,295,33,0,1,0,0,0,1,2,2,0,1,0,0.4,0.7,0.7,0,5,0,0,0.0917,0.9083,0,1,,,OK,BLENDED_n5,5,0,5,0,0.0917,0.9083,,hitter,OF,0,MID,,,0,0,,none,0.4,-3.1,3.1,,,,,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0.04585,,0.04585,1,1.03,0.75,0,0,0.2172395974687999,0.005806451612903225,0.4023225806451614,-3.097677419354839,-2.544210651641051,0.103448275862069,0,0.4,0.7,0.7,-0.8428571428571429,0,0.56,0,0,0,0,0,0,1,1,0.0917,0,-0.8857142857142858,-0.7999999999999999,,4,,0.5714285714285715,0,0.4914383561643835,31,HIGH,low,1,1,1,1,0.3174895779246311,-0.1825104220753689,0,distance,B,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
694192,Jackson Chourio,OF,hitter,MIL,SD,3.5,Total Bases,total_bases,Demon,12088441,12088441,193538,152003,2026-05-14T13:40:00.000-04:00,,,,2,Jackson Chourio,https://static.prizepicks.com/images/players/MLB/Jackson_Chourio_MLB_player_Sl90DoV6a5Gc8RtLhi2IlM0Y-450.webp,3.5,MLB,2026-05-14,,,,,OK,4.3,1.31,0.324,18,14,17,16.53846153846154,17,Avg,18,Avg,295,33,0,1,1,3,6,,,,,,,2.75,2.75,2.75,1,3,0,0.25,0.35,0.65,0.25,0.75,,,OK,BLENDED_n4,4,1,3,0,0.35,0.65,,hitter,OF,0,MID,,,0,0,,none,2.75,-0.75,0.75,,,,,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.7830726825351271,0.3,,0.3,1,1.03,0.75,0,0,0.2172395974687999,0.005806451612903225,2.765967741935484,-0.734032258064516,-0.7688787781761065,0.103448275862069,0,2.75,2.75,2.75,-0.2142857142857143,0,0.56,0,0,0,0,0,0,1,1,0.35,0.25,-0.2142857142857143,-0.2142857142857143,,4,,1,3,1.930650684931507,1,HIGH,low,1,1,1,1,0.3174895779246311,-0.1825104220753689,0,ml_prob_fallback,D,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
701538,Jackson Merrill,OF,hitter,SD,MIL,3.5,Total Bases,total_bases,Demon,12088459,12088459,193123,152003,2026-05-14T13:40:00.000-04:00,,,,3,Jackson Merrill,https://static.prizepicks.com/images/players/MLB/Jackson_Merrill_MLB_player_woeHd4OzZiuVcuExGBHV3nln-450.webp,3.5,MLB,2026-05-14,,,,,OK,3.61,1.26,0.312,4,10,11,7.461538461538462,7,Above Avg,4,Above Avg,299.1,34,0,0,1,0,2,4,5,1,2,0,0,1.4,1.5,1.5,1,4,0,0.2,0.2583,0.7417,0.2,0.8,,,OK,BLENDED_n5,5,1,4,0,0.2583,0.7417,,hitter,OF,0,MID,,,0,0,,none,1.4,-2.1,2.1,,,,0.5675675675675675,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-1.878825303565596,0.22915,,0.22915,1,1.03,0.75,0,0,0.2172395974687999,-0.03290322580645161,1.353935483870968,-2.146064516129032,-1.913799151706161,-0.5862068965517242,0,1.4,1.5,1.5,-0.5857142857142857,0,0.56,0,0,0,0,0,0,1,2,0.2583,0.2,-0.6,-0.5714285714285714,,4,,0.9333333333333332,2,1.139240506329114,10,HIGH,low,1,1,1,1,0.3174895779246311,-0.1825104220753689,0,ml_prob_fallback,D,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
641343,Jake Bauers,IF,hitter,MIL,SD,3.5,Total Bases,total_bases,Demon,12088475,12088475,192925,152003,2026-05-14T13:40:00.000-04:00,,,,3,Jake Bauers,https://static.prizepicks.com/images/players/MLB/Jakob_Bauers_MLB_player_8W8DDUI7d70DLlu7HXuu07x1-450.webp,3.5,MLB,2026-05-14,,,,,OK,4.3,1.31,0.324,18,14,17,16.53846153846154,17,Avg,18,Avg,295,33,0,4,2,2,1,0,0,1,2,1,4,1.8,1.7,1.7,1,4,0,0.2,0.2583,0.7417,0.2,0.8,,,OK,BLENDED_n5,5,1,4,0,0.2583,0.7417,,hitter,IF,0,MID,,,0,0,,none,1.8,-1.7,1.7,,,,,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-1.569934680005786,0.22915,,0.22915,1,1.03,0.75,0,0,0.2172395974687999,0.005806451612903225,1.810451612903226,-1.689548387096774,-1.561726713331749,0.103448275862069,0,1.8,1.7,1.7,-0.5,0,0.56,0,0,0,0,0,0,1,1,0.2583,0.2,-0.4857142857142857,-0.5142857142857143,,4,,1.058823529411765,2,1.193493150684932,13,HIGH,low,1,1,1,1,0.3174895779246311,-0.1825104220753689,0,ml_prob_fallback,D,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
592518,Manny Machado,IF,hitter,SD,MIL,3.5,Total Bases,total_bases,Demon,12088525,12088525,67592,152003,2026-05-14T13:40:00.000-04:00,,,,3,Manny Machado,https://static.prizepicks.com/images/players/MLB/Manuel_Machado_MLB_player_T2qAovSYe7b2PcWthjl1p2RY-450.webp,3.5,MLB,2026-05-14,,,,,OK,3.61,1.26,0.312,4,10,11,7.461538461538462,7,Above Avg,4,Above Avg,299.1,34,0,4,0,0,0,0,0,5,0,1,0,0.8,1,1,1,4,0,0.2,0.2583,0.7417,0.2,0.8,,,OK,BLENDED_n5,5,1,4,0,0.2583,0.7417,,hitter,IF,0,MID,,,0,0,,none,0.8,-2.7,2.7,,,,0.5675675675675675,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.326265069692687,0.22915,,0.22915,1,1.03,0.75,0,0,0.2172395974687999,-0.03290322580645161,0.7736774193548387,-2.726322580645161,-2.345528176941813,-0.5862068965517242,0,0.8,1,1,-0.7428571428571429,0,0.56,0,0,0,0,0,0,1,2,0.2583,0.2,-0.7714285714285715,-0.7142857142857143,,4,,0.8,0,0.759493670886076,25,HIGH,low,1,1,1,1,0.3174895779246311,-0.1825104220753689,0,ml_prob_fallback,D,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
609280,Miguel Andujar,DH,hitter,SD,MIL,3.5,Total Bases,total_bases,Demon,12088541,12088541,309619,152003,2026-05-14T13:40:00.000-04:00,,,,3,Miguel Andujar,https://static.prizepicks.com/images/manual/Miguel_Andujar.png,3.5,MLB,2026-05-14,,,,,OK,3.61,1.26,0.312,4,10,11,7.461538461538462,7,Above Avg,4,Above Avg,299.1,34,0,0,1,0,6,0,4,2,1,4,1,1.4,1.9,1.9,1,4,0,0.2,0.2583,0.7417,0.3,0.7,,,OK,BLENDED_n5,5,1,4,0,0.2583,0.7417,,hitter,DH,0,MID,,,0,0,,none,1.4,-2.1,2.1,,,,0.5675675675675675,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-1.878825303565596,0.27915,,0.27915,1,1.03,0.75,0,0,0.2172395974687999,-0.03290322580645161,1.353935483870968,-2.146064516129032,-1.913799151706161,-0.5862068965517242,0,1.4,1.9,1.9,-0.5285714285714286,0,0.56,0,0,0,0,0,0,1,2,0.2583,0.3,-0.6,-0.4571428571428572,,4,,0.7368421052631579,2,1.443037974683544,5,HIGH,low,1,1,1,1,0.3174895779246311,-0.1825104220753689,0,ml_prob_fallback,D,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
592206,Nick Castellanos,OF,hitter,SD,MIL,3.5,Total Bases,total_bases,Demon,12088555,12088555,308729,152003,2026-05-14T13:40:00.000-04:00,,,,3,Nick Castellanos,https://static.prizepicks.com/images/manual/Nick Castellanos.png,3.5,MLB,2026-05-14,,,,,OK,3.61,1.26,0.312,4,10,11,7.461538461538462,7,Above Avg,4,Above Avg,299.1,34,0,0,1,4,0,2,1,2,0,4,0,1.4,1.4,1.4,1,4,0,0.2,0.2583,0.7417,0.2,0.8,2,0,OK,BLENDED_n5,5,1,4,0,0.2583,0.7417,,hitter,OF,0,MID,,0,0,0,,none,1.4,-2.1,2.1,,,,0.5675675675675675,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-1.878825303565596,0.22915,0,0.22915,1,1.03,0.75,0,0,0.2172395974687999,-0.03290322580645161,1.353935483870968,-2.146064516129032,-1.913799151706161,-0.5862068965517242,0,1.4,1.4,1.4,-0.6,0,0.56,0,0,0,0,0,0,1,2,0.2583,0.2,-0.6,-0.6,,4,,1,1,1.063291139240506,14,HIGH,low,1,1,1,1,0.3174895779246311,-0.1825104220753689,0,ml_prob_fallback,D,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
657656,Ramón Laureano,OF,hitter,SD,MIL,3.5,Total Bases,total_bases,Demon,12088571,12088571,249859,152003,2026-05-14T13:40:00.000-04:00,,,,3,Ramón Laureano,https://static.prizepicks.com/images/manual/Ramon_Laureano.png,3.5,MLB,2026-05-14,,,,,OK,3.61,1.26,0.312,4,10,11,7.461538461538462,7,Above Avg,4,Above Avg,299.1,34,0,0,0,0,0,4,0,1,0,0,1,0.8,0.6,0.6,1,4,0,0.2,0.2583,0.7417,0.1,0.9,,,OK,BLENDED_n5,5,1,4,0,0.2583,0.7417,,hitter,OF,0,MID,,,0,0,,none,0.8,-2.7,2.7,,,,0.5675675675675675,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.326265069692687,0.17915,,0.17915,1,1.03,0.75,0,0,0.2172395974687999,-0.03290322580645161,0.7736774193548387,-2.726322580645161,-2.345528176941813,-0.5862068965517242,0,0.8,0.6,0.6,-0.8,0,0.56,0,0,0,0,0,0,1,2,0.2583,0.1,-0.7714285714285715,-0.8285714285714285,,4,,1.333333333333333,0,0.4556962025316456,30,HIGH,low,1,1,1,1,0.3174895779246311,-0.1825104220753689,0,ml_prob_fallback,D,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
664034,Ty France,IF,hitter,SD,MIL,3.5,Total Bases,total_bases,Demon,12088599,12088599,310333,152003,2026-05-14T13:40:00.000-04:00,,,,3,Ty France,https://static.prizepicks.com/images/manual/TyFrance.png,3.5,MLB,2026-05-14,,,,,OK,3.61,1.26,0.312,4,10,11,7.461538461538462,7,Above Avg,4,Above Avg,299.1,34,0,0,4,0,3,2,0,0,2,5,8,1.8,2.4,2.4,1,4,0,0.2,0.2583,0.7417,0.3,0.7,,,OK,BLENDED_n5,5,1,4,0,0.2583,0.7417,,hitter,IF,0,MID,,,0,0,,none,1.8,-1.7,1.7,,,,0.5675675675675675,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-1.569934680005786,0.27915,,0.27915,1,1.03,0.75,0,0,0.2172395974687999,-0.03290322580645161,1.740774193548387,-1.759225806451613,-1.616305121586671,-0.5862068965517242,0,1.8,2.4,2.4,-0.4,0,0.56,0,0,0,0,0,0,1,2,0.2583,0.3,-0.4857142857142857,-0.3142857142857143,,4,,0.75,3,1.822784810126582,1,HIGH,low,1,1,1,1,0.3174895779246311,-0.1825104220753689,0,ml_prob_fallback,D,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
661388,William Contreras,C,hitter,MIL,SD,3.5,Total Bases,total_bases,Demon,12088615,12088615,127196,152003,2026-05-14T13:40:00.000-04:00,,,,3,William Contreras,https://static.prizepicks.com/images/players/MLB/William_Contreras_MLB_player_utOsP58xiT4H1eTJnXgLgfhV-450.webp,3.5,MLB,2026-05-14,,,,,OK,4.3,1.31,0.324,18,14,17,16.53846153846154,17,Avg,18,Avg,295,33,0,2,1,0,1,0,1,4,8,0,2,0.8,1.9,1.9,0,5,0,0,0.0917,0.9083,0.2,0.8,,,OK,BLENDED_n5,5,0,5,0,0.0917,0.9083,,hitter,C,0,MID,,,0,0,,none,0.8,-2.7,2.7,,2.166666666666667,,,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.326265069692687,0.14585,,0.14585,1,1.03,0.75,0,0,0.2172395974687999,0.005806451612903225,0.8046451612903227,-2.695354838709677,-2.322862780460158,0.103448275862069,0,0.8,1.9,1.9,-0.6142857142857143,0,0.56,0,0,0,0,0,0,1,1,0.0917,0.2,-0.7714285714285715,-0.4571428571428572,,4,,0.5,2,1.333904109589041,5,HIGH,low,1,1,1,1,0.3174895779246311,-0.1825104220753689,0,ml_prob_fallback,D,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
593428,Xander Bogaerts,IF,hitter,SD,MIL,3.5,Total Bases,total_bases,Demon,12088630,12088630,127204,152003,2026-05-14T13:40:00.000-04:00,,,,3,Xander Bogaerts,https://static.prizepicks.com/images/players/MLB/Xander_Bogaerts_MLB_player_SyYOqVCqxykf8J9hjqxLQ6Z3-450.webp,3.5,MLB,2026-05-14,,,,,OK,3.61,1.26,0.312,4,10,11,7.461538461538462,7,Above Avg,4,Above Avg,299.1,34,0,0,0,1,4,5,0,2,0,0,0,2,1.2,1.2,2,3,0,0.4,0.425,0.575,0.2,0.8,,,OK,BLENDED_n5,5,2,3,0,0.425,0.575,,hitter,IF,0,MID,,,0,0,,none,2,-1.5,1.5,,,,0.5675675675675675,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-1.411489234785374,0.3125,,0.3125,1,1.03,0.75,0,0,0.2172395974687999,-0.03290322580645161,1.934193548387097,-1.565806451612903,-1.46395378357032,-0.5862068965517242,0,2,1.2,1.2,-0.5428571428571428,0,0.56,0,0,0,0,0,0,1,2,0.425,0.2,-0.4285714285714285,-0.6571428571428571,,4,,1.666666666666667,1,0.9113924050632911,17,HIGH,low,1,1,1,1,0.3174895779246311,-0.1825104220753689,0,ml_prob_fallback,D,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
666152,David Hamilton,IF,hitter,MIL,SD,3.5,Total Bases,total_bases,Demon,12088669,12088669,309891,152003,2026-05-14T13:40:00.000-04:00,,,0.5,3,David Hamilton,https://static.prizepicks.com/images/manual/David_Hamilton.png,3.5,MLB,2026-05-14,,,,,OK,4.3,1.31,0.324,18,14,17,16.53846153846154,17,Avg,18,Avg,295,33,0,0,0,1,0,0,0,2,1,0,3,0.2,0.7,0.7,0,5,0,0,0.0917,0.9083,0,1,,,OK,BLENDED_n5,5,0,5,0,0.0917,0.9083,,hitter,IF,0,MID,,,0,0,,none,0.2,-3.3,3.3,,,,,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0.04585,,0.04585,1,1.03,0.75,0,0,0.2172395974687999,0.005806451612903225,0.2011612903225807,-3.298838709677419,-2.544210651641051,0.103448275862069,0,0.2,0.7,0.7,-0.8714285714285714,0,0.56,0,0,0,0,0,0,1,1,0.0917,0,-0.9428571428571428,-0.7999999999999999,,4,,0.5,0,0.4914383561643835,31,HIGH,low,1,1,1,1,0.3174895779246311,-0.1825104220753689,0,distance,B,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
686217,Sal Frelick,OF,hitter,MIL,SD,3.5,Total Bases,total_bases,Demon,12088672,12088672,146602,152003,2026-05-14T13:40:00.000-04:00,,,,3,Sal Frelick,https://static.prizepicks.com/images/players/MLB/Salvatore_Frelick_MLB_player_BrPHMsUL8EebaOML04XbI50b-450.webp,3.5,MLB,2026-05-14,,,,,OK,4.3,1.31,0.324,18,14,17,16.53846153846154,17,Avg,18,Avg,295,33,0,0,1,2,1,0,1,1,4,0,5,0.8,1.5,1.5,0,5,0,0,0.0917,0.9083,0.2,0.8,,,OK,BLENDED_n5,5,0,5,0,0.0917,0.9083,,hitter,OF,0,MID,,,0,0,,none,0.8,-2.7,2.7,,,,,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.326265069692687,0.14585,,0.14585,1,1.03,0.75,0,0,0.2172395974687999,0.005806451612903225,0.8046451612903227,-2.695354838709677,-2.322862780460158,0.103448275862069,0,0.8,1.5,1.5,-0.6714285714285715,0,0.56,0,0,0,0,0,0,1,1,0.0917,0.2,-0.7714285714285715,-0.5714285714285714,,4,,0.5333333333333333,1,1.053082191780822,20,HIGH,low,1,1,1,1,0.3174895779246311,-0.1825104220753689,0,ml_prob_fallback,D,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
656288,Griffin Canning,P,pitcher,SD,MIL,3.5,Pitcher Strikeouts,strikeouts,Goblin,12088875,12088875,316429,152003,2026-05-14T13:40:00.000-04:00,,,4,1,Griffin Canning,https://static.prizepicks.com/images/players/MLB/Griffin_Canning_MLB_player_CwgnX0THnZqPpwHT0kdQyjP3-450.webp,3.5,MLB,2026-05-14,,,,,OK,3.61,1.26,0.312,4,10,11,7.461538461538462,7,Above Avg,4,Above Avg,299.1,34,0,5,7,,,,,,,,,6,6,6,2,0,0,1,0.6625,0.3375,1,0,,,OK,BLENDED_n2,2,2,0,0,0.6625,0.3375,THIN_SAMPLE_2g_raw_100%,pitcher,P,0,UNKNOWN,SP,,0,0,,none,6,2.5,2.5,,,,,,,,0.5,1,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,2.17895874348904,0.83125,,0.83125,1,1.1,1.06,3.1529476210286,1.550737089732712,0.2172395974687999,-0.03290322580645161,5.80258064516129,2.30258064516129,2.031807795757324,-0.5862068965517242,-1.138058509773987,6,6,6,0.7142857142857143,0.4204998786577172,0.63,2.755403559312606,0,4.748904281600471,0,0,2,1,2,0.6625,1,0.7142857142857143,0.7142857142857143,4.526532019719578,4,,1,1,1,1,HIGH,low,1,1,1,1,0.4906484779154742,-0.009351522084525832,4.748904281600471,distance,D,OVER,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
690986,Kyle Harrison,P,pitcher,MIL,SD,3.5,Hits Allowed,hits_allowed,Goblin,12094663,12094663,310339,152003,2026-05-14T13:40:00.000-04:00,,,,1,Kyle Harrison,https://static.prizepicks.com/images/manual/Kyle Harrison.png,3.5,MLB,2026-05-14,,,,,OK,4.3,1.31,0.324,18,14,17,16.53846153846154,17,Avg,18,Avg,295,33,0,4,7,1,4,5,3,4,,,,4.2,4,4,4,1,0,0.8,0.7062,0.2937,0.714,0.286,,,OK,BLENDED_n5,5,4,1,0,0.7062,0.2937,,pitcher,P,0,UNKNOWN,SP,,0,0,,none,4.2,0.7000000000000002,0.7000000000000002,,,,,,,,0.5,1,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,0.7384708111153173,0.7101,,0.7101,0.9,0.98,1.06,0.1245655111380293,0.7796682254003521,-3.011390282153713,0.005806451612903225,4.224387096774194,0.7243870967741941,0.7602826852283763,0.103448275862069,0.0710623673391026,4.2,4,4,0.1714285714285715,-0.9948875887574585,0.53,-0.8193193155556439,0,-0.5799171073429635,0,0,2,1,1,0.7062,0.714,0.2,0.1428571428571428,-0.5639279043554143,4,,1.05,1,1,1,MEDIUM,low,1,1,1,1,0.4473045843732549,-0.05269541562674507,-0.5799171073429635,ml_prob_fallback,D,OVER,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
656288,Griffin Canning,P,pitcher,SD,MIL,3.5,Hits Allowed,hits_allowed,Goblin,12094721,12094721,316429,152003,2026-05-14T13:40:00.000-04:00,,,4.5,1,Griffin Canning,https://static.prizepicks.com/images/players/MLB/Griffin_Canning_MLB_player_CwgnX0THnZqPpwHT0kdQyjP3-450.webp,3.5,MLB,2026-05-14,,,,,OK,3.61,1.26,0.312,4,10,11,7.461538461538462,7,Above Avg,4,Above Avg,299.1,34,0,7,3,,,,,,,,,5,5,5,1,1,0,0.5,0.5375,0.4625,0.5,0.5,,,OK,BLENDED_n2,2,1,1,0,0.5375,0.4625,,pitcher,P,0,UNKNOWN,SP,,0,0,,none,5,1.5,1.5,,,,,,,,0.5,1,OVER,0,VOID_LOW_MINUTES_NON_A,1.411489234785374,0.51875,,0.51875,1,0.98,1.06,1.470513115533838,-0.43819415338625,0.2172395974687999,-0.03290322580645161,4.835483870967741,1.335483870967741,1.278771210304086,-0.5862068965517242,-1.138058509773987,5,5,5,0.4285714285714286,-0.3244408936660595,0.53,-0.8193193155556439,0,-0.8295492316630758,0,0,2,1,2,0.5375,0.5,0.4285714285714285,0.4285714285714285,-0.8254686435374449,4,,1,1,1,1,HIGH,low,1,1,1,1,0.5355143222671674,0.03551432226716744,-0.8295492316630758,distance,C,OVER,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
683734,Andrew Vaughn,IF,hitter,MIL,SD,3.5,Total Bases,total_bases,Demon,12094925,12094925,245621,152003,2026-05-14T13:40:00.000-04:00,,,,3,Andrew Vaughn,https://static.prizepicks.com/images/manual/Andrew_Vaughn.png,3.5,MLB,2026-05-14,,,,,OK,4.3,1.31,0.324,18,14,17,16.53846153846154,17,Avg,18,Avg,295,33,0,0,2,5,0,1,,,,,,1.6,1.6,1.6,1,4,0,0.2,0.2583,0.7417,0.2,0.8,,,OK,BLENDED_n5,5,1,4,0,0.2583,0.7417,,hitter,IF,0,MID,,,0,0,,none,1.6,-1.9,1.9,,,,,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-1.72560170343331,0.22915,,0.22915,1,1.03,0.75,0,0,0.2172395974687999,0.005806451612903225,1.609290322580645,-1.890709677419355,-1.718427127846786,0.103448275862069,0,1.6,1.6,1.6,-0.5428571428571428,0,0.56,0,0,0,0,0,0,1,1,0.2583,0.2,-0.5428571428571428,-0.5428571428571428,,4,,1,2,1.123287671232877,17,HIGH,low,1,1,1,1,0.3174895779246311,-0.1825104220753689,0,ml_prob_fallback,D,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
650859,Luis Rengifo,IF,hitter,MIL,SD,3.5,Total Bases,total_bases,Demon,12094938,12094938,309110,152003,2026-05-14T13:40:00.000-04:00,,,,3,Luis Rengifo,https://static.prizepicks.com/images/manual/Luis_Rengifo-.png,3.5,MLB,2026-05-14,,,,,OK,4.3,1.31,0.324,18,14,17,16.53846153846154,17,Avg,18,Avg,295,33,0,0,0,1,0,1,1,2,3,0,1,0.4,0.9,0.9,0,5,0,0,0.0917,0.9083,0,1,,,OK,BLENDED_n5,5,0,5,0,0.0917,0.9083,,hitter,IF,0,MID,,,0,0,,none,0.4,-3.1,3.1,,,,,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0.04585,,0.04585,1,1.03,0.75,0,0,0.2172395974687999,0.005806451612903225,0.4023225806451614,-3.097677419354839,-2.544210651641051,0.103448275862069,0,0.4,0.9,0.9,-0.8142857142857143,0,0.56,0,0,0,0,0,0,1,1,0.0917,0,-0.8857142857142858,-0.7428571428571429,,4,,0.5,0,0.6318493150684932,28,HIGH,low,1,1,1,1,0.3174895779246311,-0.1825104220753689,0,ml_prob_fallback,D,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
665487,Fernando Tatis Jr.,OF,hitter,SD,MIL,2.5,Hitter Strikeouts,hitter_strikeouts,Demon,12088381,12088381,139980,152003,2026-05-14T13:40:00.000-04:00,,,,2,Fernando Tatis Jr.,https://static.prizepicks.com/images/players/MLB/Fernando_Tatis_MLB_player_DjhTeFUqteE9JQbqLZdPe4B6-450.webp,2.5,MLB,2026-05-14,,,,,OK,3.61,1.26,0.312,4,10,11,7.461538461538462,7,Above Avg,4,Above Avg,299.1,34,0,2,0,1,0,1,3,1,0,0,2,0.8,1,1,0,5,0,0,0.0917,0.9083,0.1,0.9,,,OK,BLENDED_n5,5,0,5,0,0.0917,0.9083,,hitter,OF,0,MID,,,0,0,,none,0.8,-1.7,1.7,,,,,,,,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-1.569934680005786,0.09585,,0.09585,1,0.96,0.75,0,0,0.2172395974687999,-0.03290322580645161,0.7736774193548387,-1.726322580645161,-1.590573192359116,-0.5862068965517242,0,0.8,1,1,-0.64,0,0.52,0,0,0,0,0,0,1,2,0.0917,0.1,-0.6799999999999999,-0.6,,4,,0.8,2,1.129943502824859,6,HIGH,low,1,1,1,1,0.4523421763539534,-0.04765782364604665,0,ml_prob_fallback,D,OVER,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
