projection_id,player_name,team,prop_type,line_score,start_time,sport,league,pick_type,standard_line,goblin_line,demon_line,pp_projection_id,player_id,pp_game_id,player,line,pos,opp_team,pp_home_team,pp_away_team,image_url,tournament,pp_updated_at,fetched_at,prop_norm,unsupported_prop,espn_athlete_id,tour,standard_line_source,deviation_level,opp_def_tier,DEF_TIER,OVERALL_DEF_RANK,stat_status,aces_per_match,double_faults_per_match,first_serve_pct,games_won_per_match,sets_won_per_match,win_rate_L10,best_surface,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,actual_series,surface,surface_encoded,aces_per_match_mean,df_per_match_mean,first_serve_won_pct,win_rate_on_surface,n_matches_on_surface,surface_specialist,surface_struggle,h2h_win_rate_on_surface,n_h2h_matches,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,l5_over,l5_under,last5_over,last5_under,last5_push,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,round,is_grand_slam,player_atp_rank,opponent_rank,ranking_diff,position_group,minutes_tier,shot_role,usage_role,game_script_mult,game_script_note,avg_minutes,composite_hit_rate,composite_score,projection,edge,ml_prob,edge_score,rank_score,line_hit_rate,ml_edge,final_score,consistency_grade,consistency_multiplier,blended_score,bet_direction,tier_source,tier_basis,tier,void_reason,espn_player_id,abs_edge,model_dir,final_bet_direction,final_dir_reason,direction,prob_source,distribution_n,distribution_std
14122788,Tomas Machac,TOMAS MACHAC,Double Faults,5.5,2026-08-25T16:20:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14122788,201199,182459,Tomas Machac,5.5,Player,MEES ROTTGERING,,,https://www.flashscore.com/res/image/data/bsWIvMjl-AuG1DZlE.png,,2026-08-25T05:10:43.655-04:00,2026-08-25T13:00:49-04:00,double_faults,0,3811,ATP,,3,,N/A,,STALE_HISTORY,,,0.6170847879053091,,,,,,,,,,,,,,,,,,,hard,0,6.234375,2.96875,0.7221120496235034,0.6,65,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,58,250.0,-192,ATP,2,NEUTRAL,FIELD,1,,,0.5,0.95,5.5,0.0,0.08,-0.42,3.73214,0.5,0.03000000000000003,3.545533,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3811,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14122991,James Duckworth,JAMES DUCKWORTH,Double Faults,5.5,2026-08-25T16:40:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14122991,205538,182392,James Duckworth,5.5,Player,MARIANO NAVONE,,,https://www.atptour.com/-/media/alias/player-headshot/D994,,2026-08-25T05:31:11.484-04:00,2026-08-25T13:00:49-04:00,double_faults,0,1857,ATP,,2,,N/A,,STALE_HISTORY,,,0.5706743682708304,,,,,,,,,,,,,,,,,,,hard,0,7.222222222222222,3.185185185185185,0.7213116336112441,0.2962962962962963,27,0,1,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,79,48.0,31,ATP,2,NEUTRAL,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,1857,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14122996,Mariano Navone,MARIANO NAVONE,Aces,5.5,2026-08-25T16:40:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14122996,202897,182392,Mariano Navone,5.5,Player,JAMES DUCKWORTH,,,https://www.atptour.com/-/media/alias/player-headshot/N0BS,,2026-08-25T05:31:11.837-04:00,2026-08-25T13:00:49-04:00,aces,0,9992,ATP,,2,,N/A,,STALE_HISTORY,,,0.6110576126400564,,,,,,,,,,,,,,,,,,,hard,0,4.3,3.433333333333333,0.684859054209078,0.28125,32,0,1,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,48,79.0,-31,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,9992,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14123002,Mariano Navone,MARIANO NAVONE,Double Faults,5.5,2026-08-25T16:40:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14123002,202897,182392,Mariano Navone,5.5,Player,JAMES DUCKWORTH,,,https://www.atptour.com/-/media/alias/player-headshot/N0BS,,2026-08-25T05:31:12.127-04:00,2026-08-25T13:00:49-04:00,double_faults,0,9992,ATP,,3,,N/A,,STALE_HISTORY,,,0.6110576126400564,,,,,,,,,,,,,,,,,,,hard,0,4.3,3.433333333333333,0.684859054209078,0.28125,32,0,1,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,48,79.0,-31,ATP,2,NEUTRAL,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,9992,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14086013,Anna Bondar,ANNA BONDAR,Double Faults,5.5,2026-08-25T17:00:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14086013,202896,182299,Anna Bondar,5.5,Player,CRISTINA BUCSA,,,https://www.flashscore.com/res/image/data/C00XoKfM-4hhxqfni.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,double_faults,0,2734,WTA,,3,,N/A,,STALE_HISTORY,,,0.5891836203076924,,,,,,,,,,,,,,,,,,,hard,0,4.918918918918919,2.72972972972973,0.6589372573458907,0.3243243243243243,37,0,1,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,70,40.0,30,WTA,2,NEUTRAL,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2734,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14086019,Cristina Bucsa,CRISTINA BUCSA,Double Faults,5.5,2026-08-25T17:00:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14086019,206198,182299,Cristina Bucsa,5.5,Player,ANNA BONDAR,,,https://www.flashscore.com/res/image/data/8YCMaEYA-tn3cPbyh.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,double_faults,0,3157,WTA,,2,,N/A,,STALE_HISTORY,,,0.6408666154878724,,,,,,,,,,,,,,,,,,,hard,0,1.130434782608696,3.304347826086957,0.6282616760690299,0.4791666666666667,48,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,40,70.0,-30,WTA,2,NEUTRAL,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3157,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14086113,Darja Vidmanova,DARJA VIDMANOVA,Double Faults,5.5,2026-08-25T17:30:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14086113,245478,182300,Darja Vidmanova,5.5,Player,KIMBERLY BIRRELL,,,https://static.prizepicks.com/images/manual/Darja Vidmanova.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,double_faults,0,6488,WTA,,3,,N/A,,STALE_HISTORY,,,0.6292172739541161,,,,,,,,,,,,,,,,,,,hard,0,1.6,2.6,0.6260195852534562,0.2,5,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,90,69.0,21,WTA,2,NEUTRAL,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,6488,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14086116,Kimberly Birrell,KIMBERLY BIRRELL,Aces,5.5,2026-08-25T17:30:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14086116,205511,182300,Kimberly Birrell,5.5,Player,DARJA VIDMANOVA,,,https://img0.aiscore.com/v2/team/b820046bb144f5d09bef9c7520e15c5b.png!w80,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,aces,0,2588,WTA,,2,,N/A,,STALE_HISTORY,,,0.6199604889131982,,,,,,,,,,,,,,,,,,,hard,0,1.98,5.26,0.6432868494449671,0.5192307692307693,52,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,69,90.0,-21,WTA,2,SERVE_HEAVY,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2588,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14086040,Maria Timofeeva,MARIA TIMOFEEVA,Double Faults,5.5,2026-08-25T17:30:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14086040,202573,182301,Maria Timofeeva,5.5,Player,SHUAI ZHANG,,,https://static.flashscore.com/res/image/data/IVj6cGf5-js2TAqan.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,double_faults,0,10501,WTA,,1,,N/A,,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,92,,,WTA,2,NEUTRAL,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,10501,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14086045,Shuai Zhang,SHUAI ZHANG,Double Faults,5.5,2026-08-25T17:30:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14086045,215881,182301,Shuai Zhang,5.5,Player,MARIA TIMOFEEVA,,,https://static.prizepicks.com/images/manual/zhang.webp,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,double_faults,0,707,WTA,,3,,N/A,,STALE_HISTORY,,,0.6613214703765923,,,,,,,,,,,,,,,,,,,hard,0,1.914285714285714,2.228571428571429,0.61979737629268,0.5,36,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,999,92.0,907,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.05,5.5,0.0,0.08,-0.42,4.282828421052632,0.5,0.03000000000000003,4.068687000000001,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,707,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14086125,Maria Timofeeva,MARIA TIMOFEEVA,Aces,5.5,2026-08-25T17:30:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14086125,202573,182301,Maria Timofeeva,5.5,Player,SHUAI ZHANG,,,https://static.flashscore.com/res/image/data/IVj6cGf5-js2TAqan.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,aces,0,10501,WTA,,1,,N/A,,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,92,,,WTA,2,SERVE_HEAVY,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,10501,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14122923,Adrian Mannarino,ADRIAN MANNARINO,Aces,5.5,2026-08-25T17:30:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14122923,202891,182435,Adrian Mannarino,5.5,Player,LORENZO SONEGO,,,https://www.flashscore.com/res/image/data/6X67JIYA-lv9JJTen.png,,2026-08-25T05:24:36.051-04:00,2026-08-25T13:00:49-04:00,aces,0,1266,ATP,,1,,N/A,,STALE_HISTORY,,,0.5916945572490452,,,,,,,,,,,,,,,,,,,hard,0,5.42,2.2,0.7194304994020837,0.44,50,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,67,91.0,-24,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,1266,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14122926,Adrian Mannarino,ADRIAN MANNARINO,Double Faults,5.5,2026-08-25T17:30:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14122926,202891,182435,Adrian Mannarino,5.5,Player,LORENZO SONEGO,,,https://www.flashscore.com/res/image/data/6X67JIYA-lv9JJTen.png,,2026-08-25T05:24:36.339-04:00,2026-08-25T13:00:49-04:00,double_faults,0,1266,ATP,,2,,N/A,,STALE_HISTORY,,,0.5916945572490452,,,,,,,,,,,,,,,,,,,hard,0,5.42,2.2,0.7194304994020837,0.44,50,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,67,91.0,-24,ATP,2,NEUTRAL,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,1266,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14120479,Janice Tjen,JANICE TJEN,Double Faults,5.5,2026-08-25T18:10:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14120479,254331,182478,Janice Tjen,5.5,Player,UNKNOWN_OPP,,,https://static.flashscore.com/res/image/data/IXqmtWg5-KrylHcC5.png,,2026-08-25T03:39:31.010-04:00,2026-08-25T13:00:49-04:00,double_faults,0,6368,WTA,,1,,N/A,,STALE_HISTORY,,,0.5869241643879483,,,,,,,,,,,,,,,,,,,hard,0,3.851851851851852,3.925925925925926,0.6863242206757619,0.5555555555555556,27,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,35,,,WTA,2,NEUTRAL,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,6368,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14122954,Daniil Medvedev,DANIIL MEDVEDEV,Double Faults,5.5,2026-08-25T18:30:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14122954,201271,182439,Daniil Medvedev,5.5,Player,UNKNOWN_OPP,,,https://static.prizepicks.com/images/manual/Medvedev.png,,2026-08-25T05:28:51.784-04:00,2026-08-25T13:00:49-04:00,double_faults,0,2383,ATP,,1,,N/A,,STALE_HISTORY,,,0.6364811020478724,,,,,,,,,,,,,,,,,,,hard,0,8.1,4.322222222222222,0.7590058255502423,0.6813186813186813,91,1,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,8,,,ATP,2,NEUTRAL,ELITE,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2383,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14120518,Maya Joint,MAYA JOINT,Double Faults,5.5,2026-08-25T18:40:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14120518,203793,182486,Maya Joint,5.5,Player,PANNA UDVARDY,,,https://static.prizepicks.com/images/manual/MayaJoint.webp,,2026-08-25T03:44:52.304-04:00,2026-08-25T13:00:49-04:00,double_faults,0,14146,WTA,,3,,N/A,,STALE_HISTORY,,,0.6403430393710771,,,,,,,,,,,,,,,,,,,hard,0,1.291666666666667,3.145833333333333,0.5937369964941172,0.48,50,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,75,76.0,-1,WTA,2,NEUTRAL,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,14146,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14120525,Panna Udvardy,PANNA UDVARDY,Double Faults,5.5,2026-08-25T18:40:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14120525,218752,182486,Panna Udvardy,5.5,Player,MAYA JOINT,,,https://static.flashscore.com/res/image/data/t0KLGnhl-ObUykGn9.png,,2026-08-25T03:44:52.877-04:00,2026-08-25T13:00:49-04:00,double_faults,0,3000,WTA,,1,,N/A,,STALE_HISTORY,,,0.5209529921414676,,,,,,,,,,,,,,,,,,,hard,0,1.428571428571429,2.428571428571428,0.7046526489383631,0.4285714285714285,7,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,76,75.0,1,WTA,2,NEUTRAL,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3000,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14120588,Panna Udvardy,PANNA UDVARDY,Aces,5.5,2026-08-25T18:40:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14120588,218752,182486,Panna Udvardy,5.5,Player,MAYA JOINT,,,https://static.flashscore.com/res/image/data/t0KLGnhl-ObUykGn9.png,,2026-08-25T03:48:47.743-04:00,2026-08-25T13:00:49-04:00,aces,0,3000,WTA,,2,,N/A,,STALE_HISTORY,,,0.5209529921414676,,,,,,,,,,,,,,,,,,,hard,0,1.428571428571429,2.428571428571428,0.7046526489383631,0.4285714285714285,7,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,76,75.0,1,WTA,2,SERVE_HEAVY,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3000,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14087309,Fabian Marozsan,FABIAN MAROZSAN,Double Faults,5.5,2026-08-25T19:40:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14087309,203186,182253,Fabian Marozsan,5.5,Player,MIOMIR KECMANOVIC,,,https://www.flashscore.com/res/image/data/Ycea58fM-hhmDzIFI.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,double_faults,0,9213,ATP,,3,,N/A,,STALE_HISTORY,,,0.6513296214335349,,,,,,,,,,,,,,,,,,,hard,0,5.692307692307693,2.288461538461538,0.714575519067468,0.4821428571428571,56,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,63,64.0,-1,ATP,2,NEUTRAL,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,9213,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14087316,Miomir Kecmanovic,MIOMIR KECMANOVIC,Double Faults,5.5,2026-08-25T19:40:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14087316,203337,182253,Miomir Kecmanovic,5.5,Player,FABIAN MAROZSAN,,,https://www.atptour.com/-/media/alias/player-headshot/KI95,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,double_faults,0,2874,ATP,,3,,N/A,,STALE_HISTORY,,,0.6168756112692229,,,,,,,,,,,,,,,,,,,hard,0,5.621212121212121,2.484848484848485,0.7470094220108798,0.5,70,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,64,63.0,1,ATP,2,NEUTRAL,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2874,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14120630,Diane Parry,DIANE PARRY,Double Faults,5.5,2026-08-25T21:30:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14120630,201868,182532,Diane Parry,5.5,Player,OLEKSANDRA OLIYNYKOVA,,,https://static.prizepicks.com/images/manual/parryd.png,,2026-08-25T03:51:29.192-04:00,2026-08-25T13:00:49-04:00,double_faults,0,3332,WTA,,2,,N/A,,STALE_HISTORY,,,0.5705693248307514,,,,,,,,,,,,,,,,,,,hard,0,4.846153846153846,2.576923076923077,0.6982488501919089,0.5384615384615384,26,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,50,46.0,4,WTA,2,NEUTRAL,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3332,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14120652,Oleksandra Oliynykova,OLEKSANDRA OLIYNYKOVA,Double Faults,5.5,2026-08-25T21:30:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14120652,219585,182532,Oleksandra Oliynykova,5.5,Player,DIANE PARRY,,,https://static.flashscore.com/res/image/data/69GmP2dM-0Iz51jL5.png,,2026-08-25T03:51:31.114-04:00,2026-08-25T13:00:49-04:00,double_faults,0,5705,WTA,,1,,N/A,,STALE_HISTORY,,,0.7402701286715343,,,,,,,,,,,,,,,,,,,hard,0,0.4,2.6,0.6288092601317633,0.6,5,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,46,50.0,-4,WTA,2,NEUTRAL,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,5705,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14086048,Anastasia Potapova,ANASTASIA POTAPOVA,Aces,5.5,2026-08-25T22:40:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14086048,204692,182334,Anastasia Potapova,5.5,Player,NIKOLA BARTUNKOVA,,,https://www.flashscore.com/res/image/data/vVMPN8HG-zuZBrv4G.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,aces,0,2971,WTA,,2,,N/A,,STALE_HISTORY,,,0.5441912596565515,,,,,,,,,,,,,,,,,,,hard,0,2.51063829787234,4.680851063829787,0.6437098651226064,0.5531914893617021,47,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,25,38.0,-13,WTA,2,SERVE_HEAVY,ELITE,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2971,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14086089,Nikola Bartunkova,NIKOLA BARTUNKOVA,Double Faults,5.5,2026-08-25T22:40:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14086089,261471,182334,Nikola Bartunkova,5.5,Player,ANASTASIA POTAPOVA,,,https://static.flashscore.com/res/image/data/U1bZs9e5-SUaUoUDh.png,,2026-08-25T01:35:16.221-04:00,2026-08-25T13:00:49-04:00,double_faults,0,7804,WTA,,1,,N/A,,STALE_HISTORY,,,0.5313678295707619,,,,,,,,,,,,,,,,,,,hard,0,3.428571428571428,5.357142857142857,0.6713286206914747,0.5714285714285714,14,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,38,25.0,13,WTA,2,NEUTRAL,FIELD,1,,,0.5,1,5.5,0.0,0.08,-0.42,3.996778947368421,0.5,0.03000000000000003,3.79694,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,7804,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14125534,Pablo Llamas Ruiz,PABLO LLAMAS RUIZ,Double Faults,1.5,2026-08-25T12:50:00.000-04:00,Tennis,ATP / HARD,Standard,1.5,,,14125534,238501,182174,Pablo Llamas Ruiz,1.5,Player,ALEX BOLT,,,https://static.flashscore.com/res/image/data/0n8wWDYg-QuSvjKc8.png,,2026-08-25T12:37:01.823-04:00,2026-08-25T13:00:49-04:00,double_faults,0,3979,ATP,pp_or_step1,0,,N/A,,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,126,250.0,-124,ATP,2,NEUTRAL,FIELD,1,,,0.5,0.95,1.5,0.0,0.08,-0.42,3.73214,0.5,0.03000000000000003,3.545533,?,0.95,0.374,OVER,ml_prob,ml_prob,C,,3979,0.0,OVER,OVER,STANDARD_TIEBREAK_HR5_OVER,OVER,ml_prob_unified,0,
14127518,Benjamin Bonzi,BENJAMIN BONZI,Break Points Won,1.5,2026-08-25T14:00:00.000-04:00,Tennis,ATP / HARD,Standard,1.5,,,14127518,202065,182397,Benjamin Bonzi,1.5,Player,QUENTIN HALYS,,,https://static.prizepicks.com/images/manual/bonzi.webp,,2026-08-25T08:31:43.331-04:00,2026-08-25T13:00:49-04:00,break_points_won,0,2355,ATP,pp_or_step1,0,,N/A,,STALE_HISTORY,,,0.6326450583436669,,,,,,,,,,,,,,,,,,,hard,0,5.852941176470588,2.264705882352941,0.7188463013533796,0.5294117647058824,34,0,0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,109,52.0,57,ATP,2,NEUTRAL,FIELD,1,,,0.5,1.05,1.5,0.0,0.3053,-0.1947,4.282828421052632,0.5,0.03000000000000003,4.068687000000001,?,0.95,0.4416,OVER,ml_prob,ml_prob,C,,2355,0.0,OVER,OVER,STANDARD_TIEBREAK_HR5_OVER,OVER,ml_prob_unified,0,
