PLAYER_NAME,PLAYER_NORM,TEAM,season_avg,games,category,team_slate,team_def_key,rank_on_team,leader_side,PLAYER_NAME_split,n_games,n_elite,n_weak,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,overperform_vs_weak,fades_vs_elite,player,team,opp_team,prop_norm,line,bet_direction,final_bet_direction,rank_score,edge,tier,slate_opp_def_rank,slate_opp_def_tier,line_hit_rate_over_ou_5,stat_last5_avg,player_norm,on_slate,slate_edge_signal
Myron Gardner,myron gardner,MIA,0.6785714285714286,28,fg3m,MIA,MIA,3,bottom,Myron Gardner,25,6,10,0.043150565129122145,0.09585921325051756,0.005155997167607085,0.05022765300543081,-0.03858420389778909,0.5,0.3333333333333333,-0.09070321608291047,False,False,,,,,,,,,,,,,,,,False,False
Norman Powell,norman powell,MIA,2.6956521739130435,23,fg3m,MIA,MIA,1,top,Norman Powell,20,5,7,-1.2044255001104847,-0.2858058608058608,-1.3462111160253574,-1.6545003607503608,-0.15000834101681138,0.42857142857142855,0.6,-1.0604052552194965,False,False,,,,,,,,,,,,,,,,False,False
Tyler Herro,tyler herro,MIA,2.375,16,fg3m,MIA,MIA,2,top,Tyler Herro,13,6,1,1.1669958246881325,2.091910866910867,-0.5714285714285714,0.5318181818181819,-0.3634731296633719,0.0,1.0,-2.663339438339438,False,False,,,,,,,,,,,,,,,,False,False
Andrew Wiggins,andrew wiggins,MIA,2.0,29,fg3m,MIA,MIA,3,top,Andrew Wiggins,26,7,10,0.4173310813052418,0.9592249855407751,0.4716451685569332,-0.06449094115760788,-0.11579487664307676,0.6,0.5714285714285714,-0.48757981698384184,False,False,,,,,,,,,,,,,,,,False,False
Keshad Johnson,keshad johnson,MIA,4.8,10,pra,MIA,MIA,1,bottom,Keshad Johnson,7,0,4,2.147619047619048,,4.841666666666667,-1.4444444444444446,0.64726428871519,1.0,,,False,False,,,,,,,,,,,,,,,,False,False
Myron Gardner,myron gardner,MIA,9.321428571428571,28,pra,MIA,MIA,2,bottom,Myron Gardner,25,6,10,0.390192990102682,-0.8021135265700483,4.442617594565737,-3.3176300037411144,0.31922238189928714,0.8,0.5,5.244731121135786,True,True,,,,,,,,,,,,,,,,False,False
Dru Smith,dru smith,MIA,10.451612903225806,31,pra,MIA,MIA,3,bottom,Dru Smith,28,9,10,1.0349579765064367,-0.6357965902410349,4.192833394051435,-0.8030379206849795,0.2543455593188448,0.8,0.4444444444444444,4.82862998429247,True,True,,,,,,,,,,,,,,,,False,False
Bam Adebayo,bam adebayo,MIA,33.72222222222222,36,pra,MIA,MIA,1,top,Bam Adebayo,33,9,12,5.611343559510691,7.535777934232235,7.967195343434153,1.8121659945460697,0.0628093464462038,0.8333333333333334,0.8888888888888888,0.4314174092019183,False,False,,,,,,,,,,,,,,,,False,False
Tyler Herro,tyler herro,MIA,27.75,16,pra,MIA,MIA,2,top,Tyler Herro,13,6,1,4.956282606282607,7.271825396825398,0.571428571428573,3.371548821548822,-0.10030617857418819,1.0,0.8333333333333334,-6.700396825396825,False,False,,,,,,,,,,,,,,,,False,False
Norman Powell,norman powell,MIA,25.08695652173913,23,pra,MIA,MIA,3,top,Norman Powell,20,5,7,-2.620665868788934,5.169505494505495,-6.707341884122072,-3.913681457431458,-0.45288014521979064,0.2857142857142857,1.0,-11.876847378627566,False,False,,,,,,,,,,,,,,,,False,False
Keshad Johnson,keshad johnson,MIA,3.5,10,pts,MIA,MIA,1,bottom,Keshad Johnson,7,0,4,1.5692176870748298,,3.54375,-1.0634920634920637,0.6932767783492714,0.75,,,False,False,,,,,,,,,,,,,,,,False,False
Myron Gardner,myron gardner,MIA,4.5,28,pts,MIA,MIA,2,bottom,Myron Gardner,25,6,10,-0.47252489438441797,-0.7658471359558318,0.24195950437591315,-1.070848287514954,0.13215579112358936,0.4,0.3333333333333333,1.007806640331745,False,True,,,,,,,,,,,,,,,,False,False
Dru Smith,dru smith,MIA,5.32258064516129,31,pts,MIA,MIA,3,bottom,Dru Smith,28,9,10,-0.07222130023058179,-0.6834332745443858,0.663757344243121,-0.27876337533200285,0.10668513242292571,0.6,0.4444444444444444,1.347190618787507,True,True,,,,,,,,,,,,,,,,False,False
Bam Adebayo,bam adebayo,MIA,21.055555555555557,36,pts,MIA,MIA,1,top,Bam Adebayo,33,9,12,5.4518737398463015,6.942608949194971,8.30391351023704,1.48178256244406,0.09565553835862582,0.8333333333333334,0.7777777777777778,1.3613045610420684,True,False,,,,,,,,,,,,,,,,False,False
Norman Powell,norman powell,MIA,19.869565217391305,23,pts,MIA,MIA,2,top,Norman Powell,20,5,7,-3.168590711618962,1.949771062271062,-6.445665634674924,-3.5001262626262624,-0.3864739493243962,0.5714285714285714,0.6,-8.395436696945985,False,False,,,,,,,,,,,,,,,,False,False
Tyler Herro,tyler herro,MIA,19.5,16,pts,MIA,MIA,3,top,Tyler Herro,13,6,1,3.748065609604071,6.771398046398047,-4.0,2.016077441077441,-0.3164957926775868,0.0,1.0,-10.771398046398048,False,False,,,,,,,,,,,,,,,,False,False
Keshad Johnson,keshad johnson,MIA,1.2,10,reb,MIA,MIA,1,bottom,Keshad Johnson,7,0,4,0.5134920634920634,,1.1069444444444445,-0.2777777777777778,0.29617507778961394,0.5,,,False,False,,,,,,,,,,,,,,,,False,False
Dru Smith,dru smith,MIA,2.6129032258064515,31,reb,MIA,MIA,2,bottom,Dru Smith,28,9,10,0.6277590956244061,0.5308465608465609,1.606516764686693,-0.36283689077806724,0.2076632332927318,0.8,0.5555555555555556,1.075670203840132,True,False,,,,,,,,,,,,,,,,False,False
Davion Mitchell,davion mitchell,MIA,2.740740740740741,27,reb,MIA,MIA,3,bottom,Davion Mitchell,24,6,8,0.46626229635050637,0.25822461291568843,0.13693528693528695,0.8545465139435727,0.03013830286410844,0.375,0.5,-0.12128932598040149,False,False,,,,,,,,,,,,,,,,False,False
Bam Adebayo,bam adebayo,MIA,9.61111111111111,36,reb,MIA,MIA,1,top,Bam Adebayo,33,9,12,0.18390755125532698,0.20374175058314847,-0.18967310189337047,0.5426125549081583,-0.01793424299798854,0.5,0.4444444444444444,-0.393414852476519,False,False,,,,,,,,,,,,,,,,False,False
Kel'el Ware,kel'el ware,MIA,8.133333333333333,30,reb,MIA,MIA,2,top,Kel'el Ware,27,8,8,0.23701752772422324,-1.5055879607510043,0.4811210949997715,1.3268371067785354,0.21269951222854677,0.375,0.25,1.9867090557507758,False,True,,,,,,,,,,,,,,,,False,False
Andrew Wiggins,andrew wiggins,MIA,5.172413793103448,29,reb,MIA,MIA,3,top,Andrew Wiggins,26,7,10,0.6773935962361907,2.1906265205137383,-0.18735061578092277,0.4612615573726686,-0.37652553667602406,0.5,1.0,-2.377977136294661,False,False,,,,,,,,,,,,,,,,False,False
Keshad Johnson,keshad johnson,MIA,0.2,10,stl,MIA,MIA,1,bottom,Keshad Johnson,7,0,4,0.2857142857142857,,0.5,0.0,0.37721676807715887,0.25,,,False,False,,,,,,,,,,,,,,,,False,False
Nikola Jovic,nikola jovic,MIA,0.5652173913043478,23,stl,MIA,MIA,2,bottom,Nikola Jovic,20,6,8,-0.40214099668821024,-0.45783475783475786,-0.2740053258145363,-0.5172947967065614,0.09627420385755107,0.5,0.0,0.18382943202022156,False,True,,,,,,,,,,,,,,,,False,False
Myron Gardner,myron gardner,MIA,0.6071428571428571,28,stl,MIA,MIA,3,bottom,Myron Gardner,25,6,10,-0.10281412762416935,-0.7035282953761214,0.22230240038599175,-0.06357860246749134,0.3690144628839117,0.4,0.0,0.9258306957621132,False,True,,,,,,,,,,,,,,,,False,False
Dru Smith,dru smith,MIA,1.4838709677419355,31,stl,MIA,MIA,1,top,Dru Smith,28,9,10,0.11929557877567386,0.0801557907113463,0.7706362091510636,-0.5652764446882094,0.2899623611538858,0.6,0.3333333333333333,0.6904804184397173,True,False,,,,,,,,,,,,,,,,False,False
Bam Adebayo,bam adebayo,MIA,1.2222222222222223,36,stl,MIA,MIA,2,top,Bam Adebayo,33,9,12,0.34742162643834856,0.2897636115378051,-0.05846839086129372,0.7965551549133986,-0.09687391702382475,0.4166666666666667,0.6666666666666666,-0.34823200239909885,False,False,,,,,,,,,,,,,,,,False,False
Andrew Wiggins,andrew wiggins,MIA,1.0344827586206897,29,stl,MIA,MIA,3,top,Andrew Wiggins,26,7,10,-0.18804608205414042,-0.12594903008436842,-0.17103663706285194,-0.25524317246539474,-0.02593790940478729,0.2,0.42857142857142855,-0.04508760697848352,False,False,,,,,,,,,,,,,,,,False,False
Keshad Johnson,keshad johnson,MIA,0.4,10,stocks,MIA,MIA,1,bottom,Keshad Johnson,7,0,4,0.5555555555555556,,0.9722222222222222,0.0,0.4560019044352109,0.5,,,False,False,,,,,,,,,,,,,,,,False,False
Myron Gardner,myron gardner,MIA,0.7857142857142857,28,stocks,MIA,MIA,2,bottom,Myron Gardner,25,6,10,-0.1525392503848285,-0.7971014492753623,0.3802999119903145,-0.31487463154129824,0.43238593799658454,0.6,0.0,1.1774013612656768,True,True,,,,,,,,,,,,,,,,False,False
Kasparas Jakucionis,kasparas jakucionis,MIA,0.7878787878787878,33,stocks,MIA,MIA,3,bottom,Kasparas Jakucionis,30,7,11,0.2322459198387374,0.0924302134646962,0.14475039181976984,0.3940093159076483,0.036229745285246695,0.45454545454545453,0.2857142857142857,0.052320178355073646,False,False,,,,,,,,,,,,,,,,False,False
Andrew Wiggins,andrew wiggins,MIA,1.9310344827586208,29,stocks,MIA,MIA,1,top,Andrew Wiggins,26,7,10,-0.05835724306377253,-0.36561297933478387,-0.08719007832179193,0.21265592432259098,0.08088170647333727,0.4,0.42857142857142855,0.27842290101299194,False,True,,,,,,,,,,,,,,,,False,False
Bam Adebayo,bam adebayo,MIA,1.8333333333333333,36,stocks,MIA,MIA,2,top,Bam Adebayo,33,9,12,0.38298454761186423,0.30967564146327586,0.0890866100840525,0.7318641647511172,-0.06868427899009945,0.3333333333333333,0.5555555555555556,-0.22058903137922337,False,False,,,,,,,,,,,,,,,,False,False
Dru Smith,dru smith,MIA,1.8064516129032258,31,stocks,MIA,MIA,3,top,Dru Smith,28,9,10,0.08378186713886883,-0.05014403292181072,0.9097315410134987,-0.7000140926611516,0.3106348601836938,0.7,0.3333333333333333,0.9598755739353094,True,False,,,,,,,,,,,,,,,,False,False
Thanasis Antetokounmpo,thanasis antetokounmpo,MIL,0.26666666666666666,15,ast,MIL,MIL,1,bottom,Thanasis Antetokounmpo,12,5,2,-0.013188200688200683,-0.28835497835497836,0.275,0.14670329670329668,0.22518088671020284,0.5,0.0,0.5633549783549784,False,False,,,,,,,,,,,,,,,,False,False
Amir Coffey,amir coffey,MIL,0.375,8,ast,MIL,MIL,2,bottom,Amir Coffey,5,1,2,0.5428571428571429,0.0,1.3571428571428572,0.0,0.6106510696430899,1.0,0.0,1.3571428571428572,True,False,,,,,,,,,,,,,,,,False,False
Andre Jackson Jr.,andre jackson jr.,MIL,0.5,20,ast,MIL,MIL,3,bottom,Andre Jackson Jr.,17,6,5,-0.1218602445633041,-0.22400284900284897,0.21701298701298705,-0.3021119997706685,0.13719694679299874,0.4,0.16666666666666666,0.44101583601583605,False,False,,,,,,,,,,,,,,,,False,False
Kevin Porter Jr.,kevin porter jr.,MIL,7.086956521739131,23,ast,MIL,MIL,1,top,Kevin Porter Jr.,20,4,6,-0.6837279952159981,-0.2746794871794871,-0.748682470064049,-0.8083747135217724,0.015956379134528898,0.3333333333333333,0.5,-0.4740029828845619,False,False,,,,,,,,,,,,,,,,False,False
Ryan Rollins,ryan rollins,MIL,5.451612903225806,31,ast,MIL,MIL,2,top,Ryan Rollins,28,6,9,0.4291978264112365,-0.23873117623117635,1.9223355609537518,-0.29623798859092976,0.29072508673938646,0.7777777777777778,0.5,2.161066737184928,True,False,,,,,,,,,,,,,,,,False,False
Giannis Antetokounmpo,giannis antetokounmpo,MIL,4.75,16,ast,MIL,MIL,3,top,Giannis Antetokounmpo,13,3,2,0.6210148825533441,-0.9191919191919192,0.6820512820512823,1.1833333333333331,0.5020700502104964,0.5,0.3333333333333333,1.6012432012432014,False,True,,,,,,,,,,,,,,,,False,False
Andre Jackson Jr.,andre jackson jr.,MIL,0.0,20,blk,MIL,MIL,1,bottom,Andre Jackson Jr.,17,6,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Gary Trent Jr.,gary trent jr.,MIL,0.04,25,blk,MIL,MIL,2,bottom,Gary Trent Jr.,22,6,7,0.006955003464306686,-0.05365914042384631,0.08681841341615779,-0.014751552795031054,0.29095281160430514,0.14285714285714285,0.0,0.1404775538400041,False,False,,,,,,,,,,,,,,,,False,False
AJ Green,aj green,MIL,0.0625,32,blk,MIL,MIL,3,bottom,AJ Green,29,7,9,0.005017955487519313,-0.07576664048927917,0.13581234663106007,-0.04203260977819437,0.38742260186563116,0.2222222222222222,0.0,0.21157898712033923,False,False,,,,,,,,,,,,,,,,False,False
Myles Turner,myles turner,MIL,1.5862068965517242,29,blk,MIL,MIL,1,top,Myles Turner,26,5,8,-0.4658491245694203,-1.126153846153846,-0.11568223443223441,-0.4273730871213709,0.26403452921143566,0.375,0.0,1.0104716117216117,False,True,,,,,,,,,,,,,,,,False,False
Ryan Rollins,ryan rollins,MIL,0.5161290322580645,31,blk,MIL,MIL,2,top,Ryan Rollins,28,6,9,0.02792323972715174,-0.39230360282991855,0.0297878634960094,0.22058319675966737,0.2689271831438688,0.3333333333333333,0.16666666666666666,0.422091466325928,False,True,,,,,,,,,,,,,,,,False,False
Kevin Porter Jr.,kevin porter jr.,MIL,0.4782608695652174,23,blk,MIL,MIL,3,top,Kevin Porter Jr.,20,4,6,0.16998822922004037,-0.23205128205128206,-0.1188370231133389,0.504099185128597,0.03019454467267803,0.3333333333333333,0.25,0.11321425893794317,False,False,,,,,,,,,,,,,,,,False,False
Jericho Sims,jericho sims,MIL,0.0,24,fg3m,MIL,MIL,1,bottom,Jericho Sims,21,6,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Thanasis Antetokounmpo,thanasis antetokounmpo,MIL,0.0,15,fg3m,MIL,MIL,2,bottom,Thanasis Antetokounmpo,12,5,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Andre Jackson Jr.,andre jackson jr.,MIL,0.15,20,fg3m,MIL,MIL,3,bottom,Andre Jackson Jr.,17,6,5,-0.18845096757589927,-0.1923076923076923,-0.25207792207792207,-0.13157178075908726,-0.21340564600312234,0.0,0.0,-0.05977022977022978,False,False,,,,,,,,,,,,,,,,False,False
Ryan Rollins,ryan rollins,MIL,2.5806451612903225,31,fg3m,MIL,MIL,1,top,Ryan Rollins,28,6,9,-0.14806952325120043,-0.15732403561350927,0.7099509972323566,-0.737812416341828,0.25846055461906936,0.6666666666666666,0.3333333333333333,0.8672750328458658,True,False,,,,,,,,,,,,,,,,False,False
AJ Green,aj green,MIL,2.5625,32,fg3m,MIL,MIL,2,top,AJ Green,29,7,9,-0.178613813739204,-0.9159617810142547,-0.19905925783118755,0.23257424531873516,0.16571699796190223,0.4444444444444444,0.2857142857142857,0.7169025231830672,False,True,,,,,,,,,,,,,,,,False,False
Bobby Portis,bobby portis,MIL,2.1,30,fg3m,MIL,MIL,3,top,Bobby Portis,27,6,7,0.03205888124123277,-0.3384634228287479,0.30553962945267293,0.054113780308361524,0.0883236010207107,0.42857142857142855,0.5,0.6440030522814209,False,True,,,,,,,,,,,,,,,,False,False
Thanasis Antetokounmpo,thanasis antetokounmpo,MIL,2.1333333333333333,15,pra,MIL,MIL,1,bottom,Thanasis Antetokounmpo,12,5,2,0.23486929736929732,-0.3796103896103896,1.225,0.4532967032967033,0.10375161084853984,1.0,0.4,1.6046103896103898,True,True,,,,,,,,,,,,,,,,False,False
Andre Jackson Jr.,andre jackson jr.,MIL,2.9,20,pra,MIL,MIL,2,bottom,Andre Jackson Jr.,17,6,5,-0.8673480872715986,-0.1433760683760684,-1.2027922077922077,-1.311783339066621,-0.23074293755238828,0.2,0.5,-1.0594161394161394,False,False,,,,,,,,,,,,,,,,False,False
Gary Harris,gary harris,MIL,4.2105263157894735,19,pra,MIL,MIL,3,bottom,Gary Harris,16,4,2,-0.5933458188053777,-0.4612044817927172,-2.414772727272727,-0.2819169719169719,-0.029165288294568072,0.0,0.25,-1.9535682454800098,False,True,,,,,,,,,,,,,,,,False,False
Giannis Antetokounmpo,giannis antetokounmpo,MIL,40.4375,16,pra,MIL,MIL,1,top,Giannis Antetokounmpo,13,3,2,-5.0279794991333455,-7.791726791726792,1.3051282051282058,-5.574851190476191,0.5955552460172597,0.5,0.0,9.096854996854997,False,True,,,,,,,,,,,,,,,,False,False
Kevin Porter Jr.,kevin porter jr.,MIL,28.608695652173914,23,pra,MIL,MIL,2,top,Kevin Porter Jr.,20,4,6,-0.693828928209733,-5.5606837606837605,3.3481133389028126,-1.1722523554876492,0.3118458864178055,0.6666666666666666,0.25,8.908797099586574,True,True,,,,,,,,,,,,,,,,False,False
Ryan Rollins,ryan rollins,MIL,26.967741935483872,31,pra,MIL,MIL,3,top,Ryan Rollins,28,6,9,0.22191019226851363,-2.1732331995489886,5.047640173096195,-2.0135289982348805,0.3921100505131436,0.8888888888888888,0.3333333333333333,7.220873372645183,True,True,,,,,,,,,,,,,,,,False,False
Thanasis Antetokounmpo,thanasis antetokounmpo,MIL,0.9333333333333333,15,pts,MIL,MIL,1,bottom,Thanasis Antetokounmpo,12,5,2,0.00418747918747923,-0.0094372294372294,0.35,-0.12051282051282053,-0.044386230145550695,0.5,0.4,0.3594372294372294,False,False,,,,,,,,,,,,,,,,False,False
Andre Jackson Jr.,andre jackson jr.,MIL,1.15,20,pts,MIL,MIL,2,bottom,Andre Jackson Jr.,17,6,5,-1.0549295930601703,-0.7474358974358974,-1.3209090909090908,-1.140773707143676,-0.2161772916795085,0.2,0.3333333333333333,-0.5734731934731934,False,True,,,,,,,,,,,,,,,,False,False
Gary Harris,gary harris,MIL,2.0526315789473686,19,pts,MIL,MIL,3,bottom,Gary Harris,16,4,2,-0.2610724090043943,1.0426820728291315,-2.3494318181818183,-0.3649023199023199,-0.37791069545385736,0.0,0.5,-3.3921138910109496,False,False,,,,,,,,,,,,,,,,False,False
Giannis Antetokounmpo,giannis antetokounmpo,MIL,26.0625,16,pts,MIL,MIL,1,top,Giannis Antetokounmpo,13,3,2,-4.365716761870607,-6.9461279461279455,3.171794871794871,-5.282440476190477,0.5858164392249204,1.0,0.0,10.117922817922818,True,True,,,,,,,,,,,,,,,,False,False
Ryan Rollins,ryan rollins,MIL,16.322580645161292,31,pts,MIL,MIL,2,top,Ryan Rollins,28,6,9,0.19946773621109598,-1.1786483497009816,3.343310922377639,-1.3409855068678596,0.26314929675589066,0.6666666666666666,0.3333333333333333,4.521959272078621,True,True,,,,,,,,,,,,,,,,False,False
Kevin Porter Jr.,kevin porter jr.,MIL,16.217391304347824,23,pts,MIL,MIL,3,top,Kevin Porter Jr.,20,4,6,-0.41868806803791314,-3.8620726495726494,3.2643483709273173,-1.2511560988031571,0.26716247163412127,0.6666666666666666,0.25,7.126421020499967,True,True,,,,,,,,,,,,,,,,False,False
Gary Trent Jr.,gary trent jr.,MIL,0.64,25,reb,MIL,MIL,1,bottom,Gary Trent Jr.,22,6,7,-0.2216330206808248,-0.3119701921172509,-0.20082555289322204,-0.1775918257802315,-0.006635222103404972,0.42857142857142855,0.3333333333333333,0.11114463922402887,False,True,,,,,,,,,,,,,,,,False,False
Thanasis Antetokounmpo,thanasis antetokounmpo,MIL,0.9333333333333333,15,reb,MIL,MIL,2,bottom,Thanasis Antetokounmpo,12,5,2,0.2438700188700189,-0.08181818181818182,0.6,0.4271062271062272,0.2011670237811403,0.5,0.2,0.6818181818181818,False,False,,,,,,,,,,,,,,,,False,False
Gary Harris,gary harris,MIL,1.105263157894737,19,reb,MIL,MIL,3,bottom,Gary Harris,16,4,2,-0.2609618577909019,-1.1063200280112044,-0.3664772727272727,0.09828449328449326,0.4195335110926934,0.0,0.0,0.7398427552839317,False,True,,,,,,,,,,,,,,,,False,False
Giannis Antetokounmpo,giannis antetokounmpo,MIL,9.625,16,reb,MIL,MIL,1,top,Giannis Antetokounmpo,13,3,2,-1.2832776198160813,0.07359307359307365,-2.5487179487179485,-1.4757440476190475,-0.02457349466297129,0.0,0.6666666666666666,-2.622311022311022,False,False,,,,,,,,,,,,,,,,False,False
Bobby Portis,bobby portis,MIL,6.2,30,reb,MIL,MIL,2,top,Bobby Portis,27,6,7,-0.7371886223526398,-0.0812655410178628,-1.0726169620579558,-0.8505843445006008,-0.060468657494021964,0.14285714285714285,0.3333333333333333,-0.991351421040093,False,False,,,,,,,,,,,,,,,,False,False
Jericho Sims,jericho sims,MIL,5.875,24,reb,MIL,MIL,3,top,Jericho Sims,21,6,8,2.2953925485762596,-0.24719146594146593,4.130258467023173,2.3777606542235503,0.39816157629434834,0.75,0.5,4.377449932964638,True,False,,,,,,,,,,,,,,,,False,False
Gary Trent Jr.,gary trent jr.,MIL,0.08,25,stl,MIL,MIL,1,bottom,Gary Trent Jr.,22,6,7,0.044308707072951016,0.11300752624282034,0.08032490692265128,-0.02950310559006211,-0.037741134898883484,0.14285714285714285,0.16666666666666666,-0.03268261932016907,False,False,,,,,,,,,,,,,,,,False,False
Andre Jackson Jr.,andre jackson jr.,MIL,0.15,20,stl,MIL,MIL,2,bottom,Andre Jackson Jr.,17,6,5,0.06762642773159983,0.03547008547008546,0.313961038961039,-0.10549607269808507,0.19254977599963766,0.4,0.16666666666666666,0.27849095349095354,False,False,,,,,,,,,,,,,,,,False,False
Jericho Sims,jericho sims,MIL,0.16666666666666666,24,stl,MIL,MIL,3,bottom,Jericho Sims,21,6,8,0.09124998942269101,-0.0952959077959078,0.16137636872930988,0.17100203925963978,0.19233349943160463,0.125,0.0,0.2566722765252177,False,False,,,,,,,,,,,,,,,,False,False
Kevin Porter Jr.,kevin porter jr.,MIL,2.130434782608696,23,stl,MIL,MIL,1,top,Kevin Porter Jr.,20,4,6,0.3507083705767916,0.5009615384615386,0.7007101086048454,0.08060606060606065,0.0477716679648926,0.6666666666666666,0.75,0.19974857014330683,False,False,,,,,,,,,,,,,,,,False,False
Ryan Rollins,ryan rollins,MIL,1.3548387096774193,31,stl,MIL,MIL,2,top,Ryan Rollins,28,6,9,0.09683248719040749,0.021936762068341015,0.23406610695466265,0.036391854333030826,0.08943869445752803,0.4444444444444444,0.3333333333333333,0.21212934488632162,False,False,,,,,,,,,,,,,,,,False,False
Giannis Antetokounmpo,giannis antetokounmpo,MIL,1.0,16,stl,MIL,MIL,3,top,Giannis Antetokounmpo,13,3,2,0.41803175457021613,-0.2356902356902357,1.6153846153846154,0.36383928571428575,0.4393593230888246,0.5,0.3333333333333333,1.8510748510748511,False,False,,,,,,,,,,,,,,,,False,False
Gary Trent Jr.,gary trent jr.,MIL,0.12,25,stocks,MIL,MIL,1,bottom,Gary Trent Jr.,22,6,7,0.05126371053725771,0.05934838581897404,0.16714332033880908,-0.04425465838509316,0.1100678847485112,0.14285714285714285,0.16666666666666666,0.10779493451983505,False,False,,,,,,,,,,,,,,,,False,False
Andre Jackson Jr.,andre jackson jr.,MIL,0.15,20,stocks,MIL,MIL,2,bottom,Andre Jackson Jr.,17,6,5,0.06762642773159983,0.03547008547008546,0.313961038961039,-0.10549607269808507,0.19254977599963766,0.4,0.16666666666666666,0.27849095349095354,False,False,,,,,,,,,,,,,,,,False,False
Cam Thomas,cam thomas,MIL,0.25,16,stocks,MIL,MIL,3,bottom,Cam Thomas,16,5,5,0.15831910863934062,0.3198441453876236,0.10695573157492663,0.0665177255694497,-0.35384749577536606,0.2,0.4,-0.212888413812697,False,False,,,,,,,,,,,,,,,,False,False
Kevin Porter Jr.,kevin porter jr.,MIL,2.608695652173913,23,stocks,MIL,MIL,1,top,Kevin Porter Jr.,20,4,6,0.520696599796832,0.26891025641025657,0.5818730854915064,0.5847052457346575,0.05842741037889135,0.8333333333333334,0.75,0.31296282908124984,False,False,,,,,,,,,,,,,,,,False,False
Myles Turner,myles turner,MIL,2.206896551724138,29,stocks,MIL,MIL,2,top,Myles Turner,26,5,8,-0.3882700211265243,-1.1136610448375155,0.05476572039072036,-0.38191085294060123,0.2752581682282511,0.5,0.0,1.1684267652282359,False,True,,,,,,,,,,,,,,,,False,False
Ryan Rollins,ryan rollins,MIL,1.8709677419354838,31,stocks,MIL,MIL,3,top,Ryan Rollins,28,6,9,0.12475572691755923,-0.3703668407615776,0.26385397045067205,0.25697505109269814,0.22739377944981876,0.5555555555555556,0.5,0.6342208112122496,True,True,,,,,,,,,,,,,,,,False,False
Johnny Juzang,johnny juzang,MIN,0.2222222222222222,9,ast,MIN,MIN,1,bottom,Johnny Juzang,6,2,1,0.03849206349206352,-0.30952380952380953,-0.25,0.3666666666666667,0.3760207448056903,0.0,0.0,0.059523809523809534,False,True,,,,,,,,,,,,,,,,False,False
Joan Beringer,joan beringer,MIN,0.42105263157894735,19,ast,MIN,MIN,2,bottom,Joan Beringer,16,3,6,-0.20041590864201161,-0.5594771241830064,-0.4835016835016835,0.196112419326705,-0.30589234456143066,0.16666666666666666,0.0,0.07597544068132295,False,True,,,,,,,,,,,,,,,,False,False
Jaylen Clark,jaylen clark,MIN,0.6296296296296297,27,ast,MIN,MIN,3,bottom,Jaylen Clark,24,4,6,-0.25983386522225027,-0.6445012787723785,-0.6118055555555556,0.0009161202206314778,-0.16417862398197955,0.16666666666666666,0.0,0.0326957232168229,False,True,,,,,,,,,,,,,,,,False,False
Julius Randle,julius randle,MIN,4.393939393939394,33,ast,MIN,MIN,1,top,Julius Randle,30,4,8,-0.19392639146928442,-0.9028361344537816,0.8283350330225331,-0.49072930391353725,0.3489924990882753,0.5,0.25,1.7311711674763148,False,True,Julius Randle,MIN,SAS,ast,4.0,UNDER,OVER,1.557803468208093,0.4499999999999997,D,10,Above Avg,0.4,3.4,julius randle,True,False
Donte DiVincenzo,donte divincenzo,MIN,4.151515151515151,33,ast,MIN,MIN,2,top,Donte DiVincenzo,30,4,8,-0.06625197776677284,-0.4957983193277311,0.3869500291375291,-0.17222034937736083,0.19752269094158317,0.5,0.5,0.8827483484652602,False,True,,,,,,,,,,,,,,,,False,False
Anthony Edwards,anthony edwards,MIN,3.7666666666666666,30,ast,MIN,MIN,3,top,Anthony Edwards,27,3,8,-0.1364097424962851,0.4912554112554113,-0.7968382494698284,0.0761172946620435,-0.17186139525921726,0.25,0.6666666666666666,-1.2880936607252398,False,False,Anthony Edwards,MIN,SAS,ast,1.5,OVER,OVER,1.321186440677966,0.7999999999999998,B,10,Above Avg,0.6,1.6,anthony edwards,True,False
Joe Ingles,joe ingles,MIN,0.0,13,blk,MIN,MIN,1,bottom,Joe Ingles,10,2,0,0.0,0.0,,0.0,,,0.0,,False,False,,,,,,,,,,,,,,,,False,False
Jaylen Clark,jaylen clark,MIN,0.1111111111111111,27,blk,MIN,MIN,2,bottom,Jaylen Clark,24,4,6,-0.08724331996773611,0.10184508586043114,-0.1883725071225071,-0.09792749856659633,-0.37561967948637937,0.0,0.25,-0.29021759298293826,False,False,,,,,,,,,,,,,,,,False,False
Johnny Juzang,johnny juzang,MIN,0.1111111111111111,9,blk,MIN,MIN,3,bottom,Johnny Juzang,6,2,1,0.16666666666666666,0.0,1.0,0.0,0.6976556088743587,1.0,0.0,1.0,False,False,,,,,,,,,,,,,,,,False,False
