rank,tier,player,team,opp,is_home,player_role,position_group,prop_display,prop_type,line,direction,composite_hr,hit_rate,hr_L5,hr_L10,hr_L20,hr_season,sample_L5,hit_L5,sample_L10,hit_L10,sample_L20,sample_season,avg_L5,avg_L10,avg_L20,avg_season,gap_vs_line_L5,gap_vs_line_L10,projection,over_L5_raw,under_L5_raw,over_L10_raw,under_L10_raw,last1_raw,last2_raw,last3_raw,games_played,scoring_tier,pp_tier,def_tier,def_rank,opp_gaa,implied_team_total,game_total,opp_saa,opp_shots_allowed_avg,opp_pk_pct,player_avg_shots_L5,player_avg_shots_L10,pts_per_game,pp_pts_per_game,toi_avg_L10,toi_per_game_api,prop_score,edge,abs_edge,ml_prob,edge_score,blended_score,pick_type,Game Date,game_date,Game Time,game_start,game_script_mult,game_script_note,open_line,line_movement,line_direction_shift,rest_days,back_to_back,goalie_name,goalie_sv_pct,line_combo,line_combo_toi_pct,on_pp1_line,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
295,D,Anders Lee,NYI,FLA,0,SKATER,F,Goals,goals,0.5,OVER,0.2842,0.2842,0.2,0.4,0.25,0.2667,5,1/5,10,4/10,20,30,,,,,,,,1,4,4,6,,,,,DEPTH,PP_OCC,WEAK,26,3.319,,,0.000,0.0,0.000,,,0.512,0.098,,15.63,0.09383,-0.5000,0.5000,0.2388,,0.0938,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs FLA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00
298,D,Mackie Samoskevich,FLA,NYI,0,SKATER,F,Goals,goals,0.5,OVER,0.3958,0.3958,0.4,0.5,0.25,0.2333,5,2/5,10,5/10,20,30,,,,,,,,2,3,5,5,,,,,DEPTH,PP_OCC,ELITE,5,2.826,,,0.000,0.0,0.000,,,0.416,0.130,,14.47,0.09295,-0.5000,0.5000,0.2388,,0.0929,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,0.980,"FLA -1.5 pt margin vs NYI, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00
301,D,Dawson Mercer,NJ,CAR,0,SKATER,F,Goals,goals,0.5,OVER,0.3575,0.3575,0.4,0.4,0.25,0.2,5,2/5,10,4/10,20,30,,,,,,,,2,3,4,6,,,,,DEPTH,PP_OCC,SOLID,10,2.971,,,0.000,0.0,0.000,,,0.512,0.085,,18.23,0.09203,-0.5000,0.5000,0.2388,,0.0920,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"NJ -1.5 pt margin vs CAR, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00
304,D,Seth Jarvis,CAR,NJ,0,SKATER,F,Goals,goals,0.5,OVER,0.2525,0.2525,0.2,0.3,0.25,0.3,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,ELITE,PP_REGULAR,SOLID,12,3.029,,,0.000,0.0,0.000,,,0.930,0.296,,18.88,0.08985,-0.5000,0.5000,0.2388,,0.0898,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",1.50,1.000,moved_up,,0,,,,,0,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00
307,D,Alex DeBrincat,DET,PHI,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.2033,0.2033,0.2,0.2,0.2,0.2333,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,ELITE,PP_REGULAR,SOLID,14,3.088,,,0.000,0.0,0.000,2.20,3.50,1.037,0.280,,18.50,0.08734,-4.5000,4.5000,0.1818,,0.0873,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,1.000,"DET +1.5 pt margin vs PHI, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",4.50,0.000,stable,,0,,,,,0,1.00,3.00,5.00,1.00,1.00,4.00,4.00,8.00,4.00,4.00
308,D,Jason Robertson,DAL,PIT,0,SKATER,F,Shots On Goal,shots_on_goal,5.5,OVER,0.175,0.175,0.2,0.2,0.1,0.1,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,ELITE,PP1_STAR,SOLID,15,3.101,,,0.000,0.0,0.000,3.60,4.40,1.171,0.500,,20.25,0.08621,-5.5000,5.5000,0.1818,,0.0862,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"DAL +1.5 pt margin vs PIT, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",5.50,0.000,stable,,0,,,,,0,2.00,2.00,6.00,4.00,4.00,2.00,5.00,5.00,4.00,10.00
310,D,Matthew Knies,TOR,STL,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,SECONDARY,PP_REGULAR,AVERAGE,24,3.294,,,0.000,0.0,0.000,,,0.835,0.203,,18.80,0.08554,-0.5000,0.5000,0.2388,,0.0855,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"TOR -1.5 pt margin vs STL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,2.00,0.00
313,D,Jean-Gabriel Pageau,NYI,FLA,0,SKATER,F,Goals,goals,0.5,OVER,0.2792,0.2792,0.4,0.2,0.15,0.2667,5,2/5,10,2/10,20,30,,,,,,,,2,3,2,8,,,,,DEPTH,NO_PP,WEAK,26,3.319,,,0.000,0.0,0.000,,,0.473,0.014,,15.67,0.08445,-0.5000,0.5000,0.2388,,0.0845,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs FLA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
315,D,Gabriel Landeskog,COL,WPG,0,SKATER,F,Goals,goals,0.5,OVER,0.2642,0.2642,0.2,0.3,0.35,0.2667,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,SECONDARY,PP_OCC,AVERAGE,21,3.145,,,0.000,0.0,0.000,,,0.583,0.083,,16.42,0.08293,-0.5000,0.5000,0.2388,,0.0829,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"COL +1.5 pt margin vs WPG, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
319,D,Joel Armia,LA,UTA,0,SKATER,F,Goals,goals,0.5,OVER,0.3842,0.3842,0.6,0.3,0.15,0.1667,5,3/5,10,3/10,20,30,,,,,,,,3,2,3,7,,,,,DEPTH,NO_PP,ELITE,4,2.786,,,0.000,0.0,0.000,,,0.373,0.015,,14.07,0.08186,-0.5000,0.5000,0.2388,,0.0819,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,1.000,"LA +1.5 pt margin vs ARZ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
322,D,Ryan O'Reilly,NSH,MTL,0,SKATER,F,Goals,goals,0.5,OVER,0.165,0.165,0.2,0.1,0.2,0.2,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,ELITE,PP_REGULAR,WEAK,25,3.309,,,0.000,0.0,0.000,,,0.914,0.247,,20.40,0.08039,-0.5000,0.5000,0.2388,,0.0804,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"NSH -1.5 pt margin vs MTL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
323,D,Jordan Kyrou,STL,TOR,0,SKATER,F,Goals,goals,0.5,OVER,0.21,0.21,0.2,0.2,0.2,0.3,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SECONDARY,PP_OCC,WEAK,30,3.500,,,0.000,0.0,0.000,,,0.639,0.194,,15.73,0.07997,-0.5000,0.5000,0.2388,,0.0800,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"STL +1.5 pt margin vs TOR, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
326,D,Logan Cooley,UTA,LA,0,SKATER,F,Goals,goals,0.5,OVER,0.2842,0.2842,0.2,0.4,0.25,0.2667,5,1/5,10,4/10,20,30,,,,,,,,1,4,4,6,,,,,SECONDARY,PP_OCC,SOLID,11,3.015,,,0.000,0.0,0.000,,,0.796,0.185,,17.33,0.07892,-0.5000,0.5000,0.2388,,0.0789,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,0.980,"UTA -1.5 pt margin vs ?, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,1.00,0.00,2.00,2.00,1.00,0.00,0.00
327,D,Easton Cowan,TOR,STL,0,SKATER,F,Goals,goals,0.5,OVER,0.3083,0.3083,0.4,0.3,0.2,0.1333,5,2/5,10,3/10,20,30,,,,,,,,2,3,3,7,,,,,DEPTH,PP_OCC,AVERAGE,24,3.294,,,0.000,0.0,0.000,,,0.439,0.091,,14.72,0.07877,-0.5000,0.5000,0.2388,,0.0788,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"TOR -1.5 pt margin vs STL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
331,D,Timo Meier,NJ,CAR,0,SKATER,F,Goals,goals,0.5,OVER,0.2817,0.2817,0.2,0.3,0.4,0.3667,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,SECONDARY,PP_OCC,SOLID,10,2.971,,,0.000,0.0,0.000,,,0.571,0.130,,18.52,0.07758,-0.5000,0.5000,0.2388,,0.0776,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"NJ -1.5 pt margin vs CAR, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
332,D,Noel Acciari,PIT,DAL,0,SKATER,F,Goals,goals,0.5,OVER,0.3792,0.3792,0.4,0.4,0.35,0.2667,5,2/5,10,4/10,20,30,,,,,,,,2,3,4,6,,,,,DEPTH,NO_PP,ELITE,2,2.721,,,0.000,0.0,0.000,,,0.373,0.000,,13.70,0.07755,-0.5000,0.5000,0.2388,,0.0776,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"PIT -1.5 pt margin vs DAL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00
337,D,Pius Suter,STL,TOR,0,SKATER,F,Goals,goals,0.5,OVER,0.2425,0.2425,0.2,0.3,0.25,0.2,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,DEPTH,PP_OCC,WEAK,30,3.500,,,0.000,0.0,0.000,,,0.453,0.062,,15.90,0.07109,-0.5000,0.5000,0.2388,,0.0711,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"STL +1.5 pt margin vs TOR, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
338,D,Matvei Michkov,PHI,DET,0,SKATER,F,Goals,goals,0.5,OVER,0.2692,0.2692,0.4,0.2,0.15,0.1667,5,2/5,10,2/10,20,30,,,,,,,,2,3,2,8,,,,,SECONDARY,PP_OCC,SOLID,9,2.957,,,0.000,0.0,0.000,,,0.630,0.148,,14.83,0.07090,-0.5000,0.5000,0.2388,,0.0709,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs DET, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
340,D,Roman Josi,NSH,MTL,0,SKATER,D,Goals,goals,0.5,OVER,0.1817,0.1817,0.2,0.2,0.1,0.1667,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SECONDARY,PP_REGULAR,WEAK,25,3.309,,,0.000,0.0,0.000,,,0.809,0.353,,24.88,0.06976,-0.5000,0.5000,0.2388,,0.0698,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"NSH -1.5 pt margin vs MTL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
341,D,Matt Duchene,DAL,PIT,0,SKATER,F,Goals,goals,0.5,OVER,0.2517,0.2517,0.2,0.3,0.2,0.3667,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,SECONDARY,PP_REGULAR,SOLID,15,3.101,,,0.000,0.0,0.000,,,0.789,0.246,,16.52,0.06946,-0.5000,0.5000,0.2388,,0.0695,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"DAL +1.5 pt margin vs PIT, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
347,D,Noah Cates,PHI,DET,0,SKATER,F,Goals,goals,0.5,OVER,0.2567,0.2567,0.2,0.3,0.3,0.2667,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,SECONDARY,PP_OCC,SOLID,9,2.957,,,0.000,0.0,0.000,,,0.573,0.110,,16.25,0.06422,-0.5000,0.5000,0.2388,,0.0642,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs DET, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
348,D,Jesper Bratt,NJ,CAR,0,SKATER,F,Goals,goals,0.5,OVER,0.2433,0.2433,0.2,0.2,0.4,0.3333,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SECONDARY,PP_REGULAR,SOLID,10,2.971,,,0.000,0.0,0.000,,,0.866,0.244,,18.77,0.06359,-0.5000,0.5000,0.2388,,0.0636,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"NJ -1.5 pt margin vs CAR, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
352,D,Matthew Schaefer,NYI,FLA,0,SKATER,D,Goals,goals,0.5,OVER,0.1642,0.1642,0.2,0.1,0.15,0.2667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_REGULAR,WEAK,26,3.319,,,0.000,0.0,0.000,,,0.720,0.220,,24.68,0.06165,-0.5000,0.5000,0.2388,,0.0616,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs FLA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353,D,Quinton Byfield,LA,UTA,0,SKATER,F,Goals,goals,0.5,OVER,0.2842,0.2842,0.2,0.4,0.25,0.2667,5,1/5,10,4/10,20,30,,,,,,,,1,4,4,6,,,,,SECONDARY,PP_OCC,ELITE,4,2.786,,,0.000,0.0,0.000,,,0.620,0.139,,20.02,0.06058,-0.5000,0.5000,0.2388,,0.0606,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,1.000,"LA +1.5 pt margin vs ARZ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,2.00,1.00
356,D,Matthew Wood,NSH,MTL,0,SKATER,F,Goals,goals,0.5,OVER,0.2217,0.2217,0.2,0.2,0.3,0.2667,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,DEPTH,PP_OCC,WEAK,25,3.309,,,0.000,0.0,0.000,,,0.423,0.113,,12.32,0.05856,-0.5000,0.5000,0.2388,,0.0586,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"NSH -1.5 pt margin vs MTL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
358,D,Jordan Staal,CAR,NJ,0,SKATER,F,Goals,goals,0.5,OVER,0.2908,0.2908,0.2,0.4,0.25,0.3333,5,1/5,10,4/10,20,30,,,,,,,,1,4,4,6,,,,,DEPTH,PP_OCC,SOLID,12,3.029,,,0.000,0.0,0.000,,,0.480,0.053,,16.18,0.05754,-0.5000,0.5000,0.2388,,0.0575,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",1.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
359,D,Scott Laughton,LA,UTA,0,SKATER,F,Goals,goals,0.5,OVER,0.3258,0.3258,0.4,0.3,0.25,0.2333,5,2/5,10,3/10,20,30,,,,,,,,2,3,3,7,,,,,DEPTH,PP_OCC,ELITE,4,2.786,,,0.000,0.0,0.000,,,0.381,0.095,,15.77,0.05667,-0.5000,0.5000,0.2388,,0.0567,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,1.000,"LA +1.5 pt margin vs ARZ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
361,D,Gabriel Vilardi,WPG,COL,0,SKATER,F,Goals,goals,0.5,OVER,0.2633,0.2633,0.2,0.3,0.3,0.3333,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,SECONDARY,PP_REGULAR,ELITE,1,2.544,,,0.000,0.0,0.000,,,0.841,0.293,,18.73,0.05472,-0.5000,0.5000,0.2388,,0.0547,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"WPG -1.5 pt margin vs COL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
363,D,Wyatt Johnston,DAL,PIT,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.1325,0.1325,0.2,0.1,0.05,0.1,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,ELITE,PP1_STAR,SOLID,15,3.101,,,0.000,0.0,0.000,2.80,2.20,1.049,0.512,,20.12,0.05455,-4.5000,4.5000,0.1818,,0.0546,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"DAL +1.5 pt margin vs PIT, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",4.50,0.000,stable,,0,,,,,0,2.00,3.00,5.00,3.00,1.00,1.00,2.00,0.00,2.00,3.00
366,D,Nico Hischier,NJ,CAR,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.1858,0.1858,0.2,0.2,0.15,0.1333,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SECONDARY,PP_REGULAR,SOLID,10,2.971,,,0.000,0.0,0.000,2.80,2.50,0.805,0.280,,20.72,0.05327,-4.5000,4.5000,0.1818,,0.0533,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"NJ -1.5 pt margin vs CAR, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",4.50,0.000,stable,,0,,,,,0,5.00,3.00,0.00,3.00,3.00,3.00,0.00,1.00,2.00,5.00
368,D,Emil Heineman,NYI,FLA,0,SKATER,F,Goals,goals,0.5,OVER,0.2183,0.2183,0.2,0.2,0.3,0.2333,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,DEPTH,NO_PP,WEAK,26,3.319,,,0.000,0.0,0.000,,,0.378,0.049,,16.62,0.05125,-0.5000,0.5000,0.2388,,0.0513,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs FLA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
371,D,Nazem Kadri,COL,WPG,0,SKATER,F,Goals,goals,0.5,OVER,0.1925,0.1925,0.2,0.2,0.15,0.2,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SECONDARY,PP_REGULAR,AVERAGE,21,3.145,,,0.000,0.0,0.000,,,0.562,0.375,,17.80,0.05048,-0.5000,0.5000,0.2388,,0.0505,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"COL +1.5 pt margin vs WPG, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00
372,D,Shayne Gostisbehere,CAR,NJ,0,SKATER,D,Goals,goals,0.5,OVER,0.18,0.18,0.0,0.3,0.3,0.3,5,0/5,10,3/10,20,30,,,,,,,,0,5,3,7,,,,,ELITE,PP_REGULAR,SOLID,12,3.029,,,0.000,0.0,0.000,,,0.909,0.327,,19.23,0.05031,-0.5000,0.5000,0.2388,,0.0503,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",1.50,0.000,stable,,0,,,Shayne Gostisbehere - Alexander Nikishin,,0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00
373,D,Lucas Raymond,DET,PHI,0,SKATER,F,Goals,goals,0.5,OVER,0.18,0.18,0.0,0.3,0.3,0.3,5,0/5,10,3/10,20,30,,,,,,,,0,5,3,7,,,,,ELITE,PP_REGULAR,SOLID,14,3.088,,,0.000,0.0,0.000,,,0.950,0.338,,18.80,0.05031,-0.5000,0.5000,0.2388,,0.0503,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,1.000,"DET +1.5 pt margin vs PHI, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00
374,D,Owen Tippett,PHI,DET,0,SKATER,F,Goals,goals,0.5,OVER,0.2292,0.2292,0.2,0.2,0.35,0.2667,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SECONDARY,PP_OCC,SOLID,9,2.957,,,0.000,0.0,0.000,,,0.630,0.086,,16.85,0.04953,-0.5000,0.5000,0.2388,,0.0495,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs DET, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00
375,D,Clayton Keller,UTA,LA,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.1908,0.1908,0.0,0.3,0.35,0.3333,5,0/5,10,3/10,20,30,,,,,,,,0,5,3,7,,,,,ELITE,PP_REGULAR,SOLID,11,3.015,,,0.000,0.0,0.000,2.00,2.70,1.073,0.329,,19.08,0.04946,-3.5000,3.5000,0.0851,,0.0495,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,0.980,"UTA -1.5 pt margin vs ?, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",3.50,0.000,stable,,0,,,,,0,2.00,0.00,2.00,3.00,3.00,3.00,2.00,4.00,4.00,4.00
376,D,Nico Hischier,NJ,CAR,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.2175,0.2175,0.2,0.2,0.25,0.3,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SECONDARY,PP_REGULAR,SOLID,10,2.971,,,0.000,0.0,0.000,2.80,2.50,0.805,0.280,,20.72,0.04939,-3.5000,3.5000,0.0851,,0.0494,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"NJ -1.5 pt margin vs CAR, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",3.50,0.000,stable,,0,,,,,0,5.00,3.00,0.00,3.00,3.00,3.00,0.00,1.00,2.00,5.00
380,D,Jordan Martinook,CAR,NJ,0,SKATER,F,Goals,goals,0.5,OVER,0.2842,0.2842,0.4,0.2,0.25,0.1667,5,2/5,10,2/10,20,30,,,,,,,,2,3,2,8,,,,,DEPTH,NO_PP,SOLID,12,3.029,,,0.000,0.0,0.000,,,0.377,0.000,,14.83,0.04728,-0.5000,0.5000,0.2388,,0.0473,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",1.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
