projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,combo_prop,combo_player_ids,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,pp_toi_per_game,pp_toi_pct,pp_toi_total_sec,pp_goals_season,pp_points_season,pp_unit_tier,line_combo,line_combo_toi_pct,line_combo_cf_pct,line_combo_xgf_pct,line_sit,on_pp1_line,nst_data_source,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,l10_over,l10_under,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge,l10_over_pct,l10_games_played,line_hits_over_10,line_hits_under_10,l10_streak,player_avg_shots_L5,player_avg_shots_L10,open_line,line_movement,line_direction_shift,implied_team_total,game_total
10878735,220168,Jason Zucker,BUF,F,Points,0.5,standard,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,points,SKATER,DET,1,8475722,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,NO_DATA,3.361,0.674,12504.0,10.0,16.0,PP1,,,,,,True,nhl_api_pp,0.6,3,2,5,0.4,4,6,4,6,10,0.45,9,11,20,0.4,30,0.4875,UNDER,0.0125,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10878736,220168,Jason Zucker,BUF,F,Power Play Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,DET,1,8475722,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,3.361,0.674,12504.0,10.0,16.0,PP1,,,,,,True,nhl_api_pp,0.0,0,5,5,0.1,1,9,1,9,10,0.1,2,18,20,0.1,30,0.06,OVER,-0.44,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10878737,268183,Josh Doan,BUF,F,Assists,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,DET,1,8482659,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,NO_DATA,2.779,0.556,13674.0,9.0,17.0,PP1,,,,,,True,nhl_api_pp,0.4,2,3,5,0.2,2,8,2,8,10,0.2,4,16,20,0.2,30,0.28,OVER,-0.22,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10878738,268183,Josh Doan,BUF,F,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8482659,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,3.0,1.0,1.0,-3.0,-2.0,1.0,-1.0,-1.0,-1.0,1.0,,,,,,,,,,,,NO_DATA,2.779,0.556,13674.0,9.0,17.0,PP1,,,,,,True,nhl_api_pp,0.6,3,2,5,0.5,5,5,5,5,10,0.4,8,12,20,0.3333,30,0.5083,OVER,0.0083,0.5,10.0,5.0,5.0,NEUTRAL,,,0.5,0.0,stable,,
10878739,268183,Josh Doan,BUF,F,Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,points,SKATER,DET,1,8482659,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,NO_DATA,2.779,0.556,13674.0,9.0,17.0,PP1,,,,,,True,nhl_api_pp,0.6,3,2,5,0.4,4,6,4,6,10,0.45,9,11,20,0.4333,30,0.4908,OVER,-0.0092,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10878740,268183,Josh Doan,BUF,F,Power Play Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,DET,1,8482659,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,2.779,0.556,13674.0,9.0,17.0,PP1,,,,,,True,nhl_api_pp,0.0,0,5,5,0.0,0,10,0,10,10,0.05,1,19,20,0.0667,30,0.0142,OVER,-0.4858,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10878741,230933,Josh Norris,BUF,F,Assists,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,DET,1,8480064,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,NO_DATA,3.28,0.632,8660.0,2.0,9.0,PP1,,,,,,True,nhl_api_pp,0.6,3,2,5,0.4,4,6,4,6,10,0.35,7,13,20,0.4,30,0.4725,OVER,-0.0275,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10878742,230933,Josh Norris,BUF,F,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8480064,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,3.0,2.0,1.0,0.0,-2.0,1.0,1.0,-1.0,0.0,0.0,,,,,,,,,,,,NO_DATA,3.28,0.632,8660.0,2.0,9.0,PP1,,,,,,True,nhl_api_pp,0.6,3,2,5,0.5,5,5,5,5,10,0.45,9,11,20,0.4,30,0.5225,OVER,0.0225,0.5,10.0,5.0,5.0,NEUTRAL,,,0.5,0.0,stable,,
10878743,230933,Josh Norris,BUF,F,Power Play Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,DET,1,8480064,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,3.28,0.632,8660.0,2.0,9.0,PP1,,,,,,True,nhl_api_pp,0.0,0,5,5,0.0,0,10,0,10,10,0.05,1,19,20,0.0333,30,0.0108,OVER,-0.4892,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10878744,305421,Justin Faulk,DET,D,Power Play Points,0.5,demon,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,BUF,0,8475753,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,,,,,,,,,,,,False,,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10878746,305142,Logan Stanley,BUF,D,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8479378,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,2.0,0.0,-2.0,-1.0,0.0,0.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,NO_DATA,0.436,0.09,1987.0,0.0,1.0,PP_FRINGE,,,,,,False,nhl_api_pp,0.2,1,4,5,0.4,4,6,4,6,10,0.35,7,13,20,0.3,30,0.3025,OVER,-0.1975,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10878747,218575,Lucas Raymond,DET,F,Assists,0.5,demon,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,BUF,0,8482078,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,NO_DATA,3.25,0.656,15600.0,7.0,27.0,PP1,,,,,,True,nhl_api_pp,0.6,3,2,5,0.4,4,6,4,6,10,0.35,7,13,20,0.3667,30,0.4692,OVER,-0.0308,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10878748,218575,Lucas Raymond,DET,F,Points,0.5,goblin,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,points,SKATER,BUF,0,8482078,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,NO_DATA,3.25,0.656,15600.0,7.0,27.0,PP1,,,,,,True,nhl_api_pp,0.6,3,2,5,0.7,7,3,7,3,10,0.6,12,8,20,0.5667,30,0.6317,OVER,0.1317,0.7,10.0,7.0,3.0,HOT,,,0.5,0.0,stable,,
10878749,218575,Lucas Raymond,DET,F,Power Play Points,0.5,demon,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,BUF,0,8482078,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,3.25,0.656,15600.0,7.0,27.0,PP1,,,,,,True,nhl_api_pp,0.0,0,5,5,0.1,1,9,1,9,10,0.1,2,18,20,0.1,30,0.06,OVER,-0.44,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10878751,92038,Mattias Samuelsson,BUF,D,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8480807,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,2.0,1.0,2.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,,,,,,,,,,,,NO_DATA,0.052,0.01,242.0,0.0,0.0,NO_PP,,,,,,False,nhl_api_pp,0.8,4,1,5,0.4,4,6,4,6,10,0.55,11,9,20,0.5333,30,0.5958,OVER,0.0958,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10878752,218571,Moritz Seider,DET,D,Assists,0.5,demon,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,BUF,0,8481542,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,,,,,,,,,,,,NO_DATA,3.199,0.644,15737.0,3.0,28.0,PP1,,,,,,True,nhl_api_pp,0.4,2,3,5,0.6,6,4,6,4,10,0.55,11,9,20,0.6,30,0.5125,OVER,0.0125,0.6,10.0,6.0,4.0,NEUTRAL,,,0.5,0.0,stable,,
10878754,218571,Moritz Seider,DET,D,Points,0.5,standard,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,points,SKATER,BUF,0,8481542,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,0.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,,,,,,,,,,,,NO_DATA,3.199,0.644,15737.0,3.0,28.0,PP1,,,,,,True,nhl_api_pp,0.4,2,3,5,0.6,6,4,6,4,10,0.6,12,8,20,0.6333,30,0.5233,OVER,0.0233,0.6,10.0,6.0,4.0,NEUTRAL,,,0.5,0.0,stable,,
10878755,218571,Moritz Seider,DET,D,Power Play Points,0.5,demon,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,BUF,0,8481542,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,3.199,0.644,15737.0,3.0,28.0,PP1,,,,,,True,nhl_api_pp,0.2,1,4,5,0.1,1,9,1,9,10,0.1,2,18,20,0.0667,30,0.1367,OVER,-0.3633,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10878756,92131,Owen Power,BUF,D,Assists,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,DET,1,8482671,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,NO_DATA,0.93,0.187,4522.0,0.0,0.0,PP_FRINGE,,,,,,False,nhl_api_pp,0.4,2,3,5,0.2,2,8,2,8,10,0.25,5,15,20,0.2667,30,0.2942,OVER,-0.2058,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10878757,92131,Owen Power,BUF,D,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8482671,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,3.0,1.0,0.0,-2.0,0.0,-2.0,1.0,-3.0,0.0,2.0,,,,,,,,,,,,NO_DATA,0.93,0.187,4522.0,0.0,0.0,PP_FRINGE,,,,,,False,nhl_api_pp,0.4,2,3,5,0.4,4,6,4,6,10,0.4,8,12,20,0.4,30,0.4,OVER,-0.1,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10878758,92131,Owen Power,BUF,D,Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,points,SKATER,DET,1,8482671,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,NO_DATA,0.93,0.187,4522.0,0.0,0.0,PP_FRINGE,,,,,,False,nhl_api_pp,0.0,0,5,5,0.1,1,9,1,9,10,0.3,6,14,20,0.3,30,0.11,OVER,-0.39,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10878759,180376,Patrick Kane,DET,F,Assists,0.5,demon,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,BUF,0,8474141,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,NO_DATA,3.177,0.63,12772.0,2.0,19.0,PP1,,,,,,True,nhl_api_pp,0.6,3,2,5,0.7,7,3,7,3,10,0.6,12,8,20,0.5,30,0.625,OVER,0.125,0.7,10.0,7.0,3.0,HOT,,,0.5,0.0,stable,,
10878760,180376,Patrick Kane,DET,F,Power Play Points,0.5,demon,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,BUF,0,8474141,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,3.177,0.63,12772.0,2.0,19.0,PP1,,,,,,True,nhl_api_pp,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10878762,175663,Peyton Krebs,BUF,F,Assists,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,DET,1,8481522,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,NO_DATA,,,,,,,,,,,,False,,0.4,2,3,5,0.3,3,7,3,7,10,0.35,7,13,20,0.4,30,0.3575,OVER,-0.1425,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10878763,175663,Peyton Krebs,BUF,F,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8481522,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,,,,,,,,,,,,NO_DATA,,,,,,,,,,,,False,,0.6,3,2,5,0.5,5,5,5,5,10,0.55,11,9,20,0.5333,30,0.5508,OVER,0.0508,0.5,10.0,5.0,5.0,NEUTRAL,,,0.5,0.0,stable,,
10878764,175663,Peyton Krebs,BUF,F,Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,points,SKATER,DET,1,8481522,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,NO_DATA,,,,,,,,,,,,False,,0.6,3,2,5,0.6,6,4,6,4,10,0.5,10,10,20,0.5333,30,0.5783,OVER,0.0783,0.6,10.0,6.0,4.0,NEUTRAL,,,0.5,0.0,stable,,
10878765,218218,Rasmus Dahlin,BUF,D,Assists,0.5,standard,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,DET,1,8480839,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,NO_DATA,3.47,0.694,16032.0,6.0,22.0,PP1,,,,,,True,nhl_api_pp,0.6,3,2,5,0.4,4,6,4,6,10,0.45,9,11,20,0.5333,30,0.5008,OVER,0.0008,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10878766,218218,Rasmus Dahlin,BUF,D,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8480839,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,2.0,2.0,2.0,1.0,-2.0,1.0,-2.0,1.0,-3.0,1.0,,,,,,,,,,,,NO_DATA,3.47,0.694,16032.0,6.0,22.0,PP1,,,,,,True,nhl_api_pp,0.8,4,1,5,0.7,7,3,7,3,10,0.75,15,5,20,0.7,30,0.7475,OVER,0.2475,0.7,10.0,7.0,3.0,HOT,,,0.5,0.0,stable,,
10878767,218218,Rasmus Dahlin,BUF,D,Points,0.5,goblin,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,points,SKATER,DET,1,8480839,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,NO_DATA,3.47,0.694,16032.0,6.0,22.0,PP1,,,,,,True,nhl_api_pp,0.8,4,1,5,0.7,7,3,7,3,10,0.65,13,7,20,0.7,30,0.7325,OVER,0.2325,0.7,10.0,7.0,3.0,HOT,,,0.5,0.0,stable,,
10878768,218218,Rasmus Dahlin,BUF,D,Power Play Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,DET,1,8480839,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,3.47,0.694,16032.0,6.0,22.0,PP1,,,,,,True,nhl_api_pp,0.0,0,5,5,0.1,1,9,1,9,10,0.1,2,18,20,0.0667,30,0.0567,OVER,-0.4433,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10878769,215149,Ryan McLeod,BUF,F,Assists,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,DET,1,8480802,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,NO_DATA,1.585,0.318,7704.0,0.0,7.0,PP2,,,,,,False,nhl_api_pp,0.4,2,3,5,0.3,3,7,3,7,10,0.35,7,13,20,0.4667,30,0.3642,OVER,-0.1358,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10878770,215149,Ryan McLeod,BUF,F,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8480802,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,1.0,1.0,3.0,-3.0,-1.0,-1.0,-1.0,-1.0,-3.0,1.0,,,,,,,,,,,,NO_DATA,1.585,0.318,7704.0,0.0,7.0,PP2,,,,,,False,nhl_api_pp,0.6,3,2,5,0.4,4,6,4,6,10,0.45,9,11,20,0.4333,30,0.4908,OVER,-0.0092,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10878771,215149,Ryan McLeod,BUF,F,Power Play Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,DET,1,8480802,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,1.585,0.318,7704.0,0.0,7.0,PP2,,,,,,False,nhl_api_pp,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10878772,305143,Sam Carrick,BUF,F,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8475842,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,,,,,,,,,,,,NO_DATA,0.013,0.003,59.0,0.0,0.0,NO_PP,,,,,,False,nhl_api_pp,0.0,0,5,5,0.4,4,6,4,6,10,0.35,7,13,20,0.3,30,0.2225,OVER,-0.2775,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10878773,218270,Tage Thompson,BUF,F,Assists,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,DET,1,8479420,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,NO_DATA,3.506,0.703,17038.0,6.0,24.0,PP1,,,,,,True,nhl_api_pp,0.2,1,4,5,0.4,4,6,4,6,10,0.3,6,14,20,0.3667,30,0.3017,OVER,-0.1983,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10878774,218270,Tage Thompson,BUF,F,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8479420,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,1.0,1.0,-1.0,-3.0,0.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,NO_DATA,3.506,0.703,17038.0,6.0,24.0,PP1,,,,,,True,nhl_api_pp,0.4,2,3,5,0.2,2,8,2,8,10,0.3,6,14,20,0.4333,30,0.3183,OVER,-0.1817,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10878775,218270,Tage Thompson,BUF,F,Points,0.5,goblin,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,points,SKATER,DET,1,8479420,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,NO_DATA,3.506,0.703,17038.0,6.0,24.0,PP1,,,,,,True,nhl_api_pp,0.2,1,4,5,0.5,5,5,5,5,10,0.55,11,9,20,0.6667,30,0.4042,OVER,-0.0958,0.5,10.0,5.0,5.0,NEUTRAL,,,0.5,0.0,stable,,
10878776,218270,Tage Thompson,BUF,F,Power Play Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,DET,1,8479420,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,3.506,0.703,17038.0,6.0,24.0,PP1,,,,,,True,nhl_api_pp,0.0,0,5,5,0.1,1,9,1,9,10,0.05,1,19,20,0.0667,30,0.0492,OVER,-0.4508,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10878777,180709,Zach Benson,BUF,F,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8484145,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,2.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-3.0,1.0,1.0,,,,,,,,,,,,NO_DATA,1.73,0.357,6749.0,1.0,5.0,PP2,,,,,,False,nhl_api_pp,0.6,3,2,5,0.6,6,4,6,4,10,0.55,11,9,20,0.6,30,0.5925,OVER,0.0925,0.6,10.0,6.0,4.0,NEUTRAL,,,0.5,0.0,stable,,
10880565,268332,Emmitt Finnie,DET,F,Shots On Goal,0.5,goblin,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,shots_on_goal,SKATER,BUF,0,8484471,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,NO_DATA,1.395,0.28,6865.0,4.0,8.0,PP2,,,,,,False,nhl_api_pp,0.6,3,2,5,0.5,5,5,5,5,10,0.65,13,7,20,0.6,30,0.5725,OVER,0.0725,0.5,10.0,5.0,5.0,NEUTRAL,1.0,0.7,0.5,0.0,stable,,
