espn_player_id,player_name,team_abbr,position,jersey,status
3919117,Azeez Al-Shaair,HOU,LB,0,Active
4685724,Will Anderson Jr.,HOU,DE,51,Active
4686304,Dominic Bailey,HOU,DT,96,Active
4243956,Reed Blankenship,HOU,S,6,Active
4431517,Calen Bullock,HOU,S,2,Active
4361689,Solomon Byrd,HOU,DE,50,Active
4576069,Brandon Codrington,HOU,CB,17,Active
4912338,Aiden Fisher,HOU,LB,59,Active
4243321,Ali Gaye,HOU,DE,95,Active
4360189,Logan Hall,HOU,DE,90,Active
5153071,Stephen Hall,HOU,CB,41,Active
4677281,Kyonte Hamilton,HOU,DT,58,Active
4033812,Jake Hansen,HOU,LB,35,Active
4699802,Sabastian Harsh,HOU,DE,94,Active
4427479,Jamal Hill,HOU,LB,56,Active
4374066,Dylan Horton,HOU,DE,92,Active
4241250,Jake Hummel,HOU,LB,33,Active
2976560,Danielle Hunter,HOU,DE,55,Active
4577494,Alijah Huzzie,HOU,CB,28,Active
4240059,Ja'Marcus Ingram,HOU,CB,20,Active
4046716,Naquan Jones,HOU,DT,91,Active
4602699,Kamari Lassiter,HOU,CB,3,Active
4248899,Marte Mapu,HOU,LB,14,Active
4870893,Kayden McDonald,HOU,DT,93,Active
4360502,Kaevon Merriweather,HOU,S,21,Active
4687188,K.C. Ossai,HOU,LB,,Active
4241223,Jalen Pitre,HOU,S,5,Active
4685518,Kamari Ramsey,HOU,S,27,Active
2970204,Sheldon Rankins,HOU,DT,98,Active
4432758,Jaylen Reed,HOU,S,23,Active
4244300,Dominique Robinson,HOU,DE,97,Active
4594277,Jaylin Smith,HOU,CB,22,Active
3134448,Tremon Smith,HOU,CB,11,Active
3071353,E.J. Speed,HOU,LB,45,Active
3116679,M.J. Stewart,HOU,S,29,Active
4426434,Derek Stingley Jr.,HOU,CB,24,Active
4695607,Junior Tafuna,HOU,DT,53,Active
4426350,Henry To'oTo'o,HOU,LB,39,Active
4361366,Tommy Togiai,HOU,DT,72,Active
4837286,Wade Woodaz,HOU,LB,30,Active
4833376,Collin Wright,HOU,CB,37,Active
4690999,Austin Brinkman,HOU,LS,40,Active
2971573,Ka'imi Fairbairn,HOU,PK,15,Active
4570033,Kai Kroeger,HOU,P,38,Active
4874436,Jack Stonehouse,HOU,P,36,Active
4429379,Ajani Carter,HOU,CB,34,Day-To-Day
4360304,Xavier Thomas,HOU,LB,52,Day-To-Day
2998565,Mo Alie-Cox,IND,TE,81,Active
4426689,Ulysses Bentley IV,IND,RB,37,Active
4430957,Tanor Bortolini,IND,C,60,Active
4683151,Deion Burks,IND,WR,,Active
4612558,Anderson Castle,IND,RB,42,Active
4688813,Josh Downs,IND,WR,2,Active
4061956,Ashton Dulin,IND,WR,16,Active
4838270,Jalen Farmer,IND,G,,Active
4429636,Blake Freeland,IND,OT,73,Active
4874509,DJ Giddens,IND,RB,21,Active
4427298,Matt Goncalves,IND,G,71,Active
4429684,Anthony Gould,IND,WR,6,Active
4612246,Sahmir Hagans,IND,WR,,Active
4427448,LaDarius Henderson,IND,G,69,Active
4606194,Seth Henigan,IND,QB,4,Active
4608533,EJ Horton Jr.,IND,WR,,Active
3917792,Daniel Jones,IND,QB,17,Active
4683423,Riley Leonard,IND,QB,15,Active
4362523,Will Mallory,IND,TE,86,Active
4612507,Bayron Matos,IND,OT,78,Active
4686468,Seth McGowan,IND,RB,,Active
4036275,Sean McKeon,IND,TE,49,Active
4046165,Jimmy Morrissey,IND,C,65,Active
3129308,Quenton Nelson,IND,G,56,Active
4722908,Drew Ogletree,IND,TE,85,Active
4578436,Coleman Owen,IND,WR,9,Active
4430288,Eli Pancol,IND,WR,83,Active
4608607,Lincoln Pare,IND,RB,,Active
4360078,Alec Pierce,IND,WR,14,Active
4362580,Bernhard Raimann,IND,OT,79,Active
4429084,Anthony Richardson Sr.,IND,QB,5,Active
4431587,Nolan Rucci,IND,OT,,Active
4872957,Raylen Sharpe,IND,WR,,Active
4039243,Josh Sills,IND,G,66,Active
4242335,Jonathan Taylor,IND,RB,28,Active
4361979,Luke Tenuta,IND,OT,67,Active
4702120,Carson Towt,IND,TE,45,Active
4892240,Jalen Travis,IND,OT,75,Active
3051889,Laquon Treadwell,IND,WR,13,Active
4370363,Dalton Tucker,IND,G,68,Active
4875981,Geno VanDeMark,IND,C,,Active
4431459,Tyler Warren,IND,TE,84,Active
3929785,Nick Westbrook-Ikhine,IND,WR,12,Active
4427635,Adetomiwa Adebawore,IND,DT,95,Active
4374171,Austin Ajiake,IND,LB,58,Active
4870598,CJ Allen,IND,LB,,Active
4691878,Cameron Ball,IND,DT,,Active
4360677,Mekhi Blackmon,IND,CB,29,Active
5088571,Bryce Boettcher,IND,LB,,Active
4827042,Austin Brown,IND,S,,Active
2971282,DeForest Buckner,IND,DT,99,Active
4035861,Cam Bynum,IND,S,0,Active
4601021,Jaylon Carlies,IND,LB,57,Active
4885625,Rob Carter Jr.,IND,CB,39,Active
4692638,Tahj Chambers,IND,LB,,Active
4240896,Micheal Clemons,IND,DE,72,Active
4685324,Caden Curry,IND,LB,,Active
3917142,Akeem Davis-Gaither,IND,LB,51,Active
4695991,Johnathan Edwards,IND,CB,35,Active
4608604,Wyett Ekeler,IND,CB,42,Active
4427250,Sauce Gardner,IND,CB,1,Active
4708238,George Gumbs Jr.,IND,LB,,Active
4905664,A.J. Haulcy,IND,S,,Active
4685145,Jaylon Jones,IND,CB,40,Active
3843843,Arden Key,IND,DE,98,Active
4426473,Laiatu Latu,IND,DE,97,Active
4692970,Reuben Lowery III,IND,S,36,Active
4693205,Mitchell Melton,IND,LB,,Active
4569607,Cameron Mitchell,IND,CB,43,Active
4360638,Durell Nchami,IND,DE,74,Active
4874465,Ben Nikkel,IND,S,34,Active
3122930,Derrick Nnadi,IND,DT,92,Active
4331768,Jonathan Owens,IND,S,38,Active
4242415,Daniel Scott,IND,S,32,Active
4692033,Tim Smith,IND,DT,93,Active
4058825,Grover Stewart,IND,DT,90,Active
4361196,Cam Taylor-Britt,IND,CB,26,Active
4360590,Juanyeh Thomas,IND,S,33,Active
3863182,Jerry Tillery,IND,DT,94,Active
4566154,JT Tuimoloau,IND,DE,91,Active
5278709,Devin Veresuk,IND,LB,48,Active
4682909,Justin Walley,IND,CB,27,Active
4037361,Charvarius Ward,IND,CB,7,Active
4599160,Trey Washington,IND,S,41,Active
4587724,West Weeks,IND,LB,,Active
4432789,Hunter Wohler,IND,S,30,Active
4567224,Colby Wooden,IND,DT,96,Active
4259619,Blake Grupe,IND,PK,10,Active
2566045,Luke Rhodes,IND,LS,46,Active
3914922,Rigoberto Sanchez,IND,P,8,Active
4571557,Spencer Shrader,IND,PK,3,Active
2576336,Ameer Abdullah,JAX,RB,43,Active
5151948,Joey Aguilar,JAX,QB,17,Active
4911851,LeQuint Allen Jr.,JAX,RB,5,Active
4686248,Nate Boerkircher,JAX,TE,87,Active
4594319,Brady Boyd,JAX,WR,49,Active
4362260,Carter Bradley,JAX,QB,10,Active
4573243,Chandler Brayboy,JAX,WR,15,Active
4879194,Josh Cameron,JAX,WR,19,Active
4369859,Jerome Carvin,JAX,C,79,Active
4048231,Ezra Cleveland,JAX,G,76,Active
5151528,Ethan Conner,JAX,TE,48,Active
4240631,DeeJay Dallas,JAX,RB,20,Active
4684542,Garrett DiGiorgio,JAX,OT,74,Active
3701582,Chuma Edoga,JAX,G,55,Active
4242391,Robert Hainsey,JAX,C,73,Active
4692525,Anton Harrison,JAX,OT,77,Active
4429811,Patrick Herbert,JAX,TE,88,Active
4685415,Travis Hunter,JAX,WR,12,Active
4245131,Tim Jones,JAX,WR,13,Active
4917427,Tanner Koziol,JAX,TE,89,Active
4360310,Trevor Lawrence,JAX,QB,16,Active
4369308,Ricky Lee,JAX,OT,66,Active
4242554,Walker Little,JAX,OT,72,Active
4239944,Hunter Long,JAX,TE,84,Active
3863820,Patrick Mekari,JAX,G,65,Active
3916433,Jakobi Meyers,JAX,WR,3,Active
4431463,Wyatt Milum,JAX,G,64,Active
4430481,Jonah Monheim,JAX,C,60,Active
4244049,Quintin Morris,JAX,TE,80,Active
3059989,Nick Mullens,JAX,QB,14,Active
4684970,Jimto Obidegwu,JAX,OT,62,Active
5346736,Ben Patterson,JAX,WR,83,Active
4575862,Trebor Pena,JAX,WR,86,Active
4608929,Emmanuel Pregnon,JAX,G,75,Active
4362619,Chris Rodriguez Jr.,JAX,RB,24,Active
4430539,Brenton Strange,JAX,TE,85,Active
4713118,J'Mari Taylor,JAX,RB,30,Active
4432773,Brian Thomas Jr.,JAX,WR,7,Active
4244856,Austin Trammell,JAX,WR,81,Active
4882093,Bhayshul Tuten,JAX,RB,33,Active
4035791,Cole Van Lanen,JAX,OT,70,Active
4432620,Parker Washington,JAX,WR,11,Active
5085024,CJ Williams,JAX,WR,18,Active
4428935,Sal Wormley,JAX,G,61,Active
5152117,Michael Wortham,JAX,WR,0,Active
4689088,Kilian Zierer,JAX,OT,78,Active
4360807,Yasir Abdullah,JAX,LB,56,Active
2971275,Arik Armstead,JAX,DT,91,Active
4431162,T.J. Bollers,JAX,DE,94,Active
4257580,Christian Braswell,JAX,CB,21,Active
4242149,Montaric Brown,JAX,CB,1,Active
4572704,Branson Combs,JAX,LB,50,Active
3134316,Matt Dickerson,JAX,DE,93,Active
4427117,Quindarius Dunnigan,JAX,DE,59,Active
5121433,Zach Durfee,JAX,DE,58,Active
4334300,Dennis Gardeck,JAX,LB,47,Active
4875266,B.J. Green II,JAX,DE,95,Active
3915520,DaVon Hamilton,JAX,DT,52,Active
3915239,Josh Hines-Allen,JAX,DE,41,Active
5081718,Preston Hodge,JAX,CB,26,Active
4880861,Parker Hughes,JAX,LB,53,Active
4577189,Jalen Hunt,JAX,DE,96,Active
4912185,Jalen Huskey,JAX,S,22,Active
4429168,Antonio Johnson,JAX,S,6,Active
4426448,Jarrian Jones,JAX,CB,4,Active
4427716,Jack Kiser,JAX,LB,54,Active
4880675,Rayuan Lane III,JAX,S,25,Active
3045207,Jourdan Lewis,JAX,CB,2,Active
4362236,Keni-H Lovely,JAX,CB,31,Active
5083287,Devon Marshall,JAX,CB,40,Active
4576129,Jalen McLeod,JAX,LB,35,Active
4240610,Ventrell Miller,JAX,LB,51,Active
4432440,Jabbar Muhammad,JAX,CB,37,Active
2970716,Eric Murray,JAX,S,29,Active
4431292,Devin Neal,JAX,S,36,Active
3050073,Foyesade Oluokun,JAX,LB,23,Active
4430271,Ruke Orhorhoro,JAX,DT,99,Active
4683347,Caleb Ransaw,JAX,CB,27,Active
4612298,Albert Regis,JAX,DT,98,Active
4428390,Keivie Rose,JAX,DT,97,Active
4877475,Cam'Ron Silmon-Craig,JAX,S,42,Active
4573319,Danny Striggow,JAX,DE,92,Active
4243332,Keith Taylor,JAX,CB,32,Active
4570633,Trevian Thomas,JAX,S,34,Active
4836472,Bryan Thomas Jr.,JAX,DE,57,Active
4426349,Travon Walker,JAX,DE,44,Active
4832922,Wesley Williams,JAX,DE,90,Active
3115480,Logan Cooke,JAX,P,9,Active
4686361,Cam Little,JAX,PK,39,Active
3928931,Ross Matiscik,JAX,LS,46,Active
4912218,Cyrus Allen,KC,WR,13,Active
5093923,Andrew Armstrong,KC,WR,84,Active
4566190,Kahlil Benson,KC,OT,,Active
4431196,Jake Briningstool,KC,TE,88,Active
4689988,Jason Brownlee,KC,WR,89,Active
4885466,Jeff Caldwell,KC,WR,,Active
4043039,Mike Caliendo,KC,G,66,Active
5155179,Jacob De Jesus,KC,WR,,Active
4362478,Emari Demercado,KC,RB,25,Active
4571627,Ethan Driskell,KC,OT,75,Active
4702908,Omari Evans,KC,WR,,Active
4362887,Justin Fields,KC,QB,7,Active
5144457,Chukwuebuka Godrick,KC,OT,72,Active
4240472,Noah Gray,KC,TE,83,Active
4708490,John Michael Gyllenborg,KC,TE,,Active
4571810,C.J. Hanson,KC,G,61,Active
4431142,Jimmy Holiday,KC,WR,82,Active
4241385,Creed Humphrey,KC,C,52,Active
4832955,Emmett Johnson,KC,RB,10,Active
15847,Travis Kelce,KC,TE,87,Active
4874510,Xavier Loyd,KC,WR,,Active
3139477,Patrick Mahomes,KC,QB,15,Active
4043041,Jaylon Moore,KC,OT,77,Active
4570577,Wanya Morris,KC,OT,64,Active
4367645,Hunter Nourzad,KC,C,60,Active
4567747,Garrett Nussmeier,KC,QB,14,Active
4682626,Pete Nygra,KC,OT,,Active
4044111,Chris Oladokun,KC,QB,19,Active
4685489,Jaydn Ott,KC,RB,,Active
5153070,Esa Pole,KC,OT,79,Active
4372716,Nikko Remigio,KC,WR,81,Active
4428331,Rashee Rice,KC,WR,4,Active
5082630,Jalen Royals,KC,WR,11,Active
4569659,Josh Simmons,KC,OT,71,Active
4596602,Brashard Smith,KC,RB,24,Active
4430825,EJ Smith,KC,RB,,Active
4242459,Trey Smith,KC,G,65,Active
4431595,Kingsley Suamataia,KC,OT,76,Active
4682692,Josh Thompson,KC,G,,Active
4362921,Tyquan Thornton,KC,WR,2,Active
4370876,Matt Waletzko,KC,OT,73,Active
4567048,Kenneth Walker III,KC,RB,9,Active
4685784,Tre Watson,KC,TE,49,Active
4430723,Jared Wiley,KC,TE,12,Active
4683062,Xavier Worthy,KC,WR,1,Active
4875123,Vincent Anthony Jr.,KC,DE,98,Active
4612387,Felix Anudike-Uzomah,KC,DE,91,Active
4429224,Kam Arnold,KC,LB,53,Active
4602389,Jeffrey Bassa,KC,LB,31,Active
4685275,Wesley Bissainthe,KC,LB,,Active
4362759,Nick Bolton,KC,LB,32,Active
4430818,Cole Brevard,KC,DT,,Active
4710706,Jadon Canady,KC,CB,22,Active
4036959,Cole Christiansen,KC,LB,48,Active
4249766,Jack Cochrane,KC,LB,43,Active
4361964,Chamarri Conner,KC,S,27,Active
4880124,Mansoor Delane,KC,CB,5,Active
4431534,Ethan Downs,KC,DE,40,Active
4880478,Anthony Dunn Jr.,KC,DE,,Active
4567399,Kaiir Elam,KC,CB,,Active
4035433,Kristian Fulton,KC,CB,8,Active
4684432,Ashton Gillotte,KC,DE,97,Active
4039413,Alohi Gilman,KC,S,17,Active
4573152,Marcus Harris,KC,DT,68,Active
4685232,Jaden Hicks,KC,S,21,Active
3044859,Chris Jones,KC,DT,95,Active
4426659,George Karlaftis,KC,DE,56,Active
4602648,Kevin Knowles,KC,CB,38,Active
4291489,Kader Kohou,KC,CB,26,Active
4361824,Tanner McCalister,KC,S,,Active
4567826,Cooper McDonald,KC,LB,59,Active
4708859,Amari McNeill,KC,DT,,Active
4591008,Omarr Norman-Lott,KC,DT,55,Active
4685491,Xavier Nwankpa,KC,S,,Active
4431503,Damon Payne,KC,DT,,Active
4880312,D'Arco Perkins-McAllister,KC,CB,,Active
5084574,Bryce Phillips,KC,CB,,Active
4428383,Chris Roland-Wallace,KC,CB,30,Active
4682641,Marlen Sewell,KC,S,,Active
5081093,DeShon Singleton,KC,S,,Active
4361340,Tyreke Smith,KC,DE,57,Active
5278708,Melvin Smith Jr.,KC,CB,39,Active
5081927,R Mason Thomas,KC,DE,51,Active
4256074,Khyiris Tonga,KC,DT,92,Active
3129310,Drue Tranquill,KC,LB,23,Active
5083530,Zelmar Vedder,KC,CB,,Active
4610705,Nohl Williams,KC,CB,20,Active
4871063,Peter Woods,KC,DT,99,Active
4361496,Matt Araiza,KC,P,14,Active
3055899,Harrison Butker,KC,PK,7,Active
16665,James Winchester,KC,LS,41,Active
4603186,Jack Bech,LV,WR,18,Active
5150247,Malik Benson,LV,WR,19,Active
4432665,Brock Bowers,LV,TE,89,Active
4832806,Jonathan Brady,LV,WR,83,Active
4362999,Spencer Burford,LV,G,70,Active
4569535,Jacob Clark,LV,QB,16,Active
4698191,Chris Collier,LV,RB,33,Active
14880,Kirk Cousins,LV,QB,8,Active
2579604,Phillip Dorsett II,LV,WR,13,Active
4606683,DJ Glaze,LV,OT,71,Active
4694505,Charles Grant,LV,OT,60,Active
4693208,Patrick Gurd,LV,TE,45,Active
4688835,Roman Hemby,LV,RB,37,Active
5348412,Niklas Henning,LV,OT,73,Active
4241961,Connor Heyward,LV,FB,34,Active
4361332,Shedrick Jackson,LV,WR,4,Active
5157075,Isaiah Jatta,LV,OT,72,Active
4890973,Ashton Jeanty,LV,RB,2,Active
4366963,Dylan Laube,LV,RB,23,Active
4360499,Tyler Linderbaum,LV,C,65,Active
4367202,Atonio Mafi,LV,G,56,Active
4429086,Michael Mayer,LV,TE,87,Active
4837248,Fernando Mendoza,LV,QB,15,Active
4076803,Jordan Meredith,LV,C,61,Active
3134312,Kolton Miller,LV,OT,74,Active
4698114,Kamar Missouri,LV,OT,62,Active
4382466,Jalen Nailor,LV,WR,9,Active
4260394,Aidan O'Connell,LV,QB,12,Active
4035115,Albert Okwuegbunam Jr.,LV,TE,85,Active
4688538,Justin Pickett,LV,G,77,Active
4875295,Jackson Powers-Johnson,LV,G,58,Active
4426393,Will Putnam,LV,C,67,Active
4714388,Chase Roberts,LV,WR,86,Active
4433889,Caleb Rogers,LV,G,76,Active
4433901,Corey Rucker,LV,WR,82,Active
5155825,Carter Runyon,LV,TE,84,Active
4045305,Ian Thomas,LV,TE,80,Active
4432775,Dont'e Thornton Jr.,LV,WR,10,Active
4428718,Tre Tucker,LV,WR,1,Active
4242177,Dalton Wagner,LV,OT,78,Active
4686658,Mike Washington Jr.,LV,RB,30,Active
4686093,E.J. Williams Jr.,LV,WR,88,Active
4401805,Dareke Young,LV,WR,81,Active
4431623,Trey Zuhn III,LV,C,66,Active
4360475,Chigozie Anusiem,LV,CB,29,Active
4360749,Thomas Booker IV,LV,DT,99,Active
2972342,Adam Butler,LV,DT,69,Active
4043169,Jeremy Chinn,LV,S,11,Active
4685305,Brandon Cleveland,LV,DT,90,Active
4911904,Keyron Crawford,LV,DE,42,Active
3916655,Maxx Crosby,LV,DE,98,Active
4426340,Nakobe Dean,LV,LB,17,Active
4429560,Tommy Eichenberg,LV,LB,44,Active
4427408,Jahfari Harvey,LV,DE,91,Active
4429109,Tonka Hemingway,LV,DT,97,Active
4373471,Brennan Jackson,LV,LB,54,Active
4682488,Dalton Johnson,LV,S,43,Active
3121003,Taron Johnson,LV,CB,3,Active
4035299,Benito Jones,LV,DT,94,Active
4239719,Malcolm Koonce,LV,DE,51,Active
4607937,Devin Lafayette,LV,S,40,Active
4373956,Jonah Laulu,LV,DT,96,Active
4685126,Cody Lindenberg,LV,LB,55,Active
4427852,Treven Ma'ae,LV,DT,68,Active
4917354,Hezekiah Masses,LV,CB,35,Active
4250393,Tristin McCollum,LV,S,27,Active
5157289,Jermod McCoy,LV,CB,28,Active
4372085,Cameron McGrone,LV,LB,57,Active
4565558,Caleb Offord,LV,CB,39,Active
4260703,Segun Olubi,LV,LB,50,Active
4258194,Kwity Paye,LV,DE,95,Active
4430896,JJ Pegues,LV,DT,92,Active
4694588,Devyn Perkins,LV,S,49,Active
4259632,Isaiah Pola-Mao,LV,S,20,Active
4430330,Darien Porter,LV,CB,26,Active
4605498,Decamerion Richardson,LV,CB,25,Active
5153665,Cian Slone,LV,DE,48,Active
4431390,Gary Smith III,LV,DT,75,Active
4431570,Xavian Sorey Jr.,LV,LB,53,Active
4259561,Eric Stokes,LV,CB,5,Active
4697757,Treydan Stukes,LV,S,31,Active
5278710,Laki Tasi,LV,DT,79,Active
4779136,Chris Thomas,LV,LB,59,Active
4686337,Greedy Vance,LV,CB,22,Active
4379416,Quay Walker,LV,LB,7,Active
4875435,Tanner Wall,LV,S,41,Active
3686689,AJ Cole,LV,P,6,Active
4880472,Tyler Duzansky,LV,LS,46,Active
4249087,Matt Gay,LV,PK,14,Active
5158921,Kansei Matsuzawa,LV,PK,38,Active
4243545,Alex Ward,LV,LS,47,Active
4361426,Justin Shorter,LV,WR,88,Day-To-Day
4683487,Joe Alt,LAC,OT,76,Active
4040842,Kayode Awosika,LAC,G,74,Active
4035788,Tyler Biadasz,LAC,C,63,Active
4565184,Jerand Bradley,LAC,TE,36,Active
4568687,Sincere Brown,LAC,WR,38,Active
4876658,Travis Burke,LAC,OT,77,Active
4569372,Dalevon Campbell,LAC,WR,81,Active
4035002,Ben Cleveland,LAC,G,72,Active
4362477,Derius Davis,LAC,WR,12,Active
4691889,Greg Desrosiers Jr.,LAC,RB,31,Active
4595342,Oronde Gadsden,LAC,TE,86,Active
4433830,Luke Grimm,LAC,WR,87,Active
4685382,Omarion Hampton,LAC,RB,8,Active
5082660,Alex Harkey,LAC,G,73,Active
4686612,Tre' Harris,LAC,WR,9,Active
4038941,Justin Herbert,LAC,QB,10,Active
3917668,Alec Ingold,LAC,FB,30,Active
5160748,JaQuae Jackson,LAC,WR,82,Active
4878878,Amar Johnson,LAC,RB,35,Active
4429025,Quentin Johnston,LAC,WR,1,Active
4430114,Josh Kaltenberger,LAC,C,68,Active
4241263,Charlie Kolar,LAC,TE,88,Active
4430870,KeAndre Lambert-Smith,LAC,WR,84,Active
4383351,Trey Lance,LAC,QB,5,Active
4373684,Scott Matlock,LAC,FB,44,Active
4612826,Ladd McConkey,LAC,WR,15,Active
4596334,Keaton Mitchell,LAC,RB,34,Active
5222064,Mante Morrow,LAC,WR,,Active
3123076,David Njoku,LAC,TE,,Active
4873485,Johnny Pascuzzi,LAC,TE,42,Active
4362452,Jaret Patterson,LAC,RB,32,Active
4248627,Trevor Penning,LAC,G,75,Active
4411189,Trey Pipkins III,LAC,OT,79,Active
4709678,Devonte Ross,LAC,WR,24,Active
4242283,Rashawn Slater,LAC,OT,70,Active
4682506,Jake Slaughter,LAC,C,66,Active
5082312,Jacob Spomer,LAC,C,60,Active
4051001,Cole Strange,LAC,G,69,Active
5082633,Evan Svoboda,LAC,TE,49,Active
4433914,Branson Taylor,LAC,G,71,Active
4682789,Logan Taylor,LAC,G,65,Active
4685553,Brenen Thompson,LAC,WR,89,Active
4429020,DJ Uiagalelei,LAC,QB,7,Active
5211218,Laekin Vakalahi,LAC,OT,78,Active
4430968,Kimani Vidal,LAC,RB,28,Active
5084965,Isaiah World,LAC,OT,67,Active
4432659,Noah Avinger,LAC,S,31,Active
4682818,Nick Barrett,LAC,DT,91,Active
4685272,Lander Barton,LAC,LB,57,Active
5089178,Jamaree Caldwell,LAC,DT,99,Active
4429371,Jahmeer Carter,LAC,DT,61,Active
4431212,Junior Colson,LAC,LB,25,Active
2576702,Bud Dupree,LAC,LB,48,Active
4038946,Troy Dye,LAC,LB,43,Active
4567138,Justin Eboigbe,LAC,DT,92,Active
4431077,TeRah Edwards,LAC,DT,96,Active
4870141,Devin Grant,LAC,S,38,Active
4429124,Jacobian Guillory II,LAC,DT,95,Active
4427404,Cam Hart,LAC,CB,20,Active
4241597,Daiyan Henley,LAC,LB,0,Active
3843769,Donte Jackson,LAC,CB,26,Active
3691739,Derwin James Jr.,LAC,S,3,Active
16195,Tony Jefferson,LAC,S,23,Active
4361437,Emany Johnson,LAC,LB,50,Active
4432333,Kyle Kennard,LAC,LB,54,Active
4690171,Deane Leonard,LAC,CB,33,Active
16710,Khalil Mack,LAC,LB,52,Active
4429190,Akheem Mesidor,LAC,LB,90,Active
4429018,RJ Mickens,LAC,S,27,Active
4243328,Elijah Molden,LAC,CB,2,Active
2579621,Denzel Perryman,LAC,LB,6,Active
4240528,Del'Shawn Phillips,LAC,LB,53,Active
4701177,Myles Purchase,LAC,S,41,Active
4428304,Garmon Randolph,LAC,LB,97,Active
4691043,Nikko Reed,LAC,CB,46,Active
4433895,Eric Rogers,LAC,CB,39,Active
4838693,Rodney Shelley,LAC,CB,24,Active
5082331,Avery Smith,LAC,CB,36,Active
4950551,Genesis Smith,LAC,S,22,Active
4432571,Tarheeb Still,LAC,CB,29,Active
4374269,Teair Tart,LAC,DT,93,Active
2979860,Dalvin Tomlinson,LAC,DT,94,Active
5081483,Nadame Tucker,LAC,LB,56,Active
4431442,Tuli Tuipulotu,LAC,LB,45,Active
4431467,Marlowe Wax,LAC,LB,58,Active
4574105,Isas Waxter,LAC,CB,37,Active
5152226,Terry Webb,LAC,DT,64,Active
4360745,Kendall Williamson,LAC,S,40,Active
4362081,Cameron Dicker,LAC,PK,11,Active
15151,Josh Harris,LAC,LS,47,Active
3126368,JK Scott,LAC,P,16,Active
4837203,Jerry Wilson,LAC,CB,41,Day-To-Day
16800,Davante Adams,LAR,WR,17,Active
4426553,Davis Allen,LAR,TE,87,Active
4046707,AJ Arcuri,LAR,OT,61,Active
4362474,Steve Avila,LAR,G,73,Active
4259553,Stetson Bennett IV,LAR,QB,13,Active
4430949,Austin Blaske,LAR,OT,,Active
4374196,Wyatt Bowles,LAR,G,60,Active
4877717,Matthew Caldwell,LAR,QB,,Active
5082269,Dean Connors,LAR,RB,,Active
4429096,Blake Corum,LAR,RB,22,Active
4605951,CJ Daniels,LAR,WR,6,Active
4360859,Justin Dedich,LAR,G,67,Active
3917599,Kevin Dotson,LAR,G,69,Active
4875786,Tru Edwards,LAR,WR,82,Active
4570037,Terrance Ferguson,LAR,TE,18,Active
4695796,Bryce Henderson,LAR,OT,,Active
2573401,Tyler Higbee,LAR,TE,89,Active
4710341,Jarquez Hunter,LAR,RB,27,Active
4036135,Alaric Jackson,LAR,OT,77,Active
5083509,Rohan Jones,LAR,TE,,Active
4833029,Max Klare,LAR,TE,,Active
4567175,Beaux Limmer,LAR,C,50,Active
4429078,Chad Lindberg,LAR,OT,,Active
4426512,Warren McClendon Jr.,LAR,OT,71,Active
4430155,Dylan McMahon,LAR,C,63,Active
4710855,Konata Mumpfield,LAR,WR,15,Active
4426515,Puka Nacua,LAR,WR,12,Active
4242557,Colby Parkinson,LAR,TE,84,Active
4431342,Brennan Presley,LAR,WR,81,Active
15946,David Quessenberry,LAR,OT,68,Active
4431346,Mark Redman,LAR,TE,83,Active
4243003,Ronnie Rivers,LAR,RB,20,Active
4565908,Tyler Scott,LAR,WR,86,Active
3052180,Coleman Shelton,LAR,C,65,Active
4685522,Ty Simpson,LAR,QB,15,Active
4386544,Xavier Smith,LAR,WR,19,Active
12483,Matthew Stafford,LAR,QB,9,Active
4575003,Keagen Trost,LAR,OT,79,Active
4608858,Dan Villari,LAR,TE,,Active
4428803,Jordan Waters,LAR,RB,36,Active
4569382,Jordan Whittington,LAR,WR,88,Active
4430737,Kyren Williams,LAR,RB,23,Active
4431618,Mario Williams,LAR,WR,86,Active
4690182,Nick Andersen,LAR,S,,Active
4430919,Wesley Bailey,LAR,LB,,Active
4242154,Kam Curl,LAR,S,3,Active
4568217,Tyler Davis,LAR,DE,90,Active
4693848,Shaun Dolac,LAR,LB,56,Active
4362245,Braden Fiske,LAR,DE,55,Active
4429767,Emmanuel Forbes Jr.,LAR,CB,1,Active
3125114,Poona Ford,LAR,DT,95,Active
5160648,Nyzier Fourqurean,LAR,CB,,Active
4690606,Al'zillion Hamilton,LAR,CB,,Active
4431118,Ty Hamilton,LAR,DT,57,Active
4432266,Nikhai Hill-Green,LAR,LB,,Active
4361651,Tanner Ingle,LAR,S,34,Active
4367181,Alex Johnson,LAR,CB,,Active
4362294,Desjuan Johnson,LAR,DE,94,Active
4431414,Tim Keenan III,LAR,DT,96,Active
4596363,Kamren Kinchens,LAR,S,26,Active
4249128,Quentin Lake,LAR,S,37,Active
4427752,Cam Lampkin,LAR,CB,33,Active
4243181,Nate Landman,LAR,LB,53,Active
4431230,Jalen Logan-Redding,LAR,DT,,Active
4427120,Jaylen McCollough,LAR,S,2,Active
4426405,Trent McDuffie,LAR,CB,22,Active
4791223,Jaxson Moi,LAR,DT,,Active
4240123,Larrell Murchison,LAR,DE,52,Active
4428098,Elias Neal,LAR,LB,24,Active
4426401,Bill Norton,LAR,DT,97,Active
4431581,Drey Norwood,LAR,CB,,Active
4598574,Darryl Peterson III,LAR,LB,,Active
4428550,Omar Speights,LAR,LB,48,Active
