rank,tier,player,team,opp,is_home,player_role,position_group,prop_display,prop_type,line,direction,composite_hr,hit_rate,hr_L5,hr_L10,hr_L20,hr_season,sample_L5,hit_L5,sample_L10,hit_L10,sample_L20,sample_season,avg_L5,avg_L10,avg_L20,avg_season,gap_vs_line_L5,gap_vs_line_L10,projection,over_L5_raw,under_L5_raw,over_L10_raw,under_L10_raw,last1_raw,last2_raw,last3_raw,games_played,scoring_tier,pp_tier,def_tier,def_rank,opp_gaa,opp_saa,opp_pk_pct,pts_per_game,pp_pts_per_game,toi_avg_L10,toi_per_game_api,prop_score,edge,abs_edge,ml_prob,edge_score,blended_score,pick_type,Game Date,game_date,Game Time,game_start,game_script_mult,game_script_note
255,D,Cole Smith,VGK,ANA,0,SKATER,F,Assists,assists,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,SHUTDOWN,NO_PP,Weak,29,3.512,0.000,0.000,0.095,0.000,,11.63,0.09373,-0.3000,0.3000,0.3855,,0.0937,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
256,D,Colton Sissons,VGK,ANA,0,SKATER,F,Assists,assists,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,SHUTDOWN,NO_PP,Weak,29,3.512,0.000,0.000,0.167,0.030,,12.50,0.09373,-0.3000,0.3000,0.3855,,0.0937,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
257,D,Leo Carlsson,ANA,VGK,1,SKATER,F,Assists,assists,1.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.80,0.60,,0.60,-0.7,-0.9,0.80,1,4,1,9,,,,,ELITE,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.957,0.257,,19.15,0.09204,-0.7000,0.7000,0.3855,,0.0920,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.982,"ANA -1.5 pt margin vs VGK, assists: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
258,D,Kaedan Korczak,VGK,ANA,0,SKATER,D,Assists,assists,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,3,7,,,,,SHUTDOWN,NO_PP,Weak,29,3.512,0.000,0.000,0.205,0.000,,15.97,0.09181,-0.3000,0.3000,0.2388,,0.0918,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
259,D,Kaedan Korczak,VGK,ANA,0,SKATER,D,Points,points,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,3,7,,,,,SHUTDOWN,NO_PP,Weak,29,3.512,0.000,0.000,0.205,0.000,,15.97,0.09181,-0.3000,0.3000,0.2388,,0.0918,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
260,D,Alexandre Carrier,MTL,BUF,0,SKATER,D,Blocked Shots,blocked_shots,3.5,OVER,0.4172,0.4172,0.4,0.4286,0.4286,0.4286,5,2/5,7,3/7,7,7,2.60,2.71,,2.71,-0.9,-0.786,2.60,2,3,3,4,,,,,DEPTH,NO_PP,Elite,7,2.939,0.000,0.000,0.301,0.000,,19.08,0.09131,-0.9000,0.9000,0.2388,,0.0913,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,0.990,"MTL -1.5 pt margin vs BUF, blocked_shots: 0.99x game script (pick; spread_risk 0.98, total_risk 1.00)"
261,D,Jackson LaCombe,ANA,VGK,1,SKATER,D,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,SECONDARY,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.707,0.207,,24.25,0.08794,-0.3000,0.3000,0.3855,,0.0879,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.980,"ANA -1.5 pt margin vs VGK, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
262,D,Mattias Samuelsson,BUF,MTL,1,SKATER,D,Points,points,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,DEPTH,NO_PP,Avg,18,3.122,0.000,0.000,0.526,0.000,,22.83,0.08708,-0.3000,0.3000,0.3855,,0.0871,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
263,C,Jack Quinn,BUF,MTL,1,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.0567,0.0567,0.0,0.1,0.1,0.0667,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,SECONDARY,PP_OCC,Avg,18,3.122,0.000,0.000,0.622,0.134,,15.65,0.08616,-0.5000,0.5000,0.6000,,0.0862,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, power_play_points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
264,D,Troy Terry,ANA,VGK,1,SKATER,F,Assists,assists,1.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.60,0.50,,0.50,-0.9,-1.0,0.60,1,4,1,9,,,,,ELITE,PP_OCC,Above Avg,13,3.049,0.000,0.000,0.934,0.197,,18.35,0.08551,-0.9000,0.9000,0.3855,,0.0855,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.982,"ANA -1.5 pt margin vs VGK, assists: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
265,D,Mitch Marner,VGK,ANA,0,SKATER,F,Points,points,2.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,1.40,1.10,,1.10,-1.1,-1.4,1.40,1,4,1,9,,,,,ELITE,PP_REGULAR,Weak,29,3.512,0.000,0.000,0.988,0.296,,19.95,0.08516,-1.1000,1.1000,0.2388,,0.0852,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
266,D,Nick Suzuki,MTL,BUF,0,SKATER,F,Plus/Minus,plus/minus,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.00,-0.30,,-0.30,,-0.8,0.00,1,4,2,8,,,,,ELITE,PP1_STAR,Elite,7,2.939,0.000,0.000,1.232,0.524,,20.82,0.08371,-0.5000,0.5000,0.2388,,0.0837,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,0.983,"MTL -1.5 pt margin vs BUF, plus/minus: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
267,D,Josh Anderson,MTL,BUF,0,SKATER,F,Points,points,0.5,OVER,0.32,0.32,0.2,0.4,0.4,0.4,5,1/5,10,4/10,10,10,0.20,0.40,,0.40,-0.3,-0.1,0.20,1,4,4,6,,,,,DEPTH,NO_PP,Elite,7,2.939,0.000,0.000,0.319,0.000,,14.02,0.08354,-0.3000,0.3000,0.2388,,0.0835,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,0.981,"MTL -1.5 pt margin vs BUF, points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
268,D,Nic Dowd,VGK,ANA,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,DEPTH,NO_PP,Weak,29,3.512,0.000,0.000,0.250,0.000,,11.77,0.08309,-0.3000,0.3000,0.3855,,0.0831,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
269,C,Jack Quinn,BUF,MTL,1,SKATER,F,Goals,goals,0.5,OVER,0.06,0.06,0.0,0.1,0.1,0.1,5,0/5,10,1/10,10,10,0.00,0.10,,0.10,,-0.4,0.00,0,5,1,9,,,,,SECONDARY,PP_OCC,Avg,18,3.122,0.000,0.000,0.622,0.134,,15.65,0.08117,-0.5000,0.5000,0.6000,,0.0812,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
270,C,Tim Washe,ANA,VGK,1,SKATER,F,Assists,assists,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,SHUTDOWN,NO_PP,Above Avg,13,3.049,0.000,0.000,0.128,0.000,,12.05,0.08023,-0.3000,0.3000,0.6000,,0.0802,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.982,"ANA -1.5 pt margin vs VGK, assists: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
271,C,Tim Washe,ANA,VGK,1,SKATER,F,Points,points,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,SHUTDOWN,NO_PP,Above Avg,13,3.049,0.000,0.000,0.128,0.000,,12.05,0.08015,-0.3000,0.3000,0.6000,,0.0801,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.981,"ANA -1.5 pt margin vs VGK, points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
272,D,Tage Thompson,BUF,MTL,1,SKATER,F,Goals,goals,1.5,OVER,0.12,0.12,0.0,0.2,0.2,0.2,5,0/5,10,2/10,10,10,0.00,0.40,,0.40,,-1.1,0.00,0,5,2,8,,,,,ELITE,PP_REGULAR,Avg,18,3.122,0.000,0.000,1.000,0.296,,19.25,0.07937,-1.5000,1.5000,0.3855,,0.0794,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
273,D,Tage Thompson,BUF,MTL,1,SKATER,F,Goals,goals,0.5,OVER,0.12,0.12,0.0,0.2,0.2,0.2,5,0/5,10,2/10,10,10,0.00,0.40,,0.40,,-0.1,0.00,0,5,2,8,,,,,ELITE,PP_REGULAR,Avg,18,3.122,0.000,0.000,1.000,0.296,,19.25,0.07937,-0.5000,0.5000,0.3855,,0.0794,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
274,C,Beck Malenstyn,BUF,MTL,1,SKATER,F,Goals,goals,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,SHUTDOWN,NO_PP,Avg,18,3.122,0.000,0.000,0.173,0.000,,11.25,0.07824,-0.3000,0.3000,0.6000,,0.0782,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
275,D,Conor Timmins,BUF,MTL,1,SKATER,D,Blocked Shots,blocked_shots,2.5,OVER,0.2133,0.2133,0.2,0.2222,0.2222,0.2222,5,1/5,9,2/9,9,9,2.00,2.00,,2.00,-0.5,-0.5,2.00,1,4,2,7,,,,,SHUTDOWN,NO_PP,Avg,18,3.122,0.000,0.000,0.205,0.000,,18.77,0.07748,-0.5000,0.5000,0.3855,,0.0775,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, blocked_shots: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
276,D,Troy Terry,ANA,VGK,1,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.1258,0.1258,0.2,0.1,0.05,0.0333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,ELITE,PP_OCC,Above Avg,13,3.049,0.000,0.000,0.934,0.197,,18.35,0.07616,-0.5000,0.5000,0.3855,,0.0762,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.981,"ANA -1.5 pt margin vs VGK, power_play_points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
277,D,Jack Eichel,VGK,ANA,0,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.1258,0.1258,0.2,0.1,0.05,0.0333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,ELITE,PP_REGULAR,Weak,29,3.512,0.000,0.000,1.216,0.378,,21.20,0.07572,-0.5000,0.5000,0.2388,,0.0757,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, power_play_points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
278,D,Pavel Dorofeyev,VGK,ANA,0,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.1542,0.1542,0.2,0.1,0.15,0.1667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_REGULAR,Weak,29,3.512,0.000,0.000,0.780,0.366,,17.60,0.07465,-0.5000,0.5000,0.2388,,0.0747,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, power_play_points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
279,D,Jacob Trouba,ANA,VGK,1,SKATER,D,Plus/Minus,plus/minus,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.00,-0.20,,-0.20,,-0.7,0.00,1,4,2,8,,,,,DEPTH,NO_PP,Above Avg,13,3.049,0.000,0.000,0.432,0.012,,22.83,0.07253,-0.5000,0.5000,0.3855,,0.0725,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.983,"ANA -1.5 pt margin vs VGK, plus/minus: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
280,C,Alex Tuch,BUF,MTL,1,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.0358,0.0358,0.0,0.0,0.15,0.1333,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,SECONDARY,PP_OCC,Avg,18,3.122,0.000,0.000,0.835,0.114,,19.00,0.07226,-0.5000,0.5000,0.6000,,0.0723,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, power_play_points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
281,D,Colton Sissons,VGK,ANA,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,SHUTDOWN,NO_PP,Weak,29,3.512,0.000,0.000,0.167,0.030,,12.50,0.06979,-0.3000,0.3000,0.3855,,0.0698,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
282,A,Pavel Dorofeyev,VGK,ANA,0,SKATER,F,Points,points,1.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,1.00,0.70,,0.70,-0.5,-0.8,1.00,1,4,1,9,,,,,SECONDARY,PP_REGULAR,Weak,29,3.512,0.000,0.000,0.780,0.366,,17.60,0.06521,-0.5000,0.5000,0.2388,,0.0652,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
283,D,Pavel Dorofeyev,VGK,ANA,0,SKATER,F,Assists,assists,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,SECONDARY,PP_REGULAR,Weak,29,3.512,0.000,0.000,0.780,0.366,,17.60,0.06521,-0.3000,0.3000,0.2388,,0.0652,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
284,D,Cutter Gauthier,ANA,VGK,1,SKATER,F,Goals,goals,1.5,OVER,0.12,0.12,0.0,0.2,0.2,0.2,5,0/5,10,2/10,10,10,0.40,0.70,,0.70,-1.1,-0.8,0.40,0,5,2,8,,,,,ELITE,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.908,0.250,,17.25,0.06474,-1.1000,1.1000,0.3855,,0.0647,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.980,"ANA -1.5 pt margin vs VGK, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
285,D,Cole Caufield,MTL,BUF,0,SKATER,F,Plus/Minus,plus/minus,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,-0.20,-0.50,,-0.50,-0.7,-1.0,-0.20,1,4,2,8,,,,,ELITE,PP_REGULAR,Elite,7,2.939,0.000,0.000,1.086,0.358,,18.18,0.06410,-0.7000,0.7000,0.2388,,0.0641,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,0.983,"MTL -1.5 pt margin vs BUF, plus/minus: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
286,D,Mattias Samuelsson,BUF,MTL,1,SKATER,D,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,DEPTH,NO_PP,Avg,18,3.122,0.000,0.000,0.526,0.000,,22.83,0.06314,-0.3000,0.3000,0.3855,,0.0631,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
287,D,John Carlson,ANA,VGK,1,SKATER,D,Power Play Points,power_play_points,0.5,OVER,0.1258,0.1258,0.2,0.1,0.05,0.0333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.875,0.312,,24.18,0.06311,-0.5000,0.5000,0.3855,,0.0631,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.981,"ANA -1.5 pt margin vs VGK, power_play_points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
288,D,Nick Suzuki,MTL,BUF,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,ELITE,PP1_STAR,Elite,7,2.939,0.000,0.000,1.232,0.524,,20.82,0.06000,-0.3000,0.3000,0.2388,,0.0600,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,0.980,"MTL -1.5 pt margin vs BUF, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
289,A,Shea Theodore,VGK,ANA,0,SKATER,D,Points,points,1.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.80,0.50,,0.50,-0.7,-1.0,0.80,1,4,1,9,,,,,SECONDARY,PP_OCC,Weak,29,3.512,0.000,0.000,0.557,0.071,,22.83,0.05856,-0.7000,0.7000,0.2388,,0.0586,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
290,D,Chris Kreider,ANA,VGK,1,SKATER,F,Goals,goals,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,SECONDARY,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.667,0.227,,17.05,0.05588,-0.3000,0.3000,0.3855,,0.0559,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.980,"ANA -1.5 pt margin vs VGK, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
291,D,Mason McTavish,ANA,VGK,1,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,2,8,,,,,DEPTH,PP_OCC,Above Avg,13,3.049,0.000,0.000,0.547,0.147,,15.32,0.05536,-0.3000,0.3000,0.3855,,0.0554,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.980,"ANA -1.5 pt margin vs VGK, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
292,D,Tage Thompson,BUF,MTL,1,SKATER,F,Points,points,2.5,OVER,0.06,0.06,0.0,0.1,0.1,0.1,5,0/5,10,1/10,10,10,0.80,1.00,,1.00,-1.7,-1.5,0.80,0,5,1,9,,,,,ELITE,PP_REGULAR,Avg,18,3.122,0.000,0.000,1.000,0.296,,19.25,0.05383,-1.7000,1.7000,0.3855,,0.0538,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
293,D,Rasmus Dahlin,BUF,MTL,1,SKATER,D,Power Play Points,power_play_points,0.5,OVER,0.0567,0.0567,0.0,0.1,0.1,0.0667,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,ELITE,PP_REGULAR,Avg,18,3.122,0.000,0.000,0.961,0.286,,24.18,0.05164,-0.5000,0.5000,0.3855,,0.0516,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, power_play_points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
294,B,William Karlsson,VGK,ANA,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.1507,0.1507,0.2,0.1,0.1429,0.1429,5,1/5,10,1/10,14,14,0.00,0.00,,0.00,,,0.00,1,4,1,9,,,,,DEPTH,PP_OCC,Weak,29,3.512,0.000,0.000,0.500,0.071,,15.15,0.05110,-3.5000,3.5000,0.2388,,0.0511,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
295,D,Beckett Sennecke,ANA,VGK,1,SKATER,F,Goals,goals,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,SECONDARY,PP_OCC,Above Avg,13,3.049,0.000,0.000,0.732,0.159,,17.45,0.04936,-0.3000,0.3000,0.3855,,0.0494,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.980,"ANA -1.5 pt margin vs VGK, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
296,C,Konsta Helenius,BUF,MTL,1,SKATER,F,Goals,goals,0.5,OVER,0.0667,0.0667,0.0,0.1111,0.1111,0.1111,5,0/5,9,1/9,9,9,,,,,,,,0,5,1,8,,,,,DEPTH,NO_PP,Avg,18,3.122,0.000,0.000,0.444,0.000,,11.92,0.04926,-0.5000,0.5000,0.6000,,0.0493,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
297,D,Pavel Dorofeyev,VGK,ANA,0,SKATER,F,Goals,goals,1.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.80,0.60,,0.60,-0.7,-0.9,0.80,1,4,1,9,,,,,SECONDARY,PP_REGULAR,Weak,29,3.512,0.000,0.000,0.780,0.366,,17.60,0.04845,-0.7000,0.7000,0.2388,,0.0485,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
298,D,Peyton Krebs,BUF,MTL,1,SKATER,F,Points,points,1.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,1.00,0.80,,0.80,-0.5,-0.7,1.00,1,4,1,9,,,,,DEPTH,NO_PP,Avg,18,3.122,0.000,0.000,0.476,0.012,,13.77,0.04718,-0.5000,0.5000,0.3855,,0.0472,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
299,C,Luke Schenn,BUF,MTL,1,SKATER,D,Points,points,0.5,OVER,0.06,0.06,0.0,0.1,0.1,0.1,5,0/5,10,1/10,20,30,0.00,0.00,,0.00,,,0.00,0,5,1,9,,,,,SHUTDOWN,NO_PP,Avg,18,3.122,0.000,0.000,0.000,0.000,,12.78,0.04180,-0.5000,0.5000,0.6000,,0.0418,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
300,C,Jeffrey Viel,ANA,VGK,1,SKATER,F,Assists,assists,0.5,OVER,0.06,0.06,0.0,0.1,0.1,0.1,5,0/5,10,1/10,10,10,0.00,0.10,,0.10,,-0.4,0.00,0,5,1,9,,,,,DEPTH,NO_PP,Above Avg,13,3.049,0.000,0.000,0.286,0.000,,12.62,0.04105,-0.5000,0.5000,0.6000,,0.0410,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.982,"ANA -1.5 pt margin vs VGK, assists: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
