date,track,slip_id,void_reason,n_legs,leg_void,leg_decided,outage_flag,post_gate_flag
2026-05-29,MAIN,2026-05-29|MLB Goblin 5-Leg #27|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 5-Leg #28|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 5-Leg #33|1,no_graded_row,5,3,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 5-Leg #34|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 5-Leg #35|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 5-Leg #36|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 5-Leg #37|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 5-Leg #41|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 5-Leg #42|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 5-Leg #43|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 5-Leg #52|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 5-Leg #53|1,no_graded_row,5,3,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 5-Leg #64|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 5-Leg #78|1,no_graded_row,5,3,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #1|1,no_graded_row,6,4,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #1|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #3|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #4|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #6|1,no_graded_row,6,4,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #6|1,no_graded_row,6,4,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #7|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #8|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #9|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #10|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #10|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #12|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #13|1,no_graded_row,6,4,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #13|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #14|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #15|1,no_graded_row,6,5,1,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #15|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #16|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #17|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #18|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #19|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #20|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #21|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #21|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #23|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #24|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #25|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #25|1,no_graded_row,6,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #28|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #29|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #30|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #31|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #31|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #34|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #35|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #36|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #36|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #37|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #37|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #44|1,no_graded_row,6,4,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #45|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #45|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #46|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #46|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #53|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #55|1,no_graded_row,6,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #55|1,no_graded_row,6,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #62|1,no_graded_row,6,4,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #63|1,partial,6,0,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Goblin 6-Leg #63|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 3-Leg #10|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #1|1,no_graded_row,5,3,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #2|1,no_graded_row,5,3,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #3|1,no_graded_row,5,3,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #3|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #4|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #4|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #5|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #6|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #7|1,no_graded_row,5,3,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #8|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #9|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #10|1,no_graded_row,5,5,0,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #11|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #12|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #13|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #15|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #17|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #17|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #20|1,no_graded_row,5,3,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #21|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #23|1,no_graded_row,5,3,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #24|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #26|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #27|1,no_graded_row,5,3,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #28|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #29|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #30|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #31|1,no_graded_row,5,3,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #32|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #35|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #36|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #37|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #43|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #44|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 5-Leg #45|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #1|1,no_graded_row,6,4,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #2|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #2|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #4|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #5|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #6|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #7|1,no_graded_row,6,4,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #7|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #8|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #9|1,no_graded_row,6,4,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #11|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #12|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #12|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #13|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #14|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #14|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #15|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #15|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #16|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #16|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #17|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #18|1,no_graded_row,6,4,2,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #18|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #21|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #22|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #23|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #23|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #24|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #24|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #25|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #26|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #26|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #28|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #30|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #30|1,no_graded_row,6,1,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #34|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #35|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #36|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #36|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #37|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #38|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #38|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #41|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #42|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #43|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|MLB Mixed 6-Leg #44|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 2-Leg #85|1,no_graded_row,2,1,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 2-Leg #86|1,partial,2,0,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 2-Leg #87|1,no_graded_row,2,1,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 2-Leg #90|1,no_graded_row,2,1,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 2-Leg #91|1,no_graded_row,2,2,0,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #45|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #46|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #46|1,no_graded_row,3,2,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #47|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #48|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #50|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #51|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #52|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #54|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #54|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #55|1,no_graded_row,3,2,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #55|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #56|1,no_graded_row,3,2,0,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #56|1,no_graded_row,3,1,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #57|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #59|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #59|1,no_graded_row,3,2,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #60|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #61|1,no_graded_row,3,3,0,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #62|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #62|1,no_graded_row,3,2,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #63|1,partial,3,0,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #64|1,no_graded_row,3,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #65|1,no_graded_row,3,2,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 3-Leg #66|1,no_graded_row,3,2,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #32|1,no_graded_row,4,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #32|1,no_graded_row,4,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #33|1,partial,4,0,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #33|1,partial,4,0,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #34|1,no_graded_row,4,2,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #34|1,no_graded_row,4,1,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #35|1,no_graded_row,4,1,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #36|1,no_graded_row,4,1,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #37|1,no_graded_row,4,1,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #38|1,no_graded_row,4,1,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #38|1,no_graded_row,4,1,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #40|1,no_graded_row,4,1,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #40|1,no_graded_row,4,1,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #41|1,no_graded_row,4,2,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #41|1,no_graded_row,4,1,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #42|1,no_graded_row,4,2,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #42|1,no_graded_row,4,1,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #43|1,no_graded_row,4,1,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #44|1,no_graded_row,4,1,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #45|1,no_graded_row,4,1,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #45|1,no_graded_row,4,2,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #46|1,no_graded_row,4,4,0,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #47|1,partial,4,0,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #47|1,no_graded_row,4,2,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #48|1,no_graded_row,4,2,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #49|1,no_graded_row,4,2,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 4-Leg #50|1,no_graded_row,4,4,0,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #27|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #27|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #28|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #28|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #29|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #30|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #31|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #33|1,no_graded_row,5,3,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #33|1,no_graded_row,5,3,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #34|1,no_graded_row,5,1,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #34|1,partial,5,0,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #35|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #35|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #36|1,no_graded_row,5,3,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #37|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #38|1,no_graded_row,5,2,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #38|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #39|1,no_graded_row,5,3,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 5-Leg #40|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #23|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #23|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #24|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #25|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #27|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #27|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #28|1,no_graded_row,6,1,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #28|1,partial,6,0,5,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #29|1,no_graded_row,6,2,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #30|1,no_graded_row,6,1,5,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #30|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #31|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #31|1,no_graded_row,6,5,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #32|1,no_graded_row,6,2,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #32|1,no_graded_row,6,3,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #33|1,no_graded_row,6,4,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Standard 6-Leg #34|1,no_graded_row,6,4,2,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #2|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #3|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #3|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #4|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #5|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #6|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #7|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #8|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #9|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #10|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #11|1,no_graded_row,5,4,1,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #12|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #13|1,no_graded_row,5,1,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #16|1,no_graded_row,5,2,3,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #17|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #18|1,no_graded_row,5,1,4,False,False
2026-05-29,MAIN,2026-05-29|X-Sport Goblin 5-Leg #19|1,no_graded_row,5,1,4,False,False
