date,sport,player,prop,std_dir,gob_dir,same_direction,pair_kind,std_line,gob_line,delta_pct,distance_bucket,gob_factor,std_hit,gob_hit,std_tier,gob_tier,std_ml_prob,gob_ml_prob,prior_std_n,prior_std_hr,high_std_consistent,std_ev_realized,gob_ev_realized,ev_uplift_realized
2026-06-17,WNBA,Lexi Held,Points,OVER,OVER,True,same_over,6.5,4.5,0.6923,0.65–0.75,0.6923,1,1,A,B,1.0,1.0,0,,False,1.0,0.6923,-0.3077
2026-06-24,WNBA,Lexi Held,Points,UNDER,OVER,False,std_under_gob_over,8.5,4.5,0.5294,<0.65,0.5294,0,1,D,A,0.689,0.6409,1,1.0,False,-1.0,0.5294,1.5294
2026-06-27,WNBA,Lexi Held,Points,UNDER,OVER,False,std_under_gob_over,9.5,7.5,0.7895,0.75–0.85,0.7895,0,1,D,B,0.8443,0.6722,2,0.5,False,-1.0,0.7895,1.7895
2026-07-02,WNBA,Lexi Held,Points,OVER,OVER,True,same_over,8.5,5.5,0.6471,<0.65,0.6471,1,1,D,B,0.4674,0.6316,3,0.3333,False,1.0,0.6471,-0.3529
2026-07-07,WNBA,Lexi Held,Points,OVER,OVER,True,same_over,8.5,5.5,0.6471,<0.65,0.6471,0,0,D,B,0.4926,0.6437,4,0.5,False,-1.0,-1.0,0.0
2026-06-24,WNBA,Lexi Held,Pts+Rebs+Asts,UNDER,OVER,False,std_under_gob_over,14.5,11.5,0.7931,0.75–0.85,0.7931,1,0,D,B,0.7106,0.6345,0,,False,1.0,-1.0,-2.0
2026-06-13,WNBA,Lexie Hull,Fantasy Score,UNDER,OVER,False,std_under_gob_over,17.0,12.0,0.7059,0.65–0.75,0.7059,1,0,A,A,0.4176,1.0,0,,False,1.0,-1.0,-2.0
2026-06-16,WNBA,Lexie Hull,Fantasy Score,UNDER,OVER,False,std_under_gob_over,15.5,11.0,0.7097,0.65–0.75,0.7097,1,0,B,A,0.4409,1.0,1,1.0,False,1.0,-1.0,-2.0
2026-06-06,WNBA,Lexie Hull,Points,UNDER,OVER,False,std_under_gob_over,6.5,4.5,0.6923,0.65–0.75,0.6923,1,1,A,B,0.3896,0.8218,0,,False,1.0,0.6923,-0.3077
2026-06-08,WNBA,Lexie Hull,Points,UNDER,OVER,False,std_under_gob_over,5.5,4.5,0.8182,0.75–0.85,0.8182,0,1,A,C,0.3917,0.8134,1,1.0,False,-1.0,0.8182,1.8182
2026-06-13,WNBA,Lexie Hull,Points,UNDER,OVER,False,std_under_gob_over,7.0,4.5,0.6429,<0.65,0.6429,1,0,A,B,0.0,1.0,2,0.5,False,1.0,-1.0,-2.0
2026-06-16,WNBA,Lexie Hull,Points,UNDER,OVER,False,std_under_gob_over,6.5,4.5,0.6923,0.65–0.75,0.6923,1,1,B,B,0.4409,1.0,3,0.6667,False,1.0,0.6923,-0.3077
2026-06-18,WNBA,Lexie Hull,Points,UNDER,OVER,False,std_under_gob_over,7.0,4.5,0.6429,<0.65,0.6429,1,0,A,B,0.4176,1.0,4,0.75,False,1.0,-1.0,-2.0
2026-07-05,WNBA,Lexie Hull,Points,UNDER,OVER,False,std_under_gob_over,7.5,4.5,0.6,<0.65,0.6,0,1,D,B,0.6077,0.6367,5,0.8,False,-1.0,0.6,1.6
2026-06-06,WNBA,Lexie Hull,Pts+Rebs,OVER,OVER,True,same_over,10.5,9.5,0.9048,0.85–0.95,0.9048,1,1,D,C,0.5157,0.7869,0,,False,1.0,0.9048,-0.0952
2026-06-08,WNBA,Lexie Hull,Pts+Rebs,OVER,OVER,True,same_over,9.0,8.5,0.9444,0.85–0.95,0.9444,1,1,D,D,0.5071,0.6977,1,1.0,False,1.0,0.9444,-0.0556
2026-06-16,WNBA,Lexie Hull,Pts+Rebs,OVER,OVER,True,same_over,10.5,9.5,0.9048,0.85–0.95,0.9048,0,1,A,C,1.0,1.0,2,1.0,False,-1.0,0.9048,1.9048
2026-07-05,WNBA,Lexie Hull,Pts+Rebs,UNDER,OVER,False,std_under_gob_over,11.5,8.5,0.7391,0.65–0.75,0.7391,0,1,D,B,0.6864,0.6207,3,0.6667,False,-1.0,0.7391,1.7391
2026-06-18,WNBA,Lexie Hull,Rebounds,OVER,OVER,True,same_over,4.0,2.5,0.625,<0.65,0.625,0,1,A,C,1.0,1.0,0,,False,-1.0,0.625,1.625
2026-06-09,WNBA,Maddy Siegrist,Fantasy Score,UNDER,OVER,False,std_under_gob_over,20.5,16.0,0.7805,0.75–0.85,0.7805,1,1,A,A,0.417,1.0,0,,False,1.0,0.7805,-0.2195
2026-06-11,WNBA,Maddy Siegrist,Fantasy Score,UNDER,OVER,False,std_under_gob_over,20.5,16.0,0.7805,0.75–0.85,0.7805,1,0,A,A,0.0,1.0,1,1.0,False,1.0,-1.0,-2.0
2026-06-05,WNBA,Maddy Siegrist,Points,UNDER,OVER,False,std_under_gob_over,9.5,5.5,0.5789,<0.65,0.5789,0,1,A,A,0.3651,0.7416,0,,False,-1.0,0.5789,1.5789
2026-06-09,WNBA,Maddy Siegrist,Points,UNDER,OVER,False,std_under_gob_over,10.0,7.5,0.75,0.75–0.85,0.75,1,0,B,B,0.4396,1.0,1,0.0,False,1.0,-1.0,-2.0
2026-06-11,WNBA,Maddy Siegrist,Points,UNDER,OVER,False,std_under_gob_over,8.5,5.5,0.6471,<0.65,0.6471,1,0,A,B,0.0,0.7909,2,0.5,False,1.0,-1.0,-2.0
2026-06-11,WNBA,Maddy Siegrist,Pts+Rebs,UNDER,OVER,False,std_under_gob_over,13.5,9.5,0.7037,0.65–0.75,0.7037,1,0,A,A,0.0,1.0,0,,False,1.0,-1.0,-2.0
2026-06-11,WNBA,Maddy Siegrist,Pts+Rebs+Asts,UNDER,OVER,False,std_under_gob_over,15.5,12.5,0.8065,0.75–0.85,0.8065,1,0,A,B,0.3189,1.0,0,,False,1.0,-1.0,-2.0
2026-06-05,WNBA,Maddy Siegrist,Rebounds,UNDER,OVER,False,std_under_gob_over,4.5,3.5,0.7778,0.75–0.85,0.7778,1,1,A,C,0.3655,0.7366,0,,False,1.0,0.7778,-0.2222
2026-06-09,WNBA,Maddy Siegrist,Rebounds,UNDER,OVER,False,std_under_gob_over,4.5,3.5,0.7778,0.75–0.85,0.7778,0,1,A,C,0.0976,1.0,1,1.0,False,-1.0,0.7778,1.7778
2026-06-11,WNBA,Maddy Siegrist,Rebounds,OVER,OVER,True,same_over,4.5,3.5,0.7778,0.75–0.85,0.7778,0,0,D,C,0.5403,0.7909,2,0.5,False,-1.0,-1.0,0.0
2026-07-12,WNBA,Maria Conde,Assists,OVER,OVER,True,same_over,2.5,1.5,0.6,<0.65,0.6,0,1,B,C,0.7211,0.7989,0,,False,-1.0,0.6,1.6
2026-06-19,WNBA,Maria Conde,Fantasy Score,UNDER,OVER,False,std_under_gob_over,19.5,15.0,0.7692,0.75–0.85,0.7692,0,1,A,A,0.3507,1.0,0,,False,-1.0,0.7692,1.7692
2026-06-22,WNBA,Maria Conde,Fantasy Score,OVER,OVER,True,same_over,19.5,15.0,0.7692,0.75–0.85,0.7692,0,0,A,A,1.0,1.0,1,0.0,False,-1.0,-1.0,0.0
2026-06-25,WNBA,Maria Conde,Fantasy Score,UNDER,OVER,False,std_under_gob_over,21.5,17.0,0.7907,0.75–0.85,0.7907,0,1,D,A,0.7422,0.6417,2,0.0,False,-1.0,0.7907,1.7907
2026-06-19,WNBA,Maria Conde,Points,UNDER,OVER,False,std_under_gob_over,9.5,7.5,0.7895,0.75–0.85,0.7895,0,1,A,B,0.3507,1.0,0,,False,-1.0,0.7895,1.7895
2026-06-22,WNBA,Maria Conde,Points,UNDER,OVER,False,std_under_gob_over,10.5,7.5,0.7143,0.65–0.75,0.7143,1,1,A,B,0.0,1.0,1,0.0,False,1.0,0.7143,-0.2857
2026-06-25,WNBA,Maria Conde,Points,OVER,OVER,True,same_over,10.5,7.5,0.7143,0.65–0.75,0.7143,1,1,D,B,0.4877,0.6377,2,0.5,False,1.0,0.7143,-0.2857
2026-06-27,WNBA,Maria Conde,Points,OVER,OVER,True,same_over,10.5,7.5,0.7143,0.65–0.75,0.7143,0,1,D,B,0.5119,0.6486,3,0.6667,False,-1.0,0.7143,1.7143
2026-07-08,WNBA,Maria Conde,Points,OVER,OVER,True,same_over,9.5,5.5,0.5789,<0.65,0.5789,0,1,D,A,0.4926,0.6263,4,0.5,False,-1.0,0.5789,1.5789
2026-07-12,WNBA,Maria Conde,Points,UNDER,OVER,False,std_under_gob_over,11.0,5.5,0.5,<0.65,0.5,0,1,D,A,0.6475,0.7989,5,0.4,False,-1.0,0.5,1.5
2026-07-14,WNBA,Maria Conde,Points,OVER,OVER,True,same_over,9.5,5.5,0.5789,<0.65,0.5789,0,0,B,A,0.7211,0.7989,6,0.3333,False,-1.0,-1.0,0.0
2026-06-25,WNBA,Maria Conde,Pts+Asts,OVER,OVER,True,same_over,12.5,9.5,0.76,0.75–0.85,0.76,1,1,D,B,0.445,0.6029,0,,False,1.0,0.76,-0.24
2026-07-12,WNBA,Maria Conde,Pts+Asts,OVER,OVER,True,same_over,13.5,9.5,0.7037,0.65–0.75,0.7037,1,1,B,A,0.7211,0.7989,1,1.0,False,1.0,0.7037,-0.2963
2026-07-14,WNBA,Maria Conde,Pts+Asts,OVER,OVER,True,same_over,11.5,9.5,0.8261,0.75–0.85,0.8261,0,0,B,B,0.7211,0.7989,2,1.0,False,-1.0,-1.0,0.0
2026-06-27,WNBA,Maria Conde,Pts+Rebs,OVER,OVER,True,same_over,15.5,11.5,0.7419,0.65–0.75,0.7419,1,1,D,A,0.4798,0.6304,0,,False,1.0,0.7419,-0.2581
2026-07-12,WNBA,Maria Conde,Pts+Rebs,OVER,OVER,True,same_over,16.0,14.5,0.9062,0.85–0.95,0.9062,1,1,B,C,0.7211,0.7989,1,1.0,False,1.0,0.9062,-0.0938
2026-07-14,WNBA,Maria Conde,Pts+Rebs,OVER,OVER,True,same_over,14.5,9.5,0.6552,0.65–0.75,0.6552,0,0,B,A,0.7211,0.7989,2,1.0,False,-1.0,-1.0,0.0
2026-06-19,WNBA,Maria Conde,Pts+Rebs+Asts,UNDER,OVER,False,std_under_gob_over,16.5,14.5,0.8788,0.85–0.95,0.8788,0,1,A,B,0.0,1.0,0,,False,-1.0,0.8788,1.8788
2026-06-22,WNBA,Maria Conde,Pts+Rebs+Asts,OVER,OVER,True,same_over,17.5,14.5,0.8286,0.75–0.85,0.8286,0,0,A,B,1.0,1.0,1,0.0,False,-1.0,-1.0,0.0
2026-06-25,WNBA,Maria Conde,Pts+Rebs+Asts,OVER,OVER,True,same_over,17.5,14.5,0.8286,0.75–0.85,0.8286,1,1,D,B,0.4499,0.6344,2,0.0,False,1.0,0.8286,-0.1714
2026-07-12,WNBA,Maria Conde,Pts+Rebs+Asts,OVER,OVER,True,same_over,19.5,14.5,0.7436,0.65–0.75,0.7436,0,1,B,A,0.7211,0.7989,3,0.3333,False,-1.0,0.7436,1.7436
2026-07-14,WNBA,Maria Conde,Pts+Rebs+Asts,OVER,OVER,True,same_over,16.5,14.5,0.8788,0.85–0.95,0.8788,0,0,B,B,0.7211,0.7989,4,0.25,False,-1.0,-1.0,0.0
2026-06-22,WNBA,Maria Conde,Rebounds,OVER,OVER,True,same_over,4.5,2.5,0.5556,<0.65,0.5556,0,1,A,B,1.0,1.0,0,,False,-1.0,0.5556,1.5556
2026-06-25,WNBA,Maria Conde,Rebounds,OVER,OVER,True,same_over,4.5,3.5,0.7778,0.75–0.85,0.7778,1,1,D,C,0.4641,0.62,1,0.0,False,1.0,0.7778,-0.2222
2026-06-27,WNBA,Maria Conde,Rebounds,OVER,OVER,True,same_over,4.5,3.5,0.7778,0.75–0.85,0.7778,1,1,D,C,0.5047,0.6313,2,0.5,False,1.0,0.7778,-0.2222
2026-07-12,WNBA,Maria Conde,Rebounds,OVER,OVER,True,same_over,5.0,3.5,0.7,0.65–0.75,0.7,0,0,B,C,0.7211,0.7989,3,0.6667,False,-1.0,-1.0,0.0
2026-06-25,WNBA,Maria Conde,Rebs+Asts,OVER,OVER,True,same_over,6.5,4.5,0.6923,0.65–0.75,0.6923,1,1,D,B,0.4583,0.6214,0,,False,1.0,0.6923,-0.3077
2026-07-12,WNBA,Maria Conde,Rebs+Asts,OVER,OVER,True,same_over,8.0,6.5,0.8125,0.75–0.85,0.8125,0,0,B,C,0.7211,0.7989,1,1.0,False,-1.0,-1.0,0.0
2026-06-12,WNBA,Marina Mabrey,3-PT Made,OVER,OVER,True,same_over,2.5,1.5,0.6,<0.65,0.6,1,1,D,C,0.61,0.963,0,,False,1.0,0.6,-0.4
2026-06-14,WNBA,Marina Mabrey,3-PT Made,OVER,OVER,True,same_over,2.5,1.5,0.6,<0.65,0.6,0,1,A,C,1.0,1.0,1,1.0,False,-1.0,0.6,1.6
2026-06-16,WNBA,Marina Mabrey,3-PT Made,OVER,OVER,True,same_over,2.5,1.5,0.6,<0.65,0.6,0,1,A,C,1.0,1.0,2,0.5,False,-1.0,0.6,1.6
2026-06-25,WNBA,Marina Mabrey,3-PT Made,OVER,OVER,True,same_over,3.0,2.5,0.8333,0.75–0.85,0.8333,1,1,D,D,0.5078,0.6514,3,0.3333,False,1.0,0.8333,-0.1667
2026-07-08,WNBA,Marina Mabrey,3-PT Made,OVER,OVER,True,same_over,3.0,1.5,0.5,<0.65,0.5,0,0,D,C,0.541,0.6509,4,0.5,False,-1.0,-1.0,0.0
2026-06-25,WNBA,Marina Mabrey,Assists,OVER,OVER,True,same_over,4.0,3.5,0.875,0.85–0.95,0.875,0,0,D,D,0.5078,0.6285,0,,False,-1.0,-1.0,0.0
2026-07-08,WNBA,Marina Mabrey,Assists,OVER,OVER,True,same_over,3.5,2.5,0.7143,0.65–0.75,0.7143,1,1,D,C,0.5417,0.6425,1,0.0,False,1.0,0.7143,-0.2857
2026-07-14,WNBA,Marina Mabrey,Assists,UNDER,OVER,False,std_under_gob_over,4.0,2.5,0.625,<0.65,0.625,1,1,A,C,0.6772,0.7989,2,0.5,False,1.0,0.625,-0.375
2026-06-12,WNBA,Marina Mabrey,Fantasy Score,OVER,OVER,True,same_over,29.0,24.0,0.8276,0.75–0.85,0.8276,1,1,D,A,0.4491,1.0,0,,False,1.0,0.8276,-0.1724
2026-06-14,WNBA,Marina Mabrey,Fantasy Score,OVER,OVER,True,same_over,28.5,23.5,0.8246,0.75–0.85,0.8246,0,0,A,A,1.0,1.0,1,1.0,False,-1.0,-1.0,0.0
2026-06-16,WNBA,Marina Mabrey,Fantasy Score,OVER,OVER,True,same_over,29.5,24.5,0.8305,0.75–0.85,0.8305,1,1,A,A,0.8482,1.0,2,0.5,False,1.0,0.8305,-0.1695
2026-06-19,WNBA,Marina Mabrey,Fantasy Score,UNDER,OVER,False,std_under_gob_over,32.5,27.5,0.8462,0.75–0.85,0.8462,0,1,B,A,0.4409,1.0,3,0.6667,False,-1.0,0.8462,1.8462
2026-06-22,WNBA,Marina Mabrey,Fantasy Score,OVER,OVER,True,same_over,30.0,24.5,0.8167,0.75–0.85,0.8167,1,1,A,A,1.0,1.0,4,0.5,False,1.0,0.8167,-0.1833
2026-06-25,WNBA,Marina Mabrey,Fantasy Score,UNDER,OVER,False,std_under_gob_over,34.5,29.0,0.8406,0.75–0.85,0.8406,0,1,D,A,0.831,0.631,5,0.6,False,-1.0,0.8406,1.8406
2026-06-03,WNBA,Marina Mabrey,Points,OVER,OVER,True,same_over,18.5,14.5,0.7838,0.75–0.85,0.7838,0,1,D,A,0.4144,0.5878,0,,False,-1.0,0.7838,1.7838
2026-06-07,WNBA,Marina Mabrey,Points,UNDER,OVER,False,std_under_gob_over,18.0,14.5,0.8056,0.75–0.85,0.8056,1,0,A,A,0.3044,0.5798,1,0.0,False,1.0,-1.0,-2.0
2026-06-12,WNBA,Marina Mabrey,Points,UNDER,OVER,False,std_under_gob_over,18.5,14.5,0.7838,0.75–0.85,0.7838,0,1,A,A,0.3189,1.0,2,0.5,False,-1.0,0.7838,1.7838
2026-06-14,WNBA,Marina Mabrey,Points,UNDER,OVER,False,std_under_gob_over,18.5,14.5,0.7838,0.75–0.85,0.7838,1,0,D,A,0.5163,1.0,3,0.3333,False,1.0,-1.0,-2.0
2026-06-16,WNBA,Marina Mabrey,Points,UNDER,OVER,False,std_under_gob_over,17.5,14.5,0.8286,0.75–0.85,0.8286,0,1,B,B,0.4409,1.0,4,0.5,False,-1.0,0.8286,1.8286
2026-06-19,WNBA,Marina Mabrey,Points,UNDER,OVER,False,std_under_gob_over,20.5,14.5,0.7073,0.65–0.75,0.7073,0,1,B,A,0.4409,1.0,5,0.4,False,-1.0,0.7073,1.7073
2026-06-22,WNBA,Marina Mabrey,Points,OVER,OVER,True,same_over,19.5,14.5,0.7436,0.65–0.75,0.7436,1,1,A,A,1.0,1.0,6,0.3333,False,1.0,0.7436,-0.2564
2026-06-25,WNBA,Marina Mabrey,Points,UNDER,OVER,False,std_under_gob_over,22.5,17.5,0.7778,0.75–0.85,0.7778,0,1,D,A,0.7276,0.6419,7,0.4286,False,-1.0,0.7778,1.7778
2026-07-08,WNBA,Marina Mabrey,Points,OVER,OVER,True,same_over,20.5,14.5,0.7073,0.65–0.75,0.7073,0,0,D,A,0.5567,0.6431,8,0.375,False,-1.0,-1.0,0.0
2026-07-12,WNBA,Marina Mabrey,Points,OVER,OVER,True,same_over,20.5,14.5,0.7073,0.65–0.75,0.7073,1,1,B,A,0.7211,0.7989,9,0.3333,False,1.0,0.7073,-0.2927
2026-07-14,WNBA,Marina Mabrey,Points,OVER,OVER,True,same_over,23.5,17.5,0.7447,0.65–0.75,0.7447,0,0,B,A,0.7211,0.7989,10,0.4,False,-1.0,-1.0,0.0
2026-06-03,WNBA,Marina Mabrey,Pts+Asts,OVER,OVER,True,same_over,21.5,19.5,0.907,0.85–0.95,0.907,0,1,D,B,0.4192,0.5584,0,,False,-1.0,0.907,1.907
2026-06-07,WNBA,Marina Mabrey,Pts+Asts,OVER,OVER,True,same_over,22.0,19.5,0.8864,0.85–0.95,0.8864,0,0,D,B,0.3993,0.5554,1,0.0,False,-1.0,-1.0,0.0
2026-06-12,WNBA,Marina Mabrey,Pts+Asts,OVER,OVER,True,same_over,22.5,19.5,0.8667,0.85–0.95,0.8667,1,1,D,B,0.5403,1.0,2,0.0,False,1.0,0.8667,-0.1333
2026-06-14,WNBA,Marina Mabrey,Pts+Asts,OVER,OVER,True,same_over,22.5,19.5,0.8667,0.85–0.95,0.8667,0,0,A,B,1.0,1.0,3,0.3333,False,-1.0,-1.0,0.0
2026-06-16,WNBA,Marina Mabrey,Pts+Asts,OVER,OVER,True,same_over,20.5,19.5,0.9512,near_std_(≥0.95),0.9512,1,1,A,C,1.0,1.0,4,0.25,False,1.0,0.9512,-0.0488
2026-06-19,WNBA,Marina Mabrey,Pts+Asts,UNDER,OVER,False,std_under_gob_over,25.5,19.5,0.7647,0.75–0.85,0.7647,0,1,B,A,0.4409,1.0,5,0.4,False,-1.0,0.7647,1.7647
2026-06-22,WNBA,Marina Mabrey,Pts+Asts,OVER,OVER,True,same_over,23.5,19.5,0.8298,0.75–0.85,0.8298,1,1,A,A,1.0,1.0,6,0.3333,False,1.0,0.8298,-0.1702
2026-06-25,WNBA,Marina Mabrey,Pts+Asts,OVER,OVER,True,same_over,26.5,24.5,0.9245,0.85–0.95,0.9245,1,1,D,B,0.4366,0.6519,7,0.4286,False,1.0,0.9245,-0.0755
2026-07-08,WNBA,Marina Mabrey,Pts+Asts,OVER,OVER,True,same_over,24.5,19.5,0.7959,0.75–0.85,0.7959,0,0,D,A,0.5244,0.6441,8,0.5,False,-1.0,-1.0,0.0
2026-07-12,WNBA,Marina Mabrey,Pts+Asts,OVER,OVER,True,same_over,24.5,19.5,0.7959,0.75–0.85,0.7959,1,1,B,A,0.7211,0.7989,9,0.4444,False,1.0,0.7959,-0.2041
2026-07-14,WNBA,Marina Mabrey,Pts+Asts,OVER,OVER,True,same_over,26.5,19.5,0.7358,0.65–0.75,0.7358,0,0,B,A,0.7211,0.7989,10,0.5,False,-1.0,-1.0,0.0
2026-06-03,WNBA,Marina Mabrey,Pts+Rebs,OVER,OVER,True,same_over,22.5,19.5,0.8667,0.85–0.95,0.8667,0,1,D,B,0.426,0.5584,0,,False,-1.0,0.8667,1.8667
2026-06-07,WNBA,Marina Mabrey,Pts+Rebs,UNDER,OVER,False,std_under_gob_over,22.5,19.5,0.8667,0.85–0.95,0.8667,1,0,A,B,0.2988,0.5554,1,0.0,False,1.0,-1.0,-2.0
2026-06-12,WNBA,Marina Mabrey,Pts+Rebs,UNDER,OVER,False,std_under_gob_over,22.5,19.5,0.8667,0.85–0.95,0.8667,0,1,A,B,0.3189,1.0,2,0.5,False,-1.0,0.8667,1.8667
2026-06-14,WNBA,Marina Mabrey,Pts+Rebs,OVER,OVER,True,same_over,21.5,19.5,0.907,0.85–0.95,0.907,0,0,A,B,1.0,1.0,3,0.3333,False,-1.0,-1.0,0.0
2026-06-16,WNBA,Marina Mabrey,Pts+Rebs,OVER,OVER,True,same_over,20.5,19.5,0.9512,near_std_(≥0.95),0.9512,0,0,A,C,1.0,1.0,4,0.25,False,-1.0,-1.0,0.0
2026-06-19,WNBA,Marina Mabrey,Pts+Rebs,UNDER,OVER,False,std_under_gob_over,24.5,19.5,0.7959,0.75–0.85,0.7959,0,1,D,A,0.5067,1.0,5,0.2,False,-1.0,0.7959,1.7959
2026-06-22,WNBA,Marina Mabrey,Pts+Rebs,OVER,OVER,True,same_over,22.5,19.5,0.8667,0.85–0.95,0.8667,1,1,A,B,1.0,1.0,6,0.1667,False,1.0,0.8667,-0.1333
2026-06-25,WNBA,Marina Mabrey,Pts+Rebs,OVER,OVER,True,same_over,25.5,19.5,0.7647,0.75–0.85,0.7647,1,1,D,A,0.4642,0.6468,7,0.2857,False,1.0,0.7647,-0.2353
2026-07-08,WNBA,Marina Mabrey,Pts+Rebs,OVER,OVER,True,same_over,24.5,19.5,0.7959,0.75–0.85,0.7959,0,0,D,A,0.4804,0.6418,8,0.375,False,-1.0,-1.0,0.0
2026-07-12,WNBA,Marina Mabrey,Pts+Rebs,OVER,OVER,True,same_over,25.0,19.5,0.78,0.75–0.85,0.78,1,1,B,A,0.7211,0.7989,9,0.3333,False,1.0,0.78,-0.22
2026-07-14,WNBA,Marina Mabrey,Pts+Rebs,OVER,OVER,True,same_over,26.5,19.5,0.7358,0.65–0.75,0.7358,0,0,B,A,0.7211,0.7989,10,0.4,False,-1.0,-1.0,0.0
2026-06-03,WNBA,Marina Mabrey,Pts+Rebs+Asts,OVER,OVER,True,same_over,25.5,19.5,0.7647,0.75–0.85,0.7647,0,1,D,A,0.5025,0.6251,0,,False,-1.0,0.7647,1.7647
2026-06-07,WNBA,Marina Mabrey,Pts+Rebs+Asts,OVER,OVER,True,same_over,25.5,19.5,0.7647,0.75–0.85,0.7647,0,0,D,A,0.4807,0.6203,1,0.0,False,-1.0,-1.0,0.0
2026-06-12,WNBA,Marina Mabrey,Pts+Rebs+Asts,OVER,OVER,True,same_over,25.5,19.5,0.7647,0.75–0.85,0.7647,1,1,D,A,0.4674,1.0,2,0.0,False,1.0,0.7647,-0.2353
2026-06-14,WNBA,Marina Mabrey,Pts+Rebs+Asts,OVER,OVER,True,same_over,25.5,19.5,0.7647,0.75–0.85,0.7647,0,0,D,A,0.6059,1.0,3,0.3333,False,-1.0,-1.0,0.0
2026-06-16,WNBA,Marina Mabrey,Pts+Rebs+Asts,OVER,OVER,True,same_over,24.5,19.5,0.7959,0.75–0.85,0.7959,1,1,A,A,1.0,1.0,4,0.25,False,1.0,0.7959,-0.2041
2026-06-19,WNBA,Marina Mabrey,Pts+Rebs+Asts,UNDER,OVER,False,std_under_gob_over,28.5,24.5,0.8596,0.85–0.95,0.8596,0,1,B,A,0.4409,1.0,5,0.4,False,-1.0,0.8596,1.8596
2026-06-22,WNBA,Marina Mabrey,Pts+Rebs+Asts,OVER,OVER,True,same_over,26.5,24.5,0.9245,0.85–0.95,0.9245,1,1,A,B,0.8482,1.0,6,0.3333,False,1.0,0.9245,-0.0755
2026-06-25,WNBA,Marina Mabrey,Pts+Rebs+Asts,OVER,OVER,True,same_over,30.5,24.5,0.8033,0.75–0.85,0.8033,1,1,D,A,0.4309,0.6434,7,0.4286,False,1.0,0.8033,-0.1967
2026-07-08,WNBA,Marina Mabrey,Pts+Rebs+Asts,OVER,OVER,True,same_over,28.5,24.5,0.8596,0.85–0.95,0.8596,0,0,D,A,0.5082,0.643,8,0.5,False,-1.0,-1.0,0.0
2026-07-12,WNBA,Marina Mabrey,Pts+Rebs+Asts,OVER,OVER,True,same_over,29.5,24.5,0.8305,0.75–0.85,0.8305,1,1,B,A,0.7211,0.7989,9,0.4444,False,1.0,0.8305,-0.1695
2026-07-14,WNBA,Marina Mabrey,Pts+Rebs+Asts,OVER,OVER,True,same_over,30.5,24.5,0.8033,0.75–0.85,0.8033,0,0,B,A,0.7211,0.7989,10,0.5,False,-1.0,-1.0,0.0
2026-06-03,WNBA,Marina Mabrey,Rebounds,UNDER,OVER,False,std_under_gob_over,4.0,2.5,0.625,<0.65,0.625,1,1,A,C,0.355,0.7091,0,,False,1.0,0.625,-0.375
2026-06-14,WNBA,Marina Mabrey,Rebounds,UNDER,OVER,False,std_under_gob_over,3.5,2.5,0.7143,0.65–0.75,0.7143,0,1,B,C,0.4409,1.0,1,1.0,False,-1.0,0.7143,1.7143
2026-07-08,WNBA,Marina Mabrey,Rebounds,UNDER,OVER,False,std_under_gob_over,4.0,2.5,0.625,<0.65,0.625,0,1,D,C,0.7487,0.6425,2,0.5,False,-1.0,0.625,1.625
2026-07-12,WNBA,Marina Mabrey,Rebounds,OVER,OVER,True,same_over,3.5,1.5,0.4286,<0.65,0.4286,0,1,B,B,0.7211,0.7989,3,0.3333,False,-1.0,0.4286,1.4286
2026-06-12,WNBA,Marina Mabrey,Rebs+Asts,OVER,OVER,True,same_over,7.0,6.5,0.9286,0.85–0.95,0.9286,0,0,D,D,0.61,0.7488,0,,False,-1.0,-1.0,0.0
2026-06-14,WNBA,Marina Mabrey,Rebs+Asts,OVER,OVER,True,same_over,7.0,6.5,0.9286,0.85–0.95,0.9286,0,0,A,D,1.0,1.0,1,0.0,False,-1.0,-1.0,0.0
2026-06-16,WNBA,Marina Mabrey,Rebs+Asts,OVER,OVER,True,same_over,6.0,5.5,0.9167,0.85–0.95,0.9167,1,1,A,D,1.0,1.0,2,0.0,False,1.0,0.9167,-0.0833
2026-06-19,WNBA,Marina Mabrey,Rebs+Asts,UNDER,OVER,False,std_under_gob_over,7.5,6.5,0.8667,0.85–0.95,0.8667,0,1,B,C,0.4409,1.0,3,0.3333,False,-1.0,0.8667,1.8667
2026-06-22,WNBA,Marina Mabrey,Rebs+Asts,OVER,OVER,True,same_over,7.0,6.5,0.9286,0.85–0.95,0.9286,1,1,A,D,1.0,1.0,4,0.25,False,1.0,0.9286,-0.0714
2026-07-08,WNBA,Marina Mabrey,Rebs+Asts,OVER,OVER,True,same_over,7.5,6.5,0.8667,0.85–0.95,0.8667,1,1,D,C,0.5443,0.6391,5,0.4,False,1.0,0.8667,-0.1333
2026-07-12,WNBA,Marina Mabrey,Rebs+Asts,OVER,OVER,True,same_over,7.5,6.5,0.8667,0.85–0.95,0.8667,0,1,B,C,0.7211,0.7989,6,0.5,False,-1.0,0.8667,1.8667
2026-07-14,WNBA,Marina Mabrey,Rebs+Asts,OVER,OVER,True,same_over,7.0,6.5,0.9286,0.85–0.95,0.9286,0,0,B,D,0.7211,0.7989,7,0.4286,False,-1.0,-1.0,0.0
