wnba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,game_date,id_status,player_1,player_2,team_1,team_2,TEAM_NAME,TEAM_ID,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,unsupported_prop,unsupported_reason,espn_athlete_id,days_rest,is_back_to_back,opp_days_rest,opp_b2b,usage_pct,usage_tier,min_per_game,team_pace,opp_pace,pace_delta,pace_context,star_tier,is_franchise_star,foul_rate_per_36,foul_trouble_risk,b2b_flag,wnba_b2b_weight,b2b_rest_context,hhs_efg_pct,hhs_ts_pct,hhs_per,wnba_context_source,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,l10_over,l10_under,l10_over_pct,l10_games_played,l10_streak,h2h_avg,h2h_over_pct,h2h_games,h2h_last,open_line,line_movement,line_direction_shift,min_player_avg,fga_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,game_total,spread,usage_boost,usage_boost_proj,usage_boost_reason,usage_boost_source,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,edge_z,line_hit_z,min_z,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,def_rank_z,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,avg_vs_line_z,prop_hr_prior,prop_hr_z,usage_bonus,rank_score,ml_prob,tier_source,tier,model_dir,final_bet_direction,final_dir_reason
237848,Sabrina Ionescu,G,NYL,,7.5,Rebounds,reb,Demon,11717398,11717398,237848,150439,2026-05-08T19:30:00.000-04:00,,,,3,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,5.0,1.0,2.0,6.0,4.0,6.0,5.0,5.0,7.0,3.0,3.6,4.4,4.4,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0,,4066533,8,0,-1,0,0.273,high,31.4,95.75,,,medium,1,True,1.949,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,0.0,5.0,0.0,0.0,1.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,COLD,,,,,7.5,0.0,stable,4.4,3.6,4.4,LOW,LOW_VOL,SUPPORT,,,0,0,,none,4,-3.5,3.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0,0.75,1.06,0.75,0,0,-0.2426271306517461,0,4,-3.5,-2.544210651641051,0,0,3.6,4.4,4.4,-0.4666666666666667,0,0.617,0,0,,0.65,ml_prob_fallback,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237847,Breanna Stewart,F,NYL,,5.5,Assists,ast,Demon,11717378,11717378,237847,150439,2026-05-08T19:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,,,,,,0,0.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,0.0,3.0,2.0,2.1,2.1,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0,,2998928,8,0,-1,0,0.261,high,30.6,95.75,,,medium,1,True,2.235,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,0.0,5.0,0.0,0.0,1.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,COLD,,,,,2.5,0.0,stable,2.1,2.0,2.1,LOW,LOW_VOL,SUPPORT,,,0,0,,none,2.05,-3.45,3.45,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0,0.75,1.05,0.75,0,0,-0.2426271306517461,0,2.05,-3.45,-2.544210651641051,0,0,2,2.1,2.1,-0.6272727272727273,0,0.593,0,0,,0.65,ml_prob_fallback,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237847,Breanna Stewart,F,NYL,,5.5,Rebounds,reb,Goblin,11717383,11717383,237847,150439,2026-05-08T19:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,,,,,,0,7.0,11.0,9.0,7.0,10.0,9.0,10.0,6.0,5.0,9.0,8.8,8.3,8.3,5.0,0.0,0.0,1.0,1.0,0.0,0.9,0.1,0,,2998928,8,0,-1,0,0.261,high,30.6,95.75,,,medium,1,True,2.235,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,5.0,0.0,0.0,1.0,0.0,10.0,9.0,1.0,0.0,0.9,0.1,9.0,1.0,0.9,10.0,HOT,,,,,5.5,0.0,stable,8.3,8.8,8.3,LOW,MID_VOL,SECONDARY,,,0,0,,none,8.55,3.0500000000000007,3.0500000000000007,1,OVER,1,,2.544210651641051,0.95,0.75,1.06,1.06,0.2785111075752783,1.674019183283993,-0.2426271306517461,0,8.55,3.050000000000001,2.544210651641051,0,0.2674093501210283,8.8,8.3,8.3,0.5545454545454547,0.9596351409346983,0.617,1.419348130199245,0,5.806951854591833,0.8500000000000001,ml_prob_fallback,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
237848,Sabrina Ionescu,G,NYL,,5.5,Assists,ast,Goblin,11717389,11717389,237848,150439,2026-05-08T19:30:00.000-04:00,,,3.5,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,7.0,2.0,4.0,4.0,3.0,7.0,11.0,9.0,9.0,2.0,4.0,5.8,5.8,1.0,4.0,0.0,0.2,0.2,0.8,0.5,0.5,0,,4066533,8,0,-1,0,0.273,high,31.4,95.75,,,medium,1,True,1.949,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,1.0,4.0,0.0,0.2,0.8,10.0,5.0,5.0,0.0,0.5,0.5,5.0,5.0,0.5,10.0,NEUTRAL,,,,,6.5,-1.0,moved_down,5.8,4.0,5.8,LOW,LOW_VOL,SUPPORT,,,0,0,,none,4.9,-0.5999999999999996,0.5999999999999996,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.6477815328092159,0.35,0.75,1.05,1.06,0,0,-0.2426271306517461,0,4.9,-0.5999999999999996,-0.6477815328092159,0,0,4,5.8,5.8,-0.1090909090909091,0,0.593,0,0,,0.65,distance,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237848,Sabrina Ionescu,G,NYL,,5.5,Rebounds,reb,Demon,11717397,11717397,237848,150439,2026-05-08T19:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,5.0,1.0,2.0,6.0,4.0,6.0,5.0,5.0,7.0,3.0,3.6,4.4,4.4,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,0,,4066533,8,0,-1,0,0.273,high,31.4,95.75,,,medium,1,True,1.949,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,1.0,4.0,0.0,0.2,0.8,10.0,3.0,7.0,0.0,0.3,0.7,3.0,7.0,0.3,10.0,COLD,,,,,5.5,0.0,stable,4.4,3.6,4.4,LOW,LOW_VOL,SUPPORT,,,0,0,,none,4,-1.5,1.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-1.411489234785374,0.25,0.75,1.06,0.75,0,0,-0.2426271306517461,0,4,-1.5,-1.411489234785374,0,0,3.6,4.4,4.4,-0.2727272727272727,0,0.617,0,0,,0.65,ml_prob_fallback,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237847,Breanna Stewart,F,NYL,,3.5,Assists,ast,Demon,11717377,11717377,237847,150439,2026-05-08T19:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,,,,,,0,0.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,0.0,3.0,2.0,2.1,2.1,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,0,,2998928,8,0,-1,0,0.261,high,30.6,95.75,,,medium,1,True,2.235,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,1.0,4.0,0.0,0.2,0.8,10.0,2.0,8.0,0.0,0.2,0.8,2.0,8.0,0.2,10.0,COLD,,,,,2.5,0.0,stable,2.1,2.0,2.1,LOW,LOW_VOL,SUPPORT,,,0,0,,none,2.05,-1.4500000000000002,1.4500000000000002,1,OVER,0,FORCED_OVER_NEG_EDGE,-1.371395758402791,0.2,0.75,1.05,0.75,0,0,-0.2426271306517461,0,2.05,-1.45,-1.371395758402791,0,0,2,2.1,2.1,-0.4142857142857143,0,0.593,0,0,,0.65,ml_prob_fallback,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237848,Sabrina Ionescu,G,NYL,,3.5,3-PT Made,3ptmade,Demon,11717387,11717387,237848,150439,2026-05-08T19:30:00.000-04:00,,,1.5,2,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.2,1.1,1.1,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0,,4066533,8,0,-1,0,0.273,high,31.4,95.75,,,medium,1,True,1.949,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,0.0,5.0,0.0,0.0,1.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,COLD,,,,,3.5,0.0,stable,1.1,1.2,1.1,LOW,LOW_VOL,SUPPORT,,,0,0,,none,1.15,-2.35,2.35,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.067319889348183,0,0.75,0.93,0.75,0,0,-0.2426271306517461,0,1.15,-2.35,-2.067319889348183,0,0,1.2,1.1,1.1,-0.6714285714285714,0,0.545,0,0,,0.65,distance,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237848,Sabrina Ionescu,G,NYL,,3.5,Rebounds,reb,Goblin,11717396,11717396,237848,150439,2026-05-08T19:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,5.0,1.0,2.0,6.0,4.0,6.0,5.0,5.0,7.0,3.0,3.6,4.4,4.4,3.0,2.0,0.0,0.6,0.6,0.4,0.7,0.3,0,,4066533,8,0,-1,0,0.273,high,31.4,95.75,,,medium,1,True,1.949,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,3.0,2.0,0.0,0.6,0.4,10.0,7.0,3.0,0.0,0.7,0.3,7.0,3.0,0.7,10.0,HOT,,,,,3.5,0.0,stable,4.4,3.6,4.4,LOW,LOW_VOL,SUPPORT,,,0,0,,none,4,0.5,0.5,1,OVER,1,,0.5547847360339225,0.6499999999999999,0.75,1.06,1.06,-0.640575547423139,-0.01600400748837515,-0.2426271306517461,0,4,0.5,0.5547847360339225,0,0.2674093501210283,3.6,4.4,4.4,0.1428571428571429,-0.5984075805572351,0.617,1.419348130199245,0,0.9798945896517792,0.6311320754716981,ml_prob_fallback,C,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
237848,Sabrina Ionescu,G,NYL,,2.5,3-PT Made,3ptmade,Demon,11717388,11717388,237848,150439,2026-05-08T19:30:00.000-04:00,,,1.5,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.2,1.1,1.1,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,0,,4066533,8,0,-1,0,0.273,high,31.4,95.75,,,medium,1,True,1.949,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,1.0,4.0,0.0,0.2,0.8,10.0,2.0,8.0,0.0,0.2,0.8,2.0,8.0,0.2,10.0,COLD,,,,,2.5,0.0,stable,1.1,1.2,1.1,LOW,LOW_VOL,SUPPORT,,,0,0,,none,1.15,-1.35,1.35,1,OVER,0,FORCED_OVER_NEG_EDGE,-1.290576352634392,0.2,0.75,0.93,0.75,0,0,-0.2426271306517461,0,1.15,-1.35,-1.290576352634392,0,0,1.2,1.1,1.1,-0.54,0,0.545,0,0,,0.65,distance,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237848,Sabrina Ionescu,G,NYL,,1.5,3-PT Made,3ptmade,Goblin,11717386,11717386,237848,150439,2026-05-08T19:30:00.000-04:00,,,1.5,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.2,1.1,1.1,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,0,,4066533,8,0,-1,0,0.273,high,31.4,95.75,,,medium,1,True,1.949,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,2.0,3.0,0.0,0.4,0.6,10.0,3.0,7.0,0.0,0.3,0.7,3.0,7.0,0.3,10.0,COLD,,,,,1.5,0.0,stable,1.1,1.2,1.1,LOW,LOW_VOL,SUPPORT,,,0,0,,none,1.15,-0.3500000000000001,0.3500000000000001,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.409692334013368,0.35,0.75,0.93,1.06,0,0,-0.2426271306517461,0,1.15,-0.3500000000000001,-0.409692334013368,0,0,1.2,1.1,1.1,-0.2333333333333333,0,0.545,0,0,,0.65,distance,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237847,Breanna Stewart,F,NYL,,0.5,Double-Double,doubledouble,Demon,11717379,11717379,237847,150439,2026-05-08T19:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:doubledouble,2998928,8,0,-1,0,0.261,high,30.6,95.75,,,medium,1,True,2.235,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,UNSUPPORTED_PROP,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,stable,,0.5,0.5,UNKNOWN,LOW_VOL,SUPPORT,,,0,0,,none,0,-0.5,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.5547847360339225,,0.8,0.93,0.75,0,0,4.043785510862524,0,0,-0.5,-0.5547847360339225,0,0,,,,0,0,0.545,0,0,,0.65,ml_prob_fallback,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237848,Sabrina Ionescu,G,NYL,,0.5,Double-Double,doubledouble,Demon,11717392,11717392,237848,150439,2026-05-08T19:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:doubledouble,4066533,8,0,-1,0,0.273,high,31.4,95.75,,,medium,1,True,1.949,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,UNSUPPORTED_PROP,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,stable,,0.5,0.5,UNKNOWN,LOW_VOL,SUPPORT,,,0,0,,none,0,-0.5,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.5547847360339225,,0.8,0.93,0.75,0,0,4.043785510862524,0,0,-0.5,-0.5547847360339225,0,0,,,,0,0,0.545,0,0,,0.65,ml_prob_fallback,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237835,Arike Ogunbowale,G,DAL,IND,29.5,Pts+Asts,pa,Demon,11717419,11717419,237835,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,24.0,3.0,28.0,8.0,7.0,21.0,27.0,14.0,20.0,18.0,14.0,17.0,17.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0,,3904577,3,0,1,1,0.221,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.811,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,0.0,5.0,0.0,0.0,1.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,COLD,,,,,29.5,0.0,stable,17.0,14.0,17.0,LOW,HIGH_VOL,PRIMARY,,,0,0,,none,16.43,-13.07,13.07,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0,0.75,1,0.75,0,0,-0.2426271306517461,-0.00857142857142857,16.28917142857143,-13.21082857142857,-2.544210651641051,-0.1666666666666666,0,14,17,17,-0.4745762711864407,0,0.557,0,0,,0.65,ml_prob_fallback,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237852,Kelsey Mitchell,G,IND,DAL,29.5,Points,pts,Demon,11807003,11807003,237852,150721,2026-05-09T13:00:00.000-04:00,,,20.5,2,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,19.0,21.0,17.0,24.0,23.0,30.0,17.0,10.0,18.0,15.0,20.8,19.4,19.4,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,0,,3142191,1,1,3,0,0.264,high,31.4,95.71,96.34,-0.6300000000000097,medium,2,False,2.293,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,0.0,5.0,0.0,0.0,1.0,10.0,1.0,9.0,0.0,0.1,0.9,1.0,9.0,0.1,10.0,COLD,21.8,0.2,5.0,10.0,20.5,0.0,stable,19.4,20.8,19.4,LOW,HIGH_VOL,PRIMARY,,,0,0,,none,20.1,-9.399999999999999,9.399999999999999,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0.05,0.75,1.03,0.75,0,0,-0.2426271306517461,-0.02571428571428571,19.58314285714286,-9.916857142857143,-2.544210651641051,-0.5,0,20.8,19.4,19.4,-0.3186440677966102,0,0.566,0,0,,0.65,distance,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237835,Arike Ogunbowale,G,DAL,IND,24.5,Points,pts,Demon,11717416,11717416,237835,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,19.0,2.0,23.0,7.0,6.0,20.0,22.0,12.0,17.0,14.0,11.4,14.2,14.2,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0,,3904577,3,0,1,1,0.221,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.811,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,0.0,5.0,0.0,0.0,1.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,COLD,8.33,0.0,3.0,8.0,15.5,0.0,stable,14.2,11.4,14.2,LOW,MID_VOL,PRIMARY,,,0,0,,none,12.8,-11.7,11.7,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0,0.75,1.03,0.75,0,0,-0.2426271306517461,-0.00857142857142857,12.69028571428571,-11.80971428571429,-2.544210651641051,-0.1666666666666666,0,11.4,14.2,14.2,-0.4775510204081633,0,0.566,0,0,,0.65,ml_prob_fallback,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237835,Arike Ogunbowale,G,DAL,IND,24.5,Pts+Asts,pa,Demon,11717418,11717418,237835,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,24.0,3.0,28.0,8.0,7.0,21.0,27.0,14.0,20.0,18.0,14.0,17.0,17.0,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,0,,3904577,3,0,1,1,0.221,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.811,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,1.0,4.0,0.0,0.2,0.8,10.0,2.0,8.0,0.0,0.2,0.8,2.0,8.0,0.2,10.0,COLD,,,,,24.5,0.0,stable,17.0,14.0,17.0,LOW,HIGH_VOL,PRIMARY,,,0,0,,none,16.43,-8.07,8.07,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0.2,0.75,1,0.75,0,0,-0.2426271306517461,-0.00857142857142857,16.28917142857143,-8.210828571428571,-2.544210651641051,-0.1666666666666666,0,14,17,17,-0.3673469387755102,0,0.557,0,0,,0.65,ml_prob_fallback,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237851,Caitlin Clark,G,IND,DAL,24.5,Points,pts,Demon,11717434,11717434,237851,150721,2026-05-09T13:00:00.000-04:00,,,19.0,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,22.0,21.0,32.0,24.0,20.0,12.0,21.0,7.0,14.0,14.0,23.8,18.7,18.7,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,0,,4433403,1,1,3,0,0.287,high,31.0,95.71,96.34,-0.6300000000000097,medium,2,False,3.135,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,1.0,4.0,0.0,0.2,0.8,10.0,1.0,9.0,0.0,0.1,0.9,1.0,9.0,0.1,10.0,COLD,17.5,0.0,2.0,21.0,19.5,0.0,stable,18.7,23.8,18.7,LOW,HIGH_VOL,PRIMARY,,,0,0,,none,21.25,-3.25,3.25,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0.15,0.75,1.03,0.75,0,0,-0.2426271306517461,-0.02571428571428571,20.70357142857143,-3.796428571428571,-2.544210651641051,-0.5,0,23.8,18.7,18.7,-0.1326530612244898,0,0.566,0,0,,0.65,distance,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237852,Kelsey Mitchell,G,IND,DAL,24.5,Points,pts,Demon,11717445,11717445,237852,150721,2026-05-09T13:00:00.000-04:00,,,20.5,1,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,19.0,21.0,17.0,24.0,23.0,30.0,17.0,10.0,18.0,15.0,20.8,19.4,19.4,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,0,,3142191,1,1,3,0,0.264,high,31.4,95.71,96.34,-0.6300000000000097,medium,2,False,2.293,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,0.0,5.0,0.0,0.0,1.0,10.0,1.0,9.0,0.0,0.1,0.9,1.0,9.0,0.1,10.0,COLD,21.8,0.2,5.0,10.0,20.5,0.0,stable,19.4,20.8,19.4,LOW,HIGH_VOL,PRIMARY,,,0,0,,none,20.1,-4.399999999999999,4.399999999999999,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0.05,0.75,1.03,0.75,0,0,-0.2426271306517461,-0.02571428571428571,19.58314285714286,-4.916857142857143,-2.544210651641051,-0.5,0,20.8,19.4,19.4,-0.1795918367346939,0,0.566,0,0,,0.65,distance,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237836,Paige Bueckers,G,DAL,IND,24.5,Points,pts,Demon,11717462,11717462,237836,150721,2026-05-09T13:00:00.000-04:00,,,14.5,2,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,24.0,7.0,24.0,5.0,27.0,15.0,20.0,11.0,20.0,24.0,17.4,17.7,17.7,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,0,,4433730,3,0,1,1,0.241,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.486,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,1.0,4.0,0.0,0.2,0.8,10.0,1.0,9.0,0.0,0.1,0.9,1.0,9.0,0.1,10.0,COLD,21.2,0.2,5.0,20.0,19.5,0.0,stable,17.7,17.4,17.7,LOW,HIGH_VOL,PRIMARY,,,0,0,,none,17.55,-6.949999999999999,6.949999999999999,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0.15,0.75,1.03,0.75,0,0,-0.2426271306517461,-0.00857142857142857,17.39957142857143,-7.100428571428573,-2.544210651641051,-0.1666666666666666,0,17.4,17.7,17.7,-0.2836734693877551,0,0.566,0,0,,0.65,distance,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
