wnba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,game_date,id_status,player_1,player_2,team_1,team_2,TEAM_NAME,TEAM_ID,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,unsupported_prop,unsupported_reason,espn_athlete_id,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,fga_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,game_total,spread
237846,Jackie Young,G,LVA,PHX,5.5,Assists,ast,Demon,11717500,11717500,237846,150722,2026-05-09T15:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:ast,4065870.0,UNSUPPORTED_PROP,,,,,,,,5.5,5.5,UNKNOWN,LOW_VOL,SUPPORT,,
237846,Jackie Young,G,LVA,PHX,5.5,Rebounds,reb,Demon,11717506,11717506,237846,150722,2026-05-09T15:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:reb,4065870.0,UNSUPPORTED_PROP,,,,,,,,5.5,5.5,UNKNOWN,LOW_VOL,SUPPORT,,
237843,A'ja Wilson,C,LVA,PHX,4.5,Assists,ast,Demon,11717467,11717467,237843,150722,2026-05-09T15:30:00.000-04:00,,,2.5,2,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:ast,3149391.0,UNSUPPORTED_PROP,,,,,,,,4.5,4.5,UNKNOWN,LOW_VOL,SUPPORT,,
237843,A'ja Wilson,C,LVA,PHX,3.5,Assists,ast,Demon,11717468,11717468,237843,150722,2026-05-09T15:30:00.000-04:00,,,2.5,1,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:ast,3149391.0,UNSUPPORTED_PROP,,,,,,,,3.5,3.5,UNKNOWN,LOW_VOL,SUPPORT,,
237846,Jackie Young,G,LVA,PHX,3.5,3-PT Made,3ptmade,Demon,11717497,11717497,237846,150722,2026-05-09T15:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:3ptmade,4065870.0,UNSUPPORTED_PROP,,,,,,,,3.5,3.5,UNKNOWN,LOW_VOL,SUPPORT,,
237846,Jackie Young,G,LVA,PHX,3.5,Assists,ast,Goblin,11717498,11717498,237846,150722,2026-05-09T15:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:ast,4065870.0,UNSUPPORTED_PROP,,,,,,,,3.5,3.5,UNKNOWN,LOW_VOL,SUPPORT,,
237846,Jackie Young,G,LVA,PHX,3.5,Rebounds,reb,Goblin,11717505,11717505,237846,150722,2026-05-09T15:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:reb,4065870.0,UNSUPPORTED_PROP,,,,,,,,3.5,3.5,UNKNOWN,LOW_VOL,SUPPORT,,
237843,A'ja Wilson,C,LVA,PHX,2.5,Assists,ast,Goblin,11717466,11717466,237843,150722,2026-05-09T15:30:00.000-04:00,,,2.5,1,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:ast,3149391.0,UNSUPPORTED_PROP,,,,,,,,2.5,2.5,UNKNOWN,LOW_VOL,SUPPORT,,
237846,Jackie Young,G,LVA,PHX,2.5,3-PT Made,3ptmade,Demon,11717496,11717496,237846,150722,2026-05-09T15:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:3ptmade,4065870.0,UNSUPPORTED_PROP,,,,,,,,2.5,2.5,UNKNOWN,LOW_VOL,SUPPORT,,
237846,Jackie Young,G,LVA,PHX,1.5,3-PT Made,3ptmade,Goblin,11717495,11717495,237846,150722,2026-05-09T15:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:3ptmade,4065870.0,UNSUPPORTED_PROP,,,,,,,,1.5,1.5,UNKNOWN,LOW_VOL,SUPPORT,,
237843,A'ja Wilson,C,LVA,PHX,0.5,Double-Double,doubledouble,Goblin,11717470,11717470,237843,150722,2026-05-09T15:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,Phoenix Mercury,11.0,,11.0,Below Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:doubledouble,3149391.0,UNSUPPORTED_PROP,,,,,,,,0.5,0.5,UNKNOWN,LOW_VOL,SUPPORT,,
237863,Alyssa Thomas,F,PHX,LVA,0.5,Double-Double,doubledouble,Goblin,11717484,11717484,237863,150722,2026-05-09T15:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:doubledouble,2529140.0,UNSUPPORTED_PROP,,,,,,,,0.5,0.5,UNKNOWN,LOW_VOL,SUPPORT,,
237863,Alyssa Thomas,F,PHX,LVA,0.5,Triple-Double,tripledouble,Demon,11717494,11717494,237863,150722,2026-05-09T15:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:tripledouble,2529140.0,UNSUPPORTED_PROP,,,,,,,,0.5,0.5,UNKNOWN,LOW_VOL,SUPPORT,,
