game_date,event_id,ESPN_ATHLETE_ID,PLAYER_NAME,PLAYER_NORM,TEAM,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FG2M,FG2A,FTM,FTA,SEASON
2025-09-10,401736392,4790263,Iliana Rupert,iliana rupert,GS,17,6,3,2,1,1,1,2.0,6.0,2.0,4.0,0.0,2.0,0.0,0.0,2025
2025-09-10,401736392,4065780,Kaila Charles,kaila charles,GS,28,12,9,2,0,0,0,3.0,7.0,1.0,2.0,2.0,5.0,5.0,5.0,2025
2025-09-10,401736392,4398935,Veronica Burton,veronica burton,GS,34,14,2,11,1,0,3,5.0,14.0,0.0,5.0,5.0,9.0,4.0,5.0,2025
2025-09-10,401736392,3142255,Monique Billings,monique billings,GS,25,5,5,1,1,0,1,2.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,2025
2025-09-10,401736392,4257500,Cecilia Zandalasini,cecilia zandalasini,GS,5,0,1,0,1,0,0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2025
2025-09-10,401736392,4398907,Kate Martin,kate martin,GS,13,0,3,0,0,0,0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2025
2025-09-10,401736392,5208982,Carla Leite,carla leite,GS,6,0,0,1,2,0,2,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2025
2025-09-10,401736392,1068,Nneka Ogwumike,nneka ogwumike,SEA,32,16,8,0,1,1,1,7.0,13.0,0.0,4.0,7.0,9.0,2.0,4.0,2025
2025-09-10,401736392,3142328,Gabby Williams,gabby williams,SEA,23,2,1,6,1,0,2,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,2025
2025-09-10,401736392,4420318,Ezi Magbegor,ezi magbegor,SEA,26,6,9,0,1,3,4,2.0,5.0,2.0,2.0,0.0,3.0,0.0,0.0,2025
2025-09-10,401736392,2491205,Skylar Diggins,skylar diggins,SEA,28,10,4,6,0,1,3,3.0,12.0,0.0,2.0,3.0,10.0,4.0,5.0,2025
2025-09-10,401736392,2988756,Brittney Sykes,brittney sykes,SEA,37,14,3,3,1,0,1,3.0,9.0,0.0,2.0,3.0,7.0,8.0,8.0,2025
2025-09-10,401736392,5220150,Dominique Malonga,dominique malonga,SEA,22,9,7,1,0,2,1,4.0,7.0,0.0,0.0,4.0,7.0,1.0,3.0,2025
2025-09-10,401736392,2491214,Erica Wheeler,erica wheeler,SEA,32,17,5,2,0,0,1,6.0,13.0,5.0,7.0,1.0,6.0,0.0,0.0,2025
2025-09-10,401736393,3058895,Brionna Jones,brionna jones,ATL,16,13,2,1,1,0,1,5.0,7.0,0.0,0.0,5.0,7.0,3.0,4.0,2025
2025-09-10,401736393,4398915,Naz Hillmon,naz hillmon,ATL,27,7,4,1,0,0,0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,2025
2025-09-10,401736393,3058901,Allisha Gray,allisha gray,ATL,20,13,2,5,0,1,1,3.0,5.0,3.0,5.0,0.0,0.0,4.0,5.0,2025
2025-09-10,401736393,4398674,Rhyne Howard,rhyne howard,ATL,27,15,4,4,3,1,4,6.0,11.0,3.0,7.0,3.0,4.0,0.0,0.0,2025
2025-09-10,401736393,4433431,Te-Hina Paopao,te hina paopao,ATL,31,6,3,6,2,1,2,3.0,9.0,0.0,5.0,3.0,4.0,0.0,0.0,2025
2025-09-10,401736393,3054590,Nia Coffey,nia coffey,ATL,15,10,3,1,0,2,1,4.0,9.0,2.0,5.0,2.0,4.0,0.0,0.0,2025
2025-09-10,401736393,5017721,Sika Kone,sika kone,ATL,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-10,401736393,2490553,Brittney Griner,brittney griner,ATL,21,17,4,1,0,4,0,7.0,11.0,0.0,0.0,7.0,11.0,3.0,3.0,2025
2025-09-10,401736393,3058893,Shatori Walker-Kimbrough,shatori walker kimbrough,ATL,4,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-10,401736393,3142250,Jordin Canada,jordin canada,ATL,9,4,0,4,1,0,2,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2025
2025-09-10,401736393,4280850,Maya Caldwell,maya caldwell,ATL,29,3,9,2,0,0,2,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,2025
2025-09-10,401736393,4684384,Aneesah Morrow,aneesah morrow,CON,32,11,10,0,1,0,1,3.0,14.0,0.0,4.0,3.0,10.0,5.0,8.0,2025
2025-09-10,401736393,918,Tina Charles,tina charles,CON,19,9,1,2,0,0,1,4.0,9.0,0.0,1.0,4.0,8.0,1.0,2.0,2025
2025-09-10,401736393,3058908,Lindsay Allen,lindsay allen,CON,33,4,8,1,0,0,0,1.0,5.0,0.0,1.0,1.0,4.0,2.0,2.0,2025
2025-09-10,401736393,3904576,Marina Mabrey,marina mabrey,CON,36,22,1,5,1,0,4,8.0,15.0,2.0,7.0,6.0,8.0,4.0,4.0,2025
2025-09-10,401736393,4433514,Saniya Rivers,saniya rivers,CON,36,16,3,5,1,0,2,7.0,16.0,1.0,5.0,6.0,11.0,1.0,1.0,2025
2025-09-10,401736393,2529125,Haley Peters,haley peters,CON,4,0,1,0,0,0,0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2025
2025-09-10,401736393,4433408,Aaliyah Edwards,aaliyah edwards,CON,23,4,8,1,5,0,0,1.0,7.0,0.0,0.0,1.0,7.0,2.0,2.0,2025
2025-09-10,401736393,4433792,Rayah Marshall,rayah marshall,CON,4,2,1,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2025
2025-09-10,401736393,5279789,Mamignan Toure,mamignan toure,CON,13,4,2,0,2,0,1,2.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,2025
2025-09-12,401736394,2998928,Breanna Stewart,breanna stewart,NY,24,24,6,3,1,1,0,9.0,14.0,1.0,1.0,8.0,13.0,5.0,5.0,2025
2025-09-12,401736394,4683006,Leonie Fiebich,leonie fiebich,NY,19,5,2,0,1,0,0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,2025
2025-09-12,401736394,2999101,Jonquel Jones,jonquel jones,NY,19,7,3,4,0,1,0,2.0,6.0,1.0,3.0,1.0,3.0,2.0,2.0,2025
2025-09-12,401736394,2529137,Natasha Cloud,natasha cloud,NY,19,2,1,1,1,0,2,1.0,5.0,0.0,2.0,1.0,3.0,0.0,0.0,2025
2025-09-12,401736394,4066533,Sabrina Ionescu,sabrina ionescu,NY,26,11,5,11,0,0,0,5.0,10.0,1.0,5.0,4.0,5.0,0.0,0.0,2025
2025-09-12,401736394,2566453,Isabelle Harrison,isabelle harrison,NY,15,0,5,2,0,0,2,0.0,6.0,0.0,1.0,0.0,5.0,0.0,0.0,2025
2025-09-12,401736394,3099736,Stephanie Talbot,stephanie talbot,NY,10,2,0,0,0,0,2,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,2025
2025-09-12,401736394,4398768,Nyara Sabally,nyara sabally,NY,11,4,3,0,0,1,0,2.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,2025
2025-09-12,401736394,3027368,Emma Meesseman,emma meesseman,NY,16,14,6,3,1,1,2,4.0,6.0,1.0,1.0,3.0,5.0,5.0,5.0,2025
2025-09-12,401736394,2327695,Rebekah Gardner,rebekah gardner,NY,16,15,2,0,3,0,1,5.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,2025
2025-09-12,401736394,3922628,Kennedy Burke,kennedy burke,NY,14,4,2,0,0,0,1,2.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,2025
2025-09-12,401736394,4038379,Marine Johannes,marine johannes,NY,11,3,0,2,1,0,0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2025
2025-09-12,401736394,4282173,Michaela Onyenwere,michaela onyenwere,CHI,32,11,6,1,0,0,4,4.0,8.0,1.0,4.0,3.0,4.0,2.0,2.0,2025
2025-09-12,401736394,4433405,Kamilla Cardoso,kamilla cardoso,CHI,36,21,5,2,1,4,1,10.0,15.0,0.0,0.0,10.0,15.0,1.0,1.0,2025
2025-09-12,401736394,2566186,Rachel Banham,rachel banham,CHI,33,13,3,10,1,0,3,4.0,11.0,2.0,7.0,2.0,4.0,3.0,5.0,2025
2025-09-12,401736394,3102133,Rebecca Allen,rebecca allen,CHI,22,6,2,3,2,1,1,2.0,6.0,2.0,4.0,0.0,2.0,0.0,0.0,2025
2025-09-12,401736394,3142327,Kia Nurse,kia nurse,CHI,32,10,3,2,0,0,1,4.0,10.0,2.0,7.0,2.0,3.0,0.0,0.0,2025
2025-09-12,401736394,4433424,Maddy Westbeld,maddy westbeld,CHI,28,25,7,3,1,0,0,8.0,12.0,5.0,6.0,3.0,6.0,4.0,4.0,2025
2025-09-12,401736394,5209660,Sevgi Uzun,sevgi uzun,CHI,17,0,0,4,0,0,1,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2025
2025-09-12,401736395,2529140,Alyssa Thomas,alyssa thomas,PHX,13,3,2,5,1,0,1,1.0,3.0,0.0,0.0,1.0,3.0,1.0,2.0,2025
2025-09-12,401736395,4068042,Natasha Mack,natasha mack,PHX,16,3,3,1,0,0,1,1.0,5.0,0.0,0.0,1.0,5.0,1.0,2.0,2025
2025-09-12,401736395,4281929,Satou Sabally,satou sabally,PHX,20,14,5,5,2,0,2,5.0,9.0,2.0,6.0,3.0,3.0,2.0,3.0,2025
2025-09-12,401736395,2998938,Kahleah Copper,kahleah copper,PHX,17,8,0,1,0,0,1,3.0,9.0,2.0,4.0,1.0,5.0,0.0,0.0,2025
2025-09-12,401736395,5274110,Monique Akoa Makani,monique akoa makani,PHX,17,6,5,3,1,0,1,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2025
2025-09-12,401736395,3142087,Kathryn Westbeld,kathryn westbeld,PHX,20,9,3,1,1,0,2,1.0,2.0,0.0,0.0,1.0,2.0,7.0,8.0,2025
2025-09-12,401736395,3916514,Kalani Brown,kalani brown,PHX,24,12,5,0,0,1,2,5.0,7.0,1.0,1.0,4.0,6.0,1.0,2.0,2025
2025-09-12,401736395,887,Sami Whitcomb,sami whitcomb,PHX,13,0,0,0,0,0,2,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,2025
2025-09-12,401736395,3920741,Kitija Laksa,kitija laksa,PHX,24,8,1,1,0,0,1,3.0,5.0,2.0,4.0,1.0,1.0,0.0,0.0,2025
2025-09-12,401736395,4282168,Kiana Williams,kiana williams,PHX,19,8,1,2,2,0,3,3.0,7.0,2.0,5.0,1.0,2.0,0.0,0.0,2025
2025-09-12,401736395,4399342,Lexi Held,lexi held,PHX,18,5,2,2,0,0,2,2.0,5.0,1.0,3.0,1.0,2.0,0.0,0.0,2025
2025-09-12,401736395,3142055,Myisha Hines-Allen,myisha hines allen,DAL,27,7,10,6,1,0,1,3.0,11.0,0.0,4.0,3.0,7.0,1.0,1.0,2025
2025-09-12,401736395,4399415,Maddy Siegrist,maddy siegrist,DAL,20,10,2,2,0,0,0,4.0,7.0,0.0,1.0,4.0,6.0,2.0,2.0,2025
2025-09-12,401736395,4398899,Grace Berger,grace berger,DAL,16,4,0,3,1,0,1,2.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,2025
2025-09-12,401736395,4433730,Paige Bueckers,paige bueckers,DAL,30,24,8,7,1,2,1,10.0,18.0,2.0,3.0,8.0,15.0,2.0,3.0,2025
2025-09-12,401736395,4595910,Haley Jones,haley jones,DAL,22,6,2,3,1,2,3,3.0,7.0,0.0,1.0,3.0,6.0,0.0,2.0,2025
2025-09-12,401736395,3142242,Amy Okonkwo,amy okonkwo,DAL,26,20,4,0,4,0,0,8.0,13.0,4.0,8.0,4.0,5.0,0.0,0.0,2025
2025-09-12,401736395,4433635,Diamond Miller,diamond miller,DAL,21,4,7,2,1,1,0,1.0,6.0,0.0,3.0,1.0,3.0,2.0,2.0,2025
2025-09-12,401736395,4704417,Ajae Petty,ajae petty,DAL,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-12,401736395,4398965,Christyn Williams,christyn williams,DAL,4,2,0,0,0,0,0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2025
2025-09-12,401736395,4433807,Aziaha James,aziaha james,DAL,31,20,9,1,2,0,3,9.0,17.0,2.0,7.0,7.0,10.0,0.0,1.0,2025
2025-09-12,401736396,4790264,Janelle Salaun,janelle salaun,GS,30,5,11,2,1,0,0,1.0,12.0,0.0,6.0,1.0,6.0,3.0,4.0,2025
2025-09-12,401736396,2569044,Temi Fagbenle,temi fagbenle,GS,27,6,4,1,2,0,2,3.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,2025
2025-09-12,401736396,4790263,Iliana Rupert,iliana rupert,GS,25,8,8,1,1,1,3,3.0,7.0,2.0,6.0,1.0,1.0,0.0,0.0,2025
2025-09-12,401736396,4065780,Kaila Charles,kaila charles,GS,24,8,7,1,3,1,5,4.0,11.0,0.0,3.0,4.0,8.0,0.0,0.0,2025
2025-09-12,401736396,4398935,Veronica Burton,veronica burton,GS,31,8,3,7,5,1,2,2.0,11.0,0.0,2.0,2.0,9.0,4.0,4.0,2025
2025-09-12,401736396,3142255,Monique Billings,monique billings,GS,15,6,1,1,1,1,0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,2025
2025-09-12,401736396,4257500,Cecilia Zandalasini,cecilia zandalasini,GS,22,8,2,0,1,0,5,3.0,10.0,0.0,6.0,3.0,4.0,2.0,3.0,2025
2025-09-12,401736396,4432834,Laeticia Amihere,laeticia amihere,GS,5,3,1,0,0,0,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2025
2025-09-12,401736396,4398907,Kate Martin,kate martin,GS,5,0,0,0,0,0,0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2025
2025-09-12,401736396,4899328,Kaitlyn Chen,kaitlyn chen,GS,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-12,401736396,5208982,Carla Leite,carla leite,GS,12,1,1,2,0,0,1,0.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,2025
2025-09-12,401736396,3906972,Bridget Carleton,bridget carleton,MIN,29,3,2,3,1,0,2,1.0,6.0,1.0,5.0,0.0,1.0,0.0,0.0,2025
2025-09-12,401736396,3913881,Alanna Smith,alanna smith,MIN,18,0,1,3,2,3,1,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,2025
2025-09-12,401736396,3917450,Napheesa Collier,napheesa collier,MIN,28,19,4,2,2,0,2,8.0,10.0,3.0,4.0,5.0,6.0,0.0,0.0,2025
2025-09-12,401736396,2529205,Kayla McBride,kayla mcbride,MIN,30,8,4,4,1,0,4,3.0,12.0,2.0,9.0,1.0,3.0,0.0,0.0,2025
2025-09-12,401736396,2987891,Courtney Williams,courtney williams,MIN,29,6,5,4,3,1,2,3.0,11.0,0.0,1.0,3.0,10.0,0.0,0.0,2025
2025-09-12,401736396,3906949,Jessica Shepard,jessica shepard,MIN,23,11,14,3,0,0,2,4.0,7.0,0.0,0.0,4.0,7.0,3.0,7.0,2025
2025-09-12,401736396,4329370,Maria Kliundikova,maria kliundikova,MIN,9,2,4,0,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2025
2025-09-12,401736396,4595150,Camryn Taylor,camryn taylor,MIN,2,0,0,0,0,0,0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2025
2025-09-12,401736396,5278237,Anastasiia Olairi Kosu,anastasiia olairi kosu,MIN,5,0,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-12,401736396,3906753,Natisha Hiedeman,natisha hiedeman,MIN,24,21,2,1,1,1,3,8.0,12.0,3.0,5.0,5.0,7.0,2.0,2.0,2025
2025-09-12,401736396,4433386,Jaylyn Sherrod,jaylyn sherrod,MIN,2,2,1,0,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2025
2025-09-12,401736397,4398776,NaLyssa Smith,nalyssa smith,LV,24,10,2,2,1,0,0,5.0,8.0,0.0,1.0,5.0,7.0,0.0,0.0,2025
2025-09-12,401736397,3149391,A'ja Wilson,a ja wilson,LV,33,23,19,4,2,4,1,9.0,17.0,3.0,3.0,6.0,14.0,2.0,2.0,2025
2025-09-12,401736397,2529122,Chelsea Gray,chelsea gray,LV,33,15,6,10,7,0,2,6.0,10.0,3.0,5.0,3.0,5.0,0.0,0.0,2025
2025-09-12,401736397,4065870,Jackie Young,jackie young,LV,31,17,5,12,1,1,3,6.0,11.0,5.0,10.0,1.0,1.0,0.0,0.0,2025
2025-09-12,401736397,4597509,Aaliyah Nye,aaliyah nye,LV,19,6,2,2,0,0,0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,2025
2025-09-12,401736397,2529458,Cheyenne Parker-Tyus,cheyenne parker tyus,LV,6,8,2,0,0,0,0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,2025
2025-09-12,401736397,2590093,Kiah Stokes,kiah stokes,LV,5,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-12,401736397,3934218,Megan Gustafson,megan gustafson,LV,6,3,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2025
2025-09-12,401736397,2987869,Jewell Loyd,jewell loyd,LV,27,21,3,0,1,1,0,7.0,17.0,7.0,16.0,0.0,1.0,0.0,0.0,2025
2025-09-12,401736397,4281190,Dana Evans,dana evans,LV,17,0,3,5,0,0,5,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,2025
2025-09-12,401736397,2566106,Dearica Hamby,dearica hamby,LA,27,15,6,3,3,0,3,6.0,13.0,0.0,0.0,6.0,13.0,3.0,4.0,2025
2025-09-12,401736397,3142010,Azura Stevens,azura stevens,LA,26,5,12,2,2,0,0,2.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,2025
2025-09-12,401736397,3065570,Kelsey Plum,kelsey plum,LA,34,15,4,8,2,0,5,5.0,14.0,1.0,5.0,4.0,9.0,4.0,4.0,2025
2025-09-12,401736397,4398764,Rae Burrell,rae burrell,LA,27,10,2,1,0,0,3,4.0,11.0,1.0,4.0,3.0,7.0,1.0,1.0,2025
2025-09-12,401736397,4703794,Sarah Ashlee Barker,sarah ashlee barker,LA,38,15,2,2,1,0,1,7.0,12.0,1.0,5.0,6.0,7.0,0.0,0.0,2025
2025-09-12,401736397,2284331,Emma Cannon,emma cannon,LA,7,0,1,1,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2025
2025-09-12,401736397,4433404,Cameron Brink,cameron brink,LA,5,2,2,0,0,0,0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2025
2025-09-12,401736397,4433795,Sania Feagin,sania feagin,LA,10,4,0,2,0,0,0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2025
2025-09-12,401736397,5105752,Alissa Pili,alissa pili,LA,6,7,1,0,0,1,0,3.0,5.0,0.0,0.0,3.0,5.0,1.0,1.0,2025
2025-09-12,401736397,2566110,Julie Vanloo,julie vanloo,LA,21,2,2,4,0,0,1,1.0,7.0,0.0,5.0,1.0,2.0,0.0,0.0,2025
2025-09-14,401820272,4257500,Cecilia Zandalasini,cecilia zandalasini,GS,30,14,4,2,1,0,1,3.0,10.0,1.0,5.0,2.0,5.0,7.0,7.0,2025
2025-09-14,401820272,4790264,Janelle Salaun,janelle salaun,GS,36,13,6,0,1,0,2,5.0,11.0,3.0,7.0,2.0,4.0,0.0,0.0,2025
2025-09-14,401820272,2569044,Temi Fagbenle,temi fagbenle,GS,20,12,3,3,0,0,1,5.0,8.0,0.0,1.0,5.0,7.0,2.0,4.0,2025
2025-09-14,401820272,4065780,Kaila Charles,kaila charles,GS,18,2,1,1,1,0,1,1.0,6.0,0.0,1.0,1.0,5.0,0.0,0.0,2025
2025-09-14,401820272,4398935,Veronica Burton,veronica burton,GS,34,14,5,7,3,1,7,3.0,13.0,3.0,9.0,0.0,4.0,5.0,5.0,2025
2025-09-14,401820272,3142255,Monique Billings,monique billings,GS,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-14,401820272,4432834,Laeticia Amihere,laeticia amihere,GS,4,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-14,401820272,4790263,Iliana Rupert,iliana rupert,GS,17,0,3,1,0,1,1,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2025
2025-09-14,401820272,4398907,Kate Martin,kate martin,GS,26,11,2,2,0,1,1,2.0,7.0,2.0,6.0,0.0,1.0,5.0,7.0,2025
2025-09-14,401820272,4899328,Kaitlyn Chen,kaitlyn chen,GS,4,2,1,1,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2025
2025-09-14,401820272,5208982,Carla Leite,carla leite,GS,8,4,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2025
2025-09-14,401820272,3906972,Bridget Carleton,bridget carleton,MIN,21,2,3,3,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2025
2025-09-14,401820272,3913881,Alanna Smith,alanna smith,MIN,28,9,6,2,4,0,2,2.0,5.0,1.0,4.0,1.0,1.0,4.0,7.0,2025
2025-09-14,401820272,3917450,Napheesa Collier,napheesa collier,MIN,26,20,6,2,1,0,2,7.0,11.0,1.0,3.0,6.0,8.0,5.0,5.0,2025
2025-09-14,401820272,2529205,Kayla McBride,kayla mcbride,MIN,26,17,3,1,1,0,3,6.0,10.0,3.0,5.0,3.0,5.0,2.0,2.0,2025
2025-09-14,401820272,2987891,Courtney Williams,courtney williams,MIN,27,11,4,4,4,1,2,4.0,10.0,1.0,2.0,3.0,8.0,2.0,2.0,2025
2025-09-14,401820272,3906949,Jessica Shepard,jessica shepard,MIN,17,12,8,4,1,0,0,4.0,7.0,0.0,0.0,4.0,7.0,4.0,4.0,2025
2025-09-14,401820272,4329370,Maria Kliundikova,maria kliundikova,MIN,4,0,1,2,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2025
2025-09-14,401820272,4595150,Camryn Taylor,camryn taylor,MIN,4,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2025
2025-09-14,401820272,5278237,Anastasiia Olairi Kosu,anastasiia olairi kosu,MIN,4,6,0,0,0,0,0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,2025
2025-09-14,401820272,3906753,Natisha Hiedeman,natisha hiedeman,MIN,26,18,3,4,1,0,2,7.0,15.0,2.0,7.0,5.0,8.0,2.0,2.0,2025
2025-09-14,401820272,4066548,DiJonai Carrington,dijonai carrington,MIN,11,6,0,2,1,0,0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,2025
2025-09-14,401820272,4433386,Jaylyn Sherrod,jaylyn sherrod,MIN,4,0,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2025
2025-09-14,401820313,2529130,Natasha Howard,natasha howard,IND,24,5,6,1,1,1,4,2.0,7.0,0.0,1.0,2.0,6.0,1.0,2.0,2025
2025-09-14,401820313,4432831,Aliyah Boston,aliyah boston,IND,34,8,12,5,0,0,1,3.0,9.0,0.0,2.0,3.0,7.0,2.0,2.0,2025
2025-09-14,401820313,2529047,Odyssey Sims,odyssey sims,IND,31,10,3,3,2,0,1,3.0,7.0,0.0,2.0,3.0,5.0,4.0,4.0,2025
2025-09-14,401820313,3142191,Kelsey Mitchell,kelsey mitchell,IND,33,27,1,4,0,1,1,9.0,18.0,1.0,4.0,8.0,14.0,8.0,9.0,2025
2025-09-14,401820313,4398829,Lexie Hull,lexie hull,IND,36,9,4,1,0,0,2,3.0,13.0,1.0,5.0,2.0,8.0,2.0,2.0,2025
2025-09-14,401820313,3142086,Brianna Turner,brianna turner,IND,12,0,5,1,1,0,0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2025
2025-09-14,401820313,4433546,Makayla Timpson,makayla timpson,IND,2,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-14,401820313,1107,Shey Peddy,shey peddy,IND,10,0,1,0,1,0,1,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2025
2025-09-14,401820313,2999035,Aerial Powers,aerial powers,IND,17,5,0,0,2,0,2,1.0,4.0,0.0,1.0,1.0,3.0,3.0,6.0,2025
2025-09-14,401820313,4898383,Bree Hall,bree hall,IND,2,4,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,2025
2025-09-14,401820313,3058895,Brionna Jones,brionna jones,ATL,31,12,5,3,3,0,2,5.0,7.0,0.0,0.0,5.0,7.0,2.0,2.0,2025
2025-09-14,401820313,4398915,Naz Hillmon,naz hillmon,ATL,33,16,9,3,1,3,2,5.0,7.0,2.0,4.0,3.0,3.0,4.0,5.0,2025
2025-09-14,401820313,3058901,Allisha Gray,allisha gray,ATL,35,20,6,4,3,1,2,5.0,16.0,1.0,5.0,4.0,11.0,9.0,10.0,2025
2025-09-14,401820313,3142250,Jordin Canada,jordin canada,ATL,25,2,4,4,1,0,2,1.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,2025
2025-09-14,401820313,4398674,Rhyne Howard,rhyne howard,ATL,32,20,6,2,1,0,1,6.0,17.0,4.0,10.0,2.0,7.0,4.0,4.0,2025
2025-09-14,401820313,3054590,Nia Coffey,nia coffey,ATL,7,2,1,0,0,0,0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,2025
2025-09-14,401820313,5017721,Sika Kone,sika kone,ATL,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2025
2025-09-14,401820313,2490553,Brittney Griner,brittney griner,ATL,8,2,2,1,0,0,0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,2025
2025-09-14,401820313,3058893,Shatori Walker-Kimbrough,shatori walker kimbrough,ATL,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-14,401820313,4280850,Maya Caldwell,maya caldwell,ATL,21,4,1,0,1,1,2,2.0,5.0,0.0,2.0,2.0,3.0,0.0,0.0,2025
2025-09-14,401820313,4433431,Te-Hina Paopao,te hina paopao,ATL,6,2,1,0,0,0,1,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2025
2025-09-14,401820314,2998928,Breanna Stewart,breanna stewart,NY,40,18,6,4,2,0,1,7.0,14.0,1.0,3.0,6.0,11.0,3.0,5.0,2025
2025-09-14,401820314,4683006,Leonie Fiebich,leonie fiebich,NY,39,10,6,1,0,1,4,4.0,9.0,2.0,7.0,2.0,2.0,0.0,0.0,2025
2025-09-14,401820314,2999101,Jonquel Jones,jonquel jones,NY,35,7,12,2,0,3,2,3.0,7.0,1.0,3.0,2.0,4.0,0.0,0.0,2025
2025-09-14,401820314,2529137,Natasha Cloud,natasha cloud,NY,40,23,6,5,4,0,4,9.0,12.0,3.0,6.0,6.0,6.0,2.0,3.0,2025
2025-09-14,401820314,4066533,Sabrina Ionescu,sabrina ionescu,NY,43,16,6,7,0,2,5,6.0,18.0,3.0,12.0,3.0,6.0,1.0,1.0,2025
2025-09-14,401820314,3027368,Emma Meesseman,emma meesseman,NY,13,2,8,0,0,0,2,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,2025
