espn_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,game_date,player_1,player_2,team_1,team_2,id_status,is_combo_player
30377,12012223,12012223,256086,151614,2026-05-14T14:00:00.000-04:00,,,Álex Moreno,Defender,GIRONA,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/players/soccer/3m7wjcmet9b8sc5tu0ct8j0et.webp,2026-05-14,,,,,OK,0
30377,12012224,12012224,256086,151614,2026-05-14T14:00:00.000-04:00,,,Álex Moreno,Defender,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/3m7wjcmet9b8sc5tu0ct8j0et.webp,2026-05-14,,,,,OK,0
30377,12012226,12012226,256086,151614,2026-05-14T14:00:00.000-04:00,,,Álex Moreno,Defender,GIRONA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/players/soccer/3m7wjcmet9b8sc5tu0ct8j0et.webp,2026-05-14,,,,,OK,0
30377,12012227,12012227,256086,151614,2026-05-14T14:00:00.000-04:00,,,Álex Moreno,Defender,GIRONA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/players/soccer/3m7wjcmet9b8sc5tu0ct8j0et.webp,2026-05-14,,,,,OK,0
283941,12012228,12012228,148613,151614,2026-05-14T14:00:00.000-04:00,,,Ander Barrenetxea,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/players/soccer/21vx56lpd276xqbu11ubkf78q.webp,2026-05-14,,,,,OK,0
283941,12012229,12012229,148613,151614,2026-05-14T14:00:00.000-04:00,,,Ander Barrenetxea,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/21vx56lpd276xqbu11ubkf78q.webp,2026-05-14,,,,,OK,0
283941,12012231,12012231,148613,151614,2026-05-14T14:00:00.000-04:00,,,Ander Barrenetxea,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/players/soccer/21vx56lpd276xqbu11ubkf78q.webp,2026-05-14,,,,,OK,0
214742,12012233,12012233,174854,151614,2026-05-14T14:00:00.000-04:00,,,Aritz Elustondo,Defender,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/e35v2pspdgl7t769d57e67ob9.webp,2026-05-14,,,,,OK,0
214742,12012234,12012234,174854,151614,2026-05-14T14:00:00.000-04:00,,,Aritz Elustondo,Defender,REAL SOCIEDAD,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/players/soccer/e35v2pspdgl7t769d57e67ob9.webp,2026-05-14,,,,,OK,0
396610,12012236,12012236,252396,151614,2026-05-14T14:00:00.000-04:00,,,Arkaitz Mariezkurrena,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Arkaitz_Mariezkurrena.png,2026-05-14,,,,,OK,0
308728,12012238,12012238,148629,151614,2026-05-14T14:00:00.000-04:00,,,Arnau Martínez,Defender,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/2nq5nzq35tfwc7po29dtwqp78.webp,2026-05-14,,,,,OK,0
308728,12012240,12012240,148629,151614,2026-05-14T14:00:00.000-04:00,,,Arnau Martínez,Defender,GIRONA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/players/soccer/2nq5nzq35tfwc7po29dtwqp78.webp,2026-05-14,,,,,OK,0
308728,12012241,12012241,148629,151614,2026-05-14T14:00:00.000-04:00,,,Arnau Martínez,Defender,GIRONA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/players/soccer/2nq5nzq35tfwc7po29dtwqp78.webp,2026-05-14,,,,,OK,0
307487,12012242,12012242,180657,151614,2026-05-14T14:00:00.000-04:00,,,Arsen Zakharyan,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/6e4d1o09sl2ovlyyvhyd5xboq.webp,2026-05-14,,,,,OK,0
307487,12012243,12012243,180657,151614,2026-05-14T14:00:00.000-04:00,,,Arsen Zakharyan,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/players/soccer/6e4d1o09sl2ovlyyvhyd5xboq.webp,2026-05-14,,,,,OK,0
164895,12012246,12012246,253274,151614,2026-05-14T14:00:00.000-04:00,,,Axel Witsel,Defender,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/59234as8h70fejyfm7492np3p.webp,2026-05-14,,,,,OK,0
164895,12012248,12012248,253274,151614,2026-05-14T14:00:00.000-04:00,,,Axel Witsel,Defender,GIRONA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/players/soccer/59234as8h70fejyfm7492np3p.webp,2026-05-14,,,,,OK,0
291552,12012249,12012249,261337,151614,2026-05-14T14:00:00.000-04:00,,,Azzedine Ounahi,Midfielder,GIRONA,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/manual/Azzedine_Ounahi.png,2026-05-14,,,,,OK,0
291552,12012250,12012250,261337,151614,2026-05-14T14:00:00.000-04:00,,,Azzedine Ounahi,Midfielder,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/manual/Azzedine_Ounahi.png,2026-05-14,,,,,OK,0
291552,12012251,12012251,261337,151614,2026-05-14T14:00:00.000-04:00,,,Azzedine Ounahi,Midfielder,GIRONA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Azzedine_Ounahi.png,2026-05-14,,,,,OK,0
297371,12012254,12012254,150065,151614,2026-05-14T14:00:00.000-04:00,,,Beñat Turrientes,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/et849xmcdgsy5itb8i4w7qkq2.webp,2026-05-14,,,,,OK,0
297371,12012255,12012255,150065,151614,2026-05-14T14:00:00.000-04:00,,,Beñat Turrientes,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/players/soccer/et849xmcdgsy5itb8i4w7qkq2.webp,2026-05-14,,,,,OK,0
297371,12012257,12012257,150065,151614,2026-05-14T14:00:00.000-04:00,,,Beñat Turrientes,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/players/soccer/et849xmcdgsy5itb8i4w7qkq2.webp,2026-05-14,,,,,OK,0
262729,12012258,12012258,148614,151614,2026-05-14T14:00:00.000-04:00,,,Brais Méndez,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/players/soccer/dvrk8qmt9ta4c3kvjgsad7t91.webp,2026-05-14,,,,,OK,0
262729,12012259,12012259,148614,151614,2026-05-14T14:00:00.000-04:00,,,Brais Méndez,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/dvrk8qmt9ta4c3kvjgsad7t91.webp,2026-05-14,,,,,OK,0
262729,12012261,12012261,148614,151614,2026-05-14T14:00:00.000-04:00,,,Brais Méndez,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/players/soccer/dvrk8qmt9ta4c3kvjgsad7t91.webp,2026-05-14,,,,,OK,0
284429,12012263,12012263,210255,151614,2026-05-14T14:00:00.000-04:00,,,Bryan Gil,Attacker,GIRONA,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/players/soccer/cjd62gwj9ptwrrtu6y6xnpeui.webp,2026-05-14,,,,,OK,0
284429,12012265,12012265,210255,151614,2026-05-14T14:00:00.000-04:00,,,Bryan Gil,Attacker,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/cjd62gwj9ptwrrtu6y6xnpeui.webp,2026-05-14,,,,,OK,0
284429,12012266,12012266,210255,151614,2026-05-14T14:00:00.000-04:00,,,Bryan Gil,Attacker,GIRONA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/players/soccer/cjd62gwj9ptwrrtu6y6xnpeui.webp,2026-05-14,,,,,OK,0
235072,12012268,12012268,261705,151614,2026-05-14T14:00:00.000-04:00,,,Carlos Soler,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/manual/Carlos Soler Barragán.png,2026-05-14,,,,,OK,0
235072,12012269,12012269,261705,151614,2026-05-14T14:00:00.000-04:00,,,Carlos Soler,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/manual/Carlos Soler Barragán.png,2026-05-14,,,,,OK,0
235072,12012271,12012271,261705,151614,2026-05-14T14:00:00.000-04:00,,,Carlos Soler,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Carlos Soler Barragán.png,2026-05-14,,,,,OK,0
361355,12012273,12012273,296022,151614,2026-05-14T14:00:00.000-04:00,,,Claudio Echeverri,Midfielder,GIRONA,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/manual/Claudio_Echeverri.png,2026-05-14,,,,,OK,0
361355,12012275,12012275,296022,151614,2026-05-14T14:00:00.000-04:00,,,Claudio Echeverri,Midfielder,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/manual/Claudio_Echeverri.png,2026-05-14,,,,,OK,0
361355,12012276,12012276,296022,151614,2026-05-14T14:00:00.000-04:00,,,Claudio Echeverri,Midfielder,GIRONA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Claudio_Echeverri.png,2026-05-14,,,,,OK,0
113737,12012278,12012278,148622,151614,2026-05-14T14:00:00.000-04:00,,,Cristhian Stuani,Attacker,GIRONA,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/players/soccer/6navc0x6p4yqy76zyo3zocwr9.webp,2026-05-14,,,,,OK,0
113737,12012280,12012280,148622,151614,2026-05-14T14:00:00.000-04:00,,,Cristhian Stuani,Attacker,GIRONA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/players/soccer/6navc0x6p4yqy76zyo3zocwr9.webp,2026-05-14,,,,,OK,0
113737,12012281,12012281,148622,151614,2026-05-14T14:00:00.000-04:00,,,Cristhian Stuani,Attacker,GIRONA,,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,,1,https://static.prizepicks.com/images/players/soccer/6navc0x6p4yqy76zyo3zocwr9.webp,2026-05-14,,,,,OK,0
126489,12012284,12012284,148630,151614,2026-05-14T14:00:00.000-04:00,,,Daley Blind,Defender,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/3kx4mltrob4yta5g6kr2u8ic5.webp,2026-05-14,,,,,OK,0
126489,12012285,12012285,148630,151614,2026-05-14T14:00:00.000-04:00,,,Daley Blind,Defender,GIRONA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/players/soccer/3kx4mltrob4yta5g6kr2u8ic5.webp,2026-05-14,,,,,OK,0
387496,12012287,12012287,297315,151614,2026-05-14T14:00:00.000-04:00,,,Daniel Díaz,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Daniel_Díaz.png,2026-05-14,,,,,OK,0
371688,12012288,12012288,148631,151614,2026-05-14T14:00:00.000-04:00,,,David López,Defender,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/4o0ei8wawffrg2hvnbmcxipxx.webp,2026-05-14,,,,,OK,0
371688,12012290,12012290,148631,151614,2026-05-14T14:00:00.000-04:00,,,David López,Defender,GIRONA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/players/soccer/4o0ei8wawffrg2hvnbmcxipxx.webp,2026-05-14,,,,,OK,0
215717,12012292,12012292,210713,151614,2026-05-14T14:00:00.000-04:00,,,Donny van de Beek,Midfielder,GIRONA,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/players/soccer/6gruusc463fdln5uz1uzhne8l.webp,2026-05-14,,,,,OK,0
215717,12012294,12012294,210713,151614,2026-05-14T14:00:00.000-04:00,,,Donny van de Beek,Midfielder,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/6gruusc463fdln5uz1uzhne8l.webp,2026-05-14,,,,,OK,0
215717,12012295,12012295,210713,151614,2026-05-14T14:00:00.000-04:00,,,Donny van de Beek,Midfielder,GIRONA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/players/soccer/6gruusc463fdln5uz1uzhne8l.webp,2026-05-14,,,,,OK,0
215717,12012296,12012296,210713,151614,2026-05-14T14:00:00.000-04:00,,,Donny van de Beek,Midfielder,GIRONA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/players/soccer/6gruusc463fdln5uz1uzhne8l.webp,2026-05-14,,,,,OK,0
194766,12012297,12012297,252400,151614,2026-05-14T14:00:00.000-04:00,,,Duje Caleta-Car,Defender,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/manual/Duje Ćaleta-Car.png,2026-05-14,,,,,OK,0
194766,12012298,12012298,252400,151614,2026-05-14T14:00:00.000-04:00,,,Duje Caleta-Car,Defender,REAL SOCIEDAD,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/manual/Duje Ćaleta-Car.png,2026-05-14,,,,,OK,0
242383,12012300,12012300,296023,151614,2026-05-14T14:00:00.000-04:00,,,Fran Beltrán,Midfielder,GIRONA,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/manual/Fran_Beltrán.png,2026-05-14,,,,,OK,0
242383,12012302,12012302,296023,151614,2026-05-14T14:00:00.000-04:00,,,Fran Beltrán,Midfielder,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/manual/Fran_Beltrán.png,2026-05-14,,,,,OK,0
242383,12012303,12012303,296023,151614,2026-05-14T14:00:00.000-04:00,,,Fran Beltrán,Midfielder,GIRONA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Fran_Beltrán.png,2026-05-14,,,,,OK,0
242383,12012304,12012304,296023,151614,2026-05-14T14:00:00.000-04:00,,,Fran Beltrán,Midfielder,GIRONA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/manual/Fran_Beltrán.png,2026-05-14,,,,,OK,0
,12012305,12012305,254167,151614,2026-05-14T14:00:00.000-04:00,,,Gibi,Defender,GIRONA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Gibert Jordana Camara.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
213141,12012306,12012306,265725,151614,2026-05-14T14:00:00.000-04:00,,,Gonçalo Guedes,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/manual/Gonçalo Manuel Ganchinho Guedes.png,2026-05-14,,,,,OK,0
213141,12012308,12012308,265725,151614,2026-05-14T14:00:00.000-04:00,,,Gonçalo Guedes,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/manual/Gonçalo Manuel Ganchinho Guedes.png,2026-05-14,,,,,OK,0
213141,12012310,12012310,265725,151614,2026-05-14T14:00:00.000-04:00,,,Gonçalo Guedes,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Gonçalo Manuel Ganchinho Guedes.png,2026-05-14,,,,,OK,0
406383,12012312,12012312,284546,151614,2026-05-14T14:00:00.000-04:00,,,Gorka Carrera,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,OK,0
362572,12012314,12012314,252162,151614,2026-05-14T14:00:00.000-04:00,,,Hugo Rincón,Defender,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/manual/Hugo_Rincón_Lumbreras.png,2026-05-14,,,,,OK,0
362572,12012315,12012315,252162,151614,2026-05-14T14:00:00.000-04:00,,,Hugo Rincón,Defender,GIRONA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Hugo_Rincón_Lumbreras.png,2026-05-14,,,,,OK,0
362572,12012317,12012317,252162,151614,2026-05-14T14:00:00.000-04:00,,,Hugo Rincón,Defender,GIRONA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/manual/Hugo_Rincón_Lumbreras.png,2026-05-14,,,,,OK,0
235693,12012318,12012318,148620,151614,2026-05-14T14:00:00.000-04:00,,,Igor Zubeldia,Defender,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/48gjuou5eashpj8wbwd18iju1.webp,2026-05-14,,,,,OK,0
235693,12012320,12012320,148620,151614,2026-05-14T14:00:00.000-04:00,,,Igor Zubeldia,Defender,REAL SOCIEDAD,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/players/soccer/48gjuou5eashpj8wbwd18iju1.webp,2026-05-14,,,,,OK,0
330545,12012321,12012321,151332,151614,2026-05-14T14:00:00.000-04:00,,,Iván Martín,Midfielder,GIRONA,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/players/soccer/9um7x9zd0e000zt57l3yearqh.webp,2026-05-14,,,,,OK,0
330545,12012322,12012322,151332,151614,2026-05-14T14:00:00.000-04:00,,,Iván Martín,Midfielder,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/9um7x9zd0e000zt57l3yearqh.webp,2026-05-14,,,,,OK,0
330545,12012324,12012324,151332,151614,2026-05-14T14:00:00.000-04:00,,,Iván Martín,Midfielder,GIRONA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/players/soccer/9um7x9zd0e000zt57l3yearqh.webp,2026-05-14,,,,,OK,0
330545,12012325,12012325,151332,151614,2026-05-14T14:00:00.000-04:00,,,Iván Martín,Midfielder,GIRONA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/players/soccer/9um7x9zd0e000zt57l3yearqh.webp,2026-05-14,,,,,OK,0
406379,12012326,12012326,295703,151614,2026-05-14T14:00:00.000-04:00,,,Job Ochieng,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Job Ochieng.png,2026-05-14,,,,,OK,0
333232,12012327,12012327,252165,151614,2026-05-14T14:00:00.000-04:00,,,Joel Roca,Midfielder,GIRONA,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/manual/Joel_Roca_Casals.png,2026-05-14,,,,,OK,0
333232,12012329,12012329,252165,151614,2026-05-14T14:00:00.000-04:00,,,Joel Roca,Midfielder,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/manual/Joel_Roca_Casals.png,2026-05-14,,,,,OK,0
333232,12012331,12012331,252165,151614,2026-05-14T14:00:00.000-04:00,,,Joel Roca,Midfielder,GIRONA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Joel_Roca_Casals.png,2026-05-14,,,,,OK,0
388601,12012333,12012333,252403,151614,2026-05-14T14:00:00.000-04:00,,,Jon Gorrotxategi,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/manual/Jon Gorrotxategi Etxaniz.png,2026-05-14,,,,,OK,0
388601,12012334,12012334,252403,151614,2026-05-14T14:00:00.000-04:00,,,Jon Gorrotxategi,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Jon Gorrotxategi Etxaniz.png,2026-05-14,,,,,OK,0
388601,12012336,12012336,252403,151614,2026-05-14T14:00:00.000-04:00,,,Jon Gorrotxategi,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/manual/Jon Gorrotxategi Etxaniz.png,2026-05-14,,,,,OK,0
324350,12012337,12012337,252404,151614,2026-05-14T14:00:00.000-04:00,,,Jon Karrikaburu,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/players/soccer/dqiuqhsqsayvldfazfnp8d46i.webp,2026-05-14,,,,,OK,0
324350,12012339,12012339,252404,151614,2026-05-14T14:00:00.000-04:00,,,Jon Karrikaburu,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/dqiuqhsqsayvldfazfnp8d46i.webp,2026-05-14,,,,,OK,0
324350,12012340,12012340,252404,151614,2026-05-14T14:00:00.000-04:00,,,Jon Karrikaburu,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/players/soccer/dqiuqhsqsayvldfazfnp8d46i.webp,2026-05-14,,,,,OK,0
318063,12012342,12012342,213764,151614,2026-05-14T14:00:00.000-04:00,,,Jon Aramburu,Defender,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/ezbplvktzcvzh5kwur32110mi.webp,2026-05-14,,,,,OK,0
318063,12012344,12012344,213764,151614,2026-05-14T14:00:00.000-04:00,,,Jon Aramburu,Defender,REAL SOCIEDAD,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/players/soccer/ezbplvktzcvzh5kwur32110mi.webp,2026-05-14,,,,,OK,0
384393,12012345,12012345,265253,151614,2026-05-14T14:00:00.000-04:00,,,Lancinet Kourouma,Midfielder,GIRONA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Lancinet Kourouma Kourouma .png,2026-05-14,,,,,OK,0
406390,12012346,12012346,289738,151614,2026-05-14T14:00:00.000-04:00,,,Lander Astiazarán,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,OK,0
306263,12012348,12012348,207282,151614,2026-05-14T14:00:00.000-04:00,,,Luka Sucic,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/players/soccer/9x5uo2wkxp9fk1arygbkl6u0a.webp,2026-05-14,,,,,OK,0
229018,12012350,12012350,148611,151614,2026-05-14T14:00:00.000-04:00,,,Mikel Oyarzabal,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/players/soccer/b45ryclny991bm7qosieyg1cl.webp,2026-05-14,,,,,OK,0
229018,12012352,12012352,148611,151614,2026-05-14T14:00:00.000-04:00,,,Mikel Oyarzabal,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/players/soccer/b45ryclny991bm7qosieyg1cl.webp,2026-05-14,,,,,OK,0
229018,12012354,12012354,148611,151614,2026-05-14T14:00:00.000-04:00,,,Mikel Oyarzabal,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,,1,https://static.prizepicks.com/images/players/soccer/b45ryclny991bm7qosieyg1cl.webp,2026-05-14,,,,,OK,0
341367,12012357,12012357,214607,151614,2026-05-14T14:00:00.000-04:00,,,Orri Óskarsson,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Orri Óskarsson.png,2026-05-14,,,,,OK,0
326900,12012359,12012359,194262,151614,2026-05-14T14:00:00.000-04:00,,,Pablo Marín,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90050536.png,2026-05-14,,,,,OK,0
325019,12012360,12012360,315013,151614,2026-05-14T14:00:00.000-04:00,,,Ricard Artero,Midfielder,GIRONA,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,OK,0
265993,12012362,12012362,210606,151614,2026-05-14T14:00:00.000-04:00,,,Sergio Gómez,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/players/soccer/d4tdx2ctadv6kc3tbq4as8bmx.webp,2026-05-14,,,,,OK,0
265993,12012365,12012365,210606,151614,2026-05-14T14:00:00.000-04:00,,,Sergio Gómez,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/d4tdx2ctadv6kc3tbq4as8bmx.webp,2026-05-14,,,,,OK,0
265993,12012366,12012366,210606,151614,2026-05-14T14:00:00.000-04:00,,,Sergio Gómez,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/players/soccer/d4tdx2ctadv6kc3tbq4as8bmx.webp,2026-05-14,,,,,OK,0
265993,12012367,12012367,210606,151614,2026-05-14T14:00:00.000-04:00,,,Sergio Gómez,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/players/soccer/d4tdx2ctadv6kc3tbq4as8bmx.webp,2026-05-14,,,,,OK,0
256587,12012368,12012368,148612,151614,2026-05-14T14:00:00.000-04:00,,,Takefusa Kubo,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Assists,assists,Demon,,1,https://static.prizepicks.com/images/players/soccer/1qkep5ck252k1g3oqza5ygh61.webp,2026-05-14,,,,,OK,0
256587,12012370,12012370,148612,151614,2026-05-14T14:00:00.000-04:00,,,Takefusa Kubo,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,,1,https://static.prizepicks.com/images/players/soccer/1qkep5ck252k1g3oqza5ygh61.webp,2026-05-14,,,,,OK,0
256587,12012371,12012371,148612,151614,2026-05-14T14:00:00.000-04:00,,,Takefusa Kubo,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/players/soccer/1qkep5ck252k1g3oqza5ygh61.webp,2026-05-14,,,,,OK,0
