projection_id,pp_projection_id,player_id,pp_game_id,league,start_time,player,image_url,pos,team,opp_team,pp_home_team,pp_away_team,prop_type,line,standard_line,pick_type,game_date
12011453,12011453,252172,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pathé Ciss,https://static.prizepicks.com/images/players/soccer/1ho7koiegfhsuevuum2meibu2.webp,Midfielder,RAYO,,,,Goal + Assist,0.5,,Demon,2026-05-14
12011455,12011455,252172,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pathé Ciss,https://static.prizepicks.com/images/players/soccer/1ho7koiegfhsuevuum2meibu2.webp,Midfielder,RAYO,,,,Goals,0.5,,Demon,2026-05-14
12011456,12011456,252172,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pathé Ciss,https://static.prizepicks.com/images/players/soccer/1ho7koiegfhsuevuum2meibu2.webp,Midfielder,RAYO,,,,Shots On Target,0.5,,Demon,2026-05-14
12011457,12011457,252173,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pedro Díaz,https://static.prizepicks.com/images/manual/Pedro_Díaz_Fanjul.png,Midfielder,RAYO,,,,Goal + Assist,0.5,,Demon,2026-05-14
12011459,12011459,252173,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pedro Díaz,https://static.prizepicks.com/images/manual/Pedro_Díaz_Fanjul.png,Midfielder,RAYO,,,,Goals,0.5,,Demon,2026-05-14
12011460,12011460,252173,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pedro Díaz,https://static.prizepicks.com/images/manual/Pedro_Díaz_Fanjul.png,Midfielder,RAYO,,,,Shots On Target,0.5,,Demon,2026-05-14
12011461,12011461,252175,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Randy Nteka,https://static.prizepicks.com/images/players/soccer/a045sz2acqbfgyq9puwsu8sx6.webp,Midfielder,RAYO,,,,Assists,0.5,,Demon,2026-05-14
12011463,12011463,252175,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Randy Nteka,https://static.prizepicks.com/images/players/soccer/a045sz2acqbfgyq9puwsu8sx6.webp,Midfielder,RAYO,,,,Goal + Assist,0.5,,Demon,2026-05-14
12011464,12011464,252175,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Randy Nteka,https://static.prizepicks.com/images/players/soccer/a045sz2acqbfgyq9puwsu8sx6.webp,Midfielder,RAYO,,,,Goals,0.5,,Demon,2026-05-14
12011465,12011465,252175,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Randy Nteka,https://static.prizepicks.com/images/players/soccer/a045sz2acqbfgyq9puwsu8sx6.webp,Midfielder,RAYO,,,,Shots On Target,0.5,,Demon,2026-05-14
12011467,12011467,306598,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Renzo Saravia,https://static.prizepicks.com/images/manual/Renzo Saravia.png,Defender,VALENCIA,,,,Goal + Assist,0.5,,Demon,2026-05-14
12011468,12011468,306598,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Renzo Saravia,https://static.prizepicks.com/images/manual/Renzo Saravia.png,Defender,VALENCIA,,,,Goals,0.5,,Demon,2026-05-14
12011470,12011470,306598,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Renzo Saravia,https://static.prizepicks.com/images/manual/Renzo Saravia.png,Defender,VALENCIA,,,,Shots On Target,0.5,,Demon,2026-05-14
12011471,12011471,253412,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Rubén Iranzo,https://static.prizepicks.com/images/players/soccer/b4k7aa5fph5t3usotjsw8ygyy.webp,Defender,VALENCIA,,,,Goals,0.5,,Demon,2026-05-14
12011473,12011473,254508,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Samu Becerra,https://static.prizepicks.com/images/manual/Samu_Becerra_-removebg-preview.png,Midfielder,RAYO,,,,Goals,0.5,,Demon,2026-05-14
12011475,12011475,252176,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Sergio Camello,https://static.prizepicks.com/images/players/soccer/1bdnkqbxm2u5ror7ipig5m73e.webp,Attacker,RAYO,,,,Assists,0.5,,Demon,2026-05-14
12011476,12011476,252176,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Sergio Camello,https://static.prizepicks.com/images/players/soccer/1bdnkqbxm2u5ror7ipig5m73e.webp,Attacker,RAYO,,,,Goal + Assist,0.5,,Demon,2026-05-14
12011478,12011478,252176,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Sergio Camello,https://static.prizepicks.com/images/players/soccer/1bdnkqbxm2u5ror7ipig5m73e.webp,Attacker,RAYO,,,,Goals,0.5,,Demon,2026-05-14
12011479,12011479,252176,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Sergio Camello,https://static.prizepicks.com/images/players/soccer/1bdnkqbxm2u5ror7ipig5m73e.webp,Attacker,RAYO,,,,Shots On Target,0.5,,Goblin,2026-05-14
12011481,12011481,231771,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Umar Sadiq,https://static.prizepicks.com/images/manual/Umar Sadiq.png,Attacker,VALENCIA,,,,Assists,0.5,,Demon,2026-05-14
12011483,12011483,231771,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Umar Sadiq,https://static.prizepicks.com/images/manual/Umar Sadiq.png,Attacker,VALENCIA,,,,Goal + Assist,0.5,,Demon,2026-05-14
12011484,12011484,231771,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Umar Sadiq,https://static.prizepicks.com/images/manual/Umar Sadiq.png,Attacker,VALENCIA,,,,Goals,0.5,,Demon,2026-05-14
12011485,12011485,231771,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Umar Sadiq,https://static.prizepicks.com/images/manual/Umar Sadiq.png,Attacker,VALENCIA,,,,Shots On Target,0.5,,Goblin,2026-05-14
12011487,12011487,252178,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Unai López,https://static.prizepicks.com/images/players/soccer/u04ao1ldrjjesgqq52o7ghqt.webp,Midfielder,RAYO,,,,Goal + Assist,0.5,,Demon,2026-05-14
12011488,12011488,252178,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Unai López,https://static.prizepicks.com/images/players/soccer/u04ao1ldrjjesgqq52o7ghqt.webp,Midfielder,RAYO,,,,Shots On Target,0.5,,Demon,2026-05-14
12011490,12011490,297260,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Unai Núñez,https://static.prizepicks.com/images/manual/Unai_Núñez.png,Defender,VALENCIA,,,,Assists,0.5,,Demon,2026-05-14
12011492,12011492,297260,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Unai Núñez,https://static.prizepicks.com/images/manual/Unai_Núñez.png,Defender,VALENCIA,,,,Goal + Assist,0.5,,Demon,2026-05-14
12011493,12011493,297260,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Unai Núñez,https://static.prizepicks.com/images/manual/Unai_Núñez.png,Defender,VALENCIA,,,,Shots On Target,0.5,,Demon,2026-05-14
12011494,12011494,252180,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Álvaro García,https://static.prizepicks.com/images/players/soccer/8eh38t4oyyt728co362f6uqqd.webp,Midfielder,RAYO,,,,Assists,0.5,,Demon,2026-05-14
12011496,12011496,252180,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Álvaro García,https://static.prizepicks.com/images/players/soccer/8eh38t4oyyt728co362f6uqqd.webp,Midfielder,RAYO,,,,Goal + Assist,0.5,,Demon,2026-05-14
12011497,12011497,252180,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Álvaro García,https://static.prizepicks.com/images/players/soccer/8eh38t4oyyt728co362f6uqqd.webp,Midfielder,RAYO,,,,Goals,0.5,,Demon,2026-05-14
12011498,12011498,252181,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Óscar Trejo,https://static.prizepicks.com/images/players/soccer/676ehh6cwla4o9igey7qr1uqd.webp,Midfielder,RAYO,,,,Assists,0.5,,Demon,2026-05-14
12011500,12011500,252181,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Óscar Trejo,https://static.prizepicks.com/images/players/soccer/676ehh6cwla4o9igey7qr1uqd.webp,Midfielder,RAYO,,,,Goal + Assist,0.5,,Demon,2026-05-14
12011501,12011501,252181,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Óscar Trejo,https://static.prizepicks.com/images/players/soccer/676ehh6cwla4o9igey7qr1uqd.webp,Midfielder,RAYO,,,,Goals,0.5,,Demon,2026-05-14
12011502,12011502,252181,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Óscar Trejo,https://static.prizepicks.com/images/players/soccer/676ehh6cwla4o9igey7qr1uqd.webp,Midfielder,RAYO,,,,Shots On Target,0.5,,Demon,2026-05-14
12011503,12011503,252182,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Óscar Valentín,https://static.prizepicks.com/images/players/soccer/8onruhr4es313aq52xsl7nxlh.webp,Midfielder,RAYO,,,,Shots On Target,0.5,,Demon,2026-05-14
12014766,12014766,252178,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Unai López,https://static.prizepicks.com/images/players/soccer/u04ao1ldrjjesgqq52o7ghqt.webp,Midfielder,RAYO,,,,Goals,0.5,,Demon,2026-05-14
12014782,12014782,252157,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Andrei Ratiu,https://static.prizepicks.com/images/manual/Andrei_Florin_Rațiu.png,Defender,RAYO,,,,Goals,0.5,,Demon,2026-05-14
12020282,12020282,317457,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Stole Dimitrievski + Augusto Batalla,https://static.prizepicks.com/images/players/CMBO_group_Z8fzp3HOjdwA6pxpT0NglE8I.webp,Goalkeeper,VALENCIA/RAYO,,,,Goals Allowed in First 30 Minutes,0.5,0.5,Standard,2026-05-14
12023569,12023569,297516,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Guido Rodríguez,https://static.prizepicks.com/images/manual/Guido Rodríguez.png,Midfielder,VALENCIA,,,,Assists,0.5,,Demon,2026-05-14
12028533,12028533,252182,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Óscar Valentín,https://static.prizepicks.com/images/players/soccer/8onruhr4es313aq52xsl7nxlh.webp,Midfielder,RAYO,,,,Goal + Assist,0.5,,Demon,2026-05-14
12044722,12044722,252160,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Florian Lejeune,https://static.prizepicks.com/images/players/soccer/533095rnz0k8mxqe6gzn0mfo5.webp,Defender,RAYO,,,,Shots,0.5,,Goblin,2026-05-14
12044727,12044727,297516,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Guido Rodríguez,https://static.prizepicks.com/images/manual/Guido Rodríguez.png,Midfielder,VALENCIA,,,,Shots,0.5,,Goblin,2026-05-14
12044750,12044750,252182,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Óscar Valentín,https://static.prizepicks.com/images/players/soccer/8onruhr4es313aq52xsl7nxlh.webp,Midfielder,RAYO,,,,Shots,0.5,,Demon,2026-05-14
12044919,12044919,252167,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pep Chavarría,https://static.prizepicks.com/images/players/soccer/amt4voyjzhnvr55t08hzlw50q.webp,Defender,RAYO,,,,Assists,0.5,,Demon,2026-05-14
12044920,12044920,148456,151607,SOCCER,2026-05-14T13:00:00.000-04:00,José Gayà,https://static.prizepicks.com/images/players/soccer/5b1q9bpe23j98eoy4fwi7ld5h.webp,Defender,VALENCIA,,,,Assists,0.5,,Demon,2026-05-14
12044922,12044922,252172,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pathé Ciss,https://static.prizepicks.com/images/players/soccer/1ho7koiegfhsuevuum2meibu2.webp,Midfielder,RAYO,,,,Assists,0.5,,Demon,2026-05-14
12044923,12044923,306598,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Renzo Saravia,https://static.prizepicks.com/images/manual/Renzo Saravia.png,Defender,VALENCIA,,,,Assists,0.5,,Demon,2026-05-14
12044924,12044924,252178,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Unai López,https://static.prizepicks.com/images/players/soccer/u04ao1ldrjjesgqq52o7ghqt.webp,Midfielder,RAYO,,,,Assists,0.5,,Demon,2026-05-14
12051760,12051760,252173,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pedro Díaz,https://static.prizepicks.com/images/manual/Pedro_Díaz_Fanjul.png,Midfielder,RAYO,,,,Assists,0.5,,Demon,2026-05-14
12068911,12068911,253071,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Arnaut Danjuma,https://static.prizepicks.com/images/manual/Arnaut Danjuma Adam Groeneveld.png,Attacker,VALENCIA,,,,Shots,0.5,,Goblin,2026-05-14
12068914,12068914,290494,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Carlos Martín,https://static.prizepicks.com/images/manual/Carlos_Martín.png,Attacker,RAYO,,,,Shots,0.5,,Goblin,2026-05-14
12068919,12068919,252399,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Dani Raba,https://static.prizepicks.com/images/manual/Daniel Raba Antolín.png,Attacker,VALENCIA,,,,Shots,0.5,,Goblin,2026-05-14
12068920,12068920,148455,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Diego López,https://static.prizepicks.com/images/players/soccer/4j3u6v01emo9nsel7uw00qsfe.webp,Attacker,VALENCIA,,,,Shots,0.5,,Goblin,2026-05-14
12068922,12068922,252402,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Filip Ugrinic,https://static.prizepicks.com/images/players/soccer/94md3wf5xab5mnj5niiwq33zd.webp,Midfielder,VALENCIA,,,,Shots,0.5,,Goblin,2026-05-14
12068925,12068925,254091,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Fran Pérez,https://static.prizepicks.com/images/manual/Francisco_Pérez_Martínez.png,Midfielder,RAYO,,,,Shots,0.5,,Goblin,2026-05-14
12068931,12068931,148461,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Javi Guerra,https://static.prizepicks.com/images/players/soccer/aqqd7tq7z6bj3wn3u3sz3uuqc.webp,Midfielder,VALENCIA,,,,Shots,0.5,,Goblin,2026-05-14
12068937,12068937,148454,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pepelu,https://static.prizepicks.com/images/players/soccer/3702btkgwxf6tq92ouekd7ro5.webp,Midfielder,VALENCIA,,,,Shots,0.5,,Goblin,2026-05-14
12068947,12068947,213778,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Luis Rioja,https://static.prizepicks.com/images/players/soccer/6kc8ieszwg6u00e3sa554y7yt.webp,Attacker,VALENCIA,,,,Shots,0.5,,Goblin,2026-05-14
12068951,12068951,252175,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Randy Nteka,https://static.prizepicks.com/images/players/soccer/a045sz2acqbfgyq9puwsu8sx6.webp,Midfielder,RAYO,,,,Shots,0.5,,Goblin,2026-05-14
12068959,12068959,252180,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Álvaro García,https://static.prizepicks.com/images/players/soccer/8eh38t4oyyt728co362f6uqqd.webp,Midfielder,RAYO,,,,Shots,0.5,,Goblin,2026-05-14
12068960,12068960,252181,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Óscar Trejo,https://static.prizepicks.com/images/players/soccer/676ehh6cwla4o9igey7qr1uqd.webp,Midfielder,RAYO,,,,Shots,0.5,,Goblin,2026-05-14
12069204,12069204,148457,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Hugo Duro,https://static.prizepicks.com/images/players/soccer/7yieh5r0uzk6d6x9o060c2bfu.webp,Attacker,VALENCIA,,,,Goal + Assist,0.5,,Demon,2026-05-14
12069791,12069791,262150,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Alemão,https://static.prizepicks.com/images/manual/Alexandre_Zurawski.png,Attacker,RAYO,,,,Goal + Assist,0.5,,Demon,2026-05-14
12069795,12069795,262150,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Alemão,https://static.prizepicks.com/images/manual/Alexandre_Zurawski.png,Attacker,RAYO,,,,Shots On Target,0.5,,Goblin,2026-05-14
12069813,12069813,213780,151607,SOCCER,2026-05-14T13:00:00.000-04:00,César Tárrega,https://static.prizepicks.com/images/manual/César Tárrega.png,Defender,VALENCIA,,,,Shots,0.5,,Demon,2026-05-14
12069825,12069825,252401,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Eray Cömert,https://static.prizepicks.com/images/manual/Eray Ervin Cömert.png,Defender,VALENCIA,,,,Shots,0.5,,Goblin,2026-05-14
12069832,12069832,252161,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Gerard Gumbau,https://static.prizepicks.com/images/manual/Gerard Gumbau Garriga.png,Midfielder,RAYO,,,,Assists,0.5,,Demon,2026-05-14
12069836,12069836,252164,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Iván Balliu,https://static.prizepicks.com/images/players/soccer/bpfp895223p7w0px2ui3nb2l1.webp,Defender,RAYO,,,,Shots,0.5,,Demon,2026-05-14
12069847,12069847,148456,151607,SOCCER,2026-05-14T13:00:00.000-04:00,José Gayà,https://static.prizepicks.com/images/players/soccer/5b1q9bpe23j98eoy4fwi7ld5h.webp,Defender,VALENCIA,,,,Shots,0.5,,Demon,2026-05-14
12069849,12069849,253509,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Jozhua Vertrouwd,https://static.prizepicks.com/images/manual/Jozhua_Vertrouwd.png,Defender,RAYO,,,,Shots,0.5,,Demon,2026-05-14
12069855,12069855,252168,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Abdul Mumin,https://static.prizepicks.com/images/players/soccer/lp63o37czdwete0smmu62k89.webp,Defender,RAYO,,,,Shots,0.5,,Demon,2026-05-14
12069856,12069856,252168,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Abdul Mumin,https://static.prizepicks.com/images/players/soccer/lp63o37czdwete0smmu62k89.webp,Defender,RAYO,,,,Shots On Target,0.5,,Demon,2026-05-14
12069862,12069862,252169,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pacha Espino,https://static.prizepicks.com/images/players/soccer/2qauzcv74cd8uqfv2ibl52ymt.webp,Defender,RAYO,,,,Assists,0.5,,Demon,2026-05-14
12069867,12069867,255656,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Nobel Mendy,https://static.prizepicks.com/images/manual/Nobel_Mendy_-removebg-preview.png,Defender,RAYO,,,,Shots,0.5,,Demon,2026-05-14
12069869,12069869,252173,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pedro Díaz,https://static.prizepicks.com/images/manual/Pedro_Díaz_Fanjul.png,Midfielder,RAYO,,,,Shots,0.5,,Goblin,2026-05-14
12069877,12069877,253412,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Rubén Iranzo,https://static.prizepicks.com/images/players/soccer/b4k7aa5fph5t3usotjsw8ygyy.webp,Defender,VALENCIA,,,,Shots On Target,0.5,,Demon,2026-05-14
12069883,12069883,148458,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Thierry Correia,https://static.prizepicks.com/images/players/soccer/8vmrboswsfyb5bfoq07s6susp.webp,Defender,VALENCIA,,,,Goal + Assist,0.5,,Demon,2026-05-14
12069886,12069886,148458,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Thierry Correia,https://static.prizepicks.com/images/players/soccer/8vmrboswsfyb5bfoq07s6susp.webp,Defender,VALENCIA,,,,Shots On Target,0.5,,Demon,2026-05-14
12072900,12072900,252161,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Gerard Gumbau,https://static.prizepicks.com/images/manual/Gerard Gumbau Garriga.png,Midfielder,RAYO,,,,Shots,0.5,,Goblin,2026-05-14
12072901,12072901,252167,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pep Chavarría,https://static.prizepicks.com/images/players/soccer/amt4voyjzhnvr55t08hzlw50q.webp,Defender,RAYO,,,,Shots,0.5,,Demon,2026-05-14
12072902,12072902,252169,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pacha Espino,https://static.prizepicks.com/images/players/soccer/2qauzcv74cd8uqfv2ibl52ymt.webp,Defender,RAYO,,,,Shots,0.5,,Goblin,2026-05-14
12074048,12074048,148460,151607,SOCCER,2026-05-14T13:00:00.000-04:00,André Almeida,https://static.prizepicks.com/images/players/soccer/9dc4qkvh0vk5kwymibji00kp.webp,Midfielder,VALENCIA,,,,Shots,0.5,,Goblin,2026-05-14
12074053,12074053,183193,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Jesús Vázquez,https://static.prizepicks.com/images/players/soccer/d6kzekcwqw0q8fq6wt6rmyusq.webp,Defender,VALENCIA,,,,Shots,0.5,,Goblin,2026-05-14
12074057,12074057,148458,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Thierry Correia,https://static.prizepicks.com/images/players/soccer/8vmrboswsfyb5bfoq07s6susp.webp,Defender,VALENCIA,,,,Assists,0.5,,Demon,2026-05-14
12074193,12074193,254115,151607,SOCCER,2026-05-14T13:00:00.000-04:00,David Otorbi,https://static.prizepicks.com/images/manual/David Otorbi Ejedewawe.png,Attacker,VALENCIA,,,,Shots On Target,0.5,,Goblin,2026-05-14
12074194,12074194,252171,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Marco de Las Sias,https://static.prizepicks.com/images/manual/Marco_Sias.png,Defender,RAYO,,,,Shots,0.5,,Demon,2026-05-14
12074196,12074196,252171,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Marco de Las Sias,https://static.prizepicks.com/images/manual/Marco_Sias.png,Defender,RAYO,,,,Shots On Target,0.5,,Demon,2026-05-14
12086020,12086020,222140,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Stole Dimitrievski,https://static.prizepicks.com/images/players/soccer/5dfvefxvwj8kixbajluw25mtx.webp,Goalkeeper,VALENCIA,,,,Goals Allowed,0.5,,Goblin,2026-05-14
12091442,12091442,298953,151612,SOCCER,2026-05-14T14:00:00.000-04:00,Youssef En-Nesyri,https://static.prizepicks.com/images/manual/Youssef_En-Nesyri.png,Attacker,ITTIHAD,,,,Shots,2.5,2.5,Standard,2026-05-14
12086063,12086063,317919,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Viktor Tsygankov + Jon Aramburu,https://static.prizepicks.com/images/players/CMBO_group_X8R5EOpVNq9CtAFsg09VOp1.webp,Attacker,GIRONA/REAL SOCIEDAD,,,,Passes Attempted (Combo),71.5,71.5,Standard,2026-05-14
12086064,12086064,317459,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Paulo Gazzaniga + Álex Remiro,https://static.prizepicks.com/images/players/CMBO_group_vG8Uv6LdhxccNJmwxd2rBPr5.webp,Goalkeeper,GIRONA/REAL SOCIEDAD,,,,Passes Attempted (Combo),65.5,65.5,Standard,2026-05-14
12012386,12012386,252179,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Vitor Reis,https://static.prizepicks.com/images/players/soccer/bh4p6egq7e7htivuu0qdjqiac.webp,Defender,GIRONA,,,,Passes Attempted,57.5,57.5,Standard,2026-05-14
12012343,12012343,213764,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Jon Aramburu,https://static.prizepicks.com/images/players/soccer/ezbplvktzcvzh5kwur32110mi.webp,Defender,REAL SOCIEDAD,,,,Passes Attempted,37.5,37.5,Standard,2026-05-14
12043607,12043607,200380,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Álex Remiro,https://static.prizepicks.com/images/players/soccer/w503zyr8ipyobglth281uklx.webp,Goalkeeper,REAL SOCIEDAD,,,,Passes Attempted,35.5,35.5,Standard,2026-05-14
12012381,12012381,148623,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Viktor Tsygankov,https://static.prizepicks.com/images/players/soccer/3auwtiburdxrp2i5me2d97f11.webp,Attacker,GIRONA,,,,Passes Attempted,33.5,33.5,Standard,2026-05-14
12043743,12043743,148633,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Paulo Gazzaniga,https://static.prizepicks.com/images/players/soccer/eavhyxb9dfjh0jp5yzg8p8udx.webp,Goalkeeper,GIRONA,,,,Passes Attempted,29.5,29.5,Standard,2026-05-14
12086065,12086065,317920,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Vitor Reis + Jon Martín,https://static.prizepicks.com/images/players/placeholder.png,Defender,GIRONA/REAL SOCIEDAD,,,,Clearances (Combo),11.5,11.5,Standard,2026-05-14
12085819,12085819,252179,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Vitor Reis,https://static.prizepicks.com/images/players/soccer/bh4p6egq7e7htivuu0qdjqiac.webp,Defender,GIRONA,,,,Clearances,5.5,5.5,Standard,2026-05-14
12085820,12085820,210607,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Jon Martín,https://static.prizepicks.com/images/manual/Jon Martín.png,Defender,REAL SOCIEDAD,,,,Clearances,5.5,5.5,Standard,2026-05-14
12043604,12043604,200380,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Álex Remiro,https://static.prizepicks.com/images/players/soccer/w503zyr8ipyobglth281uklx.webp,Goalkeeper,REAL SOCIEDAD,,,,Goalie Saves,4.5,,Demon,2026-05-14
12043625,12043625,261337,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Azzedine Ounahi,https://static.prizepicks.com/images/manual/Azzedine_Ounahi.png,Midfielder,GIRONA,,,,Shots,4.5,,Demon,2026-05-14
12043651,12043651,148622,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Cristhian Stuani,https://static.prizepicks.com/images/players/soccer/6navc0x6p4yqy76zyo3zocwr9.webp,Attacker,GIRONA,,,,Shots,4.5,,Demon,2026-05-14
12043740,12043740,148633,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Paulo Gazzaniga,https://static.prizepicks.com/images/players/soccer/eavhyxb9dfjh0jp5yzg8p8udx.webp,Goalkeeper,GIRONA,,,,Goalie Saves,4.5,,Demon,2026-05-14
12043745,12043745,301864,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Rubén Blanco,https://static.prizepicks.com/images/manual/Ruben_Blanco.png,Goalkeeper,GIRONA,,,,Goalie Saves,4.5,,Demon,2026-05-14
12043766,12043766,184255,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Unai Marrero,https://static.prizepicks.com/images/players/soccer/b2xlrg9xvucrut2fhmvsgjuqy.webp,Goalkeeper,REAL SOCIEDAD,,,,Goalie Saves,4.5,,Demon,2026-05-14
12085734,12085734,261337,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Azzedine Ounahi,https://static.prizepicks.com/images/manual/Azzedine_Ounahi.png,Midfielder,GIRONA,,,,Attempted Dribbles,4.5,4.5,Standard,2026-05-14
12085821,12085821,148623,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Viktor Tsygankov,https://static.prizepicks.com/images/players/soccer/3auwtiburdxrp2i5me2d97f11.webp,Attacker,GIRONA,,,,Crosses,4.5,4.5,Standard,2026-05-14
12085732,12085732,148612,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Takefusa Kubo,https://static.prizepicks.com/images/players/soccer/1qkep5ck252k1g3oqza5ygh61.webp,Attacker,REAL SOCIEDAD,,,,Attempted Dribbles,4.0,4.0,Standard,2026-05-14
12043594,12043594,211032,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Abel Ruiz,https://static.prizepicks.com/images/players/soccer/e5xv1rmy69kwuxjxin653ojqh.webp,Attacker,GIRONA,,,,Shots,3.5,,Demon,2026-05-14
12043612,12043612,148613,151614,SOCCER,2026-05-14T14:00:00.000-04:00,Ander Barrenetxea,https://static.prizepicks.com/images/players/soccer/21vx56lpd276xqbu11ubkf78q.webp,Attacker,REAL SOCIEDAD,,,,Shots,3.5,,Demon,2026-05-14
