nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5
1631105,10801017,10801017,91832,138261,2026-03-23T19:00:00.000-04:00,,,Jalen Duren,C,DET,LAL,12.5,Points,pts,Standard,12.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13.0,14.0,11.0,8.0,18.0,11.0,22.0,22.0,3.0,13.0,14.236559139784946,14.0,Above Avg,4433621,23.0,24.0,36.0,20.0,30.0,14.0,26.0,24.0,17.0,7.0,26.6,22.1,22.1,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,28.4,OK,5.0,5.0,0.0,0.0,1.0,0.0
202699,10801024,10801024,216581,138261,2026-03-23T19:00:00.000-04:00,,,Tobias Harris,F,DET,LAL,11.0,Pts+Rebs+Asts,pra,Standard,11.0,0,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13.0,14.0,11.0,8.0,18.0,11.0,22.0,22.0,3.0,13.0,14.236559139784946,14.0,Above Avg,6440,24.0,19.0,23.0,28.0,22.0,7.0,10.0,28.0,16.0,24.0,23.2,20.1,20.1,5,0,0,1.0,1.0,0.0,0.8,0.2,OK,25.8,OK,5.0,5.0,0.0,0.0,1.0,0.0
1629130,10807113,10807113,272051,138261,2026-03-23T19:00:00.000-04:00,,,Duncan Robinson,F,DET,LAL,11.0,Fantasy Score,fantasy,Standard,11.0,0,https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13.0,14.0,11.0,8.0,18.0,11.0,22.0,22.0,3.0,13.0,14.236559139784946,14.0,Above Avg,3157465,26.7,31.5,16.6,8.6,32.7,36.9,26.1,13.1,27.0,24.6,23.22,24.38,24.38,4,1,0,0.8,0.8,0.2,0.9,0.1,OK,26.0,OK,5.0,4.0,1.0,0.0,0.8,0.2
1630559,10800622,10800622,55935,138261,2026-03-23T19:00:00.000-04:00,,,Austin Reaves,G,LAL,DET,10.5,Points,pts,Standard,10.5,0,https://static.prizepicks.com/images/players/NBA/Austin_Reaves_NBA_player_dbtdqki4v3xim48StrN2BdAW.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3.0,8.0,13.0,1.0,1.0,4.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,4066457,26.0,18.0,14.0,15.0,32.0,30.0,31.0,25.0,19.0,16.0,21.0,22.6,22.6,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,41.0,OK,5.0,5.0,0.0,0.0,1.0,0.0
2544,10800630,10800630,54824,138261,2026-03-23T19:00:00.000-04:00,,,LeBron James,F,LAL,DET,9.5,Points,pts,Standard,9.5,0,https://static.prizepicks.com/images/players/NBA/LeBron_James_NBA_player_LItcyUXdmrL8VccUHVupA0OC.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3.0,8.0,13.0,1.0,1.0,4.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,1966,12.0,19.0,30.0,18.0,17.0,18.0,16.0,21.0,24.0,22.0,19.2,19.7,19.7,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,35.8,OK,5.0,5.0,0.0,0.0,1.0,0.0
1641709,10801010,10801010,173790,138261,2026-03-23T19:00:00.000-04:00,,,Ausar Thompson,G-F,DET,LAL,9.5,Pts+Rebs+Asts,pra,Standard,9.5,0,https://static.prizepicks.com/images/players/NBA/Ausar_Thompson_NBA_player_7Obr7GoiKRNtF8Nj1LYUn3gX.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13.0,14.0,11.0,8.0,18.0,11.0,22.0,22.0,3.0,13.0,14.236559139784946,14.0,Above Avg,4684742,15.0,22.0,15.0,8.0,0.0,28.0,23.0,31.0,22.0,14.0,12.0,17.8,17.8,3,2,0,0.6,0.6,0.4,0.8,0.2,OK,20.4,OK,5.0,3.0,2.0,0.0,0.6,0.4
1629130,10801014,10801014,272051,138261,2026-03-23T19:00:00.000-04:00,,,Duncan Robinson,F,DET,LAL,8.5,Pts+Rebs+Asts,pra,Standard,8.5,0,https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13.0,14.0,11.0,8.0,18.0,11.0,22.0,22.0,3.0,13.0,14.236559139784946,14.0,Above Avg,3157465,14.0,21.0,14.0,7.0,24.0,25.0,19.0,8.0,19.0,15.0,16.0,16.6,16.6,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,26.0,OK,5.0,4.0,1.0,0.0,0.8,0.2
1642450,10801237,10801237,279583,138261,2026-03-23T19:00:00.000-04:00,,,Daniss Jenkins,G,DET,LAL,7.5,Points,pts,Standard,7.5,0,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13.0,14.0,11.0,8.0,18.0,11.0,22.0,22.0,3.0,13.0,14.236559139784946,14.0,Above Avg,5107199,22.0,9.0,15.0,4.0,6.0,14.0,4.0,11.0,0.0,5.0,11.2,9.0,9.0,3,2,0,0.6,0.6,0.4,0.5,0.5,OK,26.8,OK,5.0,3.0,2.0,0.0,0.6,0.4
202699,10801022,10801022,216581,138261,2026-03-23T19:00:00.000-04:00,,,Tobias Harris,F,DET,LAL,6.5,Points,pts,Standard,6.5,0,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13.0,14.0,11.0,8.0,18.0,11.0,22.0,22.0,3.0,13.0,14.236559139784946,14.0,Above Avg,6440,13.0,7.0,12.0,21.0,15.0,2.0,9.0,18.0,11.0,19.0,13.6,12.7,12.7,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,25.8,OK,5.0,5.0,0.0,0.0,1.0,0.0
1629130,10801294,10801294,272051,138261,2026-03-23T19:00:00.000-04:00,,,Duncan Robinson,F,DET,LAL,5.5,Points,pts,Standard,5.5,0,https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13.0,14.0,11.0,8.0,18.0,11.0,22.0,22.0,3.0,13.0,14.236559139784946,14.0,Above Avg,3157465,11.0,14.0,8.0,1.0,14.0,19.0,15.0,3.0,15.0,11.0,9.6,11.1,11.1,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,26.0,OK,5.0,4.0,1.0,0.0,0.8,0.2
1641709,10801008,10801008,173790,138261,2026-03-23T19:00:00.000-04:00,,,Ausar Thompson,G-F,DET,LAL,4.5,Points,pts,Standard,4.5,0,https://static.prizepicks.com/images/players/NBA/Ausar_Thompson_NBA_player_7Obr7GoiKRNtF8Nj1LYUn3gX.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13.0,14.0,11.0,8.0,18.0,11.0,22.0,22.0,3.0,13.0,14.236559139784946,14.0,Above Avg,4684742,8.0,10.0,6.0,4.0,0.0,16.0,9.0,18.0,11.0,8.0,5.6,9.0,9.0,3,2,0,0.6,0.6,0.4,0.8,0.2,OK,20.4,OK,5.0,3.0,2.0,0.0,0.6,0.4
1628983,10808001,10808001,55157,138262,2026-03-23T19:00:00.000-04:00,,,Shai Gilgeous-Alexander,G,OKC,PHI,24.0,Fantasy Score,fantasy,Standard,24.0,0,https://static.prizepicks.com/images/players/NBA/Shai_Gilgeous-Alexander_NBA_player_Fgv3OHn53kz4MotyRUNiIyPx.webp,,,,,OK,0,116.0,89.1,41.8,37.5,13.4,24.2,15.9,51.6,28.4,56.8,17.0,18.0,19.0,16.0,15.0,12.0,12.0,12.0,22.0,5.0,16.193548387096772,18.0,Avg,4278073,60.6,46.1,65.5,58.6,74.2,86.3,49.5,48.1,57.8,69.1,61.0,61.58,61.58,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,33.2,OK,5.0,5.0,0.0,0.0,1.0,0.0
1628983,10796039,10796039,55157,138262,2026-03-23T19:00:00.000-04:00,,,Shai Gilgeous-Alexander,G,OKC,PHI,20.0,Pts+Rebs+Asts,pra,Standard,20.0,0,https://static.prizepicks.com/images/players/NBA/Shai_Gilgeous-Alexander_NBA_player_Fgv3OHn53kz4MotyRUNiIyPx.webp,,,,,OK,0,116.0,89.1,41.8,37.5,13.4,24.2,15.9,51.6,28.4,56.8,17.0,18.0,19.0,16.0,15.0,12.0,12.0,12.0,22.0,5.0,16.193548387096772,18.0,Avg,4278073,50.0,29.0,47.0,33.0,50.0,59.0,37.0,37.0,39.0,48.0,41.8,42.9,42.9,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,33.2,OK,5.0,5.0,0.0,0.0,1.0,0.0
1642845,10808005,10808005,271939,138262,2026-03-23T19:00:00.000-04:00,,,VJ Edgecombe,G,PHI,OKC,18.5,Fantasy Score,fantasy,Standard,18.5,0,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,,,,,OK,0,107.7,88.2,38.4,38.9,14.2,22.3,16.9,49.3,24.2,48.4,2.0,27.0,25.0,11.0,3.0,6.0,1.0,1.0,9.0,2.0,6.311827956989246,4.0,Elite,5124612,56.6,80.4,21.6,53.4,42.8,25.0,47.5,20.8,48.5,47.6,50.96,44.42,44.42,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,34.2,OK,5.0,5.0,0.0,0.0,1.0,0.0
1631096,10807992,10807992,173638,138262,2026-03-23T19:00:00.000-04:00,,,Chet Holmgren,C-F,OKC,PHI,16.5,Fantasy Score,fantasy,Standard,16.5,0,https://static.prizepicks.com/images/players/NBA/Chet_Holmgren_NBA_player_vJ4nqK6iuXIrNmp4iJ5ZwfEC.webp,,,,,OK,0,116.0,89.1,41.8,37.5,13.4,24.2,15.9,51.6,28.4,56.8,17.0,18.0,19.0,16.0,15.0,12.0,12.0,12.0,22.0,5.0,16.193548387096772,18.0,Avg,4433255,46.0,23.9,49.4,51.8,29.3,46.6,43.7,47.3,67.2,35.3,40.08,44.05,44.05,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,28.4,OK,5.0,5.0,0.0,0.0,1.0,0.0
1642845,10796411,10796411,271939,138262,2026-03-23T19:00:00.000-04:00,,,VJ Edgecombe,G,PHI,OKC,15.5,Pts+Rebs+Asts,pra,Standard,15.5,0,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,,,,,OK,0,107.7,88.2,38.4,38.9,14.2,22.3,16.9,49.3,24.2,48.4,2.0,27.0,25.0,11.0,3.0,6.0,1.0,1.0,9.0,2.0,6.311827956989246,4.0,Elite,5124612,39.0,56.0,16.0,33.0,27.0,15.0,31.0,11.0,31.0,31.0,34.2,29.0,29.0,5,0,0,1.0,1.0,0.0,0.8,0.2,OK,34.2,OK,5.0,5.0,0.0,0.0,1.0,0.0
1629656,10808003,10808003,228007,138262,2026-03-23T19:00:00.000-04:00,,,Quentin Grimes,G,PHI,OKC,15.5,Fantasy Score,fantasy,Standard,15.5,0,https://static.prizepicks.com/images/manual/Quentin_Grimes.png,,,,,OK,0,107.7,88.2,38.4,38.9,14.2,22.3,16.9,49.3,24.2,48.4,2.0,27.0,25.0,11.0,3.0,6.0,1.0,1.0,9.0,2.0,6.311827956989246,4.0,Elite,4397014,40.0,49.0,19.9,54.1,50.6,34.6,39.1,32.5,44.7,31.0,42.72,39.55,39.55,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,33.6,OK,5.0,5.0,0.0,0.0,1.0,0.0
1628983,10796037,10796037,55157,138262,2026-03-23T19:00:00.000-04:00,,,Shai Gilgeous-Alexander,G,OKC,PHI,14.5,Points,pts,Standard,14.5,0,https://static.prizepicks.com/images/players/NBA/Shai_Gilgeous-Alexander_NBA_player_Fgv3OHn53kz4MotyRUNiIyPx.webp,,,,,OK,0,116.0,89.1,41.8,37.5,13.4,24.2,15.9,51.6,28.4,56.8,17.0,18.0,19.0,16.0,15.0,12.0,12.0,12.0,22.0,5.0,16.193548387096772,18.0,Avg,4278073,40.0,20.0,40.0,20.0,35.0,35.0,27.0,26.0,30.0,36.0,31.0,30.9,30.9,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,33.2,OK,5.0,5.0,0.0,0.0,1.0,0.0
1631114,10807997,10807997,92605,138262,2026-03-23T19:00:00.000-04:00,,,Jalen Williams,G-F,OKC,PHI,14.5,Fantasy Score,fantasy,Standard,14.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Williams_NBA_player_Gy76x01bCh1JQzfiqKe7Luxi.webp,,,,,OK,0,116.0,89.1,41.8,37.5,13.4,24.2,15.9,51.6,28.4,56.8,17.0,18.0,19.0,16.0,15.0,12.0,12.0,12.0,22.0,5.0,16.193548387096772,18.0,Avg,4593803,45.3,34.6,16.6,36.0,33.5,37.8,62.5,40.2,34.4,41.3,33.2,38.22,38.22,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,23.8,OK,5.0,5.0,0.0,0.0,1.0,0.0
1628392,10807995,10807995,220421,138262,2026-03-23T19:00:00.000-04:00,,,Isaiah Hartenstein,C-F,OKC,PHI,14.0,Fantasy Score,fantasy,Standard,14.0,0,https://static.prizepicks.com/images/players/NBA/Isaiah_Hartenstein_NBA_player_KJNoOLzSw1JwBhgKPhrOe3s7.webp,,,,,OK,0,116.0,89.1,41.8,37.5,13.4,24.2,15.9,51.6,28.4,56.8,17.0,18.0,19.0,16.0,15.0,12.0,12.0,12.0,22.0,5.0,16.193548387096772,18.0,Avg,4222252,65.0,22.9,30.4,8.5,28.0,38.1,34.3,31.4,38.6,21.3,30.96,31.85,31.85,4,1,0,0.8,0.8,0.2,0.9,0.1,OK,20.8,OK,5.0,4.0,1.0,0.0,0.8,0.2
1629656,10796409,10796409,228007,138262,2026-03-23T19:00:00.000-04:00,,,Quentin Grimes,G,PHI,OKC,13.5,Pts+Rebs+Asts,pra,Standard,13.5,0,https://static.prizepicks.com/images/manual/Quentin_Grimes.png,,,,,OK,0,107.7,88.2,38.4,38.9,14.2,22.3,16.9,49.3,24.2,48.4,2.0,27.0,25.0,11.0,3.0,6.0,1.0,1.0,9.0,2.0,6.311827956989246,4.0,Elite,4397014,34.0,39.0,15.0,36.0,40.0,22.0,28.0,25.0,35.0,23.0,32.8,29.7,29.7,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,33.6,OK,5.0,5.0,0.0,0.0,1.0,0.0
1631096,10796091,10796091,173638,138262,2026-03-23T19:00:00.000-04:00,,,Chet Holmgren,C-F,OKC,PHI,12.5,Pts+Rebs+Asts,pra,Standard,12.5,0,https://static.prizepicks.com/images/players/NBA/Chet_Holmgren_NBA_player_vJ4nqK6iuXIrNmp4iJ5ZwfEC.webp,,,,,OK,0,116.0,89.1,41.8,37.5,13.4,24.2,15.9,51.6,28.4,56.8,17.0,18.0,19.0,16.0,15.0,12.0,12.0,12.0,22.0,5.0,16.193548387096772,18.0,Avg,4433255,28.0,14.0,33.0,32.0,23.0,38.0,25.0,29.0,39.0,20.0,26.0,28.1,28.1,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,28.4,OK,5.0,5.0,0.0,0.0,1.0,0.0
1631114,10796034,10796034,92605,138262,2026-03-23T19:00:00.000-04:00,,,Jalen Williams,G-F,OKC,PHI,11.5,Pts+Rebs+Asts,pra,Standard,11.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Williams_NBA_player_Gy76x01bCh1JQzfiqKe7Luxi.webp,,,,,OK,0,116.0,89.1,41.8,37.5,13.4,24.2,15.9,51.6,28.4,56.8,17.0,18.0,19.0,16.0,15.0,12.0,12.0,12.0,22.0,5.0,16.193548387096772,18.0,Avg,4593803,37.0,27.0,14.0,21.0,23.0,26.0,41.0,31.0,22.0,34.0,24.4,27.6,27.6,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,23.8,OK,5.0,5.0,0.0,0.0,1.0,0.0
1642348,10808002,10808002,226664,138262,2026-03-23T19:00:00.000-04:00,,,Justin Edwards,F,PHI,OKC,10.5,Fantasy Score,fantasy,Standard,10.5,0,https://static.prizepicks.com/images/players/NBA/Justin_Edwards_NBA_player_gSWhc1qNXvNcrbGrHE11WfGs.webp,,,,,OK,0,107.7,88.2,38.4,38.9,14.2,22.3,16.9,49.3,24.2,48.4,2.0,27.0,25.0,11.0,3.0,6.0,1.0,1.0,9.0,2.0,6.311827956989246,4.0,Elite,4711297,13.0,52.0,32.5,37.4,45.8,46.3,4.5,32.4,19.9,15.7,36.14,29.95,29.95,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,27.8,OK,5.0,5.0,0.0,0.0,1.0,0.0
1630570,10808004,10808004,275669,138262,2026-03-23T19:00:00.000-04:00,,,Trendon Watford,G-F,PHI,OKC,10.5,Fantasy Score,fantasy,Standard,10.5,0,https://static.prizepicks.com/images/players/NBA/Trendon_Watford_NBA_player_6yBlapCYFlOzxJdP9GvrhyX9.webp,,,,,OK,0,107.7,88.2,38.4,38.9,14.2,22.3,16.9,49.3,24.2,48.4,2.0,27.0,25.0,11.0,3.0,6.0,1.0,1.0,9.0,2.0,6.311827956989246,4.0,Elite,4431675,39.8,5.9,40.1,16.9,27.0,13.4,28.3,19.0,22.9,22.4,25.94,23.57,23.57,4,1,0,0.8,0.8,0.2,0.9,0.1,OK,20.2,OK,5.0,4.0,1.0,0.0,0.8,0.2
1628392,10796096,10796096,220421,138262,2026-03-23T19:00:00.000-04:00,,,Isaiah Hartenstein,C-F,OKC,PHI,10.0,Pts+Rebs+Asts,pra,Standard,10.0,0,https://static.prizepicks.com/images/players/NBA/Isaiah_Hartenstein_NBA_player_KJNoOLzSw1JwBhgKPhrOe3s7.webp,,,,,OK,0,116.0,89.1,41.8,37.5,13.4,24.2,15.9,51.6,28.4,56.8,17.0,18.0,19.0,16.0,15.0,12.0,12.0,12.0,22.0,5.0,16.193548387096772,18.0,Avg,4222252,39.0,15.0,15.0,7.0,16.0,22.0,20.0,24.0,22.0,18.0,18.4,19.8,19.8,4,1,0,0.8,0.8,0.2,0.9,0.1,OK,20.8,OK,5.0,4.0,1.0,0.0,0.8,0.2
1629656,10796135,10796135,228007,138262,2026-03-23T19:00:00.000-04:00,,,Quentin Grimes,G,PHI,OKC,9.5,Points,pts,Standard,9.5,0,https://static.prizepicks.com/images/manual/Quentin_Grimes.png,,,,,OK,0,107.7,88.2,38.4,38.9,14.2,22.3,16.9,49.3,24.2,48.4,2.0,27.0,25.0,11.0,3.0,6.0,1.0,1.0,9.0,2.0,6.311827956989246,4.0,Elite,4397014,25.0,27.0,12.0,31.0,28.0,14.0,23.0,17.0,26.0,16.0,24.6,21.9,21.9,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,33.6,OK,5.0,5.0,0.0,0.0,1.0,0.0
1642845,10796138,10796138,271939,138262,2026-03-23T19:00:00.000-04:00,,,VJ Edgecombe,G,PHI,OKC,9.5,Points,pts,Standard,9.5,0,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,,,,,OK,0,107.7,88.2,38.4,38.9,14.2,22.3,16.9,49.3,24.2,48.4,2.0,27.0,25.0,11.0,3.0,6.0,1.0,1.0,9.0,2.0,6.311827956989246,4.0,Elite,5124612,22.0,38.0,9.0,18.0,16.0,10.0,21.0,6.0,23.0,19.0,20.6,18.2,18.2,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,34.2,OK,5.0,4.0,1.0,0.0,0.8,0.2
1642348,10799430,10799430,226664,138262,2026-03-23T19:00:00.000-04:00,,,Justin Edwards,F,PHI,OKC,8.5,Pts+Rebs+Asts,pra,Standard,8.5,0,https://static.prizepicks.com/images/players/NBA/Justin_Edwards_NBA_player_gSWhc1qNXvNcrbGrHE11WfGs.webp,,,,,OK,0,107.7,88.2,38.4,38.9,14.2,22.3,16.9,49.3,24.2,48.4,2.0,27.0,25.0,11.0,3.0,6.0,1.0,1.0,9.0,2.0,6.311827956989246,4.0,Elite,4711297,9.0,36.0,19.0,25.0,25.0,26.0,1.0,19.0,11.0,13.0,22.8,18.4,18.4,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,27.8,OK,5.0,5.0,0.0,0.0,1.0,0.0
1630570,10799438,10799438,275669,138262,2026-03-23T19:00:00.000-04:00,,,Trendon Watford,G-F,PHI,OKC,8.5,Pts+Rebs+Asts,pra,Standard,8.5,0,https://static.prizepicks.com/images/players/NBA/Trendon_Watford_NBA_player_6yBlapCYFlOzxJdP9GvrhyX9.webp,,,,,OK,0,107.7,88.2,38.4,38.9,14.2,22.3,16.9,49.3,24.2,48.4,2.0,27.0,25.0,11.0,3.0,6.0,1.0,1.0,9.0,2.0,6.311827956989246,4.0,Elite,4431675,33.0,6.0,21.0,12.0,18.0,7.0,17.0,13.0,14.0,17.0,18.0,15.8,15.8,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,20.2,OK,5.0,4.0,1.0,0.0,0.8,0.2
1631114,10796032,10796032,92605,138262,2026-03-23T19:00:00.000-04:00,,,Jalen Williams,G-F,OKC,PHI,7.5,Points,pts,Standard,7.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Williams_NBA_player_Gy76x01bCh1JQzfiqKe7Luxi.webp,,,,,OK,0,116.0,89.1,41.8,37.5,13.4,24.2,15.9,51.6,28.4,56.8,17.0,18.0,19.0,16.0,15.0,12.0,12.0,12.0,22.0,5.0,16.193548387096772,18.0,Avg,4593803,28.0,23.0,8.0,6.0,20.0,18.0,26.0,17.0,16.0,23.0,17.0,18.5,18.5,4,1,0,0.8,0.8,0.2,0.9,0.1,OK,23.8,OK,5.0,4.0,1.0,0.0,0.8,0.2
1631096,10800163,10800163,173638,138262,2026-03-23T19:00:00.000-04:00,,,Chet Holmgren,C-F,OKC,PHI,7.5,Points,pts,Standard,7.5,0,https://static.prizepicks.com/images/players/NBA/Chet_Holmgren_NBA_player_vJ4nqK6iuXIrNmp4iJ5ZwfEC.webp,,,,,OK,0,116.0,89.1,41.8,37.5,13.4,24.2,15.9,51.6,28.4,56.8,17.0,18.0,19.0,16.0,15.0,12.0,12.0,12.0,22.0,5.0,16.193548387096772,18.0,Avg,4433255,18.0,11.0,20.0,21.0,14.0,28.0,12.0,19.0,15.0,7.0,16.8,16.5,16.5,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,28.4,OK,5.0,5.0,0.0,0.0,1.0,0.0
1642348,10796132,10796132,226664,138262,2026-03-23T19:00:00.000-04:00,,,Justin Edwards,F,PHI,OKC,5.5,Points,pts,Standard,5.5,0,https://static.prizepicks.com/images/players/NBA/Justin_Edwards_NBA_player_gSWhc1qNXvNcrbGrHE11WfGs.webp,,,,,OK,0,107.7,88.2,38.4,38.9,14.2,22.3,16.9,49.3,24.2,48.4,2.0,27.0,25.0,11.0,3.0,6.0,1.0,1.0,9.0,2.0,6.311827956989246,4.0,Elite,4711297,8.0,32.0,11.0,21.0,19.0,12.0,0.0,14.0,5.0,9.0,18.2,13.1,13.1,5,0,0,1.0,1.0,0.0,0.8,0.2,OK,27.8,OK,5.0,5.0,0.0,0.0,1.0,0.0
1630570,10799436,10799436,275669,138262,2026-03-23T19:00:00.000-04:00,,,Trendon Watford,G-F,PHI,OKC,4.5,Points,pts,Standard,4.5,0,https://static.prizepicks.com/images/players/NBA/Trendon_Watford_NBA_player_6yBlapCYFlOzxJdP9GvrhyX9.webp,,,,,OK,0,107.7,88.2,38.4,38.9,14.2,22.3,16.9,49.3,24.2,48.4,2.0,27.0,25.0,11.0,3.0,6.0,1.0,1.0,9.0,2.0,6.311827956989246,4.0,Elite,4431675,20.0,2.0,12.0,7.0,10.0,4.0,11.0,6.0,10.0,7.0,10.2,8.9,8.9,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,20.2,OK,5.0,4.0,1.0,0.0,0.8,0.2
1628392,10796094,10796094,220421,138262,2026-03-23T19:00:00.000-04:00,,,Isaiah Hartenstein,C-F,OKC,PHI,3.5,Points,pts,Standard,3.5,0,https://static.prizepicks.com/images/players/NBA/Isaiah_Hartenstein_NBA_player_KJNoOLzSw1JwBhgKPhrOe3s7.webp,,,,,OK,0,116.0,89.1,41.8,37.5,13.4,24.2,15.9,51.6,28.4,56.8,17.0,18.0,19.0,16.0,15.0,12.0,12.0,12.0,22.0,5.0,16.193548387096772,18.0,Avg,4222252,9.0,0.0,0.0,0.0,7.0,9.0,11.0,13.0,10.0,8.0,3.2,6.7,6.7,2,3,0,0.4,0.4,0.6,0.7,0.3,OK,20.8,OK,5.0,2.0,3.0,0.0,0.4,0.6
1630552,10808709,10808709,92981,138263,2026-03-23T19:30:00.000-04:00,,,Jalen Johnson,F,ATL,MEM,24.5,Fantasy Score,fantasy,Standard,24.5,0,https://static.prizepicks.com/images/manual/JalenJohnson_headshot.png,,,,,OK,0,118.6,90.8,43.2,38.7,14.0,23.3,15.5,52.1,29.200000000000003,58.400000000000006,24.0,25.0,24.0,24.0,23.0,14.0,19.0,19.0,13.0,11.0,22.13978494623656,23.0,Weak,4701230,31.0,59.2,80.0,69.0,56.8,61.4,72.5,49.0,31.1,14.6,59.2,52.46,52.46,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,35.4,OK,5.0,5.0,0.0,0.0,1.0,0.0
