nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,data_source,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role
1627884.0,10930126,10930126,216777,139684,2026-03-29T15:30:00.000-04:00,,,Derrick Jones,F,LAC,MIL,5.0,Points,pts,Standard,5.0,0,https://static.prizepicks.com/images/players/NBA/Derrick_Jones_NBA_player_MKbQYj6jC1sOTa7kBUgOqmFZ.webp,,,,,OK,0,116.7,88.0,41.5,39.8,14.8,24.1,13.1,48.2,26.7,53.4,20.0,29.0,28.0,9.0,13.0,3.0,5.0,5.0,19.0,26.0,15.774193548387096,17.0,Avg,3936099,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
201572.0,10929559,10929559,271966,139684,2026-03-29T15:30:00.000-04:00,,,Brook Lopez,C,LAC,MIL,4.5,Points,pts,Standard,4.5,0,https://static.prizepicks.com/images/players/NBA/Brook_Lopez_NBA_player_sTEgltErGtrgSgZJORUQDEpJ.webp,,,,,OK,0,116.7,88.0,41.5,39.8,14.8,24.1,13.1,48.2,26.7,53.4,20.0,29.0,28.0,9.0,13.0,3.0,5.0,5.0,19.0,26.0,15.774193548387096,17.0,Avg,3448,nba1h_db,13.0,22.0,5.0,3.0,,,,,,,10.75,10.75,10.75,3.0,1.0,0.0,0.75,0.75,0.25,0.75,0.25,OK,,OK,4.0,3.0,1.0,0.0,0.75,0.25,,10.75,UNKNOWN,UNKNOWN,SECONDARY
1630166.0,10938971,10938971,216764,139687,2026-03-29T18:00:00.000-04:00,,,Deni Avdija,F,POR,,24.0,Fantasy Score,fantasy,Standard,24.0,0,https://static.prizepicks.com/images/players/NBA/Deni_Avdija_NBA_player_UseSk8t9hGI1bxQmUCphB6Zd.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,4683021,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
1642270.0,10938974,10938974,219068,139687,2026-03-29T18:00:00.000-04:00,,,Donovan Clingan,C,POR,,22.5,Fantasy Score,fantasy,Standard,22.5,0,https://static.prizepicks.com/images/players/NBA/Donovan_Clingan_NBA_player_XG0ehs4YvXqgtOiVSoqCpxPg.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,5105565,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
1630166.0,10925246,10925246,216764,139687,2026-03-29T18:00:00.000-04:00,,,Deni Avdija,F,POR,,21.5,Pts+Rebs+Asts,pra,Standard,21.5,0,https://static.prizepicks.com/images/players/NBA/Deni_Avdija_NBA_player_UseSk8t9hGI1bxQmUCphB6Zd.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,4683021,nba1h_db,27.0,29.0,29.0,34.0,32.0,,,,,,30.2,30.2,30.2,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,OK,,OK,5.0,5.0,0.0,0.0,1.0,0.0,,30.2,UNKNOWN,UNKNOWN,PRIMARY
201950.0,10938975,10938975,271987,139687,2026-03-29T18:00:00.000-04:00,,,Jrue Holiday,G,POR,,18.5,Fantasy Score,fantasy,Standard,18.5,0,https://static.prizepicks.com/images/players/NBA/Jrue_Holiday_NBA_player_dAWYsY1Z7zsmD6Os0ZQIpxC.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,3995,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
1642270.0,10925251,10925251,219068,139687,2026-03-29T18:00:00.000-04:00,,,Donovan Clingan,C,POR,,17.5,Pts+Rebs+Asts,pra,Standard,17.5,0,https://static.prizepicks.com/images/players/NBA/Donovan_Clingan_NBA_player_XG0ehs4YvXqgtOiVSoqCpxPg.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,5105565,nba1h_db,15.0,41.0,46.0,,,,,,,,34.0,34.0,34.0,2.0,1.0,0.0,0.667,0.6666666666666666,0.3333333333333333,0.667,0.333,OK,,OK,3.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,,34.0,UNKNOWN,UNKNOWN,PRIMARY
201950.0,10925253,10925253,271987,139687,2026-03-29T18:00:00.000-04:00,,,Jrue Holiday,G,POR,,15.0,Pts+Rebs+Asts,pra,Standard,15.0,0,https://static.prizepicks.com/images/players/NBA/Jrue_Holiday_NBA_player_dAWYsY1Z7zsmD6Os0ZQIpxC.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,3995,nba1h_db,27.0,34.0,15.0,,,,,,,,25.333,25.333,25.333,2.0,0.0,1.0,0.667,1.0,0.0,1.0,0.0,OK,,OK,3.0,2.0,0.0,1.0,0.6666666666666666,0.0,,25.333,UNKNOWN,UNKNOWN,PRIMARY
1630703.0,10938976,10938976,174237,139687,2026-03-29T18:00:00.000-04:00,,,Scoot Henderson,G,POR,,14.5,Fantasy Score,fantasy,Standard,14.5,0,https://static.prizepicks.com/images/players/NBA/Scoot_Henderson_NBA_player_Krv7T64Nfds9BC2ZV0FnS0TC.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,4683678,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
1630166.0,10925244,10925244,216764,139687,2026-03-29T18:00:00.000-04:00,,,Deni Avdija,F,POR,,14.0,Points,pts,Standard,14.0,0,https://static.prizepicks.com/images/players/NBA/Deni_Avdija_NBA_player_UseSk8t9hGI1bxQmUCphB6Zd.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,4683021,nba1h_db,14.0,18.0,19.0,16.0,23.0,,,,,,18.0,18.0,18.0,4.0,0.0,1.0,0.8,1.0,0.0,1.0,0.0,OK,,OK,5.0,4.0,0.0,1.0,0.8,0.0,,18.0,UNKNOWN,UNKNOWN,SECONDARY
