nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,data_source,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg
1630163,11116443,11116443,55027,141632,2026-04-05T19:00:00.000-04:00,,,LaMelo Ball,G,CHA,MIN,16.5,Pts+Rebs+Asts,pra,Standard,16.5,0,https://static.prizepicks.com/images/players/NBA/LaMelo_Ball_NBA_player_vSSpDQXCeqiNwRWls7uAuty.webp,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,4432816,nba1h_db,20,19,10,15,18,23,17,23,16,11,16.4,17.2,17.2,3,2,0,0.6,0.6,0.4,0.6,0.4,OK,
1641706,11153384,11153384,174281,141632,2026-04-05T19:00:00.000-04:00,,,Brandon Miller,F,CHA,MIN,16.5,Fantasy Score,fantasy,Standard,16.5,0,https://static.prizepicks.com/images/players/NBA/Brandon_Miller_NBA_player_9WQeuljz80xiUpTgVMGct8zK.webp,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,4433287,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
203497,11153397,11153397,87388,141632,2026-04-05T19:00:00.000-04:00,,,Rudy Gobert,C,MIN,CHA,16.0,Fantasy Score,fantasy,Standard,16.0,0,https://static.prizepicks.com/images/players/NBA/Rudy_Gobert_NBA_player_2ozGrrcD59T4wVpCbCelKQUm.webp,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.300000000000004,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,3032976,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
203944,11116433,11116433,216423,141632,2026-04-05T19:00:00.000-04:00,,,Julius Randle,F-C,MIN,CHA,15.5,Pts+Rebs+Asts,pra,Standard,15.5,0,https://static.prizepicks.com/images/players/NBA/Julius_Randle_NBA_player_wdsPCeOajEY6c6aD3jSNasmp.webp,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.300000000000004,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,3064514,nba1h_db,11,15,18,17,13,6,14,8,9,,14.8,12.333,12.333,2,3,0,0.4,0.4,0.6,0.222,0.778,OK,
1630245,11153382,11153382,299534,141632,2026-04-05T19:00:00.000-04:00,,,Ayo Dosunmu,G,MIN,CHA,15.5,Fantasy Score,fantasy,Standard,15.5,0,https://static.prizepicks.com/images/manual/Ayo DosunmuMIN.png,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.300000000000004,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,4397002,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1642851,11153392,11153392,271907,141632,2026-04-05T19:00:00.000-04:00,,,Kon Knueppel,G-F,CHA,MIN,15.5,Fantasy Score,fantasy,Standard,15.5,0,https://static.prizepicks.com/images/manual/Kon_Knueppel.png,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,5061575,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1641706,11116418,11116418,174281,141632,2026-04-05T19:00:00.000-04:00,,,Brandon Miller,F,CHA,MIN,14.5,Pts+Rebs+Asts,pra,Standard,14.5,0,https://static.prizepicks.com/images/players/NBA/Brandon_Miller_NBA_player_9WQeuljz80xiUpTgVMGct8zK.webp,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,4433287,nba1h_db,18,17,21,13,19,14,17,21,11,,17.6,16.778,16.778,4,1,0,0.8,0.8,0.2,0.667,0.333,OK,
1642851,11116438,11116438,271907,141632,2026-04-05T19:00:00.000-04:00,,,Kon Knueppel,G-F,CHA,MIN,13.5,Pts+Rebs+Asts,pra,Standard,13.5,0,https://static.prizepicks.com/images/manual/Kon_Knueppel.png,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,5061575,nba1h_db,15,12,11,15,20,9,7,23,,,14.6,14,14,3,2,0,0.6,0.6,0.4,0.5,0.5,OK,
1628970,11153394,11153394,55032,141632,2026-04-05T19:00:00.000-04:00,,,Miles Bridges,F,CHA,MIN,13.5,Fantasy Score,fantasy,Standard,13.5,0,https://static.prizepicks.com/images/players/NBA/Miles_Bridges_NBA_player_fauJ9jwCuF1qkviRJLIaP9Pl.webp,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,4066383,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1629675,11153396,11153396,56962,141632,2026-04-05T19:00:00.000-04:00,,,Naz Reid,C-F,MIN,CHA,13.5,Fantasy Score,fantasy,Standard,13.5,0,https://static.prizepicks.com/images/players/NBA/Naz_Reid_NBA_player_aXWF5rxMP0McOCw8Jq9XpFvp.webp,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.300000000000004,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,4396971,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1630245,11116416,11116416,299534,141632,2026-04-05T19:00:00.000-04:00,,,Ayo Dosunmu,G,MIN,CHA,12.5,Pts+Rebs+Asts,pra,Standard,12.5,0,https://static.prizepicks.com/images/manual/Ayo DosunmuMIN.png,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.300000000000004,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,4397002,nba1h_db,10,20,14,17,7,6,,,,,13.6,12.333,12.333,3,2,0,0.6,0.6,0.4,0.5,0.5,OK,
1630162,11117052,11117052,55112,141632,2026-04-05T19:00:00.000-04:00,,,Anthony Edwards,G,MIN,CHA,12.5,Points,pts,Standard,12.5,0,https://static.prizepicks.com/images/players/NBA/Anthony_Edwards_NBA_player_rhlEP3GCAg5LDJD8uChjFU81.webp,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.300000000000004,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,4594268,nba1h_db,7,7,11,25,,,,,,,12.5,12.5,12.5,1,3,0,0.25,0.25,0.75,0.25,0.75,OK,
203497,11131021,11131021,87388,141632,2026-04-05T19:00:00.000-04:00,,,Rudy Gobert,C,MIN,CHA,12.5,Pts+Rebs+Asts,pra,Standard,12.5,0,https://static.prizepicks.com/images/players/NBA/Rudy_Gobert_NBA_player_2ozGrrcD59T4wVpCbCelKQUm.webp,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.300000000000004,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,3032976,nba1h_db,17,18,17,13,,,,,,,16.25,16.25,16.25,4,0,0,1,1,0,1,0,OK,
1629632,11153386,11153386,302624,141632,2026-04-05T19:00:00.000-04:00,,,Coby White,G,CHA,MIN,12.5,Fantasy Score,fantasy,Standard,12.5,0,https://static.prizepicks.com/images/manual/coby_white.png,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,4395651,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1631217,11153395,11153395,227549,141632,2026-04-05T19:00:00.000-04:00,,,Moussa Diabaté,F,CHA,MIN,12.5,Fantasy Score,fantasy,Standard,12.5,0,https://static.prizepicks.com/images/players/NBA/Moussa_Diabate_NBA_player_PX12w9abd1Sn5rkkzKRFcYOJ.webp,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,4433249,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1628970,11116445,11116445,55032,141632,2026-04-05T19:00:00.000-04:00,,,Miles Bridges,F,CHA,MIN,11.5,Pts+Rebs+Asts,pra,Standard,11.5,0,https://static.prizepicks.com/images/players/NBA/Miles_Bridges_NBA_player_fauJ9jwCuF1qkviRJLIaP9Pl.webp,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,4066383,nba1h_db,10,13,12,12,10,18,9,7,,,11.4,11.375,11.375,3,2,0,0.6,0.6,0.4,0.5,0.5,OK,
1628978,11153389,11153389,216659,141632,2026-04-05T19:00:00.000-04:00,,,Donte DiVincenzo,G,MIN,CHA,11.5,Fantasy Score,fantasy,Standard,11.5,0,https://static.prizepicks.com/images/players/NBA/Donte_DiVincenzo_NBA_player_yXBAHP7fATIDud1ZbDMnkxXH.webp,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.300000000000004,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,3934673,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1629632,11116423,11116423,302624,141632,2026-04-05T19:00:00.000-04:00,,,Coby White,G,CHA,MIN,10.5,Pts+Rebs+Asts,pra,Standard,10.5,0,https://static.prizepicks.com/images/manual/coby_white.png,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,4395651,nba1h_db,10,17,6,17,14,10,5,13,,,12.8,11.5,11.5,3,2,0,0.6,0.6,0.4,0.5,0.5,OK,
1629675,11131019,11131019,56962,141632,2026-04-05T19:00:00.000-04:00,,,Naz Reid,C-F,MIN,CHA,10.5,Pts+Rebs+Asts,pra,Standard,10.5,0,https://static.prizepicks.com/images/players/NBA/Naz_Reid_NBA_player_aXWF5rxMP0McOCw8Jq9XpFvp.webp,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.300000000000004,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,4396971,nba1h_db,12,8,6,,,,,,,,8.667,8.667,8.667,1,2,0,0.333,0.333,0.667,0.333,0.667,OK,
203944,11116431,11116431,216423,141632,2026-04-05T19:00:00.000-04:00,,,Julius Randle,F-C,MIN,CHA,10.0,Points,pts,Standard,10.0,0,https://static.prizepicks.com/images/players/NBA/Julius_Randle_NBA_player_wdsPCeOajEY6c6aD3jSNasmp.webp,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.300000000000004,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,3064514,nba1h_db,7,12,14,7,6,2,7,4,3,,9.2,6.889,6.889,2,3,0,0.4,0.4,0.6,0.222,0.778,OK,
1630163,11116441,11116441,55027,141632,2026-04-05T19:00:00.000-04:00,,,LaMelo Ball,G,CHA,MIN,10.0,Points,pts,Standard,10.0,0,https://static.prizepicks.com/images/players/NBA/LaMelo_Ball_NBA_player_vSSpDQXCeqiNwRWls7uAuty.webp,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,4432816,nba1h_db,12,9,9,7,10,12,14,12,14,8,9.4,10.7,10.7,1,3,1,0.2,0.25,0.75,0.556,0.444,OK,
1642851,11116436,11116436,271907,141632,2026-04-05T19:00:00.000-04:00,,,Kon Knueppel,G-F,CHA,MIN,9.5,Points,pts,Standard,9.5,0,https://static.prizepicks.com/images/manual/Kon_Knueppel.png,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,5061575,nba1h_db,10,8,4,9,8,11,5,3,15,9,7.8,8.2,8.2,1,4,0,0.2,0.2,0.8,0.3,0.7,OK,
1641706,11131434,11131434,174281,141632,2026-04-05T19:00:00.000-04:00,,,Brandon Miller,F,CHA,MIN,9.5,Points,pts,Standard,9.5,0,https://static.prizepicks.com/images/players/NBA/Brandon_Miller_NBA_player_9WQeuljz80xiUpTgVMGct8zK.webp,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,4433287,nba1h_db,12,12,18,7,18,13,7,15,14,11,13.4,12.7,12.7,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,
1631217,11131439,11131439,227549,141632,2026-04-05T19:00:00.000-04:00,,,Moussa Diabaté,F,CHA,MIN,9.5,Pts+Rebs+Asts,pra,Standard,9.5,0,https://static.prizepicks.com/images/players/NBA/Moussa_Diabate_NBA_player_PX12w9abd1Sn5rkkzKRFcYOJ.webp,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,4433249,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1628978,11116428,11116428,216659,141632,2026-04-05T19:00:00.000-04:00,,,Donte DiVincenzo,G,MIN,CHA,8.5,Pts+Rebs+Asts,pra,Standard,8.5,0,https://static.prizepicks.com/images/players/NBA/Donte_DiVincenzo_NBA_player_yXBAHP7fATIDud1ZbDMnkxXH.webp,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.300000000000004,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,3934673,nba1h_db,12,15,,,,,,,,,13.5,13.5,13.5,2,0,0,1,1,0,1,0,OK,
1630245,11116414,11116414,299534,141632,2026-04-05T19:00:00.000-04:00,,,Ayo Dosunmu,G,MIN,CHA,7.5,Points,pts,Standard,7.5,0,https://static.prizepicks.com/images/manual/Ayo DosunmuMIN.png,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.300000000000004,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,4397002,nba1h_db,6,9,10,5,5,4,,,,,7,6.5,6.5,2,3,0,0.4,0.4,0.6,0.333,0.667,OK,
1629632,11116421,11116421,302624,141632,2026-04-05T19:00:00.000-04:00,,,Coby White,G,CHA,MIN,7.5,Points,pts,Standard,7.5,0,https://static.prizepicks.com/images/manual/coby_white.png,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,4395651,nba1h_db,5,12,2,7,11,12,17,3,1,8,7.4,7.8,7.8,2,3,0,0.4,0.4,0.6,0.5,0.5,OK,
1628970,11131437,11131437,55032,141632,2026-04-05T19:00:00.000-04:00,,,Miles Bridges,F,CHA,MIN,7.5,Points,pts,Standard,7.5,0,https://static.prizepicks.com/images/players/NBA/Miles_Bridges_NBA_player_fauJ9jwCuF1qkviRJLIaP9Pl.webp,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,4066383,nba1h_db,6,9,10,10,6,13,2,4,5,10,8.2,7.5,7.5,3,2,0,0.6,0.6,0.4,0.5,0.5,OK,
1629675,11116451,11116451,56962,141632,2026-04-05T19:00:00.000-04:00,,,Naz Reid,C-F,MIN,CHA,6.5,Points,pts,Standard,6.5,0,https://static.prizepicks.com/images/players/NBA/Naz_Reid_NBA_player_aXWF5rxMP0McOCw8Jq9XpFvp.webp,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.300000000000004,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,4396971,nba1h_db,7,4,5,2,9,3,2,,,,5.4,4.571,4.571,2,3,0,0.4,0.4,0.6,0.286,0.714,OK,
1628978,11116426,11116426,216659,141632,2026-04-05T19:00:00.000-04:00,,,Donte DiVincenzo,G,MIN,CHA,5.5,Points,pts,Standard,5.5,0,https://static.prizepicks.com/images/players/NBA/Donte_DiVincenzo_NBA_player_yXBAHP7fATIDud1ZbDMnkxXH.webp,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.300000000000004,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,3934673,nba1h_db,5,2,6,10,6,8,8,12,11,,5.8,7.556,7.556,3,2,0,0.6,0.6,0.4,0.778,0.222,OK,
203497,11116454,11116454,87388,141632,2026-04-05T19:00:00.000-04:00,,,Rudy Gobert,C,MIN,CHA,5.5,Points,pts,Standard,5.5,0,https://static.prizepicks.com/images/players/NBA/Rudy_Gobert_NBA_player_2ozGrrcD59T4wVpCbCelKQUm.webp,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.300000000000004,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,3032976,nba1h_db,2,8,10,8,5,11,3,,,,6.6,6.714,6.714,3,2,0,0.6,0.6,0.4,0.571,0.429,OK,
1631217,11116448,11116448,227549,141632,2026-04-05T19:00:00.000-04:00,,,Moussa Diabaté,F,CHA,MIN,3.5,Points,pts,Standard,3.5,0,https://static.prizepicks.com/images/players/NBA/Moussa_Diabate_NBA_player_PX12w9abd1Sn5rkkzKRFcYOJ.webp,,,,,OK,0,114.1,89.6,41.1,34.4,12.2,25.2,15.0,55.199999999999996,28.900000000000002,57.800000000000004,11,4,4,19,10,27,14,14,26,12,12.666666666666666,11,Above Avg,4433249,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1631094,11153636,11153636,87329,141633,2026-04-05T19:00:00.000-04:00,,,Paolo Banchero,F,ORL,NOP,20.5,Fantasy Score,fantasy,Standard,20.5,0,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4432573,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1631094,11129660,11129660,87329,141633,2026-04-05T19:00:00.000-04:00,,,Paolo Banchero,F,ORL,NOP,18.5,Pts+Rebs+Asts,pra,Standard,18.5,0,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4432573,nba1h_db,16,14,19,13,25,26,25,11,17,23,17.4,18.9,18.9,2,3,0,0.4,0.4,0.6,0.5,0.5,OK,
1630530,11153641,11153641,63266,141633,2026-04-05T19:00:00.000-04:00,,,Trey Murphy,F,NOP,ORL,18.5,Fantasy Score,fantasy,Standard,18.5,0,https://static.prizepicks.com/images/players/NBA/Trey_Murphy_NBA_player_pyflmSnRgxd8I6Mz61M5xt9S.webp,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4397688,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1627749,11153625,11153625,216740,141633,2026-04-05T19:00:00.000-04:00,,,Dejounte Murray,G,NOP,ORL,18.0,Fantasy Score,fantasy,Standard,18.0,0,https://static.prizepicks.com/images/players/NBA/Dejounte_Murray_NBA_player_Ia5VKbhSDv59naKAh18TkLy5.webp,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,3907497,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1630217,11153628,11153628,271922,141633,2026-04-05T19:00:00.000-04:00,,,Desmond Bane,G,ORL,NOP,18.0,Fantasy Score,fantasy,Standard,18.0,0,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4066320,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1629627,11153644,11153644,87363,141633,2026-04-05T19:00:00.000-04:00,,,Zion Williamson,F,NOP,ORL,18.0,Fantasy Score,fantasy,Standard,18.0,0,https://static.prizepicks.com/images/players/NBA/Zion_Williamson_NBA_player_xhLYse0RsyrnowDqGJJUEQMd.webp,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4395628,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1630591,11153635,11153635,55147,141633,2026-04-05T19:00:00.000-04:00,,,Jalen Suggs,G,ORL,NOP,17.5,Fantasy Score,fantasy,Standard,17.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp,,,,,OK,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4432165,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1630180,11153639,11153639,272406,141633,2026-04-05T19:00:00.000-04:00,,,Saddiq Bey,G-F,NOP,ORL,16.0,Fantasy Score,fantasy,Standard,16.0,0,https://static.prizepicks.com/images/players/NBA/Saddiq_Bey_NBA_player_uc7vlcanOTIC1tiLmm4cyFGX.webp,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4397136,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1630530,11129670,11129670,63266,141633,2026-04-05T19:00:00.000-04:00,,,Trey Murphy,F,NOP,ORL,15.5,Pts+Rebs+Asts,pra,Standard,15.5,0,https://static.prizepicks.com/images/players/NBA/Trey_Murphy_NBA_player_pyflmSnRgxd8I6Mz61M5xt9S.webp,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4397688,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1629627,11129685,11129685,87363,141633,2026-04-05T19:00:00.000-04:00,,,Zion Williamson,F,NOP,ORL,15.5,Pts+Rebs+Asts,pra,Standard,15.5,0,https://static.prizepicks.com/images/players/NBA/Zion_Williamson_NBA_player_xhLYse0RsyrnowDqGJJUEQMd.webp,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4395628,nba1h_db,12,13,12,16,17,12,9,17,,,14,13.5,13.5,2,3,0,0.4,0.4,0.6,0.375,0.625,OK,
1630217,11129637,11129637,271922,141633,2026-04-05T19:00:00.000-04:00,,,Desmond Bane,G,ORL,NOP,15.0,Pts+Rebs+Asts,pra,Standard,15.0,0,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4066320,nba1h_db,17,15,14,16,6,12,22,12,,,13.6,14.25,14.25,2,2,1,0.4,0.5,0.5,0.429,0.571,OK,
1627749,11129632,11129632,216740,141633,2026-04-05T19:00:00.000-04:00,,,Dejounte Murray,G,NOP,ORL,14.5,Pts+Rebs+Asts,pra,Standard,14.5,0,https://static.prizepicks.com/images/players/NBA/Dejounte_Murray_NBA_player_Ia5VKbhSDv59naKAh18TkLy5.webp,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,3907497,nba1h_db,13,19,8,11,15,,,,,,13.2,13.2,13.2,2,3,0,0.4,0.4,0.6,0.4,0.6,OK,
1628976,11153643,11153643,55143,141633,2026-04-05T19:00:00.000-04:00,,,Wendell Carter,C-F,ORL,NOP,14.0,Fantasy Score,fantasy,Standard,14.0,0,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,,,,,OK,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4277847,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1630180,11129665,11129665,272406,141633,2026-04-05T19:00:00.000-04:00,,,Saddiq Bey,G-F,NOP,ORL,13.5,Pts+Rebs+Asts,pra,Standard,13.5,0,https://static.prizepicks.com/images/players/NBA/Saddiq_Bey_NBA_player_uc7vlcanOTIC1tiLmm4cyFGX.webp,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4397136,nba1h_db,11,13,13,9,15,29,11,,,,12.2,14.429,14.429,1,4,0,0.2,0.2,0.8,0.286,0.714,OK,
