projection_id,pp_projection_id,player_id,pp_game_id,start_time,player,pos,team,opp_team,prop_type,line,standard_line,pick_type,pp_home_team,pp_away_team,image_url,game_date
11847823,11847823,271603,156675,2026-05-04T20:00:00.000-04:00,VJ Edgecombe,G,PHI,,Pts+Rebs,17.5,,Goblin,,,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,2026-05-04
11847571,11847571,123595,156675,2026-05-04T20:00:00.000-04:00,Josh Hart,G,NYK,,Rebs+Asts,13.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Josh_Hart_NBA_player_H4eKetTATQuBYqjr3k7PBmJd.webp,2026-05-04
11847581,11847581,216220,156675,2026-05-04T20:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,FG Attempted,12.5,,Demon,,,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,2026-05-04
11851499,11851499,55371,156675,2026-05-04T20:00:00.000-04:00,Mitchell Robinson,C-F,NYK,,Pts+Rebs+Asts,12.5,12.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Mitchell_Robinson_NBA_player_Vlje4U1sWQAEhuYQgdbVebrG.webp,2026-05-04
11847722,11847722,188005,156675,2026-05-04T20:00:00.000-04:00,Tyrese Maxey,G,PHI,,Two Pointers Attempted,11.5,11.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Tyrese_Maxey_NBA_player_2Em7ba9RgTz4wL2vdHJo0xwR.webp,2026-05-04
11855250,11855250,174595,156675,2026-05-04T20:00:00.000-04:00,Kelly Oubre,F-G,PHI,,Pts+Asts,11.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Kelly_Oubre_Jr._NBA_player_XUGImHjsqxeRtcBiPgSDXMYm.webp,2026-05-04
11844669,11844669,183158,156675,2026-05-04T20:00:00.000-04:00,OG Anunoby,F-G,NYK,,Rebs+Asts,8.5,8.5,Standard,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-04
11844688,11844688,271603,156675,2026-05-04T20:00:00.000-04:00,VJ Edgecombe,G,PHI,,Rebs+Asts,8.5,,Goblin,,,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,2026-05-04
11859314,11859314,228006,156675,2026-05-04T20:00:00.000-04:00,Quentin Grimes,G,PHI,,Pts+Rebs,7.5,,Goblin,,,https://static.prizepicks.com/images/manual/Quentin_Grimes.png,2026-05-04
11849992,11849992,183158,156675,2026-05-04T20:00:00.000-04:00,OG Anunoby,F-G,NYK,,Rebounds,7.0,7.0,Standard,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-04
11844159,11844159,183158,156675,2026-05-04T20:00:00.000-04:00,OG Anunoby,F-G,NYK,,Rebounds,6.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-04
11847447,11847447,188004,156675,2026-05-04T20:00:00.000-04:00,Jalen Brunson,G,NYK,,Free Throws Attempted,6.5,6.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,2026-05-04
11847582,11847582,216220,156675,2026-05-04T20:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,FG Made,6.5,,Demon,,,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,2026-05-04
11847670,11847670,217536,156675,2026-05-04T20:00:00.000-04:00,Paul George,F,PHI,,3-PT Attempted,6.5,6.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Paul_George_NBA_player_H4SFculbifsDYkJeMUCIHqCm.webp,2026-05-04
11847682,11847682,217536,156675,2026-05-04T20:00:00.000-04:00,Paul George,F,PHI,,Two Pointers Attempted,6.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Paul_George_NBA_player_H4SFculbifsDYkJeMUCIHqCm.webp,2026-05-04
11864613,11864613,272335,156675,2026-05-04T20:00:00.000-04:00,Jordan Clarkson,G,NYK,,Pts+Asts,6.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Jordan_Clarkson_NBA_player_BADSTsW2u38bankqw1dduIeW.webp,2026-05-04
11847583,11847583,216220,156675,2026-05-04T20:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,Free Throws Attempted,5.5,5.5,Standard,,,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,2026-05-04
11851948,11851948,188004,156675,2026-05-04T20:00:00.000-04:00,Jalen Brunson,G,NYK,,Free Throws Made,5.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,2026-05-04
11852772,11852772,183158,156675,2026-05-04T20:00:00.000-04:00,OG Anunoby,F-G,NYK,,Defensive Rebounds,5.5,5.5,Standard,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-04
11847584,11847584,216220,156675,2026-05-04T20:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,Free Throws Made,4.5,4.5,Standard,,,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,2026-05-04
11851419,11851419,187996,156675,2026-05-04T20:00:00.000-04:00,Joel Embiid,C-F,PHI,,Personal Fouls,3.5,3.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,2026-05-04
11851802,11851802,271603,156675,2026-05-04T20:00:00.000-04:00,VJ Edgecombe,G,PHI,,Personal Fouls,3.5,,Demon,,,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,2026-05-04
11848349,11848349,183158,156675,2026-05-04T20:00:00.000-04:00,OG Anunoby,F-G,NYK,,Free Throws Made,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-04
11853195,11853195,272335,156675,2026-05-04T20:00:00.000-04:00,Jordan Clarkson,G,NYK,,Rebs+Asts,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Jordan_Clarkson_NBA_player_BADSTsW2u38bankqw1dduIeW.webp,2026-05-04
11847668,11847668,183158,156675,2026-05-04T20:00:00.000-04:00,OG Anunoby,F-G,NYK,,Turnovers,1.5,1.5,Standard,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-04
11848561,11848561,188004,156675,2026-05-04T20:00:00.000-04:00,Jalen Brunson,G,NYK,,Blks+Stls,1.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,2026-05-04
