projection_id,player_id,player_name,team,position,stat_type,line_score,standard_line,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,delta_pct,stat_norm,player_role,opponent,is_home,nhl_player_id,combo_prop,combo_player_ids,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge,position_code,position_group,scoring_tier,pp_tier,pts_per_game,goals_per_game,pp_pts_per_game,toi_per_game_api
11792852,218237,Juraj Slafkovský,MTL,F,Hits,2.5,,demon,False,TB,,,2026-05-01T19:00:00.000-04:00,155677,2026-05-01T15:00:23Z,,hits,SKATER,TB,0,8483515,False,,2.776,0.0,0.0,3.627,0.0,0.0,67.0,3.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,L,F,SECONDARY,PP_REGULAR,0.89,0.366,0.341,18.53
11792853,171835,Alex Newhook,MTL,F,Hits,1.5,1.5,standard,False,TB,,,2026-05-01T19:00:00.000-04:00,155677,2026-05-01T15:00:23Z,1.0,hits,SKATER,TB,0,8481618,False,,2.776,0.0,0.0,3.627,0.0,0.0,67.0,3.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,C,F,SECONDARY,PP_OCC,0.595,0.31,0.071,14.48
11792854,272932,Dominic James,TB,F,Hits,1.5,1.5,standard,False,MTL,,,2026-05-01T19:00:00.000-04:00,155677,2026-05-01T15:00:23Z,1.0,hits,SKATER,MTL,0,8483752,False,,3.309,0.0,0.0,3.485,0.0,0.0,68.0,25.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,C,F,DEPTH,NO_PP,0.349,0.163,0.0,12.23
11792856,287948,Phillip Danault,MTL,F,Hits,1.5,1.5,standard,False,TB,,,2026-05-01T19:00:00.000-04:00,155677,2026-05-01T15:00:23Z,1.0,hits,SKATER,TB,0,8476479,False,,2.776,0.0,0.0,3.627,0.0,0.0,67.0,3.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,C,F,DEPTH,NO_PP,0.267,0.133,0.0,15.07
11792855,57951,Brayden Point,TB,F,Hits,0.5,0.5,standard,False,MTL,,,2026-05-01T19:00:00.000-04:00,155677,2026-05-01T15:00:23Z,1.0,hits,SKATER,MTL,0,8478010,False,,3.309,0.0,0.0,3.485,0.0,0.0,68.0,25.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5,C,F,SECONDARY,PP_OCC,0.794,0.286,0.175,18.25
11795448,223068,Jakub Dobes,MTL,G,Goalie Saves,32.5,24.5,demon,False,TB,,,2026-05-01T19:00:00.000-04:00,155677,2026-05-01T15:00:23Z,1.326531,goalie_saves,GOALIE,TB,0,8482487,False,,2.776,0.0,0.0,3.627,0.0,0.0,67.0,3.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
11795443,218435,Andrei Vasilevskiy,TB,G,Goalie Saves,29.5,23.0,demon,False,MTL,,,2026-05-01T19:00:00.000-04:00,155677,2026-05-01T15:00:23Z,1.282609,goalie_saves,GOALIE,MTL,0,8476883,False,,3.309,0.0,0.0,3.485,0.0,0.0,68.0,25.0,WEAK,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
11795447,223068,Jakub Dobes,MTL,G,Goalie Saves,29.5,24.5,demon,False,TB,,,2026-05-01T19:00:00.000-04:00,155677,2026-05-01T15:00:23Z,1.204082,goalie_saves,GOALIE,TB,0,8482487,False,,2.776,0.0,0.0,3.627,0.0,0.0,67.0,3.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
11795441,218435,Andrei Vasilevskiy,TB,G,Goalie Saves,27.5,23.0,demon,False,MTL,,,2026-05-01T19:00:00.000-04:00,155677,2026-05-01T15:00:23Z,1.195652,goalie_saves,GOALIE,MTL,0,8476883,False,,3.309,0.0,0.0,3.485,0.0,0.0,68.0,25.0,WEAK,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
11795446,223068,Jakub Dobes,MTL,G,Goalie Saves,27.5,24.5,demon,False,TB,,,2026-05-01T19:00:00.000-04:00,155677,2026-05-01T15:00:23Z,1.122449,goalie_saves,GOALIE,TB,0,8482487,False,,2.776,0.0,0.0,3.627,0.0,0.0,67.0,3.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,G,G,GOALIE,N/A,0.0,0.0,0.0,
