mlb_player_id,player,pos,player_type,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,player_name,image_url,line_score,sport,game_date,player_1,player_2,team_1,team_2,id_status,SP_ERA,WHIP,OBP_ALLOWED,ERA_RANK,WHIP_RANK,OBP_ALLOWED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,def_rank,def_tier,inningsPitched,gamesPlayed,is_combo_player
608379,Michael Wacha,P,pitcher,KC,CLE,4.5,Pitcher Strikeouts,strikeouts,Demon,11865901,11865901,189312,149443,2026-05-04T19:40:00.000-04:00,,,4.0,1,Michael Wacha,https://static.prizepicks.com/images/players/MLB/Michael_Wacha_MLB_player_r8amju1hy4uDwvJHZxIqRZo-450.webp,4.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
608379,Michael Wacha,P,pitcher,KC,CLE,4.0,Pitcher Strikeouts,strikeouts,Standard,11860393,11860393,189312,149443,2026-05-04T19:40:00.000-04:00,,,4.0,0,Michael Wacha,https://static.prizepicks.com/images/players/MLB/Michael_Wacha_MLB_player_r8amju1hy4uDwvJHZxIqRZo-450.webp,4.0,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
676440,Tanner Bibee,P,pitcher,CLE,KC,4.0,Pitcher Strikeouts,strikeouts,Standard,11861775,11861775,140299,149443,2026-05-04T19:40:00.000-04:00,,,4.0,0,Tanner Bibee,https://static.prizepicks.com/images/players/MLB/Tanner_Bibee_MLB_player_PdG8qjqQaTRM5P8eKMfa67Z-450.webp,4.0,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
682657,Angel Martínez,OF,hitter,CLE,KC,3.5,Total Bases,total_bases,Demon,11860216,11860216,201589,149443,2026-05-04T19:40:00.000-04:00,,,,3,Angel Martínez,https://static.prizepicks.com/images/players/MLB/Angel_Mart%C3%ADnez_MLB_player_QojrBDK78dNI9zcgIzRMCYxd-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
666310,Bo Naylor,C,hitter,CLE,KC,3.5,Total Bases,total_bases,Demon,11860229,11860229,79966,149443,2026-05-04T19:40:00.000-04:00,,,,3,Bo Naylor,https://static.prizepicks.com/images/players/MLB/Noah_Naylor_MLB_player_1OPaVbHzdzVrfcpmnHr12o0z-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
677951,Bobby Witt Jr.,IF,hitter,KC,CLE,3.5,Total Bases,total_bases,Demon,11860247,11860247,67565,149443,2026-05-04T19:40:00.000-04:00,,,1.5,2,Bobby Witt Jr.,https://static.prizepicks.com/images/players/MLB/Robert_Witt_MLB_player_f2Q4KLjUtO2HkQbSGFOHeFSr-450.webp,3.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
677587,Brayan Rocchio,IF,hitter,CLE,KC,3.5,Total Bases,total_bases,Demon,11860261,11860261,193122,149443,2026-05-04T19:40:00.000-04:00,,,,3,Brayan Rocchio,https://static.prizepicks.com/images/players/MLB/Brayan_Rocchio_MLB_player_PGq0ULkYVRkU5iXYMyn5I3Lc-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
682177,Daniel Schneemann,IF,hitter,CLE,KC,3.5,Total Bases,total_bases,Demon,11860284,11860284,199449,149443,2026-05-04T19:40:00.000-04:00,,,,3,Daniel Schneemann,https://static.prizepicks.com/images/players/MLB/Daniel_Schneemann_MLB_player_KtuNb3lQKjNUBSBofUdInMJU-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
686555,Isaac Collins,OF,hitter,KC,CLE,3.5,Total Bases,total_bases,Demon,11860299,11860299,309290,149443,2026-05-04T19:40:00.000-04:00,,,,3,Isaac Collins,https://static.prizepicks.com/images/manual/Isaac Collins.png,3.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
695506,Jac Caglianone,OF,hitter,KC,CLE,3.5,Total Bases,total_bases,Demon,11860314,11860314,240206,149443,2026-05-04T19:40:00.000-04:00,,,,3,Jac Caglianone,https://static.prizepicks.com/images/players/MLB/Jeffrey_Caglianone_MLB_player_kMhkwU9SuS9i7VU9UffpyQFq-450.webp,3.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
608070,José Ramírez,IF,hitter,CLE,KC,3.5,Total Bases,total_bases,Demon,11860328,11860328,67669,149443,2026-05-04T19:40:00.000-04:00,,,1.5,2,José Ramírez,https://static.prizepicks.com/images/players/MLB/Jos%C3%A9_Ram%C3%ADrez_MLB_player_WzQsklw2gpPqHAZQC4Vjg4S3-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
700932,Kyle Manzardo,IF,hitter,CLE,KC,3.5,Total Bases,total_bases,Demon,11860357,11860357,196473,149443,2026-05-04T19:40:00.000-04:00,,,,3,Kyle Manzardo,https://static.prizepicks.com/images/players/MLB/Kyle_Manzardo_MLB_player_6npmIgcyKUrfxnfiFV9oqdw4-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
672580,Maikel Garcia,IF,hitter,KC,CLE,3.5,Total Bases,total_bases,Demon,11860374,11860374,124265,149443,2026-05-04T19:40:00.000-04:00,,,,3,Maikel Garcia,https://static.prizepicks.com/images/players/MLB/Maikel_Garcia_MLB_player_4vHLSMtQeMO7zOV3gFOtFNdn-450.webp,3.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
686681,Michael Massey,IF,hitter,KC,CLE,3.5,Total Bases,total_bases,Demon,11860387,11860387,71000,149443,2026-05-04T19:40:00.000-04:00,,,,3,Michael Massey,https://static.prizepicks.com/images/players/MLB/Michael_Massey_MLB_player_7aAZy4tPGyfjFvxnPKscZLzg-450.webp,3.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
521692,Salvador Perez,C,hitter,KC,CLE,3.5,Total Bases,total_bases,Demon,11860410,11860410,69741,149443,2026-05-04T19:40:00.000-04:00,,,,3,Salvador Perez,https://static.prizepicks.com/images/players/MLB/Salvador_Perez_MLB_player_VW3ySnfX2VUehkMSpDeb9qnK-450.webp,3.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
516782,Starling Marte,OF,hitter,KC,CLE,3.5,Total Bases,total_bases,Demon,11860426,11860426,309291,149443,2026-05-04T19:40:00.000-04:00,,,,3,Starling Marte,https://static.prizepicks.com/images/manual/Starling Marte.png,3.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
680757,Steven Kwan,OF,hitter,CLE,KC,3.5,Total Bases,total_bases,Demon,11860441,11860441,67698,149443,2026-05-04T19:40:00.000-04:00,,,,3,Steven Kwan,https://static.prizepicks.com/images/players/MLB/Steven_Kwan_MLB_player_ntXGz6Uewr9nyMV3MgkiDLnt-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
686469,Vinnie Pasquantino,IF,hitter,KC,CLE,3.5,Total Bases,total_bases,Demon,11860470,11860470,67795,149443,2026-05-04T19:40:00.000-04:00,,,,3,Vinnie Pasquantino,https://static.prizepicks.com/images/players/MLB/Vincent_Pasquantino_MLB_player_tGC8vKKBuuEXivshZDxDI8sY-450.webp,3.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
800050,Chase DeLauter,OF,hitter,CLE,KC,3.5,Total Bases,total_bases,Demon,11861682,11861682,266831,149443,2026-05-04T19:40:00.000-04:00,,,,3,Chase DeLauter,https://static.prizepicks.com/images/manual/Chase DeLauter.png,3.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
664728,Kyle Isbel,OF,hitter,KC,CLE,3.5,Total Bases,total_bases,Demon,11861703,11861703,68532,149443,2026-05-04T19:40:00.000-04:00,,,,3,Kyle Isbel,https://static.prizepicks.com/images/players/MLB/Kyle_Isbel_MLB_player_gWkDN5ZStyKFrcxiUJtf9Ve1-450.webp,3.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
608379,Michael Wacha,P,pitcher,KC,CLE,3.5,Pitcher Strikeouts,strikeouts,Goblin,11861718,11861718,189312,149443,2026-05-04T19:40:00.000-04:00,,,4.0,1,Michael Wacha,https://static.prizepicks.com/images/players/MLB/Michael_Wacha_MLB_player_r8amju1hy4uDwvJHZxIqRZo-450.webp,3.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
676440,Tanner Bibee,P,pitcher,CLE,KC,3.5,Pitcher Strikeouts,strikeouts,Goblin,11861733,11861733,140299,149443,2026-05-04T19:40:00.000-04:00,,,4.0,1,Tanner Bibee,https://static.prizepicks.com/images/players/MLB/Tanner_Bibee_MLB_player_PdG8qjqQaTRM5P8eKMfa67Z-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
683953,Travis Bazzana,IF,hitter,CLE,KC,3.5,Total Bases,total_bases,Demon,11861741,11861741,315836,149443,2026-05-04T19:40:00.000-04:00,,,,3,Travis Bazzana,https://static.prizepicks.com/images/manual/Travis Bazzana.png,3.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
695600,Carter Jensen,C,hitter,KC,CLE,3.5,Total Bases,total_bases,Demon,11861802,11861802,260504,149443,2026-05-04T19:40:00.000-04:00,,,,3,Carter Jensen,https://static.prizepicks.com/images/manual/Carter_Jensen.png,3.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
676440,Tanner Bibee,P,pitcher,CLE,KC,3.5,Hits Allowed,hits_allowed,Goblin,11864629,11864629,140299,149443,2026-05-04T19:40:00.000-04:00,,,,1,Tanner Bibee,https://static.prizepicks.com/images/players/MLB/Tanner_Bibee_MLB_player_PdG8qjqQaTRM5P8eKMfa67Z-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
608379,Michael Wacha,P,pitcher,KC,CLE,2.5,Walks Allowed,walks_allowed,Demon,11860394,11860394,189312,149443,2026-05-04T19:40:00.000-04:00,,,1.5,1,Michael Wacha,https://static.prizepicks.com/images/players/MLB/Michael_Wacha_MLB_player_r8amju1hy4uDwvJHZxIqRZo-450.webp,2.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
676440,Tanner Bibee,P,pitcher,CLE,KC,2.5,Walks Allowed,walks_allowed,Demon,11860447,11860447,140299,149443,2026-05-04T19:40:00.000-04:00,,,,1,Tanner Bibee,https://static.prizepicks.com/images/players/MLB/Tanner_Bibee_MLB_player_PdG8qjqQaTRM5P8eKMfa67Z-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
682657,Angel Martínez,OF,hitter,CLE,KC,2.5,Total Bases,total_bases,Demon,11861661,11861661,201589,149443,2026-05-04T19:40:00.000-04:00,,,,2,Angel Martínez,https://static.prizepicks.com/images/players/MLB/Angel_Mart%C3%ADnez_MLB_player_QojrBDK78dNI9zcgIzRMCYxd-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
666310,Bo Naylor,C,hitter,CLE,KC,2.5,Total Bases,total_bases,Demon,11861665,11861665,79966,149443,2026-05-04T19:40:00.000-04:00,,,,2,Bo Naylor,https://static.prizepicks.com/images/players/MLB/Noah_Naylor_MLB_player_1OPaVbHzdzVrfcpmnHr12o0z-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
677951,Bobby Witt Jr.,IF,hitter,KC,CLE,2.5,Total Bases,total_bases,Demon,11861668,11861668,67565,149443,2026-05-04T19:40:00.000-04:00,,,1.5,1,Bobby Witt Jr.,https://static.prizepicks.com/images/players/MLB/Robert_Witt_MLB_player_f2Q4KLjUtO2HkQbSGFOHeFSr-450.webp,2.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
677587,Brayan Rocchio,IF,hitter,CLE,KC,2.5,Total Bases,total_bases,Demon,11861673,11861673,193122,149443,2026-05-04T19:40:00.000-04:00,,,,2,Brayan Rocchio,https://static.prizepicks.com/images/players/MLB/Brayan_Rocchio_MLB_player_PGq0ULkYVRkU5iXYMyn5I3Lc-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
800050,Chase DeLauter,OF,hitter,CLE,KC,2.5,Total Bases,total_bases,Demon,11861681,11861681,266831,149443,2026-05-04T19:40:00.000-04:00,,,,2,Chase DeLauter,https://static.prizepicks.com/images/manual/Chase DeLauter.png,2.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
682177,Daniel Schneemann,IF,hitter,CLE,KC,2.5,Total Bases,total_bases,Demon,11861687,11861687,199449,149443,2026-05-04T19:40:00.000-04:00,,,,2,Daniel Schneemann,https://static.prizepicks.com/images/players/MLB/Daniel_Schneemann_MLB_player_KtuNb3lQKjNUBSBofUdInMJU-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
686555,Isaac Collins,OF,hitter,KC,CLE,2.5,Total Bases,total_bases,Demon,11861690,11861690,309290,149443,2026-05-04T19:40:00.000-04:00,,,,2,Isaac Collins,https://static.prizepicks.com/images/manual/Isaac Collins.png,2.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
695506,Jac Caglianone,OF,hitter,KC,CLE,2.5,Total Bases,total_bases,Demon,11861693,11861693,240206,149443,2026-05-04T19:40:00.000-04:00,,,,2,Jac Caglianone,https://static.prizepicks.com/images/players/MLB/Jeffrey_Caglianone_MLB_player_kMhkwU9SuS9i7VU9UffpyQFq-450.webp,2.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
608070,José Ramírez,IF,hitter,CLE,KC,2.5,Total Bases,total_bases,Demon,11861697,11861697,67669,149443,2026-05-04T19:40:00.000-04:00,,,1.5,1,José Ramírez,https://static.prizepicks.com/images/players/MLB/Jos%C3%A9_Ram%C3%ADrez_MLB_player_WzQsklw2gpPqHAZQC4Vjg4S3-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
664728,Kyle Isbel,OF,hitter,KC,CLE,2.5,Total Bases,total_bases,Demon,11861702,11861702,68532,149443,2026-05-04T19:40:00.000-04:00,,,,2,Kyle Isbel,https://static.prizepicks.com/images/players/MLB/Kyle_Isbel_MLB_player_gWkDN5ZStyKFrcxiUJtf9Ve1-450.webp,2.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
700932,Kyle Manzardo,IF,hitter,CLE,KC,2.5,Total Bases,total_bases,Demon,11861706,11861706,196473,149443,2026-05-04T19:40:00.000-04:00,,,,2,Kyle Manzardo,https://static.prizepicks.com/images/players/MLB/Kyle_Manzardo_MLB_player_6npmIgcyKUrfxnfiFV9oqdw4-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
672580,Maikel Garcia,IF,hitter,KC,CLE,2.5,Total Bases,total_bases,Demon,11861711,11861711,124265,149443,2026-05-04T19:40:00.000-04:00,,,,2,Maikel Garcia,https://static.prizepicks.com/images/players/MLB/Maikel_Garcia_MLB_player_4vHLSMtQeMO7zOV3gFOtFNdn-450.webp,2.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
686681,Michael Massey,IF,hitter,KC,CLE,2.5,Total Bases,total_bases,Demon,11861716,11861716,71000,149443,2026-05-04T19:40:00.000-04:00,,,,2,Michael Massey,https://static.prizepicks.com/images/players/MLB/Michael_Massey_MLB_player_7aAZy4tPGyfjFvxnPKscZLzg-450.webp,2.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
521692,Salvador Perez,C,hitter,KC,CLE,2.5,Total Bases,total_bases,Demon,11861721,11861721,69741,149443,2026-05-04T19:40:00.000-04:00,,,,2,Salvador Perez,https://static.prizepicks.com/images/players/MLB/Salvador_Perez_MLB_player_VW3ySnfX2VUehkMSpDeb9qnK-450.webp,2.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
516782,Starling Marte,OF,hitter,KC,CLE,2.5,Total Bases,total_bases,Demon,11861725,11861725,309291,149443,2026-05-04T19:40:00.000-04:00,,,,2,Starling Marte,https://static.prizepicks.com/images/manual/Starling Marte.png,2.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
680757,Steven Kwan,OF,hitter,CLE,KC,2.5,Hits,hits,Demon,11861727,11861727,67698,149443,2026-05-04T19:40:00.000-04:00,,,,2,Steven Kwan,https://static.prizepicks.com/images/players/MLB/Steven_Kwan_MLB_player_ntXGz6Uewr9nyMV3MgkiDLnt-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
680757,Steven Kwan,OF,hitter,CLE,KC,2.5,Total Bases,total_bases,Demon,11861731,11861731,67698,149443,2026-05-04T19:40:00.000-04:00,,,,2,Steven Kwan,https://static.prizepicks.com/images/players/MLB/Steven_Kwan_MLB_player_ntXGz6Uewr9nyMV3MgkiDLnt-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
683953,Travis Bazzana,IF,hitter,CLE,KC,2.5,Total Bases,total_bases,Demon,11861740,11861740,315836,149443,2026-05-04T19:40:00.000-04:00,,,,2,Travis Bazzana,https://static.prizepicks.com/images/manual/Travis Bazzana.png,2.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
686469,Vinnie Pasquantino,IF,hitter,KC,CLE,2.5,Total Bases,total_bases,Demon,11861744,11861744,67795,149443,2026-05-04T19:40:00.000-04:00,,,,2,Vinnie Pasquantino,https://static.prizepicks.com/images/players/MLB/Vincent_Pasquantino_MLB_player_tGC8vKKBuuEXivshZDxDI8sY-450.webp,2.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
695600,Carter Jensen,C,hitter,KC,CLE,2.5,Total Bases,total_bases,Demon,11861801,11861801,260504,149443,2026-05-04T19:40:00.000-04:00,,,,2,Carter Jensen,https://static.prizepicks.com/images/manual/Carter_Jensen.png,2.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
677951,Bobby Witt Jr.,IF,hitter,KC,CLE,2.5,Hits,hits,Demon,11864626,11864626,67565,149443,2026-05-04T19:40:00.000-04:00,,,,2,Bobby Witt Jr.,https://static.prizepicks.com/images/players/MLB/Robert_Witt_MLB_player_f2Q4KLjUtO2HkQbSGFOHeFSr-450.webp,2.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
682657,Angel Martínez,OF,hitter,CLE,KC,1.5,Hits,hits,Demon,11860204,11860204,201589,149443,2026-05-04T19:40:00.000-04:00,,,,1,Angel Martínez,https://static.prizepicks.com/images/players/MLB/Angel_Mart%C3%ADnez_MLB_player_QojrBDK78dNI9zcgIzRMCYxd-450.webp,1.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
682657,Angel Martínez,OF,hitter,CLE,KC,1.5,Hitter Strikeouts,hitter_strikeouts,Demon,11860209,11860209,201589,149443,2026-05-04T19:40:00.000-04:00,,,,1,Angel Martínez,https://static.prizepicks.com/images/players/MLB/Angel_Mart%C3%ADnez_MLB_player_QojrBDK78dNI9zcgIzRMCYxd-450.webp,1.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
682657,Angel Martínez,OF,hitter,CLE,KC,1.5,Total Bases,total_bases,Demon,11860215,11860215,201589,149443,2026-05-04T19:40:00.000-04:00,,,,1,Angel Martínez,https://static.prizepicks.com/images/players/MLB/Angel_Mart%C3%ADnez_MLB_player_QojrBDK78dNI9zcgIzRMCYxd-450.webp,1.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
666310,Bo Naylor,C,hitter,CLE,KC,1.5,Hits,hits,Demon,11860218,11860218,79966,149443,2026-05-04T19:40:00.000-04:00,,,,1,Bo Naylor,https://static.prizepicks.com/images/players/MLB/Noah_Naylor_MLB_player_1OPaVbHzdzVrfcpmnHr12o0z-450.webp,1.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
666310,Bo Naylor,C,hitter,CLE,KC,1.5,Hitter Strikeouts,hitter_strikeouts,Demon,11860222,11860222,79966,149443,2026-05-04T19:40:00.000-04:00,,,,1,Bo Naylor,https://static.prizepicks.com/images/players/MLB/Noah_Naylor_MLB_player_1OPaVbHzdzVrfcpmnHr12o0z-450.webp,1.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
677951,Bobby Witt Jr.,IF,hitter,KC,CLE,1.5,Hits,hits,Demon,11860233,11860233,67565,149443,2026-05-04T19:40:00.000-04:00,,,,1,Bobby Witt Jr.,https://static.prizepicks.com/images/players/MLB/Robert_Witt_MLB_player_f2Q4KLjUtO2HkQbSGFOHeFSr-450.webp,1.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
677951,Bobby Witt Jr.,IF,hitter,KC,CLE,1.5,Hitter Strikeouts,hitter_strikeouts,Demon,11860238,11860238,67565,149443,2026-05-04T19:40:00.000-04:00,,,,1,Bobby Witt Jr.,https://static.prizepicks.com/images/players/MLB/Robert_Witt_MLB_player_f2Q4KLjUtO2HkQbSGFOHeFSr-450.webp,1.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
677951,Bobby Witt Jr.,IF,hitter,KC,CLE,1.5,Runs,runs,Demon,11860242,11860242,67565,149443,2026-05-04T19:40:00.000-04:00,,,0.5,1,Bobby Witt Jr.,https://static.prizepicks.com/images/players/MLB/Robert_Witt_MLB_player_f2Q4KLjUtO2HkQbSGFOHeFSr-450.webp,1.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
677951,Bobby Witt Jr.,IF,hitter,KC,CLE,1.5,Total Bases,total_bases,Standard,11860248,11860248,67565,149443,2026-05-04T19:40:00.000-04:00,,,1.5,0,Bobby Witt Jr.,https://static.prizepicks.com/images/players/MLB/Robert_Witt_MLB_player_f2Q4KLjUtO2HkQbSGFOHeFSr-450.webp,1.5,MLB,2026-05-04,,,,,OK,3.82,1.24,0.306,8,7,7,7.461538461538462,7,Above Avg,8,Above Avg,287.1,33.0,0
677587,Brayan Rocchio,IF,hitter,CLE,KC,1.5,Hits,hits,Demon,11860252,11860252,193122,149443,2026-05-04T19:40:00.000-04:00,,,,1,Brayan Rocchio,https://static.prizepicks.com/images/players/MLB/Brayan_Rocchio_MLB_player_PGq0ULkYVRkU5iXYMyn5I3Lc-450.webp,1.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
677587,Brayan Rocchio,IF,hitter,CLE,KC,1.5,Hitter Strikeouts,hitter_strikeouts,Demon,11860256,11860256,193122,149443,2026-05-04T19:40:00.000-04:00,,,0.5,1,Brayan Rocchio,https://static.prizepicks.com/images/players/MLB/Brayan_Rocchio_MLB_player_PGq0ULkYVRkU5iXYMyn5I3Lc-450.webp,1.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
682177,Daniel Schneemann,IF,hitter,CLE,KC,1.5,Hits,hits,Demon,11860272,11860272,199449,149443,2026-05-04T19:40:00.000-04:00,,,,1,Daniel Schneemann,https://static.prizepicks.com/images/players/MLB/Daniel_Schneemann_MLB_player_KtuNb3lQKjNUBSBofUdInMJU-450.webp,1.5,MLB,2026-05-04,,,,,OK,4.56,1.43,0.338,24,23,23,23.461538461538463,24,Below Avg,24,Below Avg,280.0,32.0,0
