sport,direction,pick_type,prop,bin_index,mean_pred,mean_true,gap,n_stratum
NBA,OVER,Goblin,3-PT Attempted,8,0.9094834990070392,0.5,0.4094834990070392,261
NBA,OVER,Goblin,3-PT Attempted,9,0.9129738166981652,0.6923076923076923,0.22066612439047295,261
NBA,OVER,Goblin,3-PT Made,0,0.4534504799912627,0.5219512195121951,0.06850073952093244,2050
NBA,OVER,Goblin,3-PT Made,1,0.5865467297766888,0.5880149812734082,0.0014682514967194749,2050
NBA,OVER,Goblin,3-PT Made,2,0.6453951939059713,0.6923076923076923,0.04691249840172096,2050
NBA,OVER,Goblin,3-PT Made,3,0.6960420089500907,0.7239057239057239,0.027863714955633223,2050
NBA,OVER,Goblin,3-PT Made,4,0.7288646128852132,0.6666666666666666,0.062197946218546574,2050
NBA,OVER,Goblin,3-PT Made,5,0.8030549035758968,0.6911764705882353,0.11187843298766154,2050
NBA,OVER,Goblin,3-PT Made,6,0.9073881301871028,0.6038647342995169,0.3035233958875859,2050
NBA,OVER,Goblin,3-PT Made,7,0.912111991302716,0.6502463054187192,0.26186568588399683,2050
NBA,OVER,Goblin,3-PT Made,8,0.916556898423454,0.7121951219512195,0.20436177647223452,2050
NBA,OVER,Goblin,3-PT Made,9,0.9186143771621111,0.7365853658536585,0.18202901130845262,2050
NBA,OVER,Goblin,Assists,0,0.4411266397804627,0.613013698630137,0.1718870588496743,2891
NBA,OVER,Goblin,Assists,1,0.5886869457798821,0.6306818181818182,0.04199487240193611,2891
NBA,OVER,Goblin,Assists,2,0.6481424150875054,0.6383928571428571,0.009749557944648268,2891
NBA,OVER,Goblin,Assists,3,0.695705191299444,0.6729222520107239,0.022782939288720105,2891
NBA,OVER,Goblin,Assists,4,0.7243309320074851,0.676056338028169,0.048274593979316105,2891
NBA,OVER,Goblin,Assists,5,0.8150994120535479,0.7508896797153025,0.06420973233824534,2891
NBA,OVER,Goblin,Assists,6,0.9073232715527831,0.6133333333333333,0.29398993821944985,2891
NBA,OVER,Goblin,Assists,7,0.9097375404106199,0.676056338028169,0.23368120238245094,2891
NBA,OVER,Goblin,Assists,8,0.9116339539822916,0.6979166666666666,0.213717287315625,2891
NBA,OVER,Goblin,Assists,9,0.9161147347155632,0.7429577464788732,0.1731569882366899,2891
NBA,OVER,Goblin,Blks+Stls,0,0.4253582520772658,0.5333333333333333,0.10797508125606753,1041
NBA,OVER,Goblin,Blks+Stls,1,0.5639898184495713,0.5734265734265734,0.009436754977002138,1041
NBA,OVER,Goblin,Blks+Stls,2,0.5979754074806084,0.6153846153846154,0.017409207904007018,1041
NBA,OVER,Goblin,Blks+Stls,3,0.6446271687691538,0.625,0.019627168769153824,1041
NBA,OVER,Goblin,Blks+Stls,4,0.6909974703779913,0.5675675675675675,0.12342990281042376,1041
NBA,OVER,Goblin,Blks+Stls,5,0.7532208564927412,0.5876288659793815,0.1655919905133597,1041
NBA,OVER,Goblin,Blks+Stls,6,0.8500474728927341,0.5288461538461539,0.3212013190465802,1041
NBA,OVER,Goblin,Blks+Stls,7,0.909572003446864,0.5428571428571428,0.36671486058972114,1041
NBA,OVER,Goblin,Blks+Stls,8,0.9142956218600706,0.6857142857142857,0.2285813361457849,1041
NBA,OVER,Goblin,Blks+Stls,9,0.918079919368331,0.6764705882352942,0.24160933113303684,1041
NBA,OVER,Goblin,Blocked Shots,0,0.46669976961561915,0.625,0.15830023038438085,494
NBA,OVER,Goblin,Blocked Shots,1,0.5557034035410199,0.5357142857142857,0.019989117826734182,494
NBA,OVER,Goblin,Blocked Shots,2,0.5939379410063291,0.5625,0.03143794100632913,494
NBA,OVER,Goblin,Blocked Shots,3,0.6439768265782432,0.5737704918032787,0.07020633477496452,494
NBA,OVER,Goblin,Blocked Shots,4,0.6846524107489801,0.6888888888888889,0.004236478139908795,494
NBA,OVER,Goblin,Blocked Shots,5,0.7421495161824991,0.6666666666666666,0.0754828495158325,494
NBA,OVER,Goblin,Blocked Shots,6,0.8026107675446882,0.68,0.12261076754468814,494
NBA,OVER,Goblin,Blocked Shots,7,0.9125284627296267,0.5918367346938775,0.3206917280357492,494
NBA,OVER,Goblin,Blocked Shots,8,0.9174448421521632,0.660377358490566,0.25706748366159715,494
NBA,OVER,Goblin,Blocked Shots,9,0.9186537893682447,0.6739130434782609,0.24474074588998385,494
NBA,OVER,Goblin,FG Attempted,0,0.3734666666666666,0.5333333333333333,0.1598666666666667,133
NBA,OVER,Goblin,FG Attempted,1,0.5543606710213881,0.3076923076923077,0.24666836332908038,133
NBA,OVER,Goblin,FG Attempted,2,0.5593640027205149,0.3333333333333333,0.22603066938718158,133
NBA,OVER,Goblin,FG Attempted,3,0.5707174310244046,0.7692307692307693,0.19851333820636463,133
NBA,OVER,Goblin,FG Attempted,4,0.613607142857143,0.6428571428571429,0.029249999999999887,133
NBA,OVER,Goblin,FG Attempted,5,0.6731333866887438,0.6153846153846154,0.057748771304128366,133
NBA,OVER,Goblin,FG Attempted,6,0.8024823529411769,0.4117647058823529,0.39071764705882395,133
NBA,OVER,Goblin,FG Attempted,7,0.9058858366006903,0.7777777777777778,0.12810805882291254,133
NBA,OVER,Goblin,FG Attempted,8,0.9093841346574689,0.46153846153846156,0.44784567311900736,133
NBA,OVER,Goblin,FG Attempted,9,0.9117293821807789,0.6428571428571429,0.268872239323636,133
NBA,OVER,Goblin,FG Made,0,0.3097053757214754,0.6333333333333333,0.3236279576118579,292
NBA,OVER,Goblin,FG Made,1,0.5447136677165227,0.6206896551724138,0.07597598745589107,292
NBA,OVER,Goblin,FG Made,2,0.5614099729759497,0.6129032258064516,0.05149325283050188,292
NBA,OVER,Goblin,FG Made,3,0.5864649986284299,0.6176470588235294,0.031182060195099504,292
NBA,OVER,Goblin,FG Made,4,0.6407459763543596,0.5454545454545454,0.09529143089981418,292
NBA,OVER,Goblin,FG Made,5,0.6838872878323853,0.6451612903225806,0.038725997509804655,292
NBA,OVER,Goblin,FG Made,6,0.8000514927828756,0.7037037037037037,0.09634778907917185,292
NBA,OVER,Goblin,FG Made,7,0.9048316829513152,0.5517241379310345,0.35310754502028074,292
NBA,OVER,Goblin,FG Made,8,0.9089921288611879,0.7586206896551724,0.15037143920601548,292
NBA,OVER,Goblin,FG Made,9,0.910955889781265,0.7666666666666667,0.14428922311459824,292
NBA,OVER,Goblin,Fantasy Score,0,0.4221835820895523,0.6940298507462687,0.27184626865671635,1334
NBA,OVER,Goblin,Fantasy Score,1,0.6936136986301376,0.7602739726027398,0.06666027397260221,1334
NBA,OVER,Goblin,Fantasy Score,2,0.7222552516078163,0.7520661157024794,0.029810864094663048,1334
NBA,OVER,Goblin,Fantasy Score,3,0.7417004509760918,0.7593984962406015,0.017698045264509688,1334
NBA,OVER,Goblin,Fantasy Score,4,0.802240240136484,0.7518796992481203,0.050360540888363725,1334
NBA,OVER,Goblin,Fantasy Score,5,0.8889543580688518,0.6917293233082706,0.19722503476058117,1334
NBA,OVER,Goblin,Fantasy Score,6,0.9092201002640927,0.7164179104477612,0.19280218981633157,1334
NBA,OVER,Goblin,Fantasy Score,7,0.9117658617007693,0.7985074626865671,0.1132583990142022,1334
NBA,OVER,Goblin,Fantasy Score,8,0.9142509051712089,0.7744360902255639,0.13981481494564496,1334
NBA,OVER,Goblin,Fantasy Score,9,0.930525226288435,0.8796992481203008,0.05082597816813428,1334
NBA,OVER,Goblin,Free Throws Attempted,0,0.40082453512441346,0.5416666666666666,0.14084213154225317,232
NBA,OVER,Goblin,Free Throws Attempted,1,0.5491391304347827,0.391304347826087,0.1578347826086957,232
NBA,OVER,Goblin,Free Throws Attempted,2,0.5686378378378381,0.7297297297297297,0.16109189189189166,232
NBA,OVER,Goblin,Free Throws Attempted,3,0.5819000000000001,0.6666666666666666,0.08476666666666655,232
NBA,OVER,Goblin,Free Throws Attempted,4,0.6344405327116713,0.5555555555555556,0.07888497715611575,232
NBA,OVER,Goblin,Free Throws Attempted,5,0.6764734456199492,0.47368421052631576,0.2027892350936334,232
NBA,OVER,Goblin,Free Throws Attempted,6,0.7204994590322074,0.6086956521739131,0.11180380685829427,232
NBA,OVER,Goblin,Free Throws Attempted,7,0.8756806670305946,0.6956521739130435,0.1800284931175511,232
NBA,OVER,Goblin,Free Throws Attempted,8,0.909513060627786,0.6666666666666666,0.2428463939611194,232
NBA,OVER,Goblin,Free Throws Attempted,9,0.9138091495346299,0.6956521739130435,0.21815697562158642,232
NBA,OVER,Goblin,Free Throws Made,0,0.4243646410790602,0.44,0.015635358920939812,240
NBA,OVER,Goblin,Free Throws Made,1,0.5639732906627655,0.4,0.16397329066276545,240
NBA,OVER,Goblin,Free Throws Made,2,0.6090071275472824,0.7058823529411765,0.09687522539389415,240
NBA,OVER,Goblin,Free Throws Made,3,0.6493421380627653,0.5,0.1493421380627653,240
NBA,OVER,Goblin,Free Throws Made,4,0.6976405558257999,0.8333333333333334,0.1356927775075335,240
NBA,OVER,Goblin,Free Throws Made,5,0.7496179227311982,0.7083333333333334,0.041284589397864835,240
NBA,OVER,Goblin,Free Throws Made,6,0.8798924044772661,0.4166666666666667,0.46322573781059945,240
NBA,OVER,Goblin,Free Throws Made,7,0.9094732319669512,0.5416666666666666,0.36780656530028455,240
NBA,OVER,Goblin,Free Throws Made,8,0.9118182122578782,0.6666666666666666,0.24515154559121155,240
NBA,OVER,Goblin,Free Throws Made,9,0.9175490996812047,0.6666666666666666,0.25088243301453805,240
NBA,OVER,Goblin,Personal Fouls,0,0.3582018312825477,0.5,0.14179816871745232,395
NBA,OVER,Goblin,Personal Fouls,1,0.5490302333817904,0.4375,0.11153023338179036,395
NBA,OVER,Goblin,Personal Fouls,2,0.5679488185654623,0.5555555555555556,0.01239326300990673,395
NBA,OVER,Goblin,Personal Fouls,3,0.6002108640378224,0.5384615384615384,0.06174932557628399,395
NBA,OVER,Goblin,Personal Fouls,4,0.6490673360340498,0.48717948717948717,0.1618878488545626,395
NBA,OVER,Goblin,Personal Fouls,5,0.6763276112292711,0.5641025641025641,0.112225047126707,395
NBA,OVER,Goblin,Personal Fouls,6,0.7779289496476436,0.7380952380952381,0.03983371155240545,395
NBA,OVER,Goblin,Personal Fouls,7,0.9003827789790687,0.5945945945945946,0.3057881843844741,395
NBA,OVER,Goblin,Personal Fouls,8,0.9100685732571906,0.5128205128205128,0.3972480604366778,395
NBA,OVER,Goblin,Personal Fouls,9,0.9131621120407223,0.55,0.36316211204072224,395
NBA,OVER,Goblin,Points,0,0.4354818551501824,0.6370597243491577,0.2015778691989753,6521
NBA,OVER,Goblin,Points,1,0.6297051486997509,0.6571741511500547,0.027469002450303814,6521
NBA,OVER,Goblin,Points,2,0.6710080155146038,0.680306905370844,0.009298889856240278,6521
NBA,OVER,Goblin,Points,3,0.712982806172909,0.7168949771689498,0.003912170996040798,6521
NBA,OVER,Goblin,Points,4,0.7525485060868495,0.7527047913446677,0.00015628525781818947,6521
NBA,OVER,Goblin,Points,5,0.8874748945850167,0.6165644171779141,0.2709104774071026,6521
NBA,OVER,Goblin,Points,6,0.9078904420475475,0.6656441717791411,0.2422462702684064,6521
NBA,OVER,Goblin,Points,7,0.9100227464267633,0.6380368098159509,0.2719859366108124,6521
NBA,OVER,Goblin,Points,8,0.9117198839684386,0.6855828220858896,0.226137061882549,6521
NBA,OVER,Goblin,Points,9,0.9140507664974635,0.7315950920245399,0.18245567447292366,6521
NBA,OVER,Goblin,Pts+Asts,0,0.40540863767307583,0.6181318681318682,0.21272323045879232,3581
NBA,OVER,Goblin,Pts+Asts,1,0.5985129119698291,0.6271186440677966,0.028605732097967462,3581
NBA,OVER,Goblin,Pts+Asts,2,0.650465520035988,0.6386554621848739,0.011810057851114109,3581
NBA,OVER,Goblin,Pts+Asts,3,0.6903586787905696,0.6641975308641975,0.02616114792637203,3581
NBA,OVER,Goblin,Pts+Asts,4,0.7327237082864496,0.7942122186495176,0.061488510363068016,3581
NBA,OVER,Goblin,Pts+Asts,5,0.85748690569425,0.637883008356546,0.21960389733770402,3581
NBA,OVER,Goblin,Pts+Asts,6,0.9069485421848178,0.6302521008403361,0.2766964413444817,3581
NBA,OVER,Goblin,Pts+Asts,7,0.9098009312339339,0.6703910614525139,0.23940986978141998,3581
NBA,OVER,Goblin,Pts+Asts,8,0.9119160467817162,0.6703910614525139,0.2415249853292023,3581
NBA,OVER,Goblin,Pts+Asts,9,0.9146524734638296,0.7402234636871509,0.17442900977667875,3581
NBA,OVER,Goblin,Pts+Rebs,0,0.4303353462612069,0.5819672131147541,0.15163186685354718,4596
NBA,OVER,Goblin,Pts+Rebs,1,0.6095961034020143,0.6203703703703703,0.010774266968356039,4596
NBA,OVER,Goblin,Pts+Rebs,2,0.6509807224911527,0.6212121212121212,0.02976860127903147,4596
NBA,OVER,Goblin,Pts+Rebs,3,0.6910825872254879,0.6823770491803278,0.008705538045160055,4596
NBA,OVER,Goblin,Pts+Rebs,4,0.7405139111096387,0.7009345794392523,0.03957933167038641,4596
NBA,OVER,Goblin,Pts+Rebs,5,0.8734228283452056,0.596529284164859,0.2768935441803466,4596
NBA,OVER,Goblin,Pts+Rebs,6,0.9074881581244166,0.6332622601279317,0.2742258979964849,4596
NBA,OVER,Goblin,Pts+Rebs,7,0.9099136913856339,0.6755555555555556,0.23435813583007836,4596
NBA,OVER,Goblin,Pts+Rebs,8,0.9119120911466682,0.6899563318777293,0.22195575926893885,4596
NBA,OVER,Goblin,Pts+Rebs,9,0.914874979811266,0.7326086956521739,0.18226628415909207,4596
NBA,OVER,Goblin,Pts+Rebs+Asts,0,0.41566257047511046,0.5656192236598891,0.1499566531847787,5409
NBA,OVER,Goblin,Pts+Rebs+Asts,1,0.5995510451822256,0.6210720887245841,0.02152104354235851,5409
NBA,OVER,Goblin,Pts+Rebs+Asts,2,0.6486268618878251,0.6114982578397212,0.03712860404810392,5409
NBA,OVER,Goblin,Pts+Rebs+Asts,3,0.6901002627658553,0.6988188976377953,0.008718634871939912,5409
NBA,OVER,Goblin,Pts+Rebs+Asts,4,0.77598842564595,0.6993243243243243,0.07666410132162571,5409
NBA,OVER,Goblin,Pts+Rebs+Asts,5,0.8983809590007313,0.5766871165644172,0.32169384243631416,5409
NBA,OVER,Goblin,Pts+Rebs+Asts,6,0.9068347198220638,0.5970425138632163,0.3097922059588475,5409
NBA,OVER,Goblin,Pts+Rebs+Asts,7,0.9093782312902475,0.6192236598890942,0.2901545714011533,5409
NBA,OVER,Goblin,Pts+Rebs+Asts,8,0.9115270090699041,0.6487985212569316,0.26272848781297253,5409
NBA,OVER,Goblin,Pts+Rebs+Asts,9,0.9152064144168089,0.7264325323475046,0.18877388206930434,5409
NBA,OVER,Goblin,Rebounds,0,0.43737307741442477,0.6439393939393939,0.20656631652496915,3955
NBA,OVER,Goblin,Rebounds,1,0.5951147811726484,0.6268656716417911,0.0317508904691427,3955
NBA,OVER,Goblin,Rebounds,2,0.6483893135645002,0.6401028277634961,0.008286485801004106,3955
NBA,OVER,Goblin,Rebounds,3,0.6965918903886569,0.7090464547677262,0.012454564379069333,3955
NBA,OVER,Goblin,Rebounds,4,0.7291088972639747,0.689119170984456,0.03998972627951869,3955
NBA,OVER,Goblin,Rebounds,5,0.831584652135687,0.6726342710997443,0.15895038103594272,3955
NBA,OVER,Goblin,Rebounds,6,0.9074947170725499,0.6142506142506142,0.2932441028219357,3955
NBA,OVER,Goblin,Rebounds,7,0.9095829236112739,0.6735751295336787,0.2360077940775952,3955
NBA,OVER,Goblin,Rebounds,8,0.9109417617226213,0.6533665835411472,0.25757517818147413,3955
NBA,OVER,Goblin,Rebounds,9,0.9132340326938589,0.7268041237113402,0.18642990898251877,3955
NBA,OVER,Goblin,Rebs+Asts,0,0.4347365113860862,0.5963302752293578,0.16159376384327157,4360
NBA,OVER,Goblin,Rebs+Asts,1,0.5974943032208901,0.6274944567627494,0.030000153541859254,4360
NBA,OVER,Goblin,Rebs+Asts,2,0.6464681877441794,0.6142034548944337,0.032264732849745625,4360
NBA,OVER,Goblin,Rebs+Asts,3,0.684115525936229,0.6652173913043479,0.01889813463188117,4360
NBA,OVER,Goblin,Rebs+Asts,4,0.7253588738339615,0.6762820512820513,0.04907682255191015,4360
NBA,OVER,Goblin,Rebs+Asts,5,0.857651825118248,0.5753424657534246,0.2823093593648234,4360
NBA,OVER,Goblin,Rebs+Asts,6,0.9080574539705302,0.6054421768707483,0.30261527709978187,4360
NBA,OVER,Goblin,Rebs+Asts,7,0.9097588812497397,0.621867881548975,0.2878909997007647,4360
NBA,OVER,Goblin,Rebs+Asts,8,0.9111340834773579,0.6643518518518519,0.24678223162550605,4360
NBA,OVER,Goblin,Rebs+Asts,9,0.9132374209557397,0.7325581395348837,0.18067928142085599,4360
NBA,OVER,Goblin,Steals,0,0.46633878319286687,0.6272189349112426,0.16088015171837572,1689
NBA,OVER,Goblin,Steals,1,0.572688064257995,0.5266272189349113,0.04606084532308374,1689
NBA,OVER,Goblin,Steals,2,0.6187978736419356,0.6390532544378699,0.020255380795934252,1689
NBA,OVER,Goblin,Steals,3,0.6602524642272695,0.6153846153846154,0.044867848842654046,1689
NBA,OVER,Goblin,Steals,4,0.7137496938392762,0.6529411764705882,0.060808517368687975,1689
NBA,OVER,Goblin,Steals,5,0.7718089568794594,0.5329341317365269,0.23887482514293246,1689
NBA,OVER,Goblin,Steals,6,0.8413293235780213,0.621301775147929,0.2200275484300923,1689
NBA,OVER,Goblin,Steals,7,0.9141482981095176,0.6069364161849711,0.3072118819245465,1689
NBA,OVER,Goblin,Steals,8,0.9177212771696517,0.6845238095238095,0.23319746764584215,1689
NBA,OVER,Goblin,Steals,9,0.9188821110560952,0.7108433734939759,0.20803873756211932,1689
NBA,OVER,Goblin,Turnovers,0,0.3733658861646905,0.5942028985507246,0.2208370123860341,681
NBA,OVER,Goblin,Turnovers,1,0.5452203597883241,0.5882352941176471,0.04301493432932302,681
NBA,OVER,Goblin,Turnovers,2,0.566341784655663,0.5053763440860215,0.06096544056964148,681
NBA,OVER,Goblin,Turnovers,3,0.5961606845656044,0.5625,0.03366068456560445,681
NBA,OVER,Goblin,Turnovers,4,0.6451884078286348,0.6031746031746031,0.042013804654031706,681
NBA,OVER,Goblin,Turnovers,5,0.7082213088293277,0.6470588235294118,0.06116248529991586,681
NBA,OVER,Goblin,Turnovers,6,0.7883130459399251,0.6716417910447762,0.11667125489514896,681
NBA,OVER,Goblin,Turnovers,7,0.8929964364748602,0.5942028985507246,0.29879353792413554,681
NBA,OVER,Goblin,Turnovers,8,0.9101249745989657,0.5735294117647058,0.33659556283425984,681
NBA,OVER,Goblin,Turnovers,9,0.9174747169607788,0.5735294117647058,0.3439453051960729,681
NBA,OVER,Goblin,Two Pointers Attempted,0,0.36903170461551127,0.5238095238095238,0.15477781919401257,203
NBA,OVER,Goblin,Two Pointers Attempted,1,0.5563100000000001,0.65,0.09368999999999994,203
NBA,OVER,Goblin,Two Pointers Attempted,2,0.5740350000000001,0.55,0.02403500000000003,203
NBA,OVER,Goblin,Two Pointers Attempted,3,0.609700837056688,0.4,0.20970083705668796,203
NBA,OVER,Goblin,Two Pointers Attempted,4,0.6493294581727619,0.5909090909090909,0.05842036726367095,203
NBA,OVER,Goblin,Two Pointers Attempted,5,0.6822889247086102,0.6190476190476191,0.06324130566099118,203
NBA,OVER,Goblin,Two Pointers Attempted,6,0.7397166786583945,0.6666666666666666,0.07305001199172789,203
NBA,OVER,Goblin,Two Pointers Attempted,7,0.8664717112498221,0.7,0.16647171124982219,203
NBA,OVER,Goblin,Two Pointers Attempted,8,0.9080678365953183,0.7,0.20806783659531836,203
NBA,OVER,Goblin,Two Pointers Attempted,9,0.9117789676098744,0.6190476190476191,0.29273134856225536,203
NBA,OVER,Goblin,Two Pointers Made,0,0.3823019061082843,0.5263157894736842,0.1440138833653999,379
NBA,OVER,Goblin,Two Pointers Made,1,0.5640060542241961,0.6052631578947368,0.041257103670540696,379
NBA,OVER,Goblin,Two Pointers Made,2,0.6015688851446948,0.6052631578947368,0.0036942727500420824,379
NBA,OVER,Goblin,Two Pointers Made,3,0.6464362552130433,0.6,0.04643625521304329,379
NBA,OVER,Goblin,Two Pointers Made,4,0.6707423528705478,0.6388888888888888,0.031853463981659,379
NBA,OVER,Goblin,Two Pointers Made,5,0.7237205921353499,0.4594594594594595,0.2642611326758904,379
NBA,OVER,Goblin,Two Pointers Made,6,0.83238924244255,0.631578947368421,0.20081029507412895,379
NBA,OVER,Goblin,Two Pointers Made,7,0.9063773368399048,0.6578947368421053,0.24848259999779954,379
NBA,OVER,Goblin,Two Pointers Made,8,0.9101191366697936,0.6410256410256411,0.2690934956441525,379
NBA,OVER,Goblin,Two Pointers Made,9,0.9152560504840053,0.7837837837837838,0.1314722667002215,379
NBA,OVER,Standard,3-PT Attempted,0,0.25749761824512135,0.5151515151515151,0.2576538969063938,307
NBA,OVER,Standard,3-PT Attempted,1,0.43033277086718336,0.4482758620689655,0.01794309120178217,307
NBA,OVER,Standard,3-PT Attempted,2,0.4767586253563562,0.4666666666666667,0.01009195868968954,307
NBA,OVER,Standard,3-PT Attempted,3,0.48396510465285353,0.6470588235294118,0.16309371887655827,307
NBA,OVER,Standard,3-PT Attempted,4,0.492182774085012,0.5172413793103449,0.025058605225332875,307
NBA,OVER,Standard,3-PT Attempted,5,0.5117294836339863,0.5862068965517241,0.0744774129177378,307
NBA,OVER,Standard,3-PT Attempted,6,0.553528827152486,0.5161290322580645,0.03739979489442147,307
NBA,OVER,Standard,3-PT Attempted,7,0.6842390880321955,0.45454545454545453,0.22969363348674093,307
NBA,OVER,Standard,3-PT Attempted,8,0.8962323630516632,0.6428571428571429,0.2533752201945203,307
NBA,OVER,Standard,3-PT Attempted,9,0.9113884999557887,0.2903225806451613,0.6210659193106274,307
NBA,OVER,Standard,3-PT Made,0,0.24735696839553487,0.3684210526315789,0.12106408423604406,182
NBA,OVER,Standard,3-PT Made,1,0.4092534370347772,0.3888888888888889,0.020364548145888284,182
NBA,OVER,Standard,3-PT Made,2,0.4802699491182964,0.3888888888888889,0.09138106022940751,182
NBA,OVER,Standard,3-PT Made,3,0.5047193798648739,0.631578947368421,0.1268595675035471,182
NBA,OVER,Standard,3-PT Made,4,0.5355882352941177,0.5882352941176471,0.05264705882352938,182
NBA,OVER,Standard,3-PT Made,5,0.5994052631578947,0.5789473684210527,0.02045789473684201,182
NBA,OVER,Standard,3-PT Made,6,0.6583821065375673,0.5882352941176471,0.07014681241992027,182
NBA,OVER,Standard,3-PT Made,7,0.843311111111111,0.4444444444444444,0.3988666666666666,182
NBA,OVER,Standard,3-PT Made,8,0.9058774106343755,0.6666666666666666,0.23921074396770892,182
NBA,OVER,Standard,3-PT Made,9,0.9146864987388296,0.5263157894736842,0.3883707092651454,182
NBA,OVER,Standard,Assists,0,0.28434028284199236,0.45,0.16565971715800765,392
NBA,OVER,Standard,Assists,1,0.4341088815002411,0.38461538461538464,0.049493496884856436,392
NBA,OVER,Standard,Assists,2,0.49001256260225834,0.41025641025641024,0.0797561523458481,392
NBA,OVER,Standard,Assists,3,0.5191642668573759,0.5128205128205128,0.006343754036863158,392
NBA,OVER,Standard,Assists,4,0.5687082589744151,0.6410256410256411,0.07231738205122595,392
NBA,OVER,Standard,Assists,5,0.6479534082587782,0.5641025641025641,0.08385084415621413,392
NBA,OVER,Standard,Assists,6,0.8156255091451936,0.4358974358974359,0.3797280732477577,392
NBA,OVER,Standard,Assists,7,0.9005320640802585,0.28205128205128205,0.6184807820289765,392
NBA,OVER,Standard,Assists,8,0.9067734759515604,0.5121951219512195,0.3945783540003409,392
NBA,OVER,Standard,Assists,9,0.9097972010578406,0.5,0.40979720105784057,392
NBA,OVER,Standard,Blks+Stls,0,0.2525450197471153,0.5625,0.3099549802528847,151
NBA,OVER,Standard,Blks+Stls,1,0.3799312500000001,0.5625,0.1825687499999999,151
NBA,OVER,Standard,Blks+Stls,2,0.46725938160260516,0.26666666666666666,0.2005927149359385,151
NBA,OVER,Standard,Blks+Stls,3,0.4909384638336713,0.3333333333333333,0.15760513050033798,151
NBA,OVER,Standard,Blks+Stls,4,0.5103,0.35714285714285715,0.15315714285714283,151
NBA,OVER,Standard,Blks+Stls,5,0.5432434182612101,0.4,0.14324341826121012,151
NBA,OVER,Standard,Blks+Stls,6,0.5994281608263652,0.4666666666666667,0.1327614941596985,151
NBA,OVER,Standard,Blks+Stls,7,0.721873142876725,0.55,0.17187314287672495,151
NBA,OVER,Standard,Blks+Stls,8,0.89247,0.5,0.39247,151
NBA,OVER,Standard,Blks+Stls,9,0.9079893717758741,0.4,0.5079893717758741,151
NBA,OVER,Standard,Blocked Shots,0,0.3162363636363637,0.6363636363636364,0.32012727272727265,103
NBA,OVER,Standard,Blocked Shots,1,0.45204000000000005,0.3,0.15204000000000006,103
NBA,OVER,Standard,Blocked Shots,2,0.4787545454545455,0.45454545454545453,0.024209090909090958,103
NBA,OVER,Standard,Blocked Shots,3,0.5017555555555555,0.4444444444444444,0.05731111111111109,103
NBA,OVER,Standard,Blocked Shots,4,0.5138454545454546,0.2727272727272727,0.2411181818181819,103
NBA,OVER,Standard,Blocked Shots,5,0.5612699999999999,0.3,0.26126999999999995,103
NBA,OVER,Standard,Blocked Shots,6,0.64752,0.5,0.14751999999999998,103
NBA,OVER,Standard,Blocked Shots,7,0.7629879679893009,0.4,0.3629879679893009,103
NBA,OVER,Standard,Blocked Shots,8,0.8907037485607727,0.2,0.6907037485607728,103
NBA,OVER,Standard,Blocked Shots,9,0.9200607348559099,0.18181818181818182,0.7382425530377281,103
NBA,OVER,Standard,FG Attempted,0,0.27558845362454737,0.44642857142857145,0.17084011780402408,552
NBA,OVER,Standard,FG Attempted,1,0.452909249425322,0.47368421052631576,0.02077496110099375,552
NBA,OVER,Standard,FG Attempted,2,0.4776953194652905,0.4727272727272727,0.004968046738017762,552
NBA,OVER,Standard,FG Attempted,3,0.4848814814814814,0.42592592592592593,0.05895555555555548,552
NBA,OVER,Standard,FG Attempted,4,0.5035561220045637,0.5409836065573771,0.03742748455281342,552
NBA,OVER,Standard,FG Attempted,5,0.5294253839179474,0.5416666666666666,0.012241282748719273,552
NBA,OVER,Standard,FG Attempted,6,0.6655711384796317,0.5454545454545454,0.12011659302508626,552
NBA,OVER,Standard,FG Attempted,7,0.8980657450362445,0.4909090909090909,0.40715665412715357,552
NBA,OVER,Standard,FG Attempted,8,0.9061374483562442,0.4642857142857143,0.4418517340705299,552
NBA,OVER,Standard,FG Attempted,9,0.9090032239717984,0.5454545454545454,0.36354867851725303,552
NBA,OVER,Standard,FG Made,0,0.26069402133833064,0.5,0.23930597866166936,435
NBA,OVER,Standard,FG Made,1,0.4415960521604554,0.38636363636363635,0.055232415796819034,435
NBA,OVER,Standard,FG Made,2,0.469184686872571,0.3953488372093023,0.07383584966326867,435
NBA,OVER,Standard,FG Made,3,0.4831313725490195,0.5882352941176471,0.10510392156862758,435
NBA,OVER,Standard,FG Made,4,0.5021165248673076,0.5714285714285714,0.06931204656126377,435
NBA,OVER,Standard,FG Made,5,0.5249882478287945,0.6086956521739131,0.08370740434511859,435
NBA,OVER,Standard,FG Made,6,0.5820250399898207,0.4883720930232558,0.0936529469665649,435
NBA,OVER,Standard,FG Made,7,0.802768247385472,0.5454545454545454,0.2573137019309266,435
NBA,OVER,Standard,FG Made,8,0.9041258892657009,0.32558139534883723,0.5785444939168637,435
NBA,OVER,Standard,FG Made,9,0.9085795004933094,0.5,0.4085795004933094,435
NBA,OVER,Standard,Fantasy Score,0,0.37015443610567034,0.6060606060606061,0.23590616995493574,989
NBA,OVER,Standard,Fantasy Score,1,0.559211331917047,0.5,0.05921133191704697,989
NBA,OVER,Standard,Fantasy Score,2,0.608466355140186,0.6261682242990654,0.01770186915887939,989
