sport_disp,prop,direction,pick_type,line_bucket,n,hits,mean_ml,context_known_rate,defense_known_rate,minutes_known_rate,hit_rate
CBB,pts,OVER,Goblin,high,1255,804.0,0.8224846118430934,1.0,0.5067729083665339,0.0,0.6406374501992032
CBB,reb,OVER,Goblin,low,748,471.0,0.7776978963355013,1.0,0.46524064171123,0.0,0.6296791443850267
CBB,pra,OVER,Goblin,xl,683,394.0,0.7843255631282459,1.0,0.4582723279648609,0.0,0.5768667642752562
CBB,pra,UNDER,Standard,xl,667,361.0,0.5789394110135895,1.0,0.3598200899550225,0.0,0.5412293853073463
CBB,reb,OVER,Goblin,mid,637,386.0,0.7831139107979342,1.0,0.4850863422291994,0.0,0.6059654631083202
CBB,pr,UNDER,Standard,xl,623,346.0,0.5539824770339626,1.0,0.3579454253611557,0.0,0.5553772070626003
CBB,stl,OVER,Goblin,micro,622,399.0,0.8186683168484143,1.0,0.40192926045016075,0.0,0.6414790996784566
CBB,pra,OVER,Demon,xl,618,168.0,0.24129406735301018,1.0,0.003236245954692557,0.0,0.27184466019417475
CBB,reb,OVER,Demon,mid,593,125.0,0.15730822831392288,1.0,0.01011804384485666,0.0,0.21079258010118043
CBB,pts,OVER,Demon,xl,579,160.0,0.2152571486817165,1.0,0.025906735751295335,0.0,0.2763385146804836
CBB,pts,OVER,Standard,high,534,248.0,0.7735348861187658,1.0,0.4157303370786517,0.0,0.46441947565543074
CBB,ast,OVER,Goblin,low,518,340.0,0.809083802351237,1.0,0.4826254826254826,0.0,0.6563706563706564
CBB,pts,OVER,Goblin,mid,485,308.0,0.8184520678639597,1.0,0.643298969072165,0.0,0.6350515463917525
CBB,pra,OVER,Standard,xl,477,231.0,0.7732807959208426,1.0,0.429769392033543,0.0,0.48427672955974843
CBB,3pm,OVER,Demon,low,472,100.0,,1.0,0.0,0.0,0.211864406779661
CBB,pts,UNDER,Standard,high,458,225.0,0.5544250287968118,1.0,0.36681222707423583,0.0,0.4912663755458515
CBB,stl,OVER,Demon,low,444,105.0,,1.0,0.0,0.0,0.23648648648648649
CBB,pts,OVER,Demon,high,420,92.0,0.25469513051211834,1.0,0.03571428571428571,0.0,0.21904761904761905
CBB,ast,OVER,Demon,low,402,97.0,0.18378650322556497,1.0,0.012437810945273632,0.0,0.24129353233830847
CBB,pr,OVER,Standard,xl,382,172.0,0.751568124658498,1.0,0.4293193717277487,0.0,0.450261780104712
CBB,ast,OVER,Goblin,micro,334,225.0,0.8029479779472363,1.0,0.46407185628742514,0.0,0.6736526946107785
CBB,pa,UNDER,Standard,xl,327,166.0,0.5580465929041739,1.0,0.3944954128440367,0.0,0.5076452599388379
CBB,pa,OVER,Standard,high,313,155.0,0.7924576480042591,1.0,0.4696485623003195,0.0,0.4952076677316294
CBB,pra,OVER,Goblin,high,311,176.0,0.8080097301287388,1.0,0.5176848874598071,0.0,0.5659163987138264
CBB,reb,UNDER,Standard,mid,305,173.0,0.5551830908898873,1.0,0.380327868852459,0.0,0.5672131147540984
CBB,pa,UNDER,Standard,high,294,160.0,0.552085163646548,1.0,0.38095238095238093,0.0,0.54421768707483
CBB,pa,OVER,Standard,xl,287,145.0,0.787971982677365,1.0,0.397212543554007,0.0,0.5052264808362369
CBB,reb,OVER,Demon,high,278,51.0,0.10121112689375879,1.0,0.03597122302158273,0.0,0.18345323741007194
CBB,ra,UNDER,Standard,high,256,157.0,0.5484306507633013,1.0,0.43359375,0.0,0.61328125
CBB,fantasy score,OVER,Goblin,xl,255,185.0,0.9086534370181547,1.0,0.0,0.0,0.7254901960784313
CBB,ra,UNDER,Standard,mid,234,123.0,0.5524345286060564,1.0,0.36324786324786323,0.0,0.5256410256410257
CBB,pts,UNDER,Standard,xl,210,108.0,0.5358742005872716,1.0,0.3761904761904762,0.0,0.5142857142857142
CBB,pts,OVER,Goblin,xl,208,124.0,0.8362990982492717,1.0,0.40384615384615385,0.0,0.5961538461538461
CBB,pr,UNDER,Standard,high,207,113.0,0.5814791677363816,1.0,0.4057971014492754,0.0,0.5458937198067633
CBB,ra,OVER,Standard,mid,195,87.0,0.700103730808287,1.0,0.441025641025641,0.0,0.4461538461538462
CBB,tov,OVER,Goblin,low,195,113.0,0.6999011904373911,1.0,0.3230769230769231,0.0,0.5794871794871795
CBB,reb,OVER,Standard,mid,191,76.0,0.6207525954829349,1.0,0.518324607329843,0.0,0.39790575916230364
CBB,pts,OVER,Standard,xl,189,92.0,0.7781275236233464,1.0,0.3439153439153439,0.0,0.48677248677248675
CBB,pr,OVER,Standard,high,188,80.0,0.7520202715741617,1.0,0.5372340425531915,0.0,0.425531914893617
CBB,ast,OVER,Demon,mid,182,29.0,0.13668579194280836,1.0,0.027472527472527472,0.0,0.15934065934065933
CBB,tov,OVER,Goblin,micro,173,110.0,0.7452473661487484,1.0,0.48554913294797686,0.0,0.6358381502890174
CBB,blk,OVER,Goblin,micro,168,95.0,0.8362987749805477,1.0,0.40476190476190477,0.0,0.5654761904761905
CBB,fg3m,OVER,Goblin,micro,163,105.0,0.7804657561637184,1.0,0.9693251533742331,0.0,0.6441717791411042
CBB,ast,OVER,Standard,low,159,84.0,0.6991174491939404,1.0,0.37735849056603776,0.0,0.5283018867924528
CBB,ra,OVER,Standard,high,151,65.0,0.6588707288588769,1.0,0.5298013245033113,0.0,0.4304635761589404
CBB,stl,OVER,Standard,micro,148,81.0,0.6962922348468623,1.0,0.46621621621621623,0.0,0.5472972972972973
CBB,fantasy score,OVER,Standard,xl,143,87.0,0.8501805785454851,1.0,0.0,0.0,0.6083916083916084
CBB,pr,OVER,Goblin,xl,136,84.0,0.8145353586080945,1.0,0.6102941176470589,0.0,0.6176470588235294
CBB,blk,OVER,Demon,low,135,27.0,,1.0,0.0,0.0,0.2
CBB,3pm,OVER,Goblin,micro,130,83.0,,1.0,0.0,0.0,0.6384615384615384
CBB,fantasy score,OVER,Demon,xl,126,36.0,,1.0,0.0,0.0,0.2857142857142857
CBB,pr,OVER,Demon,xl,125,31.0,0.36531794592738154,1.0,0.176,0.0,0.248
CBB,pts,OVER,Standard,mid,125,61.0,0.7552985327748071,1.0,0.528,0.0,0.488
CBB,pra,OVER,Standard,high,122,54.0,0.7577674270722392,1.0,0.5491803278688525,0.0,0.4426229508196721
CBB,tov,OVER,Demon,low,120,45.0,,1.0,0.0,0.0,0.375
CBB,pr,OVER,Goblin,high,118,70.0,0.7807497676279879,1.0,0.6864406779661016,0.0,0.5932203389830508
CBB,pra,UNDER,Standard,high,112,66.0,0.556441359954223,1.0,0.44642857142857145,0.0,0.5892857142857143
CBB,fg3m,OVER,Goblin,low,111,67.0,0.7609054858493123,1.0,0.954954954954955,0.0,0.6036036036036037
CBB,reb,UNDER,Standard,low,111,69.0,0.5453530217029189,1.0,0.38738738738738737,0.0,0.6216216216216216
CBB,fantasy score,UNDER,Standard,xl,110,57.0,0.6926339617974121,1.0,0.0,0.0,0.5181818181818182
CBB,tov,UNDER,Standard,low,109,68.0,0.5079631245142071,1.0,0.3302752293577982,0.0,0.6238532110091743
CBB,reb,OVER,Demon,low,106,44.0,,1.0,0.0,0.0,0.41509433962264153
CBB,tov,OVER,Standard,low,106,44.0,0.5422916878011881,1.0,0.49056603773584906,0.0,0.41509433962264153
CBB,ra,OVER,Goblin,mid,97,54.0,0.7411632736659155,1.0,0.31958762886597936,0.0,0.5567010309278351
CBB,3pm,OVER,Goblin,low,90,49.0,,1.0,0.0,0.0,0.5444444444444444
CBB,3pm,UNDER,Standard,low,83,48.0,0.7207012923449264,1.0,0.0,0.0,0.5783132530120482
CBB,pts,UNDER,Standard,mid,73,46.0,0.5576657645145083,1.0,0.4383561643835616,0.0,0.6301369863013698
CBB,ast,OVER,Goblin,mid,70,33.0,0.7780737217239314,1.0,0.5571428571428572,0.0,0.4714285714285714
CBB,blk,OVER,Standard,micro,67,39.0,0.632560815929484,1.0,0.5373134328358209,0.0,0.582089552238806
CBB,reb,OVER,Standard,low,66,27.0,0.5913796739029814,1.0,0.5606060606060606,0.0,0.4090909090909091
CBB,ast,UNDER,Standard,low,65,33.0,0.5389674381036622,1.0,0.5076923076923077,0.0,0.5076923076923077
CBB,reb,OVER,Goblin,high,60,29.0,0.7613773526571119,1.0,0.38333333333333336,0.0,0.48333333333333334
CBB,reb,UNDER,Standard,high,59,34.0,0.5463441301325976,1.0,0.2542372881355932,0.0,0.576271186440678
CBB,3pm,OVER,Demon,mid,58,13.0,,1.0,0.0,0.0,0.22413793103448276
CBB,ast,OVER,Standard,mid,57,28.0,0.7381575143888606,1.0,0.5087719298245614,0.0,0.49122807017543857
CBB,stl,UNDER,Standard,micro,57,30.0,0.5894400221504457,1.0,0.3157894736842105,0.0,0.5263157894736842
CBB,pa,OVER,Standard,mid,51,24.0,0.8011831799021765,1.0,0.5098039215686274,0.0,0.47058823529411764
CBB,ast,UNDER,Standard,mid,49,30.0,0.5526263103313692,1.0,0.46938775510204084,0.0,0.6122448979591837
CBB,stocks,OVER,Standard,low,48,19.0,0.687027483772408,1.0,0.5,0.0,0.3958333333333333
