sport,direction,pick_type,prop,bin_index,mean_pred,mean_true,gap,n_stratum,flagged
MLB,OVER,Goblin,Walks Allowed,7,0.8601884615384615,0.6730769230769231,0.18711153846153838,592,True
MLB,OVER,Goblin,Walks Allowed,8,0.9830871794871794,0.7350427350427351,0.2480444444444443,592,True
MLB,OVER,Standard,Hits,0,0.21050289855072452,0.391304347826087,0.18080144927536246,543,True
MLB,OVER,Standard,Hits,1,0.28013170731707315,0.5121951219512195,0.23206341463414637,543,True
MLB,OVER,Standard,Hits,3,0.44770909090909095,0.5454545454545454,0.09774545454545447,543,True
MLB,OVER,Standard,Hits,4,0.47927636363636344,0.5636363636363636,0.08436000000000016,543,True
MLB,OVER,Standard,Hits,6,0.5545857142857143,0.4380952380952381,0.11649047619047626,543,True
MLB,OVER,Standard,Hits,7,0.5832814814814813,0.46296296296296297,0.12031851851851832,543,True
MLB,OVER,Standard,Hits,8,0.7110537037037038,0.5555555555555556,0.15549814814814822,543,True
MLB,OVER,Standard,Hits Allowed,0,0.18951666666666667,0.7777777777777778,0.5882611111111111,142,True
MLB,OVER,Standard,Hits Allowed,1,0.24959090909090909,0.36363636363636365,0.11404545454545456,142,True
MLB,OVER,Standard,Hits Allowed,2,0.3217875,0.4375,0.1157125,142,True
MLB,OVER,Standard,Hits Allowed,4,0.44051428571428575,0.35714285714285715,0.0833714285714286,142,True
MLB,OVER,Standard,Hits Allowed,7,0.554796,0.44,0.11479599999999995,142,True
MLB,OVER,Standard,Hits Allowed,8,0.5874,0.0,0.5874,142,True
MLB,OVER,Standard,Hits Allowed,9,0.7663666666666668,0.3333333333333333,0.43303333333333344,142,True
MLB,OVER,Standard,Hits+Runs+RBIs,4,0.5811511363636371,0.3977272727272727,0.18342386363636443,505,True
MLB,OVER,Standard,Hits+Runs+RBIs,5,0.5839,0.5,0.08389999999999997,505,True
MLB,OVER,Standard,Hits+Runs+RBIs,7,0.5886933333333328,0.4222222222222222,0.16647111111111063,505,True
MLB,OVER,Standard,Hits+Runs+RBIs,8,0.6276162790697675,0.4883720930232558,0.13924418604651168,505,True
MLB,OVER,Standard,Hitter Strikeouts,0,0.2310892857142858,0.40476190476190477,0.17367261904761896,746,True
MLB,OVER,Standard,Hitter Strikeouts,1,0.26139545454545465,0.4090909090909091,0.14769545454545446,746,True
MLB,OVER,Standard,Hitter Strikeouts,9,0.6193189189189189,0.5135135135135135,0.1058054054054054,746,True
MLB,OVER,Standard,Pitcher Fantasy Score,3,0.5189157894736842,0.3684210526315789,0.1504947368421053,125,True
MLB,OVER,Standard,Pitcher Fantasy Score,5,0.5262571428571426,0.2857142857142857,0.24054285714285695,125,True
MLB,OVER,Standard,Pitcher Fantasy Score,7,0.5300666666666668,0.6666666666666666,0.13659999999999983,125,True
MLB,OVER,Standard,Pitcher Fantasy Score,8,0.5349833333333334,0.4166666666666667,0.11831666666666668,125,True
MLB,OVER,Standard,Pitcher Fantasy Score,9,0.5491076923076924,0.46153846153846156,0.08756923076923084,125,True
MLB,OVER,Standard,Pitcher Strikeouts,0,0.18963404255319144,0.46808510638297873,0.2784510638297873,439,True
MLB,OVER,Standard,Pitcher Strikeouts,1,0.3004170731707317,0.5365853658536586,0.23616829268292688,439,True
MLB,OVER,Standard,Pitcher Strikeouts,2,0.36249583333333324,0.4444444444444444,0.08194861111111118,439,True
MLB,OVER,Standard,Pitcher Strikeouts,3,0.37981875,0.5,0.12018125000000002,439,True
MLB,OVER,Standard,Pitcher Strikeouts,4,0.4056818181818183,0.6136363636363636,0.20795454545454534,439,True
MLB,OVER,Standard,Pitcher Strikeouts,6,0.5321613636363637,0.6590909090909091,0.12692954545454538,439,True
MLB,OVER,Standard,Pitcher Strikeouts,7,0.5522357142857145,0.21428571428571427,0.3379500000000002,439,True
MLB,OVER,Standard,Pitcher Strikeouts,8,0.6168529411764708,0.39705882352941174,0.21979411764705908,439,True
MLB,OVER,Standard,Pitcher Strikeouts,9,0.7335450000000001,0.4,0.3335450000000001,439,True
MLB,OVER,Standard,Pitches Thrown,0,0.22173846153846155,0.46153846153846156,0.2398,128,True
MLB,OVER,Standard,Pitches Thrown,1,0.28523846153846155,0.5384615384615384,0.2532230769230769,128,True
MLB,OVER,Standard,Pitches Thrown,5,0.5199705882352942,0.35294117647058826,0.16702941176470593,128,True
MLB,OVER,Standard,Pitches Thrown,6,0.5222125,0.375,0.14721249999999997,128,True
MLB,OVER,Standard,Pitches Thrown,7,0.5357999999999999,0.38461538461538464,0.1511846153846153,128,True
MLB,OVER,Standard,Pitches Thrown,8,0.5614315789473683,0.3684210526315789,0.19301052631578935,128,True
MLB,OVER,Standard,Pitches Thrown,9,0.6105142857142857,0.0,0.6105142857142857,128,True
MLB,OVER,Standard,Pitching Outs,0,0.2033066666666667,0.6,0.3966933333333333,145,True
MLB,OVER,Standard,Pitching Outs,1,0.3698074074074074,0.5185185185185185,0.14871111111111107,145,True
MLB,OVER,Standard,Pitching Outs,2,0.38219999999999993,0.0,0.38219999999999993,145,True
MLB,OVER,Standard,Pitching Outs,6,0.5419625,0.375,0.1669625,145,True
MLB,OVER,Standard,Pitching Outs,7,0.5488583333333333,0.3333333333333333,0.21552500000000002,145,True
MLB,OVER,Standard,Pitching Outs,9,0.8268333333333334,0.6666666666666666,0.1601666666666668,145,True
MLB,OVER,Standard,Runs,0,0.22764857142857134,0.35714285714285715,0.1294942857142858,695,True
MLB,OVER,Standard,Runs,6,0.5369941176470582,0.4019607843137255,0.13503333333333267,695,True
MLB,OVER,Standard,Runs,7,0.5545485714285713,0.34285714285714286,0.21169142857142842,695,True
MLB,OVER,Standard,Runs,8,0.589416304347826,0.45652173913043476,0.13289456521739124,695,True
MLB,OVER,Standard,Runs,9,0.7001065217391305,0.34782608695652173,0.35228043478260873,695,True
MLB,OVER,Standard,Singles,0,0.3075956521739131,0.5362318840579711,0.22863623188405796,640,True
MLB,OVER,Standard,Singles,1,0.3546916666666665,0.5,0.14530833333333348,640,True
MLB,OVER,Standard,Singles,5,0.5493265624999994,0.40625,0.14307656249999945,640,True
MLB,OVER,Standard,Singles,6,0.5810088235294123,0.45588235294117646,0.12512647058823584,640,True
MLB,OVER,Standard,Singles,8,0.5913636363636362,0.5,0.0913636363636362,640,True
MLB,OVER,Standard,Singles,9,0.6276862068965517,0.46551724137931033,0.16216896551724141,640,True
MLB,OVER,Standard,Total Bases,0,0.17528904109589036,0.3835616438356164,0.20827260273972606,1216,True
MLB,OVER,Standard,Total Bases,1,0.24427102803738307,0.3364485981308411,0.09217757009345803,1216,True
MLB,OVER,Standard,Total Bases,3,0.4285483870967747,0.5161290322580645,0.08758064516128983,1216,True
MLB,OVER,Standard,Total Bases,6,0.5526750000000005,0.43548387096774194,0.11719112903225853,1216,True
MLB,OVER,Standard,Total Bases,7,0.5830769230769232,0.4700854700854701,0.11299145299145308,1216,True
MLB,OVER,Standard,Total Bases,8,0.8226355371900824,0.48760330578512395,0.33503223140495847,1216,True
MLB,OVER,Standard,Walks,0,0.23587222222222223,0.5555555555555556,0.3196833333333333,170,True
MLB,OVER,Standard,Walks,1,0.3166444444444444,0.5,0.1833555555555556,170,True
MLB,OVER,Standard,Walks,2,0.42028235294117655,0.5882352941176471,0.16795294117647053,170,True
MLB,OVER,Standard,Walks,4,0.4703,0.0,0.4703,170,True
MLB,OVER,Standard,Walks,6,0.5309517241379309,0.6206896551724138,0.08973793103448291,170,True
MLB,OVER,Standard,Walks,7,0.54948,0.8,0.2505200000000001,170,True
MLB,OVER,Standard,Walks,8,0.5853368421052633,0.42105263157894735,0.16428421052631592,170,True
MLB,OVER,Standard,Walks Allowed,0,0.19977692307692305,0.6923076923076923,0.4925307692307692,119,True
MLB,OVER,Standard,Walks Allowed,1,0.3099,0.4,0.09010000000000001,119,True
MLB,OVER,Standard,Walks Allowed,2,0.3659375,0.625,0.2590625,119,True
MLB,OVER,Standard,Walks Allowed,3,0.47022307692307697,0.6153846153846154,0.14516153846153845,119,True
MLB,OVER,Standard,Walks Allowed,4,0.49703636363636367,0.36363636363636365,0.13340000000000002,119,True
MLB,OVER,Standard,Walks Allowed,5,0.5190470588235292,0.4117647058823529,0.10728235294117627,119,True
MLB,OVER,Standard,Walks Allowed,6,0.5322428571428571,0.2857142857142857,0.24652857142857143,119,True
MLB,UNDER,Standard,Hits,0,0.40529705882352923,0.5,0.09470294117647077,545,True
MLB,UNDER,Standard,Hits,1,0.46594090909090924,0.5681818181818182,0.102240909090909,545,True
MLB,UNDER,Standard,Hits,2,0.4906192307692304,0.6346153846153846,0.14399615384615416,545,True
MLB,UNDER,Standard,Hits,5,0.5307535714285713,0.6428571428571429,0.11210357142857164,545,True
MLB,UNDER,Standard,Hits,6,0.5513058823529415,0.43137254901960786,0.11993333333333367,545,True
MLB,UNDER,Standard,Hits,8,0.6023909090909091,0.6909090909090909,0.08851818181818183,545,True
MLB,UNDER,Standard,Hits,9,0.6716509803921572,0.4117647058823529,0.2598862745098043,545,True
MLB,UNDER,Standard,Hits Allowed,0,0.23372941176470588,0.8235294117647058,0.5898,164,True
MLB,UNDER,Standard,Hits Allowed,1,0.3841058823529412,0.47058823529411764,0.08648235294117645,164,True
MLB,UNDER,Standard,Hits Allowed,2,0.40257333333333334,0.5333333333333333,0.13076,164,True
MLB,UNDER,Standard,Hits Allowed,3,0.4177333333333334,0.5,0.0822666666666666,164,True
MLB,UNDER,Standard,Hits Allowed,4,0.4286533333333333,0.6666666666666666,0.23801333333333335,164,True
MLB,UNDER,Standard,Hits Allowed,7,0.4885750000000001,0.3125,0.1760750000000001,164,True
MLB,UNDER,Standard,Hits Allowed,8,0.5542444444444445,0.3888888888888889,0.16535555555555564,164,True
MLB,UNDER,Standard,Hits Allowed,9,0.6413999999999999,0.4666666666666667,0.17473333333333319,164,True
MLB,UNDER,Standard,Hits+Runs+RBIs,1,0.4586599999999999,0.55,0.09134000000000014,357,True
MLB,UNDER,Standard,Hits+Runs+RBIs,7,0.48622499999999996,0.75,0.26377500000000004,357,True
MLB,UNDER,Standard,Hits+Runs+RBIs,8,0.4937199999999998,0.65,0.1562800000000002,357,True
MLB,UNDER,Standard,Hitter Strikeouts,0,0.4430842105263159,0.6140350877192983,0.17095087719298235,539,True
MLB,UNDER,Standard,Hitter Strikeouts,1,0.48143281250000003,0.390625,0.09080781250000003,539,True
MLB,UNDER,Standard,Hitter Strikeouts,7,0.6280490909090913,0.4727272727272727,0.15532181818181862,539,True
MLB,UNDER,Standard,Hitter Strikeouts,9,0.7292600000000002,0.6222222222222222,0.10703777777777801,539,True
MLB,UNDER,Standard,Pitcher Strikeouts,0,0.18865952380952383,0.47619047619047616,0.28753095238095233,331,True
MLB,UNDER,Standard,Pitcher Strikeouts,1,0.29679999999999995,0.68,0.3832000000000001,331,True
MLB,UNDER,Standard,Pitcher Strikeouts,3,0.4125057142857143,0.6571428571428571,0.24463714285714283,331,True
MLB,UNDER,Standard,Pitcher Strikeouts,6,0.4649566666666667,0.6333333333333333,0.16837666666666662,331,True
MLB,UNDER,Standard,Pitcher Strikeouts,7,0.4971545454545454,0.3939393939393939,0.10321515151515148,331,True
MLB,UNDER,Standard,Pitcher Strikeouts,8,0.5446882352941175,0.7352941176470589,0.1906058823529414,331,True
MLB,UNDER,Standard,Pitcher Strikeouts,9,0.6434937500000001,0.53125,0.11224375000000009,331,True
MLB,UNDER,Standard,Pitches Thrown,0,0.25361200000000006,0.52,0.26638799999999996,245,True
MLB,UNDER,Standard,Pitches Thrown,2,0.3852968749999999,0.5625,0.17720312500000007,245,True
MLB,UNDER,Standard,Pitches Thrown,3,0.39105333333333336,0.26666666666666666,0.1243866666666667,245,True
MLB,UNDER,Standard,Pitches Thrown,4,0.3994720000000001,0.72,0.32052799999999987,245,True
MLB,UNDER,Standard,Pitches Thrown,5,0.414148,0.72,0.30585199999999996,245,True
MLB,UNDER,Standard,Pitches Thrown,6,0.4216913043478261,0.6086956521739131,0.187004347826087,245,True
MLB,UNDER,Standard,Pitches Thrown,7,0.4320108695652172,0.5652173913043478,0.13320652173913056,245,True
MLB,UNDER,Standard,Pitches Thrown,8,0.438025,0.75,0.311975,245,True
MLB,UNDER,Standard,Pitching Outs,0,0.14343333333333333,0.4,0.2565666666666667,142,True
MLB,UNDER,Standard,Pitching Outs,2,0.34577272727272723,0.6363636363636364,0.2905909090909091,142,True
MLB,UNDER,Standard,Pitching Outs,3,0.39131250000000006,0.5,0.10868749999999994,142,True
MLB,UNDER,Standard,Pitching Outs,4,0.3955636363636364,0.5454545454545454,0.14989090909090902,142,True
MLB,UNDER,Standard,Pitching Outs,6,0.4180214285714286,0.6428571428571429,0.2248357142857143,142,True
MLB,UNDER,Standard,Pitching Outs,8,0.43235384615384626,0.5384615384615384,0.10610769230769218,142,True
MLB,UNDER,Standard,Pitching Outs,9,0.44894,0.6666666666666666,0.21772666666666662,142,True
MLB,UNDER,Standard,Runs,3,0.492092727272727,0.6363636363636364,0.14427090909090934,552,True
MLB,UNDER,Standard,Runs,4,0.5014563636363636,0.5818181818181818,0.0803618181818182,552,True
MLB,UNDER,Standard,Runs,5,0.5172813559322033,0.6440677966101694,0.12678644067796618,552,True
MLB,UNDER,Standard,Runs,9,0.6365436363636369,0.4727272727272727,0.16381636363636415,552,True
MLB,UNDER,Standard,Singles,1,0.3794272727272727,0.6818181818181818,0.30239090909090904,442,True
MLB,UNDER,Standard,Singles,2,0.4178326086956522,0.6304347826086957,0.21260217391304348,442,True
MLB,UNDER,Standard,Singles,3,0.4374392156862749,0.5686274509803921,0.13118823529411722,442,True
MLB,UNDER,Standard,Singles,4,0.4546333333333334,0.6388888888888888,0.18425555555555545,442,True
MLB,UNDER,Standard,Singles,7,0.4955127659574468,0.6170212765957447,0.12150851063829787,442,True
MLB,UNDER,Standard,Singles,8,0.5003078947368421,0.631578947368421,0.1312710526315789,442,True
MLB,UNDER,Standard,Total Bases,0,0.3728779411764705,0.45588235294117646,0.08300441176470597,680,True
MLB,UNDER,Standard,Total Bases,2,0.4749369863013699,0.5616438356164384,0.0867068493150685,680,True
MLB,UNDER,Standard,Total Bases,6,0.5511322580645163,0.46774193548387094,0.08339032258064533,680,True
MLB,UNDER,Standard,Total Bases,9,0.6659442622950821,0.5081967213114754,0.15774754098360666,680,True
MLB,UNDER,Standard,Walks,0,0.35853749999999995,0.5,0.14146250000000005,223,True
MLB,UNDER,Standard,Walks,3,0.5106714285714287,0.6428571428571429,0.13218571428571424,223,True
MLB,UNDER,Standard,Walks,5,0.5413240000000001,0.28,0.2613240000000001,223,True
MLB,UNDER,Standard,Walks,7,0.5625666666666667,0.3333333333333333,0.22923333333333334,223,True
MLB,UNDER,Standard,Walks,8,0.6195032258064516,0.7096774193548387,0.09017419354838718,223,True
MLB,UNDER,Standard,Walks,9,0.7140928571428571,0.5714285714285714,0.1426642857142857,223,True
NBA,OVER,Goblin,3-PT Attempted,0,0.3884928862598815,0.6785714285714286,0.2900785423115471,261,True
NBA,OVER,Goblin,3-PT Attempted,1,0.5580892813242401,0.6538461538461539,0.09575687252191378,261,True
NBA,OVER,Goblin,3-PT Attempted,4,0.6521612544821154,0.46153846153846156,0.1906227929436538,261,True
NBA,OVER,Goblin,3-PT Attempted,6,0.8579414833755044,0.4074074074074074,0.45053407596809697,261,True
NBA,OVER,Goblin,3-PT Attempted,7,0.9076905054403313,0.36,0.5476905054403313,261,True
NBA,OVER,Goblin,3-PT Attempted,8,0.9094834990070392,0.5,0.4094834990070392,261,True
NBA,OVER,Goblin,3-PT Attempted,9,0.9129738166981652,0.6923076923076923,0.22066612439047295,261,True
NBA,OVER,Goblin,3-PT Made,5,0.8030549035758968,0.6911764705882353,0.11187843298766154,2050,True
NBA,OVER,Goblin,3-PT Made,6,0.9073881301871028,0.6038647342995169,0.3035233958875859,2050,True
NBA,OVER,Goblin,3-PT Made,7,0.912111991302716,0.6502463054187192,0.26186568588399683,2050,True
NBA,OVER,Goblin,3-PT Made,8,0.916556898423454,0.7121951219512195,0.20436177647223452,2050,True
NBA,OVER,Goblin,3-PT Made,9,0.9186143771621111,0.7365853658536585,0.18202901130845262,2050,True
NBA,OVER,Goblin,Assists,0,0.4411266397804627,0.613013698630137,0.1718870588496743,2891,True
NBA,OVER,Goblin,Assists,6,0.9073232715527831,0.6133333333333333,0.29398993821944985,2891,True
NBA,OVER,Goblin,Assists,7,0.9097375404106199,0.676056338028169,0.23368120238245094,2891,True
NBA,OVER,Goblin,Assists,8,0.9116339539822916,0.6979166666666666,0.213717287315625,2891,True
NBA,OVER,Goblin,Assists,9,0.9161147347155632,0.7429577464788732,0.1731569882366899,2891,True
NBA,OVER,Goblin,Blks+Stls,0,0.4253582520772658,0.5333333333333333,0.10797508125606753,1041,True
NBA,OVER,Goblin,Blks+Stls,4,0.6909974703779913,0.5675675675675675,0.12342990281042376,1041,True
NBA,OVER,Goblin,Blks+Stls,5,0.7532208564927412,0.5876288659793815,0.1655919905133597,1041,True
NBA,OVER,Goblin,Blks+Stls,6,0.8500474728927341,0.5288461538461539,0.3212013190465802,1041,True
NBA,OVER,Goblin,Blks+Stls,7,0.909572003446864,0.5428571428571428,0.36671486058972114,1041,True
NBA,OVER,Goblin,Blks+Stls,8,0.9142956218600706,0.6857142857142857,0.2285813361457849,1041,True
NBA,OVER,Goblin,Blks+Stls,9,0.918079919368331,0.6764705882352942,0.24160933113303684,1041,True
NBA,OVER,Goblin,Blocked Shots,0,0.46669976961561915,0.625,0.15830023038438085,494,True
NBA,OVER,Goblin,Blocked Shots,6,0.8026107675446882,0.68,0.12261076754468814,494,True
NBA,OVER,Goblin,Blocked Shots,7,0.9125284627296267,0.5918367346938775,0.3206917280357492,494,True
NBA,OVER,Goblin,Blocked Shots,8,0.9174448421521632,0.660377358490566,0.25706748366159715,494,True
NBA,OVER,Goblin,Blocked Shots,9,0.9186537893682447,0.6739130434782609,0.24474074588998385,494,True
NBA,OVER,Goblin,FG Attempted,0,0.3734666666666666,0.5333333333333333,0.1598666666666667,133,True
NBA,OVER,Goblin,FG Attempted,1,0.5543606710213881,0.3076923076923077,0.24666836332908038,133,True
NBA,OVER,Goblin,FG Attempted,2,0.5593640027205149,0.3333333333333333,0.22603066938718158,133,True
NBA,OVER,Goblin,FG Attempted,3,0.5707174310244046,0.7692307692307693,0.19851333820636463,133,True
NBA,OVER,Goblin,FG Attempted,6,0.8024823529411769,0.4117647058823529,0.39071764705882395,133,True
NBA,OVER,Goblin,FG Attempted,7,0.9058858366006903,0.7777777777777778,0.12810805882291254,133,True
NBA,OVER,Goblin,FG Attempted,8,0.9093841346574689,0.46153846153846156,0.44784567311900736,133,True
NBA,OVER,Goblin,FG Attempted,9,0.9117293821807789,0.6428571428571429,0.268872239323636,133,True
NBA,OVER,Goblin,FG Made,0,0.3097053757214754,0.6333333333333333,0.3236279576118579,292,True
NBA,OVER,Goblin,FG Made,4,0.6407459763543596,0.5454545454545454,0.09529143089981418,292,True
NBA,OVER,Goblin,FG Made,6,0.8000514927828756,0.7037037037037037,0.09634778907917185,292,True
NBA,OVER,Goblin,FG Made,7,0.9048316829513152,0.5517241379310345,0.35310754502028074,292,True
NBA,OVER,Goblin,FG Made,8,0.9089921288611879,0.7586206896551724,0.15037143920601548,292,True
NBA,OVER,Goblin,FG Made,9,0.910955889781265,0.7666666666666667,0.14428922311459824,292,True
NBA,OVER,Goblin,Fantasy Score,0,0.4221835820895523,0.6940298507462687,0.27184626865671635,1334,True
NBA,OVER,Goblin,Fantasy Score,5,0.8889543580688518,0.6917293233082706,0.19722503476058117,1334,True
NBA,OVER,Goblin,Fantasy Score,6,0.9092201002640927,0.7164179104477612,0.19280218981633157,1334,True
NBA,OVER,Goblin,Fantasy Score,7,0.9117658617007693,0.7985074626865671,0.1132583990142022,1334,True
NBA,OVER,Goblin,Fantasy Score,8,0.9142509051712089,0.7744360902255639,0.13981481494564496,1334,True
NBA,OVER,Goblin,Free Throws Attempted,0,0.40082453512441346,0.5416666666666666,0.14084213154225317,232,True
