proj_id,player_id,player,team,pp_team,pp_opp_team,pp_game_id,pos,stat_type,line,odds_type,start_time,league_id,duration,line_num
10801003,179218,Milan Momcilovic,ISU,ISU,TENN,146434,F,Pts+Rebs+Asts,21.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,21.5
10801002,179218,Milan Momcilovic,ISU,ISU,TENN,146434,F,Pts+Rebs,20.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,20.5
10806499,276669,Ja'Kobi Gillespie,TENN,TENN,ISU,146434,G,Points,20.5,demon,2026-03-27T22:10:00.000-04:00,20,Full,20.5
10806526,276670,Nate Ament,TENN,TENN,ISU,146434,F,Points,20.5,demon,2026-03-27T22:10:00.000-04:00,20,Full,20.5
10801005,95070,Tamin Lipsey,ISU,ISU,TENN,146434,G,Pts+Asts,19.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,19.5
10801968,276669,Ja'Kobi Gillespie,TENN,TENN,ISU,146434,G,Points,18.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,18.5
10806527,276670,Nate Ament,TENN,TENN,ISU,146434,F,Points,18.5,demon,2026-03-27T22:10:00.000-04:00,20,Full,18.5
10801001,179218,Milan Momcilovic,ISU,ISU,TENN,146434,F,Points,16.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,16.5
10806492,278369,J.P. Estrella,TENN,TENN,ISU,146434,F,Points,16.5,demon,2026-03-27T22:10:00.000-04:00,20,Full,16.5
10806496,276669,Ja'Kobi Gillespie,TENN,TENN,ISU,146434,G,Points,16.5,goblin,2026-03-27T22:10:00.000-04:00,20,Full,16.5
10800649,223419,Felix Okpara,TENN,TENN,ISU,146434,F,Pts+Rebs+Asts,15.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,15.5
10800997,282245,Blake Buchanan,ISU,ISU,TENN,146434,F,Pts+Rebs,15.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,15.5
10806491,278369,J.P. Estrella,TENN,TENN,ISU,146434,F,Points,14.5,demon,2026-03-27T22:10:00.000-04:00,20,Full,14.5
10806525,276670,Nate Ament,TENN,TENN,ISU,146434,F,Points,14.5,goblin,2026-03-27T22:10:00.000-04:00,20,Full,14.5
10806490,278369,J.P. Estrella,TENN,TENN,ISU,146434,F,Points,12.5,demon,2026-03-27T22:10:00.000-04:00,20,Full,12.5
10800651,278369,J.P. Estrella,TENN,TENN,ISU,146434,F,Pts+Asts,11.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,11.5
10800650,278369,J.P. Estrella,TENN,TENN,ISU,146434,F,Points,10.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,10.5
10800648,286880,Bishop Boswell,TENN,TENN,ISU,146434,G,Pts+Asts,9.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,9.5
10800705,286880,Bishop Boswell,TENN,TENN,ISU,146434,G,Pts+Rebs,9.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,9.5
10800711,276670,Nate Ament,TENN,TENN,ISU,146434,F,Rebs+Asts,8.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,8.5
10800996,282245,Blake Buchanan,ISU,ISU,TENN,146434,F,Points,8.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,8.5
10800998,282245,Blake Buchanan,ISU,ISU,TENN,146434,F,Rebs+Asts,8.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,8.5
10806489,278369,J.P. Estrella,TENN,TENN,ISU,146434,F,Points,8.5,goblin,2026-03-27T22:10:00.000-04:00,20,Full,8.5
10800707,223419,Felix Okpara,TENN,TENN,ISU,146434,F,Rebounds,7.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,7.5
10800708,278369,J.P. Estrella,TENN,TENN,ISU,146434,F,Rebs+Asts,7.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,7.5
10800710,276670,Nate Ament,TENN,TENN,ISU,146434,F,Rebounds,6.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,6.5
10801499,278369,J.P. Estrella,TENN,TENN,ISU,146434,F,Rebounds,6.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,6.5
10801000,179218,Milan Momcilovic,ISU,ISU,TENN,146434,F,3-PT Made,3.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,3.5
10800994,282245,Blake Buchanan,ISU,ISU,TENN,146434,F,Assists,1.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,1.5
10800999,282970,Killyan Toure,ISU,ISU,TENN,146434,G,Turnovers,1.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,1.5
10801004,95070,Tamin Lipsey,ISU,ISU,TENN,146434,G,3-PT Made,1.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,1.5
10800657,276670,Nate Ament,TENN,TENN,ISU,146434,F,Blocked Shots,0.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,0.5
10801500,278369,J.P. Estrella,TENN,TENN,ISU,146434,F,Steals,0.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,0.5
