mlb_player_id,player,pos,player_type,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,player_name,image_url,line_score,sport,game_date,player_1,player_2,team_1,team_2,id_status,OVERALL_DEF_RANK,ERA_RANK,WHIP_RANK,OBP_ALLOWED_RANK,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,reliability_note
656605.0,Mitch Keller,P,pitcher,PIT,WSH,5.5,Hits Allowed,hits_allowed,Standard,11391961,11391961,68129,144416,2026-04-14T18:40:00.000-04:00,,,5.5,0,Mitch Keller,https://static.prizepicks.com/images/players/MLB/Mitch_Keller_MLB_player_E8FRGxmHGWdkZbs7jdZXS9bi-450.webp,5.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,3.0,4.0,4.0,5.0,4.0,3.0,7.0,8.0,6.0,7.0,4.0,5.1,5.1,0.0,5.0,0.0,0.0,0.2062,0.7938,0.4,0.6,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.2062,0.7938,
656605.0,Mitch Keller,P,pitcher,PIT,WSH,5.5,Pitcher Strikeouts,strikeouts,Demon,11392520,11392520,68129,144416,2026-04-14T18:40:00.000-04:00,,,4.0,2,Mitch Keller,https://static.prizepicks.com/images/players/MLB/Mitch_Keller_MLB_player_E8FRGxmHGWdkZbs7jdZXS9bi-450.webp,5.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,6.0,4.0,4.0,4.0,7.0,9.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,2.0,3.0,0.0,0.4,0.4562,0.5438,0.3,0.7,OK,BLENDED_n5,5.0,2.0,3.0,0.0,0.4562,0.5438,
656605.0,Mitch Keller,P,pitcher,PIT,WSH,4.5,Pitcher Strikeouts,strikeouts,Demon,11391962,11391962,68129,144416,2026-04-14T18:40:00.000-04:00,,,4.0,1,Mitch Keller,https://static.prizepicks.com/images/players/MLB/Mitch_Keller_MLB_player_E8FRGxmHGWdkZbs7jdZXS9bi-450.webp,4.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,6.0,4.0,4.0,4.0,7.0,9.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,2.0,3.0,0.0,0.4,0.4562,0.5438,0.4,0.6,OK,BLENDED_n5,5.0,2.0,3.0,0.0,0.4562,0.5438,
695578.0,James Wood,OF,hitter,WSH,PIT,4.5,Total Bases,total_bases,Demon,11392508,11392508,201096,144416,2026-04-14T18:40:00.000-04:00,,,,4,James Wood,https://static.prizepicks.com/images/players/MLB/James_Wood_MLB_player_9s6Nqq092xbnUrz9Hseq9M-450.webp,4.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,6.0,0.0,8.0,6.0,1.0,0.0,0.0,3.0,0.0,4.0,2.4,2.4,3.0,2.0,0.0,0.6,0.5917,0.4083,0.3,0.7,OK,BLENDED_n5,5.0,3.0,2.0,0.0,0.5917,0.4083,
671277.0,Luis García Jr.,IF,hitter,WSH,PIT,4.5,Total Bases,total_bases,Demon,11392518,11392518,127938,144416,2026-04-14T18:40:00.000-04:00,,,,4,Luis García Jr.,https://static.prizepicks.com/images/players/MLB/Luis_Garc%C3%ADa_MLB_player_vDeG4vXJ69l4NMYBwhXrc2qN-450.webp,4.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.4,1.5,1.5,1.0,4.0,0.0,0.2,0.2583,0.7417,0.1,0.9,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,
664040.0,Brandon Lowe,IF,hitter,PIT,WSH,4.5,Total Bases,total_bases,Demon,11392831,11392831,308573,144416,2026-04-14T18:40:00.000-04:00,,,,3,Brandon Lowe,https://static.prizepicks.com/images/manual/Brandon_Lowe-.png,4.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,1.0,6.0,0.0,4.0,1.0,1.0,5.0,0.0,1.0,2.2,1.9,1.9,1.0,4.0,0.0,0.2,0.2583,0.7417,0.2,0.8,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,
668804.0,Bryan Reynolds,OF,hitter,PIT,WSH,4.5,Total Bases,total_bases,Demon,11392836,11392836,67525,144416,2026-04-14T18:40:00.000-04:00,,,1.5,3,Bryan Reynolds,https://static.prizepicks.com/images/players/MLB/Bryan_Reynolds_MLB_player_1usS4K7W3EkfZqvyLDglHLo-450.webp,4.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,4.0,3.0,0.0,1.6,1.6,1.6,0.0,5.0,0.0,0.0,0.0917,0.9083,0.0,1.0,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,
804606.0,Konnor Griffin,IF,hitter,PIT,WSH,4.5,Total Bases,total_bases,Demon,11392851,11392851,311979,144416,2026-04-14T18:40:00.000-04:00,,,,4,Konnor Griffin,https://static.prizepicks.com/images/manual/Konnor Griffin.png,4.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,
542303.0,Marcell Ozuna,DH,hitter,PIT,WSH,4.5,Total Bases,total_bases,Demon,11392856,11392856,308576,144416,2026-04-14T18:40:00.000-04:00,,,,4,Marcell Ozuna,https://static.prizepicks.com/images/manual/Marcell_Ozuna.png,4.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,4.0,2.0,1.2,1.5,1.5,0.0,5.0,0.0,0.0,0.0917,0.9083,0.0,1.0,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,
665833.0,Oneil Cruz,OF,hitter,PIT,WSH,4.5,Total Bases,total_bases,Demon,11392868,11392868,67526,144416,2026-04-14T18:40:00.000-04:00,,,1.5,3,Oneil Cruz,https://static.prizepicks.com/images/players/MLB/Oneil_Cruz_MLB_player_n7XXiY4qvKvsyD3pud7qyIZ-450.webp,4.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.9,0.9,0.0,5.0,0.0,0.0,0.0917,0.9083,0.0,1.0,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,
680779.0,Henry Davis,C,hitter,PIT,WSH,4.5,Hits,hits,Demon,11395163,11395163,143258,144416,2026-04-14T18:40:00.000-04:00,,,,2,Henry Davis,https://static.prizepicks.com/images/players/MLB/Henry_Davis_MLB_player_HB4HJZoqOdtwY1SGqVTmW1mS-450.webp,4.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.0,5.0,0.0,0.0,0.0917,0.9083,0.0,1.0,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,
694377.0,Nick Yorke,IF,hitter,PIT,WSH,4.5,Total Bases,total_bases,Demon,11398409,11398409,214614,144416,2026-04-14T18:40:00.000-04:00,,,,4,Nick Yorke,https://static.prizepicks.com/images/players/MLB/Nicholas_Yorke_MLB_player_I7HYxlc8Ws6FnZyvOwt2McNz-450.webp,4.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,0.6,1.4,1.4,0.0,5.0,0.0,0.0,0.0917,0.9083,0.1,0.9,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,
682928.0,CJ Abrams,IF,hitter,WSH,PIT,4.5,Total Bases,total_bases,Demon,11398732,11398732,70998,144416,2026-04-14T18:40:00.000-04:00,,,,4,CJ Abrams,https://static.prizepicks.com/images/players/MLB/Paul_Abrams_MLB_player_Goc4RxDKLKntQohYnKmXXlyz-450.webp,4.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,1.6,1.6,1.6,1.0,4.0,0.0,0.2,0.2583,0.7417,0.2,0.8,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,
656811.0,Ryan O'Hearn,IF,hitter,PIT,WSH,4.5,Total Bases,total_bases,Demon,11404406,11404406,308578,144416,2026-04-14T18:40:00.000-04:00,,,,4,Ryan O'Hearn,https://static.prizepicks.com/images/manual/Ryan_O_Hearn-.png,4.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,2.0,2.0,1.0,2.0,5.0,1.0,3.0,4.0,1.0,0.0,2.4,2.1,2.1,1.0,4.0,0.0,0.2,0.2583,0.7417,0.1,0.9,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,
656605.0,Mitch Keller,P,pitcher,PIT,WSH,4.5,Hits Allowed,hits_allowed,Goblin,11404610,11404610,68129,144416,2026-04-14T18:40:00.000-04:00,,,5.5,1,Mitch Keller,https://static.prizepicks.com/images/players/MLB/Mitch_Keller_MLB_player_E8FRGxmHGWdkZbs7jdZXS9bi-450.webp,4.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,3.0,4.0,4.0,5.0,4.0,3.0,7.0,8.0,6.0,7.0,4.0,5.1,5.1,1.0,4.0,0.0,0.2,0.3313,0.6688,0.5,0.5,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.3313,0.6688,
668804.0,Bryan Reynolds,OF,hitter,PIT,WSH,4.5,Hits,hits,Demon,11406673,11406673,67525,144416,2026-04-14T18:40:00.000-04:00,,,,2,Bryan Reynolds,https://static.prizepicks.com/images/players/MLB/Bryan_Reynolds_MLB_player_1usS4K7W3EkfZqvyLDglHLo-450.webp,4.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.2,1.0,1.0,0.0,5.0,0.0,0.0,0.0917,0.9083,0.0,1.0,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,
691781.0,Brady House,IF,hitter,WSH,PIT,3.5,Total Bases,total_bases,Demon,11392092,11392092,242445,144416,2026-04-14T18:40:00.000-04:00,,,,3,Brady House,https://static.prizepicks.com/images/players/MLB/Brady_House_MLB_player_JWZUVIyhqFKEGFL72ojmPbuS-450.webp,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6,0.6,0.6,0.0,5.0,0.0,0.0,0.0917,0.9083,0.0,1.0,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,
664040.0,Brandon Lowe,IF,hitter,PIT,WSH,3.5,Total Bases,total_bases,Demon,11392103,11392103,308573,144416,2026-04-14T18:40:00.000-04:00,,,,2,Brandon Lowe,https://static.prizepicks.com/images/manual/Brandon_Lowe-.png,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,1.0,6.0,0.0,4.0,1.0,1.0,5.0,0.0,1.0,2.2,1.9,1.9,2.0,3.0,0.0,0.4,0.425,0.575,0.3,0.7,OK,BLENDED_n5,5.0,2.0,3.0,0.0,0.425,0.575,
668804.0,Bryan Reynolds,OF,hitter,PIT,WSH,3.5,Total Bases,total_bases,Demon,11392114,11392114,67525,144416,2026-04-14T18:40:00.000-04:00,,,1.5,2,Bryan Reynolds,https://static.prizepicks.com/images/players/MLB/Bryan_Reynolds_MLB_player_1usS4K7W3EkfZqvyLDglHLo-450.webp,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,4.0,3.0,0.0,1.6,1.6,1.6,0.0,5.0,0.0,0.0,0.0917,0.9083,0.1,0.9,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,
682928.0,CJ Abrams,IF,hitter,WSH,PIT,3.5,Total Bases,total_bases,Demon,11392126,11392126,70998,144416,2026-04-14T18:40:00.000-04:00,,,,3,CJ Abrams,https://static.prizepicks.com/images/players/MLB/Paul_Abrams_MLB_player_Goc4RxDKLKntQohYnKmXXlyz-450.webp,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,1.6,1.6,1.6,1.0,4.0,0.0,0.2,0.2583,0.7417,0.2,0.8,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,
695734.0,Daylen Lile,OF,hitter,WSH,PIT,3.5,Total Bases,total_bases,Demon,11392137,11392137,239111,144416,2026-04-14T18:40:00.000-04:00,,,,3,Daylen Lile,https://static.prizepicks.com/images/players/MLB/Daylen_Lile_MLB_player_fmq0cdbhZgVDkRyhKknP6UzA-450.webp,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,5.0,6.0,3.0,1.0,1.0,5.0,3.0,0.0,0.0,3.0,2.4,2.4,2.0,3.0,0.0,0.4,0.425,0.575,0.3,0.7,OK,BLENDED_n5,5.0,2.0,3.0,0.0,0.425,0.575,
680779.0,Henry Davis,C,hitter,PIT,WSH,3.5,Total Bases,total_bases,Demon,11392156,11392156,143258,144416,2026-04-14T18:40:00.000-04:00,,,,3,Henry Davis,https://static.prizepicks.com/images/players/MLB/Henry_Davis_MLB_player_HB4HJZoqOdtwY1SGqVTmW1mS-450.webp,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6,0.9,0.9,1.0,4.0,0.0,0.2,0.2583,0.7417,0.1,0.9,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,
695578.0,James Wood,OF,hitter,WSH,PIT,3.5,Total Bases,total_bases,Demon,11392176,11392176,201096,144416,2026-04-14T18:40:00.000-04:00,,,,3,James Wood,https://static.prizepicks.com/images/players/MLB/James_Wood_MLB_player_9s6Nqq092xbnUrz9Hseq9M-450.webp,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,6.0,0.0,8.0,6.0,1.0,0.0,0.0,3.0,0.0,4.0,2.4,2.4,3.0,2.0,0.0,0.6,0.5917,0.4083,0.3,0.7,OK,BLENDED_n5,5.0,3.0,2.0,0.0,0.5917,0.4083,
671277.0,Luis García Jr.,IF,hitter,WSH,PIT,3.5,Total Bases,total_bases,Demon,11392195,11392195,127938,144416,2026-04-14T18:40:00.000-04:00,,,,3,Luis García Jr.,https://static.prizepicks.com/images/players/MLB/Luis_Garc%C3%ADa_MLB_player_vDeG4vXJ69l4NMYBwhXrc2qN-450.webp,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.4,1.5,1.5,1.0,4.0,0.0,0.2,0.2583,0.7417,0.1,0.9,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,
542303.0,Marcell Ozuna,DH,hitter,PIT,WSH,3.5,Total Bases,total_bases,Demon,11392206,11392206,308576,144416,2026-04-14T18:40:00.000-04:00,,,,3,Marcell Ozuna,https://static.prizepicks.com/images/manual/Marcell_Ozuna.png,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,4.0,2.0,1.2,1.5,1.5,1.0,4.0,0.0,0.2,0.2583,0.7417,0.2,0.8,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,
694377.0,Nick Yorke,IF,hitter,PIT,WSH,3.5,Total Bases,total_bases,Demon,11392230,11392230,214614,144416,2026-04-14T18:40:00.000-04:00,,,,3,Nick Yorke,https://static.prizepicks.com/images/players/MLB/Nicholas_Yorke_MLB_player_I7HYxlc8Ws6FnZyvOwt2McNz-450.webp,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,0.6,1.4,1.4,0.0,5.0,0.0,0.0,0.0917,0.9083,0.1,0.9,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,
665833.0,Oneil Cruz,OF,hitter,PIT,WSH,3.5,Total Bases,total_bases,Demon,11392242,11392242,67526,144416,2026-04-14T18:40:00.000-04:00,,,1.5,2,Oneil Cruz,https://static.prizepicks.com/images/players/MLB/Oneil_Cruz_MLB_player_n7XXiY4qvKvsyD3pud7qyIZ-450.webp,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.9,0.9,1.0,4.0,0.0,0.2,0.2583,0.7417,0.1,0.9,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,
656811.0,Ryan O'Hearn,IF,hitter,PIT,WSH,3.5,Total Bases,total_bases,Demon,11392253,11392253,308578,144416,2026-04-14T18:40:00.000-04:00,,,,3,Ryan O'Hearn,https://static.prizepicks.com/images/manual/Ryan_O_Hearn-.png,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,2.0,2.0,1.0,2.0,5.0,1.0,3.0,4.0,1.0,0.0,2.4,2.1,2.1,1.0,4.0,0.0,0.2,0.2583,0.7417,0.2,0.8,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,
687462.0,Spencer Horwitz,IF,hitter,PIT,WSH,3.5,Total Bases,total_bases,Demon,11392262,11392262,238927,144416,2026-04-14T18:40:00.000-04:00,,,,3,Spencer Horwitz,https://static.prizepicks.com/images/players/MLB/Spencer_Horwitz_MLB_player_zg7pj5mVsxMdAwMRiGEXfVF9-450.webp,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,2.0,9.0,2.0,5.0,1.0,0.0,0.0,2.0,1.0,3.6,2.2,2.2,2.0,3.0,0.0,0.4,0.425,0.575,0.2,0.8,OK,BLENDED_n5,5.0,2.0,3.0,0.0,0.425,0.575,
686452.0,Drew Millas,C,hitter,WSH,PIT,3.5,Total Bases,total_bases,Demon,11392500,11392500,160451,144416,2026-04-14T18:40:00.000-04:00,,,,3,Drew Millas,https://static.prizepicks.com/images/players/MLB/Andrew_Millas_MLB_player_tTp1VJrUp0lihswRZPm0Ja6-450.webp,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,1.4,1.5,1.5,0.0,5.0,0.0,0.0,0.0917,0.9083,0.1,0.9,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,
678391.0,Jorbit Vivas,IF,hitter,WSH,PIT,3.5,Total Bases,total_bases,Demon,11392512,11392512,310316,144416,2026-04-14T18:40:00.000-04:00,,,,3,Jorbit Vivas,https://static.prizepicks.com/images/manual/Jorbit_Vivas.png,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.2,0.4,0.4,0.0,5.0,0.0,0.0,0.0917,0.9083,0.0,1.0,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,
656605.0,Mitch Keller,P,pitcher,PIT,WSH,3.5,Pitcher Strikeouts,strikeouts,Goblin,11392519,11392519,68129,144416,2026-04-14T18:40:00.000-04:00,,,4.0,1,Mitch Keller,https://static.prizepicks.com/images/players/MLB/Mitch_Keller_MLB_player_E8FRGxmHGWdkZbs7jdZXS9bi-450.webp,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,6.0,4.0,4.0,4.0,7.0,9.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,0.8312,0.1687,0.9,0.1,OK,BLENDED_n5,5.0,5.0,0.0,0.0,0.8312,0.1687,THIN_SAMPLE_5g_raw_100%
804606.0,Konnor Griffin,IF,hitter,PIT,WSH,3.5,Total Bases,total_bases,Demon,11392850,11392850,311979,144416,2026-04-14T18:40:00.000-04:00,,,,3,Konnor Griffin,https://static.prizepicks.com/images/manual/Konnor Griffin.png,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,
683083.0,Nasim Nuñez,IF,hitter,WSH,PIT,3.5,Total Bases,total_bases,Demon,11395826,11395826,193622,144416,2026-04-14T18:40:00.000-04:00,,,,3,Nasim Nuñez,https://static.prizepicks.com/images/players/MLB/Nasim_Nu%C3%B1ez_MLB_player_PKWgCQoJ40i954LSrtntHBrf-450.webp,3.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,1.0,1.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,1.6,1.4,1.4,1.0,4.0,0.0,0.2,0.2583,0.7417,0.2,0.8,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,
656605.0,Mitch Keller,P,pitcher,PIT,WSH,2.5,Walks Allowed,walks_allowed,Demon,11392212,11392212,68129,144416,2026-04-14T18:40:00.000-04:00,,,1.5,1,Mitch Keller,https://static.prizepicks.com/images/players/MLB/Mitch_Keller_MLB_player_E8FRGxmHGWdkZbs7jdZXS9bi-450.webp,2.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,5.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,1.6,1.8,1.8,1.0,4.0,0.0,0.2,0.3313,0.6688,0.3,0.7,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.3313,0.6688,
691781.0,Brady House,IF,hitter,WSH,PIT,2.5,Total Bases,total_bases,Demon,11392486,11392486,242445,144416,2026-04-14T18:40:00.000-04:00,,,,2,Brady House,https://static.prizepicks.com/images/players/MLB/Brady_House_MLB_player_JWZUVIyhqFKEGFL72ojmPbuS-450.webp,2.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6,0.6,0.6,0.0,5.0,0.0,0.0,0.0917,0.9083,0.0,1.0,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,
682928.0,CJ Abrams,IF,hitter,WSH,PIT,2.5,Total Bases,total_bases,Demon,11392491,11392491,70998,144416,2026-04-14T18:40:00.000-04:00,,,,2,CJ Abrams,https://static.prizepicks.com/images/players/MLB/Paul_Abrams_MLB_player_Goc4RxDKLKntQohYnKmXXlyz-450.webp,2.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,1.6,1.6,1.6,1.0,4.0,0.0,0.2,0.2583,0.7417,0.2,0.8,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,
695734.0,Daylen Lile,OF,hitter,WSH,PIT,2.5,Total Bases,total_bases,Demon,11392495,11392495,239111,144416,2026-04-14T18:40:00.000-04:00,,,,2,Daylen Lile,https://static.prizepicks.com/images/players/MLB/Daylen_Lile_MLB_player_fmq0cdbhZgVDkRyhKknP6UzA-450.webp,2.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,5.0,6.0,3.0,1.0,1.0,5.0,3.0,0.0,0.0,3.0,2.4,2.4,3.0,2.0,0.0,0.6,0.5917,0.4083,0.5,0.5,OK,BLENDED_n5,5.0,3.0,2.0,0.0,0.5917,0.4083,
686452.0,Drew Millas,C,hitter,WSH,PIT,2.5,Total Bases,total_bases,Demon,11392499,11392499,160451,144416,2026-04-14T18:40:00.000-04:00,,,,2,Drew Millas,https://static.prizepicks.com/images/players/MLB/Andrew_Millas_MLB_player_tTp1VJrUp0lihswRZPm0Ja6-450.webp,2.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,1.4,1.5,1.5,1.0,4.0,0.0,0.2,0.2583,0.7417,0.2,0.8,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,
696285.0,Jacob Young,OF,hitter,WSH,PIT,2.5,Total Bases,total_bases,Demon,11392504,11392504,151830,144416,2026-04-14T18:40:00.000-04:00,,,,2,Jacob Young,https://static.prizepicks.com/images/players/MLB/Jacob_Young_MLB_player_uNmMsVeGbK4d1YBDc8qnRBbF-450.webp,2.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8,0.8,1.0,4.0,0.0,0.2,0.2583,0.7417,0.1,0.9,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,
695578.0,James Wood,OF,hitter,WSH,PIT,2.5,Total Bases,total_bases,Demon,11392507,11392507,201096,144416,2026-04-14T18:40:00.000-04:00,,,,2,James Wood,https://static.prizepicks.com/images/players/MLB/James_Wood_MLB_player_9s6Nqq092xbnUrz9Hseq9M-450.webp,2.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,6.0,0.0,8.0,6.0,1.0,0.0,0.0,3.0,0.0,4.0,2.4,2.4,3.0,2.0,0.0,0.6,0.5917,0.4083,0.4,0.6,OK,BLENDED_n5,5.0,3.0,2.0,0.0,0.5917,0.4083,
678391.0,Jorbit Vivas,IF,hitter,WSH,PIT,2.5,Total Bases,total_bases,Demon,11392511,11392511,310316,144416,2026-04-14T18:40:00.000-04:00,,,,2,Jorbit Vivas,https://static.prizepicks.com/images/manual/Jorbit_Vivas.png,2.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.2,0.4,0.4,0.0,5.0,0.0,0.0,0.0917,0.9083,0.0,1.0,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,
671277.0,Luis García Jr.,IF,hitter,WSH,PIT,2.5,Total Bases,total_bases,Demon,11392517,11392517,127938,144416,2026-04-14T18:40:00.000-04:00,,,,2,Luis García Jr.,https://static.prizepicks.com/images/players/MLB/Luis_Garc%C3%ADa_MLB_player_vDeG4vXJ69l4NMYBwhXrc2qN-450.webp,2.5,MLB,2026-04-14,,,,,OK,15.0,15.0,15.0,15.0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.4,1.5,1.5,1.0,4.0,0.0,0.2,0.2583,0.7417,0.2,0.8,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,
