sport,player,prop_type,direction,pick_type,line,edge,rank_score,tier,hit_prob_over,hit_prob_under,hit_prob_selected,hit_prob_actionable,leg_prob_used,prop_quality_score,rank_read_score,data_completeness_score,pick_type_eligible,distribution_std,distribution_n,std_norm,confidence_score,calibration_bucket,calibration_actual_hit_rate,calibration_n,read_fields_missing
NHL,Jordan Martinook,shots_on_goal,OVER,Goblin,0.5,1.1,0.55,C,0.8,0.2,0.8,0.8,0.8,0.5811494441332709,0.4809333333333334,0.8,True,1.1135528725660044,10,0.6160361429905733,0.6193932696990014,3,0.539634,328.0,"[""line_combo"", ""confidence_score""]"
MLB,Manny Machado,Total Bases,OVER,Goblin,0.5,0.3,0.55,B,0.2,0.8,0.2,0.2,0.2,0.423980847021443,0.3492,0.8,False,1.7888543819998317,10,0.716344840873939,0.5393070862390204,0,0.170044,18113.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Chelsea Gray,3-PT Made,OVER,Standard,1.5,0.25,0.55,A,0.4,0.6,0.4,0.4,0.4,0.4366225136881097,0.43666666666666665,0.8,True,1.676305461424021,10,0.9662064051100818,0.481266278513318,2,0.343599,2273.0,"[""confidence_score"", ""calibration_bucket""]"
NHL,Tomas Hertl,shots_on_goal,OVER,Standard,1.5,0.3,0.55,D,0.4,0.6,0.4,0.4,0.4,0.382309804016606,0.2778,0.9,True,1.02469507659596,10,0.566878518550262,0.6020888017682466,1,0.225882,1275.0,"[""confidence_score""]"
NHL,Logan Stankoven,shots_on_goal,OVER,Goblin,1.5,1.1,0.54,C,0.6,0.4,0.6,0.6,0.6,0.4849644779652478,0.3993333333333334,0.8,True,1.8138357147217055,10,1.0,0.4897375672878368,2,0.472175,593.0,"[""line_combo"", ""confidence_score""]"
NBA1H,Devin Vassell,Pts+Rebs+Asts,OVER,Standard,10.5,0.84,0.54,A,0.4,0.6,0.4,0.4,0.4,0.4822032045898403,0.33568,0.9,True,3.6110940170535577,10,0.3686093569611872,0.6866187823661474,,,,"[""confidence_score""]"
NHL,Shea Theodore,blocked_shots,OVER,Standard,2.0,0.6,0.54,D,0.2,0.2,0.2,0.2,0.2,0.3594923707041132,0.2018,0.8,True,1.9723082923316022,10,1.0,0.44582232974643965,0,0.155858,956.0,"[""line_combo"", ""confidence_score""]"
NHL,Carter Hart,goalie_saves,OVER,Goblin,24.5,5.3,0.54,A,0.8,0.2,0.8,0.8,0.8,0.6724120616072046,0.5893333333333333,0.8,True,5.52177507691141,10,0.8361528393425784,0.596306011726877,3,0.539634,328.0,"[""line_combo"", ""confidence_score""]"
NHL,Logan Stankoven,shots_on_goal,OVER,Standard,2.5,0.1,0.54,D,0.2,0.8,0.2,0.2,0.2,0.3431400564887871,0.19246666666666667,0.8,True,1.8138357147217055,10,1.0,0.4400990197710755,0,0.155858,956.0,"[""line_combo"", ""confidence_score""]"
NHL,Andrei Svechnikov,hits,OVER,Standard,4.0,0.0,0.53,D,0.4,0.4,0.4,0.4,0.4,0.3806548036213398,0.2722,0.8,True,1.4866068747318506,10,0.5927220829223439,0.555048660536883,1,0.225882,1275.0,"[""line_combo"", ""confidence_score""]"
NHL,Colton Sissons,hits,OVER,Standard,2.0,0.2,0.53,D,0.2,0.4,0.2,0.2,0.2,0.3285505668297256,0.19433333333333336,0.9,True,1.42828568570857,10,0.5694689571471641,0.582625459103613,0,0.155858,956.0,"[""confidence_score""]"
NHL,Cole Smith,hits,OVER,Standard,3.5,0.3,0.53,D,0.2,0.8,0.2,0.2,0.2,0.3460172334963922,0.1962,0.9,True,1.7435595774162695,10,0.6951711861360675,0.5573132351897204,0,0.155858,956.0,"[""confidence_score""]"
NBA1Q,Victor Wembanyama,Points,OVER,Goblin,5.5,1.65,0.53,C,0.6,0.4,0.6,0.6,0.6,0.4803854770889388,0.4168,0.9,True,4.631414470763764,10,0.636680029042954,0.6189649097203901,,,,"[""confidence_score""]"
MLB,Edgar Quero,Singles,UNDER,Standard,0.5,-0.3,0.53,A,0.2,0.8,0.8,0.8,0.8,0.4128354770889387,0.496,0.8,True,0.48989794855663565,10,0.42919683857400837,0.6071932073376265,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Taylor Ward,Hitter Strikeouts,OVER,Goblin,0.5,0.3,0.53,B,0.6,0.4,0.6,0.6,0.6,0.4265854770889388,0.4424,0.8,True,0.8306623862918074,10,0.7578148927452115,0.5298511937948258,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
NHL,Mitch Marner,blocked_shots,OVER,Standard,0.5,0.1,0.52,D,0.4,0.6,0.4,0.4,0.4,0.3788855194541756,0.2740666666666667,0.9,True,0.66332495807108,10,0.33631910419385685,0.6585301557604972,1,0.225882,1275.0,"[""confidence_score""]"
NHL,Mark Stone,points,OVER,Goblin,0.5,0.5,0.52,C,0.8,0.2,0.8,0.8,0.8,0.5717486251863851,0.46973333333333334,0.9,True,0.5385164807134504,10,0.4372129688681996,0.700808776598185,3,0.539634,328.0,"[""confidence_score""]"
NHL,Ivan Barbashev,shots_on_goal,OVER,Goblin,0.5,0.7,0.52,C,0.6,0.4,0.6,0.6,0.6,0.478646743398248,0.3918666666666667,0.9,True,1.469693845669907,10,0.813059308066045,0.5742615331728755,2,0.472175,593.0,"[""confidence_score""]"
NHL,Shea Theodore,shots_on_goal,OVER,Goblin,0.5,0.9,0.52,C,0.6,0.4,0.6,0.6,0.6,0.4815800767315814,0.3956,0.8,True,1.4177446878757822,10,0.784320161872334,0.54247298638797,2,0.472175,593.0,"[""line_combo"", ""confidence_score""]"
WNBA,Jordin Canada,Two Pointers Made,OVER,Standard,2.5,0.45,0.52,A,0.6,0.4,0.6,0.6,0.6,0.504962666046634,0.5364,0.8,True,2.2113344387495983,10,0.8279642717737378,0.5397458651728875,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Isaac Paredes,Hits,OVER,Goblin,0.5,0.1,0.52,B,0.6,0.4,0.6,0.6,0.6,0.4234543327133008,0.39666666666666667,0.8,True,0.8717797887081347,10,0.7367883976130072,0.5340119170464035,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Daniel Susac,Hitter Fantasy Score,OVER,Goblin,1.5,2.5,0.52,B,0.4,0.6,0.4,0.4,0.4,0.4421543327133007,0.35986666666666667,0.8,False,6.5612498809297,10,0.6645927455093904,0.5586058300723077,2,0.334657,11080.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,TJ Rumfield,Hits+Runs+RBIs,OVER,Standard,1.5,0.3,0.52,B,0.4,0.6,0.4,0.4,0.4,0.4098876660466341,0.4308,0.8,True,2.29128784747792,10,0.8638319693240593,0.4975026907853072,2,0.334657,11080.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Allisha Gray,Rebounds,OVER,Goblin,3.5,0.3,0.52,D,0.4,0.6,0.4,0.4,0.4,0.3817626660466341,0.3898,0.8,False,3.944616584663204,10,1.0,0.453616933116322,2,0.343599,2273.0,"[""confidence_score"", ""calibration_bucket""]"
NHL,K'Andre Miller,blocked_shots,OVER,Goblin,0.5,1.1,0.52,C,0.8,0.2,0.8,0.8,0.8,0.5804684971182611,0.4809333333333334,0.8,True,1.16619037896906,10,0.5912819935419049,0.6253434756059153,3,0.539634,328.0,"[""line_combo"", ""confidence_score""]"
NHL,Andrei Svechnikov,shots_on_goal,OVER,Goblin,2.5,1.3,0.51,C,0.8,0.2,0.8,0.8,0.8,0.5833084297061563,0.48466666666666663,0.8,True,1.5132745950421556,10,0.8371689102352294,0.5648657228383474,3,0.539634,328.0,"[""line_combo"", ""confidence_score""]"
NHL,Seth Jarvis,shots_on_goal,OVER,Goblin,2.5,0.9,0.51,C,0.8,0.2,0.8,0.8,0.8,0.5774417630394896,0.4772,0.8,True,1.3,10,0.7191818238880041,0.5923091610918203,3,0.539634,328.0,"[""line_combo"", ""confidence_score""]"
MLB,Blaze Alexander,Total Bases,OVER,Goblin,0.5,0.3,0.51,B,0.4,0.6,0.4,0.4,0.4,0.4096897729934508,0.3608,0.8,False,1.1832159566199232,10,0.47381757547914494,0.5949370266779216,2,0.334657,11080.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Nick Loftin,Hits,OVER,Goblin,0.5,0.1,0.51,B,0.6,0.4,0.6,0.6,0.6,0.4232564396601175,0.5086666666666666,0.8,True,0.5,10,0.4225771273642583,0.6124954720399767,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Willson Contreras,Hitter Fantasy Score,OVER,Standard,5.0,1.2,0.51,B,0.2,0.8,0.2,0.2,0.2,0.4363897729934508,0.36600000000000005,0.8,True,6.394528911499267,10,0.6477054833537753,0.560810049709264,0,0.170044,18113.0,"[""confidence_score"", ""calibration_bucket""]"
NHL,Jack Eichel,shots_on_goal,UNDER,Standard,2.5,-0.3,0.5,D,0.4,0.6,0.6,0.6,0.6,0.3814436226495581,0.4714,0.9,True,1.7435595774162693,10,0.9645664284181772,0.502363660822801,2,0.472175,593.0,"[""confidence_score""]"
MLB,Grayson Rodriguez,Pitches Thrown,UNDER,Standard,92.5,-4.5,0.5,A,0.2,0.4,0.4,0.4,0.4,0.428050132795829,0.4112,0.8,True,7.3484692283495345,3,0.6162360225133209,0.56575854085021,2,0.334657,11080.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Angel Reese,Defensive Rebounds,UNDER,Standard,6.5,-6.5,0.5,D,0.5436386872370789,0.45636131276292113,0.45636131276292113,0.45636131276292113,0.45636131276292113,0.5803001327958289,0.4212417271622097,0.7,True,,0,0.5,0.60810504647854,3,0.476923,585.0,"[""distribution_std"", ""confidence_score"", ""calibration_bucket""]"
MLB,Grayson Rodriguez,Hits Allowed,OVER,Goblin,4.5,0.83,0.5,B,0.4,0.2,0.4,0.4,0.4,0.4060567994624957,0.4406933333333333,0.8,False,2.357022603955158,3,0.9551137584354212,0.4733414402030182,2,0.334657,11080.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Angel Reese,Offensive Rebounds,UNDER,Standard,5.0,-5.0,0.5,D,0.5436386872370789,0.45636131276292113,0.45636131276292113,0.45636131276292113,0.45636131276292113,0.5583001327958289,0.3932417271622097,0.7,True,,0,0.5,0.6004050464785401,3,0.476923,585.0,"[""distribution_std"", ""confidence_score"", ""calibration_bucket""]"
WNBA,Naz Hillmon,Defensive Rebounds,UNDER,Standard,3.5,-3.5,0.5,D,0.5436386872370789,0.45636131276292113,0.45636131276292113,0.45636131276292113,0.45636131276292113,0.536300132795829,0.36524172716220965,0.7,True,,0,0.5,0.5927050464785402,3,0.476923,585.0,"[""distribution_std"", ""confidence_score"", ""calibration_bucket""]"
MLB,Kyle Karros,Hitter Fantasy Score,OVER,Goblin,3.5,0.7,0.5,B,0.4,0.6,0.4,0.4,0.4,0.4153584661291623,0.4382666666666667,0.8,False,3.5552777669262356,10,0.36011611431497587,0.6253464345664629,2,0.334657,11080.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Rhyne Howard,Defensive Rebounds,UNDER,Standard,3.0,-3.0,0.5,D,0.5436386872370789,0.45636131276292113,0.45636131276292113,0.45636131276292113,0.45636131276292113,0.5289667994624956,0.35590839382887635,0.7,True,,0,0.5,0.5901383798118734,3,0.476923,585.0,"[""distribution_std"", ""confidence_score"", ""calibration_bucket""]"
NHL,Pavel Dorofeyev,time_on_ice,UNDER,Standard,17.2,-0.2,0.5,D,0.4,0.6,0.6,0.6,0.6,0.3798080132470365,0.46947733333333336,0.9,True,1.842651621983928,10,0.7256467966910957,0.5615211054636889,2,0.472175,593.0,"[""confidence_score""]"
NHL,Shayne Gostisbehere,hits,UNDER,Standard,0.5,-0.1,0.49,D,0.4,0.6,0.6,0.6,0.6,0.3782924607721557,0.4676666666666666,0.8,True,1.004987562112089,10,0.40069660059494366,0.6022282111215187,2,0.472175,593.0,"[""line_combo"", ""confidence_score""]"
NHL,Sebastian Aho,hits,OVER,Standard,1.5,0.3,0.49,D,0.4,0.6,0.4,0.4,0.4,0.381225794105489,0.2778,0.8,True,1.42828568570857,10,0.5694689571471641,0.5610617886501301,1,0.225882,1275.0,"[""line_combo"", ""confidence_score""]"
NHL,Carter Hart,goalie_saves,OVER,Goblin,26.5,3.3,0.49,B,0.8,0.2,0.8,0.8,0.8,0.6281740954298459,0.5379999999999999,0.8,True,5.52177507691141,10,0.8361528393425784,0.5808227235648015,3,0.539634,328.0,"[""line_combo"", ""confidence_score""]"
WNBA,Janelle Salaün,Fantasy Score,UNDER,Standard,23.5,-23.5,0.49,D,0.5427702206506254,0.4572297793493746,0.4572297793493746,0.4572297793493746,0.4572297793493746,0.7047687469894105,0.5801689338048125,0.7,True,,0,0.5,0.6516690614462937,3,0.476923,585.0,"[""distribution_std"", ""confidence_score"", ""calibration_bucket""]"
WNBA,Jordin Canada,3-PT Attempted,UNDER,Standard,2.5,-0.25,0.49,D,0.2,0.8,0.8,0.8,0.8,0.344435413656077,0.4544666666666667,0.8,True,1.6278820596099706,10,0.6181728880236419,0.5360091727737165,7,0.526066,1266.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Brittney Griner,Pts+Rebs,UNDER,Standard,17.5,-0.23,0.49,D,0.8,0.2,0.2,0.2,0.2,0.5421420803227437,0.30689333333333335,0.8,True,6.723838189605696,10,0.6880790053199186,0.5877299767829807,0,0.258344,1618.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Kyle Manzardo,Hits,OVER,Goblin,0.5,0.5,0.49,B,0.8,0.2,0.8,0.8,0.8,0.4752270803227437,0.48573333333333335,0.8,True,0.6403124237432849,10,0.5411627692821661,0.6010387857924189,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Donovan Walton,Hits+Runs+RBIs,OVER,Goblin,0.5,0.25,0.49,B,0.4,0.4,0.4,0.4,0.4,0.3874617294455507,0.4298666666666667,0.8,False,0.82915619758885,4,0.31259783960746,0.6274621454040779,2,0.334657,11080.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Adley Rutschman,Hitter Strikeouts,OVER,Goblin,0.5,0.7,0.49,B,0.6,0.4,0.6,0.6,0.6,0.4316604136560771,0.4498666666666667,0.8,True,1.044030650891055,10,0.9524711709406571,0.4829633520444627,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
NHL,Frederik Andersen,goalie_fantasy_score,UNDER,Standard,9.5,-9.5,0.49,D,0.4,0.6,0.6,0.6,0.6,0.5160378946448262,0.6431333333333334,0.8,True,6.694505209498309,10,0.6910764621254646,0.577844147594323,2,0.472175,593.0,"[""line_combo"", ""confidence_score""]"
NHL,William Karlsson,blocked_shots,OVER,Standard,0.5,0.5,0.48,D,0.4,0.6,0.4,0.4,0.4,0.3839310987580652,0.2815333333333333,0.9,True,1.374772708486752,10,0.6970374326528527,0.5701165264021097,1,0.225882,1275.0,"[""confidence_score""]"
MLB,Trevor McDonald,Pitcher Fantasy Score,OVER,Standard,23.5,6.5,0.48,B,0.6,0.4,0.6,0.6,0.6,0.5165289504456588,0.5161333333333333,0.8,True,17.652195330892983,5,1.0,0.5007851326559807,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Luke Raley,Hitter Fantasy Score,OVER,Goblin,3.5,8.7,0.48,B,0.4,0.6,0.4,0.4,0.4,0.5322956171123254,0.4756,0.8,False,12.169223475637217,10,1.0,0.506303465989314,2,0.334657,11080.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Taylor Ward,Total Bases,OVER,Goblin,0.5,0.5,0.48,B,0.6,0.4,0.6,0.6,0.6,0.4285289504456589,0.4461333333333334,0.8,True,0.9165151389911681,10,0.36701751579422087,0.6282307537074254,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Kyle Harrison,Pitcher Fantasy Score,OVER,Standard,35.5,5.3,0.48,B,0.6,0.4,0.6,0.6,0.6,0.4989289504456588,0.5357333333333334,0.8,True,16.994410845922257,10,0.9791554817890508,0.4998362622087179,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Gleyber Torres,Hits+Runs+RBIs,UNDER,Standard,1.5,-0.1,0.48,B,0.4,0.6,0.6,0.6,0.6,0.3814122837789922,0.5086666666666666,0.8,True,2.4413111231467406,10,0.9203918213776072,0.47339634397824554,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
NHL,K'Andre Miller,hits,OVER,Standard,2.0,1.0,0.48,D,0.6,0.2,0.6,0.6,0.6,0.5067156830094891,0.37246666666666667,0.8,True,1.5362291495737217,10,0.6125068818517341,0.5942237685903877,2,0.472175,593.0,"[""line_combo"", ""confidence_score""]"
NHL,Ivan Barbashev,hits,UNDER,Standard,4.5,-0.1,0.48,D,0.4,0.6,0.6,0.6,0.6,0.3779968559171881,0.4676666666666666,0.9,True,1.9595917942265426,10,0.7813049634665491,0.5469726587043786,2,0.472175,593.0,"[""confidence_score""]"
NHL,Nic Dowd,hits,UNDER,Standard,2.5,-0.1,0.48,D,0.4,0.6,0.6,0.6,0.6,0.3779968559171881,0.4676666666666666,0.9,True,1.2806248474865698,10,0.5105953967697509,0.6146500503785782,2,0.472175,593.0,"[""confidence_score""]"
WNBA,Angel Reese,Blocked Shots,OVER,Goblin,0.5,0.15,0.47,A,0.6,0.4,0.6,0.6,0.6,0.499572411371813,0.5236,0.8,True,0.9,10,0.7992401598401695,0.5450403040200922,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Nolan Arenado,Hitter Fantasy Score,OVER,Standard,5.5,4.7,0.47,B,0.6,0.4,0.6,0.6,0.6,0.4899307447051462,0.48253333333333337,0.8,True,5.923681287847955,10,0.6000130588008701,0.5914724959465837,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Isaac Collins,Hitter Fantasy Score,OVER,Goblin,2.5,0.5,0.47,B,0.4,0.6,0.4,0.4,0.4,0.4118307447051462,0.4345333333333334,0.8,False,8.506468127254696,10,0.8616250119831235,0.49873450765102034,2,0.334657,11080.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Dearica Hamby,Points,OVER,Goblin,15.5,1.15,0.47,C,0.6,0.4,0.6,0.6,0.6,0.4842390780384796,0.5122666666666666,0.8,True,5.5362442142665635,10,0.7610668726322923,0.5492169591553948,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Juan Soto,Hits+Runs+RBIs,UNDER,Standard,1.5,-0.3,0.47,B,0.2,0.8,0.8,0.8,0.8,0.3976474113718129,0.594,0.8,True,1.7776388834631178,10,0.6701826220303229,0.5416309384725538,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
NHL,Mark Stone,hits,OVER,Standard,1.5,1.1,0.46,D,0.6,0.4,0.6,0.6,0.6,0.4583915443663673,0.37433333333333335,0.9,True,1.42828568570857,10,0.5694689571471641,0.6280698012414376,2,0.472175,593.0,"[""confidence_score""]"
MLB,Cam Smith,Hitter Strikeouts,OVER,Goblin,0.5,0.5,0.46,B,0.6,0.4,0.6,0.6,0.6,0.4281324646441721,0.4041333333333334,0.8,True,0.9,10,0.8210717310980968,0.5145784298509362,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Ariel Atkins,Fantasy Score,UNDER,Standard,23.5,-1.87,0.46,D,0.4,0.6,0.6,0.6,0.6,0.4036007979775054,0.40310666666666667,0.8,True,9.291264714773764,10,0.6936352888577392,0.5378514570776922,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Edouard Julien,Hitter Fantasy Score,UNDER,Standard,4.5,-1.9,0.46,B,0.4,0.6,0.6,0.6,0.6,0.4074157979775055,0.43026666666666674,0.8,True,6.985699678629192,10,0.7075855077884031,0.5356991523450262,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Bridget Carleton,Rebs+Asts,OVER,Goblin,4.5,1.28,0.46,C,0.8,0.2,0.8,0.8,0.8,0.581947464644172,0.4986933333333334,0.8,True,2.5865034312755126,10,0.5463766494880216,0.6370874502534548,7,0.526066,1266.0,"[""confidence_score"", ""calibration_bucket""]"
NHL,Jordan Martinook,hits,OVER,Standard,1.5,0.5,0.45,D,0.4,0.6,0.4,0.4,0.4,0.3833285535591563,0.2815333333333333,0.8,True,1.374772708486752,10,0.5481329039770796,0.5671317677514348,1,0.225882,1275.0,"[""line_combo"", ""confidence_score""]"
NHL,Seth Jarvis,blocked_shots,UNDER,Standard,0.5,-0.1,0.45,D,0.4,0.6,0.6,0.6,0.6,0.3774618868924898,0.4676666666666666,0.8,True,0.66332495807108,10,0.33631910419385685,0.6180318843639072,2,0.472175,593.0,"[""line_combo"", ""confidence_score""]"
NHL,Jaccob Slavin,blocked_shots,OVER,Standard,1.5,0.5,0.45,D,0.4,0.6,0.4,0.4,0.4,0.3833285535591563,0.2815333333333333,0.8,True,1.2206555615733703,10,0.6188969373192407,0.5494407594158945,1,0.225882,1275.0,"[""line_combo"", ""confidence_score""]"
WNBA,Rhyne Howard,Rebs+Asts,UNDER,Standard,8.5,-0.72,0.45,D,0.2,0.8,0.8,0.8,0.8,0.350535778474716,0.47044,0.8,True,2.973213749463701,10,0.6280658850093189,0.535671051213821,7,0.526066,1266.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Nick Gonzales,Hitter Fantasy Score,OVER,Standard,5.0,0.4,0.45,B,0.4,0.6,0.4,0.4,0.4,0.4099674451413827,0.4326666666666667,0.8,True,6.057227088363124,10,0.613539989161134,0.5601036085092006,2,0.334657,11080.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Sal Frelick,Singles,OVER,Standard,0.5,0.3,0.45,B,0.6,0.4,0.6,0.6,0.6,0.4250007784747161,0.4424,0.8,True,0.6403124237432849,10,0.5609741146701445,0.5785067437986146,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Oneil Cruz,Hits+Runs+RBIs,OVER,Standard,1.5,0.1,0.45,B,0.4,0.6,0.4,0.4,0.4,0.4055674451413828,0.4270666666666667,0.8,True,2.0223748416156684,10,0.7624498353915921,0.521336146951586,2,0.334657,11080.0,"[""confidence_score"", ""calibration_bucket""]"
NHL,K'Andre Miller,shots_on_goal,OVER,Goblin,0.5,1.5,0.45,D,0.8,0.2,0.8,0.8,0.8,0.5599210204838098,0.4634,0.8,True,1.4866068747318506,10,0.822415879672383,0.5603683872512377,3,0.539634,328.0,"[""line_combo"", ""confidence_score""]"
MLB,Jonah Cox,Total Bases,OVER,Standard,0.5,0.5,0.44,B,0.2,0.2,0.2,0.2,0.2,0.3616695112738023,0.24093333333333333,0.8,True,1.0,2,0.4004489398813494,0.5964720939754935,0,0.170044,18113.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Nneka Ogwumike,Rebounds,UNDER,Standard,7.0,-0.3,0.44,D,0.2,0.6,0.6,0.6,0.6,0.3306773544110571,0.3594,0.8,True,2.6832815729997477,10,0.6802388813737773,0.5156773537004258,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Mike Burrows,Pitcher Strikeouts,UNDER,Standard,5.0,-1.4,0.44,A,0.2,0.8,0.8,0.8,0.8,0.4271856877443904,0.6285333333333333,0.8,True,1.9621416870348585,10,0.6319178565072846,0.5615355265837155,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
NHL,Brayden McNabb,blocked_shots,UNDER,Standard,2.5,-0.7,0.44,D,0.4,0.6,0.6,0.6,0.6,0.3860418380227377,0.47886666666666666,0.8,True,1.2806248474865698,10,0.6493025722528675,0.5427890002447414,2,0.472175,593.0,"[""line_combo"", ""confidence_score""]"
NHL,Nic Dowd,blocked_shots,OVER,Standard,0.5,0.5,0.44,D,0.4,0.6,0.4,0.4,0.4,0.3831085046894044,0.2815333333333333,0.9,True,1.044030650891055,10,0.5293445527508451,0.6117518384535803,1,0.225882,1275.0,"[""confidence_score""]"
NHL,Nikolaj Ehlers,hits,OVER,Standard,0.5,0.5,0.44,D,0.6,0.4,0.6,0.6,0.6,0.4490515438274205,0.36313333333333336,0.8,True,1.077032961426901,10,0.4294216790757962,0.6198126205706482,2,0.472175,593.0,"[""line_combo"", ""confidence_score""]"
NHL,Sebastian Aho,blocked_shots,OVER,Standard,0.5,0.1,0.44,D,0.6,0.4,0.6,0.6,0.6,0.4431848771607538,0.35566666666666663,0.8,True,0.48989794855663565,10,0.24838811988033238,0.6630176770361809,2,0.472175,593.0,"[""line_combo"", ""confidence_score""]"
NHL,Seth Jarvis,hits,UNDER,Standard,1.5,-0.1,0.44,D,0.6,0.4,0.4,0.4,0.4,0.4431848771607538,0.38606666666666667,0.8,True,0.9,10,0.35883721762441834,0.6354054026001593,1,0.225882,1275.0,"[""line_combo"", ""confidence_score""]"
NHL,Tomas Hertl,hits,UNDER,Standard,1.5,-0.1,0.44,D,0.4,0.6,0.6,0.6,0.6,0.3771801136242766,0.4676666666666666,0.9,True,1.1874342087037917,10,0.47343954173702385,0.623653154334241,2,0.472175,593.0,"[""confidence_score""]"
NHL,Logan Stankoven,points,UNDER,Standard,0.5,-0.1,0.43,D,0.4,0.6,0.6,0.6,0.6,0.3771056782049992,0.4676666666666666,0.8,True,0.66332495807108,10,0.5385429873165761,0.5673512405426058,2,0.472175,593.0,"[""line_combo"", ""confidence_score""]"
NHL,Brayden McNabb,blocked_shots,OVER,Goblin,1.5,0.3,0.43,C,0.6,0.4,0.6,0.6,0.6,0.4710284905524991,0.3844,0.8,True,1.2806248474865698,10,0.6493025722528675,0.5725343286301579,2,0.472175,593.0,"[""line_combo"", ""confidence_score""]"
NHL,Jaccob Slavin,shots_on_goal,OVER,Goblin,0.5,0.9,0.43,D,0.6,0.4,0.6,0.6,0.6,0.454825512880047,0.3706,0.8,True,1.3453624047073711,10,0.7442770676983064,0.5431196625834399,2,0.472175,593.0,"[""line_combo"", ""confidence_score""]"
NHL,Taylor Hall,shots_on_goal,OVER,Goblin,1.5,1.5,0.43,D,0.6,0.4,0.6,0.6,0.6,0.463625512880047,0.3818,0.8,True,1.8,10,0.9957902176910827,0.4833213750852458,2,0.472175,593.0,"[""line_combo"", ""confidence_score""]"
MLB,Joe Mack,Hitter Strikeouts,OVER,Goblin,0.5,0.1,0.43,B,0.6,0.4,0.6,0.6,0.6,0.4216705273363929,0.5086666666666666,0.8,True,0.4714045207910317,6,0.43006325103706794,0.6100688718084706,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Leila Lacan,Rebounds,OVER,Goblin,1.5,0.55,0.43,A,0.6,0.4,0.6,0.6,0.6,0.5046455273363929,0.43346666666666667,0.8,True,1.044030650891055,10,0.26467227637542257,0.680457865473882,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Logan O'Hoppe,Hits,OVER,Goblin,0.5,0.3,0.43,B,0.6,0.4,0.6,0.6,0.6,0.4246038606697262,0.5124,0.8,True,0.6708203932499369,10,0.5669467095138409,0.576874673855944,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
NHL,Carter Hart,goalie_saves,OVER,Standard,28.5,1.3,0.43,D,0.8,0.2,0.8,0.8,0.8,0.5566215049425146,0.4596666666666666,0.8,True,5.52177507691141,10,0.8361528393425784,0.5557793168942355,3,0.539634,328.0,"[""line_combo"", ""confidence_score""]"
MLB,Steven Matz,Pitcher Strikeouts,UNDER,Standard,4.5,-1.7,0.42,A,0.2,0.8,0.8,0.8,0.8,0.4311886321361246,0.6341333333333333,0.8,True,2.2825153982415705,9,0.7350958635822816,0.5371420553520733,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
