sport,player,prop_type,direction,pick_type,line,edge,rank_score,tier,hit_prob_over,hit_prob_under,hit_prob_selected,hit_prob_actionable,leg_prob_used,prop_quality_score,rank_read_score,data_completeness_score,pick_type_eligible,distribution_std,distribution_n,std_norm,confidence_score,calibration_bucket,calibration_actual_hit_rate,calibration_n,read_fields_missing
Tennis,Sofia Kenin,Total Games Won,OVER,Standard,13.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Peyton Stearns,Total Games Won,OVER,Standard,13.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Hailey Baptiste,Total Games Won,OVER,Standard,13.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Anna Blinkova,Total Games Won,OVER,Standard,11.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Yannick Hanfmann,Aces,OVER,Standard,11.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Emma Raducanu,Total Games Won,OVER,Standard,13.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Sara Bejlek,Total Games Won,OVER,Standard,13.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Emiliana Arango,Total Games Won,OVER,Standard,13.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Yannick Hanfmann,Aces,OVER,Standard,13.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Ajla Tomljanovic,Double Faults,OVER,Standard,7.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,James Duckworth,Double Faults,OVER,Standard,7.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Thiago Agustin Tirante,Double Faults,OVER,Standard,7.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Beatriz Haddad Maia,Double Faults,OVER,Standard,7.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Peyton Stearns,Aces,OVER,Standard,7.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Sofia Kenin,Double Faults,OVER,Standard,7.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Solana Sierra,Double Faults,OVER,Standard,7.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Giovanni Mpetshi Perricard,Double Faults,OVER,Standard,7.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Mattia Bellucci,Double Faults,OVER,Standard,7.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Dino Prizmic,Aces,OVER,Standard,7.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Thiago Agustin Tirante,Double Faults,OVER,Standard,9.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Giovanni Mpetshi Perricard,Double Faults,OVER,Standard,9.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Peyton Stearns,Double Faults,OVER,Standard,7.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Pablo Llamas Ruiz,Total Games,OVER,Standard,38.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Jakub Mensik,Total Games,OVER,Standard,38.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Jakub Mensik,Aces,OVER,Standard,17.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Lorenzo Sonego,Total Games,OVER,Standard,39.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Reilly Opelka,Aces,OVER,Standard,22.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Barbora Krejcikova,Total Games,OVER,Standard,22.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Marie Bouzkova,Total Games Won,OVER,Standard,14.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Thiago Agustin Tirante,Aces,OVER,Standard,14.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Beatriz Haddad Maia,Total Games Won,OVER,Standard,14.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Daria Snigur,Total Games Won,OVER,Standard,14.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Sofia Kenin,Total Games Won,OVER,Standard,14.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Peyton Stearns,Total Games Won,OVER,Standard,14.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Barbora Krejcikova,Total Games Won,OVER,Standard,13.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Solana Sierra,Total Games Won,OVER,Standard,13.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Barbora Krejcikova,Total Games Won,OVER,Standard,14.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Emma Raducanu,Total Games Won,OVER,Standard,14.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Sara Bejlek,Total Games Won,OVER,Standard,14.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Emiliana Arango,Total Games Won,OVER,Standard,14.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Jakub Mensik,Aces,OVER,Standard,14.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,James Duckworth,Total Games Won,OVER,Standard,20.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Giovanni Mpetshi Perricard,Aces,OVER,Standard,20.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Giovanni Mpetshi Perricard,Total Games Won,OVER,Standard,20.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Titouan Droguet,Double Faults,OVER,Standard,7.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Jakub Mensik,Double Faults,OVER,Standard,7.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Jakub Mensik,Total Sets,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Sofia Kenin,Double Faults,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Solana Sierra,Double Faults,OVER,Standard,3.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Beatriz Haddad Maia,Aces,OVER,Standard,3.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Yannick Hanfmann,Total Games Won,OVER,Goblin,14.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,False,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Titouan Droguet,Total Games Won,OVER,Goblin,14.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,False,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Tomas Machac,Total Sets,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Marco Trungelliti,Total Sets,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Miomir Kecmanovic,Total Sets,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Marie Bouzkova,Double Faults,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Gabriel Diallo,Total Sets,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Pablo Llamas Ruiz,Double Faults,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Pablo Llamas Ruiz,Aces,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Thiago Agustin Tirante,Total Sets,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Beatriz Haddad Maia,Aces,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Ajla Tomljanovic,Aces,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,James Duckworth,Total Games Won,OVER,Standard,22.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Thiago Agustin Tirante,Total Games Won,OVER,Standard,22.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Pablo Llamas Ruiz,Total Games Won,OVER,Standard,22.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Giovanni Mpetshi Perricard,Total Games Won,OVER,Standard,22.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Yannick Hanfmann,Total Games Won,OVER,Standard,22.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Lorenzo Sonego,Total Games,OVER,Goblin,30.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,False,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Francesca Jones,Total Games,OVER,Standard,26.5,0.0,4.0,D,0.2,0.2,0.2,0.2,0.2,0.4209625005561967,0.2326,0.9,True,9.5,2,1.0,0.5073368751946689,,,,"[""confidence_score""]"
Tennis,Francesca Jones,Total Games Won,OVER,Goblin,13.5,-2.0,4.0,D,0.2,0.2,0.2,0.2,0.2,0.45029583388953,0.2699333333333333,0.9,False,6.5,2,1.0,0.5176035418613355,,,,"[""confidence_score""]"
Tennis,Dino Prizmic,Total Games,OVER,Goblin,29.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,False,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Pablo Llamas Ruiz,Total Games,OVER,Goblin,33.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,False,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Jakub Mensik,Total Games,OVER,Goblin,33.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,False,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Dino Prizmic,Total Games,OVER,Standard,34.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Dino Prizmic,Total Games,OVER,Goblin,27.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,False,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Katie Volynets,Fantasy Score,OVER,Standard,21.0,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Peyton Stearns,Total Games,OVER,Standard,21.0,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Peyton Stearns,Total Games Won,OVER,Standard,15.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Dino Prizmic,Total Games Won,OVER,Standard,22.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Titouan Droguet,Total Games Won,OVER,Standard,22.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Soccer,Adam Buksa,Shots,OVER,Goblin,0.5,0.1,4.0,B,0.6,0.4,0.6,0.6,0.6,0.5418703436934516,0.5014666666666666,0.8,True,0.4948716593053935,7,0.26045876805547025,0.6945399282788406,,,,"[""league"", ""confidence_score""]"
Tennis,Hailey Baptiste,Total Games Won,OVER,Standard,15.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Barbora Krejcikova,Total Games Won,OVER,Standard,15.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Solana Sierra,Total Games Won,OVER,Standard,15.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Sara Bejlek,Total Games Won,OVER,Standard,15.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Pablo Llamas Ruiz,Total Games,OVER,Goblin,31.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,False,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Titouan Droguet,Aces,OVER,Standard,12.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Sofia Kenin,Total Games Won,OVER,Standard,12.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Tereza Valentova,Total Games Won,OVER,Standard,12.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Beatriz Haddad Maia,Total Games Won,OVER,Standard,12.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Hailey Baptiste,Total Games Won,OVER,Standard,12.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Marie Bouzkova,Total Games,OVER,Standard,22.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Hamad Medjedovic,Total Sets,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Alexander Blockx,Total Sets,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Joao Fonseca,Total Sets,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Quentin Halys,Total Sets,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Lorenzo Sonego,Double Faults,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Lorenzo Sonego,Total Sets,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Valentin Royer,Double Faults,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Dino Prizmic,Double Faults,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Dino Prizmic,Total Sets,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Mattia Bellucci,Total Games Won,OVER,Standard,22.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Lorenzo Sonego,Total Games Won,OVER,Standard,22.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Valentin Royer,Total Games Won,OVER,Standard,22.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Yannick Hanfmann,Total Games Won,OVER,Goblin,13.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,False,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Jakub Mensik,Aces,OVER,Goblin,13.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,False,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Titouan Droguet,Total Games Won,OVER,Goblin,13.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,False,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Ajla Tomljanovic,Double Faults,OVER,Standard,5.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Marie Bouzkova,Double Faults,OVER,Standard,5.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,James Duckworth,Double Faults,OVER,Standard,5.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Pablo Llamas Ruiz,Double Faults,OVER,Standard,5.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Beatriz Haddad Maia,Double Faults,OVER,Standard,5.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Sofia Kenin,Double Faults,OVER,Standard,5.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Peyton Stearns,Double Faults,OVER,Standard,5.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Barbora Krejcikova,Aces,OVER,Standard,5.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Emma Raducanu,Double Faults,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Emma Raducanu,Aces,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Sara Bejlek,Double Faults,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Emiliana Arango,Double Faults,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
Tennis,Yannick Hanfmann,Double Faults,OVER,Standard,4.5,0.0,4.0,D,0.4,0.6,0.4,0.4,0.4,0.4705286770267849,0.3142,0.9,True,,0,0.5,0.6496850369593747,,,,"[""confidence_score""]"
