sport,player,prop_type,direction,pick_type,line,edge,rank_score,tier,hit_prob_over,hit_prob_under,hit_prob_selected,hit_prob_actionable,leg_prob_used,prop_quality_score,rank_read_score,implied_prob,implied_prob_over,implied_prob_under,cross_edge,data_completeness_score,pick_type_eligible,distribution_std,distribution_n,std_norm,confidence_score,calibration_bucket,calibration_actual_hit_rate,calibration_n,read_fields_missing
WNBA,Aliyah Boston + Caitlin Clark,Rebounds (Combo),UNDER,Standard,12.5,-0.6,-0.72,D,0.4,0.6,0.6,0.6,0.6,0.3614987141064888,0.41419999999999996,,,,,0.8,True,5.0067,10,0.8843337955153625,0.4754411010584305,4,0.458176,1853.0,[]
WNBA,Gabby Williams,Rebounds,OVER,Goblin,3.5,0.0,-0.73,D,0.4,0.6,0.4,0.4,0.4,0.3525028609222381,0.2794,0.6169,0.6169,0.4587,-0.21689999999999998,0.8,False,2.1499,10,0.4078345821872333,0.591417355775975,2,0.343599,2273.0,[]
MLB,Jac Caglianone,Hitter Strikeouts,OVER,Goblin,0.5,0.1,-0.74,B,0.6,0.4,0.6,0.6,0.6,0.3983987879440168,0.5086666666666666,,,,,0.8,True,0.5164,10,0.4605040218302449,0.5943135703228447,5,0.566788,5510.0,[]
MLB,Brice Matthews,Hits,OVER,Standard,0.5,0.1,-0.74,B,0.4,0.6,0.4,0.4,0.4,0.3818987879440169,0.31506666666666666,0.5455,0.5455,0.5238,-0.14549999999999996,0.8,True,0.8756,10,0.7020525978191148,0.5281514263256273,2,0.334657,11080.0,[]
MLB,David Fry,Total Bases,OVER,Goblin,0.5,0.3,-0.74,D,0.4,0.6,0.4,0.4,0.4,0.3438321212773501,0.2778,,,,,0.8,False,1.6997,10,0.6072959839931399,0.5385172464487876,2,0.334657,11080.0,[]
MLB,Jase Bowen,Hitter Fantasy Score,OVER,Goblin,1.5,0.0,-0.75,B,0.2,0.2,0.2,0.2,0.2,0.33067032016708,0.3436,,,,,0.8,False,2.1213,2,0.19556739713650906,0.6368427627743508,0,0.170044,18113.0,[]
MLB,Tyler Soderstrom,Hits+Runs+RBIs,UNDER,Standard,1.5,-0.1,-0.76,B,0.4,0.6,0.6,0.6,0.6,0.3567576551321414,0.5086666666666666,,,,,0.8,True,1.9465,10,0.6716005934513335,0.5269650309334162,5,0.566788,5510.0,[]
WNBA,Aliyah Boston + Naz Hillmon,Rebounds (Combo),UNDER,Standard,14.0,-0.1,-0.76,D,0.2,0.6,0.6,0.6,0.6,0.3038826551321414,0.40486666666666665,,,,,0.8,True,6.2503,10,1.0,0.4263589292962495,4,0.458176,1853.0,[]
MLB,Nolan Arenado,Hits+Runs+RBIs,OVER,Standard,1.5,1.1,-0.77,B,0.6,0.4,0.6,0.6,0.6,0.4124789315527823,0.4153333333333334,,,,,0.8,True,1.7288,10,0.5964875961770693,0.5652457269992066,5,0.566788,5510.0,[]
MLB,Aaron Judge,Hitter Fantasy Score,OVER,Standard,6.5,0.9,-0.77,B,0.4,0.6,0.4,0.4,0.4,0.393045598219449,0.37200000000000005,,,,,0.8,True,8.8751,10,0.8182153426324572,0.5030121237186929,2,0.334657,11080.0,[]
MLB,Trevor Larnach,Hitter Fantasy Score,UNDER,Standard,5.0,-1.0,-0.77,B,0.2,0.6,0.6,0.6,0.6,0.3599925280440104,0.4554666666666667,,,,,0.8,True,6.5226,10,0.6013330997796605,0.5456641098704885,5,0.566788,5510.0,[]
WNBA,Caitlin Clark,Rebounds,OVER,Goblin,3.5,0.15,-0.78,D,0.6,0.4,0.6,0.6,0.6,0.4197253273546254,0.3566,0.4608,0.4608,0.6139,0.1392,0.8,True,1.6499,10,0.3129849189035379,0.6386576348482345,4,0.458176,1853.0,[]
WNBA,Allisha Gray,3-PT Attempted,OVER,Standard,6.0,0.15,-0.78,C,0.6,0.4,0.6,0.6,0.6,0.4447253273546254,0.4236,,,,,0.8,True,2.7264,10,0.6081723154893887,0.5736107857017718,4,0.458176,1853.0,[]
WNBA,Natasha Howard,Pts+Rebs+Asts,OVER,Standard,26.0,3.1,-0.79,C,0.4,0.6,0.4,0.4,0.4,0.421796843989019,0.3550666666666667,0.5413,0.5413,0.5349,-0.14129999999999998,0.8,True,12.0573,10,1.0,0.4676288953961567,2,0.343599,2273.0,[]
MLB,Anthony Volpe,Hitter Strikeouts,OVER,Goblin,0.5,0.17,-0.81,B,0.4,0.2,0.4,0.4,0.4,0.3703502455421704,0.3583733333333334,,,,,0.8,False,0.5774,3,0.5149012823485349,0.570897265352626,2,0.334657,11080.0,[]
MLB,Max Schuemann,Hitter Strikeouts,OVER,Goblin,0.5,0.3,-0.81,B,0.8,0.2,0.8,0.8,0.8,0.4464652455421704,0.524,,,,,0.8,True,0.5345,8,0.47664484831190146,0.6071016238617843,5,0.566788,5510.0,[]
MLB,Kazuma Okamoto,Total Bases,OVER,Goblin,0.5,0.1,-0.81,B,0.4,0.6,0.4,0.4,0.4,0.380531912208837,0.31506666666666666,,,,,0.8,False,1.5055,10,0.5379091039016721,0.5687088932976749,2,0.334657,11080.0,[]
WNBA,Jordin Canada,Blks+Stls,OVER,Standard,2.0,0.0,-0.82,C,0.4,0.6,0.4,0.4,0.4,0.3757454666781549,0.332,,,,,0.8,True,2.4037,10,1.0,0.45151091333735427,2,0.343599,2273.0,[]
MLB,Kody Clemens,Hits+Runs+RBIs,OVER,Goblin,0.5,0.1,-0.82,C,0.2,0.8,0.2,0.2,0.2,0.3778371333448216,0.2594666666666667,,,,,0.8,False,1.4491,10,0.49998274850774593,0.5772473095437511,0,0.170044,18113.0,[]
MLB,Ozzie Albies,Singles,OVER,Standard,0.5,0.1,-0.82,B,0.4,0.6,0.4,0.4,0.4,0.3803371333448216,0.3570666666666667,0.7275,0.7275,0.3378,-0.3275,0.8,True,0.8233,10,0.6577454661660143,0.5386816301291841,2,0.334657,11080.0,[]
WNBA,Naz Hillmon,Two Pointers Attempted,OVER,Standard,4.0,0.25,-0.84,C,0.4,0.4,0.4,0.4,0.4,0.38202295684986,0.33666666666666667,,,,,0.8,True,2.5144,10,0.5752327789343644,0.55989984016386,2,0.343599,2273.0,[]
MLB,Freddy Fermin,Hits,UNDER,Standard,0.5,-0.1,-0.84,A,0.2,0.8,0.8,0.8,0.8,0.38269795684986,0.49226666666666663,,,,,0.8,True,0.6992,10,0.5606157793457345,0.5637903400610175,5,0.566788,5510.0,[]
MLB,Victor Caratini,Singles,UNDER,Standard,0.5,-0.1,-0.84,A,0.4,0.6,0.6,0.6,0.6,0.36919795684986,0.45266666666666666,0.6377,0.6377,0.431,-0.03770000000000007,0.8,True,0.5164,10,0.41255891986897814,0.5960795549302065,5,0.566788,5510.0,[]
WNBA,Nia Coffey,FG Attempted,OVER,Standard,6.5,1.15,-0.84,C,0.6,0.4,0.6,0.6,0.6,0.45822295684986,0.3930666666666667,,,,,0.8,True,3.035,10,0.5066845633998452,0.6037068940474897,4,0.458176,1853.0,[]
WNBA,Natasha Howard + Nia Coffey,Rebounds (Combo),UNDER,Standard,13.5,-0.3,-0.85,D,0.4,0.6,0.6,0.6,0.6,0.3545618954129185,0.4158,,,,,0.8,True,5.0728,10,0.8960090434598299,0.470094402529564,4,0.458176,1853.0,[]
WNBA,Jordin Canada,3-PT Attempted,UNDER,Standard,2.5,-0.1,-0.85,D,0.4,0.6,0.6,0.6,0.6,0.3516285620795852,0.40486666666666665,,,,,0.8,True,1.7127,10,0.3820483878883054,0.5975578997557784,4,0.458176,1853.0,[]
WNBA,Angel Reese,Pts+Asts,OVER,Standard,17.5,0.41,-0.85,C,0.4,0.6,0.4,0.4,0.4,0.3811752287462519,0.32525333333333334,0.5327,0.5327,0.5434,-0.13269999999999993,0.8,True,4.3665,10,0.45087510971139455,0.5906925526333395,2,0.343599,2273.0,[]
MLB,Daniel Susac,Hits,OVER,Goblin,0.5,0.3,-0.86,B,0.4,0.6,0.4,0.4,0.4,0.382492631527971,0.3188,,,,,0.8,False,1.1353,10,0.9102790250160359,0.476302664780781,2,0.334657,11080.0,[]
MLB,Lucas Giolito,Pitches Thrown,UNDER,Standard,85.5,-5.17,-0.86,A,0.2,0.4,0.4,0.4,0.4,0.4108776315279709,0.4237066666666667,,,,,0.8,True,4.9329,3,0.255913283429318,0.6498288501774603,2,0.334657,11080.0,[]
MLB,Lucas Giolito,Earned Runs Allowed,OVER,Goblin,1.5,0.25,-0.87,B,0.4,0.4,0.4,0.4,0.4,0.3604664824048805,0.4298666666666667,,,,,0.8,False,2.0616,4,0.718758280223688,0.5164736987857862,2,0.334657,11080.0,[]
MLB,Myles Straw,Hits,UNDER,Standard,0.5,0.1,-0.87,A,0.4,0.6,0.6,0.6,0.6,0.3686151666154068,0.5226666666666666,0.5169,0.5169,0.5516,0.08309999999999995,0.8,True,0.6992,10,0.5606157793457345,0.5588613634789588,5,0.566788,5510.0,[]
MLB,Corbin Carroll,Hits+Runs+RBIs,OVER,Goblin,1.5,0.5,-0.87,B,0.8,0.2,0.8,0.8,0.8,0.4482318332820735,0.48573333333333335,,,,,0.8,True,1.4944,10,0.5156126004899424,0.5979779915262402,5,0.566788,5510.0,[]
MLB,Mike Yastrzemski,Hitter Strikeouts,OVER,Goblin,0.5,0.3,-0.88,B,0.6,0.4,0.6,0.6,0.6,0.3986045020915661,0.4424,,,,,0.8,True,0.6992,10,0.6235174517112845,0.553632212804227,5,0.566788,5510.0,[]
WNBA,Nia Coffey,3-PT Attempted,OVER,Standard,3.5,1.0,-0.88,C,0.8,0.2,0.8,0.8,0.8,0.5512461687582327,0.4790666666666667,,,,,0.8,True,2.5386,10,0.5662801643564268,0.6213661179762748,7,0.526066,1266.0,[]
MLB,Anthony Volpe,Hitter Fantasy Score,OVER,Goblin,3.0,0.33,-0.88,B,0.4,0.2,0.4,0.4,0.4,0.3713361687582328,0.36136,,,,,0.8,False,3.0551,3,0.28165651015497517,0.6295535315266377,2,0.334657,11080.0,[]
WNBA,Rhyne Howard,Two Pointers Made,UNDER,Standard,2.5,-0.15,-0.89,D,0.4,0.6,0.6,0.6,0.6,0.3515856393687004,0.413,,,,,0.8,True,1.912,10,0.6814577207520272,0.5226905435910384,4,0.458176,1853.0,[]
WNBA,Nia Coffey,Points,OVER,Standard,9.0,1.7,-0.9,C,0.4,0.6,0.4,0.4,0.4,0.3991252465216004,0.32173333333333337,0.5595,0.5595,0.5098,-0.15949999999999998,0.8,True,5.3707,10,0.6348570280269986,0.5509795792758105,2,0.343599,2273.0,[]
MLB,Bobby Witt Jr.,Hitter Strikeouts,OVER,Goblin,0.5,0.3,-0.9,B,0.6,0.4,0.6,0.6,0.6,0.398216913188267,0.5124,,,,,0.8,True,0.7071,10,0.6305623428275875,0.5517353339089967,5,0.566788,5510.0,[]
WNBA,Angel Reese,Turnovers,UNDER,Standard,3.5,-0.2,-0.9,D,0.4,0.6,0.6,0.6,0.6,0.3521252465216003,0.40673333333333334,,,,,0.8,True,2.2211,10,1.0,0.44324383628256014,4,0.458176,1853.0,[]
WNBA,Jordin Canada,FG Attempted,UNDER,Standard,7.5,-0.5,-0.9,D,0.6,0.4,0.4,0.4,0.4,0.4225252465216003,0.3235333333333333,,,,,0.8,True,3.6818,10,0.6146659721665733,0.5642173432409168,2,0.343599,2273.0,[]
WNBA,Kayla Thornton,Points,OVER,Goblin,9.5,0.0,-0.91,C,0.6,0.4,0.6,0.6,0.6,0.439998324954224,0.386,,,,,0.8,True,6.7363,10,0.7962811920044446,0.5249291157328673,4,0.458176,1853.0,[]
WNBA,Angel Reese,Points,UNDER,Standard,14.0,-0.7,-0.92,D,0.6,0.4,0.4,0.4,0.4,0.4250715427329918,0.3416666666666666,,,,,0.8,True,3.3928,10,0.40105441091291655,0.618511437228318,2,0.343599,2273.0,[]
MLB,Tyler Soderstrom,Hitter Fantasy Score,OVER,Standard,4.5,1.3,-0.92,B,0.4,0.6,0.4,0.4,0.4,0.3959965427329919,0.3374666666666667,,,,,0.8,True,7.5048,10,0.69188431717818,0.5356277106620022,2,0.334657,11080.0,[]
MLB,Cam Smith,Hits+Runs+RBIs,OVER,Goblin,0.5,0.1,-0.92,B,0.4,0.6,0.4,0.4,0.4,0.3783965427329919,0.31506666666666666,,,,,0.8,False,1.9551,10,0.6745678501190353,0.5337968274267884,2,0.334657,11080.0,[]
MLB,Jorge Mateo,Hits,OVER,Goblin,0.5,0.1,-0.93,B,0.4,0.6,0.4,0.4,0.4,0.3782032345867489,0.3570666666666667,0.6,0.6,0.4695,-0.19999999999999996,0.8,False,0.9487,10,0.7606638871071199,0.5122051603285822,2,0.334657,11080.0,[]
MLB,Trevor Larnach,Hitter Strikeouts,OVER,Goblin,0.5,0.1,-0.93,B,0.6,0.4,0.6,0.6,0.6,0.3947032345867488,0.43866666666666665,,,,,0.8,True,0.5164,10,0.4605040218302449,0.5930201266478009,5,0.566788,5510.0,[]
MLB,Freddy Fermin,Total Bases,UNDER,Standard,0.5,-0.1,-0.94,A,0.2,0.8,0.8,0.8,0.8,0.3807600685733929,0.49226666666666663,,,,,0.8,True,0.8498,10,0.3036301271973703,0.6273584922013451,5,0.566788,5510.0,[]
MLB,Michael Harris II,Singles,OVER,Standard,0.5,0.3,-0.95,B,0.2,0.8,0.2,0.2,0.2,0.3942503794131715,0.2792,,,,,0.8,True,1.2517,10,1.0,0.4579876327946101,0,0.170044,18113.0,[]
WNBA,Olivia Miles,Rebounds,OVER,Standard,5.0,0.35,-0.96,C,0.4,0.4,0.4,0.4,0.4,0.3811658351553103,0.3037333333333333,0.5984,0.5984,0.4785,-0.19840000000000002,0.8,True,1.9692,10,0.3735559138765058,0.6100190638352322,2,0.343599,2273.0,[]
MLB,Jake Meyers,Hitter Fantasy Score,OVER,Standard,4.5,1.9,-0.96,B,0.6,0.4,0.6,0.6,0.6,0.4205241684886437,0.43026666666666674,,,,,0.8,True,5.6999,10,0.5254865445426804,0.5858118228353553,5,0.566788,5510.0,[]
WNBA,Veronica Burton,FG Made,OVER,Standard,4.0,0.35,-0.96,C,0.4,0.4,0.4,0.4,0.4,0.3811658351553103,0.2965333333333333,,,,,0.8,True,1.2517,10,0.3505180621674601,0.6157785267624936,2,0.343599,2273.0,[]
MLB,Luke Keaschall,Singles,OVER,Standard,0.5,0.1,-0.97,B,0.6,0.4,0.6,0.6,0.6,0.3939314371779771,0.43866666666666665,0.6689,0.6689,0.4,-0.06890000000000007,0.8,True,0.5164,10,0.41255891986897814,0.6047362730450475,5,0.566788,5510.0,[]
MLB,Austin Hedges,Hitter Fantasy Score,OVER,Goblin,2.5,1.3,-0.97,B,0.4,0.6,0.4,0.4,0.4,0.3950314371779771,0.3374666666666667,,,,,0.8,False,8.7057,10,0.8025979773022708,0.5076115086867243,2,0.334657,11080.0,[]
WNBA,Angel Reese,Pts+Rebs+Asts,UNDER,Standard,29.5,-0.45,-0.97,D,0.6,0.4,0.4,0.4,0.4,0.4204397705113104,0.3298,0.5215,0.5215,0.5556,-0.12149999999999994,0.8,True,6.7007,10,0.5557380176324717,0.5782194152708408,2,0.343599,2273.0,[]
MLB,Zack Wheeler,Walks Allowed,UNDER,Standard,1.5,-0.5,-0.99,B,0.2,0.8,0.8,0.8,0.8,0.371663085555386,0.5277333333333333,,,,,0.8,True,1.0328,6,0.7122832305161778,0.5220112723153407,5,0.566788,5510.0,[]
MLB,Gunnar Henderson,Singles,OVER,Goblin,0.5,0.1,-0.99,B,0.4,0.6,0.4,0.4,0.4,0.3770464188887193,0.3570666666666667,0.3922,0.3922,0.6764,0.007800000000000029,0.8,False,0.6992,10,0.5586003035871215,0.5623161707142714,2,0.334657,11080.0,[]
MLB,Austin Hedges,Hits+Runs+RBIs,OVER,Standard,0.5,0.3,-1.0,B,0.4,0.6,0.4,0.4,0.4,0.3797874679775096,0.3188,,,,,0.8,True,2.1705,10,0.7488872787496119,0.5157037941047254,2,0.334657,11080.0,[]
WNBA,Aliyah Boston,Pts+Asts,OVER,Standard,18.5,1.38,-1.0,C,0.6,0.4,0.6,0.6,0.6,0.4585024679775095,0.40456,0.5283,0.5283,0.5475,0.07169999999999999,0.8,True,8.1165,10,0.8380917961691363,0.5209529147498443,4,0.458176,1853.0,[]
MLB,Alec Bohm,Singles,UNDER,Standard,0.5,-0.1,-1.01,A,0.4,0.6,0.6,0.6,0.6,0.3659120021481855,0.45266666666666666,,,,,0.8,True,0.7071,10,0.5649117200607173,0.5568412707366857,5,0.566788,5510.0,[]
MLB,Darell Hernaiz,Hits+Runs+RBIs,OVER,Goblin,0.5,0.1,-1.01,B,0.4,0.6,0.4,0.4,0.4,0.3766620021481855,0.31506666666666666,,,,,0.8,False,1.5951,10,0.5503571058896595,0.5642424242794501,2,0.334657,11080.0,[]
WNBA,Veronica Burton,Points,OVER,Standard,13.0,0.7,-1.01,C,0.2,0.6,0.2,0.2,0.2,0.3328370021481855,0.22866666666666663,,,,,0.8,True,4.8717,10,0.5758714848044256,0.5425250795507586,0,0.258344,1618.0,[]
MLB,Shota Imanaga,Hits Allowed,OVER,Standard,5.5,0.7,-1.02,B,0.6,0.4,0.6,0.6,0.6,0.4017700227564118,0.5198666666666667,0.5169,0.5169,0.5536,0.08309999999999995,0.8,True,2.5473,10,0.833098946239232,0.5023447714049362,5,0.566788,5510.0,[]
MLB,Shota Imanaga,Earned Runs Allowed,OVER,Goblin,2.5,1.1,-1.03,B,0.4,0.6,0.4,0.4,0.4,0.3909448644865793,0.44573333333333337,0.5833,0.5833,0.4854,-0.18330000000000002,0.8,False,2.8771,10,1.0,0.4568307025703028,2,0.334657,11080.0,[]
MLB,Luis Arraez,Singles,OVER,Goblin,0.5,0.3,-1.03,B,0.6,0.4,0.6,0.6,0.6,0.395711531153246,0.40040000000000003,,,,,0.8,True,0.8433,10,0.6737237357194216,0.5400681019737807,5,0.566788,5510.0,[]
MLB,Coleman Crow,Walks Allowed,OVER,Goblin,0.5,0.5,-1.04,B,0.4,0.2,0.4,0.4,0.4,0.3707448620184365,0.3645333333333333,0.361,0.361,0.7059,0.039000000000000035,0.8,False,1.0,3,0.6896623068514502,0.5273451249935903,2,0.334657,11080.0,[]
WNBA,Courtney Williams,Rebounds,OVER,Standard,5.0,0.4,-1.04,C,0.4,0.4,0.4,0.4,0.4,0.3803615286851031,0.2902666666666667,0.4545,0.4545,0.6212,-0.05449999999999999,0.8,True,1.7512,10,0.3322014606848146,0.6200761698685825,2,0.343599,2273.0,[]
MLB,Jared Triolo,Hitter Strikeouts,OVER,Goblin,0.5,0.1,-1.04,B,0.4,0.6,0.4,0.4,0.4,0.3760865286851032,0.4270666666666667,,,,,0.8,False,0.7071,10,0.6305623428275875,0.5439896993328893,2,0.334657,11080.0,[]
WNBA,Olivia Miles,Points,OVER,Standard,14.5,1.25,-1.04,C,0.6,0.4,0.6,0.6,0.6,0.4558281953517698,0.4021333333333334,0.5074,0.5074,0.5633,0.09260000000000002,0.8,True,2.7588,10,0.326110854994858,0.648012154624405,4,0.458176,1853.0,[]
MLB,Carlos Rodón,Earned Runs Allowed,OVER,Goblin,1.5,0.5,-1.04,B,0.4,0.2,0.4,0.4,0.4,0.3707448620184365,0.3645333333333333,,,,,0.8,False,1.0,3,0.34864099739216536,0.6126004523584114,2,0.334657,11080.0,[]
WNBA,Courtney Williams,Assists,OVER,Goblin,3.5,0.65,-1.05,D,0.4,0.6,0.4,0.4,0.4,0.355836683360388,0.2843333333333333,0.6109,0.6109,0.4651,-0.21089999999999998,0.8,False,1.7029,10,0.4743321913038634,0.57595979135017,2,0.343599,2273.0,[]
MLB,Colby Thomas,Hits+Runs+RBIs,UNDER,Standard,1.5,-0.1,-1.05,B,0.6,0.4,0.4,0.4,0.4,0.3676450166937215,0.4270666666666667,,,,,0.8,True,1.2517,10,0.4318738570886382,0.5907072915706431,2,0.334657,11080.0,[]
MLB,Darell Hernaiz,Hitter Fantasy Score,OVER,Goblin,1.5,0.3,-1.06,B,0.4,0.6,0.4,0.4,0.4,0.3786369965161275,0.3188,,,,,0.8,False,4.1164,10,0.3795001336787469,0.607647915360958,2,0.334657,11080.0,[]
MLB,Brayan Rocchio,Hits+Runs+RBIs,OVER,Goblin,0.5,0.3,-1.06,B,0.4,0.6,0.4,0.4,0.4,0.3786369965161275,0.3188,,,,,0.8,False,1.7764,10,0.6129110168029535,0.5492951945799063,2,0.334657,11080.0,[]
MLB,Trent Grisham,Hitter Strikeouts,OVER,Goblin,0.5,0.3,-1.06,B,0.6,0.4,0.6,0.6,0.6,0.3951369965161275,0.4424,,,,,0.8,True,0.6992,10,0.6235174517112845,0.5524185858528236,5,0.566788,5510.0,[]
WNBA,Aliyah Boston,Rebounds,OVER,Goblin,7.5,0.75,-1.08,D,0.4,0.6,0.4,0.4,0.4,0.3567297702599818,0.279,,,,,0.8,False,5.2715,10,1.0,0.4448554195909937,2,0.343599,2273.0,[]
MLB,Rhys Hoskins,Hitter Fantasy Score,OVER,Goblin,2.5,1.3,-1.08,B,0.4,0.6,0.4,0.4,0.4,0.3929214369266485,0.3374666666666667,,,,,0.8,False,6.0745,10,0.5600217573684647,0.5675170635822109,2,0.334657,11080.0,[]
MLB,Sal Frelick,Hits+Runs+RBIs,UNDER,Standard,1.5,-0.3,-1.08,B,0.4,0.6,0.6,0.6,0.6,0.3535047702599818,0.4424,,,,,0.8,True,1.8738,10,0.6465169237139012,0.5320974386625184,5,0.566788,5510.0,[]
MLB,Lucas Giolito,Pitcher Fantasy Score,UNDER,Standard,20.5,-3.5,-1.09,B,0.4,0.2,0.2,0.2,0.2,0.3862889001649546,0.2969333333333333,,,,,0.8,True,12.49,3,0.7458758113788163,0.5187321622130301,0,0.170044,18113.0,[]
MLB,Freddy Fermin,Hits+Runs+RBIs,OVER,Goblin,0.5,0.1,-1.09,B,0.2,0.8,0.2,0.2,0.2,0.3886305668316212,0.3454666666666667,,,,,0.8,False,1.075,10,0.3709070834627195,0.6132939275253877,0,0.170044,18113.0,[]
MLB,Henry Davis,Hits,UNDER,Standard,0.5,-0.1,-1.1,A,0.2,0.8,0.8,0.8,0.8,0.3776898605173638,0.49226666666666663,,,,,0.8,True,0.6992,10,0.5606157793457345,0.5620375063446438,5,0.566788,5510.0,[]
MLB,Luis Rengifo,Singles,UNDER,Standard,0.5,-0.1,-1.1,A,0.4,0.6,0.6,0.6,0.6,0.3641898605173639,0.45266666666666666,0.6764,0.6764,0.3906,-0.07640000000000002,0.8,True,0.527,10,0.4210274027322841,0.5922096004980064,5,0.566788,5510.0,[]
MLB,Alex Bregman,Hitter Fantasy Score,UNDER,Standard,5.5,-0.9,-1.11,B,0.4,0.6,0.6,0.6,0.6,0.361732652630174,0.4116,,,,,0.8,True,3.2592,10,0.30047294618738996,0.6214881918737135,5,0.566788,5510.0,[]
MLB,Colton Cowser,Hitter Strikeouts,OVER,Goblin,0.5,0.3,-1.11,B,0.4,0.6,0.4,0.4,0.4,0.377682652630174,0.3608,,,,,0.8,False,1.1353,10,1.0,0.4521889284205609,2,0.334657,11080.0,[]
WNBA,Veronica Burton,Assists,UNDER,Standard,6.0,-0.1,-1.11,D,0.4,0.4,0.4,0.4,0.4,0.3496243192968406,0.3860666666666666,0.5902,0.5902,0.4854,-0.19019999999999992,0.8,True,2.9364,10,0.8179159354892621,0.4878895278815787,2,0.343599,2273.0,[]
MLB,Vinnie Pasquantino,Hitter Fantasy Score,UNDER,Standard,5.5,-0.9,-1.12,B,0.6,0.4,0.4,0.4,0.4,0.378042277811438,0.33,,,,,0.8,True,4.4485,10,0.41011717633609607,0.5997855031499794,2,0.334657,11080.0,[]
WNBA,Nia Coffey,Rebounds,OVER,Goblin,5.5,0.25,-1.14,D,0.6,0.4,0.6,0.6,0.6,0.4142536992534544,0.35846666666666666,0.5726,0.5726,0.5025,0.02739999999999998,0.8,True,2.4967,10,0.4736223086408044,0.596583217578508,4,0.458176,1853.0,[]
WNBA,Natasha Howard,Rebs+Asts,OVER,Standard,10.5,1.54,-1.16,C,0.4,0.6,0.4,0.4,0.4,0.3917941352083874,0.3187466666666666,0.5146,0.5146,0.5614,-0.11459999999999992,0.8,True,4.5473,10,0.8586777951923258,0.49245849852485424,2,0.343599,2273.0,[]
MLB,Chris Sale,Earned Runs Allowed,OVER,Goblin,0.5,0.3,-1.16,B,0.6,0.4,0.6,0.6,0.6,0.3932324685417208,0.4424,0.5455,0.5455,0.5261,0.05449999999999999,0.8,True,1.767,10,0.6160486423919561,0.5536192033916133,5,0.566788,5510.0,[]
WNBA,Allisha Gray + Rhyne Howard,Points (Combo),UNDER,Standard,37.0,-0.05,-1.16,D,0.6,0.4,0.4,0.4,0.4,0.4109408018750539,0.31513333333333327,,,,,0.8,True,13.7715,10,0.9901459928799219,0.46629278243628847,2,0.343599,2273.0,[]
WNBA,Rhyne Howard,Rebs+Asts,UNDER,Standard,7.5,-0.1,-1.17,D,0.4,0.6,0.6,0.6,0.6,0.345484611845235,0.41206666666666664,0.569,0.569,0.5074,0.031000000000000028,0.8,True,3.2059,10,0.6053779481466095,0.53957512710918,4,0.458176,1853.0,[]
WNBA,Allisha Gray,Offensive Rebounds,UNDER,Standard,0.5,-0.5,-1.18,D,0.3981929960532166,0.6018070039467833,0.6018070039467833,0.6018070039467833,0.6018070039467833,0.4591619292939257,0.3948754345173683,,,,,0.7,True,,0,0.5,0.565706675252874,5,0.592593,54.0,"[""distribution_std""]"
WNBA,Rhyne Howard,Offensive Rebounds,UNDER,Standard,0.5,-0.5,-1.18,D,0.3981929960532166,0.6018070039467833,0.6018070039467833,0.6018070039467833,0.6018070039467833,0.4591619292939257,0.3948754345173683,,,,,0.7,True,,0,0.5,0.565706675252874,5,0.592593,54.0,"[""distribution_std""]"
WNBA,Courtney Williams,Two Pointers Attempted,OVER,Standard,9.5,1.85,-1.18,C,0.6,0.4,0.6,0.6,0.6,0.4619619292939257,0.4133333333333334,,,,,0.8,True,4.3474,10,0.9945780238383931,0.4830421692932758,4,0.458176,1853.0,[]
WNBA,Naz Hillmon,3-PT Attempted,OVER,Standard,3.5,0.35,-1.19,C,0.4,0.6,0.4,0.4,0.4,0.3737727554939116,0.33853333333333335,,,,,0.8,True,2.4967,10,0.5569336194550898,0.5615870595590966,2,0.343599,2273.0,[]
WNBA,Kelsey Mitchell,Free Throws Made,OVER,Standard,4.5,0.3,-1.19,C,0.6,0.4,0.6,0.6,0.6,0.4390394221605783,0.37720000000000004,,,,,0.8,True,3.7417,10,1.0,0.4736637977562025,4,0.458176,1853.0,[]
WNBA,Kelsey Mitchell,3-PT Made,OVER,Goblin,1.5,0.0,-1.21,B,0.4,0.6,0.4,0.4,0.4,0.3842616058797414,0.32039999999999996,0.6667,0.6667,0.4065,-0.26669999999999994,0.8,False,1.3166,10,0.5536352550355326,0.5660827482990264,2,0.343599,2273.0,[]
MLB,Myles Straw,Hits+Runs+RBIs,OVER,Goblin,0.5,0.1,-1.21,B,0.4,0.6,0.4,0.4,0.4,0.3728532725464081,0.31506666666666666,,,,,0.8,False,1.5492,10,0.534520236000414,0.5668685863911394,2,0.334657,11080.0,[]
MLB,Taylor Ward,Singles,OVER,Goblin,0.5,0.1,-1.22,B,0.6,0.4,0.6,0.6,0.6,0.389164632585231,0.43866666666666665,0.7183,0.7183,0.3472,-0.11830000000000007,0.8,True,0.5164,10,0.41255891986897814,0.6030678914375864,5,0.566788,5510.0,[]
MLB,Christian Walker,Hitter Strikeouts,OVER,Goblin,0.5,0.3,-1.23,B,0.6,0.4,0.6,0.6,0.6,0.3919095064145819,0.40040000000000003,,,,,0.8,True,0.6749,10,0.6018477233408837,0.5567063964098828,5,0.566788,5510.0,[]
