section,additive_threshold,additive_date,additive_built,additive_n_legs,additive_legs_hit,additive_all_hit,additive_leg_hr,additive_reason,additive_sports,additive_players,additive_categories,additive_min_ml,additive_max_ml,additive_eligible_days,additive_build_rate_pct,additive_avg_legs_built,additive_all_hit_pct,additive_avg_leg_hr,additive_all_2_hit_pct,additive_all_3_hit_pct,additive_days_2_legs,additive_days_3_legs,additive_days,additive_pct_of_built,additive_highT_threshold,additive_highT_date,additive_highT_built,additive_highT_n_legs,additive_highT_legs_hit,additive_highT_all_hit,additive_highT_leg_hr,additive_highT_reason,additive_highT_sports,additive_highT_players,additive_highT_categories,additive_highT_min_ml,additive_highT_max_ml,additive_highT_eligible_days,additive_highT_build_rate_pct,additive_highT_avg_legs_built,additive_highT_all_hit_pct,additive_highT_avg_leg_hr,additive_highT_all_2_hit_pct,additive_highT_all_3_hit_pct,additive_highT_days_2_legs,additive_highT_days_3_legs,additive_highT_days,additive_highT_pct_of_built,additive_highT_avg_legs_target,additive_highT_first_threshold_below
additive_daily_ticket,0.65,2026-05-01,1.0,6.0,6.0,1.0,1.0,,NBA1Q,Duncan Robinson ; Sam Merrill ; Sandro Mamukelashvili ; Luke Kennard ; Jalen Duren ; Anthony Black,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8892,0.9094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-02,1.0,6.0,5.0,0.0,0.8333,,NBA1Q,Payton Pritchard ; VJ Edgecombe ; Paul George ; Tyrese Maxey ; Jaylen Brown ; Joel Embiid,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.7577,0.9004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-03,1.0,6.0,6.0,1.0,1.0,,NBA1Q,Sam Merrill ; Desmond Bane ; Sandro Mamukelashvili ; Jarrett Allen ; Ja'Kobe Walter ; Jamal Cain,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8868,0.8986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-04,1.0,6.0,6.0,1.0,1.0,,NBA1Q,Dylan Harper ; Mike Conley ; Mitchell Robinson ; Paul George ; Julian Champagnie ; VJ Edgecombe,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8875,0.9034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-05,1.0,6.0,6.0,1.0,1.0,,NBA1Q,Luke Kennard ; Isaiah Stewart ; Alex Caruso ; Jaylin Williams ; Luguentz Dort ; Daniss Jenkins,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8838,0.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-06,0.0,0.0,0.0,0.0,,insufficient_locks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-07,1.0,6.0,3.0,0.0,0.5,,NBA1Q,Daniss Jenkins ; Jake LaRavia ; Dean Wade ; Cason Wallace ; Ausar Thompson ; Tobias Harris,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8838,0.9131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-08,1.0,6.0,3.0,0.0,0.5,,NBA1Q,Mitchell Robinson ; Ayo Dosunmu ; Dylan Harper ; Josh Hart ; De'Aaron Fox ; VJ Edgecombe,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8796,0.9064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-09,1.0,6.0,4.0,0.0,0.6667,,NBA1Q,Duncan Robinson ; Jaxson Hayes ; Alex Caruso ; Luke Kennard ; Ajay Mitchell ; Cason Wallace,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.898,0.9131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-10,1.0,6.0,4.0,0.0,0.6667,,NBA1Q,Mitchell Robinson ; Dylan Harper ; Ayo Dosunmu ; Rudy Gobert ; Josh Hart ; Miles McBride,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8739,0.9133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-11,1.0,6.0,4.0,0.0,0.6667,,NBA1Q,Duncan Robinson ; Luke Kennard ; Jaylon Tyson ; Ajay Mitchell ; Cason Wallace ; Tobias Harris,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8817,0.9131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-12,1.0,6.0,2.0,0.0,0.3333,,NHL,Jack Eichel ; William Karlsson ; Rasmus Dahlin ; Colton Sissons ; Jeffrey Viel ; Cutter Gauthier,NHL|OVER|0.70+;NHL|OVER|0.70+;NHL|OVER|0.70+;NHL|OVER|0.70+;NHL|OVER|0.70+;NHL|OVER|0.70+,0.8375,0.8375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-13,1.0,4.0,1.0,0.0,0.25,,NBA1Q,Daniss Jenkins ; Cade Cunningham ; Jalen Duren ; Tobias Harris,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8213,0.8923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-14,0.0,0.0,0.0,0.0,,insufficient_locks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-15,1.0,6.0,2.0,0.0,0.3333,,NBA1Q,Caris LeVert ; Isaiah Stewart ; Julius Randle ; Daniss Jenkins ; Dylan Harper ; Naz Reid,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8814,0.9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-16,0.0,0.0,0.0,0.0,,insufficient_locks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-17,1.0,6.0,4.0,0.0,0.6667,,NBA1Q,Caris LeVert ; Jalen Duren ; James Harden ; Daniss Jenkins ; Tobias Harris ; Jarrett Allen,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8503,0.9129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-18,1.0,6.0,3.0,0.0,0.5,,NBA1Q,Cason Wallace ; Jalen Williams ; Stephon Castle ; Chet Holmgren ; Devin Vassell ; Victor Wembanyama,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.72,0.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-19,0.0,0.0,0.0,0.0,,insufficient_locks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-20,1.0,6.0,2.0,0.0,0.3333,,"NBA1Q,NHL",Luke Kornet ; Chet Holmgren ; Ajay Mitchell ; Victor Wembanyama ; Dylan Harper ; Shea Theodore,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NHL|OVER|0.70+,0.7447,0.8894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-21,0.0,0.0,0.0,0.0,,insufficient_locks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-22,1.0,5.0,4.0,0.0,0.8,,SOCCER,David de Gea ; Manor Solomon ; Giacomo Raspadori ; Marco Carnesecchi ; Nikola Krstovic,SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+,0.7748,0.8221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-23,1.0,6.0,4.0,0.0,0.6667,,NHL,Logan Stankoven ; Phillip Danault ; Mark Jankowski ; Frederik Andersen ; Jakub Dobes ; K'Andre Miller,NHL|OVER|0.70+;NHL|OVER|0.70+;NHL|OVER|0.70+;NHL|OVER|0.70+;NHL|OVER|0.70+;NHL|OVER|0.70+,0.999,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-24,1.0,6.0,5.0,0.0,0.8333,,SOCCER,Justin Bijlow ; Jean Butez ; Diego Rossi ; Elia Caprile ; Frank Anguissa ; Emil Audero,SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+,0.999,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-25,0.0,0.0,0.0,0.0,,insufficient_locks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-26,1.0,2.0,2.0,1.0,1.0,,SOCCER,Fernando Muslera ; Gonzalo Flores,SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+,0.999,0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-27,0.0,0.0,0.0,0.0,,insufficient_locks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-28,1.0,3.0,2.0,0.0,0.6667,,SOCCER,Leandro Brey ; Jefersson Martínez ; Jhon Arias,SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+,0.8832,0.9095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-29,1.0,6.0,2.0,0.0,0.3333,,SOCCER,Carson Pickett ; Taylor Flint ; Emma Sears ; Kayla Fischer ; Quincy McMahon ; Taylor Huff,SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+,0.8828,0.9878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.65,2026-05-30,1.0,6.0,6.0,1.0,1.0,,SOCCER,Rosemonde Kouassi ; Tara Rudd ; Reilyn Turner ; Sammy Smith ; Bradley Barcola ; David Raya,SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+;SOCCER|UNDER|0.70+,0.9016,0.9791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_summary,0.65,,38.0,,,10.0,,,,,,,,45.0,84.4,5.63,26.3,0.7118,50.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-04-16,0.0,0.0,0.0,0.0,,insufficient_locks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-04-17,1.0,6.0,2.0,0.0,0.3333,,NBA1Q,Goga Bitadze ; Coby White ; Gui Santos ; Franz Wagner ; Kon Knueppel ; Brandon Miller,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.9028,0.9167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-04-18,1.0,6.0,5.0,0.0,0.8333,,NBA1Q,CJ McCollum ; Ja'Kobe Walter ; Julius Randle ; Cameron Johnson ; Rui Hachimura ; Christian Braun,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.9164,0.9207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-04-19,1.0,6.0,5.0,0.0,0.8333,,NBA1Q,Dylan Harper ; Anthony Black ; Luguentz Dort ; Cade Cunningham ; Payton Pritchard ; Donovan Clingan,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.9005,0.9139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-04-20,1.0,6.0,6.0,1.0,1.0,,NBA1Q,Ja'Kobe Walter ; Cameron Johnson ; Christian Braun ; Sam Merrill ; Max Strus ; Mitchell Robinson,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.9051,0.9179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-04-21,1.0,6.0,5.0,0.0,0.8333,,NBA1Q,Quentin Grimes ; Jrue Holiday ; Josh Okogie ; Payton Pritchard ; Donovan Clingan ; Andre Drummond,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.9041,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-04-22,1.0,6.0,5.0,0.0,0.8333,,NBA1Q,Anthony Black ; Duncan Robinson ; Alex Caruso ; Kevin Huerter ; Isaiah Hartenstein ; Desmond Bane,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8327,0.9247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-04-23,1.0,6.0,4.0,0.0,0.6667,,NBA1Q,Sam Merrill ; Jamal Murray ; Jonathan Kuminga ; Ayo Dosunmu ; James Harden ; Brandon Ingram,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8595,0.9087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-04-24,1.0,6.0,6.0,1.0,1.0,,NBA1Q,Jake LaRavia ; Marcus Smart ; Jaxson Hayes ; Payton Pritchard ; Reed Sheppard ; Stephon Castle,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8629,0.9247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-04-25,1.0,6.0,6.0,1.0,1.0,,NBA1Q,Ayo Dosunmu ; Alex Caruso ; Cason Wallace ; Mitchell Robinson ; Ajay Mitchell ; Julius Randle,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8704,0.9125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-04-26,1.0,6.0,3.0,0.0,0.5,,NBA1Q,Ja'Kobe Walter ; Stephon Castle ; James Harden ; Brandon Ingram ; Collin Murray-Boyles ; Max Strus,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8566,0.9175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-04-27,1.0,6.0,4.0,0.0,0.6667,,NBA1Q,Bruce Brown ; Goga Bitadze ; Grayson Allen ; Chet Holmgren ; Julius Randle ; Oso Ighodaro,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8626,0.9152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-04-28,1.0,6.0,6.0,1.0,1.0,,NBA1Q,CJ McCollum ; Scoot Henderson ; Payton Pritchard ; Mitchell Robinson ; Josh Hart ; Stephon Castle,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.858,0.9138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-04-29,1.0,6.0,4.0,0.0,0.6667,,NBA1Q,Duncan Robinson ; Ja'Kobe Walter ; Jamal Shead ; Collin Murray-Boyles ; Evan Mobley ; Cade Cunningham,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8634,0.9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-04-30,1.0,6.0,5.0,0.0,0.8333,,NBA1Q,Mikal Bridges ; Mike Conley ; Miles McBride ; Bones Hyland ; Mitchell Robinson ; Jayson Tatum,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8866,0.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-01,1.0,6.0,6.0,1.0,1.0,,NBA1Q,Duncan Robinson ; Sam Merrill ; Sandro Mamukelashvili ; Luke Kennard ; Jalen Duren ; Anthony Black,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8892,0.9094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-02,1.0,6.0,5.0,0.0,0.8333,,NBA1Q,Payton Pritchard ; VJ Edgecombe ; Paul George ; Tyrese Maxey ; Jaylen Brown ; Joel Embiid,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.7577,0.9004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-03,1.0,6.0,6.0,1.0,1.0,,NBA1Q,Sam Merrill ; Desmond Bane ; Sandro Mamukelashvili ; Jarrett Allen ; Ja'Kobe Walter ; Jamal Cain,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8868,0.8986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-04,1.0,6.0,6.0,1.0,1.0,,NBA1Q,Dylan Harper ; Mike Conley ; Mitchell Robinson ; Paul George ; Julian Champagnie ; VJ Edgecombe,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8875,0.9034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-05,1.0,6.0,6.0,1.0,1.0,,NBA1Q,Luke Kennard ; Isaiah Stewart ; Alex Caruso ; Jaylin Williams ; Luguentz Dort ; Daniss Jenkins,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8838,0.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-06,0.0,0.0,0.0,0.0,,insufficient_locks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-07,1.0,6.0,3.0,0.0,0.5,,NBA1Q,Daniss Jenkins ; Jake LaRavia ; Dean Wade ; Cason Wallace ; Ausar Thompson ; Tobias Harris,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8838,0.9131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-08,1.0,6.0,3.0,0.0,0.5,,NBA1Q,Mitchell Robinson ; Ayo Dosunmu ; Dylan Harper ; Josh Hart ; De'Aaron Fox ; VJ Edgecombe,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8796,0.9064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-09,1.0,6.0,4.0,0.0,0.6667,,NBA1Q,Duncan Robinson ; Jaxson Hayes ; Alex Caruso ; Luke Kennard ; Ajay Mitchell ; Cason Wallace,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.898,0.9131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-10,1.0,6.0,4.0,0.0,0.6667,,NBA1Q,Mitchell Robinson ; Dylan Harper ; Ayo Dosunmu ; Rudy Gobert ; Josh Hart ; Miles McBride,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8739,0.9133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-11,1.0,6.0,4.0,0.0,0.6667,,NBA1Q,Duncan Robinson ; Luke Kennard ; Jaylon Tyson ; Ajay Mitchell ; Cason Wallace ; Tobias Harris,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8817,0.9131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-12,1.0,6.0,2.0,0.0,0.3333,,NHL,Jack Eichel ; William Karlsson ; Rasmus Dahlin ; Colton Sissons ; Jeffrey Viel ; Cutter Gauthier,NHL|OVER|0.70+;NHL|OVER|0.70+;NHL|OVER|0.70+;NHL|OVER|0.70+;NHL|OVER|0.70+;NHL|OVER|0.70+,0.8375,0.8375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-13,1.0,4.0,1.0,0.0,0.25,,NBA1Q,Daniss Jenkins ; Cade Cunningham ; Jalen Duren ; Tobias Harris,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8213,0.8923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-14,0.0,0.0,0.0,0.0,,insufficient_locks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-15,1.0,6.0,2.0,0.0,0.3333,,NBA1Q,Caris LeVert ; Isaiah Stewart ; Julius Randle ; Daniss Jenkins ; Dylan Harper ; Naz Reid,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8814,0.9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-16,0.0,0.0,0.0,0.0,,insufficient_locks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additive_daily_ticket,0.68,2026-05-17,1.0,6.0,4.0,0.0,0.6667,,NBA1Q,Caris LeVert ; Jalen Duren ; James Harden ; Daniss Jenkins ; Tobias Harris ; Jarrett Allen,NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+;NBA1Q|OVER|0.70+,0.8503,0.9129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
