date,mode,legs_built,legs_hit,all_hit,sports,leg_detail,reason,leg_hr
2026-05-02,bracket_2_1o1u,2,2,1,"NBA1H,SOCCER",Derrick White|NBA1H|OVER|Pts+Rebs+Asts|W|ml=0.96 ; John Pulskamp|SOCCER|UNDER|Goals|W|ml=0.56,,1.0
2026-05-02,bracket_3_2o1u,3,3,1,"NBA1H,SOCCER",Derrick White|NBA1H|OVER|Pts+Rebs+Asts|W|ml=0.96 ; Payton Pritchard|NBA1H|OVER|Points|W|ml=0.96 ; John Pulskamp|SOCCER|UNDER|Goals|W|ml=0.56,,1.0
2026-05-02,bracket_3_1o2u,3,2,0,"NBA1H,SOCCER",Derrick White|NBA1H|OVER|Pts+Rebs+Asts|W|ml=0.96 ; John Pulskamp|SOCCER|UNDER|Goals|W|ml=0.56 ; Vanja Milinkovic-Savic|SOCCER|UNDER|Goals|L|ml=0.56,,0.6666666666666666
2026-05-02,bracket_4_2o2u,4,3,0,"NBA1H,SOCCER",Derrick White|NBA1H|OVER|Pts+Rebs+Asts|W|ml=0.96 ; Payton Pritchard|NBA1H|OVER|Points|W|ml=0.96 ; John Pulskamp|SOCCER|UNDER|Goals|W|ml=0.56 ; Vanja Milinkovic-Savic|SOCCER|UNDER|Goals|L|ml=0.56,,0.75
2026-05-03,bracket_2_1o1u,0,0,0,,,insufficient_legs,
2026-05-03,bracket_3_2o1u,0,0,0,,,insufficient_legs,
2026-05-03,bracket_3_1o2u,0,0,0,,,insufficient_legs,
2026-05-03,bracket_4_2o2u,0,0,0,,,insufficient_legs,
2026-05-04,bracket_2_1o1u,2,1,0,"NBA,NBA1H",Jalen Brunson|NBA1H|OVER|Pts+Rebs+Asts|W|ml=0.96 ; Julius Randle|NBA|UNDER|Rebounds|L|ml=0.52,,0.5
2026-05-04,bracket_3_2o1u,3,2,0,"NBA,NBA1H",Jalen Brunson|NBA1H|OVER|Pts+Rebs+Asts|W|ml=0.96 ; OG Anunoby|NBA1H|OVER|Points|W|ml=0.95 ; Julius Randle|NBA|UNDER|Rebounds|L|ml=0.52,,0.6666666666666666
2026-05-04,bracket_3_1o2u,3,2,0,"NBA,NBA1H",Jalen Brunson|NBA1H|OVER|Pts+Rebs+Asts|W|ml=0.96 ; Julius Randle|NBA|UNDER|Rebounds|L|ml=0.52 ; Stephon Castle|NBA|UNDER|Rebounds|W|ml=0.52,,0.6666666666666666
2026-05-04,bracket_4_2o2u,4,3,0,"NBA,NBA1H",Jalen Brunson|NBA1H|OVER|Pts+Rebs+Asts|W|ml=0.96 ; OG Anunoby|NBA1H|OVER|Points|W|ml=0.95 ; Julius Randle|NBA|UNDER|Rebounds|L|ml=0.52 ; Stephon Castle|NBA|UNDER|Rebounds|W|ml=0.52,,0.75
2026-05-05,bracket_2_1o1u,0,0,0,,,insufficient_legs,
2026-05-05,bracket_3_2o1u,0,0,0,,,insufficient_legs,
2026-05-05,bracket_3_1o2u,0,0,0,,,insufficient_legs,
2026-05-05,bracket_4_2o2u,0,0,0,,,insufficient_legs,
2026-05-06,bracket_2_1o1u,2,2,1,"MLB,NBA",Daylen Lile|MLB|OVER|Strikeouts|W|ml=0.58 ; De'Aaron Fox|NBA|UNDER|Rebounds|W|ml=0.56,,1.0
2026-05-06,bracket_3_2o1u,3,2,0,"MLB,NBA",Daylen Lile|MLB|OVER|Strikeouts|W|ml=0.58 ; Otto Lopez|MLB|OVER|Strikeouts|L|ml=0.58 ; De'Aaron Fox|NBA|UNDER|Rebounds|W|ml=0.56,,0.6666666666666666
2026-05-06,bracket_3_1o2u,3,2,0,"MLB,NBA",Daylen Lile|MLB|OVER|Strikeouts|W|ml=0.58 ; De'Aaron Fox|NBA|UNDER|Rebounds|W|ml=0.56 ; Devin Vassell|NBA|UNDER|Rebounds|L|ml=0.56,,0.6666666666666666
2026-05-06,bracket_4_2o2u,4,2,0,"MLB,NBA",Daylen Lile|MLB|OVER|Strikeouts|W|ml=0.58 ; Otto Lopez|MLB|OVER|Strikeouts|L|ml=0.58 ; De'Aaron Fox|NBA|UNDER|Rebounds|W|ml=0.56 ; Devin Vassell|NBA|UNDER|Rebounds|L|ml=0.56,,0.5
2026-05-07,bracket_2_1o1u,2,1,0,"MLB,NBA",Bryce Harper|MLB|OVER|Runs|L|ml=0.63 ; LeBron James|NBA|UNDER|Fantasy Score|W|ml=0.55,,0.5
2026-05-07,bracket_3_2o1u,3,1,0,"MLB,NBA",Bryce Harper|MLB|OVER|Runs|L|ml=0.63 ; Trea Turner|MLB|OVER|Runs|L|ml=0.61 ; LeBron James|NBA|UNDER|Fantasy Score|W|ml=0.55,,0.3333333333333333
2026-05-07,bracket_3_1o2u,3,1,0,"MLB,NBA",Bryce Harper|MLB|OVER|Runs|L|ml=0.63 ; LeBron James|NBA|UNDER|Fantasy Score|W|ml=0.55 ; Austin Reaves|NBA|UNDER|Free Throws Attempted|L|ml=0.48,,0.3333333333333333
2026-05-07,bracket_4_2o2u,4,1,0,"MLB,NBA",Bryce Harper|MLB|OVER|Runs|L|ml=0.63 ; Trea Turner|MLB|OVER|Runs|L|ml=0.61 ; LeBron James|NBA|UNDER|Fantasy Score|W|ml=0.55 ; Austin Reaves|NBA|UNDER|Free Throws Attempted|L|ml=0.48,,0.25
2026-05-08,bracket_2_1o1u,2,1,0,"NBA,NBA1H",Jalen Brunson|NBA1H|OVER|Points|W|ml=0.91 ; Anthony Edwards|NBA|UNDER|Fantasy Score|L|ml=0.62,,0.5
2026-05-08,bracket_3_2o1u,3,2,0,"NBA,NBA1H,NBA1Q",Jalen Brunson|NBA1H|OVER|Points|W|ml=0.91 ; Karl-Anthony Towns|NBA1Q|OVER|Points|W|ml=0.81 ; Anthony Edwards|NBA|UNDER|Fantasy Score|L|ml=0.62,,0.6666666666666666
2026-05-08,bracket_3_1o2u,3,2,0,"NBA,NBA1H",Jalen Brunson|NBA1H|OVER|Points|W|ml=0.91 ; Anthony Edwards|NBA|UNDER|Fantasy Score|L|ml=0.62 ; Julian Champagnie|NBA|UNDER|Turnovers|W|ml=0.57,,0.6666666666666666
2026-05-08,bracket_4_2o2u,4,3,0,"NBA,NBA1H,NBA1Q",Jalen Brunson|NBA1H|OVER|Points|W|ml=0.91 ; Karl-Anthony Towns|NBA1Q|OVER|Points|W|ml=0.81 ; Anthony Edwards|NBA|UNDER|Fantasy Score|L|ml=0.62 ; Julian Champagnie|NBA|UNDER|Turnovers|W|ml=0.57,,0.75
2026-05-09,bracket_2_1o1u,2,0,0,"MLB,NBA",Josh Naylor|MLB|OVER|Strikeouts|L|ml=0.27 ; Austin Reaves|NBA|UNDER|Rebounds|L|ml=0.55,,0.0
2026-05-09,bracket_3_2o1u,3,1,0,"MLB,NBA",Josh Naylor|MLB|OVER|Strikeouts|L|ml=0.27 ; Jeff McNeil|MLB|OVER|Strikeouts|W|ml=0.26 ; Austin Reaves|NBA|UNDER|Rebounds|L|ml=0.55,,0.3333333333333333
2026-05-09,bracket_3_1o2u,3,1,0,"MLB,NBA",Josh Naylor|MLB|OVER|Strikeouts|L|ml=0.27 ; Austin Reaves|NBA|UNDER|Rebounds|L|ml=0.55 ; Dennis Schröder|NBA|UNDER|Rebounds|W|ml=0.55,,0.3333333333333333
2026-05-09,bracket_4_2o2u,4,2,0,"MLB,NBA",Josh Naylor|MLB|OVER|Strikeouts|L|ml=0.27 ; Jeff McNeil|MLB|OVER|Strikeouts|W|ml=0.26 ; Austin Reaves|NBA|UNDER|Rebounds|L|ml=0.55 ; Dennis Schröder|NBA|UNDER|Rebounds|W|ml=0.55,,0.5
2026-05-10,bracket_2_1o1u,2,1,0,"NBA1H,SOCCER",Jalen Brunson|NBA1H|OVER|Points|W|ml=0.91 ; Marco Carnesecchi|SOCCER|UNDER|Goals|L|ml=1.00,,0.5
2026-05-10,bracket_3_2o1u,3,2,0,"NBA1H,NBA1Q,SOCCER",Jalen Brunson|NBA1H|OVER|Points|W|ml=0.91 ; Karl-Anthony Towns|NBA1Q|OVER|Points|W|ml=0.83 ; Marco Carnesecchi|SOCCER|UNDER|Goals|L|ml=1.00,,0.6666666666666666
2026-05-10,bracket_3_1o2u,3,1,0,"NBA1H,SOCCER",Jalen Brunson|NBA1H|OVER|Points|W|ml=0.91 ; Marco Carnesecchi|SOCCER|UNDER|Goals|L|ml=1.00 ; Jordan Pickford|SOCCER|UNDER|Goals|L|ml=1.00,,0.3333333333333333
2026-05-10,bracket_4_2o2u,4,2,0,"NBA1H,NBA1Q,SOCCER",Jalen Brunson|NBA1H|OVER|Points|W|ml=0.91 ; Karl-Anthony Towns|NBA1Q|OVER|Points|W|ml=0.83 ; Marco Carnesecchi|SOCCER|UNDER|Goals|L|ml=1.00 ; Jordan Pickford|SOCCER|UNDER|Goals|L|ml=1.00,,0.5
2026-05-11,bracket_2_1o1u,2,0,0,"MLB,NBA",Chase DeLauter|MLB|OVER|Strikeouts|L|ml=0.47 ; Austin Reaves|NBA|UNDER|Rebounds|L|ml=0.56,,0.0
2026-05-11,bracket_3_2o1u,0,0,0,,,insufficient_legs,
2026-05-11,bracket_3_1o2u,3,0,0,"MLB,NBA",Chase DeLauter|MLB|OVER|Strikeouts|L|ml=0.47 ; Austin Reaves|NBA|UNDER|Rebounds|L|ml=0.56 ; Dennis Schröder|NBA|UNDER|Rebounds|L|ml=0.56,,0.0
2026-05-11,bracket_4_2o2u,0,0,0,,,insufficient_legs,
2026-05-12,bracket_2_1o1u,2,2,1,"MLB,NBA",Alec Burleson|MLB|OVER|Strikeouts|W|ml=0.60 ; Victor Wembanyama + Anthony Edwards|NBA|UNDER|Points|W|ml=0.56,,1.0
2026-05-12,bracket_3_2o1u,3,2,0,"MLB,NBA",Alec Burleson|MLB|OVER|Strikeouts|W|ml=0.60 ; Xavier Edwards|MLB|OVER|Runs|L|ml=0.55 ; Victor Wembanyama + Anthony Edwards|NBA|UNDER|Points|W|ml=0.56,,0.6666666666666666
2026-05-12,bracket_3_1o2u,3,2,0,"MLB,NBA",Alec Burleson|MLB|OVER|Strikeouts|W|ml=0.60 ; Victor Wembanyama + Anthony Edwards|NBA|UNDER|Points|W|ml=0.56 ; Stephon Castle|NBA|UNDER|Fantasy Score|L|ml=0.56,,0.6666666666666666
2026-05-12,bracket_4_2o2u,4,2,0,"MLB,NBA",Alec Burleson|MLB|OVER|Strikeouts|W|ml=0.60 ; Xavier Edwards|MLB|OVER|Runs|L|ml=0.55 ; Victor Wembanyama + Anthony Edwards|NBA|UNDER|Points|W|ml=0.56 ; Stephon Castle|NBA|UNDER|Fantasy Score|L|ml=0.56,,0.5
2026-05-13,bracket_2_1o1u,2,2,1,"MLB,SOCCER",Daylen Lile|MLB|OVER|Strikeouts|W|ml=0.58 ; Grégoire Coudert|SOCCER|UNDER|Goals|W|ml=1.00,,1.0
2026-05-13,bracket_3_2o1u,3,3,1,"MLB,SOCCER",Daylen Lile|MLB|OVER|Strikeouts|W|ml=0.58 ; Otto Lopez|MLB|OVER|Strikeouts|W|ml=0.58 ; Grégoire Coudert|SOCCER|UNDER|Goals|W|ml=1.00,,1.0
2026-05-13,bracket_3_1o2u,3,3,1,"MLB,SOCCER",Daylen Lile|MLB|OVER|Strikeouts|W|ml=0.58 ; Grégoire Coudert|SOCCER|UNDER|Goals|W|ml=1.00 ; Romain Del Castillo|SOCCER|UNDER|Shots|W|ml=1.00,,1.0
2026-05-13,bracket_4_2o2u,4,4,1,"MLB,SOCCER",Daylen Lile|MLB|OVER|Strikeouts|W|ml=0.58 ; Otto Lopez|MLB|OVER|Strikeouts|W|ml=0.58 ; Grégoire Coudert|SOCCER|UNDER|Goals|W|ml=1.00 ; Romain Del Castillo|SOCCER|UNDER|Shots|W|ml=1.00,,1.0
2026-05-14,bracket_2_1o1u,2,1,0,"MLB,NBA",Alec Burleson|MLB|OVER|Strikeouts|L|ml=0.60 ; Stephon Castle + Julius Randle|NBA|UNDER|Assists|W|ml=0.60,,0.5
2026-05-14,bracket_3_2o1u,3,1,0,"MLB,NBA",Alec Burleson|MLB|OVER|Strikeouts|L|ml=0.60 ; Shea Langeliers|MLB|OVER|Runs|L|ml=0.58 ; Stephon Castle + Julius Randle|NBA|UNDER|Assists|W|ml=0.60,,0.3333333333333333
2026-05-14,bracket_3_1o2u,3,1,0,"MLB,NBA",Alec Burleson|MLB|OVER|Strikeouts|L|ml=0.60 ; Stephon Castle + Julius Randle|NBA|UNDER|Assists|W|ml=0.60 ; De'Aaron Fox + Mike Conley|NBA|UNDER|Assists|L|ml=0.55,,0.3333333333333333
2026-05-14,bracket_4_2o2u,4,1,0,"MLB,NBA",Alec Burleson|MLB|OVER|Strikeouts|L|ml=0.60 ; Shea Langeliers|MLB|OVER|Runs|L|ml=0.58 ; Stephon Castle + Julius Randle|NBA|UNDER|Assists|W|ml=0.60 ; De'Aaron Fox + Mike Conley|NBA|UNDER|Assists|L|ml=0.55,,0.25
2026-05-15,bracket_2_1o1u,2,0,0,"MLB,WNBA",Pete Alonso|MLB|OVER|Runs|L|ml=0.62 ; Kiki Iriafen|WNBA|UNDER|Rebounds|L|ml=1.00,,0.0
2026-05-15,bracket_3_2o1u,3,1,0,"MLB,WNBA",Pete Alonso|MLB|OVER|Runs|L|ml=0.62 ; Adley Rutschman|MLB|OVER|Strikeouts|W|ml=0.52 ; Kiki Iriafen|WNBA|UNDER|Rebounds|L|ml=1.00,,0.3333333333333333
2026-05-15,bracket_3_1o2u,3,0,0,"MLB,WNBA",Pete Alonso|MLB|OVER|Runs|L|ml=0.62 ; Kiki Iriafen|WNBA|UNDER|Rebounds|L|ml=1.00 ; Alyssa Thomas|WNBA|UNDER|Rebounds|L|ml=1.00,,0.0
2026-05-15,bracket_4_2o2u,4,1,0,"MLB,WNBA",Pete Alonso|MLB|OVER|Runs|L|ml=0.62 ; Adley Rutschman|MLB|OVER|Strikeouts|W|ml=0.52 ; Kiki Iriafen|WNBA|UNDER|Rebounds|L|ml=1.00 ; Alyssa Thomas|WNBA|UNDER|Rebounds|L|ml=1.00,,0.25
2026-05-16,bracket_2_1o1u,2,1,0,"MLB,SOCCER",Bobby Witt Jr.|MLB|OVER|Strikeouts|L|ml=0.52 ; Kelvin Yeboah|SOCCER|UNDER|Shots|W|ml=1.00,,0.5
2026-05-16,bracket_3_2o1u,3,2,0,"MLB,SOCCER",Bobby Witt Jr.|MLB|OVER|Strikeouts|L|ml=0.52 ; CJ Abrams|MLB|OVER|Runs|W|ml=0.50 ; Kelvin Yeboah|SOCCER|UNDER|Shots|W|ml=1.00,,0.6666666666666666
2026-05-16,bracket_3_1o2u,3,1,0,"MLB,SOCCER",Bobby Witt Jr.|MLB|OVER|Strikeouts|L|ml=0.52 ; Kelvin Yeboah|SOCCER|UNDER|Shots|W|ml=1.00 ; Jonathan Bond|SOCCER|UNDER|Goals|L|ml=1.00,,0.3333333333333333
2026-05-16,bracket_4_2o2u,4,2,0,"MLB,SOCCER",Bobby Witt Jr.|MLB|OVER|Strikeouts|L|ml=0.52 ; CJ Abrams|MLB|OVER|Runs|W|ml=0.50 ; Kelvin Yeboah|SOCCER|UNDER|Shots|W|ml=1.00 ; Jonathan Bond|SOCCER|UNDER|Goals|L|ml=1.00,,0.5
2026-05-17,bracket_2_1o1u,2,2,1,"MLB,SOCCER",Chase DeLauter|MLB|OVER|Strikeouts|W|ml=0.57 ; Enner Valencia|SOCCER|UNDER|Shots|W|ml=1.00,,1.0
2026-05-17,bracket_3_2o1u,3,3,1,"MLB,SOCCER",Chase DeLauter|MLB|OVER|Strikeouts|W|ml=0.57 ; Maikel Garcia|MLB|OVER|Runs|W|ml=0.52 ; Enner Valencia|SOCCER|UNDER|Shots|W|ml=1.00,,1.0
2026-05-17,bracket_3_1o2u,3,3,1,"MLB,SOCCER",Chase DeLauter|MLB|OVER|Strikeouts|W|ml=0.57 ; Enner Valencia|SOCCER|UNDER|Shots|W|ml=1.00 ; Igor Thiago|SOCCER|UNDER|Goals|W|ml=1.00,,1.0
2026-05-17,bracket_4_2o2u,4,4,1,"MLB,SOCCER",Chase DeLauter|MLB|OVER|Strikeouts|W|ml=0.57 ; Maikel Garcia|MLB|OVER|Runs|W|ml=0.52 ; Enner Valencia|SOCCER|UNDER|Shots|W|ml=1.00 ; Igor Thiago|SOCCER|UNDER|Goals|W|ml=1.00,,1.0
2026-05-18,bracket_2_1o1u,2,1,0,"MLB,WNBA",Shea Langeliers|MLB|OVER|Runs|L|ml=0.59 ; Bridget Carleton|WNBA|UNDER|Points|W|ml=0.85,,0.5
2026-05-18,bracket_3_2o1u,3,1,0,"MLB,WNBA",Shea Langeliers|MLB|OVER|Runs|L|ml=0.59 ; Josh Jung|MLB|OVER|Strikeouts|L|ml=0.58 ; Bridget Carleton|WNBA|UNDER|Points|W|ml=0.85,,0.3333333333333333
2026-05-18,bracket_3_1o2u,3,2,0,"MLB,WNBA",Shea Langeliers|MLB|OVER|Runs|L|ml=0.59 ; Bridget Carleton|WNBA|UNDER|Points|W|ml=0.85 ; Sonia Citron|WNBA|UNDER|Points|W|ml=0.82,,0.6666666666666666
2026-05-18,bracket_4_2o2u,4,2,0,"MLB,WNBA",Shea Langeliers|MLB|OVER|Runs|L|ml=0.59 ; Josh Jung|MLB|OVER|Strikeouts|L|ml=0.58 ; Bridget Carleton|WNBA|UNDER|Points|W|ml=0.85 ; Sonia Citron|WNBA|UNDER|Points|W|ml=0.82,,0.5
2026-05-19,bracket_2_1o1u,2,1,0,"MLB,WNBA",Shea Langeliers|MLB|OVER|Runs|W|ml=0.49 ; Paige Bueckers|WNBA|UNDER|Pts+Rebs|L|ml=0.80,,0.5
2026-05-19,bracket_3_2o1u,3,2,0,"MLB,WNBA",Shea Langeliers|MLB|OVER|Runs|W|ml=0.49 ; Byron Buxton|MLB|OVER|Runs|W|ml=0.45 ; Paige Bueckers|WNBA|UNDER|Pts+Rebs|L|ml=0.80,,0.6666666666666666
2026-05-19,bracket_3_1o2u,3,1,0,"MLB,WNBA",Shea Langeliers|MLB|OVER|Runs|W|ml=0.49 ; Paige Bueckers|WNBA|UNDER|Pts+Rebs|L|ml=0.80 ; Arike Ogunbowale|WNBA|UNDER|Points|L|ml=0.75,,0.3333333333333333
2026-05-19,bracket_4_2o2u,4,2,0,"MLB,WNBA",Shea Langeliers|MLB|OVER|Runs|W|ml=0.49 ; Byron Buxton|MLB|OVER|Runs|W|ml=0.45 ; Paige Bueckers|WNBA|UNDER|Pts+Rebs|L|ml=0.80 ; Arike Ogunbowale|WNBA|UNDER|Points|L|ml=0.75,,0.5
2026-05-20,bracket_2_1o1u,2,1,0,"MLB,WNBA",Shea Langeliers|MLB|OVER|Runs|W|ml=0.49 ; Bridget Carleton|WNBA|UNDER|Points|L|ml=0.85,,0.5
2026-05-20,bracket_3_2o1u,3,1,0,"MLB,WNBA",Shea Langeliers|MLB|OVER|Runs|W|ml=0.49 ; Byron Buxton|MLB|OVER|Runs|L|ml=0.45 ; Bridget Carleton|WNBA|UNDER|Points|L|ml=0.85,,0.3333333333333333
2026-05-20,bracket_3_1o2u,3,1,0,"MLB,WNBA",Shea Langeliers|MLB|OVER|Runs|W|ml=0.49 ; Bridget Carleton|WNBA|UNDER|Points|L|ml=0.85 ; Paige Bueckers|WNBA|UNDER|FG Attempted|L|ml=0.84,,0.3333333333333333
2026-05-20,bracket_4_2o2u,4,1,0,"MLB,WNBA",Shea Langeliers|MLB|OVER|Runs|W|ml=0.49 ; Byron Buxton|MLB|OVER|Runs|L|ml=0.45 ; Bridget Carleton|WNBA|UNDER|Points|L|ml=0.85 ; Paige Bueckers|WNBA|UNDER|FG Attempted|L|ml=0.84,,0.25
2026-05-21,bracket_2_1o1u,2,2,1,"MLB,WNBA",Shea Langeliers|MLB|OVER|Runs|W|ml=0.49 ; Gabby Williams|WNBA|UNDER|Pts+Rebs+Asts|W|ml=0.30,,1.0
2026-05-21,bracket_3_2o1u,0,0,0,,,insufficient_legs,
2026-05-21,bracket_3_1o2u,3,3,1,"MLB,WNBA",Shea Langeliers|MLB|OVER|Runs|W|ml=0.49 ; Gabby Williams|WNBA|UNDER|Pts+Rebs+Asts|W|ml=0.30 ; Kayla Thornton|WNBA|UNDER|Points|W|ml=0.30,,1.0
2026-05-21,bracket_4_2o2u,0,0,0,,,insufficient_legs,
2026-05-22,bracket_2_1o1u,2,2,1,"MLB,SOCCER",Jordan Walker|MLB|OVER|Runs|W|ml=0.52 ; David de Gea|SOCCER|UNDER|Goals|W|ml=0.82,,1.0
2026-05-22,bracket_3_2o1u,3,3,1,"MLB,SOCCER",Jordan Walker|MLB|OVER|Runs|W|ml=0.52 ; Ivan Herrera|MLB|OVER|Runs|W|ml=0.44 ; David de Gea|SOCCER|UNDER|Goals|W|ml=0.82,,1.0
2026-05-22,bracket_3_1o2u,3,3,1,"MLB,SOCCER",Jordan Walker|MLB|OVER|Runs|W|ml=0.52 ; David de Gea|SOCCER|UNDER|Goals|W|ml=0.82 ; Manor Solomon|SOCCER|UNDER|Shots|W|ml=0.82,,1.0
2026-05-22,bracket_4_2o2u,4,4,1,"MLB,SOCCER",Jordan Walker|MLB|OVER|Runs|W|ml=0.52 ; Ivan Herrera|MLB|OVER|Runs|W|ml=0.44 ; David de Gea|SOCCER|UNDER|Goals|W|ml=0.82 ; Manor Solomon|SOCCER|UNDER|Shots|W|ml=0.82,,1.0
2026-05-23,bracket_2_1o1u,2,2,1,"MLB,NBA",Jordan Walker|MLB|OVER|Runs|W|ml=0.52 ; Donovan Mitchell|NBA|UNDER|Fantasy Score|W|ml=1.00,,1.0
2026-05-23,bracket_3_2o1u,3,3,1,"MLB,NBA",Jordan Walker|MLB|OVER|Runs|W|ml=0.52 ; Ivan Herrera|MLB|OVER|Runs|W|ml=0.44 ; Donovan Mitchell|NBA|UNDER|Fantasy Score|W|ml=1.00,,1.0
2026-05-23,bracket_3_1o2u,3,2,0,"MLB,NBA",Jordan Walker|MLB|OVER|Runs|W|ml=0.52 ; Donovan Mitchell|NBA|UNDER|Fantasy Score|W|ml=1.00 ; Evan Mobley + Karl-Anthony Towns|NBA|UNDER|Points|L|ml=1.00,,0.6666666666666666
2026-05-23,bracket_4_2o2u,4,3,0,"MLB,NBA",Jordan Walker|MLB|OVER|Runs|W|ml=0.52 ; Ivan Herrera|MLB|OVER|Runs|W|ml=0.44 ; Donovan Mitchell|NBA|UNDER|Fantasy Score|W|ml=1.00 ; Evan Mobley + Karl-Anthony Towns|NBA|UNDER|Points|L|ml=1.00,,0.75
2026-05-24,bracket_2_1o1u,2,0,0,"MLB,NBA",Byron Buxton|MLB|OVER|Runs|L|ml=0.45 ; Victor Wembanyama|NBA|UNDER|Fantasy Score|L|ml=1.00,,0.0
2026-05-24,bracket_3_2o1u,0,0,0,,,insufficient_legs,
2026-05-24,bracket_3_1o2u,3,1,0,"MLB,NBA",Byron Buxton|MLB|OVER|Runs|L|ml=0.45 ; Victor Wembanyama|NBA|UNDER|Fantasy Score|L|ml=1.00 ; Jared McCain|NBA|UNDER|Fantasy Score|W|ml=1.00,,0.3333333333333333
2026-05-24,bracket_4_2o2u,0,0,0,,,insufficient_legs,
2026-05-25,bracket_2_1o1u,2,1,0,"MLB,NBA",Andy Pages|MLB|OVER|Runs|L|ml=0.54 ; James Harden + Jalen Brunson|NBA|UNDER|Assists|W|ml=0.63,,0.5
2026-05-25,bracket_3_2o1u,3,2,0,"MLB,NBA",Andy Pages|MLB|OVER|Runs|L|ml=0.54 ; J.P. Crawford|MLB|OVER|Runs|W|ml=0.54 ; James Harden + Jalen Brunson|NBA|UNDER|Assists|W|ml=0.63,,0.6666666666666666
2026-05-25,bracket_3_1o2u,3,2,0,"MLB,NBA",Andy Pages|MLB|OVER|Runs|L|ml=0.54 ; James Harden + Jalen Brunson|NBA|UNDER|Assists|W|ml=0.63 ; James Harden|NBA|UNDER|Rebounds|W|ml=0.62,,0.6666666666666666
2026-05-25,bracket_4_2o2u,4,3,0,"MLB,NBA",Andy Pages|MLB|OVER|Runs|L|ml=0.54 ; J.P. Crawford|MLB|OVER|Runs|W|ml=0.54 ; James Harden + Jalen Brunson|NBA|UNDER|Assists|W|ml=0.63 ; James Harden|NBA|UNDER|Rebounds|W|ml=0.62,,0.75
2026-05-26,bracket_2_1o1u,2,1,0,"MLB,NBA",J.P. Crawford|MLB|OVER|Runs|L|ml=0.54 ; Victor Wembanyama|NBA|UNDER|Fantasy Score|W|ml=0.69,,0.5
2026-05-26,bracket_3_2o1u,3,1,0,"MLB,NBA",J.P. Crawford|MLB|OVER|Runs|L|ml=0.54 ; Julio Rodríguez|MLB|OVER|Runs|L|ml=0.37 ; Victor Wembanyama|NBA|UNDER|Fantasy Score|W|ml=0.69,,0.3333333333333333
2026-05-26,bracket_3_1o2u,3,2,0,"MLB,NBA",J.P. Crawford|MLB|OVER|Runs|L|ml=0.54 ; Victor Wembanyama|NBA|UNDER|Fantasy Score|W|ml=0.69 ; Shai Gilgeous-Alexander|NBA|UNDER|3-PT Made|W|ml=0.66,,0.6666666666666666
2026-05-26,bracket_4_2o2u,4,2,0,"MLB,NBA",J.P. Crawford|MLB|OVER|Runs|L|ml=0.54 ; Julio Rodríguez|MLB|OVER|Runs|L|ml=0.37 ; Victor Wembanyama|NBA|UNDER|Fantasy Score|W|ml=0.69 ; Shai Gilgeous-Alexander|NBA|UNDER|3-PT Made|W|ml=0.66,,0.5
2026-05-27,bracket_2_1o1u,2,2,1,"MLB,WNBA",Chase Meidroth|MLB|OVER|Hits|W|ml=0.65 ; Kiki Iriafen|WNBA|UNDER|Double Faults|W|ml=0.46,,1.0
2026-05-27,bracket_3_2o1u,3,3,1,"MLB,WNBA",Chase Meidroth|MLB|OVER|Hits|W|ml=0.65 ; Andy Pages|MLB|OVER|Runs|W|ml=0.59 ; Kiki Iriafen|WNBA|UNDER|Double Faults|W|ml=0.46,,1.0
2026-05-27,bracket_3_1o2u,3,3,1,"MLB,WNBA",Chase Meidroth|MLB|OVER|Hits|W|ml=0.65 ; Kiki Iriafen|WNBA|UNDER|Double Faults|W|ml=0.46 ; Nia Coffey|WNBA|UNDER|Rebounds|W|ml=0.46,,1.0
2026-05-27,bracket_4_2o2u,4,4,1,"MLB,WNBA",Chase Meidroth|MLB|OVER|Hits|W|ml=0.65 ; Andy Pages|MLB|OVER|Runs|W|ml=0.59 ; Kiki Iriafen|WNBA|UNDER|Double Faults|W|ml=0.46 ; Nia Coffey|WNBA|UNDER|Rebounds|W|ml=0.46,,1.0
2026-05-28,bracket_2_1o1u,0,0,0,,,insufficient_legs,
2026-05-28,bracket_3_2o1u,0,0,0,,,insufficient_legs,
2026-05-28,bracket_3_1o2u,0,0,0,,,insufficient_legs,
2026-05-28,bracket_4_2o2u,0,0,0,,,insufficient_legs,
2026-05-29,bracket_2_1o1u,0,0,0,,,insufficient_legs,
2026-05-29,bracket_3_2o1u,0,0,0,,,insufficient_legs,
2026-05-29,bracket_3_1o2u,0,0,0,,,insufficient_legs,
2026-05-29,bracket_4_2o2u,0,0,0,,,insufficient_legs,
2026-05-30,bracket_2_1o1u,0,0,0,,,insufficient_legs,
2026-05-30,bracket_3_2o1u,0,0,0,,,insufficient_legs,
2026-05-30,bracket_3_1o2u,0,0,0,,,insufficient_legs,
2026-05-30,bracket_4_2o2u,0,0,0,,,insufficient_legs,
