projection_id,player_name,team,prop_type,line_score,start_time,sport,league,pick_type,standard_line,goblin_line,demon_line,pp_projection_id,player_id,pp_game_id,player,line,pos,opp_team,pp_home_team,pp_away_team,image_url,tournament,prop_norm,unsupported_prop,espn_athlete_id,tour
12095105,Luciano Darderi,LUCIANO DARDERI,Double Faults,4.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12095105,202525,159325,Luciano Darderi,4.5,Player,,,,https://static.prizepicks.com/images/manual/Darderi.png,,double_faults,0,7833,ATP
12093943,Casper Ruud,CASPER RUUD,Double Faults,3.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12093943,201260,159325,Casper Ruud,3.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,double_faults,0,2989,ATP
12093948,Luciano Darderi,LUCIANO DARDERI,Double Faults,3.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12093948,202525,159325,Luciano Darderi,3.5,Player,,,,https://static.prizepicks.com/images/manual/Darderi.png,,double_faults,0,7833,ATP
12095103,Casper Ruud,CASPER RUUD,Break Points Won,3.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Standard,3.5,,,12095103,201260,159325,Casper Ruud,3.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,break_points_won,0,2989,ATP
12088953,Casper Ruud,CASPER RUUD,Total Sets,2.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12088953,201260,159325,Casper Ruud,2.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,total_sets,1,2989,ATP
12093942,Casper Ruud,CASPER RUUD,Double Faults,2.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12093942,201260,159325,Casper Ruud,2.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,double_faults,0,2989,ATP
12093947,Luciano Darderi,LUCIANO DARDERI,Aces,2.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12093947,202525,159325,Luciano Darderi,2.5,Player,,,,https://static.prizepicks.com/images/manual/Darderi.png,,aces,0,7833,ATP
12093949,Luciano Darderi,LUCIANO DARDERI,Double Faults,2.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12093949,202525,159325,Luciano Darderi,2.5,Player,,,,https://static.prizepicks.com/images/manual/Darderi.png,,double_faults,0,7833,ATP
12093985,Casper Ruud,CASPER RUUD,Aces,2.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12093985,201260,159325,Casper Ruud,2.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,aces,0,2989,ATP
12095104,Luciano Darderi,LUCIANO DARDERI,Break Points Won,2.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12095104,202525,159325,Luciano Darderi,2.5,Player,,,,https://static.prizepicks.com/images/manual/Darderi.png,,break_points_won,0,7833,ATP
12093950,Luciano Darderi,LUCIANO DARDERI,Double Faults,1.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12093950,202525,159325,Luciano Darderi,1.5,Player,,,,https://static.prizepicks.com/images/manual/Darderi.png,,double_faults,0,7833,ATP
12093986,Casper Ruud,CASPER RUUD,Double Faults,1.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12093986,201260,159325,Casper Ruud,1.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,double_faults,0,2989,ATP
12092359,Casper Ruud,CASPER RUUD,Total Tie Breaks,0.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12092359,201260,159325,Casper Ruud,0.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,total_tie_breaks,1,2989,ATP
