espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,game_date,player_1,player_2,team_1,team_2,id_status,TEAM_NAME,OVERALL_DEF_RANK,OPP_PPG,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_wins,opp_gp,def_rank,DEF_TIER,updated_at,gp,goals_conceded,goals_conceded_pg,clean_sheets,wins,draws,losses,opp_team_1,opp_team_2,TEAM_NAME_DEF_1,OVERALL_DEF_RANK_DEF_1,OPP_PPG_DEF_1,opp_gaa_DEF_1,opp_saa_DEF_1,opp_pk_pct_DEF_1,opp_gf_per_game_DEF_1,opp_sf_per_game_DEF_1,opp_pp_pct_DEF_1,opp_wins_DEF_1,opp_gp_DEF_1,def_rank_DEF_1,def_tier_DEF_1,updated_at_DEF_1,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,TEAM_NAME_DEF_2,OVERALL_DEF_RANK_DEF_2,OPP_PPG_DEF_2,opp_gaa_DEF_2,opp_saa_DEF_2,opp_pk_pct_DEF_2,opp_gf_per_game_DEF_2,opp_sf_per_game_DEF_2,opp_pp_pct_DEF_2,opp_wins_DEF_2,opp_gp_DEF_2,def_rank_DEF_2,def_tier_DEF_2,updated_at_DEF_2,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,position_group,starter_tier,minutes_tier,shot_volume,field_involvement,pass_role,is_goalkeeper,shot_role,usage_role,usage_boost,usage_boost_proj,usage_boost_reason,usage_boost_source,projection,edge,abs_edge,player_floor_p10,avg_win_margin,player_hr_historical,opp_hr_historical,floor_clears_line,line_gap,dir_line_gap,dir_line_gap_norm,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,composite_hit_rate,minutes_certainty,prop_weight,reliability_mult,edge_z,line_hit_z,min_z,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,def_rank_z,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,avg_vs_line_z,prop_hr_prior,prop_hr_z,usage_bonus,has_real_stats,rank_score,ml_prob,ml_edge,final_score,consistency_grade,consistency_multiplier,game_script_mult,game_script_note,tier_source,tier,recommended_side,tier_encoded,tier_era,pick_type_encoded,direction_encoded,line_score,def_tier_encoded,hit_rate_L5,hit_rate_L10,avg_L5_vs_line,avg_L10_vs_line,prop_score,sport_encoded,minutes_cv,minutes_trend,role_type_encoded,dominance_pct,specialization_rank,minutes_tier_label,line_bucket,line_bucket_encoded,context_known,defense_known,minutes_known,model_dir,final_bet_direction,final_dir_reason
277385,William Saliba,Defender,ARSENAL,UNKNOWN_OPP,SOCCER,70.5,Passes Attempted,passes,Standard,11850452,11850452,150595,152406,2026-05-05T15:00:00.000-04:00,,,70.5,0,https://static.prizepicks.com/images/players/soccer/65rqu55qbzswixgqw2efna06i.webp,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.62,,0.62,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,STARTER,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,70.5,0,0,,,,,,,,0.5,0,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,0,0.62,0.62,0.9,1.08,1,0.7256054556138212,1.538755850831291,-0.3484960384578452,0,70.5,0,0,0,-0.02077242621844583,,,,0,0.8819958574706843,0.62,2.170345646852865,0,1,,0.04347826167941093,-0.4565217383205891,,?,0.95,0.97,No spread data: 0.97x default,ml_prob,D,OVER,0,0,1,1,70.5,,0.62,0.62,,,,3,,,0,,99,MEDIUM,xl,4,1,0,1,OVER,OVER,STANDARD_PASS_THROUGH_STEP7
214888,Robin Le Normand,Defender,ATLÉTICO,UNKNOWN_OPP,SOCCER,42.5,Passes Attempted,passes,Standard,11850456,11850456,210897,152406,2026-05-05T15:00:00.000-04:00,,,42.5,0,https://static.prizepicks.com/images/players/soccer/6xulax65kp4aid70nk7g5jr2t.webp,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.62,,0.62,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,STARTER,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,42.5,0,0,,,,,,,,0.5,0,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,0,0.62,0.62,0.9,1.08,1,0.7256054556138212,1.538755850831291,-0.3484960384578452,0,42.5,0,0,0,-0.02077242621844583,,,,0,0.8819958574706843,0.62,2.170345646852865,0,1,,0.04347826167941093,-0.4565217383205891,,?,0.95,0.97,No spread data: 0.97x default,ml_prob,D,OVER,0,0,1,1,42.5,,0.62,0.62,,,,3,,,0,,99,MEDIUM,xl,4,1,0,1,OVER,OVER,STANDARD_PASS_THROUGH_STEP7
277206,Julián Alvarez,Attacker,ATLÉTICO,UNKNOWN_OPP,SOCCER,29.5,Passes Attempted,passes,Standard,11850455,11850455,210535,152406,2026-05-05T15:00:00.000-04:00,,,29.5,0,https://static.prizepicks.com/images/players/soccer/9ikkuxd19avliz1khcrm82gyy.webp,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.62,,0.62,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,ROTATION,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,29.5,0,0,,,,,,,,0.5,0,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,0,0.62,0.62,0.75,1.08,1,0.7256054556138212,1.538755850831291,-1.881167391267346,0,29.5,0,0,0,-0.02077242621844583,,,,0,0.8819958574706843,0.62,2.170345646852865,0,1,,0.04347826167941093,-0.4565217383205891,,?,0.95,0.97,No spread data: 0.97x default,ml_prob,D,OVER,0,0,1,1,29.5,,0.62,0.62,,,,3,,,0,,99,LOW,xl,4,1,0,1,OVER,OVER,STANDARD_PASS_THROUGH_STEP7
251400,Eberechi Eze,Midfielder,ARSENAL,UNKNOWN_OPP,SOCCER,26.5,Passes Attempted,passes,Standard,11850454,11850454,256389,152406,2026-05-05T15:00:00.000-04:00,,,26.5,0,https://static.prizepicks.com/images/manual/Eberechi Oluchi Eze.png,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.62,,0.62,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,STARTER,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,26.5,0,0,,,,,,,,0.5,0,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,0,0.62,0.62,0.9,1.08,1,0.7256054556138212,1.538755850831291,-0.3484960384578452,0,26.5,0,0,0,-0.02077242621844583,,,,0,0.8819958574706843,0.62,2.170345646852865,0,1,,0.04347826167941093,-0.4565217383205891,,?,0.95,0.97,No spread data: 0.97x default,ml_prob,D,OVER,0,0,1,1,26.5,,0.62,0.62,,,,3,,,0,,99,MEDIUM,xl,4,1,0,1,OVER,OVER,STANDARD_PASS_THROUGH_STEP7
188230,Alexander Sørloth,Attacker,ATLÉTICO,UNKNOWN_OPP,SOCCER,14.5,Passes Attempted,passes,Standard,11850457,11850457,207752,152406,2026-05-05T15:00:00.000-04:00,,,14.5,0,https://static.prizepicks.com/images/players/soccer/6akzpi6rd6qq0ke07ojnhpoet.webp,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.62,,0.62,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,ROTATION,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,14.5,0,0,,,,,,,,0.5,0,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,0,0.62,0.62,0.75,1.08,1,0.7256054556138212,1.538755850831291,-1.881167391267346,0,14.5,0,0,0,-0.02077242621844583,,,,0,0.8819958574706843,0.62,2.170345646852865,0,1,,0.04347826167941093,-0.4565217383205891,,?,0.95,0.97,No spread data: 0.97x default,ml_prob,D,OVER,0,0,1,1,14.5,,0.62,0.62,,,,3,,,0,,99,LOW,high,3,1,0,1,OVER,OVER,STANDARD_PASS_THROUGH_STEP7
258906,Viktor Gyökeres,Attacker,ARSENAL,UNKNOWN_OPP,SOCCER,9.5,Passes Attempted,passes,Standard,11850453,11850453,252558,152406,2026-05-05T15:00:00.000-04:00,,,9.5,0,https://static.prizepicks.com/images/manual/Viktor_Einar_Gyökeres.png,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.62,,0.62,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,ROTATION,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,9.5,0,0,,,,,,,,0.5,0,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,0,0.62,0.62,0.75,1.08,1,0.7256054556138212,1.538755850831291,-1.881167391267346,0,9.5,0,0,0,-0.02077242621844583,,,,0,0.8819958574706843,0.62,2.170345646852865,0,1,,0.04347826167941093,-0.4565217383205891,,?,0.95,0.97,No spread data: 0.97x default,ml_prob,D,OVER,0,0,1,1,9.5,,0.62,0.62,,,,3,,,0,,99,LOW,high,3,1,0,1,OVER,OVER,STANDARD_PASS_THROUGH_STEP7
214888,Robin Le Normand,Defender,ATLÉTICO,UNKNOWN_OPP,SOCCER,5.5,Clearances,clearances,Standard,11850459,11850459,210897,152406,2026-05-05T15:00:00.000-04:00,,,5.5,0,https://static.prizepicks.com/images/players/soccer/6xulax65kp4aid70nk7g5jr2t.webp,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.57,,0.57,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,STARTER,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,5.5,0,0,,,,,,,,0.5,0,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,0,0.57,0.57,0.9,1.02,1,0.7256054556138212,1.324056019925185,-0.3484960384578452,0,5.5,0,0,0,-0.02077242621844583,,,,0,0.8819958574706843,0.57,1.37752531923538,0,1,,0.243817076086998,-0.256182923913002,,?,0.95,0.97,No spread data: 0.97x default,ml_prob,D,OVER,0,0,1,1,5.5,,0.57,0.57,,,,3,,,0,,99,MEDIUM,mid,2,1,0,1,OVER,OVER,STANDARD_PASS_THROUGH_STEP7
257786,Dávid Hancko,Defender,ATLÉTICO,UNKNOWN_OPP,SOCCER,5.5,Tackles,tackles,Demon,11851967,11851967,252604,152406,2026-05-05T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/1vyh50nfaq2kq5pmivpkc1psl.webp,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.48,,0.48,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,STARTER,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,4.5,-1,1,,,,,,,,0.5,1,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,-1,0.48,0.48,1,1.01,0.75,-0.4515124252180125,0.9375963242941963,0.6732848634151549,0,4.5,-1,-1,0,-0.02077242621844583,,,,0,0.8819958574706843,0.48,-0.04955127047609174,0,1,0.678602922711393,0.1525423675775528,-0.3474576324224472,0.678602922711393,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,D,OVER,0,0,0,1,5.5,,0.48,0.48,,,0.678602922711393,3,,,0,,99,HIGH,mid,2,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
297229,Matteo Ruggeri,Defender,ATLÉTICO,UNKNOWN_OPP,SOCCER,5.5,Tackles,tackles,Demon,11851969,11851969,252609,152406,2026-05-05T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/7mvqysbmyf6uj3jny3qpqw2ga.webp,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.48,,0.48,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,STARTER,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,4.5,-1,1,,,,,,,,0.5,1,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,-1,0.48,0.48,1,1.01,0.75,-0.4515124252180125,0.9375963242941963,0.6732848634151549,0,4.5,-1,-1,0,-0.02077242621844583,,,,0,0.8819958574706843,0.48,-0.04955127047609174,0,1,0.678602922711393,0.1525423675775528,-0.3474576324224472,0.678602922711393,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,D,OVER,0,0,0,1,5.5,,0.48,0.48,,,0.678602922711393,3,,,0,,99,HIGH,mid,2,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
217289,Gabriel Jesus,Attacker,ARSENAL,UNKNOWN_OPP,SOCCER,4.5,Shots,shots,Demon,11833173,11833173,152450,152406,2026-05-05T15:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/d66tmyj9pt69gub8pcjgo3bh1.webp,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,0.2,0.111,0.111,0,5,0,0,0,1,0,1,OK,0,,OK,5,0,5,0,0,1,9,0,9,0,0,1,FWD,ROTATION,0,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE,0,0,,none,0.2,-4.3,4.3,,,,,,,,0.5,1,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,-2.544210651641051,0,0,0.75,1.03,0.75,-4.336001431963064,-1.123522052404415,-1.881167391267346,0,0.2,-4.3,-2.544210651641051,0,-0.02077242621844583,0.2,0.111,0.111,-0.9654444444444445,-1.170187980635889,0.415,-1.080217696378822,0,1,-1.685590323223694,0.0450366884469986,-0.4549633115530014,-1.550743097365799,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,D,OVER,0,0,0,1,4.5,,0,0,-0.9555555555555555,-0.9753333333333334,-1.685590323223694,3,,1.801801801801802,0,0.1520017184437344,43,LOW,mid,2,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
149622,Jan Oblak,Goalkeeper,ATLÉTICO,UNKNOWN_OPP,SOCCER,4.5,Goalie Saves,saves,Demon,11833188,11833188,149243,152406,2026-05-05T15:00:00.000-04:00,,,3.5,1,https://static.prizepicks.com/images/players/soccer/2yt9oajv9dkbju8tgy1g2nmqd.webp,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0,3,1,6,5,,,,2,3,3,0,5,0,0,0,1,0.2857142857142857,0.7142857142857143,OK,60,,OK,5,0,5,0,0,1,7,2,5,0,0.2857142857142857,0.7142857142857143,GK,STARTER,0,UNKNOWN,FRINGE,UNKNOWN,1,UNKNOWN,FRINGE,0,0,,none,2,-2.5,2.5,,,,,,,,0.5,1,OVER,1,,-2.17895874348904,0.1428571428571428,0.1428571428571428,0.9,1.06,0.75,-2.217189246465763,-0.5100939641012567,-0.3484960384578452,0,2,-2.5,-2.17895874348904,0,-0.02077242621844583,2,3,3,-0.4444444444444444,-0.06273142442899253,0.52,0.5847049916178958,0,1,-0.2758016380521802,0.04403850436210632,-0.4559614956378937,-0.2758016380521802,?,0.95,0.97,No spread data: 0.97x default,distance,A,OVER,3,0,0,1,4.5,,0,0.2857142857142857,-0.5555555555555556,-0.3333333333333333,-0.2758016380521802,3,,0.6666666666666666,1,1,1,MEDIUM,mid,2,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
177927,Juan Musso,Goalkeeper,ATLÉTICO,UNKNOWN_OPP,SOCCER,4.5,Goalie Saves,saves,Demon,11833200,11833200,212375,152406,2026-05-05T15:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/7drgir9lcwfst8vxz07jboe6t.webp,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,7,5,8,3,0,0,0,3.8,3,3,3,2,0,0.6,0.6,0.4,0.4,0.6,OK,30,,OK,5,3,2,0,0.6,0.4,10,4,6,0,0.4,0.6,GK,ROTATION,0,UNKNOWN,FRINGE,UNKNOWN,1,UNKNOWN,FRINGE,0,0,,none,3.8,-0.7000000000000002,0.7000000000000002,0,2.75,0.5714285714285714,,0,1.5,1.5,0.65,1,OVER,0,VOID_LOW_MINUTES_NON_A,-0.7384708111153173,0.5,0.5,0.75,1.06,0.75,-0.09837706096846263,1.023476256656638,-1.881167391267346,0,3.8,-0.7000000000000002,-0.7384708111153173,0,-0.02077242621844583,3.8,3,3,-0.2444444444444445,0.362395852425862,0.52,0.5847049916178958,0,1,0.3878814420045715,0.2680412232875824,-0.2319587767124176,0.4216102630484473,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,C,OVER,1,0,0,1,4.5,,0.6,0.4,-0.1555555555555556,-0.3333333333333333,0.3878814420045715,3,,1.266666666666667,1,1,1,LOW,mid,2,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
258906,Viktor Gyökeres,Attacker,ARSENAL,UNKNOWN_OPP,SOCCER,4.5,Shots,shots,Demon,11833248,11833248,252558,152406,2026-05-05T15:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Viktor_Einar_Gyökeres.png,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,2,2,1,0,0,1,,1.4,1,1,0,5,0,0,0,1,0,1,OK,90,,OK,5,0,5,0,0,1,9,0,9,0,0,1,FWD,STARTER,0,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE,0,0,,none,1.4,-3.1,3.1,1,0.5,0.6,,0,-2.5,-2.5,0.25,1,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,-2.544210651641051,0,0,1,1.03,0.75,-2.923459974964864,-1.123522052404415,0.6732848634151549,0,1.4,-3.1,-2.544210651641051,0,-0.02077242621844583,1.4,1,1,-0.7333333333333333,-0.6768041576637825,0.415,-1.080217696378822,0,1,-1.048131203766179,0.0450366884469986,-0.4549633115530014,-1.048131203766179,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,D,OVER,0,0,0,1,4.5,,0,0,-0.6888888888888889,-0.7777777777777778,-1.048131203766179,3,,1.4,2,1.369384850844454,11,HIGH,mid,2,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
277385,William Saliba,Defender,ARSENAL,UNKNOWN_OPP,SOCCER,4.5,Clearances,clearances,Standard,11850458,11850458,150595,152406,2026-05-05T15:00:00.000-04:00,,,4.5,0,https://static.prizepicks.com/images/players/soccer/65rqu55qbzswixgqw2efna06i.webp,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.57,,0.57,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,STARTER,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,4.5,0,0,,,,,,,,0.5,0,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,0,0.57,0.57,0.9,1.02,1,0.7256054556138212,1.324056019925185,-0.3484960384578452,0,4.5,0,0,0,-0.02077242621844583,,,,0,0.8819958574706843,0.57,1.37752531923538,0,1,,0.243817076086998,-0.256182923913002,,?,0.95,0.97,No spread data: 0.97x default,ml_prob,D,OVER,0,0,1,1,4.5,,0.57,0.57,,,,3,,,0,,99,MEDIUM,mid,2,1,0,1,OVER,OVER,STANDARD_PASS_THROUGH_STEP7
290802,Johnny Cardoso,Midfielder,ATLÉTICO,UNKNOWN_OPP,SOCCER,4.5,Tackles,tackles,Demon,11851968,11851968,254329,152406,2026-05-05T15:00:00.000-04:00,,,2.5,1,https://static.prizepicks.com/images/players/soccer/3ub05nnpt9o7s387z6oj8vf56.webp,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.48,,0.48,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,MID,STARTER,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,2.5,-2,2,,,,,,,,0.5,1,OVER,0,VOID_LOW_MINUTES_NON_A,-1.80250092522166,0.48,0.48,1,1.01,0.75,-1.628630306049846,0.9375963242941963,0.6732848634151549,0,2.5,-2,-1.80250092522166,0,-0.02077242621844583,,,,0,0.8819958574706843,0.48,-0.04955127047609174,0,1,0.678602922711393,0.1525423675775528,-0.3474576324224472,0.678602922711393,?,0.95,0.97,No spread data: 0.97x default,distance,B,OVER,2,0,0,1,4.5,,0.48,0.48,,,0.678602922711393,3,,,0,,99,HIGH,mid,2,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
149622,Jan Oblak,Goalkeeper,ATLÉTICO,UNKNOWN_OPP,SOCCER,4,Goalie Saves,saves,Standard,11850515,11850515,149243,152406,2026-05-05T15:00:00.000-04:00,,,3.5,0,https://static.prizepicks.com/images/players/soccer/2yt9oajv9dkbju8tgy1g2nmqd.webp,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0,3,1,6,5,,,,2,3,3,0,4,1,0,0,1,0.3333333333333333,0.6666666666666666,OK,60,,OK,5,0,4,1,0,0.8,7,2,4,1,0.2857142857142857,0.5714285714285714,GK,STARTER,0,UNKNOWN,FRINGE,UNKNOWN,1,UNKNOWN,FRINGE,0,0,,none,2,2,2,,,,,,,,0.5,0,UNDER,1,,-1.80250092522166,0.8333333333333333,0.8333333333333334,0.9,1.06,1,-0.8103158251567181,0.8199704844612121,-0.3484960384578452,0,2,-2,1.80250092522166,0,0.2581988897471611,2,3,3,0.375,0.193233707921363,0.4,-0.7236349938523344,0,1,1.438425845182647,0.4309392273426056,-0.06906077265739441,1.438425845182647,?,0.95,0.97,No spread data: 0.97x default,ml_prob,B,UNDER,2,0,1,0,4,,1,0.6666666666666667,-0.5,-0.25,1.438425845182647,3,,0.6666666666666666,1,1,1,MEDIUM,mid,2,1,0,1,OVER,UNDER,STANDARD_PASS_THROUGH_STEP7
188230,Alexander Sørloth,Attacker,ATLÉTICO,UNKNOWN_OPP,SOCCER,3.5,Shots,shots,Demon,11816875,11816875,207752,152406,2026-05-05T15:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/6akzpi6rd6qq0ke07ojnhpoet.webp,2026-05-05,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,2,2,0,7,0,5,1.8,2.3,2.3,1,4,0,0.2,0.2,0.8,0.3,0.7,OK,90,,OK,5,1,4,0,0.2,0.8,10,3,7,0,0.3,0.7,FWD,STARTER,0,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE,0,0,,none,1.8,-1.7,1.7,0,,0.1428571428571428,,0,-3.5,-3.5,0.15,1,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,-1.569934680005786,0.25,0.25,1,1.03,0.75,-1.275494941800296,-0.05002289787388822,0.6732848634151549,0,1.8,-1.7,-1.569934680005786,0,-0.02077242621844583,1.8,2.3,2.3,-0.4142857142857144,0.001375069699913885,0.415,-1.080217696378822,0,1,-0.3102711938795727,0.1525423675775528,-0.3474576324224472,-0.3102711938795727,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,D,OVER,0,0,0,1,3.5,,0.2,0.3,-0.4857142857142857,-0.3428571428571429,-0.3102711938795727,3,,0.782608695652174,4,3.270865594286256,1,HIGH,low,1,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
