projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,combo_prop,combo_player_ids,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge
10977605,89328,Cole Perfetti,WPG,F,Plus/Minus,0.5,demon,False,CHI,WPG,CHI,2026-03-31T20:30:00.000-04:00,140430,2026-03-31T11:33:13Z,plus/minus,SKATER,CHI,0,8482149,False,,3.217,0.0,0.0,2.623,0.0,0.0,69.0,23.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.5,5,5,10,0.45,9,11,20,0.4333,30,0.5258,OVER,0.0258
10979828,60013,Adam Lowry,WPG,F,Assists,0.5,demon,False,CHI,WPG,CHI,2026-03-31T20:30:00.000-04:00,140430,2026-03-31T11:33:13Z,assists,SKATER,CHI,0,8476392,False,,3.217,0.0,0.0,2.623,0.0,0.0,69.0,23.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.3,3,7,10,0.35,7,13,20,0.3,30,0.3475,OVER,-0.1525
10979829,60013,Adam Lowry,WPG,F,Points,0.5,demon,False,CHI,WPG,CHI,2026-03-31T20:30:00.000-04:00,140430,2026-03-31T11:33:13Z,points,SKATER,CHI,0,8476392,False,,3.217,0.0,0.0,2.623,0.0,0.0,69.0,23.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.4,4,6,10,0.4,8,12,20,0.3333,30,0.4733,OVER,-0.0267
10979830,171392,Alex Iafallo,WPG,F,Assists,0.5,demon,False,CHI,WPG,CHI,2026-03-31T20:30:00.000-04:00,140430,2026-03-31T11:33:13Z,assists,SKATER,CHI,0,8480113,False,,3.217,0.0,0.0,2.623,0.0,0.0,69.0,23.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.1667,30,0.0317,OVER,-0.4683
10979831,171392,Alex Iafallo,WPG,F,Points,0.5,demon,False,CHI,WPG,CHI,2026-03-31T20:30:00.000-04:00,140430,2026-03-31T11:33:13Z,points,SKATER,CHI,0,8480113,False,,3.217,0.0,0.0,2.623,0.0,0.0,69.0,23.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.2,4,16,20,0.3,30,0.21,OVER,-0.29
10979832,179254,Alex Vlasic,CHI,D,Assists,0.5,demon,False,WPG,WPG,CHI,2026-03-31T20:30:00.000-04:00,140430,2026-03-31T11:33:13Z,assists,SKATER,WPG,1,8481568,False,,3.145,0.0,0.0,2.841,0.0,0.0,69.0,21.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.4,4,6,10,0.35,7,13,20,0.3,30,0.4625,OVER,-0.0375
10979833,179254,Alex Vlasic,CHI,D,Points,0.5,demon,False,WPG,WPG,CHI,2026-03-31T20:30:00.000-04:00,140430,2026-03-31T11:33:13Z,points,SKATER,WPG,1,8481568,False,,3.145,0.0,0.0,2.841,0.0,0.0,69.0,21.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.4,4,6,10,0.35,7,13,20,0.3,30,0.4625,OVER,-0.0375
10979834,267614,Andre Burakovsky,CHI,F,Assists,0.5,demon,False,WPG,WPG,CHI,2026-03-31T20:30:00.000-04:00,140430,2026-03-31T11:33:13Z,assists,SKATER,WPG,1,8477444,False,,3.145,0.0,0.0,2.841,0.0,0.0,69.0,21.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.05,1,19,20,0.0667,30,0.1292,OVER,-0.3708
10979835,267614,Andre Burakovsky,CHI,F,Points,0.5,demon,False,WPG,WPG,CHI,2026-03-31T20:30:00.000-04:00,140430,2026-03-31T11:33:13Z,points,SKATER,WPG,1,8477444,False,,3.145,0.0,0.0,2.841,0.0,0.0,69.0,21.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.14,OVER,-0.36
10979836,272064,Brad Lambert,WPG,F,Assists,0.5,demon,False,CHI,WPG,CHI,2026-03-31T20:30:00.000-04:00,140430,2026-03-31T11:33:13Z,assists,SKATER,CHI,0,8483471,False,,3.217,0.0,0.0,2.623,0.0,0.0,69.0,23.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.3,3,7,10,0.1875,3,13,16,0.1875,16,0.2319,OVER,-0.2681
10979837,272064,Brad Lambert,WPG,F,Points,0.5,demon,False,CHI,WPG,CHI,2026-03-31T20:30:00.000-04:00,140430,2026-03-31T11:33:13Z,points,SKATER,CHI,0,8483471,False,,3.217,0.0,0.0,2.623,0.0,0.0,69.0,23.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.3,3,7,10,0.25,4,12,16,0.25,16,0.2475,OVER,-0.2525
10979838,268012,Cole Koepke,WPG,F,Assists,0.5,demon,False,CHI,WPG,CHI,2026-03-31T20:30:00.000-04:00,140430,2026-03-31T11:33:13Z,assists,SKATER,CHI,0,8481043,False,,3.217,0.0,0.0,2.623,0.0,0.0,69.0,23.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.1,30,0.025,OVER,-0.475
10979839,268012,Cole Koepke,WPG,F,Points,0.5,demon,False,CHI,WPG,CHI,2026-03-31T20:30:00.000-04:00,140430,2026-03-31T11:33:13Z,points,SKATER,CHI,0,8481043,False,,3.217,0.0,0.0,2.623,0.0,0.0,69.0,23.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.2,4,16,20,0.2667,30,0.2867,OVER,-0.2133
10978845,58024,Evan Bouchard,EDM,D,Time On Ice,25,standard,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,time_on_ice,SKATER,SEA,1,8480803,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.6,3,2,5,0.6,6,4,10,0.45,9,11,20,0.4667,30,0.5642,OVER,0.0642
10978843,58835,Vince Dunn,SEA,D,Time On Ice,21.75,standard,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,time_on_ice,SKATER,EDM,0,8478407,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.6,3,2,5,0.4,4,6,10,0.35,7,13,20,0.4,30,0.4725,UNDER,0.0275
10978842,218284,Matty Beniers,SEA,F,Time On Ice,19,standard,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,time_on_ice,SKATER,EDM,0,8482665,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.8,4,1,5,0.4,4,6,10,0.4,8,12,20,0.4667,30,0.5667,OVER,0.0667
10973053,57827,Connor McDavid,EDM,F,Shots On Goal,5.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,shots_on_goal,SKATER,SEA,1,8478402,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.14,OVER,-0.36
10973041,218245,Brandon Montour,SEA,D,Shots On Goal,4.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,shots_on_goal,SKATER,EDM,0,8477986,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.15,3,17,20,0.1,30,0.2625,OVER,-0.2375
10973052,57827,Connor McDavid,EDM,F,Shots On Goal,4.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,shots_on_goal,SKATER,SEA,1,8478402,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.3,3,7,10,0.2,4,16,20,0.2333,30,0.2383,OVER,-0.2617
10973031,305210,Bobby McMann,SEA,F,Shots On Goal,3.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,shots_on_goal,SKATER,EDM,0,8482259,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.3,3,7,10,0.3,6,14,20,0.2333,30,0.2533,OVER,-0.2467
10973040,218245,Brandon Montour,SEA,D,Shots On Goal,3.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,shots_on_goal,SKATER,EDM,0,8477986,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.15,3,17,20,0.1667,30,0.2692,OVER,-0.2308
10977543,57827,Connor McDavid,EDM,F,Shots On Goal,3.5,standard,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,shots_on_goal,SKATER,SEA,1,8478402,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.6,6,4,10,0.45,9,11,20,0.4667,30,0.5642,OVER,0.0642
10979852,57827,Connor McDavid,EDM,F,Points,3.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,points,SKATER,SEA,1,8478402,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0333,30,0.0033,OVER,-0.4967
10973054,57827,Connor McDavid,EDM,F,Shots On Goal,2.5,goblin,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,shots_on_goal,SKATER,SEA,1,8478402,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.6,6,4,10,0.6,12,8,20,0.6333,30,0.6033,OVER,0.1033
10977387,305210,Bobby McMann,SEA,F,Shots On Goal,2.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,shots_on_goal,SKATER,EDM,0,8482259,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.6,6,4,10,0.6,12,8,20,0.5,30,0.59,OVER,0.09
10979851,57827,Connor McDavid,EDM,F,Points,2.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,points,SKATER,SEA,1,8478402,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.3,3,7,10,0.2,4,16,20,0.1667,30,0.3117,OVER,-0.1883
10982667,57827,Connor McDavid,EDM,F,Assists,2.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,assists,SKATER,SEA,1,8478402,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.06,OVER,-0.44
10972624,57827,Connor McDavid,EDM,F,Goals,1.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,goals,SKATER,SEA,1,8478402,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.05,1,19,20,0.0667,30,0.1292,OVER,-0.3708
10973033,305210,Bobby McMann,SEA,F,Shots On Goal,1.5,goblin,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,shots_on_goal,SKATER,EDM,0,8482259,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.8,8,2,10,0.75,15,5,20,0.7333,30,0.7858,OVER,0.2858
10973042,218245,Brandon Montour,SEA,D,Shots On Goal,1.5,goblin,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,shots_on_goal,SKATER,EDM,0,8477986,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.9,9,1,10,0.85,17,3,20,0.7667,30,0.8392,OVER,0.3392
10977533,267736,Berkly Catton,SEA,F,Shots On Goal,1.5,standard,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,shots_on_goal,SKATER,EDM,0,8484800,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.6,6,4,10,0.4,8,12,20,0.4333,30,0.5533,OVER,0.0533
10977542,57827,Connor McDavid,EDM,F,Assists,1.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,assists,SKATER,SEA,1,8478402,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.3,3,7,10,0.35,7,13,20,0.3667,30,0.3542,OVER,-0.1458
10977544,304841,Connor Murphy,EDM,D,Blocked Shots,1.5,standard,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,blocked_shots,SKATER,SEA,1,8484121,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,UNDER,0.5
10977545,58027,Darnell Nurse,EDM,D,Blocked Shots,1.5,standard,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,blocked_shots,SKATER,SEA,1,8477498,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
10977546,58027,Darnell Nurse,EDM,D,Shots On Goal,1.5,goblin,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,shots_on_goal,SKATER,SEA,1,8477498,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.3,3,7,10,0.35,7,13,20,0.4667,30,0.3642,OVER,-0.1358
10979846,267736,Berkly Catton,SEA,F,Points,1.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,points,SKATER,EDM,0,8484800,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.05,1,19,20,0.0667,30,0.0492,OVER,-0.4508
10979847,305210,Bobby McMann,SEA,F,Points,1.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,points,SKATER,EDM,0,8482259,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.25,5,15,20,0.1667,30,0.3542,OVER,-0.1458
10979849,218325,Chandler Stephenson,SEA,F,Points,1.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,points,SKATER,EDM,0,8476905,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.2,4,16,20,0.1333,30,0.1583,OVER,-0.3417
10972620,267736,Berkly Catton,SEA,F,Goals,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,goals,SKATER,EDM,0,8484800,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.1,2,18,20,0.1667,30,0.0667,OVER,-0.4333
10972621,305210,Bobby McMann,SEA,F,Goals,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,goals,SKATER,EDM,0,8482259,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.6,6,4,10,0.5,10,10,20,0.4333,30,0.5683,OVER,0.0683
10972622,218245,Brandon Montour,SEA,D,Goals,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,goals,SKATER,EDM,0,8477986,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.15,3,17,20,0.1,30,0.1475,OVER,-0.3525
10972623,218325,Chandler Stephenson,SEA,F,Goals,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,goals,SKATER,EDM,0,8476905,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1333,30,0.1433,OVER,-0.3567
10972625,58027,Darnell Nurse,EDM,D,Goals,0.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,goals,SKATER,SEA,1,8477498,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0333,30,0.0033,OVER,-0.4967
10973023,190234,Adam Henrique,EDM,F,Goals,0.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,goals,SKATER,SEA,1,8474641,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
10977531,267736,Berkly Catton,SEA,F,Assists,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,assists,SKATER,EDM,0,8484800,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.3,3,7,10,0.15,3,17,20,0.1333,30,0.3008,OVER,-0.1992
10977532,267736,Berkly Catton,SEA,F,Points,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,points,SKATER,EDM,0,8484800,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.3,3,7,10,0.2,4,16,20,0.2667,30,0.3217,OVER,-0.1783
10977534,305210,Bobby McMann,SEA,F,Assists,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,assists,SKATER,EDM,0,8482259,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.35,7,13,20,0.3,30,0.3825,OVER,-0.1175
10977535,305210,Bobby McMann,SEA,F,Points,0.5,standard,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,points,SKATER,EDM,0,8482259,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.6,6,4,10,0.6,12,8,20,0.5667,30,0.5967,OVER,0.0967
10977536,305210,Bobby McMann,SEA,F,Power Play Points,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,power_play_points,SKATER,EDM,0,8482259,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.2,2,8,10,0.1,2,18,20,0.0667,30,0.0917,OVER,-0.4083
10977537,218245,Brandon Montour,SEA,D,Assists,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,assists,SKATER,EDM,0,8477986,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.3,6,14,20,0.3667,30,0.3817,OVER,-0.1183
10977538,218245,Brandon Montour,SEA,D,Power Play Points,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,power_play_points,SKATER,EDM,0,8477986,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0333,30,0.0108,OVER,-0.4892
10977539,218325,Chandler Stephenson,SEA,F,Assists,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,assists,SKATER,EDM,0,8476905,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.4,4,6,10,0.4,8,12,20,0.3667,30,0.4767,OVER,-0.0233
10977540,218325,Chandler Stephenson,SEA,F,Points,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,points,SKATER,EDM,0,8476905,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.4,4,6,10,0.4,8,12,20,0.4333,30,0.4833,OVER,-0.0167
10977541,218325,Chandler Stephenson,SEA,F,Power Play Points,0.5,demon,False,EDM,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,power_play_points,SKATER,EDM,0,8476905,False,,3.414,0.0,0.0,3.471,0.0,0.0,70.0,28.0,WEAK,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0333,30,0.0033,OVER,-0.4967
10977606,190234,Adam Henrique,EDM,F,Plus/Minus,0.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,plus/minus,SKATER,SEA,1,8474641,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.06,OVER,-0.44
10977607,304841,Connor Murphy,EDM,D,Plus/Minus,0.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,plus/minus,SKATER,SEA,1,8484121,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,OVER,-0.5
10977608,267818,Curtis Lazar,EDM,F,Plus/Minus,0.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,plus/minus,SKATER,SEA,1,8477508,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.2,4,16,20,0.1667,30,0.1617,OVER,-0.3383
10977609,58027,Darnell Nurse,EDM,D,Plus/Minus,0.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,plus/minus,SKATER,SEA,1,8477498,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.2,4,16,20,0.2333,30,0.2033,OVER,-0.2967
10979840,190234,Adam Henrique,EDM,F,Assists,0.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,assists,SKATER,SEA,1,8474641,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.15,3,17,20,0.1333,30,0.1858,OVER,-0.3142
10979841,190234,Adam Henrique,EDM,F,Points,0.5,demon,False,SEA,SEA,EDM,2026-03-31T21:00:00.000-04:00,140431,2026-03-31T11:33:13Z,points,SKATER,SEA,1,8474641,False,,3.059,0.0,0.0,2.853,0.0,0.0,68.0,13.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.15,3,17,20,0.1333,30,0.1858,OVER,-0.3142
