projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,combo_prop,combo_player_ids,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge,position_code,position_group,scoring_tier,pp_tier,pts_per_game,goals_per_game,pp_pts_per_game,toi_per_game_api
10801815,59488,Alexis Lafreniere,NYR,F,Points,0.5,goblin,False,OTT,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,points,SKATER,OTT,1,8482109,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.5,5,5,10,0.45,9,11,20,0.3667,30,0.5192,OVER,0.0192,L,F,SECONDARY,PP_OCC,0.671,0.286,0.129,17.43
10801816,59488,Alexis Lafreniere,NYR,F,Power Play Points,0.5,demon,False,OTT,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,power_play_points,SKATER,OTT,1,8482109,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.1,1,9,10,0.1,2,18,20,0.0667,30,0.0567,OVER,-0.4433,L,F,SECONDARY,PP_OCC,0.671,0.286,0.129,17.43
10801817,61209,Artem Zub,OTT,D,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8482245,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.6,6,4,10,0.55,11,9,20,0.5,30,0.5825,OVER,0.0825,D,D,DEPTH,NO_PP,0.353,0.059,0.0,20.35
10801818,218268,Brady Tkachuk,OTT,F,Assists,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,assists,SKATER,NYR,0,8480801,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.5,5,5,10,0.4,8,12,20,0.4,30,0.515,OVER,0.015,L,F,ELITE,PP_REGULAR,0.959,0.388,0.327,17.0
10801819,218268,Brady Tkachuk,OTT,F,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8480801,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.35,7,13,20,0.3667,30,0.3892,OVER,-0.1108,L,F,ELITE,PP_REGULAR,0.959,0.388,0.327,17.0
10801820,218268,Brady Tkachuk,OTT,F,Points,0.5,goblin,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,points,SKATER,NYR,0,8480801,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,1.0,5,0,5,0.8,8,2,10,0.75,15,5,20,0.7333,30,0.8658,OVER,0.3658,L,F,ELITE,PP_REGULAR,0.959,0.388,0.327,17.0
10801821,218268,Brady Tkachuk,OTT,F,Power Play Points,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,power_play_points,SKATER,NYR,0,8480801,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.2,1,4,5,0.2,2,8,10,0.15,3,17,20,0.1333,30,0.1858,OVER,-0.3142,L,F,ELITE,PP_REGULAR,0.959,0.388,0.327,17.0
10801823,218662,Claude Giroux,OTT,F,Assists,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,assists,SKATER,NYR,0,8473512,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.35,7,13,20,0.3667,30,0.1242,OVER,-0.3758,R,F,SECONDARY,PP_OCC,0.623,0.174,0.145,16.55
10801824,218662,Claude Giroux,OTT,F,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8473512,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.4,4,6,10,0.4,8,12,20,0.4667,30,0.3267,OVER,-0.1733,R,F,SECONDARY,PP_OCC,0.623,0.174,0.145,16.55
10801825,218662,Claude Giroux,OTT,F,Points,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,points,SKATER,NYR,0,8473512,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.3,3,7,10,0.45,9,11,20,0.5333,30,0.2258,OVER,-0.2742,R,F,SECONDARY,PP_OCC,0.623,0.174,0.145,16.55
10801826,218662,Claude Giroux,OTT,F,Power Play Points,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,power_play_points,SKATER,NYR,0,8473512,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,R,F,SECONDARY,PP_OCC,0.623,0.174,0.145,16.55
10801828,218217,Drake Batherson,OTT,F,Assists,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,assists,SKATER,NYR,0,8480208,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.6,6,4,10,0.4,8,12,20,0.4,30,0.47,OVER,-0.03,R,F,ELITE,PP_REGULAR,0.924,0.409,0.348,17.52
10801829,218217,Drake Batherson,OTT,F,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8480208,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.2,4,16,20,0.2,30,0.2,OVER,-0.3,R,F,ELITE,PP_REGULAR,0.924,0.409,0.348,17.52
10801830,218217,Drake Batherson,OTT,F,Points,0.5,goblin,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,points,SKATER,NYR,0,8480208,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.8,8,2,10,0.6,12,8,20,0.6,30,0.75,OVER,0.25,R,F,ELITE,PP_REGULAR,0.924,0.409,0.348,17.52
10801831,218217,Drake Batherson,OTT,F,Power Play Points,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,power_play_points,SKATER,NYR,0,8480208,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.14,OVER,-0.36,R,F,ELITE,PP_REGULAR,0.924,0.409,0.348,17.52
10801833,231106,Dylan Cozens,OTT,F,Assists,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,assists,SKATER,NYR,0,8481528,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.25,5,15,20,0.3,30,0.2175,OVER,-0.2825,C,F,SECONDARY,PP_REGULAR,0.739,0.348,0.377,17.07
10801834,231106,Dylan Cozens,OTT,F,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8481528,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.3,3,7,10,0.35,7,13,20,0.3,30,0.4275,OVER,-0.0725,C,F,SECONDARY,PP_REGULAR,0.739,0.348,0.377,17.07
10801835,231106,Dylan Cozens,OTT,F,Power Play Points,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,power_play_points,SKATER,NYR,0,8481528,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.4,2,3,5,0.3,3,7,10,0.25,5,15,20,0.2,30,0.3225,OVER,-0.1775,C,F,SECONDARY,PP_REGULAR,0.739,0.348,0.377,17.07
10801837,231708,Fabian Zetterlund,OTT,F,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8480188,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.3,6,14,20,0.3333,30,0.3083,OVER,-0.1917,L,F,DEPTH,PP_OCC,0.391,0.188,0.087,13.1
10801838,234283,J.T. Miller,NYR,F,Assists,0.5,demon,False,OTT,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,assists,SKATER,OTT,1,8476468,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.5,5,5,10,0.5,10,10,20,0.4333,30,0.5333,OVER,0.0333,C,F,SECONDARY,PP_REGULAR,0.732,0.25,0.214,20.53
10801839,234283,J.T. Miller,NYR,F,Power Play Points,0.5,demon,False,OTT,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,power_play_points,SKATER,OTT,1,8476468,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.1,30,0.0175,OVER,-0.4825,C,F,SECONDARY,PP_REGULAR,0.732,0.25,0.214,20.53
10801840,272276,Jordan Spence,OTT,D,Assists,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,assists,SKATER,NYR,0,8481606,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.3,3,7,10,0.15,3,17,20,0.2,30,0.1475,OVER,-0.3525,D,D,DEPTH,NO_PP,0.383,0.067,0.017,17.58
10801841,272276,Jordan Spence,OTT,D,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8481606,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.4,4,6,10,0.45,9,11,20,0.4667,30,0.3342,OVER,-0.1658,D,D,DEPTH,NO_PP,0.383,0.067,0.017,17.58
10801842,272276,Jordan Spence,OTT,D,Points,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,points,SKATER,NYR,0,8481606,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.3,3,7,10,0.25,5,15,20,0.2667,30,0.1692,OVER,-0.3308,D,D,DEPTH,NO_PP,0.383,0.067,0.017,17.58
10801843,268021,Lars Eller,OTT,F,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8474189,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.4,4,6,10,0.4,8,12,20,0.2667,30,0.4667,OVER,-0.0333,C,F,SHUTDOWN,NO_PP,0.2,0.055,0.0,11.55
10801844,268022,Michael Amadio,OTT,F,Assists,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,assists,SKATER,NYR,0,8478020,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.35,7,13,20,0.3,30,0.3825,OVER,-0.1175,R,F,DEPTH,NO_PP,0.435,0.174,0.0,16.02
10801845,268022,Michael Amadio,OTT,F,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8478020,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.6,6,4,10,0.4,8,12,20,0.4667,30,0.5567,OVER,0.0567,R,F,DEPTH,NO_PP,0.435,0.174,0.0,16.02
10801846,268022,Michael Amadio,OTT,F,Points,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,points,SKATER,NYR,0,8478020,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.6,6,4,10,0.45,9,11,20,0.3667,30,0.5542,OVER,0.0542,R,F,DEPTH,NO_PP,0.435,0.174,0.0,16.02
10801847,218655,Mika Zibanejad,NYR,F,Points,0.5,goblin,False,OTT,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,points,SKATER,OTT,1,8476459,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.6,6,4,10,0.75,15,5,20,0.6333,30,0.5458,OVER,0.0458,C,F,ELITE,PP1_STAR,0.971,0.435,0.435,21.0
10801848,218655,Mika Zibanejad,NYR,F,Power Play Points,0.5,demon,False,OTT,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,power_play_points,SKATER,OTT,1,8476459,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.2,1,4,5,0.3,3,7,10,0.25,5,15,20,0.2,30,0.2425,OVER,-0.2575,C,F,ELITE,PP1_STAR,0.971,0.435,0.435,21.0
10801849,223367,Nick Cousins,OTT,F,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8476393,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.4,8,12,20,0.2667,30,0.3867,OVER,-0.1133,C,F,DEPTH,NO_PP,0.294,0.118,0.0,11.25
10801850,272274,Nikolas Matinpalo,OTT,D,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8484321,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.3,3,7,10,0.2,4,16,20,0.2667,30,0.3217,OVER,-0.1783,D,D,SHUTDOWN,NO_PP,0.135,0.0,0.0,14.8
10801851,172192,Ridly Greig,OTT,F,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8482092,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.35,7,13,20,0.4,30,0.2425,OVER,-0.2575,C,F,DEPTH,NO_PP,0.438,0.172,0.047,16.6
10801853,88000,Shane Pinto,OTT,F,Assists,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,assists,SKATER,NYR,0,8481596,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.3,3,7,10,0.3,6,14,20,0.2667,30,0.2567,OVER,-0.2433,C,F,SECONDARY,NO_PP,0.644,0.305,0.034,18.77
10801854,88000,Shane Pinto,OTT,F,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8481596,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.35,7,13,20,0.4,30,0.3925,OVER,-0.1075,C,F,SECONDARY,NO_PP,0.644,0.305,0.034,18.77
10801855,88000,Shane Pinto,OTT,F,Points,0.5,standard,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,points,SKATER,NYR,0,8481596,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.5,5,5,10,0.5,10,10,20,0.4667,30,0.4567,UNDER,0.0433,C,F,SECONDARY,NO_PP,0.644,0.305,0.034,18.77
10801856,88000,Shane Pinto,OTT,F,Power Play Points,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,power_play_points,SKATER,NYR,0,8481596,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0333,30,0.0108,OVER,-0.4892,C,F,SECONDARY,NO_PP,0.644,0.305,0.034,18.77
10801860,218269,Thomas Chabot,OTT,D,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8478469,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.4,4,6,10,0.45,9,11,20,0.4,30,0.4875,OVER,-0.0125,D,D,SECONDARY,PP_OCC,0.574,0.13,0.13,22.8
10801861,218269,Thomas Chabot,OTT,D,Power Play Points,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,power_play_points,SKATER,NYR,0,8478469,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0333,30,0.0033,OVER,-0.4967,D,D,SECONDARY,PP_OCC,0.574,0.13,0.13,22.8
10801862,272280,Tyler Kleven,OTT,D,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8482095,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.5,10,10,20,0.4333,30,0.4183,OVER,-0.0817,D,D,DEPTH,NO_PP,0.25,0.047,0.0,16.93
10801863,218652,Vincent Trocheck,NYR,F,Assists,0.5,demon,False,OTT,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,assists,SKATER,OTT,1,8476389,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.6,6,4,10,0.55,11,9,20,0.5,30,0.6625,OVER,0.1625,C,F,SECONDARY,PP_REGULAR,0.873,0.273,0.273,20.87
10801864,218652,Vincent Trocheck,NYR,F,Points,0.5,goblin,False,OTT,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,points,SKATER,OTT,1,8476389,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.6,6,4,10,0.7,14,6,20,0.6333,30,0.6983,OVER,0.1983,C,F,SECONDARY,PP_REGULAR,0.873,0.273,0.273,20.87
10801865,218652,Vincent Trocheck,NYR,F,Power Play Points,0.5,demon,False,OTT,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,power_play_points,SKATER,OTT,1,8476389,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.05,1,19,20,0.0333,30,0.0108,OVER,-0.4892,C,F,SECONDARY,PP_REGULAR,0.873,0.273,0.273,20.87
10801866,267629,Vladislav Gavrikov,NYR,D,Power Play Points,0.5,demon,False,OTT,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,power_play_points,SKATER,OTT,1,8478882,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.14,OVER,-0.36,D,D,DEPTH,PP_OCC,0.443,0.2,0.086,23.85
10801867,305145,Warren Foegele,OTT,F,Plus/Minus,0.5,demon,False,NYR,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,plus/minus,SKATER,NYR,0,8477998,False,,3.203,0.0,0.0,2.841,0.0,0.0,69.0,22.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.15,3,17,20,0.1667,30,0.2692,OVER,-0.2308,L,F,SECONDARY,NO_PP,0.625,0.5,0.0,11.42
10803750,267629,Vladislav Gavrikov,NYR,D,Assists,0.5,demon,False,OTT,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,assists,SKATER,OTT,1,8478882,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.4,4,6,10,0.25,5,15,20,0.2,30,0.2775,OVER,-0.2225,D,D,DEPTH,PP_OCC,0.443,0.2,0.086,23.85
10803783,267629,Vladislav Gavrikov,NYR,D,Points,0.5,demon,False,OTT,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,points,SKATER,OTT,1,8478882,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.7,7,3,10,0.45,9,11,20,0.3667,30,0.6692,OVER,0.1692,D,D,DEPTH,PP_OCC,0.443,0.2,0.086,23.85
10803786,218685,Will Cuylle,NYR,F,Points,0.5,demon,False,OTT,OTT,NYR,2026-03-23T19:30:00.000-04:00,138257,2026-03-23T13:32:53Z,points,SKATER,OTT,1,8482157,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.6,6,4,10,0.4,8,12,20,0.4,30,0.63,OVER,0.13,L,F,DEPTH,PP_OCC,0.457,0.229,0.114,17.13
