rank,tier,player,team,opp,is_home,player_role,position_group,prop_display,prop_type,line,direction,composite_hr,hit_rate,hr_L5,hr_L10,hr_L20,hr_season,sample_L5,hit_L5,sample_L10,hit_L10,sample_L20,sample_season,avg_L5,avg_L10,avg_L20,avg_season,gap_vs_line_L5,gap_vs_line_L10,projection,over_L5_raw,under_L5_raw,over_L10_raw,under_L10_raw,last1_raw,last2_raw,last3_raw,games_played,scoring_tier,pp_tier,def_tier,def_rank,opp_gaa,opp_saa,opp_pk_pct,pts_per_game,pp_pts_per_game,toi_avg_L10,toi_per_game_api,prop_score,edge,ml_prob,edge_score,blended_score,pick_type,game_start,game_script_mult,game_script_note
273,D,Alex Killorn,ANA,STL,1,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.1542,0.1542,0.2,0.1,0.15,0.1667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,PP_OCC,AVERAGE,24,3.294,0.000,0.000,0.387,0.053,,16.58,-0.02135,-0.3458,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
274,D,Travis Konecny,PHI,NYI,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.1433,0.1433,0.2,0.1,0.1,0.1333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,ELITE,PP_OCC,ELITE,5,2.826,0.000,0.000,0.930,0.197,,19.32,-0.02236,-0.3567,0.0455,,,demon,2026-04-03T19:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs NYI, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
275,D,Adam Boqvist,NYI,PHI,1,SKATER,D,Assists,assists,0.5,OVER,0.138,0.138,0.2,0.1,0.1,0.08,5,1/5,10,1/10,20,25,,,,,,,,1,4,1,9,,,,,SHUTDOWN,NO_PP,SOLID,14,3.088,0.000,0.000,0.148,0.037,,12.93,-0.02257,-0.3620,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
276,D,Adam Boqvist,NYI,PHI,1,SKATER,D,Points,points,0.5,OVER,0.138,0.138,0.2,0.1,0.1,0.08,5,1/5,10,1/10,20,25,,,,,,,,1,4,1,9,,,,,SHUTDOWN,NO_PP,SOLID,14,3.088,0.000,0.000,0.148,0.037,,12.93,-0.02257,-0.3620,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
277,D,Jake Neighbours,STL,ANA,0,SKATER,F,Points,points,1.5,OVER,0.1367,0.1367,0.2,0.1,0.1,0.0667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,PP_OCC,WEAK,29,3.435,0.000,0.000,0.492,0.082,,15.28,-0.02486,-0.3633,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,0.981,"STL -1.5 pt margin vs ANA, points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
278,D,Bo Horvat,NYI,PHI,1,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.0525,0.0525,0.0,0.1,0.05,0.1,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,SECONDARY,PP_REGULAR,SOLID,14,3.088,0.000,0.000,0.887,0.258,,20.73,-0.02623,-0.4475,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, power_play_points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
279,D,Mikael Granlund,ANA,STL,1,SKATER,F,Assists,assists,0.5,OVER,0.0425,0.0425,0.0,0.0,0.15,0.2,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,SECONDARY,PP_OCC,AVERAGE,24,3.294,0.000,0.000,0.686,0.196,,19.00,-0.02623,-0.4575,0.2388,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
280,D,John Carlson,ANA,STL,1,SKATER,D,Shots On Goal,shots_on_goal,4.5,OVER,0.06,0.06,0.0,0.1,0.1,0.1,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,ELITE,PP_REGULAR,AVERAGE,24,3.294,0.000,0.000,1.000,0.333,,25.23,-0.02701,-0.4400,0.0851,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
281,D,John Carlson,ANA,STL,1,SKATER,D,Blocked Shots,blocked_shots,2.5,OVER,0.0,0.0,0.0,0.0,0.0,0.0,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,ELITE,PP_REGULAR,AVERAGE,24,3.294,0.000,0.000,1.000,0.333,,25.23,-0.02789,-0.5000,0.2388,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, blocked_shots: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
282,D,John Carlson,ANA,STL,1,SKATER,D,Power Play Points,power_play_points,0.5,OVER,0.0,0.0,0.0,0.0,0.0,0.0,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,ELITE,PP_REGULAR,AVERAGE,24,3.294,0.000,0.000,1.000,0.333,,25.23,-0.02789,-0.5000,0.2388,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, power_play_points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
283,D,Mathew Barzal,NYI,PHI,1,SKATER,F,Points,points,2.5,OVER,0.1025,0.1025,0.0,0.2,0.15,0.1,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,ELITE,PP_REGULAR,SOLID,14,3.088,0.000,0.000,0.907,0.253,,20.60,-0.02813,-0.3975,0.0455,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
284,D,Jamie Drysdale,PHI,NYI,0,SKATER,D,Goals,goals,0.5,OVER,0.1692,0.1692,0.2,0.1,0.25,0.1667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,PP_OCC,ELITE,5,2.826,0.000,0.000,0.417,0.097,,21.62,-0.02815,-0.3308,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs NYI, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
285,D,Scott Mayfield,NYI,PHI,1,SKATER,D,Plus/Minus,plus/minus,0.5,OVER,0.15,0.15,0.2,0.1,0.1,0.2,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SHUTDOWN,NO_PP,SOLID,14,3.088,0.000,0.000,0.176,0.000,,16.62,-0.03083,-0.3500,0.1818,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, plus/minus: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
286,D,Emil Heineman,NYI,PHI,1,SKATER,F,Assists,assists,0.5,OVER,0.1292,0.1292,0.2,0.1,0.05,0.0667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,NO_PP,SOLID,14,3.088,0.000,0.000,0.395,0.039,,16.78,-0.03136,-0.3708,0.1818,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
287,D,Robert Thomas,STL,ANA,0,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.0033,0.0033,0.0,0.0,0.0,0.0333,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,SECONDARY,PP_OCC,WEAK,29,3.435,0.000,0.000,0.893,0.196,,19.00,-0.03173,-0.4967,0.2388,,,demon,2026-04-03T22:00:00.000-04:00,0.981,"STL -1.5 pt margin vs ANA, power_play_points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
288,D,Denver Barkey,PHI,NYI,0,SKATER,F,Assists,assists,0.5,OVER,0.1575,0.1575,0.2,0.1,0.15,0.2,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,PP_OCC,ELITE,5,2.826,0.000,0.000,0.368,0.105,,13.38,-0.03191,-0.3425,0.1818,,,demon,2026-04-03T19:00:00.000-04:00,0.982,"PHI -1.5 pt margin vs NYI, assists: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
289,D,Calum Ritchie,NYI,PHI,1,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.0917,0.0917,0.0,0.2,0.1,0.0667,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,DEPTH,PP_OCC,SOLID,14,3.088,0.000,0.000,0.458,0.169,,13.13,-0.03341,-0.4083,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, power_play_points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
290,D,Emil Heineman,NYI,PHI,1,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.1258,0.1258,0.2,0.1,0.05,0.0333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,NO_PP,SOLID,14,3.088,0.000,0.000,0.395,0.039,,16.78,-0.03362,-0.3742,0.1818,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, power_play_points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
291,D,Dylan Holloway,STL,ANA,0,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.0,0.0,0.0,0.0,0.0,0.0,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,SECONDARY,PP_OCC,WEAK,29,3.435,0.000,0.000,0.745,0.078,,18.13,-0.03388,-0.5000,0.2388,,,demon,2026-04-03T22:00:00.000-04:00,0.981,"STL -1.5 pt margin vs ANA, power_play_points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
292,D,Troy Terry,ANA,STL,1,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.0,0.0,0.0,0.0,0.0,0.0,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,ELITE,PP_OCC,AVERAGE,24,3.294,0.000,0.000,1.000,0.167,,18.32,-0.03454,-0.5000,0.2388,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, power_play_points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
293,D,Frank Vatrano,ANA,STL,1,SKATER,F,Points,points,0.5,OVER,0.1242,0.1242,0.0,0.2,0.25,0.1667,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,SHUTDOWN,NO_PP,AVERAGE,24,3.294,0.000,0.000,0.170,0.021,,11.87,-0.03469,-0.3758,0.1818,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
294,D,Matvei Michkov,PHI,NYI,0,SKATER,F,Shots On Goal,shots_on_goal,2.5,OVER,0.1883,0.1883,0.2,0.2,0.1,0.2333,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,DEPTH,PP_OCC,ELITE,5,2.826,0.000,0.000,0.541,0.162,,14.87,-0.03513,-0.3117,0.0455,,,demon,2026-04-03T19:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs NYI, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
295,D,Olen Zellweger,ANA,STL,1,SKATER,D,Points,points,0.5,OVER,0.1433,0.1433,0.2,0.1,0.1,0.1333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,NO_PP,AVERAGE,24,3.294,0.000,0.000,0.288,0.041,,17.13,-0.03625,-0.3567,0.0851,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
296,D,Tyson Foerster,PHI,NYI,0,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.1511,0.1511,0.2,0.1,0.15,0.1364,5,1/5,10,1/10,20,22,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_OCC,ELITE,5,2.826,0.000,0.000,0.636,0.136,,17.40,-0.03700,-0.3489,0.0851,,,demon,2026-04-03T19:00:00.000-04:00,0.981,"PHI -1.5 pt margin vs NYI, power_play_points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
297,D,Mathew Barzal,NYI,PHI,1,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.0033,0.0033,0.0,0.0,0.0,0.0333,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,ELITE,PP_REGULAR,SOLID,14,3.088,0.000,0.000,0.907,0.253,,20.60,-0.03900,-0.4967,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, power_play_points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
298,D,Denver Barkey,PHI,NYI,0,SKATER,F,Goals,goals,0.5,OVER,0.1783,0.1783,0.2,0.2,0.1,0.1333,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,DEPTH,PP_OCC,ELITE,5,2.826,0.000,0.000,0.368,0.105,,13.38,-0.03920,-0.3217,0.1818,,,demon,2026-04-03T19:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs NYI, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
299,D,Jackson LaCombe,ANA,STL,1,SKATER,D,Shots On Goal,shots_on_goal,3.5,OVER,0.0708,0.0708,0.0,0.1,0.15,0.1333,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,SECONDARY,PP_REGULAR,AVERAGE,24,3.294,0.000,0.000,0.720,0.200,,24.30,-0.03942,-0.4292,0.0833,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
300,D,Leo Carlsson,ANA,STL,1,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.0567,0.0567,0.0,0.1,0.1,0.0667,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,ELITE,PP_REGULAR,AVERAGE,24,3.294,0.000,0.000,1.000,0.270,,19.17,-0.04077,-0.4433,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
301,D,Dylan Holloway,STL,ANA,0,SKATER,F,Assists,assists,1.5,OVER,0.0675,0.0675,0.0,0.1,0.15,0.1,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,SECONDARY,PP_OCC,WEAK,29,3.435,0.000,0.000,0.745,0.078,,18.13,-0.04395,-0.4325,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,0.982,"STL -1.5 pt margin vs ANA, assists: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
302,D,Dylan Holloway,STL,ANA,0,SKATER,F,Shots On Goal,shots_on_goal,5.5,OVER,0.06,0.06,0.0,0.1,0.1,0.1,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,SECONDARY,PP_OCC,WEAK,29,3.435,0.000,0.000,0.745,0.078,,18.13,-0.04406,-0.4400,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,0.980,"STL -1.5 pt margin vs ANA, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
303,D,Brayden Schenn,NYI,PHI,1,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.0492,0.0492,0.0,0.1,0.05,0.0667,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,SECONDARY,PP_REGULAR,SOLID,14,3.088,0.000,0.000,0.769,0.231,,16.57,-0.04466,-0.4508,0.1818,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, power_play_points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
304,D,Leo Carlsson,ANA,STL,1,SKATER,F,Points,points,2.5,OVER,0.0567,0.0567,0.0,0.1,0.1,0.0667,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,ELITE,PP_REGULAR,AVERAGE,24,3.294,0.000,0.000,1.000,0.270,,19.17,-0.04529,-0.4433,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
305,D,Olen Zellweger,ANA,STL,1,SKATER,D,Assists,assists,0.5,OVER,0.1292,0.1292,0.2,0.1,0.05,0.0667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,NO_PP,AVERAGE,24,3.294,0.000,0.000,0.288,0.041,,17.13,-0.04563,-0.3708,0.0851,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
306,D,Marc Gatcomb,NYI,PHI,1,SKATER,F,Goals,goals,0.5,OVER,0.1258,0.1258,0.2,0.1,0.05,0.0333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SHUTDOWN,NO_PP,SOLID,14,3.088,0.000,0.000,0.136,0.000,,10.13,-0.04574,-0.3742,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
307,D,Robert Thomas,STL,ANA,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.0558,0.0558,0.0,0.1,0.05,0.1333,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,SECONDARY,PP_OCC,WEAK,29,3.435,0.000,0.000,0.893,0.196,,19.00,-0.04712,-0.4442,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,0.980,"STL -1.5 pt margin vs ANA, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
308,D,Jackson LaCombe,ANA,STL,1,SKATER,D,Blocked Shots,blocked_shots,2.5,OVER,0.0,0.0,0.0,0.0,0.0,0.0,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,SECONDARY,PP_REGULAR,AVERAGE,24,3.294,0.000,0.000,0.720,0.200,,24.30,-0.04784,-0.5000,0.2388,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, blocked_shots: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
309,D,Pius Suter,STL,ANA,0,SKATER,F,Assists,assists,0.5,OVER,0.0817,0.0817,0.0,0.1,0.2,0.1667,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,DEPTH,PP_OCC,WEAK,29,3.435,0.000,0.000,0.439,0.070,,16.03,-0.04970,-0.4183,0.0851,,,demon,2026-04-03T22:00:00.000-04:00,0.982,"STL -1.5 pt margin vs ANA, assists: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
310,D,Jean-Gabriel Pageau,NYI,PHI,1,SKATER,F,Goals,goals,0.5,OVER,0.0917,0.0917,0.0,0.1,0.2,0.2667,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,DEPTH,NO_PP,SOLID,14,3.088,0.000,0.000,0.471,0.015,,15.57,-0.05104,-0.4083,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
311,D,Cam Fowler,STL,ANA,0,SKATER,D,Goals,goals,0.5,OVER,0.0458,0.0458,0.0,0.1,0.05,0.0333,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,DEPTH,PP_OCC,WEAK,29,3.435,0.000,0.000,0.365,0.122,,21.25,-0.05136,-0.4542,0.1818,,,demon,2026-04-03T22:00:00.000-04:00,0.980,"STL -1.5 pt margin vs ANA, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
312,D,Jean-Gabriel Pageau,NYI,PHI,1,SKATER,F,Assists,assists,0.5,OVER,0.0742,0.0742,0.0,0.1,0.15,0.1667,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,DEPTH,NO_PP,SOLID,14,3.088,0.000,0.000,0.471,0.015,,15.57,-0.05170,-0.4258,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
313,D,Christian Dvorak,PHI,NYI,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.1292,0.1292,0.2,0.1,0.05,0.0667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_OCC,ELITE,5,2.826,0.000,0.000,0.635,0.054,,18.52,-0.05220,-0.3708,0.0455,,,demon,2026-04-03T19:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs NYI, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
314,D,Noah Cates,PHI,NYI,0,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.1258,0.1258,0.2,0.1,0.05,0.0333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_OCC,ELITE,5,2.826,0.000,0.000,0.560,0.120,,16.35,-0.05350,-0.3742,0.0851,,,demon,2026-04-03T19:00:00.000-04:00,0.981,"PHI -1.5 pt margin vs NYI, power_play_points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
315,D,Owen Tippett,PHI,NYI,0,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.1258,0.1258,0.2,0.1,0.05,0.0333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_OCC,ELITE,5,2.826,0.000,0.000,0.653,0.093,,16.87,-0.05350,-0.3742,0.0851,,,demon,2026-04-03T19:00:00.000-04:00,0.981,"PHI -1.5 pt margin vs NYI, power_play_points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
316,D,Beckett Sennecke,ANA,STL,1,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.0,0.0,0.0,0.0,0.0,0.0,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,SECONDARY,PP_OCC,AVERAGE,24,3.294,0.000,0.000,0.760,0.160,,17.40,-0.05449,-0.5000,0.2388,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, power_play_points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
317,D,Jackson LaCombe,ANA,STL,1,SKATER,D,Assists,assists,1.5,OVER,0.0108,0.0108,0.0,0.0,0.05,0.0333,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,SECONDARY,PP_REGULAR,AVERAGE,24,3.294,0.000,0.000,0.720,0.200,,24.30,-0.05690,-0.4892,0.1818,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
318,D,Jake Neighbours,STL,ANA,0,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.0033,0.0033,0.0,0.0,0.0,0.0333,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,DEPTH,PP_OCC,WEAK,29,3.435,0.000,0.000,0.492,0.082,,15.28,-0.05783,-0.4967,0.2388,,,demon,2026-04-03T22:00:00.000-04:00,0.981,"STL -1.5 pt margin vs ANA, power_play_points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
319,D,Bo Horvat,NYI,PHI,1,SKATER,F,Points,points,1.5,OVER,0.0708,0.0708,0.0,0.1,0.15,0.1333,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,SECONDARY,PP_REGULAR,SOLID,14,3.088,0.000,0.000,0.887,0.258,,20.73,-0.05837,-0.4292,0.0833,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
320,D,Ian Moore,ANA,STL,1,SKATER,D,Points,points,0.5,OVER,0.085,0.085,0.0,0.1,0.2,0.2,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,SHUTDOWN,NO_PP,AVERAGE,24,3.294,0.000,0.000,0.200,0.000,,14.13,-0.06076,-0.4150,0.1818,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
321,D,Frank Vatrano,ANA,STL,1,SKATER,F,Plus/Minus,plus/minus,0.5,OVER,0.0817,0.0817,0.0,0.1,0.2,0.1667,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,SHUTDOWN,NO_PP,AVERAGE,24,3.294,0.000,0.000,0.170,0.021,,11.87,-0.06295,-0.4183,0.1818,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, plus/minus: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
322,D,Drew Helleson,ANA,STL,1,SKATER,D,Assists,assists,0.5,OVER,0.1025,0.1025,0.0,0.2,0.15,0.1,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,DEPTH,NO_PP,AVERAGE,24,3.294,0.000,0.000,0.255,0.000,,17.15,-0.06338,-0.3975,0.0851,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
323,D,Drew Helleson,ANA,STL,1,SKATER,D,Points,points,0.5,OVER,0.1025,0.1025,0.0,0.2,0.15,0.1,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,DEPTH,NO_PP,AVERAGE,24,3.294,0.000,0.000,0.255,0.000,,17.15,-0.06338,-0.3975,0.0851,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
324,D,Tony DeAngelo,NYI,PHI,1,SKATER,D,Goals,goals,0.5,OVER,0.0558,0.0558,0.0,0.1,0.05,0.1333,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,DEPTH,PP_OCC,SOLID,14,3.088,0.000,0.000,0.458,0.083,,19.05,-0.06396,-0.4442,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
325,D,Pavel Buchnevich,STL,ANA,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.0283,0.0283,0.0,0.0,0.1,0.1333,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,SECONDARY,PP_OCC,WEAK,29,3.435,0.000,0.000,0.595,0.189,,18.15,-0.06719,-0.4717,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,0.980,"STL -1.5 pt margin vs ANA, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
