espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,TEAM_NAME,OVERALL_DEF_RANK,OPP_PPG,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_wins,opp_gp,def_rank,def_tier,updated_at,gp,goals_conceded,goals_conceded_pg,clean_sheets,wins,draws,losses,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes
154738,Guido Carrillo,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,24.5,Passes Attempted,passes,Standard,10783704,10783704,198797,138276,2026-03-23T18:00:00.000-04:00,,,24.5,0,https://static.prizepicks.com/images/manual/Guido Carrillo .png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
131758,Michael Santos,Attacker,CÓRDOBA SDE,ESTUDIANTES,SOCCER,14.5,Passes Attempted,passes,Standard,10783803,10783803,297637,138276,2026-03-23T18:00:00.000-04:00,,,14.5,0,https://static.prizepicks.com/images/manual/Michael_Santos.png,,,,,OK,,2.0,,,,,,,,,,,Elite,2026-03-23T13:40:37.414479+00:00,10.0,5.0,0.5,0.0,5.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
262493,Alejandro Maciel,Defender,CÓRDOBA SDE,ESTUDIANTES,SOCCER,10.5,Clearances,clearances,Standard,10783805,10783805,296871,138276,2026-03-23T18:00:00.000-04:00,,,10.5,0,https://static.prizepicks.com/images/manual/Alejandro_Maciel.png,,,,,OK,,2.0,,,,,,,,,,,Elite,2026-03-23T13:40:37.414479+00:00,10.0,5.0,0.5,0.0,5.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,
154748,Leandro Pírez,Defender,ESTUDIANTES,CÓRDOBA SDE,SOCCER,5.5,Clearances,clearances,Standard,10783709,10783709,275341,138276,2026-03-23T18:00:00.000-04:00,,,5.5,0,https://static.prizepicks.com/images/manual/Leandro_González_Pírez.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,
154738,Guido Carrillo,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,3.0,Shots,shots,Standard,10783696,10783696,198797,138276,2026-03-23T18:00:00.000-04:00,,,3.0,0,https://static.prizepicks.com/images/manual/Guido Carrillo .png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
302051,Tiago Palacios,Midfielder,ESTUDIANTES,CÓRDOBA SDE,SOCCER,2.5,Shots,shots,Standard,10783700,10783700,198798,138276,2026-03-23T18:00:00.000-04:00,,,2.5,0,https://static.prizepicks.com/images/manual/Tiago Palacios .webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
240401,Ezequiel Piovi,Midfielder,ESTUDIANTES,CÓRDOBA SDE,SOCCER,2.5,Tackles,tackles,Standard,10783707,10783707,275342,138276,2026-03-23T18:00:00.000-04:00,,,2.5,0,https://static.prizepicks.com/images/manual/Ezequiel_Piovi.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
218440,Matías Vera,Midfielder,CÓRDOBA SDE,ESTUDIANTES,SOCCER,2.0,Tackles,tackles,Standard,10783804,10783804,246057,138276,2026-03-23T18:00:00.000-04:00,,,2.0,0,https://static.prizepicks.com/images/manual/Matías Gabriel Vera.png,,,,,OK,,2.0,,,,,,,,,,,Elite,2026-03-23T13:40:37.414479+00:00,10.0,5.0,0.5,0.0,5.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
276020,Eric Meza,Defender,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Attempted Dribbles,attempted_dribbles,Standard,10783705,10783705,247085,138276,2026-03-23T18:00:00.000-04:00,,,1.5,0,https://static.prizepicks.com/images/manual/Eric Meza .png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,
154738,Guido Carrillo,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,0.5,Attempted Dribbles,attempted_dribbles,Standard,10783706,10783706,198797,138276,2026-03-23T18:00:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/manual/Guido Carrillo .png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,
264844,Edwuin Cetré,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,4.5,Shots,shots,Demon,10754042,10754042,199536,138276,2026-03-23T18:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Edwuin Cetré.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
316649,Fabricio Pérez,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,4.5,Shots,shots,Demon,10754065,10754065,275336,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Fabricio_Pérez.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
154738,Guido Carrillo,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,4.5,Shots,shots,Demon,10754083,10754083,198797,138276,2026-03-23T18:00:00.000-04:00,,,3.0,2,https://static.prizepicks.com/images/manual/Guido Carrillo .png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
302051,Tiago Palacios,Midfielder,ESTUDIANTES,CÓRDOBA SDE,SOCCER,4.5,Shots,shots,Demon,10754145,10754145,198798,138276,2026-03-23T18:00:00.000-04:00,,,2.5,2,https://static.prizepicks.com/images/manual/Tiago Palacios .webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
234873,Alexis Castro,Midfielder,ESTUDIANTES,CÓRDOBA SDE,SOCCER,3.5,Shots,shots,Demon,10754017,10754017,275334,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alexis_Castro.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
154738,Guido Carrillo,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,3.5,Shots,shots,Demon,10754082,10754082,198797,138276,2026-03-23T18:00:00.000-04:00,,,3.0,1,https://static.prizepicks.com/images/manual/Guido Carrillo .png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
383022,Joaquín Burgos,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,3.5,Shots,shots,Demon,10754099,10754099,275339,138276,2026-03-23T18:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Joaquín_Tobio_Burgos.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
302051,Tiago Palacios,Midfielder,ESTUDIANTES,CÓRDOBA SDE,SOCCER,3.5,Shots,shots,Demon,10754146,10754146,198798,138276,2026-03-23T18:00:00.000-04:00,,,2.5,1,https://static.prizepicks.com/images/manual/Tiago Palacios .webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
264844,Edwuin Cetré,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,3.5,Shots,shots,Demon,10764424,10764424,199536,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Edwuin Cetré.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
149387,Alan Aguerre,Goalkeeper,CÓRDOBA SDE,ESTUDIANTES,SOCCER,3.5,Goalie Saves,saves,Standard,10783662,10783662,231871,138276,2026-03-23T18:00:00.000-04:00,,,3.5,0,https://static.prizepicks.com/images/manual/Alan_Aguerre.png,,,,,OK,,2.0,,,,,,,,,,,Elite,2026-03-23T13:40:37.414479+00:00,10.0,5.0,0.5,0.0,5.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
234873,Alexis Castro,Midfielder,ESTUDIANTES,CÓRDOBA SDE,SOCCER,2.5,Shots On Target,shots_on_target,Demon,10754021,10754021,275334,138276,2026-03-23T18:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Alexis_Castro.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
309131,Brian Aguirre,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,2.5,Shots,shots,Demon,10754028,10754028,297598,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Brian_Aguirre.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
266508,Diego Barrera,Attacker,CÓRDOBA SDE,ESTUDIANTES,SOCCER,2.5,Shots,shots,Demon,10754035,10754035,275820,138276,2026-03-23T18:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Diego Barrera.png,,,,,OK,,2.0,,,,,,,,,,,Elite,2026-03-23T13:40:37.414479+00:00,10.0,5.0,0.5,0.0,5.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
264844,Edwuin Cetré,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,2.5,Shots,shots,Goblin,10754043,10754043,199536,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Edwuin Cetré.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
264844,Edwuin Cetré,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,2.5,Shots On Target,shots_on_target,Demon,10754045,10754045,199536,138276,2026-03-23T18:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Edwuin Cetré.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
316649,Fabricio Pérez,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,2.5,Shots,shots,Goblin,10754066,10754066,275336,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Fabricio_Pérez.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
316649,Fabricio Pérez,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,2.5,Shots On Target,shots_on_target,Demon,10754067,10754067,275336,138276,2026-03-23T18:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Fabricio_Pérez.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
154738,Guido Carrillo,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,2.5,Shots On Target,shots_on_target,Demon,10754086,10754086,198797,138276,2026-03-23T18:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Guido Carrillo .png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
383022,Joaquín Burgos,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,2.5,Shots,shots,Demon,10754098,10754098,275339,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Joaquín_Tobio_Burgos.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
365160,Mikel Amondarain,Midfielder,ESTUDIANTES,CÓRDOBA SDE,SOCCER,2.5,Shots,shots,Demon,10754128,10754128,246645,138276,2026-03-23T18:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Mikel Jesús Amondarain.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
331043,Santiago Núñez,Defender,ESTUDIANTES,CÓRDOBA SDE,SOCCER,2.5,Shots,shots,Demon,10754137,10754137,172734,138276,2026-03-23T18:00:00.000-04:00,,,,2,https://imgur.com/q6wuP41.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
108622,Fernando Muslera,Goalkeeper,ESTUDIANTES,CÓRDOBA SDE,SOCCER,2.0,Goalie Saves,saves,Standard,10783661,10783661,246714,138276,2026-03-23T18:00:00.000-04:00,,,2.0,0,https://static.prizepicks.com/images/manual/Néstor_Fernando_Muslera_Micol.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
234873,Alexis Castro,Midfielder,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots,shots,Goblin,10754019,10754019,275334,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alexis_Castro.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
234873,Alexis Castro,Midfielder,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10754020,10754020,275334,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alexis_Castro.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
266508,Diego Barrera,Attacker,CÓRDOBA SDE,ESTUDIANTES,SOCCER,1.5,Shots,shots,Demon,10754034,10754034,275820,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Diego Barrera.png,,,,,OK,,2.0,,,,,,,,,,,Elite,2026-03-23T13:40:37.414479+00:00,10.0,5.0,0.5,0.0,5.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
266508,Diego Barrera,Attacker,CÓRDOBA SDE,ESTUDIANTES,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10754038,10754038,275820,138276,2026-03-23T18:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Diego Barrera.png,,,,,OK,,2.0,,,,,,,,,,,Elite,2026-03-23T13:40:37.414479+00:00,10.0,5.0,0.5,0.0,5.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
264844,Edwuin Cetré,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10754044,10754044,199536,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Edwuin Cetré.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
276020,Eric Meza,Defender,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots,shots,Demon,10754049,10754049,247085,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Eric Meza .png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
318082,Eros Mancuso,Defender,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots,shots,Demon,10754054,10754054,297010,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Eros_Mancuso.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
322987,Ezequiel Naya,Attacker,CÓRDOBA SDE,ESTUDIANTES,SOCCER,1.5,Shots,shots,Demon,10754058,10754058,295043,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ezequiel_Naya.png,,,,,OK,,2.0,,,,,,,,,,,Elite,2026-03-23T13:40:37.414479+00:00,10.0,5.0,0.5,0.0,5.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
322987,Ezequiel Naya,Attacker,CÓRDOBA SDE,ESTUDIANTES,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10754061,10754061,295043,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ezequiel_Naya.png,,,,,OK,,2.0,,,,,,,,,,,Elite,2026-03-23T13:40:37.414479+00:00,10.0,5.0,0.5,0.0,5.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
316649,Fabricio Pérez,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10754068,10754068,275336,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Fabricio_Pérez.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
154738,Guido Carrillo,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10754085,10754085,198797,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Guido Carrillo .png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
383022,Joaquín Burgos,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots,shots,Goblin,10754100,10754100,275339,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Joaquín_Tobio_Burgos.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
383022,Joaquín Burgos,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10754101,10754101,275339,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Joaquín_Tobio_Burgos.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
154748,Leandro Pírez,Defender,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots,shots,Demon,10754108,10754108,275341,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Leandro_González_Pírez.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
240401,Ezequiel Piovi,Midfielder,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots,shots,Demon,10754113,10754113,275342,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Ezequiel_Piovi.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
365160,Mikel Amondarain,Midfielder,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots,shots,Demon,10754127,10754127,246645,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Mikel Jesús Amondarain.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
250467,Santiago Arzamendia,Defender,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots,shots,Demon,10754133,10754133,275345,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Santiago_Arzamendia.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
331043,Santiago Núñez,Defender,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots,shots,Demon,10754138,10754138,172734,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://imgur.com/q6wuP41.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
302051,Tiago Palacios,Midfielder,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10754148,10754148,198798,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Tiago Palacios .webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
154738,Guido Carrillo,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,1.5,Shots,shots,Goblin,10764425,10764425,198797,138276,2026-03-23T18:00:00.000-04:00,,,3.0,1,https://static.prizepicks.com/images/manual/Guido Carrillo .png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
276024,Adolfo Gaich,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,0.5,Goals,goals,Demon,10754011,10754011,295302,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Adolfo_Gaich.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
407279,Alan Laprida,Attacker,CÓRDOBA SDE,ESTUDIANTES,SOCCER,0.5,Goals,goals,Demon,10754012,10754012,298391,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alan_Laprida.png,,,,,OK,,2.0,,,,,,,,,,,Elite,2026-03-23T13:40:37.414479+00:00,10.0,5.0,0.5,0.0,5.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
262493,Alejandro Maciel,Defender,CÓRDOBA SDE,ESTUDIANTES,SOCCER,0.5,Shots,shots,Demon,10754013,10754013,296871,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alejandro_Maciel.png,,,,,OK,,2.0,,,,,,,,,,,Elite,2026-03-23T13:40:37.414479+00:00,10.0,5.0,0.5,0.0,5.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
262493,Alejandro Maciel,Defender,CÓRDOBA SDE,ESTUDIANTES,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10754014,10754014,296871,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alejandro_Maciel.png,,,,,OK,,2.0,,,,,,,,,,,Elite,2026-03-23T13:40:37.414479+00:00,10.0,5.0,0.5,0.0,5.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
234873,Alexis Castro,Midfielder,ESTUDIANTES,CÓRDOBA SDE,SOCCER,0.5,Assists,assists,Demon,10754015,10754015,275334,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alexis_Castro.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
234873,Alexis Castro,Midfielder,ESTUDIANTES,CÓRDOBA SDE,SOCCER,0.5,Goals,goals,Demon,10754016,10754016,275334,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alexis_Castro.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
234873,Alexis Castro,Midfielder,ESTUDIANTES,CÓRDOBA SDE,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,10754022,10754022,275334,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alexis_Castro.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
195760,Santiago Moyano,Defender,CÓRDOBA SDE,ESTUDIANTES,SOCCER,0.5,Shots,shots,Demon,10754023,10754023,275816,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Santiago Moyano.png,,,,,OK,,2.0,,,,,,,,,,,Elite,2026-03-23T13:40:37.414479+00:00,10.0,5.0,0.5,0.0,5.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
195760,Santiago Moyano,Defender,CÓRDOBA SDE,ESTUDIANTES,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10754024,10754024,275816,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Santiago Moyano.png,,,,,OK,,2.0,,,,,,,,,,,Elite,2026-03-23T13:40:37.414479+00:00,10.0,5.0,0.5,0.0,5.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
309131,Brian Aguirre,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,0.5,Assists,assists,Demon,10754025,10754025,297598,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Brian_Aguirre.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
309131,Brian Aguirre,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10754026,10754026,297598,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Brian_Aguirre.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
309131,Brian Aguirre,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,0.5,Goals,goals,Demon,10754027,10754027,297598,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Brian_Aguirre.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
309131,Brian Aguirre,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,0.5,Shots,shots,Goblin,10754030,10754030,297598,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Brian_Aguirre.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
309131,Brian Aguirre,Attacker,ESTUDIANTES,CÓRDOBA SDE,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10754031,10754031,297598,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Brian_Aguirre.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
266508,Diego Barrera,Attacker,CÓRDOBA SDE,ESTUDIANTES,SOCCER,0.5,Assists,assists,Demon,10754032,10754032,275820,138276,2026-03-23T18:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Diego Barrera.png,,,,,OK,,2.0,,,,,,,,,,,Elite,2026-03-23T13:40:37.414479+00:00,10.0,5.0,0.5,0.0,5.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
