prop_cat,n,hits,hr,sport,dimension,lift_pp,pick_type_norm,direction,tier,def_tier,player_tier_bucket,l5_side_bucket,l10_side_bucket,l10_streak,consistency_grade,minutes_tier,usage_tier,game_total_bucket,h2h_bucket,confidence_tier,on_ticket_flag,hit_rate_bin,edge_bin,ml_prob_bin,top3_weak_overperformer,top3_elite_fader,injury_boost_candidate,team_star_out,usage_vacuum,stack_70_eligible,pick_dir_def,tier_dir_player
fantasy,128,82,0.640625,CBB,prop_cat,14.660124631212652,,,,,,,,,,,,,,,,,,,,,,,,,,
stl,407,253,0.6216216216216216,CBB,prop_cat,12.759786793374811,,,,,,,,,,,,,,,,,,,,,,,,,,
assists,680,418,0.6147058823529412,CBB,prop_cat,12.068212866506773,,,,,,,,,,,,,,,,,,,,,,,,,,
rebounds,1136,664,0.5845070422535211,CBB,prop_cat,9.048328856564764,,,,,,,,,,,,,,,,,,,,,,,,,,
fg3m,409,235,0.5745721271393643,CBB,prop_cat,8.054837345149085,,,,,,,,,,,,,,,,,,,,,,,,,,
points,1850,1048,0.5664864864864865,CBB,prop_cat,7.246273279861298,,,,,,,,,,,,,,,,,,,,,,,,,,
tov,271,153,0.5645756457564576,CBB,prop_cat,7.055189206858409,,,,,,,,,,,,,,,,,,,,,,,,,,
stocks,52,29,0.5576923076923077,CBB,prop_cat,6.366855400443422,,,,,,,,,,,,,,,,,,,,,,,,,,
ra,482,265,0.549792531120332,CBB,prop_cat,5.57687774324585,,,,,,,,,,,,,,,,,,,,,,,,,,
blk,145,77,0.5310344827586206,CBB,prop_cat,3.701072907074715,,,,,,,,,,,,,,,,,,,,,,,,,,
pra,1176,624,0.5306122448979592,CBB,prop_cat,3.658849121008573,,,,,,,,,,,,,,,,,,,,,,,,,,
pr,824,433,0.5254854368932039,CBB,prop_cat,3.146168320533044,,,,,,,,,,,,,,,,,,,,,,,,,,
pa,629,324,0.5151033386327504,CBB,prop_cat,2.107958494487688,,,,,,,,,,,,,,,,,,,,,,,,,,
—,18247,8454,0.46330903710198934,CBB,prop_cat,-3.0714716585884148,,,,,,,,,,,,,,,,,,,,,,,,,,
,9658,5948,0.6158624974114724,CBB,pick_type_norm,12.183874372359888,Goblin,,,,,,,,,,,,,,,,,,,,,,,,,
,11000,5655,0.514090909090909,CBB,pick_type_norm,2.0067155403035555,Standard,,,,,,,,,,,,,,,,,,,,,,,,,
,5780,1458,0.25224913494809686,CBB,pick_type_norm,-24.177461873977663,Demon,,,,,,,,,,,,,,,,,,,,,,,,,
,5871,3254,0.5542497019247147,CBB,direction,6.022594823684119,,UNDER,,,,,,,,,,,,,,,,,,,,,,,,
,20567,9807,0.47683181796081103,CBB,direction,-1.7191935727062457,,OVER,,,,,,,,,,,,,,,,,,,,,,,,
,2579,1589,0.6161302830554478,CBB,tier,12.210652936757432,,,A,,,,,,,,,,,,,,,,,,,,,,,
,3274,1943,0.5934636530238241,CBB,tier,9.94398993359506,,,B,,,,,,,,,,,,,,,,,,,,,,,
,9910,5511,0.5561049445005045,CBB,tier,6.208119081263103,,,C,,,,,,,,,,,,,,,,,,,,,,,
,192,83,0.4322916666666667,CBB,tier,-6.1732087021206805,,,,,,,,,,,,,,,,,,,,,,,,,,
,10483,3935,0.37536964609367546,CBB,tier,-11.865410759419802,,,D,,,,,,,,,,,,,,,,,,,,,,,
,272,154,0.5661764705882353,CBB,def_tier,7.215271690036179,,,,average,,,,,,,,,,,,,,,,,,,,,,
,3046,1702,0.5587655942219304,CBB,def_tier,6.474184053405691,,,,elite,,,,,,,,,,,,,,,,,,,,,,
,480,266,0.5541666666666667,CBB,def_tier,6.01429129787932,,,,weak,,,,,,,,,,,,,,,,,,,,,,
,682,372,0.5454545454545454,CBB,def_tier,5.143079176667192,,,,good,,,,,,,,,,,,,,,,,,,,,,
,4508,2271,0.50377107364685,CBB,def_tier,0.9747319958976541,,,,Avg,,,,,,,,,,,,,,,,,,,,,,
,3910,1891,0.4836317135549872,CBB,def_tier,-1.0392040132886304,,,,Above Avg,,,,,,,,,,,,,,,,,,,,,,
,5641,2684,0.47580216273710335,CBB,def_tier,-1.822159095077014,,,,Elite,,,,,,,,,,,,,,,,,,,,,,
,4563,2170,0.47556432171816787,CBB,def_tier,-1.845943196970562,,,,Weak,,,,,,,,,,,,,,,,,,,,,,
,3336,1551,0.46492805755395683,CBB,def_tier,-2.9095696133916658,,,,,,,,,,,,,,,,,,,,,,,,,,
,26438,13061,0.4940237536878735,CBB,player_tier_bucket,0.0,,,,,mid/other,,,,,,,,,,,,,,,,,,,,,
,26438,13061,0.4940237536878735,CBB,l5_side_bucket,0.0,,,,,,(missing),,,,,,,,,,,,,,,,,,,,
,26438,13061,0.4940237536878735,CBB,l10_side_bucket,0.0,,,,,,,(missing),,,,,,,,,,,,,,,,,,,
,26438,13061,0.4940237536878735,CBB,l10_streak,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,26438,13061,0.4940237536878735,CBB,consistency_grade,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,552,318,0.5760869565217391,CBB,minutes_tier,8.206320283386564,,,,,,,,,,0,,,,,,,,,,,,,,,,
,279,151,0.5412186379928315,CBB,minutes_tier,4.719488430495805,,,,,,,,,,1,,,,,,,,,,,,,,,,
,87,45,0.5172413793103449,CBB,minutes_tier,2.3217625622471374,,,,,,,,,,2,,,,,,,,,,,,,,,,
,25461,12520,0.49173245355641965,CBB,minutes_tier,-0.2291300131453844,,,,,,,,,,,,,,,,,,,,,,,,,,
,59,27,0.4576271186440678,CBB,minutes_tier,-3.639663504380569,,,,,,,,,,3,,,,,,,,,,,,,,,,
,26438,13061,0.4940237536878735,CBB,usage_tier,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,26438,13061,0.4940237536878735,CBB,game_total_bucket,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,26438,13061,0.4940237536878735,CBB,h2h_bucket,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,7485,4192,0.5600534402137608,CBB,confidence_tier,6.602968652588731,,,,,,,,,,,,,,MED,,,,,,,,,,,,
,18953,8869,0.4679470268559067,CBB,confidence_tier,-2.607672683196677,,,,,,,,,,,,,,LOW,,,,,,,,,,,,
,26438,13061,0.4940237536878735,CBB,on_ticket_flag,0.0,,,,,,,,,,,,,,,False,,,,,,,,,,,
,26438,13061,0.4940237536878735,CBB,hit_rate_bin,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,3998,2412,0.6033016508254128,CBB,edge_bin,10.927789713753928,,,,,,,,,,,,,,,,,2+,,,,,,,,,
,2169,1257,0.5795297372060858,CBB,edge_bin,8.55059835182123,,,,,,,,,,,,,,,,,1-1.5,,,,,,,,,
,3238,1786,0.551575046324892,CBB,edge_bin,5.755129263701847,,,,,,,,,,,,,,,,,0.5-1,,,,,,,,,
,1350,717,0.5311111111111111,CBB,edge_bin,3.7087357423237597,,,,,,,,,,,,,,,,,1.5-2,,,,,,,,,
,3824,1976,0.5167364016736402,CBB,edge_bin,2.271264798576672,,,,,,,,,,,,,,,,,0-0.5,,,,,,,,,
,199,89,0.4472361809045226,CBB,edge_bin,-4.678757278335088,,,,,,,,,,,,,,,,,,,,,,,,,,
,11660,4824,0.4137221269296741,CBB,edge_bin,-8.030162675819941,,,,,,,,,,,,,,,,,<0,,,,,,,,,
,56,40,0.7142857142857143,CBB,ml_prob_bin,22.02619605978408,,,,,,,,,,,,,,,,,,80+,,,,,,,,
,678,424,0.6253687315634219,CBB,ml_prob_bin,13.134497787554839,,,,,,,,,,,,,,,,,,60-70,,,,,,,,
,903,510,0.5647840531561462,CBB,ml_prob_bin,7.076029946827273,,,,,,,,,,,,,,,,,,50-60,,,,,,,,
,24395,11883,0.4871080139372822,CBB,ml_prob_bin,-0.6915739750591288,,,,,,,,,,,,,,,,,,,,,,,,,,
,375,181,0.4826666666666667,CBB,ml_prob_bin,-1.1357087021206802,,,,,,,,,,,,,,,,,,<50,,,,,,,,
,26438,13061,0.4940237536878735,CBB,top3_weak_overperformer,0.0,,,,,,,,,,,,,,,,,,,no,,,,,,,
,26438,13061,0.4940237536878735,CBB,top3_elite_fader,0.0,,,,,,,,,,,,,,,,,,,,no,,,,,,
,26438,13061,0.4940237536878735,CBB,injury_boost_candidate,0.0,,,,,,,,,,,,,,,,,,,,,no,,,,,
,26438,13061,0.4940237536878735,CBB,team_star_out,0.0,,,,,,,,,,,,,,,,,,,,,,no,,,,
,26438,13061,0.4940237536878735,CBB,usage_vacuum,0.0,,,,,,,,,,,,,,,,,,,,,,,no,,,
,26438,13061,0.4940237536878735,CBB,stack_70_eligible,0.0,,,,,,,,,,,,,,,,,,,,,,,,no,,
,132,87,0.6590909090909091,CBB,pick_dir_def,16.506715540303556,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=average,
,1479,933,0.6308316430020284,CBB,pick_dir_def,13.680788931415494,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=Avg,
,223,140,0.6278026905829597,CBB,pick_dir_def,13.37789368950862,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=weak,
,328,205,0.625,CBB,pick_dir_def,13.097624631212652,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=good,
,1368,847,0.6191520467836257,CBB,pick_dir_def,12.512829309575219,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=Above Avg,
,1652,1011,0.6119854721549637,CBB,pick_dir_def,11.796171846709019,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=elite,
,1431,874,0.6107617051013278,CBB,pick_dir_def,11.673795141345428,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=Weak,
,2021,1229,0.6081147946561108,CBB,pick_dir_def,11.409104096823736,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=Elite,
,1024,622,0.607421875,CBB,pick_dir_def,11.339812131212652,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=(missing),
,550,323,0.5872727272727273,CBB,pick_dir_def,9.324897358485378,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=elite,
,1166,656,0.5626072041166381,CBB,pick_dir_def,6.858345042876462,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=Weak,
,862,482,0.5591647331786543,CBB,pick_dir_def,6.514097949078085,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=Elite,
,861,475,0.5516840882694541,CBB,pick_dir_def,5.7660334581580655,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=Above Avg,
,1137,625,0.5496921723834652,CBB,pick_dir_def,5.566841869559175,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=Avg,
,662,360,0.5438066465256798,CBB,pick_dir_def,4.978289283780629,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=Avg,
,853,462,0.5416178194607268,CBB,pick_dir_def,4.759406577285335,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=(missing),
,180,97,0.5388888888888889,CBB,pick_dir_def,4.486513520101537,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=weak,
,190,98,0.5157894736842106,CBB,pick_dir_def,2.1765719996337083,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=good,
,72,36,0.5,CBB,pick_dir_def,0.597624631212651,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=average,
,545,268,0.4917431192660551,CBB,pick_dir_def,-0.2280634421818417,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=Weak,
,796,380,0.47738693467336685,CBB,pick_dir_def,-1.6636819014506643,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=Above Avg,
,578,267,0.4619377162629758,CBB,pick_dir_def,-3.2086037424897684,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=(missing),
,68,31,0.45588235294117646,CBB,pick_dir_def,-3.814140074669703,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=average,
,1395,629,0.45089605734767024,CBB,pick_dir_def,-4.3127696340203245,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=Elite,
,844,368,0.43601895734597157,CBB,pick_dir_def,-5.800479634190192,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=elite,
,164,69,0.42073170731707316,CBB,pick_dir_def,-7.329204637080034,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=good,
,77,29,0.37662337662337664,CBB,pick_dir_def,-11.740037706449685,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=weak,
,1230,353,0.2869918699186992,CBB,pick_dir_def,-20.70318837691743,,,,,,,,,,,,,,,,,,,,,,,,,Demon | OVER | def=Avg,
,1421,372,0.2617874736101337,CBB,pick_dir_def,-23.22362800777398,,,,,,,,,,,,,,,,,,,,,,,,,Demon | OVER | def=Weak,
,1363,344,0.2523844460748349,CBB,pick_dir_def,-24.16393076130386,,,,,,,,,,,,,,,,,,,,,,,,,Demon | OVER | def=Elite,
,881,200,0.22701475595913734,CBB,pick_dir_def,-26.700899772873615,,,,,,,,,,,,,,,,,,,,,,,,,Demon | OVER | def=(missing),
,885,189,0.2135593220338983,CBB,pick_dir_def,-28.046443165397516,,,,,,,,,,,,,,,,,,,,,,,,,Demon | OVER | def=Above Avg,
,2051,1284,0.6260360799609946,CBB,tier_dir_player,13.201232627312114,,,,,,,,,,,,,,,,,,,,,,,,,,A | OVER | mid/other
,2312,1424,0.615916955017301,CBB,tier_dir_player,12.189320132942754,,,,,,,,,,,,,,,,,,,,,,,,,,B | OVER | mid/other
,528,305,0.5776515151515151,CBB,tier_dir_player,8.362776146364165,,,,,,,,,,,,,,,,,,,,,,,,,,A | UNDER | mid/other
,6713,3736,0.5565321018918516,CBB,tier_dir_player,6.250834820397816,,,,,,,,,,,,,,,,,,,,,,,,,,C | OVER | mid/other
,3197,1775,0.5552080075070378,CBB,tier_dir_player,6.118425381916431,,,,,,,,,,,,,,,,,,,,,,,,,,C | UNDER | mid/other
,1165,638,0.5476394849785408,CBB,tier_dir_player,5.361573129066727,,,,,,,,,,,,,,,,,,,,,,,,,,D | UNDER | mid/other
,962,519,0.5395010395010394,CBB,tier_dir_player,4.547728581316596,,,,,,,,,,,,,,,,,,,,,,,,,,B | UNDER | mid/other
,173,66,0.3815028901734104,CBB,tier_dir_player,-11.25208635144631,,,,,,,,,,,,,,,,,,,,,,,,,,? | OVER | mid/other
,9318,3297,0.3538312942691565,CBB,tier_dir_player,-14.0192459418717,,,,,,,,,,,,,,,,,,,,,,,,,,D | OVER | mid/other
pitching outs,1045,520,0.49760765550239233,MLB,prop_cat,19.682019283898413,,,,,,,,,,,,,,,,,,,,,,,,,,
pitcher fantasy score,1149,546,0.4751958224543081,MLB,prop_cat,17.440835979089986,,,,,,,,,,,,,,,,,,,,,,,,,,
pitches thrown,1484,688,0.4636118598382749,MLB,prop_cat,16.282439717486668,,,,,,,,,,,,,,,,,,,,,,,,,,
walks allowed,2326,1034,0.4445399828030954,MLB,prop_cat,14.37525201396872,,,,,,,,,,,,,,,,,,,,,,,,,,
hits allowed,4861,1920,0.39498045669615306,MLB,prop_cat,9.419299403274483,,,,,,,,,,,,,,,,,,,,,,,,,,
pitcher strikeouts,5980,2357,0.3941471571906355,MLB,prop_cat,9.335969452722725,,,,,,,,,,,,,,,,,,,,,,,,,,
hitter strikeouts,25294,9577,0.3786273424527556,MLB,prop_cat,7.783987978934737,,,,,,,,,,,,,,,,,,,,,,,,,,
hits,34188,12681,0.37091962091962094,MLB,prop_cat,7.0132158256212715,,,,,,,,,,,,,,,,,,,,,,,,,,
plate appearances,731,266,0.36388508891928867,MLB,prop_cat,6.309762625588045,,,,,,,,,,,,,,,,,,,,,,,,,,
hits+runs+rbis,22312,7728,0.3463607027608462,MLB,prop_cat,4.557324009743796,,,,,,,,,,,,,,,,,,,,,,,,,,
singles,8639,2716,0.31438823937955784,MLB,prop_cat,1.360077671614962,,,,,,,,,,,,,,,,,,,,,,,,,,
total bases,71370,20713,0.29021998038391483,MLB,prop_cat,-1.056748227949339,,,,,,,,,,,,,,,,,,,,,,,,,,
walks,16448,4694,0.28538424124513617,MLB,prop_cat,-1.540322141827205,,,,,,,,,,,,,,,,,,,,,,,,,,
runs,23901,6666,0.2789004644157148,MLB,prop_cat,-2.1886998247693414,,,,,,,,,,,,,,,,,,,,,,,,,,
rbis,9041,1914,0.21170224532684437,MLB,prop_cat,-8.908521733656386,,,,,,,,,,,,,,,,,,,,,,,,,,
doubles,6334,922,0.1455636248815914,MLB,prop_cat,-15.52238377818168,,,,,,,,,,,,,,,,,,,,,,,,,,
home runs,14119,1735,0.12288405694454281,MLB,prop_cat,-17.790340571886542,,,,,,,,,,,,,,,,,,,,,,,,,,
stolen bases,8498,860,0.1012002824193928,MLB,prop_cat,-19.95871802440154,,,,,,,,,,,,,,,,,,,,,,,,,,
triples,70,3,0.04285714285714286,MLB,prop_cat,-25.793031980626534,,,,,,,,,,,,,,,,,,,,,,,,,,
,50417,30661,0.6081480453021798,MLB,pick_type_norm,30.73605826387716,Goblin,,,,,,,,,,,,,,,,,,,,,,,,,
,12931,6438,0.4978733276622071,MLB,pick_type_norm,19.70858649987989,Standard,,,,,,,,,,,,,,,,,,,,,,,,,
,194442,40441,0.2079849003816048,MLB,pick_type_norm,-9.280256228180342,Demon,,,,,,,,,,,,,,,,,,,,,,,,,
,5686,3059,0.5379880408019697,MLB,direction,23.720057813856148,,UNDER,,,,,,,,,,,,,,,,,,,,,,,,
,252104,74481,0.2954375971821153,MLB,direction,-0.5349865481292904,,OVER,,,,,,,,,,,,,,,,,,,,,,,,
,8815,4420,0.5014180374361883,MLB,tier,20.063057477278008,,,C,,,,,,,,,,,,,,,,,,,,,,,
,36268,17692,0.4878129480533804,MLB,tier,18.702548538997217,,,B,,,,,,,,,,,,,,,,,,,,,,,
,29843,14011,0.4694903327413464,MLB,tier,16.870287007793817,,,A,,,,,,,,,,,,,,,,,,,,,,,
,182864,41417,0.22649072534779946,MLB,tier,-7.429673731560876,,,D,,,,,,,,,,,,,,,,,,,,,,,
,45244,14121,0.31210768278666784,MLB,def_tier,1.1320220123259617,,,,Below Avg,,,,,,,,,,,,,,,,,,,,,,
,43258,13235,0.3059549678672153,MLB,def_tier,0.5167505203807099,,,,Avg,,,,,,,,,,,,,,,,,,,,,,
,47137,14350,0.3044317627341579,MLB,def_tier,0.3644300070749673,,,,Weak,,,,,,,,,,,,,,,,,,,,,,
,41417,12233,0.2953618079532559,MLB,def_tier,-0.5425654710152328,,,,Elite,,,,,,,,,,,,,,,,,,,,,,
,42409,12472,0.29408851894645005,MLB,def_tier,-0.6698943716958172,,,,Above Avg,,,,,,,,,,,,,,,,,,,,,,
,38325,11129,0.2903848662752772,MLB,def_tier,-1.0402596388131014,,,,,,,,,,,,,,,,,,,,,,,,,,
,56064,18512,0.3301940639269406,MLB,player_tier_bucket,2.9406601263532393,,,,,top3,,,,,,,,,,,,,,,,,,,,,
,178673,52628,0.29454926038069545,MLB,player_tier_bucket,-0.6238202282712768,,,,,mid/other,,,,,,,,,,,,,,,,,,,,,
,23053,6400,0.2776211339088188,MLB,player_tier_bucket,-2.3166328754589403,,,,,bottom3,,,,,,,,,,,,,,,,,,,,,
,19211,11367,0.5916922596429129,MLB,l5_side_bucket,29.09047969795047,,,,,,4-5 hot,,,,,,,,,,,,,,,,,,,,
,27620,13379,0.4843953656770456,MLB,l5_side_bucket,18.36079030136374,,,,,,3 warm,,,,,,,,,,,,,,,,,,,,
,42239,12237,0.2897085631762116,MLB,l5_side_bucket,-1.1078899487196647,,,,,,(missing),,,,,,,,,,,,,,,,,,,,
,168720,40557,0.24038051209103842,MLB,l5_side_bucket,-6.040695057236981,,,,,,0-2 cold,,,,,,,,,,,,,,,,,,,,
,12753,6328,0.49619697326119344,MLB,l10_side_bucket,19.54095105977852,,,,,,,4-5 hot,,,,,,,,,,,,,,,,,,,
,219116,65913,0.3008132678581208,MLB,l10_side_bucket,0.0025805194712569257,,,,,,,(missing),,,,,,,,,,,,,,,,,,,
,4915,1455,0.2960325534079349,MLB,l10_side_bucket,-0.47549092554733385,,,,,,,3 warm,,,,,,,,,,,,,,,,,,,
,21006,3844,0.1829953346662858,MLB,l10_side_bucket,-11.77921279971224,,,,,,,0-2 cold,,,,,,,,,,,,,,,,,,,
,3370,2037,0.6044510385756676,MLB,l10_streak,30.36635759122594,,,,,,,,HOT,,,,,,,,,,,,,,,,,,
,12346,5111,0.41398023651385063,MLB,l10_streak,11.319277385044241,,,,,,,,NEUTRAL,,,,,,,,,,,,,,,,,,
,219116,65913,0.3008132678581208,MLB,l10_streak,0.0025805194712569257,,,,,,,,,,,,,,,,,,,,,,,,,,
,22958,4479,0.19509539158463282,MLB,l10_streak,-10.56920710787754,,,,,,,,COLD,,,,,,,,,,,,,,,,,,
,643,310,0.4821150855365474,MLB,consistency_grade,18.13276228731392,,,,,,,,,C,,,,,,,,,,,,,,,,,
,94,44,0.46808510638297873,MLB,consistency_grade,16.72976437195705,,,,,,,,,B,,,,,,,,,,,,,,,,,
,1724,709,0.41125290023201855,MLB,consistency_grade,11.046543756861032,,,,,,,,,D,,,,,,,,,,,,,,,,,
,231776,70035,0.3021667472041972,MLB,consistency_grade,0.13792845407889498,,,,,,,,,,,,,,,,,,,,,,,,,,
,15463,4415,0.285520274202936,MLB,consistency_grade,-1.5267188460472203,,,,,,,,,?,,,,,,,,,,,,,,,,,
,8054,2010,0.24956543332505587,MLB,consistency_grade,-5.122202933835235,,,,,,,,,F,,,,,,,,,,,,,,,,,
,821,410,0.4993909866017052,MLB,minutes_tier,19.8603523938297,,,,,,,,,,Med,,,,,,,,,,,,,,,,
,364,176,0.4835164835164835,MLB,minutes_tier,18.27290208530753,,,,,,,,,,High,,,,,,,,,,,,,,,,
,2001,934,0.46676661669165415,MLB,minutes_tier,16.597915402824594,,,,,,,,,,Elite,,,,,,,,,,,,,,,,
,238270,71706,0.300944306878751,MLB,minutes_tier,0.015684421534278847,,,,,,,,,,Low,,,,,,,,,,,,,,,,
,7084,1884,0.26595143986448333,MLB,minutes_tier,-3.483602279892489,,,,,,,,,,DNP Risk,,,,,,,,,,,,,,,,
,9233,2423,0.2624282465070941,MLB,minutes_tier,-3.83592161563141,,,,,,,,,,0,,,,,,,,,,,,,,,,
,257790,77540,0.3007874626634082,MLB,usage_tier,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,257790,77540,0.3007874626634082,MLB,game_total_bucket,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,257790,77540,0.3007874626634082,MLB,h2h_bucket,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,37372,22199,0.5940008562560205,MLB,confidence_tier,29.321339359261227,,,,,,,,,,,,,,HIGH,,,,,,,,,,,,
,30597,14443,0.47203974245841096,MLB,confidence_tier,17.125227979500274,,,,,,,,,,,,,,MED,,,,,,,,,,,,
,30647,9036,0.2948412568930075,MLB,confidence_tier,-0.5946205770400725,,,,,,,,,,,,,,,,,,,,,,,,,,
,159174,31862,0.2001708821792504,MLB,confidence_tier,-10.061658048415783,,,,,,,,,,,,,,LOW,,,,,,,,,,,,
,1165,759,0.6515021459227468,MLB,on_ticket_flag,35.07146832593386,,,,,,,,,,,,,,,True,,,,,,,,,,,
,256625,76781,0.29919532391622017,MLB,on_ticket_flag,-0.15921387471880544,,,,,,,,,,,,,,,False,,,,,,,,,,,
,19750,11809,0.5979240506329114,MLB,hit_rate_bin,29.71365879695032,,,,,,,,,,,,,,,,70+,,,,,,,,,,
,353,184,0.5212464589235127,MLB,hit_rate_bin,22.045899626010453,,,,,,,,,,,,,,,,65-70,,,,,,,,,,
,29327,14125,0.4816380809492959,MLB,hit_rate_bin,18.085061828588767,,,,,,,,,,,,,,,,55-60,,,,,,,,,,
,1300,555,0.4269230769230769,MLB,hit_rate_bin,12.613561425966868,,,,,,,,,,,,,,,,60-65,,,,,,,,,,
,1046,422,0.40344168260038243,MLB,hit_rate_bin,10.265421993697421,,,,,,,,,,,,,,,,50-55,,,,,,,,,,
,11635,3203,0.2752900730554362,MLB,hit_rate_bin,-2.549738960797204,,,,,,,,,,,,,,,,,,,,,,,,,,
,194379,47242,0.24304065768421484,MLB,hit_rate_bin,-5.774680497919338,,,,,,,,,,,,,,,,<50,,,,,,,,,,
,4317,2689,0.6228862636089877,MLB,edge_bin,32.209880094557946,,,,,,,,,,,,,,,,,2+,,,,,,,,,
,3021,1756,0.581264481959616,MLB,edge_bin,28.04770192962078,,,,,,,,,,,,,,,,,1.5-2,,,,,,,,,
,8083,4698,0.5812198441172832,MLB,edge_bin,28.0432381453875,,,,,,,,,,,,,,,,,1-1.5,,,,,,,,,
,12534,6834,0.5452369554810914,MLB,edge_bin,24.44494928176832,,,,,,,,,,,,,,,,,0.5-1,,,,,,,,,
,41169,19214,0.4667103888848405,MLB,edge_bin,16.59229262214323,,,,,,,,,,,,,,,,,0-0.5,,,,,,,,,
,188666,42349,0.22446545747511476,MLB,edge_bin,-7.632200518829347,,,,,,,,,,,,,,,,,<0,,,,,,,,,
,12214,7384,0.604552153266743,MLB,ml_prob_bin,30.376469060333484,,,,,,,,,,,,,,,,,,80+,,,,,,,,
,7648,4511,0.5898274058577406,MLB,ml_prob_bin,28.90399431943324,,,,,,,,,,,,,,,,,,70-80,,,,,,,,
,5226,2736,0.5235361653272101,MLB,ml_prob_bin,22.27487026638019,,,,,,,,,,,,,,,,,,60-70,,,,,,,,
,82728,26746,0.3233004545014989,MLB,ml_prob_bin,2.251299183809069,,,,,,,,,,,,,,,,,,50-60,,,,,,,,
,7242,2172,0.299917149958575,MLB,ml_prob_bin,-0.08703127048332315,,,,,,,,,,,,,,,,,,,,,,,,,,
,142732,33991,0.2381456155592299,MLB,ml_prob_bin,-6.264184710417833,,,,,,,,,,,,,,,,,,<50,,,,,,,,
,8727,2964,0.3396356136129254,MLB,top3_weak_overperformer,3.8848150949517155,,,,,,,,,,,,,,,,,,,yes,,,,,,,
,249063,74576,0.2994262495834387,MLB,top3_weak_overperformer,-0.13612130799695032,,,,,,,,,,,,,,,,,,,no,,,,,,,
,22319,7248,0.3247457323356781,MLB,top3_elite_fader,2.3958269672269883,,,,,,,,,,,,,,,,,,,,yes,,,,,,
,235471,70292,0.2985165901533522,MLB,top3_elite_fader,-0.22708725100560323,,,,,,,,,,,,,,,,,,,,no,,,,,,
,257790,77540,0.3007874626634082,MLB,injury_boost_candidate,0.0,,,,,,,,,,,,,,,,,,,,,no,,,,,
,257790,77540,0.3007874626634082,MLB,team_star_out,0.0,,,,,,,,,,,,,,,,,,,,,,no,,,,
,257790,77540,0.3007874626634082,MLB,usage_vacuum,0.0,,,,,,,,,,,,,,,,,,,,,,,no,,,
,1559,1027,0.6587556125721616,MLB,stack_70_eligible,35.79681499087534,,,,,,,,,,,,,,,,,,,,,,,,yes,,
,256231,76513,0.29860945787199833,MLB,stack_70_eligible,-0.21780047914098932,,,,,,,,,,,,,,,,,,,,,,,,no,,
,9123,5654,0.6197522744711169,MLB,pick_dir_def,31.89648118077087,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=Below Avg,
,8500,5216,0.6136470588235294,MLB,pick_dir_def,31.28595961601212,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=Avg,
,8122,4945,0.6088401871460232,MLB,pick_dir_def,30.805272448261494,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=Elite,
,7080,4289,0.6057909604519774,MLB,pick_dir_def,30.500349778856922,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=(missing),
