team_id,opp_team_id,player_norm,espn_athlete_id,game_date,event_id,MIN,PTS,REB,AST,STL,BLK,TO,3PM
2628,258,natalie mazurek,4704324,20260328,401856582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,258,emily hunter,5312750,20260328,401856582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,258,sarah portlock,5312748,20260328,401856582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,258,clara bielefeld,5312749,20260328,401856582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,258,taliyah parker,5239106,20260328,401856582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,258,maddie scherr,4433420,20260328,401856582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,26,sophie hart,4898385,20260327,401856578,21.0,11.0,2.0,1.0,0.0,0.0,2.0,0.0
135,26,tori mckinney,5240193,20260327,401856578,31.0,9.0,3.0,1.0,0.0,1.0,2.0,3.0
135,26,grace grocholski,5175701,20260327,401856578,32.0,12.0,6.0,1.0,1.0,0.0,2.0,2.0
135,26,mara braun,4858666,20260327,401856578,38.0,9.0,2.0,2.0,1.0,0.0,2.0,0.0
135,26,amaya battle,4682766,20260327,401856578,35.0,6.0,8.0,4.0,2.0,0.0,2.0,0.0
135,26,niamya holloway,5108516,20260327,401856578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,26,finau tonga,4595843,20260327,401856578,18.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
135,26,zoey bershers,5311569,20260327,401856578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,26,makena christian,5311570,20260327,401856578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,26,kennedy klick,5175700,20260327,401856578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,26,brynn senden,5175699,20260327,401856578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,26,brylee glenn,4898995,20260327,401856578,20.0,9.0,1.0,0.0,1.0,0.0,2.0,1.0
135,26,taylor woodson,5175689,20260327,401856578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
