PLAYER_NAME,PLAYER_NORM,TEAM,season_avg,games,avg_min,category,team_slate,team_def_key,rank_on_team,leader_side,PLAYER_NAME_split,n_games,n_elite,n_weak,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,overperform_vs_weak,fades_vs_elite
Janelle Salaun,janelle salaun,GS,2.5161290322580645,31,22.225806451612904,fg3m,GSV,GS,1,top,Janelle Salaun,28.0,6.0,11.0,-0.16316365638621916,0.7466181980500867,0.10822226594953871,-0.9307942265963255,-0.08002247813576499,0.45454545454545453,0.6666666666666666,-0.6383959321005479,False,False
Kate Martin,kate martin,GS,2.0,1,23.0,fg3m,GSV,GS,2,top,,,,,,,,,,,,,False,False
Kayla Thornton,kayla thornton,GS,1.6875,32,24.40625,fg3m,GSV,GS,3,top,Kayla Thornton,29.0,6.0,11.0,0.06622403334120104,-0.4427015250544663,0.4909334708128712,-0.06863017180999648,0.14005290589330543,0.45454545454545453,0.16666666666666666,0.9336349958673376,False,True
Ashlon Jackson,ashlon jackson,GS,8.0,1,26.0,pra,GSV,GS,1,bottom,,,,,,,,,,,,,False,False
Kiah Stokes,kiah stokes,GS,10.40625,32,22.21875,pra,GSV,GS,2,bottom,Kiah Stokes,29.0,6.0,11.0,1.0563784166229568,1.3726579520697166,1.2783784602172183,0.6947386089381705,-0.12756329753603346,0.6363636363636364,0.5,-0.09427949185249829,False,False
Kaitlyn Chen,kaitlyn chen,GS,11.129032258064516,31,15.516129032258064,pra,GSV,GS,3,bottom,Kaitlyn Chen,28.0,5.0,11.0,-0.2974505937668975,-1.647636738906089,1.1582615028069574,-1.069275788484934,0.14366544730778186,0.45454545454545453,0.2,2.8058982417130465,False,True
Veronica Burton,veronica burton,GS,20.8125,32,27.96875,pra,GSV,GS,1,top,Veronica Burton,29.0,6.0,11.0,-0.9186131437912479,-3.4104575163398696,-0.5350628968573807,-0.024278683872981748,-0.03611642076724366,0.45454545454545453,0.3333333333333333,2.875394619482489,False,True
Gabby Williams,gabby williams,GS,19.724137931034484,29,24.75862068965517,pra,GSV,GS,2,top,Gabby Williams,26.0,6.0,10.0,-1.4663586567694176,1.6623546946689363,-5.453627568084089,0.6436822436822431,-0.33339505399227903,0.1,0.6666666666666666,-7.115982262753025,False,False
Janelle Salaun,janelle salaun,GS,18.032258064516128,31,22.225806451612904,pra,GSV,GS,3,top,Janelle Salaun,28.0,6.0,11.0,-0.3355417135184838,0.6795038323676099,0.8853506930779657,-2.1100953269618934,-0.008700632620068207,0.45454545454545453,0.5,0.20584686071035574,False,False
Ashlon Jackson,ashlon jackson,GS,1.0,1,26.0,pts,GSV,GS,1,bottom,,,,,,,,,,,,,False,False
Kiah Stokes,kiah stokes,GS,3.875,32,22.21875,pts,GSV,GS,2,bottom,Kiah Stokes,29.0,6.0,11.0,0.5962527339860038,1.6974400871459696,0.8443761212400499,-0.18178738091018798,-0.17831299235414433,0.6363636363636364,0.5,-0.8530639659059197,False,False
Kaila Charles,kaila charles,GS,5.935483870967742,31,19.903225806451612,pts,GSV,GS,3,bottom,Kaila Charles,28.0,6.0,11.0,-0.42224831115348144,-3.8176929995815443,0.6467215444488169,0.36084257238680023,0.3164696263111597,0.45454545454545453,0.16666666666666666,4.464414544030361,False,True
Gabby Williams,gabby williams,GS,14.344827586206897,29,24.75862068965517,pts,GSV,GS,1,top,Gabby Williams,26.0,6.0,10.0,-0.4223563059766425,1.0208403603333946,-3.6113184424271383,1.9006878306878305,-0.27917943175833937,0.4,0.6666666666666666,-4.632158802760533,False,False
Janelle Salaun,janelle salaun,GS,13.193548387096774,31,22.225806451612904,pts,GSV,GS,2,top,Janelle Salaun,28.0,6.0,11.0,-0.43640175557363214,0.25039751413590405,1.180805675805676,-2.428226970430868,0.023785484746213465,0.45454545454545453,0.6666666666666666,0.9304081616697719,False,False
Veronica Burton,veronica burton,GS,11.96875,32,27.96875,pts,GSV,GS,3,top,Veronica Burton,29.0,6.0,11.0,-1.1667277224589272,-2.3038671023965143,-1.3582088018716771,-0.422633709695113,-0.07816407171962882,0.36363636363636365,0.16666666666666666,0.9456583005248371,False,True
Kaitlyn Chen,kaitlyn chen,GS,1.2580645161290323,31,15.516129032258064,reb,GSV,GS,1,bottom,Kaitlyn Chen,28.0,5.0,11.0,-0.5232892559966056,-0.4590608875128998,-0.35844044844044837,-0.701162483124627,0.02097442255587977,0.18181818181818182,0.4,0.10062043907245144,False,True
Tiffany Hayes,tiffany hayes,GS,1.5,28,16.892857142857142,reb,GSV,GS,2,bottom,Tiffany Hayes,25.0,6.0,11.0,0.19173493089970411,0.7781003718503717,0.036267172955886655,-0.03427098264054787,-0.11362349930652872,0.45454545454545453,0.5,-0.7418331988944851,False,False
Cecilia Zandalasini,cecilia zandalasini,GS,2.0,27,18.333333333333332,reb,GSV,GS,3,bottom,Cecilia Zandalasini,24.0,6.0,10.0,0.2943896568724944,0.4670634920634921,0.1458111695068217,0.3506073896863371,0.08356394342362111,0.3,0.5,-0.32125232255667047,False,False
Kate Martin,kate martin,GS,7.0,1,23.0,reb,GSV,GS,1,top,,,,,,,,,,,,,False,False
Kiah Stokes,kiah stokes,GS,5.375,32,22.21875,reb,GSV,GS,2,top,Kiah Stokes,29.0,6.0,11.0,0.49301009280750485,0.0472222222222222,0.5214176594003104,0.6898637587234079,-0.05260560501914422,0.45454545454545453,0.5,0.47419543717808815,False,False
Kayla Thornton,kayla thornton,GS,5.03125,32,24.40625,reb,GSV,GS,3,top,Kayla Thornton,29.0,6.0,11.0,0.2668108260863574,-0.8092047930283224,-0.4870264677479984,1.495836154991857,-0.08124207516133246,0.36363636363636365,0.3333333333333333,0.322178325280324,False,True
Kate Martin,kate martin,GS,0.0,1,23.0,stl,GSV,GS,1,bottom,,,,,,,,,,,,,False,False
Kaitlyn Chen,kaitlyn chen,GS,0.25806451612903225,31,15.516129032258064,stl,GSV,GS,2,bottom,Kaitlyn Chen,28.0,5.0,11.0,0.11901311648942549,-0.14353973168214657,0.25002544593453685,0.10831550123622839,0.25593176456658084,0.36363636363636365,0.0,0.3935651776166834,False,False
Janelle Salaun,janelle salaun,GS,0.6774193548387096,31,22.225806451612904,stl,GSV,GS,3,bottom,Janelle Salaun,28.0,6.0,11.0,0.04276414549519899,-0.4997616404350151,0.24049980322707595,0.1409516437252569,0.3645137387021986,0.7272727272727273,0.16666666666666666,0.740261443662091,True,True
Ashlon Jackson,ashlon jackson,GS,2.0,1,26.0,stl,GSV,GS,1,top,,,,,,,,,,,,,False,False
Gabby Williams,gabby williams,GS,1.5862068965517242,29,24.75862068965517,stl,GSV,GS,2,top,Gabby Williams,26.0,6.0,10.0,-0.15660302871494455,0.0036053629319883576,-0.5145543876413441,0.10522329522329521,-0.15421841392370259,0.2,0.5,-0.5181597505733324,False,False
Veronica Burton,veronica burton,GS,1.40625,32,27.96875,stl,GSV,GS,3,top,Veronica Burton,29.0,6.0,11.0,0.1490252561159127,0.8300108932461874,0.3228286587646789,-0.3507873482105938,-0.04676352855279659,0.6363636363636364,0.6666666666666666,-0.5071822344815085,False,False
Kate Martin,kate martin,GS,0.0,1,23.0,stocks,GSV,GS,1,bottom,,,,,,,,,,,,,False,False
Kaitlyn Chen,kaitlyn chen,GS,0.25806451612903225,31,15.516129032258064,stocks,GSV,GS,2,bottom,Kaitlyn Chen,28.0,5.0,11.0,0.11901311648942549,-0.14353973168214657,0.25002544593453685,0.10831550123622839,0.25593176456658084,0.36363636363636365,0.0,0.3935651776166834,False,False
Janelle Salaun,janelle salaun,GS,0.8064516129032258,31,22.225806451612904,stocks,GSV,GS,3,bottom,Janelle Salaun,28.0,6.0,11.0,-0.005893974588813653,-0.4637110825191321,0.27487319078228173,-0.03694271745246259,0.3514048830432556,0.6363636363636364,0.16666666666666666,0.7385842733014139,True,True
Ashlon Jackson,ashlon jackson,GS,3.0,1,26.0,stocks,GSV,GS,1,top,,,,,,,,,,,,,False,False
Kiah Stokes,kiah stokes,GS,2.5,32,22.21875,stocks,GSV,GS,2,top,Kiah Stokes,29.0,6.0,11.0,0.009366226800638915,1.00838779956427,-0.24262714155181409,-0.25915063859142806,-0.34800667710902344,0.36363636363636365,0.6666666666666666,-1.2510149411160842,False,False
Veronica Burton,veronica burton,GS,1.875,32,27.96875,stocks,GSV,GS,3,top,Veronica Burton,29.0,6.0,11.0,0.1087702870721441,0.6401416122004356,0.11443387564017872,-0.16210699834603334,-0.04622157806098333,0.7272727272727273,0.8333333333333334,-0.5257077365602569,False,False
Makayla Timpson,makayla timpson,IND,0.5517241379310345,29,19.96551724137931,ast,IND,IND,1,bottom,Makayla Timpson,26.0,9.0,9.0,0.04513433955222635,0.0014550264550264745,-0.3308444998214819,0.5172497610819979,-0.16132091032697676,0.2222222222222222,0.3333333333333333,-0.3322995262765084,False,False
Lexie Hull,lexie hull,IND,0.75,32,19.53125,ast,IND,IND,2,bottom,Lexie Hull,29.0,10.0,9.0,0.00897376491518718,-0.06334251525031133,0.08061321394654727,0.01681454095246162,0.12188842258961767,0.5555555555555556,0.5,0.14395572919685862,False,False
Monique Billings,monique billings,IND,1.088235294117647,34,20.58823529411765,ast,IND,IND,3,bottom,Monique Billings,31.0,10.0,11.0,0.20972496846954425,0.1884769808154288,0.4622327167781714,-0.046785567015830164,0.2105435708668992,0.45454545454545453,0.5,0.2737557359627426,False,False
Caitlin Clark,caitlin clark,IND,7.67741935483871,31,28.806451612903224,ast,IND,IND,1,top,Caitlin Clark,28.0,10.0,9.0,1.2052270879972116,0.9964476188772864,1.200787771898883,1.4416435920065684,-0.03644385618509136,0.5555555555555556,0.5,0.2043401530215967,False,False
Aliyah Boston,aliyah boston,IND,3.1,30,26.7,ast,IND,IND,2,top,Aliyah Boston,27.0,8.0,9.0,0.04589340207932228,0.39136363636363636,0.5496303079636413,-0.683846000644016,0.03637429619378913,0.5555555555555556,0.375,0.15826667160000496,False,False
Kelsey Mitchell,kelsey mitchell,IND,2.5714285714285716,35,31.428571428571427,ast,IND,IND,3,top,Kelsey Mitchell,32.0,10.0,11.0,0.5336383075851366,0.11779624106829982,0.36494678243360357,1.0803680750247033,0.004835383588653969,0.45454545454545453,0.6,0.24715054136530373,False,False
Sophie Cunningham,sophie cunningham,IND,0.08823529411764706,34,22.205882352941178,blk,IND,IND,1,bottom,Sophie Cunningham,31.0,10.0,11.0,0.031178026751145595,0.027297226069603876,-0.06913389640662367,0.1454019429062335,-0.1025033250224804,0.0,0.1,-0.09643112247622754,False,False
Kelsey Mitchell,kelsey mitchell,IND,0.11428571428571428,35,31.428571428571427,blk,IND,IND,2,bottom,Kelsey Mitchell,32.0,10.0,11.0,0.08009736747306317,-0.04591262359644712,0.14672693764135947,0.12802233464068535,0.1842608918334842,0.18181818181818182,0.0,0.1926395612378066,False,False
Tyasha Harris,tyasha harris,IND,0.17391304347826086,23,16.47826086956522,blk,IND,IND,3,bottom,Tyasha Harris,20.0,7.0,7.0,-0.035346438477243426,-0.08942892946652345,-0.08412698412698412,0.08466043760161406,-0.05599732323723278,0.14285714285714285,0.14285714285714285,0.0053019453395393296,False,False
Shatori Walker-Kimbrough,shatori walker kimbrough,IND,1.3333333333333333,3,20.333333333333332,blk,IND,IND,1,top,,,,,,,,,,,,,False,False
Aliyah Boston,aliyah boston,IND,1.1666666666666667,30,26.7,blk,IND,IND,2,top,Aliyah Boston,27.0,8.0,9.0,0.018666067279395633,-0.3233534752284753,-0.004649979649979634,0.31326614352213006,0.07748787386555543,0.4444444444444444,0.25,0.31870349557849564,False,True
Makayla Timpson,makayla timpson,IND,0.9655172413793104,29,19.96551724137931,blk,IND,IND,3,top,Makayla Timpson,26.0,9.0,9.0,0.10360728839348231,-0.32897842897842894,0.6497380763280167,-0.02413091598946858,0.31658306822803467,0.5555555555555556,0.3333333333333333,0.9787165053064457,True,True
Makayla Timpson,makayla timpson,IND,0.0,29,19.96551724137931,fg3m,IND,IND,1,bottom,Makayla Timpson,26.0,9.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Monique Billings,monique billings,IND,0.17647058823529413,34,20.58823529411765,fg3m,IND,IND,2,bottom,Monique Billings,31.0,10.0,11.0,-0.1251849884677105,-0.206007971580863,-0.13126721763085397,-0.037671553275100196,0.15060407188082192,0.18181818181818182,0.1,0.07474075395000904,False,False
Raven Johnson,raven johnson,IND,0.45454545454545453,22,16.90909090909091,fg3m,IND,IND,3,bottom,Raven Johnson,19.0,5.0,6.0,-0.025817403135310914,0.557936507936508,-0.003911194584569159,-0.40709325396825397,-0.389963062112763,0.3333333333333333,0.8,-0.5618477025210771,False,False
Kelsey Mitchell,kelsey mitchell,IND,2.8,35,31.428571428571427,fg3m,IND,IND,1,top,Kelsey Mitchell,32.0,10.0,11.0,0.6861484404601033,0.4447319061657297,0.778842874895252,0.8129235826562031,0.18340969297044024,0.7272727272727273,0.7,0.33411096872952223,False,False
Caitlin Clark,caitlin clark,IND,2.5806451612903225,31,28.806451612903224,fg3m,IND,IND,2,top,Caitlin Clark,28.0,10.0,9.0,0.3407649425337812,0.3803721725844489,0.6318342151675486,0.005687636510383065,0.07382174429703131,0.4444444444444444,0.4,0.2514620425830997,False,False
Sophie Cunningham,sophie cunningham,IND,1.6470588235294117,34,22.205882352941178,fg3m,IND,IND,3,top,Sophie Cunningham,31.0,10.0,11.0,0.15169358178730705,0.1660255328744336,0.3756955166046074,-0.10904049759885,0.05368668961606626,0.5454545454545454,0.6,0.20966998373017381,False,False
Tyasha Harris,tyasha harris,IND,8.869565217391305,23,16.47826086956522,pra,IND,IND,1,bottom,Tyasha Harris,20.0,7.0,7.0,1.3067874284727998,-3.1900241675617615,4.398412698412698,2.9461714755832404,0.5314722877207217,0.7142857142857143,0.14285714285714285,7.58843686597446,True,True
Lexie Hull,lexie hull,IND,9.46875,32,19.53125,pra,IND,IND,2,bottom,Lexie Hull,29.0,10.0,9.0,-0.24143600863606887,-2.949554171327035,1.3391873558540224,1.0441211260138152,0.25170450962815966,0.5555555555555556,0.2,4.288741527181057,True,True
Raven Johnson,raven johnson,IND,10.363636363636363,22,16.90909090909091,pra,IND,IND,3,bottom,Raven Johnson,19.0,5.0,6.0,-1.4204909967008714,1.4357142857142855,-4.40715006098133,-0.9656250000000002,-0.28779522788615636,0.16666666666666666,0.4,-5.842864346695615,False,False
Caitlin Clark,caitlin clark,IND,32.29032258064516,31,28.806451612903224,pra,IND,IND,1,top,Caitlin Clark,28.0,10.0,9.0,4.108934852102214,4.9793153436503825,4.107348618459729,3.143431650691179,-0.07668822810607968,0.6666666666666666,0.7,-0.8719667251906538,False,False
Aliyah Boston,aliyah boston,IND,27.8,30,26.7,pra,IND,IND,2,top,Aliyah Boston,27.0,8.0,9.0,3.126114364177066,1.5456806156806149,3.887979921313255,3.7047823615516564,0.0217466290909109,0.7777777777777778,0.625,2.34229930563264,True,False
Kelsey Mitchell,kelsey mitchell,IND,27.571428571428573,35,31.428571428571427,pra,IND,IND,3,top,Kelsey Mitchell,32.0,10.0,11.0,4.649132887207507,2.3041832160214515,3.389532642560161,8.040505560205814,0.1271444859355244,0.8181818181818182,0.5,1.0853494265387096,True,False
Tyasha Harris,tyasha harris,IND,5.043478260869565,23,16.47826086956522,pts,IND,IND,1,bottom,Tyasha Harris,20.0,7.0,7.0,0.9070855696590989,-2.2870181405895695,2.4452380952380954,2.8390286184403837,0.4595814242199987,0.5714285714285714,0.14285714285714285,4.7322562358276645,True,True
Raven Johnson,raven johnson,IND,5.045454545454546,22,16.90909090909091,pts,IND,IND,2,bottom,Raven Johnson,19.0,5.0,6.0,-0.6939236360655624,1.8142857142857143,-1.7447132073293066,-1.4734623015873018,-0.3744147767428828,0.3333333333333333,0.6,-3.5589989216150206,False,False
Lexie Hull,lexie hull,IND,5.5,32,19.53125,pts,IND,IND,3,bottom,Lexie Hull,29.0,10.0,9.0,-0.08374541805296948,-2.1510474921269522,1.067928367928368,0.9470502486378098,0.2677125540070828,0.5555555555555556,0.2,3.21897586005532,True,True
Kelsey Mitchell,kelsey mitchell,IND,23.428571428571427,35,31.428571428571427,pts,IND,IND,1,top,Kelsey Mitchell,32.0,10.0,11.0,3.7013420822887957,2.3970453402806347,2.5077353171485544,6.080673158345547,0.08894966983994505,0.7272727272727273,0.5,0.1106899768679197,False,False
Caitlin Clark,caitlin clark,IND,20.838709677419356,31,28.806451612903224,pts,IND,IND,2,top,Caitlin Clark,28.0,10.0,9.0,2.7084816917278927,4.2715836390804425,2.5103703703703704,1.169813071582582,-0.0959306058601308,0.7777777777777778,0.6,-1.761213268710072,False,False
Aliyah Boston,aliyah boston,IND,16.466666666666665,30,26.7,pts,IND,IND,3,top,Aliyah Boston,27.0,8.0,9.0,1.7670549434278078,0.6341735810485809,2.0468321801655134,2.421560520267255,0.0092628782764019,0.5555555555555556,0.375,1.4126585991169325,True,False
Tyasha Harris,tyasha harris,IND,1.3043478260869565,23,16.47826086956522,reb,IND,IND,1,bottom,Tyasha Harris,20.0,7.0,7.0,0.13270573831912835,0.06022944265425461,0.5428571428571429,-0.26124855536620245,0.20010417315175438,0.42857142857142855,0.42857142857142855,0.4826277002028883,False,False
Kelsey Mitchell,kelsey mitchell,IND,1.5714285714285714,35,31.428571428571427,reb,IND,IND,2,bottom,Kelsey Mitchell,32.0,10.0,11.0,0.41415249733357484,-0.21065836532748294,0.5168505429780036,0.8794643268355624,0.13808158555465994,0.6363636363636364,0.3,0.7275089083054865,True,False
Sophie Cunningham,sophie cunningham,IND,2.2058823529411766,34,22.205882352941178,reb,IND,IND,3,bottom,Sophie Cunningham,31.0,10.0,11.0,-0.019477183909551676,-0.365119104983873,0.27953258862349767,-0.0027460126215846704,0.14761896334801916,0.36363636363636365,0.2,0.6446516936073707,False,True
Aliyah Boston,aliyah boston,IND,8.233333333333333,30,26.7,reb,IND,IND,1,top,Aliyah Boston,27.0,8.0,9.0,1.3131660186699359,0.5201433982683983,1.2915174331841,1.967067841928419,0.0165863096358532,0.6666666666666666,0.375,0.7713740349157017,True,False
Monique Billings,monique billings,IND,5.205882352941177,34,20.58823529411765,reb,IND,IND,2,top,Monique Billings,31.0,10.0,11.0,0.2730536962428144,-0.5720215625995414,1.3095959595959596,-0.02206753460328965,0.3665878256459892,0.6363636363636364,0.2,1.881617522195501,True,True
Makayla Timpson,makayla timpson,IND,4.655172413793103,29,19.96551724137931,reb,IND,IND,3,top,Makayla Timpson,26.0,9.0,9.0,0.9261972647142899,1.2726597476597477,0.7040313754636007,0.7863635968076758,-0.08484286401411106,0.6666666666666666,0.6666666666666666,-0.5686283721961469,False,False
Tyasha Harris,tyasha harris,IND,0.2608695652173913,23,16.47826086956522,stl,IND,IND,1,bottom,Tyasha Harris,20.0,7.0,7.0,0.01757370725249982,-0.13711958467597565,0.011904761904761927,0.20466298407474873,0.042687946767314466,0.14285714285714285,0.14285714285714285,0.14902434658073757,False,False
Lexie Hull,lexie hull,IND,0.625,32,19.53125,stl,IND,IND,2,bottom,Lexie Hull,29.0,10.0,9.0,-0.0936673218650016,-0.2958485043192689,-0.33683353683353684,0.32736345406094736,0.028414430797388163,0.3333333333333333,0.2,-0.04098503251426794,False,False
Sophie Cunningham,sophie cunningham,IND,0.6470588235294118,34,22.205882352941178,stl,IND,IND,3,bottom,Sophie Cunningham,31.0,10.0,11.0,-0.03647858607148763,0.15705524550260536,-0.03832833832833835,-0.22797769016304487,-0.16940144701532167,0.5454545454545454,0.4,-0.1953835838309437,False,False
Aliyah Boston,aliyah boston,IND,1.3333333333333333,30,26.7,stl,IND,IND,1,top,Aliyah Boston,27.0,8.0,9.0,0.28764708869337924,-0.40627705627705624,0.7315866232532899,0.44324082356580813,0.3345083922712985,0.5555555555555556,0.25,1.137863679530346,True,True
Shatori Walker-Kimbrough,shatori walker kimbrough,IND,1.3333333333333333,3,20.333333333333332,stl,IND,IND,2,top,,,,,,,,,,,,,False,False
Kelsey Mitchell,kelsey mitchell,IND,1.0,35,31.428571428571427,stl,IND,IND,3,top,Kelsey Mitchell,32.0,10.0,11.0,0.2294612466732215,-0.10446152703505644,0.057750085110195346,0.7047385661528639,0.08451827489606747,0.6363636363636364,0.5,0.1622116121452518,False,False
Tyasha Harris,tyasha harris,IND,0.43478260869565216,23,16.47826086956522,stocks,IND,IND,1,bottom,Tyasha Harris,20.0,7.0,7.0,-0.017772731224743623,-0.22654851414249913,-0.07222222222222226,0.28932342167636277,0.005926198411895009,0.2857142857142857,0.2857142857142857,0.15432629192027686,False,False
Sophie Cunningham,sophie cunningham,IND,0.7352941176470589,34,22.205882352941178,stocks,IND,IND,2,bottom,Sophie Cunningham,31.0,10.0,11.0,-0.005300559320342045,0.18435247157220924,-0.10746223473496203,-0.08257574725681135,-0.20175118710452358,0.5454545454545454,0.4,-0.29181470630717127,False,False
Lexie Hull,lexie hull,IND,0.84375,32,19.53125,stocks,IND,IND,3,bottom,Lexie Hull,29.0,10.0,9.0,5.979513961992524e-06,-0.2381042613613828,-0.14315560982227649,0.3669616507919214,0.07911280764883358,0.4444444444444444,0.4,0.09494865153910631,False,False
Shatori Walker-Kimbrough,shatori walker kimbrough,IND,2.6666666666666665,3,20.333333333333332,stocks,IND,IND,1,top,,,,,,,,,,,,,False,False
Aliyah Boston,aliyah boston,IND,2.5,30,26.7,stocks,IND,IND,2,top,Aliyah Boston,27.0,8.0,9.0,0.306313155972775,-0.7296305315055314,0.7269366436033102,0.7565069670879383,0.2893766194707674,0.6666666666666666,0.25,1.4565671751088416,True,True
Makayla Timpson,makayla timpson,IND,1.7241379310344827,29,19.96551724137931,stocks,IND,IND,3,top,Makayla Timpson,26.0,9.0,9.0,-0.20893178786530725,-0.20554538054538052,0.26039946760321864,-0.7407391585023164,0.09828270195580432,0.6666666666666666,0.4444444444444444,0.46594484814859916,False,False
Cameron Brink,cameron brink,LA,1.16,25,17.96,ast,LAS,LA,1,bottom,Cameron Brink,22.0,5.0,6.0,0.5041939014771986,0.1775222965440356,0.8430555555555556,0.46784736513135045,0.3634620614017899,0.8333333333333334,0.4,0.6655332590115199,True,False
Monique Akoa Makani,monique akoa makani,LA,1.5,2,17.5,ast,LAS,LA,2,bottom,Monique Akoa Makani,2.0,1.0,0.0,-0.986842105263158,-1.473684210526316,,-0.5,,,0.0,,False,False
Rae Burrell,rae burrell,LA,2.25,32,28.25,ast,LAS,LA,3,bottom,Rae Burrell,29.0,8.0,7.0,0.7561684102149446,-0.05948677715581821,0.7420559132744007,1.2293133371827953,0.05105088611606254,0.5714285714285714,0.375,0.8015426904302189,True,False
Kelsey Plum,kelsey plum,LA,5.928571428571429,14,32.42857142857143,ast,LAS,LA,1,top,Kelsey Plum,11.0,2.0,3.0,1.8575580984671893,0.02499999999999991,3.414814814814815,1.6897824397824397,0.5654296450845943,1.0,0.5,3.389814814814815,True,False
Erica Wheeler,erica wheeler,LA,5.363636363636363,33,26.96969696969697,ast,LAS,LA,2,top,Erica Wheeler,30.0,8.0,7.0,0.802891444618755,0.08863564592548645,1.814887794198139,0.7115629074514526,0.2118225271733502,0.8571428571428571,0.5,1.7262521482726525,True,False
Ariel Atkins,ariel atkins,LA,3.032258064516129,31,27.161290322580644,ast,LAS,LA,3,top,Ariel Atkins,28.0,8.0,5.0,0.3423249448507947,0.6288845254362496,-0.29007936507936505,0.4002946051819386,-0.2508092233258445,0.2,0.625,-0.9189638905156147,False,False
Kelsey Plum,kelsey plum,LA,0.0,14,32.42857142857143,blk,LAS,LA,1,bottom,Kelsey Plum,11.0,2.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Monique Akoa Makani,monique akoa makani,LA,0.0,2,17.5,blk,LAS,LA,2,bottom,Monique Akoa Makani,2.0,1.0,0.0,-0.21637426900584794,-0.21052631578947367,,-0.2222222222222222,,,0.0,,False,False
Erica Wheeler,erica wheeler,LA,0.06060606060606061,33,26.96969696969697,blk,LAS,LA,3,bottom,Erica Wheeler,30.0,8.0,7.0,-0.009530580013200828,-0.07542446596180818,0.0794334975369458,-0.015903743697345343,0.198399511657028,0.14285714285714285,0.0,0.15485796349875397,False,False
Cameron Brink,cameron brink,LA,1.6,25,17.96,blk,LAS,LA,1,top,Cameron Brink,22.0,5.0,6.0,0.18708634466077656,-0.13701783723522856,-0.17612433862433863,0.5325213454962963,-0.08997135481435042,0.3333333333333333,0.4,-0.039106501389110065,False,False
Rae Burrell,rae burrell,LA,0.53125,32,28.25,blk,LAS,LA,2,top,Rae Burrell,29.0,8.0,7.0,0.08370138256923376,0.18169326198640812,-0.04891502055367599,0.09401422446373185,-0.14216090194432648,0.2857142857142857,0.375,-0.23060828254008411,False,False
Dearica Hamby,dearica hamby,LA,0.42424242424242425,33,28.727272727272727,blk,LAS,LA,3,top,Dearica Hamby,30.0,8.0,7.0,0.23094914599920952,0.05529065298306182,0.5847016967706623,0.15954915191447702,0.2392255433524991,0.42857142857142855,0.25,0.5294110437876005,False,False
Monique Akoa Makani,monique akoa makani,LA,0.0,2,17.5,fg3m,LAS,LA,1,bottom,Monique Akoa Makani,2.0,1.0,0.0,-1.1359649122807018,-1.105263157894737,,-1.1666666666666667,,,0.0,,False,False
Dearica Hamby,dearica hamby,LA,0.2727272727272727,33,28.727272727272727,fg3m,LAS,LA,2,bottom,Dearica Hamby,30.0,8.0,7.0,0.0289955455087096,-0.02855474790520373,0.02900930487137384,0.0596826142935534,-0.0019054094729264739,0.2857142857142857,0.25,0.05756405277657757,False,False
Cameron Brink,cameron brink,LA,0.8,25,17.96,fg3m,LAS,LA,3,bottom,Cameron Brink,22.0,5.0,6.0,0.38527673448859157,0.2932859531772576,0.11276455026455025,0.5757337355704931,0.06574233115431538,0.3333333333333333,0.8,-0.18052140291270735,False,False
Kelsey Plum,kelsey plum,LA,2.642857142857143,14,32.42857142857143,fg3m,LAS,LA,1,top,Kelsey Plum,11.0,2.0,3.0,-0.4609375473011836,-1.3583333333333332,-0.9166666666666666,0.0660589410589411,0.27824521279200237,0.3333333333333333,0.0,0.44166666666666654,False,True
Rae Burrell,rae burrell,LA,1.5,32,28.25,fg3m,LAS,LA,2,top,Rae Burrell,29.0,8.0,7.0,0.5021204447972262,0.12367216532022396,0.49094637855142054,0.7239636376212731,0.19711876952201304,0.7142857142857143,0.5,0.3672742132311966,False,False
Nneka Ogwumike,nneka ogwumike,LA,1.4838709677419355,31,30.967741935483872,fg3m,LAS,LA,3,top,Nneka Ogwumike,28.0,8.0,7.0,-0.0999700769442556,-0.22568580844442918,-0.09337679516250942,-0.026156778518935164,-0.014352150573537547,0.42857142857142855,0.375,0.13230901328191974,False,False
Monique Akoa Makani,monique akoa makani,LA,7.5,2,17.5,pra,LAS,LA,1,bottom,Monique Akoa Makani,2.0,1.0,0.0,-5.640350877192983,-3.947368421052632,,-7.333333333333334,,,0.0,,False,False
Cameron Brink,cameron brink,LA,14.72,25,17.96,pra,LAS,LA,2,bottom,Cameron Brink,22.0,5.0,6.0,2.9564218995179816,2.7882971014492752,-0.8626984126984123,5.1159987962127,-0.06984256708151397,0.5,0.4,-3.6509955141476875,False,False
Ariel Atkins,ariel atkins,LA,15.161290322580646,31,27.161290322580644,pra,LAS,LA,3,bottom,Ariel Atkins,28.0,8.0,5.0,1.227632178496109,-0.9185518026035266,-1.0883333333333334,3.1442521390257294,0.03606456381761466,0.4,0.5,-0.16978153072980673,False,True
Kelsey Plum,kelsey plum,LA,31.0,14,32.42857142857143,pra,LAS,LA,1,top,Kelsey Plum,11.0,2.0,3.0,2.241149254785618,-11.608333333333333,4.512962962962962,5.721736596736597,0.5974410217112697,0.6666666666666666,0.0,16.121296296296293,True,True
