PLAYER_NAME,PLAYER_NORM,TEAM,season_avg,games,avg_min,category,team_slate,team_def_key,rank_on_team,leader_side,PLAYER_NAME_split,n_games,n_elite,n_weak,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,overperform_vs_weak,fades_vs_elite,player,team,opp_team,prop_norm,line,bet_direction,final_bet_direction,rank_score,edge,edge_score,tier,slate_opp_def_rank,slate_opp_def_tier,line_hit_rate_over_ou_5,stat_last5_avg,player_norm,on_slate,slate_edge_signal
Dominique Malonga,dominique malonga,SEA,8.933333333333334,30,25.933333333333334,reb,SEA,SEA,1,top,Dominique Malonga,27.0,8.0,10.0,1.2974112677865692,1.7614032577961798,0.7059615384615384,1.5421403092502834,-0.07532593799310554,0.6,0.875,-1.0554417193346413,False,False,,,,,,,,,,,,,,,,,False,False
Awa Fam,awa fam,SEA,5.806451612903226,31,28.0,reb,SEA,SEA,2,top,Awa Fam,28.0,8.0,11.0,0.6775317297041429,1.1091056239082557,0.6675049650499426,0.3061654249889544,-0.11036434949152817,0.6363636363636364,0.625,-0.4416006588583131,False,False,,,,,,,,,,,,,,,,,False,False
Joyner Holmes,joyner holmes,SEA,5.0,1,15.0,reb,SEA,SEA,3,top,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Joyner Holmes,joyner holmes,SEA,0.0,1,15.0,stl,SEA,SEA,1,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Zia Cooke,zia cooke,SEA,0.2894736842105263,38,15.289473684210526,stl,SEA,SEA,2,bottom,Zia Cooke,35.0,9.0,14.0,-0.05469369361993406,-0.23827889908349675,-0.12990446727659005,0.17074111307716996,0.0977844027098049,0.21428571428571427,0.1111111111111111,0.1083744318069067,False,False,,,,,,,,,,,,,,,,,False,False
Stefanie Dolson,stefanie dolson,SEA,0.32432432432432434,37,16.135135135135137,stl,SEA,SEA,3,bottom,Stefanie Dolson,34.0,10.0,13.0,-0.056387241159669185,0.007973518762058323,0.024407150110474913,-0.21038130349868273,0.029406064880477686,0.3076923076923077,0.4,0.01643363134841659,False,False,,,,,,,,,,,,,,,,,False,False
Flau'jae Johnson,flau jae johnson,SEA,1.3243243243243243,37,27.945945945945947,stl,SEA,SEA,1,top,Flau'jae Johnson,34.0,9.0,13.0,0.25412295585456185,0.20663894073855757,-0.017082316797686792,0.5835416792315012,-0.11736725041972582,0.3076923076923077,0.3333333333333333,-0.22372125753624436,False,False,,,,,,,,,,,,,,,,,False,False
Natisha Hiedeman,natisha hiedeman,SEA,1.054054054054054,37,29.37837837837838,stl,SEA,SEA,2,top,Natisha Hiedeman,34.0,9.0,14.0,0.18370602712275433,0.3075085961292858,0.17472099072391364,0.09384851698866209,-0.12107896637806809,0.42857142857142855,0.5555555555555556,-0.13278760540537218,False,False,,,,,,,,,,,,,,,,,False,False
Jordan Horston,jordan horston,SEA,0.96875,32,17.75,stl,SEA,SEA,3,top,Jordan Horston,29.0,10.0,11.0,7.99586384821146e-06,-0.2949113088705134,0.07525513701984293,0.2651923076923077,0.20622873276984352,0.36363636363636365,0.3,0.37016644589035635,False,False,,,,,,,,,,,,,,,,,False,False
Zia Cooke,zia cooke,SEA,0.2894736842105263,38,15.289473684210526,stocks,SEA,SEA,1,bottom,Zia Cooke,35.0,9.0,14.0,-0.05469369361993406,-0.23827889908349675,-0.12990446727659005,0.17074111307716996,0.0977844027098049,0.21428571428571427,0.1111111111111111,0.1083744318069067,False,False,,,,,,,,,,,,,,,,,False,False
Lexie Brown,lexie brown,SEA,0.7272727272727273,11,17.09090909090909,stocks,SEA,SEA,2,bottom,Lexie Brown,8.0,2.0,3.0,-0.22033730158730155,0.18055555555555558,-0.8666666666666667,0.1587301587301588,-0.41091667550228583,0.0,0.5,-1.0472222222222223,False,False,,,,,,,,,,,,,,,,,False,False
Stefanie Dolson,stefanie dolson,SEA,0.7567567567567568,37,16.135135135135137,stocks,SEA,SEA,3,bottom,Stefanie Dolson,34.0,10.0,13.0,-0.316826829212172,-0.44856130928646143,-0.2548038420800569,-0.2703681048462265,0.1400273944199902,0.38461538461538464,0.4,0.19375746720640452,False,True,,,,,,,,,,,,,,,,,False,False
Joyner Holmes,joyner holmes,SEA,3.0,1,15.0,stocks,SEA,SEA,1,top,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Dominique Malonga,dominique malonga,SEA,2.3666666666666667,30,25.933333333333334,stocks,SEA,SEA,2,top,Dominique Malonga,27.0,8.0,10.0,0.3628371846239147,1.5366177465825832,-0.6171504884004884,0.4083518773544348,-0.33746267396753366,0.2,0.75,-2.1537682349830716,False,False,,,,,,,,,,,,,,,,,False,False
Flau'jae Johnson,flau jae johnson,SEA,2.054054054054054,37,27.945945945945947,stocks,SEA,SEA,3,top,Flau'jae Johnson,34.0,9.0,13.0,0.18615896886154729,0.04701823470980557,0.0016550111055515515,0.49039380704434893,-0.018777817291504833,0.46153846153846156,0.3333333333333333,-0.045363223604254016,False,False,,,,,,,,,,,,,,,,,False,False
Elizabeth Balogun,elizabeth balogun,TOR,0.0,2,15.0,ast,TOR,TOR,1,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Aneesah Morrow,aneesah morrow,TOR,1.0,4,19.5,ast,TOR,TOR,2,bottom,Aneesah Morrow,4.0,1.0,1.0,-0.5020056935817805,-1.5714285714285714,-0.5,0.03170289855072472,,0.0,0.0,1.0714285714285714,False,False,,,,,,,,,,,,,,,,,False,False
Temi Fagbenle,temi fagbenle,TOR,1.25,16,17.1875,ast,TOR,TOR,3,bottom,Temi Fagbenle,13.0,4.0,3.0,-0.4000550731319962,-1.2671703296703298,0.7444444444444445,-0.3942279942279942,0.8303596313714006,0.6666666666666666,0.0,2.0116147741147743,True,True,,,,,,,,,,,,,,,,,False,False
Julie Allemand,julie allemand,TOR,5.592592592592593,27,29.0,ast,TOR,TOR,1,top,Julie Allemand,24.0,8.0,5.0,1.4430197199999661,0.4626815515402472,4.063487179487179,0.9648713609310288,0.3798703316160748,0.8,0.625,3.600805627946932,True,False,,,,,,,,,,,,,,,,,False,False
Marina Mabrey,marina mabrey,TOR,3.7096774193548385,31,29.483870967741936,ast,TOR,TOR,2,top,Marina Mabrey,28.0,9.0,6.0,0.5242962381519918,0.9982869480530299,1.3267973856209154,-0.17423632138053777,-0.07237800484014602,0.6666666666666666,0.6666666666666666,0.32851043756788556,False,False,,,,,,,,,,,,,,,,,False,False
Brittney Sykes,brittney sykes,TOR,3.25,16,30.875,ast,TOR,TOR,3,top,Brittney Sykes,13.0,4.0,5.0,-0.17796071449917594,-0.7025786713286714,1.3433333333333335,-1.5549603174603173,0.48483820745265754,0.6,0.0,2.045912004662005,True,True,,,,,,,,,,,,,,,,,False,False
Aaliyah Nye,aaliyah nye,TOR,0.0,2,18.5,blk,TOR,TOR,1,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Elizabeth Balogun,elizabeth balogun,TOR,0.0,2,15.0,blk,TOR,TOR,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Kristy Wallace,kristy wallace,TOR,0.0,1,17.0,blk,TOR,TOR,3,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Aneesah Morrow,aneesah morrow,TOR,1.0,4,19.5,blk,TOR,TOR,1,top,Aneesah Morrow,4.0,1.0,1.0,0.4901009316770186,0.5238095238095238,0.5,0.4682971014492754,,1.0,1.0,-0.023809523809523836,False,False,,,,,,,,,,,,,,,,,False,False
Nyara Sabally,nyara sabally,TOR,0.84,25,23.36,blk,TOR,TOR,2,top,Nyara Sabally,22.0,7.0,6.0,-0.24125792879984068,-0.14144745617545265,-0.1324009324009324,-0.3914596273291926,0.09391233358170814,0.3333333333333333,0.42857142857142855,0.009046523774520254,False,False,,,,,,,,,,,,,,,,,False,False
Isabelle Harrison,isabelle harrison,TOR,0.6666666666666666,21,22.476190476190474,blk,TOR,TOR,3,top,Isabelle Harrison,18.0,4.0,4.0,0.007249526502622474,-0.7701781674208145,0.012400793650793607,0.3161600972127288,0.48759331141548196,0.5,0.0,0.7825789610716081,False,True,,,,,,,,,,,,,,,,,False,False
Aaliyah Nye,aaliyah nye,TOR,0.0,2,18.5,fg2a,TOR,TOR,1,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Kristy Wallace,kristy wallace,TOR,1.0,1,17.0,fg2a,TOR,TOR,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Julie Allemand,julie allemand,TOR,1.5925925925925926,27,29.0,fg2a,TOR,TOR,3,bottom,Julie Allemand,24.0,8.0,5.0,-0.09677816496487417,0.4105056778969822,-0.9490402930402931,-0.0783199924664884,-0.2847104765846516,0.0,0.625,-1.3595459709372752,False,False,,,,,,,,,,,,,,,,,False,False
Brittney Sykes,brittney sykes,TOR,10.9375,16,30.875,fg2a,TOR,TOR,1,top,Brittney Sykes,13.0,4.0,5.0,0.5276947411562798,0.6989364801864806,-0.6966666666666665,1.8869047619047619,-0.010745700165577552,0.4,0.75,-1.3956031468531471,False,False,,,,,,,,,,,,,,,,,False,False
Isabelle Harrison,isabelle harrison,TOR,7.285714285714286,21,22.476190476190474,fg2a,TOR,TOR,2,top,Isabelle Harrison,18.0,4.0,4.0,0.18442172101872828,0.10845588235294112,-0.7331349206349205,0.5818307131465028,-0.0479039188379076,0.5,0.5,-0.8415908029878616,False,False,,,,,,,,,,,,,,,,,False,False
Marina Mabrey,marina mabrey,TOR,6.903225806451613,31,29.483870967741936,fg2a,TOR,TOR,3,top,Marina Mabrey,28.0,9.0,6.0,0.29489479591638695,-1.4869092332835023,0.3503734827264238,1.5028458837578318,0.2122357229621836,0.6666666666666666,0.0,1.837282716009926,True,True,,,,,,,,,,,,,,,,,False,False
Aaliyah Nye,aaliyah nye,TOR,0.0,2,18.5,fg2m,TOR,TOR,1,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Kristy Wallace,kristy wallace,TOR,0.0,1,17.0,fg2m,TOR,TOR,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Julie Allemand,julie allemand,TOR,1.2592592592592593,27,29.0,fg2m,TOR,TOR,3,bottom,Julie Allemand,24.0,8.0,5.0,0.030830256888146557,0.5553908651734738,-0.46568498168498174,-0.1249796225133968,-0.2846220587387007,0.2,0.625,-1.0210758468584555,False,False,,,,,,,,,,,,,,,,,False,False
Brittney Sykes,brittney sykes,TOR,5.1875,16,30.875,fg2m,TOR,TOR,1,top,Brittney Sykes,13.0,4.0,5.0,0.7860447245062633,0.4707167832167831,0.45095238095238094,1.5202380952380954,0.12325755291262296,0.6,0.75,-0.01976440226440218,False,False,,,,,,,,,,,,,,,,,False,False
Isabelle Harrison,isabelle harrison,TOR,3.857142857142857,21,22.476190476190474,fg2m,TOR,TOR,2,top,Isabelle Harrison,18.0,4.0,4.0,0.22642419977301292,-0.3852658371040725,-0.5133928571428571,0.7670270372901953,-0.0019992431211757213,0.25,0.25,-0.12812702003878462,False,True,,,,,,,,,,,,,,,,,False,False
Marina Mabrey,marina mabrey,TOR,3.5806451612903225,31,29.483870967741936,fg2m,TOR,TOR,3,top,Marina Mabrey,28.0,9.0,6.0,0.45134589143607684,-0.1885007346995652,0.8340336134453782,0.7176915301410746,0.19585330837264908,0.6666666666666666,0.5555555555555556,1.0225343481449434,True,False,,,,,,,,,,,,,,,,,False,False
Temi Fagbenle,temi fagbenle,TOR,0.1875,16,17.1875,fg3m,TOR,TOR,1,bottom,Temi Fagbenle,13.0,4.0,3.0,0.04139770485924332,-0.17376373626373626,-0.23611111111111108,0.3235930735930737,0.19256713395100705,0.0,0.0,-0.06234737484737482,False,False,,,,,,,,,,,,,,,,,False,False
Aneesah Morrow,aneesah morrow,TOR,0.25,4,19.5,fg3m,TOR,TOR,2,bottom,Aneesah Morrow,4.0,1.0,1.0,-0.6737424712968191,0.04761904761904767,-0.9545454545454546,-0.8940217391304348,,0.0,1.0,-1.0021645021645023,False,False,,,,,,,,,,,,,,,,,False,False
Kiki Rice,kiki rice,TOR,0.7368421052631579,19,25.05263157894737,fg3m,TOR,TOR,3,bottom,Kiki Rice,16.0,6.0,5.0,-0.049911444764385915,-0.25227920227920225,0.5,-0.3569815805109922,0.30018732435565937,0.6,0.3333333333333333,0.7522792022792022,True,False,,,,,,,,,,,,,,,,,False,False
Marina Mabrey,marina mabrey,TOR,3.225806451612903,31,29.483870967741936,fg3m,TOR,TOR,1,top,Marina Mabrey,28.0,9.0,6.0,0.03504426113546227,-1.4539608409783848,1.0659430438842203,0.5900945090225451,0.5329627468768587,0.3333333333333333,0.1111111111111111,2.519903884862605,False,True,,,,,,,,,,,,,,,,,False,False
Maria Conde,maria conde,TOR,1.65625,32,27.15625,fg3m,TOR,TOR,2,top,Maria Conde,29.0,10.0,7.0,0.02633840685099891,0.018792185104029267,-0.3578564759237028,0.2567406065920497,-0.11636672644878385,0.2857142857142857,0.3,-0.37664866102773203,False,False,,,,,,,,,,,,,,,,,False,False
Aaliyah Nye,aaliyah nye,TOR,1.5,2,18.5,fg3m,TOR,TOR,3,top,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Aaliyah Nye,aaliyah nye,TOR,3.5,2,18.5,fga,TOR,TOR,1,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Kristy Wallace,kristy wallace,TOR,4.0,1,17.0,fga,TOR,TOR,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Julie Allemand,julie allemand,TOR,4.444444444444445,27,29.0,fga,TOR,TOR,3,bottom,Julie Allemand,24.0,8.0,5.0,0.37976379723330017,0.9401191652550348,0.08999267399267383,0.10394676741777778,-0.1135892283155412,0.6,0.75,-0.850126491262361,False,False,,,,,,,,,,,,,,,,,False,False
Marina Mabrey,marina mabrey,TOR,15.258064516129032,31,29.483870967741936,fga,TOR,TOR,1,top,Marina Mabrey,28.0,9.0,6.0,0.23335113031958535,-3.3008424151114206,1.5850840336134453,2.0562237833285,0.39126728434614355,0.6666666666666666,0.2222222222222222,4.885926448724866,True,True,,,,,,,,,,,,,,,,,False,False
Brittney Sykes,brittney sykes,TOR,14.8125,16,30.875,fga,TOR,TOR,2,top,Brittney Sykes,13.0,4.0,5.0,-0.01084599161522239,-0.831876456876457,0.11619047619047614,0.651388888888889,0.22912037376497207,0.6,0.25,0.9480669330669331,True,True,,,,,,,,,,,,,,,,,False,False
Isabelle Harrison,isabelle harrison,TOR,9.380952380952381,21,22.476190476190474,fga,TOR,TOR,3,top,Isabelle Harrison,18.0,4.0,4.0,0.06681151952049784,-0.4277714932126697,-1.2748015873015874,0.8012899673425989,-0.053546987474039597,0.5,0.25,-0.8470300940889177,False,True,,,,,,,,,,,,,,,,,False,False
Kristy Wallace,kristy wallace,TOR,1.0,1,17.0,fgm,TOR,TOR,1,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Aaliyah Nye,aaliyah nye,TOR,1.5,2,18.5,fgm,TOR,TOR,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Temi Fagbenle,temi fagbenle,TOR,2.25,16,17.1875,fgm,TOR,TOR,3,bottom,Temi Fagbenle,13.0,4.0,3.0,0.3562433293202526,-0.46497252747252743,0.21851851851851847,0.972582972582973,0.3094634069889178,0.3333333333333333,0.5,0.6834910459910459,False,True,,,,,,,,,,,,,,,,,False,False
Marina Mabrey,marina mabrey,TOR,6.806451612903226,31,29.483870967741936,fgm,TOR,TOR,1,top,Marina Mabrey,28.0,9.0,6.0,0.4863901525715391,-1.64246157567795,1.8999766573295986,1.3077860391636198,0.43272979939277695,0.6666666666666666,0.3333333333333333,3.5424382330075486,True,True,,,,,,,,,,,,,,,,,False,False
Brittney Sykes,brittney sykes,TOR,6.1875,16,30.875,fgm,TOR,TOR,2,top,Brittney Sykes,13.0,4.0,5.0,1.0117514963668812,0.013986013986013957,1.6652380952380952,1.1926587301587301,0.3704229866135753,0.6,0.75,1.6512520812520812,True,False,,,,,,,,,,,,,,,,,False,False
Isabelle Harrison,isabelle harrison,TOR,4.619047619047619,21,22.476190476190474,fgm,TOR,TOR,3,top,Isabelle Harrison,18.0,4.0,4.0,-0.011979257651342272,-0.8594598416289592,-0.8695436507936509,0.670038733196628,0.010861937876171237,0.25,0.25,-0.01008380916469176,False,True,,,,,,,,,,,,,,,,,False,False
Elizabeth Balogun,elizabeth balogun,TOR,0.0,2,15.0,fta,TOR,TOR,1,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Julie Allemand,julie allemand,TOR,0.2962962962962963,27,29.0,fta,TOR,TOR,2,bottom,Julie Allemand,24.0,8.0,5.0,-0.05008342484853454,-0.15460740949871382,0.0494065934065934,-0.019288717037098658,0.13475174033387485,0.2,0.125,0.20401400290530722,False,False,,,,,,,,,,,,,,,,,False,False
Temi Fagbenle,temi fagbenle,TOR,0.875,16,17.1875,fta,TOR,TOR,3,bottom,Temi Fagbenle,13.0,4.0,3.0,-0.05936926321541701,-0.4358974358974359,0.2796296296296296,0.022150072150072215,0.2882308340671225,0.6666666666666666,0.25,0.7155270655270656,True,True,,,,,,,,,,,,,,,,,False,False
Brittney Sykes,brittney sykes,TOR,6.625,16,30.875,fta,TOR,TOR,1,top,Brittney Sykes,13.0,4.0,5.0,-0.9484705465474698,-1.66368006993007,0.10523809523809521,-1.5503968253968254,0.35505853441537166,0.4,0.5,1.7689181651681651,False,True,,,,,,,,,,,,,,,,,False,False
Marina Mabrey,marina mabrey,TOR,4.483870967741935,31,29.483870967741936,fta,TOR,TOR,2,top,Marina Mabrey,28.0,9.0,6.0,0.16703162333123547,-0.5326625442999711,0.28057889822595694,0.5990288432783533,0.11565300421997088,0.3333333333333333,0.3333333333333333,0.813241442525928,False,True,,,,,,,,,,,,,,,,,False,False
Aneesah Morrow,aneesah morrow,TOR,4.0,4,19.5,fta,TOR,TOR,3,top,Aneesah Morrow,4.0,1.0,1.0,1.4241718426501035,-1.5714285714285716,1.5,2.884057971014493,,1.0,0.0,3.0714285714285716,False,False,,,,,,,,,,,,,,,,,False,False
Elizabeth Balogun,elizabeth balogun,TOR,0.0,2,15.0,ftm,TOR,TOR,1,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Julie Allemand,julie allemand,TOR,0.25925925925925924,27,29.0,ftm,TOR,TOR,2,bottom,Julie Allemand,24.0,8.0,5.0,-0.06044971493168586,-0.11705231664470797,0.0870769230769231,-0.08634174914431032,0.11652815459983212,0.2,0.125,0.20412923972163105,False,False,,,,,,,,,,,,,,,,,False,False
Temi Fagbenle,temi fagbenle,TOR,0.4375,16,17.1875,ftm,TOR,TOR,3,bottom,Temi Fagbenle,13.0,4.0,3.0,-0.20883603575911266,-0.30128205128205127,-0.33888888888888885,-0.08217893217893217,0.06528687751980147,0.3333333333333333,0.25,-0.037606837606837584,False,True,,,,,,,,,,,,,,,,,False,False
Brittney Sykes,brittney sykes,TOR,5.9375,16,30.875,ftm,TOR,TOR,1,top,Brittney Sykes,13.0,4.0,5.0,-0.7400360323437246,-2.008886946386946,0.608095238095238,-1.1563492063492062,0.4106228809193052,0.4,0.5,2.6169821844821843,False,True,,,,,,,,,,,,,,,,,False,False
Marina Mabrey,marina mabrey,TOR,3.967741935483871,31,29.483870967741936,ftm,TOR,TOR,2,top,Marina Mabrey,28.0,9.0,6.0,0.16351948173051167,-0.36773867458077975,-0.06956115779645204,0.6388892697276967,0.06992975806240129,0.3333333333333333,0.3333333333333333,0.2981775167843277,False,True,,,,,,,,,,,,,,,,,False,False
Kiki Rice,kiki rice,TOR,2.9473684210526314,19,25.05263157894737,ftm,TOR,TOR,3,top,Kiki Rice,16.0,6.0,5.0,1.0076719542712191,0.3578347578347578,1.5383333333333333,1.2568152109328579,0.20499406513325677,0.6,0.5,1.1804985754985755,True,False,,,,,,,,,,,,,,,,,False,False
Aaliyah Nye,aaliyah nye,TOR,8.5,2,18.5,pra,TOR,TOR,1,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Kristy Wallace,kristy wallace,TOR,10.0,1,17.0,pra,TOR,TOR,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Temi Fagbenle,temi fagbenle,TOR,10.3125,16,17.1875,pra,TOR,TOR,3,bottom,Temi Fagbenle,13.0,4.0,3.0,0.2027771373925224,-2.029304029304029,1.6537037037037035,0.9653679653679657,0.3496229401561706,1.0,0.25,3.6830077330077327,True,True,,,,,,,,,,,,,,,,,False,False
Marina Mabrey,marina mabrey,TOR,27.870967741935484,31,29.483870967741936,pra,TOR,TOR,1,top,Marina Mabrey,28.0,9.0,6.0,1.3111273459661825,-4.006031358721417,6.036531279178338,2.8112815569596794,0.39452350869988384,0.6666666666666666,0.3333333333333333,10.042562637899756,True,True,,,,,,,,,,,,,,,,,False,False
Brittney Sykes,brittney sykes,TOR,26.1875,16,30.875,pra,TOR,TOR,2,top,Brittney Sykes,13.0,4.0,5.0,1.0837854453239066,-2.415792540792541,5.498095238095239,-0.9345238095238102,0.4315624537026276,0.6,0.5,7.91388777888778,True,True,,,,,,,,,,,,,,,,,False,False
Isabelle Harrison,isabelle harrison,TOR,19.333333333333332,21,22.476190476190474,pra,TOR,TOR,3,top,Isabelle Harrison,18.0,4.0,4.0,-0.2757330763587215,-6.6316035067873305,-2.529761904761904,3.1682266271739956,0.12440408961168564,0.25,0.25,4.101841602025426,False,True,,,,,,,,,,,,,,,,,False,False
Kristy Wallace,kristy wallace,TOR,5.0,1,17.0,pts,TOR,TOR,1,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Temi Fagbenle,temi fagbenle,TOR,5.125,16,17.1875,pts,TOR,TOR,2,bottom,Temi Fagbenle,13.0,4.0,3.0,0.5450483277406354,-1.4049908424908422,-0.13796296296296306,2.186580086580086,0.2914686321376575,0.3333333333333333,0.5,1.267027879527879,False,True,,,,,,,,,,,,,,,,,False,False
Aaliyah Nye,aaliyah nye,TOR,5.5,2,18.5,pts,TOR,TOR,3,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Marina Mabrey,marina mabrey,TOR,20.806451612903224,31,29.483870967741936,pts,TOR,TOR,1,top,Marina Mabrey,28.0,9.0,6.0,1.171344048009052,-5.106622666915064,4.796335200746966,3.84455585707748,0.43896354816125316,0.6666666666666666,0.3333333333333333,9.90295786766203,True,True,,,,,,,,,,,,,,,,,False,False
Brittney Sykes,brittney sykes,TOR,19.3125,16,30.875,pts,TOR,TOR,2,top,Brittney Sykes,13.0,4.0,5.0,1.509173732250655,-2.4376456876456887,5.152857142857142,0.9013888888888895,0.44906703428956474,0.6,0.5,7.590502830502831,True,True,,,,,,,,,,,,,,,,,False,False
Isabelle Harrison,isabelle harrison,TOR,12.0,21,22.476190476190474,pts,TOR,TOR,3,top,Isabelle Harrison,18.0,4.0,4.0,0.028117383896537815,-3.491233031674208,-2.2777777777777777,2.3582156147945623,0.05417501787840368,0.0,0.25,1.2134552538964303,False,True,,,,,,,,,,,,,,,,,False,False
Aaliyah Nye,aaliyah nye,TOR,1.5,2,18.5,reb,TOR,TOR,1,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Kristy Wallace,kristy wallace,TOR,2.0,1,17.0,reb,TOR,TOR,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Elizabeth Balogun,elizabeth balogun,TOR,2.5,2,15.0,reb,TOR,TOR,3,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Isabelle Harrison,isabelle harrison,TOR,5.714285714285714,21,22.476190476190474,reb,TOR,TOR,1,top,Isabelle Harrison,18.0,4.0,4.0,0.011189106635443084,-2.4693156108597285,0.4305555555555556,0.8356444140654669,0.22663518841232042,0.5,0.25,2.8998711664152843,False,True,,,,,,,,,,,,,,,,,False,False
Nyara Sabally,nyara sabally,TOR,5.08,25,23.36,reb,TOR,TOR,2,top,Nyara Sabally,22.0,7.0,6.0,0.44505276921323067,0.005655244553961936,0.05089355089355093,1.049579211716893,0.046351370800030996,0.3333333333333333,0.5714285714285714,0.045238306339588995,False,False,,,,,,,,,,,,,,,,,False,False
Aneesah Morrow,aneesah morrow,TOR,5.0,4,19.5,reb,TOR,TOR,3,top,Aneesah Morrow,4.0,1.0,1.0,-3.8538902220967435,-4.095238095238095,-0.9090909090909083,-5.205615942028985,,0.0,0.0,3.1861471861471866,False,False,,,,,,,,,,,,,,,,,False,False
Kristy Wallace,kristy wallace,TOR,0.0,1,17.0,stl,TOR,TOR,1,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Maria Conde,maria conde,TOR,0.46875,32,27.15625,stl,TOR,TOR,2,bottom,Maria Conde,29.0,10.0,7.0,0.08355998274638607,0.12149374030933249,0.31922102174203015,-0.08552042130352829,0.05472140703760728,0.42857142857142855,0.5,0.19772728143269766,False,False,,,,,,,,,,,,,,,,,False,False
Elizabeth Balogun,elizabeth balogun,TOR,0.5,2,15.0,stl,TOR,TOR,3,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Aaliyah Nye,aaliyah nye,TOR,1.5,2,18.5,stl,TOR,TOR,1,top,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Julie Allemand,julie allemand,TOR,1.4814814814814814,27,29.0,stl,TOR,TOR,2,top,Julie Allemand,24.0,8.0,5.0,-0.00476648658103937,0.2720681190789886,-0.3469304029304029,-0.050571692356803505,-0.17283149127793618,0.4,0.5,-0.6189985220093914,False,False,,,,,,,,,,,,,,,,,False,False
Brittney Sykes,brittney sykes,TOR,1.3125,16,30.875,stl,TOR,TOR,3,top,Brittney Sykes,13.0,4.0,5.0,-0.46033176225483924,-1.1772290209790208,-0.2861904761904762,0.03888888888888892,0.35001137961914935,0.4,0.0,0.8910385447885446,False,True,,,,,,,,,,,,,,,,,False,False
Kristy Wallace,kristy wallace,TOR,0.0,1,17.0,stocks,TOR,TOR,1,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Elizabeth Balogun,elizabeth balogun,TOR,0.5,2,15.0,stocks,TOR,TOR,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Maria Conde,maria conde,TOR,0.625,32,27.15625,stocks,TOR,TOR,3,bottom,Maria Conde,29.0,10.0,7.0,0.11589380143815865,0.06987180707570513,0.345031345871682,0.020581895820647955,0.09898881457840852,0.5714285714285714,0.6,0.2751595387959769,False,False,,,,,,,,,,,,,,,,,False,False
Aneesah Morrow,aneesah morrow,TOR,2.0,4,19.5,stocks,TOR,TOR,1,top,Aneesah Morrow,4.0,1.0,1.0,0.39106907585168454,-0.5714285714285714,2.4545454545454546,-0.1594202898550725,,1.0,0.0,3.025974025974026,False,False,,,,,,,,,,,,,,,,,False,False
Julie Allemand,julie allemand,TOR,1.8888888888888888,27,29.0,stocks,TOR,TOR,2,top,Julie Allemand,24.0,8.0,5.0,0.1374676796222428,0.4182704372921764,-0.27756776556776563,0.12189996731229491,-0.12374475431818613,0.4,0.625,-0.695838202859942,False,False,,,,,,,,,,,,,,,,,False,False
