espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,game_date,player_1,player_2,team_1,team_2,id_status,TEAM_NAME,OVERALL_DEF_RANK,OPP_PPG,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_wins,opp_gp,def_rank,DEF_TIER,updated_at,gp,goals_conceded,goals_conceded_pg,clean_sheets,wins,draws,losses,opp_team_1,opp_team_2,TEAM_NAME_DEF_1,OVERALL_DEF_RANK_DEF_1,OPP_PPG_DEF_1,opp_gaa_DEF_1,opp_saa_DEF_1,opp_pk_pct_DEF_1,opp_gf_per_game_DEF_1,opp_sf_per_game_DEF_1,opp_pp_pct_DEF_1,opp_wins_DEF_1,opp_gp_DEF_1,def_rank_DEF_1,def_tier_DEF_1,updated_at_DEF_1,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,TEAM_NAME_DEF_2,OVERALL_DEF_RANK_DEF_2,OPP_PPG_DEF_2,opp_gaa_DEF_2,opp_saa_DEF_2,opp_pk_pct_DEF_2,opp_gf_per_game_DEF_2,opp_sf_per_game_DEF_2,opp_pp_pct_DEF_2,opp_wins_DEF_2,opp_gp_DEF_2,def_rank_DEF_2,def_tier_DEF_2,updated_at_DEF_2,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10
261613,Abel Ruiz,Attacker,GIRONA,,SOCCER,0.5,Goals,goals,Demon,12012214,12012214,211032,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/e5xv1rmy69kwuxjxin653ojqh.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0
283891,Aihen Muñoz,Defender,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,12012216,12012216,148618,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/bj929w5yi7lnz36jxsi5qnq7e.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,90.0,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0
283891,Aihen Muñoz,Defender,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,12012217,12012217,148618,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/bj929w5yi7lnz36jxsi5qnq7e.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,90.0,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0
283891,Aihen Muñoz,Defender,REAL SOCIEDAD,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,12012219,12012219,148618,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/bj929w5yi7lnz36jxsi5qnq7e.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,90.0,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0
297825,Alejandro Francés,Defender,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,12012220,12012220,213284,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/8nxr373i7g1m2ch2lk6k03ckq.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,0.4,0.333,0.333,2.0,3.0,0.0,0.4,0.4,0.6,0.3333333333333333,0.6666666666666666,OK,0.0,,OK,5.0,2.0,3.0,0.0,0.4,0.6,6.0,2.0,4.0,0.0,0.3333333333333333,0.6666666666666666
297825,Alejandro Francés,Defender,GIRONA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,12012221,12012221,213284,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/8nxr373i7g1m2ch2lk6k03ckq.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.2,0.167,0.167,1.0,4.0,0.0,0.2,0.2,0.8,0.16666666666666666,0.8333333333333334,OK,0.0,,OK,5.0,1.0,4.0,0.0,0.2,0.8,6.0,1.0,5.0,0.0,0.16666666666666666,0.8333333333333334
30377,Álex Moreno,Defender,GIRONA,,SOCCER,0.5,Assists,assists,Demon,12012223,12012223,256086,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/3m7wjcmet9b8sc5tu0ct8j0et.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,90.0,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0
30377,Álex Moreno,Defender,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,12012224,12012224,256086,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/3m7wjcmet9b8sc5tu0ct8j0et.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,90.0,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0
30377,Álex Moreno,Defender,GIRONA,,SOCCER,0.5,Goals,goals,Demon,12012226,12012226,256086,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/3m7wjcmet9b8sc5tu0ct8j0et.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,90.0,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0
30377,Álex Moreno,Defender,GIRONA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,12012227,12012227,256086,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/3m7wjcmet9b8sc5tu0ct8j0et.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,90.0,,OK,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0
283941,Ander Barrenetxea,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Assists,assists,Demon,12012228,12012228,148613,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/21vx56lpd276xqbu11ubkf78q.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.2,0.167,0.167,1.0,4.0,0.0,0.2,0.2,0.8,0.16666666666666666,0.8333333333333334,OK,90.0,,OK,5.0,1.0,4.0,0.0,0.2,0.8,6.0,1.0,5.0,0.0,0.16666666666666666,0.8333333333333334
283941,Ander Barrenetxea,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,12012229,12012229,148613,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/21vx56lpd276xqbu11ubkf78q.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.2,0.167,0.167,1.0,4.0,0.0,0.2,0.2,0.8,0.16666666666666666,0.8333333333333334,OK,90.0,,OK,5.0,1.0,4.0,0.0,0.2,0.8,6.0,1.0,5.0,0.0,0.16666666666666666,0.8333333333333334
283941,Ander Barrenetxea,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,12012231,12012231,148613,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/21vx56lpd276xqbu11ubkf78q.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,90.0,,OK,5.0,0.0,5.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,1.0
214742,Aritz Elustondo,Defender,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,12012233,12012233,174854,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/e35v2pspdgl7t769d57e67ob9.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,45.0,,OK,5.0,0.0,5.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,1.0
214742,Aritz Elustondo,Defender,REAL SOCIEDAD,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,12012234,12012234,174854,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/e35v2pspdgl7t769d57e67ob9.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,45.0,,OK,5.0,0.0,5.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,1.0
396610,Arkaitz Mariezkurrena,Attacker,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,12012236,12012236,252396,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Arkaitz_Mariezkurrena.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
308728,Arnau Martínez,Defender,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,12012238,12012238,148629,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2nq5nzq35tfwc7po29dtwqp78.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,90.0,,OK,5.0,0.0,5.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,1.0
308728,Arnau Martínez,Defender,GIRONA,,SOCCER,0.5,Goals,goals,Demon,12012240,12012240,148629,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2nq5nzq35tfwc7po29dtwqp78.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,90.0,,OK,5.0,0.0,5.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,1.0
308728,Arnau Martínez,Defender,GIRONA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,12012241,12012241,148629,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2nq5nzq35tfwc7po29dtwqp78.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.2,0.167,0.167,1.0,4.0,0.0,0.2,0.2,0.8,0.16666666666666666,0.8333333333333334,OK,90.0,,OK,5.0,1.0,4.0,0.0,0.2,0.8,6.0,1.0,5.0,0.0,0.16666666666666666,0.8333333333333334
307487,Arsen Zakharyan,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,12012242,12012242,180657,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/6e4d1o09sl2ovlyyvhyd5xboq.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,0.0,,OK,5.0,0.0,5.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,1.0
307487,Arsen Zakharyan,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,12012243,12012243,180657,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/6e4d1o09sl2ovlyyvhyd5xboq.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,0.0,,OK,5.0,0.0,5.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,1.0
164895,Axel Witsel,Defender,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,12012246,12012246,253274,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/59234as8h70fejyfm7492np3p.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.167,0.167,0.0,5.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.8333333333333334,OK,90.0,,OK,5.0,0.0,5.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0,0.16666666666666666,0.8333333333333334
164895,Axel Witsel,Defender,GIRONA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,12012248,12012248,253274,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/59234as8h70fejyfm7492np3p.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.2,0.167,0.167,1.0,4.0,0.0,0.2,0.2,0.8,0.16666666666666666,0.8333333333333334,OK,90.0,,OK,5.0,1.0,4.0,0.0,0.2,0.8,6.0,1.0,5.0,0.0,0.16666666666666666,0.8333333333333334
291552,Azzedine Ounahi,Midfielder,GIRONA,,SOCCER,0.5,Assists,assists,Demon,12012249,12012249,261337,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Azzedine_Ounahi.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,90.0,,OK,5.0,0.0,5.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,1.0
291552,Azzedine Ounahi,Midfielder,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,12012250,12012250,261337,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Azzedine_Ounahi.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,0.4,0.333,0.333,2.0,3.0,0.0,0.4,0.4,0.6,0.3333333333333333,0.6666666666666666,OK,90.0,,OK,5.0,2.0,3.0,0.0,0.4,0.6,6.0,2.0,4.0,0.0,0.3333333333333333,0.6666666666666666
291552,Azzedine Ounahi,Midfielder,GIRONA,,SOCCER,0.5,Goals,goals,Demon,12012251,12012251,261337,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Azzedine_Ounahi.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,0.4,0.333,0.333,2.0,3.0,0.0,0.4,0.4,0.6,0.3333333333333333,0.6666666666666666,OK,90.0,,OK,5.0,2.0,3.0,0.0,0.4,0.6,6.0,2.0,4.0,0.0,0.3333333333333333,0.6666666666666666
297371,Beñat Turrientes,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,12012254,12012254,150065,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/et849xmcdgsy5itb8i4w7qkq2.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,2.0,0.0,0.0,,,,,,0.4,0.4,0.4,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,90.0,,OK,5.0,1.0,4.0,0.0,0.2,0.8,5.0,1.0,4.0,0.0,0.2,0.8
297371,Beñat Turrientes,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,12012255,12012255,150065,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/et849xmcdgsy5itb8i4w7qkq2.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,90.0,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
297371,Beñat Turrientes,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,12012257,12012257,150065,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/et849xmcdgsy5itb8i4w7qkq2.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,1.0,0.0,1.0,,,,,,0.4,0.4,0.4,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,90.0,,OK,5.0,2.0,3.0,0.0,0.4,0.6,5.0,2.0,3.0,0.0,0.4,0.6
262729,Brais Méndez,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Assists,assists,Demon,12012258,12012258,148614,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/dvrk8qmt9ta4c3kvjgsad7t91.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,45.0,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
262729,Brais Méndez,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,12012259,12012259,148614,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/dvrk8qmt9ta4c3kvjgsad7t91.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,45.0,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
262729,Brais Méndez,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goals,goals,Demon,12012261,12012261,148614,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/dvrk8qmt9ta4c3kvjgsad7t91.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,45.0,,OK,5.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0
284429,Bryan Gil,Attacker,GIRONA,,SOCCER,0.5,Assists,assists,Demon,12012263,12012263,210255,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/cjd62gwj9ptwrrtu6y6xnpeui.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,0.0,,OK,3.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0
284429,Bryan Gil,Attacker,GIRONA,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,12012265,12012265,210255,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/cjd62gwj9ptwrrtu6y6xnpeui.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,0.0,,OK,3.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0
284429,Bryan Gil,Attacker,GIRONA,,SOCCER,0.5,Goals,goals,Demon,12012266,12012266,210255,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/cjd62gwj9ptwrrtu6y6xnpeui.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,0.0,,OK,3.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0
235072,Carlos Soler,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Assists,assists,Demon,12012268,12012268,261705,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Carlos Soler Barragán.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,90.0,,OK,5.0,0.0,5.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,1.0
235072,Carlos Soler,Midfielder,REAL SOCIEDAD,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,12012269,12012269,261705,151614,2026-05-14T14:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Carlos Soler Barragán.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,0.2,0.333,0.333,1.0,4.0,0.0,0.2,0.2,0.8,0.3333333333333333,0.6666666666666666,OK,90.0,,OK,5.0,1.0,4.0,0.0,0.2,0.8,6.0,2.0,4.0,0.0,0.3333333333333333,0.6666666666666666
