player,team,prop_type,actual,league,espn_player_id,SOT,SH,G,A,SV,PA,KP,TK
João Pedro,CON,Shots,4.0,bra.copa_do_brazil,366776,,4.0,0.0,0.0,,,,
João Pedro,CON,Yellow Cards,0.0,bra.copa_do_brazil,366776,,4.0,0.0,0.0,,,,
João Ricardo,FOR,Assists,0.0,bra.copa_do_brazil,203685,,0.0,0.0,0.0,0.0,,,
João Ricardo,FOR,Fouls,0.0,bra.copa_do_brazil,203685,,0.0,0.0,0.0,0.0,,,
João Ricardo,FOR,Goal + Assist,0.0,bra.copa_do_brazil,203685,,,,,,,,
João Ricardo,FOR,Goalkeeper Saves,0.0,bra.copa_do_brazil,203685,,0.0,0.0,0.0,0.0,,,
João Ricardo,FOR,Goals,0.0,bra.copa_do_brazil,203685,,0.0,0.0,0.0,0.0,,,
João Ricardo,FOR,Shots,0.0,bra.copa_do_brazil,203685,,0.0,0.0,0.0,0.0,,,
João Ricardo,FOR,Yellow Cards,0.0,bra.copa_do_brazil,203685,,0.0,0.0,0.0,0.0,,,
João Vitor,CHA,Assists,0.0,bra.copa_do_brazil,357706,,0.0,0.0,0.0,,,,
João Vitor,CHA,Fouls,2.0,bra.copa_do_brazil,357706,,0.0,0.0,0.0,,,,
João Vitor,CHA,Goal + Assist,0.0,bra.copa_do_brazil,357706,,,,,,,,
João Vitor,CHA,Goals,0.0,bra.copa_do_brazil,357706,,0.0,0.0,0.0,,,,
João Vitor,CHA,Shots,0.0,bra.copa_do_brazil,357706,,0.0,0.0,0.0,,,,
João Vitor,CHA,Yellow Cards,0.0,bra.copa_do_brazil,357706,,0.0,0.0,0.0,,,,
Juan Felipe Aguirre,CAP,Assists,0.0,bra.copa_do_brazil,270242,,2.0,0.0,0.0,,,,
Juan Felipe Aguirre,CAP,Fouls,0.0,bra.copa_do_brazil,270242,,2.0,0.0,0.0,,,,
Juan Felipe Aguirre,CAP,Goal + Assist,0.0,bra.copa_do_brazil,270242,,,,,,,,
Juan Felipe Aguirre,CAP,Goals,0.0,bra.copa_do_brazil,270242,,2.0,0.0,0.0,,,,
Juan Felipe Aguirre,CAP,Shots,2.0,bra.copa_do_brazil,270242,,2.0,0.0,0.0,,,,
Juan Felipe Aguirre,CAP,Yellow Cards,0.0,bra.copa_do_brazil,270242,,2.0,0.0,0.0,,,,
Juan Gamez,PAC,Assists,0.0,mex.1,422222,,0.0,0.0,0.0,,,,
Juan Gamez,PAC,Fouls,0.0,mex.1,422222,,0.0,0.0,0.0,,,,
Juan Gamez,PAC,Goal + Assist,0.0,mex.1,422222,,,,,,,,
Juan Gamez,PAC,Goals,0.0,mex.1,422222,,0.0,0.0,0.0,,,,
Juan Gamez,PAC,Shots,0.0,mex.1,422222,,0.0,0.0,0.0,,,,
Juan Gamez,PAC,Yellow Cards,0.0,mex.1,422222,,0.0,0.0,0.0,,,,
Juan Miritello,FOR,Assists,0.0,bra.copa_do_brazil,298576,,3.0,0.0,0.0,,,,
Juan Miritello,FOR,Fouls,1.0,bra.copa_do_brazil,298576,,3.0,0.0,0.0,,,,
Juan Miritello,FOR,Goal + Assist,0.0,bra.copa_do_brazil,298576,,,,,,,,
Juan Miritello,FOR,Goals,0.0,bra.copa_do_brazil,298576,,3.0,0.0,0.0,,,,
Juan Miritello,FOR,Shots,3.0,bra.copa_do_brazil,298576,,3.0,0.0,0.0,,,,
Juan Miritello,FOR,Yellow Cards,0.0,bra.copa_do_brazil,298576,,3.0,0.0,0.0,,,,
Juan Muñiz,ADE,Assists,0.0,aus.1,147544,,0.0,0.0,0.0,,,,
Juan Muñiz,ADE,Fouls,1.0,aus.1,147544,,0.0,0.0,0.0,,,,
Juan Muñiz,ADE,Goal + Assist,0.0,aus.1,147544,,,,,,,,
Juan Muñiz,ADE,Goals,0.0,aus.1,147544,,0.0,0.0,0.0,,,,
Juan Muñiz,ADE,Shots,0.0,aus.1,147544,,0.0,0.0,0.0,,,,
Juan Muñiz,ADE,Yellow Cards,0.0,aus.1,147544,,0.0,0.0,0.0,,,,
Juan Portilla,CAP,Assists,0.0,bra.copa_do_brazil,94976,,1.0,0.0,0.0,,,,
Juan Portilla,CAP,Fouls,0.0,bra.copa_do_brazil,94976,,1.0,0.0,0.0,,,,
Juan Portilla,CAP,Goal + Assist,0.0,bra.copa_do_brazil,94976,,,,,,,,
Juan Portilla,CAP,Goals,0.0,bra.copa_do_brazil,94976,,1.0,0.0,0.0,,,,
Juan Portilla,CAP,Shots,1.0,bra.copa_do_brazil,94976,,1.0,0.0,0.0,,,,
Juan Portilla,CAP,Yellow Cards,0.0,bra.copa_do_brazil,94976,,1.0,0.0,0.0,,,,
Juanpe,RAY,Assists,0.0,esp.1,332013,,0.0,0.0,0.0,0.0,,,
Juanpe,RAY,Fouls,0.0,esp.1,332013,,0.0,0.0,0.0,0.0,,,
Juanpe,RAY,Goal + Assist,0.0,esp.1,332013,,,,,,,,
Juanpe,RAY,Goalkeeper Saves,0.0,esp.1,332013,,0.0,0.0,0.0,0.0,,,
Juanpe,RAY,Goals,0.0,esp.1,332013,,0.0,0.0,0.0,0.0,,,
Juanpe,RAY,Shots,0.0,esp.1,332013,,0.0,0.0,0.0,0.0,,,
Juanpe,RAY,Yellow Cards,0.0,esp.1,332013,,0.0,0.0,0.0,0.0,,,
Jude Bellingham,RMA,Assists,0.0,esp.1,291281,,1.0,1.0,0.0,,,,
Jude Bellingham,RMA,Fouls,0.0,esp.1,291281,,1.0,1.0,0.0,,,,
Jude Bellingham,RMA,Goal + Assist,1.0,esp.1,291281,,,,,,,,
Jude Bellingham,RMA,Goals,1.0,esp.1,291281,,1.0,1.0,0.0,,,,
Jude Bellingham,RMA,Shots,1.0,esp.1,291281,,1.0,1.0,0.0,,,,
Jude Bellingham,RMA,Yellow Cards,0.0,esp.1,291281,,1.0,1.0,0.0,,,,
Julen Agirrezabala,VAL,Assists,0.0,esp.1,323970,,0.0,0.0,0.0,0.0,,,
Julen Agirrezabala,VAL,Fouls,0.0,esp.1,323970,,0.0,0.0,0.0,0.0,,,
Julen Agirrezabala,VAL,Goal + Assist,0.0,esp.1,323970,,,,,,,,
Julen Agirrezabala,VAL,Goalkeeper Saves,0.0,esp.1,323970,,0.0,0.0,0.0,0.0,,,
Julen Agirrezabala,VAL,Goals,0.0,esp.1,323970,,0.0,0.0,0.0,0.0,,,
Julen Agirrezabala,VAL,Shots,0.0,esp.1,323970,,0.0,0.0,0.0,0.0,,,
Julen Agirrezabala,VAL,Yellow Cards,0.0,esp.1,323970,,0.0,0.0,0.0,0.0,,,
Juninho,UNAM,Assists,0.0,mex.1,239983,,0.0,0.0,0.0,,,,
Juninho,UNAM,Fouls,0.0,mex.1,239983,,0.0,0.0,0.0,,,,
Juninho,UNAM,Goal + Assist,0.0,mex.1,239983,,,,,,,,
Juninho,UNAM,Goals,0.0,mex.1,239983,,0.0,0.0,0.0,,,,
Juninho,UNAM,Shots,0.0,mex.1,239983,,0.0,0.0,0.0,,,,
Juninho,UNAM,Yellow Cards,0.0,mex.1,239983,,0.0,0.0,0.0,,,,
Junior Barreto,AGO,Assists,0.0,bra.copa_do_brazil,334077,,0.0,0.0,0.0,,,,
Junior Barreto,AGO,Fouls,1.0,bra.copa_do_brazil,334077,,0.0,0.0,0.0,,,,
Junior Barreto,AGO,Goal + Assist,0.0,bra.copa_do_brazil,334077,,,,,,,,
Junior Barreto,AGO,Goals,0.0,bra.copa_do_brazil,334077,,0.0,0.0,0.0,,,,
Junior Barreto,AGO,Shots,0.0,bra.copa_do_brazil,334077,,0.0,0.0,0.0,,,,
Junior Barreto,AGO,Yellow Cards,0.0,bra.copa_do_brazil,334077,,0.0,0.0,0.0,,,,
Jádson,CAP,Assists,0.0,bra.copa_do_brazil,173351,,0.0,0.0,0.0,,,,
Jádson,CAP,Fouls,0.0,bra.copa_do_brazil,173351,,0.0,0.0,0.0,,,,
Jádson,CAP,Goal + Assist,0.0,bra.copa_do_brazil,173351,,,,,,,,
Jádson,CAP,Goals,0.0,bra.copa_do_brazil,173351,,0.0,0.0,0.0,,,,
Jádson,CAP,Shots,0.0,bra.copa_do_brazil,173351,,0.0,0.0,0.0,,,,
Jádson,CAP,Yellow Cards,0.0,bra.copa_do_brazil,173351,,0.0,0.0,0.0,,,,
Júnior Santos,BOT,Assists,0.0,bra.copa_do_brazil,269843,,3.0,0.0,0.0,,,,
Júnior Santos,BOT,Fouls,0.0,bra.copa_do_brazil,269843,,3.0,0.0,0.0,,,,
Júnior Santos,BOT,Goal + Assist,0.0,bra.copa_do_brazil,269843,,,,,,,,
Júnior Santos,BOT,Goals,0.0,bra.copa_do_brazil,269843,,3.0,0.0,0.0,,,,
Júnior Santos,BOT,Shots,3.0,bra.copa_do_brazil,269843,,3.0,0.0,0.0,,,,
Júnior Santos,BOT,Yellow Cards,0.0,bra.copa_do_brazil,269843,,3.0,0.0,0.0,,,,
Kadu,BOT,Assists,0.0,bra.copa_do_brazil,400952,,0.0,0.0,0.0,,,,
Kadu,BOT,Fouls,0.0,bra.copa_do_brazil,400952,,0.0,0.0,0.0,,,,
Kadu,BOT,Goal + Assist,0.0,bra.copa_do_brazil,400952,,,,,,,,
Kadu,BOT,Goals,0.0,bra.copa_do_brazil,400952,,0.0,0.0,0.0,,,,
Kadu,BOT,Shots,0.0,bra.copa_do_brazil,400952,,0.0,0.0,0.0,,,,
Kadu,BOT,Yellow Cards,0.0,bra.copa_do_brazil,400952,,0.0,0.0,0.0,,,,
Kaio,COR,Assists,0.0,bra.copa_do_brazil,347456,,2.0,0.0,0.0,,,,
Kaio,COR,Fouls,0.0,bra.copa_do_brazil,347456,,2.0,0.0,0.0,,,,
Kaio,COR,Goal + Assist,0.0,bra.copa_do_brazil,347456,,,,,,,,
Kaio,COR,Goals,0.0,bra.copa_do_brazil,347456,,2.0,0.0,0.0,,,,
Kaio,COR,Shots,2.0,bra.copa_do_brazil,347456,,2.0,0.0,0.0,,,,
Kaio,COR,Yellow Cards,0.0,bra.copa_do_brazil,347456,,2.0,0.0,0.0,,,,
Kaua,FOR,Assists,0.0,bra.copa_do_brazil,418532,,0.0,0.0,0.0,,,,
Kaua,FOR,Fouls,0.0,bra.copa_do_brazil,418532,,0.0,0.0,0.0,,,,
Kaua,FOR,Goal + Assist,0.0,bra.copa_do_brazil,418532,,,,,,,,
Kaua,FOR,Goals,0.0,bra.copa_do_brazil,418532,,0.0,0.0,0.0,,,,
Kaua,FOR,Shots,0.0,bra.copa_do_brazil,418532,,0.0,0.0,0.0,,,,
Kaua,FOR,Yellow Cards,0.0,bra.copa_do_brazil,418532,,0.0,0.0,0.0,,,,
Kauê Camargo,COR,Assists,0.0,bra.copa_do_brazil,361442,,0.0,0.0,0.0,0.0,,,
Kauê Camargo,COR,Fouls,0.0,bra.copa_do_brazil,361442,,0.0,0.0,0.0,0.0,,,
Kauê Camargo,COR,Goal + Assist,0.0,bra.copa_do_brazil,361442,,,,,,,,
Kauê Camargo,COR,Goalkeeper Saves,0.0,bra.copa_do_brazil,361442,,0.0,0.0,0.0,0.0,,,
Kauê Camargo,COR,Goals,0.0,bra.copa_do_brazil,361442,,0.0,0.0,0.0,0.0,,,
Kauê Camargo,COR,Shots,0.0,bra.copa_do_brazil,361442,,0.0,0.0,0.0,0.0,,,
Kauê Camargo,COR,Yellow Cards,0.0,bra.copa_do_brazil,361442,,0.0,0.0,0.0,0.0,,,
Kayke,FOR,Assists,0.0,bra.copa_do_brazil,381279,,0.0,0.0,0.0,,,,
Kayke,FOR,Fouls,0.0,bra.copa_do_brazil,381279,,0.0,0.0,0.0,,,,
Kayke,FOR,Goal + Assist,0.0,bra.copa_do_brazil,381279,,,,,,,,
Kayke,FOR,Goals,0.0,bra.copa_do_brazil,381279,,0.0,0.0,0.0,,,,
Kayke,FOR,Shots,0.0,bra.copa_do_brazil,381279,,0.0,0.0,0.0,,,,
Kayke,FOR,Yellow Cards,0.0,bra.copa_do_brazil,381279,,0.0,0.0,0.0,,,,
Kelvyn,CON,Assists,0.0,bra.copa_do_brazil,304693,,0.0,0.0,0.0,,,,
Kelvyn,CON,Fouls,0.0,bra.copa_do_brazil,304693,,0.0,0.0,0.0,,,,
Kelvyn,CON,Goal + Assist,0.0,bra.copa_do_brazil,304693,,,,,,,,
Kelvyn,CON,Goals,0.0,bra.copa_do_brazil,304693,,0.0,0.0,0.0,,,,
Kelvyn,CON,Shots,0.0,bra.copa_do_brazil,304693,,0.0,0.0,0.0,,,,
Kelvyn,CON,Yellow Cards,0.0,bra.copa_do_brazil,304693,,0.0,0.0,0.0,,,,
Kenedy,PAC,Assists,0.0,mex.1,195349,,1.0,0.0,0.0,,,,
Kenedy,PAC,Fouls,1.0,mex.1,195349,,1.0,0.0,0.0,,,,
Kenedy,PAC,Goal + Assist,0.0,mex.1,195349,,,,,,,,
Kenedy,PAC,Goals,0.0,mex.1,195349,,1.0,0.0,0.0,,,,
Kenedy,PAC,Shots,1.0,mex.1,195349,,1.0,0.0,0.0,,,,
Kenedy,PAC,Yellow Cards,0.0,mex.1,195349,,1.0,0.0,0.0,,,,
Kevin Viveros,CAP,Assists,0.0,bra.copa_do_brazil,268476,,3.0,0.0,0.0,,,,
Kevin Viveros,CAP,Fouls,1.0,bra.copa_do_brazil,268476,,3.0,0.0,0.0,,,,
Kevin Viveros,CAP,Goal + Assist,0.0,bra.copa_do_brazil,268476,,,,,,,,
Kevin Viveros,CAP,Goals,0.0,bra.copa_do_brazil,268476,,3.0,0.0,0.0,,,,
Kevin Viveros,CAP,Shots,3.0,bra.copa_do_brazil,268476,,3.0,0.0,0.0,,,,
Kevin Viveros,CAP,Yellow Cards,0.0,bra.copa_do_brazil,268476,,3.0,0.0,0.0,,,,
Keylor Navas,UNAM,Assists,0.0,mex.1,73247,,0.0,0.0,0.0,3.0,,,
Keylor Navas,UNAM,Fouls,0.0,mex.1,73247,,0.0,0.0,0.0,3.0,,,
Keylor Navas,UNAM,Goal + Assist,0.0,mex.1,73247,,,,,,,,
Keylor Navas,UNAM,Goalkeeper Saves,3.0,mex.1,73247,,0.0,0.0,0.0,3.0,,,
Keylor Navas,UNAM,Goals,0.0,mex.1,73247,,0.0,0.0,0.0,3.0,,,
Keylor Navas,UNAM,Shots,0.0,mex.1,73247,,0.0,0.0,0.0,3.0,,,
Keylor Navas,UNAM,Yellow Cards,0.0,mex.1,73247,,0.0,0.0,0.0,3.0,,,
Kylian Mbappé,RMA,Assists,1.0,esp.1,231388,,4.0,0.0,1.0,,,,
Kylian Mbappé,RMA,Fouls,0.0,esp.1,231388,,4.0,0.0,1.0,,,,
Kylian Mbappé,RMA,Goal + Assist,1.0,esp.1,231388,,,,,,,,
Kylian Mbappé,RMA,Goals,0.0,esp.1,231388,,4.0,0.0,1.0,,,,
Kylian Mbappé,RMA,Shots,4.0,esp.1,231388,,4.0,0.0,1.0,,,,
Kylian Mbappé,RMA,Yellow Cards,0.0,esp.1,231388,,4.0,0.0,1.0,,,,
Lachlan Brook,AFC,Assists,1.0,aus.1,249186,,3.0,0.0,1.0,,,,
Lachlan Brook,AFC,Fouls,1.0,aus.1,249186,,3.0,0.0,1.0,,,,
Lachlan Brook,AFC,Goal + Assist,1.0,aus.1,249186,,,,,,,,
Lachlan Brook,AFC,Goals,0.0,aus.1,249186,,3.0,0.0,1.0,,,,
Lachlan Brook,AFC,Shots,3.0,aus.1,249186,,3.0,0.0,1.0,,,,
Lachlan Brook,AFC,Yellow Cards,0.0,aus.1,249186,,3.0,0.0,1.0,,,,
Largie Ramazani,VAL,Assists,0.0,esp.1,291435,,2.0,0.0,0.0,,,,
Largie Ramazani,VAL,Fouls,0.0,esp.1,291435,,2.0,0.0,0.0,,,,
Largie Ramazani,VAL,Goal + Assist,0.0,esp.1,291435,,,,,,,,
Largie Ramazani,VAL,Goals,0.0,esp.1,291435,,2.0,0.0,0.0,,,,
Largie Ramazani,VAL,Shots,2.0,esp.1,291435,,2.0,0.0,0.0,,,,
Largie Ramazani,VAL,Yellow Cards,0.0,esp.1,291435,,2.0,0.0,0.0,,,,
Leandro Vilela,AGO,Assists,0.0,bra.copa_do_brazil,205011,,0.0,0.0,0.0,,,,
Leandro Vilela,AGO,Fouls,1.0,bra.copa_do_brazil,205011,,0.0,0.0,0.0,,,,
Leandro Vilela,AGO,Goal + Assist,0.0,bra.copa_do_brazil,205011,,,,,,,,
Leandro Vilela,AGO,Goals,0.0,bra.copa_do_brazil,205011,,0.0,0.0,0.0,,,,
Leandro Vilela,AGO,Shots,0.0,bra.copa_do_brazil,205011,,0.0,0.0,0.0,,,,
Leandro Vilela,AGO,Yellow Cards,0.0,bra.copa_do_brazil,205011,,0.0,0.0,0.0,,,,
Leo Jacó,AGO,Assists,0.0,bra.copa_do_brazil,357900,,0.0,0.0,0.0,,,,
Leo Jacó,AGO,Fouls,0.0,bra.copa_do_brazil,357900,,0.0,0.0,0.0,,,,
Leo Jacó,AGO,Goal + Assist,0.0,bra.copa_do_brazil,357900,,,,,,,,
Leo Jacó,AGO,Goals,0.0,bra.copa_do_brazil,357900,,0.0,0.0,0.0,,,,
Leo Jacó,AGO,Shots,0.0,bra.copa_do_brazil,357900,,0.0,0.0,0.0,,,,
Leo Jacó,AGO,Yellow Cards,0.0,bra.copa_do_brazil,357900,,0.0,0.0,0.0,,,,
Leo Linck,BOT,Assists,0.0,bra.copa_do_brazil,310822,,0.0,0.0,0.0,0.0,,,
Leo Linck,BOT,Fouls,0.0,bra.copa_do_brazil,310822,,0.0,0.0,0.0,0.0,,,
Leo Linck,BOT,Goal + Assist,0.0,bra.copa_do_brazil,310822,,,,,,,,
Leo Linck,BOT,Goalkeeper Saves,0.0,bra.copa_do_brazil,310822,,0.0,0.0,0.0,0.0,,,
Leo Linck,BOT,Goals,0.0,bra.copa_do_brazil,310822,,0.0,0.0,0.0,0.0,,,
Leo Linck,BOT,Shots,0.0,bra.copa_do_brazil,310822,,0.0,0.0,0.0,0.0,,,
Leo Linck,BOT,Yellow Cards,0.0,bra.copa_do_brazil,310822,,0.0,0.0,0.0,0.0,,,
Leonardo Da Silva Cruz,BAR,Assists,0.0,bra.copa_do_brazil,303112,,0.0,0.0,0.0,,,,
Leonardo Da Silva Cruz,BAR,Fouls,0.0,bra.copa_do_brazil,303112,,0.0,0.0,0.0,,,,
Leonardo Da Silva Cruz,BAR,Goal + Assist,0.0,bra.copa_do_brazil,303112,,,,,,,,
Leonardo Da Silva Cruz,BAR,Goals,0.0,bra.copa_do_brazil,303112,,0.0,0.0,0.0,,,,
Leonardo Da Silva Cruz,BAR,Shots,0.0,bra.copa_do_brazil,303112,,0.0,0.0,0.0,,,,
Leonardo Da Silva Cruz,BAR,Yellow Cards,0.0,bra.copa_do_brazil,303112,,0.0,0.0,0.0,,,,
Leonardo Derik,CAP,Assists,0.0,bra.copa_do_brazil,338881,,0.0,0.0,0.0,,,,
Leonardo Derik,CAP,Fouls,0.0,bra.copa_do_brazil,338881,,0.0,0.0,0.0,,,,
Leonardo Derik,CAP,Goal + Assist,0.0,bra.copa_do_brazil,338881,,,,,,,,
Leonardo Derik,CAP,Goals,0.0,bra.copa_do_brazil,338881,,0.0,0.0,0.0,,,,
Leonardo Derik,CAP,Shots,0.0,bra.copa_do_brazil,338881,,0.0,0.0,0.0,,,,
Leonardo Derik,CAP,Yellow Cards,0.0,bra.copa_do_brazil,338881,,0.0,0.0,0.0,,,,
Leonel Pérez,GRE,Assists,0.0,bra.copa_do_brazil,359439,,0.0,0.0,0.0,,,,
Leonel Pérez,GRE,Fouls,0.0,bra.copa_do_brazil,359439,,0.0,0.0,0.0,,,,
Leonel Pérez,GRE,Goal + Assist,0.0,bra.copa_do_brazil,359439,,,,,,,,
Leonel Pérez,GRE,Goals,0.0,bra.copa_do_brazil,359439,,0.0,0.0,0.0,,,,
Leonel Pérez,GRE,Shots,0.0,bra.copa_do_brazil,359439,,0.0,0.0,0.0,,,,
Leonel Pérez,GRE,Yellow Cards,0.0,bra.copa_do_brazil,359439,,0.0,0.0,0.0,,,,
Leozinho,CAP,Assists,0.0,bra.copa_do_brazil,380327,,0.0,0.0,0.0,,,,
Leozinho,CAP,Fouls,0.0,bra.copa_do_brazil,380327,,0.0,0.0,0.0,,,,
Leozinho,CAP,Goal + Assist,0.0,bra.copa_do_brazil,380327,,,,,,,,
Leozinho,CAP,Goals,0.0,bra.copa_do_brazil,380327,,0.0,0.0,0.0,,,,
Leozinho,CAP,Shots,0.0,bra.copa_do_brazil,380327,,0.0,0.0,0.0,,,,
Leozinho,CAP,Yellow Cards,0.0,bra.copa_do_brazil,380327,,0.0,0.0,0.0,,,,
Logan Rogerson,AFC,Assists,0.0,aus.1,228281,,1.0,1.0,0.0,,,,
Logan Rogerson,AFC,Fouls,1.0,aus.1,228281,,1.0,1.0,0.0,,,,
Logan Rogerson,AFC,Goal + Assist,1.0,aus.1,228281,,,,,,,,
Logan Rogerson,AFC,Goals,1.0,aus.1,228281,,1.0,1.0,0.0,,,,
Logan Rogerson,AFC,Shots,1.0,aus.1,228281,,1.0,1.0,0.0,,,,
Logan Rogerson,AFC,Yellow Cards,0.0,aus.1,228281,,1.0,1.0,0.0,,,,
Lorran,CON,Assists,0.0,bra.copa_do_brazil,269532,,0.0,0.0,0.0,,,,
Lorran,CON,Fouls,0.0,bra.copa_do_brazil,269532,,0.0,0.0,0.0,,,,
Lorran,CON,Goal + Assist,0.0,bra.copa_do_brazil,269532,,,,,,,,
Lorran,CON,Goals,0.0,bra.copa_do_brazil,269532,,0.0,0.0,0.0,,,,
Lorran,CON,Shots,0.0,bra.copa_do_brazil,269532,,0.0,0.0,0.0,,,,
Lorran,CON,Yellow Cards,0.0,bra.copa_do_brazil,269532,,0.0,0.0,0.0,,,,
Louis Verstraete,AFC,Assists,0.0,aus.1,251142,,1.0,0.0,0.0,,,,
Louis Verstraete,AFC,Fouls,3.0,aus.1,251142,,1.0,0.0,0.0,,,,
Louis Verstraete,AFC,Goal + Assist,0.0,aus.1,251142,,,,,,,,
Louis Verstraete,AFC,Goals,0.0,aus.1,251142,,1.0,0.0,0.0,,,,
Louis Verstraete,AFC,Shots,1.0,aus.1,251142,,1.0,0.0,0.0,,,,
Louis Verstraete,AFC,Yellow Cards,1.0,aus.1,251142,,1.0,0.0,0.0,,,,
Luan,FOR,Assists,0.0,bra.copa_do_brazil,288983,,0.0,0.0,0.0,,,,
Luan,FOR,Fouls,1.0,bra.copa_do_brazil,288983,,0.0,0.0,0.0,,,,
Luan,FOR,Goal + Assist,0.0,bra.copa_do_brazil,288983,,,,,,,,
Luan,FOR,Goals,0.0,bra.copa_do_brazil,288983,,0.0,0.0,0.0,,,,
Luan,FOR,Shots,0.0,bra.copa_do_brazil,288983,,0.0,0.0,0.0,,,,
Luan,FOR,Yellow Cards,1.0,bra.copa_do_brazil,288983,,0.0,0.0,0.0,,,,
Luan Cândido,VIT,Assists,0.0,bra.copa_do_brazil,266676,,1.0,1.0,0.0,,,,
Luan Cândido,VIT,Fouls,0.0,bra.copa_do_brazil,266676,,1.0,1.0,0.0,,,,
Luan Cândido,VIT,Goal + Assist,1.0,bra.copa_do_brazil,266676,,,,,,,,
Luan Cândido,VIT,Goals,1.0,bra.copa_do_brazil,266676,,1.0,1.0,0.0,,,,
Luan Cândido,VIT,Shots,1.0,bra.copa_do_brazil,266676,,1.0,1.0,0.0,,,,
Luan Cândido,VIT,Yellow Cards,0.0,bra.copa_do_brazil,266676,,1.0,1.0,0.0,,,,
Lucas,OVI,Assists,0.0,esp.1,228643,,0.0,0.0,0.0,,,,
Lucas,OVI,Fouls,1.0,esp.1,228643,,0.0,0.0,0.0,,,,
Lucas,OVI,Goal + Assist,0.0,esp.1,228643,,,,,,,,
Lucas,OVI,Goals,0.0,esp.1,228643,,0.0,0.0,0.0,,,,
Lucas,OVI,Shots,0.0,esp.1,228643,,0.0,0.0,0.0,,,,
Lucas,OVI,Yellow Cards,0.0,esp.1,228643,,0.0,0.0,0.0,,,,
Lucas,VIT,Assists,0.0,bra.copa_do_brazil,253009,,0.0,0.0,0.0,,,,
Lucas,VIT,Fouls,0.0,bra.copa_do_brazil,253009,,0.0,0.0,0.0,,,,
Lucas,VIT,Goal + Assist,0.0,bra.copa_do_brazil,253009,,,,,,,,
Lucas,VIT,Goals,0.0,bra.copa_do_brazil,253009,,0.0,0.0,0.0,,,,
Lucas,VIT,Shots,0.0,bra.copa_do_brazil,253009,,0.0,0.0,0.0,,,,
Lucas,VIT,Yellow Cards,0.0,bra.copa_do_brazil,253009,,0.0,0.0,0.0,,,,
Lucas Arcanjo,VIT,Assists,0.0,bra.copa_do_brazil,287941,,0.0,0.0,0.0,7.0,,,
Lucas Arcanjo,VIT,Fouls,0.0,bra.copa_do_brazil,287941,,0.0,0.0,0.0,7.0,,,
Lucas Arcanjo,VIT,Goal + Assist,0.0,bra.copa_do_brazil,287941,,,,,,,,
Lucas Arcanjo,VIT,Goalkeeper Saves,7.0,bra.copa_do_brazil,287941,,0.0,0.0,0.0,7.0,,,
Lucas Arcanjo,VIT,Goals,0.0,bra.copa_do_brazil,287941,,0.0,0.0,0.0,7.0,,,
Lucas Arcanjo,VIT,Shots,0.0,bra.copa_do_brazil,287941,,0.0,0.0,0.0,7.0,,,
Lucas Arcanjo,VIT,Yellow Cards,0.0,bra.copa_do_brazil,287941,,0.0,0.0,0.0,7.0,,,
Lucas Emanoel,FOR,Assists,0.0,bra.copa_do_brazil,402546,,0.0,0.0,0.0,,,,
Lucas Emanoel,FOR,Fouls,0.0,bra.copa_do_brazil,402546,,0.0,0.0,0.0,,,,
Lucas Emanoel,FOR,Goal + Assist,0.0,bra.copa_do_brazil,402546,,,,,,,,
Lucas Emanoel,FOR,Goals,0.0,bra.copa_do_brazil,402546,,0.0,0.0,0.0,,,,
Lucas Emanoel,FOR,Shots,0.0,bra.copa_do_brazil,402546,,0.0,0.0,0.0,,,,
Lucas Emanoel,FOR,Yellow Cards,0.0,bra.copa_do_brazil,402546,,0.0,0.0,0.0,,,,
Lucas Esquivel,CAP,Assists,0.0,bra.copa_do_brazil,309499,,0.0,0.0,0.0,,,,
Lucas Esquivel,CAP,Fouls,1.0,bra.copa_do_brazil,309499,,0.0,0.0,0.0,,,,
Lucas Esquivel,CAP,Goal + Assist,0.0,bra.copa_do_brazil,309499,,,,,,,,
Lucas Esquivel,CAP,Goals,0.0,bra.copa_do_brazil,309499,,0.0,0.0,0.0,,,,
Lucas Esquivel,CAP,Shots,0.0,bra.copa_do_brazil,309499,,0.0,0.0,0.0,,,,
Lucas Esquivel,CAP,Yellow Cards,1.0,bra.copa_do_brazil,309499,,0.0,0.0,0.0,,,,
Lucas Lovat,CRB,Assists,0.0,bra.copa_do_brazil,225857,,1.0,0.0,0.0,,,,
Lucas Lovat,CRB,Fouls,0.0,bra.copa_do_brazil,225857,,1.0,0.0,0.0,,,,
Lucas Lovat,CRB,Goal + Assist,0.0,bra.copa_do_brazil,225857,,,,,,,,
Lucas Lovat,CRB,Goals,0.0,bra.copa_do_brazil,225857,,1.0,0.0,0.0,,,,
Lucas Lovat,CRB,Shots,1.0,bra.copa_do_brazil,225857,,1.0,0.0,0.0,,,,
Lucas Lovat,CRB,Yellow Cards,0.0,bra.copa_do_brazil,225857,,1.0,0.0,0.0,,,,
Lucas Sasha,FOR,Assists,0.0,bra.copa_do_brazil,146169,,0.0,0.0,0.0,,,,
Lucas Sasha,FOR,Fouls,1.0,bra.copa_do_brazil,146169,,0.0,0.0,0.0,,,,
Lucas Sasha,FOR,Goal + Assist,0.0,bra.copa_do_brazil,146169,,,,,,,,
Lucas Sasha,FOR,Goals,0.0,bra.copa_do_brazil,146169,,0.0,0.0,0.0,,,,
