PLAYER_NAME,PLAYER_NORM,team_pp,def_league,season_avg,games,category,prop_norm,team_slate,TEAM,rank_on_team,leader_side,PLAYER_NAME_split,league,def_bucket,n_games,n,n_elite,n_weak,over_rate,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,def_boost_hist,overperform_vs_weak,fades_vs_elite,player,player_slate,team,opp_team,prop_norm_slate,line,slate_opp_def_rank,slate_opp_def_tier,line_hit_rate_over_ou_5,stat_last5_avg,player_norm,on_slate,slate_edge_signal
Agustín Massaccesi,agustin massaccesi,INSTITUTO,Argentina,0.0,5,goals,goals,INSTITUTO,INSTITUTO,2,bottom,Agustín Massaccesi,Argentina,elite,2,2,2,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Agustín Massaccesi,,,,,,,,,,,True,False
Diego Sosa,diego sosa,INSTITUTO,Argentina,0.0,5,goals,goals,INSTITUTO,INSTITUTO,3,bottom,Diego Sosa,Argentina,elite,2,2,2,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Diego Sosa,,,,,,,,,,,True,False
Alex Luna,alex luna,INSTITUTO,Argentina,0.2,5,goals,goals,INSTITUTO,INSTITUTO,1,top,Alex Luna,Argentina,elite,2,2,2,0,0.5,0.375,0.375,,,,,0.5,,,False,False,Alex Luna,,,,,,,,,,,True,False
Facundo Suárez,facundo suarez,INSTITUTO,Argentina,0.2,5,goals,goals,INSTITUTO,INSTITUTO,2,top,Facundo Suárez,Argentina,elite,2,2,2,0,0.5,0.5,0.5,,,,,0.5,,,False,False,Facundo Suárez,,,,,,,,,,,True,False
Fernando Alarcón,fernando alarcon,INSTITUTO,Argentina,0.2,5,goals,goals,INSTITUTO,INSTITUTO,3,top,Fernando Alarcón,Argentina,elite,2,2,2,0,0.0,-0.29166666666666663,-0.29166666666666663,,,,,0.0,,,False,False,Fernando Alarcón,,,,,,,,,,,True,False
Emanuel Sittaro,emanuel sittaro,INSTITUTO,Argentina,0.0,5,saves,saves,INSTITUTO,INSTITUTO,1,bottom,Emanuel Sittaro,Argentina,elite,2,2,2,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Emanuel Sittaro,,,,,,,,,,,True,False
Marcos Ledesma,marcos ledesma,INSTITUTO,Argentina,1.8,5,saves,saves,INSTITUTO,INSTITUTO,2,bottom,Marcos Ledesma,Argentina,elite,2,2,2,0,0.0,-2.625,-2.625,,,,,0.0,,,False,True,Marcos Ledesma,,,,,,,,,,,True,False
Marcos Ledesma,marcos ledesma,INSTITUTO,Argentina,1.8,5,saves,saves,INSTITUTO,INSTITUTO,1,top,Marcos Ledesma,Argentina,elite,2,2,2,0,0.0,-2.625,-2.625,,,,,0.0,,,False,True,Marcos Ledesma,,,,,,,,,,,True,False
Emanuel Sittaro,emanuel sittaro,INSTITUTO,Argentina,0.0,5,saves,saves,INSTITUTO,INSTITUTO,2,top,Emanuel Sittaro,Argentina,elite,2,2,2,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Emanuel Sittaro,,,,,,,,,,,True,False
Agustín Bravo,agustin bravo,INSTITUTO,Argentina,0.0,5,shots,shots,INSTITUTO,INSTITUTO,1,bottom,Agustín Bravo,Argentina,elite,2,2,2,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Agustín Bravo,,,,,,,,,,,True,False
Emanuel Sittaro,emanuel sittaro,INSTITUTO,Argentina,0.0,5,shots,shots,INSTITUTO,INSTITUTO,2,bottom,Emanuel Sittaro,Argentina,elite,2,2,2,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Emanuel Sittaro,,,,,,,,,,,True,False
Hernán De La Fuente,hernan de la fuente,INSTITUTO,Argentina,0.0,5,shots,shots,INSTITUTO,INSTITUTO,3,bottom,Hernán De La Fuente,Argentina,elite,2,2,2,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Hernán De La Fuente,,,,,,,,,,,True,False
Alex Luna,alex luna,INSTITUTO,Argentina,4.4,5,shots,shots,INSTITUTO,INSTITUTO,1,top,Alex Luna,Argentina,elite,2,2,2,0,0.5,0.5,0.5,,,,,0.5,,,False,False,Alex Luna,,,,,,,,,,,True,False
Matias Tissera,matias tissera,INSTITUTO,Argentina,2.2,5,shots,shots,INSTITUTO,INSTITUTO,2,top,Matias Tissera,Argentina,elite,2,2,2,0,0.5,0.5,0.5,,,,,0.5,,,False,False,Matias Tissera,,,,,,,,,,,True,False
Diego Sosa,diego sosa,INSTITUTO,Argentina,2.0,5,shots,shots,INSTITUTO,INSTITUTO,3,top,Diego Sosa,Argentina,elite,2,2,2,0,0.0,-1.3333333333333333,-1.3333333333333333,,,,,0.0,,,False,True,Diego Sosa,,,,,,,,,,,True,False
Agustín Bravo,agustin bravo,INSTITUTO,Argentina,0.0,5,shots_on_target,shots_on_target,INSTITUTO,INSTITUTO,1,bottom,Agustín Bravo,Argentina,elite,2,2,2,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Agustín Bravo,,,,,,,,,,,True,False
Agustín Massaccesi,agustin massaccesi,INSTITUTO,Argentina,0.0,5,shots_on_target,shots_on_target,INSTITUTO,INSTITUTO,2,bottom,Agustín Massaccesi,Argentina,elite,2,2,2,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Agustín Massaccesi,,,,,,,,,,,True,False
Emanuel Sittaro,emanuel sittaro,INSTITUTO,Argentina,0.0,5,shots_on_target,shots_on_target,INSTITUTO,INSTITUTO,3,bottom,Emanuel Sittaro,Argentina,elite,2,2,2,0,0.0,0.0,0.0,,,,,0.0,,,False,False,Emanuel Sittaro,,,,,,,,,,,True,False
Alex Luna,alex luna,INSTITUTO,Argentina,1.6,5,shots_on_target,shots_on_target,INSTITUTO,INSTITUTO,1,top,Alex Luna,Argentina,elite,2,2,2,0,0.5,1.7916666666666665,1.7916666666666665,,,,,0.5,,,False,False,Alex Luna,,,,,,,,,,,True,False
Matias Tissera,matias tissera,INSTITUTO,Argentina,1.2,5,shots_on_target,shots_on_target,INSTITUTO,INSTITUTO,2,top,Matias Tissera,Argentina,elite,2,2,2,0,0.5,0.375,0.375,,,,,0.5,,,False,False,Matias Tissera,,,,,,,,,,,True,False
Diego Sosa,diego sosa,INSTITUTO,Argentina,0.6,5,shots_on_target,shots_on_target,INSTITUTO,INSTITUTO,3,top,Diego Sosa,Argentina,elite,2,2,2,0,0.0,-0.875,-0.875,,,,,0.0,,,False,True,Diego Sosa,,,,,,,,,,,True,False
Amelia White,amelia white,KC CURRENT,NWSL,0.0,8,assists,assists,KC CURRENT,KC CURRENT,1,bottom,Amelia White,NWSL,weak,5,5,2,3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Amelia White,,,,,,,,,,,True,False
Debinha,debinha,KC CURRENT,NWSL,0.0,8,assists,assists,KC CURRENT,KC CURRENT,2,bottom,Debinha,NWSL,weak,5,5,2,3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Debinha,,,,,,,,,,,True,False
Elizabeth Ball,elizabeth ball,KC CURRENT,NWSL,0.0,8,assists,assists,KC CURRENT,KC CURRENT,3,bottom,Elizabeth Ball,NWSL,weak,5,5,2,3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Elizabeth Ball,,,,,,,,,,,True,False
Croix Bethune,croix bethune,KC CURRENT,NWSL,0.75,8,assists,assists,KC CURRENT,KC CURRENT,1,top,Croix Bethune,NWSL,weak,5,5,2,3,0.6,-0.1861904761904762,-0.2571428571428572,-0.13888888888888887,,0.149549648694154,0.6666666666666666,0.5,0.1182539682539683,0.1182539682539683,False,False,Croix Bethune,,,,,,,,,,,True,False
Laney Rouse,laney rouse,KC CURRENT,NWSL,0.2,5,assists,assists,KC CURRENT,KC CURRENT,2,top,Laney Rouse,NWSL,weak,2,2,0,2,0.0,-0.29166666666666663,,-0.29166666666666663,,,0.0,,,,False,False,Laney Rouse,,,,,,,,,,,True,False
Bayley Feist,bayley feist,KC CURRENT,NWSL,0.125,8,assists,assists,KC CURRENT,KC CURRENT,3,top,Bayley Feist,NWSL,weak,5,5,2,3,0.2,0.09809523809523811,-0.17142857142857143,0.2777777777777778,,0.6171995242710865,0.3333333333333333,0.0,0.4492063492063492,0.4492063492063492,False,False,Bayley Feist,,,,,,,,,,,True,False
Bayley Feist,bayley feist,KC CURRENT,NWSL,0.0,8,goals,goals,KC CURRENT,KC CURRENT,1,bottom,Bayley Feist,NWSL,weak,5,5,2,3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Bayley Feist,,,,,,,,,,,True,False
Elizabeth Ball,elizabeth ball,KC CURRENT,NWSL,0.0,8,goals,goals,KC CURRENT,KC CURRENT,2,bottom,Elizabeth Ball,NWSL,weak,5,5,2,3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Elizabeth Ball,,,,,,,,,,,True,False
Gabrielle Robinson,gabrielle robinson,KC CURRENT,NWSL,0.0,8,goals,goals,KC CURRENT,KC CURRENT,3,bottom,Gabrielle Robinson,NWSL,weak,5,5,2,3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Gabrielle Robinson,,,,,,,,,,,True,False
Debinha,debinha,KC CURRENT,NWSL,0.375,8,goals,goals,KC CURRENT,KC CURRENT,1,top,Debinha,NWSL,weak,5,5,2,3,0.4,0.3676190476190476,-0.41428571428571426,0.888888888888889,,0.8385604280548115,0.6666666666666666,0.0,1.3031746031746032,1.3031746031746032,True,True,Debinha,,,,,,,,,,,True,False
Haley Hopkins,haley hopkins,KC CURRENT,NWSL,0.375,8,goals,goals,KC CURRENT,KC CURRENT,2,top,Haley Hopkins,NWSL,weak,5,5,2,3,0.4,0.3342857142857143,0.08571428571428572,0.5,,0.43463002702362774,0.3333333333333333,0.5,0.41428571428571426,0.41428571428571426,False,False,Haley Hopkins,,,,,,,,,,,True,False
Amelia White,amelia white,KC CURRENT,NWSL,0.25,8,goals,goals,KC CURRENT,KC CURRENT,3,top,Amelia White,NWSL,weak,5,5,2,3,0.4,0.2980952380952381,0.3285714285714286,0.2777777777777778,,-0.01609526201727654,0.3333333333333333,0.5,-0.050793650793650835,-0.050793650793650835,False,False,Amelia White,,,,,,,,,,,True,False
Kaylin Williams-Mosier,kaylin williams-mosier,KC CURRENT,NWSL,0.0,7,saves,saves,KC CURRENT,KC CURRENT,1,bottom,Kaylin Williams-Mosier,NWSL,weak,4,4,1,3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Kaylin Williams-Mosier,,,,,,,,,,,True,False
Marisa Jordan,marisa jordan,KC CURRENT,NWSL,3.125,8,saves,saves,KC CURRENT,KC CURRENT,2,bottom,Marisa Jordan,NWSL,weak,5,5,2,3,0.6,0.9442857142857143,1.9857142857142855,0.25,,-0.3601330938702566,0.6666666666666666,0.5,-1.7357142857142855,-1.7357142857142855,False,False,Marisa Jordan,,,,,,,,,,,True,False
Marisa Jordan,marisa jordan,KC CURRENT,NWSL,3.125,8,saves,saves,KC CURRENT,KC CURRENT,1,top,Marisa Jordan,NWSL,weak,5,5,2,3,0.6,0.9442857142857143,1.9857142857142855,0.25,,-0.3601330938702566,0.6666666666666666,0.5,-1.7357142857142855,-1.7357142857142855,False,False,Marisa Jordan,,,,,,,,,,,True,False
Kaylin Williams-Mosier,kaylin williams-mosier,KC CURRENT,NWSL,0.0,7,saves,saves,KC CURRENT,KC CURRENT,2,top,Kaylin Williams-Mosier,NWSL,weak,4,4,1,3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Kaylin Williams-Mosier,,,,,,,,,,,True,False
Katie Scott,katie scott,KC CURRENT,NWSL,0.0,7,shots,shots,KC CURRENT,KC CURRENT,1,bottom,Katie Scott,NWSL,elite,4,4,2,2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Katie Scott,,,,,,,,,,,True,False
Kaylin Williams-Mosier,kaylin williams-mosier,KC CURRENT,NWSL,0.0,7,shots,shots,KC CURRENT,KC CURRENT,2,bottom,Kaylin Williams-Mosier,NWSL,weak,4,4,1,3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Kaylin Williams-Mosier,,,,,,,,,,,True,False
Kolo Suliafu,kolo suliafu,KC CURRENT,NWSL,0.0,6,shots,shots,KC CURRENT,KC CURRENT,3,bottom,Kolo Suliafu,NWSL,weak,3,3,1,2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Kolo Suliafu,,,,,,,,,,,True,False
Croix Bethune,croix bethune,KC CURRENT,NWSL,2.0,8,shots,shots,KC CURRENT,KC CURRENT,1,top,Croix Bethune,NWSL,weak,5,5,2,3,0.0,-1.2771428571428571,-1.4428571428571428,-1.1666666666666667,,0.08702357114655306,0.0,0.0,0.2761904761904761,0.2761904761904761,False,True,Croix Bethune,,,,,,,,,,,True,False
Debinha,debinha,KC CURRENT,NWSL,2.0,8,shots,shots,KC CURRENT,KC CURRENT,2,top,Debinha,NWSL,weak,5,5,2,3,0.6,1.1880952380952383,-0.5714285714285714,2.361111111111111,,0.8977721344057704,1.0,0.0,2.932539682539683,2.932539682539683,True,True,Debinha,,,,,,,,,,,True,False
Haley Hopkins,haley hopkins,KC CURRENT,NWSL,1.875,8,shots,shots,KC CURRENT,KC CURRENT,3,top,Haley Hopkins,NWSL,weak,5,5,2,3,0.6,0.3500000000000001,0.0,0.5833333333333335,,0.2970376445011951,0.6666666666666666,0.5,0.5833333333333335,0.5833333333333335,True,False,Haley Hopkins,,,,,,,,,,,True,False
Elizabeth Ball,elizabeth ball,KC CURRENT,NWSL,0.0,8,shots_on_target,shots_on_target,KC CURRENT,KC CURRENT,1,bottom,Elizabeth Ball,NWSL,weak,5,5,2,3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Elizabeth Ball,,,,,,,,,,,True,False
Katie Scott,katie scott,KC CURRENT,NWSL,0.0,7,shots_on_target,shots_on_target,KC CURRENT,KC CURRENT,2,bottom,Katie Scott,NWSL,elite,4,4,2,2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Katie Scott,,,,,,,,,,,True,False
Kayla Sharples,kayla sharples,KC CURRENT,NWSL,0.0,6,shots_on_target,shots_on_target,KC CURRENT,KC CURRENT,3,bottom,Kayla Sharples,NWSL,weak,3,3,1,2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Kayla Sharples,,,,,,,,,,,True,False
Croix Bethune,croix bethune,KC CURRENT,NWSL,1.375,8,shots_on_target,shots_on_target,KC CURRENT,KC CURRENT,1,top,Croix Bethune,NWSL,weak,5,5,2,3,0.2,-1.1076190476190475,-0.6857142857142857,-1.388888888888889,,-0.29015417874580435,0.0,0.5,-0.7031746031746033,-0.7031746031746033,False,True,Croix Bethune,,,,,,,,,,,True,False
Debinha,debinha,KC CURRENT,NWSL,1.0,8,shots_on_target,shots_on_target,KC CURRENT,KC CURRENT,2,top,Debinha,NWSL,weak,5,5,2,3,0.4,0.2147619047619048,-0.6714285714285714,0.8055555555555557,,0.7888435664300274,0.6666666666666666,0.0,1.476984126984127,1.476984126984127,True,True,Debinha,,,,,,,,,,,True,False
Amelia White,amelia white,KC CURRENT,NWSL,0.875,8,shots_on_target,shots_on_target,KC CURRENT,KC CURRENT,3,top,Amelia White,NWSL,weak,5,5,2,3,0.8,1.077142857142857,0.9428571428571428,1.1666666666666667,,0.3067384363280652,0.6666666666666666,1.0,0.2238095238095239,0.2238095238095239,False,False,Amelia White,,,,,,,,,,,True,False
Chris Rindov,chris rindov,LA GALAXY,MLS,0.0,5,assists,assists,LA GALAXY,LA GALAXY,1,bottom,Chris Rindov,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Chris Rindov,,,,,,,,,,,True,False
Elijah Wynder,elijah wynder,LA GALAXY,MLS,0.0,5,assists,assists,LA GALAXY,LA GALAXY,2,bottom,Elijah Wynder,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Elijah Wynder,,,,,,,,,,,True,False
Harbor Miller,harbor miller,LA GALAXY,MLS,0.0,5,assists,assists,LA GALAXY,LA GALAXY,3,bottom,Harbor Miller,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Harbor Miller,,,,,,,,,,,True,False
Chris Rindov,chris rindov,LA GALAXY,MLS,0.0,5,assists,assists,LA GALAXY,LA GALAXY,1,top,Chris Rindov,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Chris Rindov,,,,,,,,,,,True,False
Elijah Wynder,elijah wynder,LA GALAXY,MLS,0.0,5,assists,assists,LA GALAXY,LA GALAXY,2,top,Elijah Wynder,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Elijah Wynder,,,,,,,,,,,True,False
Harbor Miller,harbor miller,LA GALAXY,MLS,0.0,5,assists,assists,LA GALAXY,LA GALAXY,3,top,Harbor Miller,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Harbor Miller,,,,,,,,,,,True,False
Chris Rindov,chris rindov,LA GALAXY,MLS,0.0,5,goals,goals,LA GALAXY,LA GALAXY,1,bottom,Chris Rindov,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Chris Rindov,,,,,,,,,,,True,False
Elijah Wynder,elijah wynder,LA GALAXY,MLS,0.0,5,goals,goals,LA GALAXY,LA GALAXY,2,bottom,Elijah Wynder,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Elijah Wynder,,,,,,,,,,,True,False
Harbor Miller,harbor miller,LA GALAXY,MLS,0.0,5,goals,goals,LA GALAXY,LA GALAXY,3,bottom,Harbor Miller,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Harbor Miller,,,,,,,,,,,True,False
Joseph Paintsil,joseph paintsil,LA GALAXY,MLS,0.2,5,goals,goals,LA GALAXY,LA GALAXY,1,top,Joseph Paintsil,MLS,mid,2,2,0,0,0.0,-0.29166666666666663,,,-0.29166666666666663,,,,,,False,False,Joseph Paintsil,,,,,,,,,,,True,False
Chris Rindov,chris rindov,LA GALAXY,MLS,0.0,5,goals,goals,LA GALAXY,LA GALAXY,2,top,Chris Rindov,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Chris Rindov,,,,,,,,,,,True,False
Elijah Wynder,elijah wynder,LA GALAXY,MLS,0.0,5,goals,goals,LA GALAXY,LA GALAXY,3,top,Elijah Wynder,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Elijah Wynder,,,,,,,,,,,True,False
Novak Micovic,novak micovic,LA GALAXY,MLS,0.4,5,saves,saves,LA GALAXY,LA GALAXY,1,bottom,Novak Micovic,MLS,mid,2,2,0,0,0.0,-0.5833333333333333,,,-0.5833333333333333,,,,,,False,False,Novak Micovic,,,,,,,,,,,True,False
JT Marcinkowski,jt marcinkowski,LA GALAXY,MLS,3.0,5,saves,saves,LA GALAXY,LA GALAXY,2,bottom,JT Marcinkowski,MLS,mid,2,2,0,0,0.5,-0.9166666666666667,,,-0.9166666666666667,,,,,,False,False,JT Marcinkowski,,,,,,,,,,,True,False
JT Marcinkowski,jt marcinkowski,LA GALAXY,MLS,3.0,5,saves,saves,LA GALAXY,LA GALAXY,1,top,JT Marcinkowski,MLS,mid,2,2,0,0,0.5,-0.9166666666666667,,,-0.9166666666666667,,,,,,False,False,JT Marcinkowski,,,,,,,,,,,True,False
Novak Micovic,novak micovic,LA GALAXY,MLS,0.4,5,saves,saves,LA GALAXY,LA GALAXY,2,top,Novak Micovic,MLS,mid,2,2,0,0,0.0,-0.5833333333333333,,,-0.5833333333333333,,,,,,False,False,Novak Micovic,,,,,,,,,,,True,False
Chris Rindov,chris rindov,LA GALAXY,MLS,0.0,5,shots,shots,LA GALAXY,LA GALAXY,1,bottom,Chris Rindov,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Chris Rindov,,,,,,,,,,,True,False
Isaiah Parente,isaiah parente,LA GALAXY,MLS,0.0,5,shots,shots,LA GALAXY,LA GALAXY,2,bottom,Isaiah Parente,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Isaiah Parente,,,,,,,,,,,True,False
JT Marcinkowski,jt marcinkowski,LA GALAXY,MLS,0.0,5,shots,shots,LA GALAXY,LA GALAXY,3,bottom,JT Marcinkowski,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,JT Marcinkowski,,,,,,,,,,,True,False
Joseph Paintsil,joseph paintsil,LA GALAXY,MLS,2.4,5,shots,shots,LA GALAXY,LA GALAXY,1,top,Joseph Paintsil,MLS,mid,2,2,0,0,0.5,-0.7083333333333333,,,-0.7083333333333333,,,,,,False,False,Joseph Paintsil,,,,,,,,,,,True,False
Harbor Miller,harbor miller,LA GALAXY,MLS,1.0,5,shots,shots,LA GALAXY,LA GALAXY,2,top,Harbor Miller,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Harbor Miller,,,,,,,,,,,True,False
John Nelson,john nelson,LA GALAXY,MLS,0.8,5,shots,shots,LA GALAXY,LA GALAXY,3,top,John Nelson,MLS,mid,2,2,0,0,0.5,0.8333333333333333,,,0.8333333333333333,,,,,,False,False,John Nelson,,,,,,,,,,,True,False
Chris Rindov,chris rindov,LA GALAXY,MLS,0.0,5,shots_on_target,shots_on_target,LA GALAXY,LA GALAXY,1,bottom,Chris Rindov,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Chris Rindov,,,,,,,,,,,True,False
Harbor Miller,harbor miller,LA GALAXY,MLS,0.0,5,shots_on_target,shots_on_target,LA GALAXY,LA GALAXY,2,bottom,Harbor Miller,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Harbor Miller,,,,,,,,,,,True,False
Isaiah Parente,isaiah parente,LA GALAXY,MLS,0.0,5,shots_on_target,shots_on_target,LA GALAXY,LA GALAXY,3,bottom,Isaiah Parente,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Isaiah Parente,,,,,,,,,,,True,False
Joseph Paintsil,joseph paintsil,LA GALAXY,MLS,1.0,5,shots_on_target,shots_on_target,LA GALAXY,LA GALAXY,1,top,Joseph Paintsil,MLS,mid,2,2,0,0,0.5,-0.125,,,-0.125,,,,,,False,False,Joseph Paintsil,,,,,,,,,,,True,False
John Nelson,john nelson,LA GALAXY,MLS,0.4,5,shots_on_target,shots_on_target,LA GALAXY,LA GALAXY,2,top,John Nelson,MLS,mid,2,2,0,0,0.5,0.75,,,0.75,,,,,,False,False,John Nelson,,,,,,,,,,,True,False
Elijah Wynder,elijah wynder,LA GALAXY,MLS,0.2,5,shots_on_target,shots_on_target,LA GALAXY,LA GALAXY,3,top,Elijah Wynder,MLS,mid,2,2,0,0,0.5,0.375,,,0.375,,,,,,False,False,Elijah Wynder,,,,,,,,,,,True,False
Aaron Long,aaron long,LAFC,MLS,0.0,5,assists,assists,LAFC,LAFC,1,bottom,Aaron Long,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Aaron Long,,,,,,,,,,,True,False
Eddie Segura,eddie segura,LAFC,MLS,0.0,5,assists,assists,LAFC,LAFC,2,bottom,Eddie Segura,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Eddie Segura,,,,,,,,,,,True,False
Hugo Lloris,hugo lloris,LAFC,MLS,0.0,5,assists,assists,LAFC,LAFC,3,bottom,Hugo Lloris,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Hugo Lloris,,,,,,,,,,,True,False
Denis Bouanga,denis bouanga,LAFC,MLS,0.4,5,assists,assists,LAFC,LAFC,1,top,Denis Bouanga,MLS,elite,2,2,1,0,0.5,0.08333333333333337,0.6666666666666667,,-0.5,,,1.0,,,False,False,Denis Bouanga,,,,,,,,,,,True,False
Mathieu Choinière,mathieu choiniere,LAFC,MLS,0.4,5,assists,assists,LAFC,LAFC,2,top,Mathieu Choinière,MLS,elite,3,3,1,1,0.3333333333333333,-0.07777777777777777,-0.5,0.6666666666666667,-0.4,,1.0,0.0,1.1666666666666667,1.1666666666666667,False,False,Mathieu Choinière,,,,,,,,,,,True,False
Mark Delgado,mark delgado,LAFC,MLS,0.2,5,assists,assists,LAFC,LAFC,3,top,Mark Delgado,MLS,elite,2,2,1,0,0.0,-0.29166666666666663,-0.3333333333333333,,-0.25,,,0.0,,,False,False,Mark Delgado,,,,,,,,,,,True,False
Aaron Long,aaron long,LAFC,MLS,0.0,5,goals,goals,LAFC,LAFC,1,bottom,Aaron Long,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Aaron Long,,,,,,,,,,,True,False
Eddie Segura,eddie segura,LAFC,MLS,0.0,5,goals,goals,LAFC,LAFC,2,bottom,Eddie Segura,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Eddie Segura,,,,,,,,,,,True,False
Hugo Lloris,hugo lloris,LAFC,MLS,0.0,5,goals,goals,LAFC,LAFC,3,bottom,Hugo Lloris,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Hugo Lloris,,,,,,,,,,,True,False
Denis Bouanga,denis bouanga,LAFC,MLS,0.8,5,goals,goals,LAFC,LAFC,1,top,Denis Bouanga,MLS,elite,2,2,1,0,0.0,-1.1666666666666665,-1.3333333333333333,,-1.0,,,0.0,,,False,False,Denis Bouanga,,,,,,,,,,,True,False
Son Heung-Min,son heung-min,LAFC,MLS,0.8,5,goals,goals,LAFC,LAFC,2,top,Son Heung-Min,MLS,elite,2,2,1,0,0.0,-0.725,-0.25,,-1.2,,,0.0,,,False,False,Son Heung-Min,,,,,,,,,,,True,False
Mark Delgado,mark delgado,LAFC,MLS,0.2,5,goals,goals,LAFC,LAFC,3,top,Mark Delgado,MLS,elite,2,2,1,0,0.0,-0.29166666666666663,-0.3333333333333333,,-0.25,,,0.0,,,False,False,Mark Delgado,,,,,,,,,,,True,False
Hugo Lloris,hugo lloris,LAFC,MLS,2.6,5,saves,saves,LAFC,LAFC,1,bottom,Hugo Lloris,MLS,elite,2,2,1,0,0.5,-0.33333333333333326,1.3333333333333335,,-2.0,,,1.0,,,False,False,Hugo Lloris,,,,,,,,,,,True,False
Hugo Lloris,hugo lloris,LAFC,MLS,2.6,5,saves,saves,LAFC,LAFC,1,top,Hugo Lloris,MLS,elite,2,2,1,0,0.5,-0.33333333333333326,1.3333333333333335,,-2.0,,,1.0,,,False,False,Hugo Lloris,,,,,,,,,,,True,False
Aaron Long,aaron long,LAFC,MLS,0.0,5,shots,shots,LAFC,LAFC,1,bottom,Aaron Long,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Aaron Long,,,,,,,,,,,True,False
Hugo Lloris,hugo lloris,LAFC,MLS,0.0,5,shots,shots,LAFC,LAFC,2,bottom,Hugo Lloris,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Hugo Lloris,,,,,,,,,,,True,False
Jacob Shaffelburg,jacob shaffelburg,LAFC,MLS,0.0,5,shots,shots,LAFC,LAFC,3,bottom,Jacob Shaffelburg,MLS,elite,3,3,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Jacob Shaffelburg,,,,,,,,,,,True,False
