ticket_id,n_legs,composition,est_ticket_hit_prob,avg_leg_hit_prob,avg_leg_edge,avg_rank_score
T00013175,4,1S+3G+0D,0.5821793999999999,0.8925,2.7025,5.4
T00016096,4,2S+2G+0D,0.5821793999999999,0.8925,2.875,5.4
T00016097,4,1S+3G+0D,0.5821793999999999,0.8925,3.125,5.4
T00016098,4,2S+2G+0D,0.5821793999999999,0.8925,3.1574999999999998,5.4
T00016099,4,1S+3G+0D,0.5821793999999999,0.8925,2.9525,5.4
T00019019,4,2S+2G+0D,0.5821793999999999,0.8925,1.75,5.4
T00019020,4,1S+3G+0D,0.5821793999999999,0.8925,2.0,5.4
T00019021,4,2S+2G+0D,0.5821793999999999,0.8925,2.0324999999999998,5.4
T00019022,4,1S+3G+0D,0.5821793999999999,0.8925,1.8275,5.4
T00001478,4,1S+3G+0D,0.5821793999999999,0.8925,2.895,5.3975
T00001479,4,2S+2G+0D,0.5821793999999999,0.8925,2.8775,5.3975
T00001480,4,2S+2G+0D,0.5821793999999999,0.8925,2.5999999999999996,5.3975
T00001481,4,2S+2G+0D,0.5821793999999999,0.8925,2.35,5.3975
T00004406,4,1S+3G+0D,0.5821793999999999,0.8925,2.395,5.3975
T00004407,4,2S+2G+0D,0.5821793999999999,0.8925,2.3775,5.3975
T00004408,4,2S+2G+0D,0.5821793999999999,0.8925,2.0999999999999996,5.3975
T00004409,4,2S+2G+0D,0.5821793999999999,0.8925,1.8499999999999999,5.3975
T00007333,4,1S+3G+0D,0.5821793999999999,0.8925,3.145,5.3975
T00007334,4,2S+2G+0D,0.5821793999999999,0.8925,3.1275,5.3975
T00007335,4,2S+2G+0D,0.5821793999999999,0.8925,2.8499999999999996,5.3975
T00007336,4,2S+2G+0D,0.5821793999999999,0.8925,2.6,5.3975
T00010259,4,1S+3G+0D,0.5821793999999999,0.8925,2.895,5.3975
T00010260,4,2S+2G+0D,0.5821793999999999,0.8925,2.8775,5.3975
T00010261,4,2S+2G+0D,0.5821793999999999,0.8925,2.5999999999999996,5.3975
T00010262,4,2S+2G+0D,0.5821793999999999,0.8925,2.35,5.3975
T00013176,4,2S+2G+0D,0.5821793999999999,0.8925,2.3375,5.3975
T00013177,4,1S+3G+0D,0.5821793999999999,0.8925,2.5125,5.3975
T00013178,4,1S+3G+0D,0.5821793999999999,0.8925,2.68,5.3975
T00016100,4,2S+2G+0D,0.5821793999999999,0.8925,2.5875,5.3975
T00016101,4,1S+3G+0D,0.5821793999999999,0.8925,2.7625,5.3975
T00016102,4,1S+3G+0D,0.5821793999999999,0.8925,2.93,5.3975
T00019023,4,2S+2G+0D,0.5821793999999999,0.8925,1.4625,5.3975
T00019024,4,1S+3G+0D,0.5821793999999999,0.8925,1.6375,5.3975
T00019025,4,1S+3G+0D,0.5821793999999999,0.8925,1.805,5.3975
T00001482,4,2S+2G+0D,0.5821793999999999,0.8925,2.09,5.395
T00001483,4,1S+3G+0D,0.5821793999999999,0.8925,2.4125,5.395
T00001484,4,2S+2G+0D,0.5821793999999999,0.8925,2.2624999999999997,5.395
T00004410,4,2S+2G+0D,0.5821793999999999,0.8925,1.5899999999999999,5.395
T00004411,4,1S+3G+0D,0.5821793999999999,0.8925,1.9124999999999999,5.395
T00004412,4,2S+2G+0D,0.5821793999999999,0.8925,1.7625,5.395
T00007337,4,2S+2G+0D,0.5821793999999999,0.8925,2.34,5.395
T00007338,4,1S+3G+0D,0.5821793999999999,0.8925,2.6625,5.395
T00007339,4,2S+2G+0D,0.5821793999999999,0.8925,2.5124999999999997,5.395
T00010263,4,2S+2G+0D,0.5821793999999999,0.8925,2.09,5.395
T00010264,4,1S+3G+0D,0.5821793999999999,0.8925,2.4125,5.395
T00010265,4,2S+2G+0D,0.5821793999999999,0.8925,2.2624999999999997,5.395
T00013179,4,2S+2G+0D,0.5821793999999999,0.8925,2.945,5.395
T00013180,4,2S+2G+0D,0.5821793999999999,0.8925,2.6375,5.395
T00013181,4,2S+2G+0D,0.5821793999999999,0.8925,2.5125,5.395
T00013182,4,1S+3G+0D,0.5821793999999999,0.8925,2.525,5.395
T00013183,4,2S+2G+0D,0.5821793999999999,0.8925,2.375,5.395
T00016103,4,2S+2G+0D,0.5821793999999999,0.8925,3.195,5.395
T00016104,4,2S+2G+0D,0.5821793999999999,0.8925,2.8875,5.395
T00016105,4,2S+2G+0D,0.5821793999999999,0.8925,2.7625,5.395
T00016106,4,1S+3G+0D,0.5821793999999999,0.8925,2.775,5.395
T00016107,4,2S+2G+0D,0.5821793999999999,0.8925,2.625,5.395
T00019026,4,2S+2G+0D,0.5821793999999999,0.8925,2.07,5.395
T00019027,4,2S+2G+0D,0.5821793999999999,0.8925,1.7625,5.395
T00019028,4,2S+2G+0D,0.5821793999999999,0.8925,1.6375,5.395
T00019029,4,1S+3G+0D,0.5821793999999999,0.8925,1.65,5.395
T00019030,4,2S+2G+0D,0.5821793999999999,0.8925,1.5,5.395
T00001485,4,1S+3G+0D,0.5821793999999999,0.8925,3.21,5.3925
T00001486,4,1S+3G+0D,0.5821793999999999,0.8925,3.5774999999999997,5.3925
T00001487,4,2S+2G+0D,0.5821793999999999,0.8925,1.895,5.3925
T00001488,4,2S+2G+0D,0.5821793999999999,0.8925,2.25,5.3925
T00001489,4,2S+2G+0D,0.5821793999999999,0.8925,3.0875,5.3925
T00001490,4,1S+3G+0D,0.5821793999999999,0.8925,2.3125,5.3925
T00001491,4,1S+3G+0D,0.5821793999999999,0.8925,2.3625,5.3925
T00004413,4,1S+3G+0D,0.5821793999999999,0.8925,2.71,5.3925
T00004414,4,1S+3G+0D,0.5821793999999999,0.8925,3.0774999999999997,5.3925
T00004415,4,2S+2G+0D,0.5821793999999999,0.8925,1.395,5.3925
T00004416,4,2S+2G+0D,0.5821793999999999,0.8925,1.75,5.3925
T00004417,4,2S+2G+0D,0.5821793999999999,0.8925,2.5875,5.3925
T00004418,4,1S+3G+0D,0.5821793999999999,0.8925,1.8125,5.3925
T00004419,4,1S+3G+0D,0.5821793999999999,0.8925,1.8624999999999998,5.3925
T00007340,4,1S+3G+0D,0.5821793999999999,0.8925,3.46,5.3925
T00007341,4,1S+3G+0D,0.5821793999999999,0.8925,3.8274999999999997,5.3925
T00007342,4,2S+2G+0D,0.5821793999999999,0.8925,2.145,5.3925
T00007343,4,2S+2G+0D,0.5821793999999999,0.8925,2.5,5.3925
T00007344,4,2S+2G+0D,0.5821793999999999,0.8925,3.3375,5.3925
T00007345,4,1S+3G+0D,0.5821793999999999,0.8925,2.5625,5.3925
T00007346,4,1S+3G+0D,0.5821793999999999,0.8925,2.6125,5.3925
T00010266,4,1S+3G+0D,0.5821793999999999,0.8925,3.21,5.3925
T00010267,4,1S+3G+0D,0.5821793999999999,0.8925,3.5774999999999997,5.3925
T00010268,4,2S+2G+0D,0.5821793999999999,0.8925,1.895,5.3925
T00010269,4,2S+2G+0D,0.5821793999999999,0.8925,2.25,5.3925
T00010270,4,2S+2G+0D,0.5821793999999999,0.8925,3.0875,5.3925
T00010271,4,1S+3G+0D,0.5821793999999999,0.8925,2.3125,5.3925
T00010272,4,1S+3G+0D,0.5821793999999999,0.8925,2.3625,5.3925
T00013184,4,1S+3G+0D,0.5821793999999999,0.8925,3.0575,5.3925
T00013185,4,2S+2G+0D,0.5821793999999999,0.8925,3.04,5.3925
T00013186,4,2S+2G+0D,0.5821793999999999,0.8925,2.7625,5.3925
T00013187,4,2S+2G+0D,0.5821793999999999,0.8925,2.5125,5.3925
T00016108,4,1S+3G+0D,0.5821793999999999,0.8925,3.3075,5.3925
T00016109,4,2S+2G+0D,0.5821793999999999,0.8925,3.29,5.3925
T00016110,4,2S+2G+0D,0.5821793999999999,0.8925,3.0125,5.3925
T00016111,4,2S+2G+0D,0.5821793999999999,0.8925,2.7625,5.3925
T00019031,4,1S+3G+0D,0.5821793999999999,0.8925,2.1825,5.3925
T00019032,4,2S+2G+0D,0.5821793999999999,0.8925,2.165,5.3925
T00019033,4,2S+2G+0D,0.5821793999999999,0.8925,1.8875,5.3925
T00019034,4,2S+2G+0D,0.5821793999999999,0.8925,1.6375,5.3925
T00001492,4,1S+3G+0D,0.5821793999999999,0.8925,2.835,5.39
T00001493,4,1S+3G+0D,0.5821793999999999,0.8925,2.735,5.39
T00001494,4,1S+3G+0D,0.5821793999999999,0.8925,2.385,5.39
T00001495,4,1S+3G+0D,0.5821793999999999,0.8925,2.695,5.39
T00004420,4,1S+3G+0D,0.5821793999999999,0.8925,2.335,5.39
T00004421,4,1S+3G+0D,0.5821793999999999,0.8925,2.235,5.39
T00004422,4,1S+3G+0D,0.5821793999999999,0.8925,1.8849999999999998,5.39
T00004423,4,1S+3G+0D,0.5821793999999999,0.8925,2.195,5.39
T00007347,4,1S+3G+0D,0.5821793999999999,0.8925,3.085,5.39
T00007348,4,1S+3G+0D,0.5821793999999999,0.8925,2.985,5.39
T00007349,4,1S+3G+0D,0.5821793999999999,0.8925,2.635,5.39
T00007350,4,1S+3G+0D,0.5821793999999999,0.8925,2.945,5.39
T00010273,4,1S+3G+0D,0.5821793999999999,0.8925,2.835,5.39
T00010274,4,1S+3G+0D,0.5821793999999999,0.8925,2.735,5.39
T00010275,4,1S+3G+0D,0.5821793999999999,0.8925,2.385,5.39
T00010276,4,1S+3G+0D,0.5821793999999999,0.8925,2.695,5.39
T00013188,4,2S+2G+0D,0.5821793999999999,0.8925,2.2525,5.39
T00013189,4,1S+3G+0D,0.5821793999999999,0.8925,2.575,5.39
T00013190,4,2S+2G+0D,0.5821793999999999,0.8925,2.425,5.39
T00016112,4,2S+2G+0D,0.5821793999999999,0.8925,2.5025,5.39
T00016113,4,1S+3G+0D,0.5821793999999999,0.8925,2.825,5.39
T00016114,4,2S+2G+0D,0.5821793999999999,0.8925,2.675,5.39
T00019035,4,2S+2G+0D,0.5821793999999999,0.8925,1.3775,5.39
T00019036,4,1S+3G+0D,0.5821793999999999,0.8925,1.7,5.39
T00019037,4,2S+2G+0D,0.5821793999999999,0.8925,1.5499999999999998,5.39
T00001496,4,1S+3G+0D,0.5821793999999999,0.8925,2.3125,5.3875
T00001497,4,2S+2G+0D,0.5821793999999999,0.8925,2.745,5.3875
T00001498,4,2S+2G+0D,0.5821793999999999,0.8925,2.7275,5.3875
T00001499,4,2S+2G+0D,0.5821793999999999,0.8925,2.3874999999999997,5.3875
T00001500,4,1S+3G+0D,0.5821793999999999,0.8925,2.2375,5.3875
T00001501,4,1S+3G+0D,0.5821793999999999,0.8925,3.21,5.3875
T00004424,4,1S+3G+0D,0.5821793999999999,0.8925,1.8125,5.3875
T00004425,4,2S+2G+0D,0.5821793999999999,0.8925,2.245,5.3875
T00004426,4,2S+2G+0D,0.5821793999999999,0.8925,2.2275,5.3875
T00004427,4,2S+2G+0D,0.5821793999999999,0.8925,1.8875,5.3875
T00004428,4,1S+3G+0D,0.5821793999999999,0.8925,1.7374999999999998,5.3875
T00004429,4,1S+3G+0D,0.5821793999999999,0.8925,2.71,5.3875
T00007351,4,1S+3G+0D,0.5821793999999999,0.8925,2.5625,5.3875
T00007352,4,2S+2G+0D,0.5821793999999999,0.8925,2.995,5.3875
T00007353,4,2S+2G+0D,0.5821793999999999,0.8925,2.9775,5.3875
T00007354,4,2S+2G+0D,0.5821793999999999,0.8925,2.6374999999999997,5.3875
T00007355,4,1S+3G+0D,0.5821793999999999,0.8925,2.4875,5.3875
T00007356,4,1S+3G+0D,0.5821793999999999,0.8925,3.46,5.3875
T00010277,4,1S+3G+0D,0.5821793999999999,0.8925,2.3125,5.3875
T00010278,4,2S+2G+0D,0.5821793999999999,0.8925,2.745,5.3875
T00010279,4,2S+2G+0D,0.5821793999999999,0.8925,2.7275,5.3875
T00010280,4,2S+2G+0D,0.5821793999999999,0.8925,2.3874999999999997,5.3875
T00010281,4,1S+3G+0D,0.5821793999999999,0.8925,2.2375,5.3875
T00010282,4,1S+3G+0D,0.5821793999999999,0.8925,3.21,5.3875
T00013191,4,1S+3G+0D,0.5821793999999999,0.8925,3.3725,5.3875
T00013192,4,1S+3G+0D,0.5821793999999999,0.8925,3.7399999999999998,5.3875
T00013193,4,2S+2G+0D,0.5821793999999999,0.8925,2.0575,5.3875
T00013194,4,2S+2G+0D,0.5821793999999999,0.8925,2.4125,5.3875
T00013195,4,2S+2G+0D,0.5821793999999999,0.8925,3.25,5.3875
T00013196,4,1S+3G+0D,0.5821793999999999,0.8925,2.475,5.3875
T00013197,4,1S+3G+0D,0.5821793999999999,0.8925,2.525,5.3875
T00016115,4,1S+3G+0D,0.5821793999999999,0.8925,3.6225,5.3875
T00016116,4,1S+3G+0D,0.5821793999999999,0.8925,3.9899999999999998,5.3875
T00016117,4,2S+2G+0D,0.5821793999999999,0.8925,2.3075,5.3875
T00016118,4,2S+2G+0D,0.5821793999999999,0.8925,2.6625,5.3875
T00016119,4,2S+2G+0D,0.5821793999999999,0.8925,3.5,5.3875
T00016120,4,1S+3G+0D,0.5821793999999999,0.8925,2.725,5.3875
T00016121,4,1S+3G+0D,0.5821793999999999,0.8925,2.775,5.3875
T00019038,4,1S+3G+0D,0.5821793999999999,0.8925,2.4975,5.3875
T00019039,4,1S+3G+0D,0.5821793999999999,0.8925,2.8649999999999998,5.3875
T00019040,4,2S+2G+0D,0.5821793999999999,0.8925,1.1824999999999999,5.3875
T00019041,4,2S+2G+0D,0.5821793999999999,0.8925,1.5374999999999999,5.3875
T00019042,4,2S+2G+0D,0.5821793999999999,0.8925,2.375,5.3875
T00019043,4,1S+3G+0D,0.5821793999999999,0.8925,1.5999999999999999,5.3875
T00019044,4,1S+3G+0D,0.5821793999999999,0.8925,1.65,5.3875
T00001502,4,2S+2G+0D,0.5821793999999999,0.8925,2.2875,5.385
T00001503,4,1S+3G+0D,0.5821793999999999,0.8925,2.35,5.385
T00001504,4,2S+2G+0D,0.5821793999999999,0.8925,2.2875,5.385
T00001505,4,1S+3G+0D,0.5821793999999999,0.8925,4.1274999999999995,5.385
T00004430,4,2S+2G+0D,0.5821793999999999,0.8925,1.7874999999999999,5.385
T00004431,4,1S+3G+0D,0.5821793999999999,0.8925,1.8499999999999999,5.385
T00004432,4,2S+2G+0D,0.5821793999999999,0.8925,1.7874999999999999,5.385
T00004433,4,1S+3G+0D,0.5821793999999999,0.8925,3.6275,5.385
T00007357,4,2S+2G+0D,0.5821793999999999,0.8925,2.5375,5.385
T00007358,4,1S+3G+0D,0.5821793999999999,0.8925,2.6,5.385
T00007359,4,2S+2G+0D,0.5821793999999999,0.8925,2.5375,5.385
T00007360,4,1S+3G+0D,0.5821793999999999,0.8925,4.3774999999999995,5.385
T00010283,4,2S+2G+0D,0.5821793999999999,0.8925,2.2875,5.385
T00010284,4,1S+3G+0D,0.5821793999999999,0.8925,2.35,5.385
T00010285,4,2S+2G+0D,0.5821793999999999,0.8925,2.2875,5.385
T00010286,4,1S+3G+0D,0.5821793999999999,0.8925,4.1274999999999995,5.385
T00013198,4,1S+3G+0D,0.5821793999999999,0.8925,2.9975,5.385
T00013199,4,1S+3G+0D,0.5821793999999999,0.8925,2.8975,5.385
T00013200,4,1S+3G+0D,0.5821793999999999,0.8925,2.5475,5.385
T00013201,4,1S+3G+0D,0.5821793999999999,0.8925,2.8575,5.385
T00016122,4,1S+3G+0D,0.5821793999999999,0.8925,3.2475,5.385
T00016123,4,1S+3G+0D,0.5821793999999999,0.8925,3.1475,5.385
T00016124,4,1S+3G+0D,0.5821793999999999,0.8925,2.7975,5.385
T00016125,4,1S+3G+0D,0.5821793999999999,0.8925,3.1075,5.385
T00019045,4,1S+3G+0D,0.5821793999999999,0.8925,2.1225,5.385
T00019046,4,1S+3G+0D,0.5821793999999999,0.8925,2.0225,5.385
T00019047,4,1S+3G+0D,0.5821793999999999,0.8925,1.6724999999999999,5.385
T00019048,4,1S+3G+0D,0.5821793999999999,0.8925,1.9825,5.385
T00001506,4,2S+2G+0D,0.5821793999999999,0.8925,2.185,5.3825
T00001507,4,1S+3G+0D,0.5821793999999999,0.8925,3.05,5.3825
T00001508,4,1S+3G+0D,0.5821793999999999,0.8925,2.4375,5.3825
T00001509,4,1S+3G+0D,0.5821793999999999,0.8925,2.2125,5.3825
T00001510,4,1S+3G+0D,0.5821793999999999,0.8925,2.5875,5.3825
T00001511,4,2S+2G+0D,0.5821793999999999,0.8925,2.7649999999999997,5.3825
T00001512,4,2S+2G+0D,0.5821793999999999,0.8925,2.3,5.3825
T00001513,4,1S+3G+0D,0.5821793999999999,0.8925,3.8325,5.3825
T00001514,4,1S+3G+0D,0.5821793999999999,0.8925,3.5375,5.3825
T00001515,4,1S+3G+0D,0.5821793999999999,0.8925,2.7725,5.3825
T00001516,4,2S+2G+0D,0.5821793999999999,0.8925,3.2875,5.3825
T00001517,4,2S+2G+0D,0.5821793999999999,0.8925,3.0549999999999997,5.3825
T00001518,4,1S+3G+0D,0.5821793999999999,0.8925,2.32,5.3825
T00001519,4,2S+2G+0D,0.5821793999999999,0.8925,2.6525,5.3825
T00001520,4,1S+3G+0D,0.5821793999999999,0.8925,2.385,5.3825
T00001521,4,1S+3G+0D,0.5821793999999999,0.8925,2.9025,5.3825
T00001522,4,1S+3G+0D,0.5821793999999999,0.8925,2.505,5.3825
T00001523,4,1S+3G+0D,0.5821793999999999,0.8925,2.38,5.3825
T00001524,4,1S+3G+0D,0.5821793999999999,0.8925,2.25,5.3825
T00001525,4,1S+3G+0D,0.5821793999999999,0.8925,2.3175,5.3825
T00001526,4,1S+3G+0D,0.5821793999999999,0.8925,2.2125,5.3825
T00001527,4,1S+3G+0D,0.5821793999999999,0.8925,2.525,5.3825
T00001528,4,1S+3G+0D,0.5821793999999999,0.8925,3.5275,5.3825
T00001529,4,2S+2G+0D,0.5821793999999999,0.8925,2.8225,5.3825
T00001530,4,2S+2G+0D,0.5821793999999999,0.8925,3.8474999999999997,5.3825
T00001531,4,2S+2G+0D,0.5821793999999999,0.8925,3.295,5.3825
T00001532,4,2S+2G+0D,0.5821793999999999,0.8925,2.5774999999999997,5.3825
T00001533,4,1S+3G+0D,0.5821793999999999,0.8925,3.0825,5.3825
T00001534,4,1S+3G+0D,0.5821793999999999,0.8925,3.6475,5.3825
T00001535,4,1S+3G+0D,0.5821793999999999,0.8925,3.5825,5.3825
T00001536,4,1S+3G+0D,0.5821793999999999,0.8925,2.6075,5.3825
T00001537,4,2S+2G+0D,0.5821793999999999,0.8925,2.4749999999999996,5.3825
T00001538,4,2S+2G+0D,0.5821793999999999,0.8925,2.0,5.3825
T00001539,4,1S+3G+0D,0.5821793999999999,0.8925,2.8125,5.3825
T00001540,4,1S+3G+0D,0.5821793999999999,0.8925,2.35,5.3825
T00001541,4,1S+3G+0D,0.5821793999999999,0.8925,2.1875,5.3825
T00001542,4,1S+3G+0D,0.5821793999999999,0.8925,2.7824999999999998,5.3825
T00001543,4,1S+3G+0D,0.5821793999999999,0.8925,2.2125,5.3825
T00001544,4,1S+3G+0D,0.5821793999999999,0.8925,2.205,5.3825
T00001545,4,1S+3G+0D,0.5821793999999999,0.8925,3.32,5.3825
T00001546,4,1S+3G+0D,0.5821793999999999,0.8925,2.8274999999999997,5.3825
T00001547,4,2S+2G+0D,0.5821793999999999,0.8925,1.9249999999999998,5.3825
T00001548,4,2S+2G+0D,0.5821793999999999,0.8925,2.1625,5.3825
T00001549,4,2S+2G+0D,0.5821793999999999,0.8925,2.8024999999999998,5.3825
T00001550,4,2S+2G+0D,0.5821793999999999,0.8925,2.63,5.3825
T00001551,4,1S+3G+0D,0.5821793999999999,0.8925,2.7424999999999997,5.3825
T00001552,4,1S+3G+0D,0.5821793999999999,0.8925,2.425,5.3825
T00001553,4,2S+2G+0D,0.5821793999999999,0.8925,2.7575,5.3825
T00001554,4,1S+3G+0D,0.5821793999999999,0.8925,2.31,5.3825
T00001555,4,2S+2G+0D,0.5821793999999999,0.8925,2.2375,5.3825
T00001556,4,2S+2G+0D,0.5821793999999999,0.8925,2.44,5.3825
T00001557,4,2S+2G+0D,0.5821793999999999,0.8925,2.835,5.3825
T00001558,4,1S+3G+0D,0.5821793999999999,0.8925,2.7675,5.3825
T00001559,4,2S+2G+0D,0.5821793999999999,0.8925,2.7424999999999997,5.3825
T00001560,4,2S+2G+0D,0.5821793999999999,0.8925,2.2125,5.3825
T00001561,4,2S+2G+0D,0.5821793999999999,0.8925,2.4524999999999997,5.3825
T00001562,4,2S+2G+0D,0.5821793999999999,0.8925,2.51,5.3825
T00001563,4,2S+2G+0D,0.5821793999999999,0.8925,2.6475,5.3825
T00001564,4,2S+2G+0D,0.5821793999999999,0.8925,2.82,5.3825
T00001565,4,2S+2G+0D,0.5821793999999999,0.8925,2.5825,5.3825
T00001566,4,2S+2G+0D,0.5821793999999999,0.8925,2.525,5.3825
T00001567,4,2S+2G+0D,0.5821793999999999,0.8925,3.0725,5.3825
T00001568,4,2S+2G+0D,0.5821793999999999,0.8925,2.5774999999999997,5.3825
T00001569,4,2S+2G+0D,0.5821793999999999,0.8925,2.76,5.3825
T00001570,4,2S+2G+0D,0.5821793999999999,0.8925,2.775,5.3825
T00001571,4,1S+3G+0D,0.5821793999999999,0.8925,2.2375,5.3825
T00001572,4,2S+2G+0D,0.5821793999999999,0.8925,2.375,5.3825
T00001573,4,2S+2G+0D,0.5821793999999999,0.8925,2.2125,5.3825
T00001574,4,2S+2G+0D,0.5821793999999999,0.8925,2.6399999999999997,5.3825
T00001575,4,2S+2G+0D,0.5821793999999999,0.8925,2.35,5.3825
T00001576,4,2S+2G+0D,0.5821793999999999,0.8925,2.2125,5.3825
T00001577,4,2S+2G+0D,0.5821793999999999,0.8925,2.3125,5.3825
T00001578,4,2S+2G+0D,0.5821793999999999,0.8925,2.3625,5.3825
T00001579,4,2S+2G+0D,0.5821793999999999,0.8925,2.1999999999999997,5.3825
T00001580,4,1S+3G+0D,0.5821793999999999,0.8925,2.3,5.3825
T00001581,4,2S+2G+0D,0.5821793999999999,0.8925,2.3249999999999997,5.3825
T00001582,4,2S+2G+0D,0.5821793999999999,0.8925,2.435,5.3825
T00001583,4,2S+2G+0D,0.5821793999999999,0.8925,2.4875,5.3825
T00001584,4,1S+3G+0D,0.5821793999999999,0.8925,2.3375,5.3825
T00001585,4,2S+2G+0D,0.5821793999999999,0.8925,2.355,5.3825
T00001586,4,2S+2G+0D,0.5821793999999999,0.8925,2.25,5.3825
T00001587,4,2S+2G+0D,0.5821793999999999,0.8925,2.2375,5.3825
T00001588,4,2S+2G+0D,0.5821793999999999,0.8925,2.4,5.3825
T00001589,4,2S+2G+0D,0.5821793999999999,0.8925,2.2125,5.3825
T00001590,4,2S+2G+0D,0.5821793999999999,0.8925,2.36,5.3825
T00001591,4,2S+2G+0D,0.5821793999999999,0.8925,2.5774999999999997,5.3825
T00001592,4,2S+2G+0D,0.5821793999999999,0.8925,2.225,5.3825
T00001593,4,2S+2G+0D,0.5821793999999999,0.8925,2.225,5.3825
T00001594,4,2S+2G+0D,0.5821793999999999,0.8925,2.425,5.3825
T00001595,4,2S+2G+0D,0.5821793999999999,0.8925,2.2624999999999997,5.3825
T00001596,4,2S+2G+0D,0.5821793999999999,0.8925,2.1875,5.3825
T00001597,4,2S+2G+0D,0.5821793999999999,0.8925,2.46,5.3825
T00001598,4,2S+2G+0D,0.5821793999999999,0.8925,2.2125,5.3825
T00001599,4,2S+2G+0D,0.5821793999999999,0.8925,2.1999999999999997,5.3825
T00001600,4,2S+2G+0D,0.5821793999999999,0.8925,2.5075,5.3825
T00001601,4,2S+2G+0D,0.5821793999999999,0.8925,2.2125,5.3825
T00001602,4,2S+2G+0D,0.5821793999999999,0.8925,2.3,5.3825
T00001603,4,2S+2G+0D,0.5821793999999999,0.8925,2.275,5.3825
T00001604,4,2S+2G+0D,0.5821793999999999,0.8925,2.1999999999999997,5.3825
T00001605,4,2S+2G+0D,0.5821793999999999,0.8925,2.35,5.3825
T00001606,4,2S+2G+0D,0.5821793999999999,0.8925,2.3375,5.3825
T00001607,4,2S+2G+0D,0.5821793999999999,0.8925,2.1875,5.3825
T00001608,4,2S+2G+0D,0.5821793999999999,0.8925,2.5149999999999997,5.3825
T00001609,4,2S+2G+0D,0.5821793999999999,0.8925,2.7024999999999997,5.3825
T00001610,4,2S+2G+0D,0.5821793999999999,0.8925,2.1875,5.3825
T00001611,4,1S+3G+0D,0.5821793999999999,0.8925,2.1875,5.3825
T00001612,4,2S+2G+0D,0.5821793999999999,0.8925,2.35,5.3825
T00001613,4,2S+2G+0D,0.5821793999999999,0.8925,2.1875,5.3825
T00001614,4,2S+2G+0D,0.5821793999999999,0.8925,2.1875,5.3825
T00001615,4,2S+2G+0D,0.5821793999999999,0.8925,2.1875,5.3825
T00001616,4,2S+2G+0D,0.5821793999999999,0.8925,2.1875,5.3825
T00001617,4,2S+2G+0D,0.5821793999999999,0.8925,2.1875,5.3825
T00001618,4,2S+2G+0D,0.5821793999999999,0.8925,2.1875,5.3825
T00004434,4,2S+2G+0D,0.5821793999999999,0.8925,1.6849999999999998,5.3825
T00004435,4,1S+3G+0D,0.5821793999999999,0.8925,2.55,5.3825
T00004436,4,1S+3G+0D,0.5821793999999999,0.8925,1.9375,5.3825
T00004437,4,1S+3G+0D,0.5821793999999999,0.8925,1.7125,5.3825
T00004438,4,1S+3G+0D,0.5821793999999999,0.8925,2.0875,5.3825
T00004439,4,2S+2G+0D,0.5821793999999999,0.8925,2.2649999999999997,5.3825
T00004440,4,2S+2G+0D,0.5821793999999999,0.8925,1.7999999999999998,5.3825
T00004441,4,1S+3G+0D,0.5821793999999999,0.8925,3.3325,5.3825
T00004442,4,1S+3G+0D,0.5821793999999999,0.8925,3.0375,5.3825
T00004443,4,1S+3G+0D,0.5821793999999999,0.8925,2.2725,5.3825
T00004444,4,2S+2G+0D,0.5821793999999999,0.8925,2.7875,5.3825
T00004445,4,2S+2G+0D,0.5821793999999999,0.8925,2.5549999999999997,5.3825
T00004446,4,1S+3G+0D,0.5821793999999999,0.8925,1.8199999999999998,5.3825
T00004447,4,2S+2G+0D,0.5821793999999999,0.8925,2.1525,5.3825
T00004448,4,1S+3G+0D,0.5821793999999999,0.8925,1.8849999999999998,5.3825
T00004449,4,1S+3G+0D,0.5821793999999999,0.8925,2.4025,5.3825
T00004450,4,1S+3G+0D,0.5821793999999999,0.8925,2.005,5.3825
T00004451,4,1S+3G+0D,0.5821793999999999,0.8925,1.88,5.3825
T00004452,4,1S+3G+0D,0.5821793999999999,0.8925,1.75,5.3825
T00004453,4,1S+3G+0D,0.5821793999999999,0.8925,1.8175,5.3825
T00004454,4,1S+3G+0D,0.5821793999999999,0.8925,1.7125,5.3825
T00004455,4,1S+3G+0D,0.5821793999999999,0.8925,2.025,5.3825
T00004456,4,1S+3G+0D,0.5821793999999999,0.8925,3.0275,5.3825
T00004457,4,2S+2G+0D,0.5821793999999999,0.8925,2.3225,5.3825
T00004458,4,2S+2G+0D,0.5821793999999999,0.8925,3.3474999999999997,5.3825
T00004459,4,2S+2G+0D,0.5821793999999999,0.8925,2.795,5.3825
T00004460,4,2S+2G+0D,0.5821793999999999,0.8925,2.0774999999999997,5.3825
T00004461,4,1S+3G+0D,0.5821793999999999,0.8925,2.5825,5.3825
T00004462,4,1S+3G+0D,0.5821793999999999,0.8925,3.1475,5.3825
T00004463,4,1S+3G+0D,0.5821793999999999,0.8925,3.0825,5.3825
T00004464,4,1S+3G+0D,0.5821793999999999,0.8925,2.1075,5.3825
T00004465,4,2S+2G+0D,0.5821793999999999,0.8925,1.9749999999999999,5.3825
T00004466,4,2S+2G+0D,0.5821793999999999,0.8925,1.5,5.3825
T00004467,4,1S+3G+0D,0.5821793999999999,0.8925,2.3125,5.3825
T00004468,4,1S+3G+0D,0.5821793999999999,0.8925,1.8499999999999999,5.3825
