ticket_id,n_legs,composition,est_ticket_hit_prob,avg_leg_hit_prob,avg_leg_edge,avg_rank_score
T00015165,3,1S+2G+0D,0.39204,0.7933333333333333,3.8966666666666665,6.066666666666666
T00018093,3,1S+2G+0D,0.39204,0.7933333333333333,3.23,6.066666666666666
T00012260,3,2S+1G+0D,0.39204,0.7933333333333333,0.9833333333333333,6.0633333333333335
T00012261,3,2S+1G+0D,0.39204,0.7933333333333333,3.3800000000000003,6.0633333333333335
T00015166,3,1S+2G+0D,0.39204,0.7933333333333333,2.3333333333333335,6.0633333333333335
T00018094,3,1S+2G+0D,0.39204,0.7933333333333333,1.6666666666666667,6.0633333333333335
T00012262,3,1S+2G+0D,0.39204,0.7933333333333333,1.45,6.06
T00012263,3,2S+1G+0D,0.39204,0.7933333333333333,3.0233333333333334,6.06
T00012264,3,1S+2G+0D,0.39204,0.7933333333333333,2.21,6.0566666666666675
T00012265,3,1S+2G+0D,0.39204,0.7933333333333333,1.7666666666666666,6.0566666666666675
T00012266,3,2S+1G+0D,0.39204,0.7933333333333333,1.1666666666666665,6.0566666666666675
T00015167,3,1S+2G+0D,0.39204,0.7933333333333333,2.3333333333333335,6.0566666666666675
T00015168,3,2S+1G+0D,0.39204,0.7933333333333333,2.35,6.0566666666666675
T00018095,3,1S+2G+0D,0.39204,0.7933333333333333,1.6666666666666667,6.0566666666666675
T00018096,3,2S+1G+0D,0.39204,0.7933333333333333,1.6833333333333333,6.0566666666666675
T00015169,3,1S+2G+0D,0.39204,0.7933333333333333,3.016666666666667,6.05
T00018097,3,1S+2G+0D,0.39204,0.7933333333333333,2.35,6.05
T00012267,3,1S+2G+0D,0.39204,0.7933333333333333,1.3666666666666665,6.046666666666667
T00015170,3,2S+1G+0D,0.39204,0.7933333333333333,3.35,6.046666666666667
T00015171,3,1S+2G+0D,0.39204,0.7933333333333333,2.3166666666666664,6.046666666666667
T00018098,3,2S+1G+0D,0.39204,0.7933333333333333,2.6833333333333336,6.046666666666667
T00018099,3,1S+2G+0D,0.39204,0.7933333333333333,1.6499999999999997,6.046666666666667
T00012268,3,2S+1G+0D,0.39204,0.7933333333333333,1.9666666666666666,6.043333333333333
T00012269,3,2S+1G+0D,0.39204,0.7933333333333333,1.5833333333333333,6.043333333333333
T00012270,3,2S+1G+0D,0.39204,0.7933333333333333,0.7999999999999998,6.04
T00012271,3,1S+2G+0D,0.39204,0.7933333333333333,1.3666666666666665,6.04
T00012272,3,2S+1G+0D,0.39204,0.7933333333333333,1.0566666666666666,6.036666666666666
T00012273,3,1S+2G+0D,0.39204,0.7933333333333333,2.69,6.033333333333334
T00012274,3,1S+2G+0D,0.39204,0.7933333333333333,1.633333333333333,6.033333333333334
T00012275,3,2S+1G+0D,0.39204,0.7933333333333333,1.2499999999999998,6.033333333333334
T00015172,3,1S+2G+0D,0.39204,0.7933333333333333,2.783333333333333,6.033333333333334
T00015173,3,1S+2G+0D,0.39204,0.7933333333333333,2.5833333333333335,6.033333333333334
T00018100,3,1S+2G+0D,0.39204,0.7933333333333333,2.1166666666666667,6.033333333333334
T00018101,3,1S+2G+0D,0.39204,0.7933333333333333,1.9166666666666667,6.033333333333334
T00012276,3,2S+1G+0D,0.39204,0.7933333333333333,1.0666666666666667,6.03
T00012277,3,2S+1G+0D,0.39204,0.7933333333333333,0.7666666666666666,6.03
T00012278,3,2S+1G+0D,0.39204,0.7933333333333333,1.0999999999999999,6.03
T00012279,3,2S+1G+0D,0.39204,0.7933333333333333,1.3,6.03
T00012280,3,2S+1G+0D,0.39204,0.7933333333333333,2.1266666666666665,6.023333333333333
T00015174,3,2S+1G+0D,0.39204,0.7933333333333333,2.766666666666667,6.023333333333333
T00018102,3,2S+1G+0D,0.39204,0.7933333333333333,2.1,6.023333333333333
T00012281,3,2S+1G+0D,0.39204,0.7933333333333333,1.2333333333333332,6.02
T00012282,3,1S+2G+0D,0.39204,0.7933333333333333,1.5333333333333332,6.02
T00015175,3,1S+2G+0D,0.39204,0.7933333333333333,2.65,6.016666666666667
T00018103,3,1S+2G+0D,0.39204,0.7933333333333333,1.9833333333333332,6.016666666666667
T00015176,3,1S+2G+0D,0.39204,0.7933333333333333,3.0500000000000003,6.013333333333333
T00015177,3,1S+2G+0D,0.39204,0.7933333333333333,2.966666666666667,6.013333333333333
T00018104,3,1S+2G+0D,0.39204,0.7933333333333333,2.3833333333333333,6.013333333333333
T00018105,3,1S+2G+0D,0.39204,0.7933333333333333,2.3000000000000003,6.013333333333333
T00012283,3,1S+2G+0D,0.39204,0.7933333333333333,1.8766666666666667,6.010000000000001
T00012284,3,1S+2G+0D,0.39204,0.7933333333333333,2.1166666666666667,6.010000000000001
T00012285,3,1S+2G+0D,0.39204,0.7933333333333333,1.8999999999999997,6.010000000000001
T00015178,3,1S+2G+0D,0.39204,0.7933333333333333,3.4866666666666664,6.010000000000001
T00018106,3,1S+2G+0D,0.39204,0.7933333333333333,2.82,6.010000000000001
T00015179,3,2S+1G+0D,0.39204,0.7933333333333333,2.0,6.006666666666667
T00015180,3,1S+2G+0D,0.39204,0.7933333333333333,2.3166666666666664,6.006666666666667
T00015181,3,2S+1G+0D,0.39204,0.7933333333333333,3.8166666666666664,6.006666666666667
T00018107,3,2S+1G+0D,0.39204,0.7933333333333333,1.3333333333333333,6.006666666666667
T00018108,3,1S+2G+0D,0.39204,0.7933333333333333,1.6499999999999997,6.006666666666667
T00018109,3,2S+1G+0D,0.39204,0.7933333333333333,3.15,6.006666666666667
T00012286,3,2S+1G+0D,0.39204,0.7933333333333333,0.9166666666666666,6.003333333333334
T00012287,3,2S+1G+0D,0.39204,0.7933333333333333,1.15,6.003333333333334
T00012288,3,2S+1G+0D,0.39204,0.7933333333333333,1.4666666666666666,6.003333333333334
T00012289,3,1S+2G+0D,0.39204,0.7933333333333333,1.4666666666666666,6.003333333333334
T00012290,3,1S+2G+0D,0.39204,0.7933333333333333,2.6799999999999997,6.003333333333334
T00015182,3,2S+1G+0D,0.39204,0.7933333333333333,2.3833333333333333,6.003333333333334
T00018110,3,2S+1G+0D,0.39204,0.7933333333333333,1.7166666666666666,6.003333333333334
T00012291,3,2S+1G+0D,0.39204,0.7933333333333333,1.7666666666666666,6.0
T00012292,3,1S+2G+0D,0.39204,0.7933333333333333,1.7833333333333332,6.0
T00012293,3,2S+1G+0D,0.39204,0.7933333333333333,1.133333333333333,6.0
T00015183,3,1S+2G+0D,0.39204,0.7933333333333333,2.65,6.0
T00015184,3,2S+1G+0D,0.39204,0.7933333333333333,2.3166666666666664,6.0
T00018111,3,1S+2G+0D,0.39204,0.7933333333333333,1.9833333333333332,6.0
T00018112,3,2S+1G+0D,0.39204,0.7933333333333333,1.6499999999999997,6.0
T00015185,3,2S+1G+0D,0.39204,0.7933333333333333,2.65,5.996666666666667
T00018113,3,2S+1G+0D,0.39204,0.7933333333333333,1.9833333333333332,5.996666666666667
T00012294,3,2S+1G+0D,0.39204,0.7933333333333333,1.4333333333333333,5.996666666666666
T00012295,3,1S+2G+0D,0.39204,0.7933333333333333,1.4166666666666667,5.996666666666666
T00012296,3,1S+2G+0D,0.39204,0.7933333333333333,1.4166666666666667,5.996666666666666
T00012297,3,1S+2G+0D,0.39204,0.7933333333333333,1.9666666666666666,5.993333333333333
T00015186,3,2S+1G+0D,0.39204,0.7933333333333333,3.0500000000000003,5.993333333333333
T00015187,3,2S+1G+0D,0.39204,0.7933333333333333,2.0833333333333335,5.993333333333333
T00018114,3,2S+1G+0D,0.39204,0.7933333333333333,2.3833333333333333,5.993333333333333
T00018115,3,2S+1G+0D,0.39204,0.7933333333333333,1.4166666666666667,5.993333333333333
T00012298,3,2S+1G+0D,0.39204,0.7933333333333333,1.5666666666666664,5.989999999999999
T00012299,3,1S+2G+0D,0.39204,0.7933333333333333,1.3999999999999997,5.989999999999999
T00012300,3,2S+1G+0D,0.39204,0.7933333333333333,3.263333333333333,5.986666666666667
T00012301,3,2S+1G+0D,0.39204,0.7933333333333333,2.9233333333333333,5.986666666666667
T00012302,3,2S+1G+0D,0.39204,0.7933333333333333,1.2,5.986666666666667
T00015188,3,2S+1G+0D,0.39204,0.7933333333333333,3.283333333333333,5.986666666666667
T00018116,3,2S+1G+0D,0.39204,0.7933333333333333,2.6166666666666667,5.986666666666667
T00012303,3,2S+1G+0D,0.39204,0.7933333333333333,1.2833333333333332,5.983333333333333
T00012304,3,2S+1G+0D,0.39204,0.7933333333333333,1.133333333333333,5.983333333333333
T00015189,3,2S+1G+0D,0.39204,0.7933333333333333,1.8999999999999997,5.983333333333333
T00015190,3,2S+1G+0D,0.39204,0.7933333333333333,4.296666666666667,5.983333333333333
T00018117,3,2S+1G+0D,0.39204,0.7933333333333333,1.2333333333333332,5.983333333333333
T00018118,3,2S+1G+0D,0.39204,0.7933333333333333,3.6300000000000003,5.983333333333333
T00012305,3,1S+2G+0D,0.39204,0.7933333333333333,1.7166666666666666,5.98
T00012306,3,1S+2G+0D,0.39204,0.7933333333333333,1.3999999999999997,5.98
T00015191,3,1S+2G+0D,0.39204,0.7933333333333333,2.3666666666666667,5.98
T00015192,3,2S+1G+0D,0.39204,0.7933333333333333,3.94,5.98
T00018119,3,1S+2G+0D,0.39204,0.7933333333333333,1.7,5.98
T00018120,3,2S+1G+0D,0.39204,0.7933333333333333,3.2733333333333334,5.98
T00012307,3,2S+1G+0D,0.39204,0.7933333333333333,0.6266666666666666,5.976666666666667
T00012308,3,2S+1G+0D,0.39204,0.7933333333333333,1.2833333333333332,5.976666666666667
T00012309,3,2S+1G+0D,0.39204,0.7933333333333333,1.6166666666666665,5.976666666666667
T00012310,3,1S+2G+0D,0.39204,0.7933333333333333,1.6966666666666665,5.976666666666667
T00012311,3,1S+2G+0D,0.39204,0.7933333333333333,1.4166666666666667,5.976666666666667
T00015193,3,1S+2G+0D,0.39204,0.7933333333333333,3.1266666666666665,5.976666666666667
T00015194,3,1S+2G+0D,0.39204,0.7933333333333333,2.6833333333333336,5.976666666666667
T00015195,3,2S+1G+0D,0.39204,0.7933333333333333,2.0833333333333335,5.976666666666667
T00018121,3,1S+2G+0D,0.39204,0.7933333333333333,2.46,5.976666666666667
T00018122,3,1S+2G+0D,0.39204,0.7933333333333333,2.0166666666666666,5.976666666666667
T00018123,3,2S+1G+0D,0.39204,0.7933333333333333,1.4166666666666667,5.976666666666667
T00012312,3,1S+2G+0D,0.39204,0.7933333333333333,2.1566666666666667,5.973333333333334
T00012313,3,2S+1G+0D,0.39204,0.7933333333333333,1.7166666666666666,5.973333333333334
T00012314,3,2S+1G+0D,0.39204,0.7933333333333333,0.6666666666666666,5.97
T00012315,3,1S+2G+0D,0.39204,0.7933333333333333,1.3999999999999997,5.97
T00012316,3,2S+1G+0D,0.39204,0.7933333333333333,0.8566666666666666,5.97
T00012317,3,2S+1G+0D,0.39204,0.7933333333333333,0.5733333333333333,5.97
T00012318,3,1S+2G+0D,0.39204,0.7933333333333333,2.3466666666666662,5.97
T00012319,3,2S+1G+0D,0.39204,0.7933333333333333,1.7666666666666666,5.966666666666666
T00012320,3,1S+2G+0D,0.39204,0.7933333333333333,1.6833333333333333,5.966666666666666
T00012321,3,1S+2G+0D,0.39204,0.7933333333333333,1.5666666666666664,5.966666666666666
T00012322,3,1S+2G+0D,0.39204,0.7933333333333333,1.4333333333333333,5.966666666666666
T00015196,3,1S+2G+0D,0.39204,0.7933333333333333,2.283333333333333,5.966666666666666
T00018124,3,1S+2G+0D,0.39204,0.7933333333333333,1.6166666666666665,5.966666666666666
T00012323,3,1S+2G+0D,0.39204,0.7933333333333333,1.6666666666666667,5.963333333333334
T00012324,3,2S+1G+0D,0.39204,0.7933333333333333,2.9299999999999997,5.963333333333334
T00012325,3,2S+1G+0D,0.39204,0.7933333333333333,1.6166666666666665,5.963333333333334
T00015197,3,2S+1G+0D,0.39204,0.7933333333333333,2.8833333333333333,5.963333333333334
T00015198,3,2S+1G+0D,0.39204,0.7933333333333333,2.5,5.963333333333334
T00018125,3,2S+1G+0D,0.39204,0.7933333333333333,2.2166666666666663,5.963333333333334
T00018126,3,2S+1G+0D,0.39204,0.7933333333333333,1.8333333333333333,5.963333333333334
T00012326,3,2S+1G+0D,0.39204,0.7933333333333333,0.01999999999999987,5.96
T00012327,3,2S+1G+0D,0.39204,0.7933333333333333,1.4666666666666666,5.96
T00012328,3,1S+2G+0D,0.39204,0.7933333333333333,1.8133333333333332,5.96
T00012329,3,1S+2G+0D,0.39204,0.7933333333333333,1.3333333333333333,5.96
T00012330,3,2S+1G+0D,0.39204,0.7933333333333333,1.9733333333333334,5.96
T00015199,3,2S+1G+0D,0.39204,0.7933333333333333,1.7166666666666666,5.96
T00015200,3,1S+2G+0D,0.39204,0.7933333333333333,2.283333333333333,5.96
T00018127,3,2S+1G+0D,0.39204,0.7933333333333333,1.0499999999999998,5.96
T00018128,3,1S+2G+0D,0.39204,0.7933333333333333,1.6166666666666665,5.96
T00012331,3,2S+1G+0D,0.39204,0.7933333333333333,1.1166666666666665,5.956666666666667
T00015201,3,2S+1G+0D,0.39204,0.7933333333333333,1.9733333333333334,5.956666666666667
T00018129,3,2S+1G+0D,0.39204,0.7933333333333333,1.3066666666666666,5.956666666666667
T00012332,3,2S+1G+0D,0.39204,0.7933333333333333,1.4666666666666666,5.953333333333333
T00012333,3,2S+1G+0D,0.39204,0.7933333333333333,1.5,5.953333333333333
T00015202,3,1S+2G+0D,0.39204,0.7933333333333333,3.606666666666667,5.953333333333333
T00015203,3,1S+2G+0D,0.39204,0.7933333333333333,2.55,5.953333333333333
T00015204,3,2S+1G+0D,0.39204,0.7933333333333333,2.1666666666666665,5.953333333333333
T00018130,3,1S+2G+0D,0.39204,0.7933333333333333,2.94,5.953333333333333
T00018131,3,1S+2G+0D,0.39204,0.7933333333333333,1.883333333333333,5.953333333333333
T00018132,3,2S+1G+0D,0.39204,0.7933333333333333,1.5,5.953333333333333
T00012334,3,2S+1G+0D,0.39204,0.7933333333333333,0.8333333333333334,5.95
T00012335,3,1S+2G+0D,0.39204,0.7933333333333333,1.8766666666666667,5.95
T00015205,3,2S+1G+0D,0.39204,0.7933333333333333,1.9833333333333332,5.95
T00015206,3,2S+1G+0D,0.39204,0.7933333333333333,1.6833333333333333,5.95
T00015207,3,2S+1G+0D,0.39204,0.7933333333333333,2.0166666666666666,5.95
T00015208,3,2S+1G+0D,0.39204,0.7933333333333333,2.2166666666666663,5.95
T00018133,3,2S+1G+0D,0.39204,0.7933333333333333,1.3166666666666667,5.95
T00018134,3,2S+1G+0D,0.39204,0.7933333333333333,1.0166666666666666,5.95
T00018135,3,2S+1G+0D,0.39204,0.7933333333333333,1.3499999999999999,5.95
T00018136,3,2S+1G+0D,0.39204,0.7933333333333333,1.5499999999999998,5.95
T00012336,3,2S+1G+0D,0.39204,0.7933333333333333,1.0566666666666666,5.946666666666666
T00012337,3,2S+1G+0D,0.39204,0.7933333333333333,1.2666666666666666,5.946666666666666
T00012338,3,1S+2G+0D,0.39204,0.7933333333333333,1.45,5.946666666666666
T00012339,3,1S+2G+0D,0.39204,0.7933333333333333,1.3666666666666665,5.946666666666666
T00012340,3,2S+1G+0D,0.39204,0.7933333333333333,1.1099999999999999,5.946666666666666
T00012341,3,2S+1G+0D,0.39204,0.7933333333333333,2.1799999999999997,5.946666666666666
T00012342,3,1S+2G+0D,0.39204,0.7933333333333333,1.3666666666666665,5.946666666666666
T00015209,3,2S+1G+0D,0.39204,0.7933333333333333,3.043333333333333,5.943333333333334
T00018137,3,2S+1G+0D,0.39204,0.7933333333333333,2.3766666666666665,5.943333333333334
T00012343,3,2S+1G+0D,0.39204,0.7933333333333333,3.2733333333333334,5.9433333333333325
T00012344,3,2S+1G+0D,0.39204,0.7933333333333333,1.3333333333333333,5.9433333333333325
T00012345,3,2S+1G+0D,0.39204,0.7933333333333333,1.9933333333333332,5.9433333333333325
T00012346,3,2S+1G+0D,0.39204,0.7933333333333333,1.2666666666666666,5.94
T00012347,3,2S+1G+0D,0.39204,0.7933333333333333,1.0166666666666666,5.94
T00012348,3,1S+2G+0D,0.39204,0.7933333333333333,1.7833333333333332,5.94
T00012349,3,2S+1G+0D,0.39204,0.7933333333333333,1.0666666666666667,5.94
T00012350,3,2S+1G+0D,0.39204,0.7933333333333333,0.9333333333333332,5.94
T00015210,3,2S+1G+0D,0.39204,0.7933333333333333,2.15,5.94
T00015211,3,1S+2G+0D,0.39204,0.7933333333333333,2.4499999999999997,5.94
T00018138,3,2S+1G+0D,0.39204,0.7933333333333333,1.4833333333333332,5.94
T00018139,3,1S+2G+0D,0.39204,0.7933333333333333,1.7833333333333332,5.94
T00012351,3,2S+1G+0D,0.39204,0.7933333333333333,1.2,5.9366666666666665
T00012352,3,2S+1G+0D,0.39204,0.7933333333333333,1.1733333333333331,5.9366666666666665
T00012353,3,2S+1G+0D,0.39204,0.7933333333333333,0.7999999999999998,5.933333333333334
T00012354,3,2S+1G+0D,0.39204,0.7933333333333333,0.6,5.933333333333334
T00012355,3,1S+2G+0D,0.39204,0.7933333333333333,1.4666666666666666,5.93
T00012356,3,2S+1G+0D,0.39204,0.7933333333333333,1.4166666666666667,5.93
T00012357,3,2S+1G+0D,0.39204,0.7933333333333333,1.0,5.93
T00012358,3,2S+1G+0D,0.39204,0.7933333333333333,1.1633333333333333,5.93
T00015212,3,1S+2G+0D,0.39204,0.7933333333333333,2.793333333333333,5.93
T00015213,3,1S+2G+0D,0.39204,0.7933333333333333,3.033333333333333,5.93
T00015214,3,1S+2G+0D,0.39204,0.7933333333333333,2.8166666666666664,5.93
T00018140,3,1S+2G+0D,0.39204,0.7933333333333333,2.1266666666666665,5.93
T00018141,3,1S+2G+0D,0.39204,0.7933333333333333,2.3666666666666667,5.93
T00018142,3,1S+2G+0D,0.39204,0.7933333333333333,2.15,5.93
T00012359,3,2S+1G+0D,0.39204,0.7933333333333333,1.53,5.926666666666667
T00012360,3,2S+1G+0D,0.39204,0.7933333333333333,1.3999999999999997,5.926666666666667
T00012361,3,2S+1G+0D,0.39204,0.7933333333333333,1.26,5.926666666666667
T00012362,3,1S+2G+0D,0.39204,0.7933333333333333,1.74,5.923333333333333
T00015215,3,2S+1G+0D,0.39204,0.7933333333333333,1.8333333333333333,5.923333333333333
T00015216,3,2S+1G+0D,0.39204,0.7933333333333333,2.0666666666666664,5.923333333333333
T00015217,3,2S+1G+0D,0.39204,0.7933333333333333,2.3833333333333333,5.923333333333333
T00015218,3,1S+2G+0D,0.39204,0.7933333333333333,2.3833333333333333,5.923333333333333
T00015219,3,1S+2G+0D,0.39204,0.7933333333333333,3.5966666666666662,5.923333333333333
T00018143,3,2S+1G+0D,0.39204,0.7933333333333333,1.1666666666666667,5.923333333333333
T00018144,3,2S+1G+0D,0.39204,0.7933333333333333,1.3999999999999997,5.923333333333333
T00018145,3,2S+1G+0D,0.39204,0.7933333333333333,1.7166666666666666,5.923333333333333
T00018146,3,1S+2G+0D,0.39204,0.7933333333333333,1.7166666666666666,5.923333333333333
T00018147,3,1S+2G+0D,0.39204,0.7933333333333333,2.9299999999999997,5.923333333333333
T00012363,3,1S+2G+0D,0.39204,0.7933333333333333,1.4166666666666667,5.920000000000001
T00015220,3,2S+1G+0D,0.39204,0.7933333333333333,2.6833333333333336,5.920000000000001
T00015221,3,1S+2G+0D,0.39204,0.7933333333333333,2.6999999999999997,5.920000000000001
T00015222,3,2S+1G+0D,0.39204,0.7933333333333333,2.05,5.920000000000001
T00018148,3,2S+1G+0D,0.39204,0.7933333333333333,2.0166666666666666,5.920000000000001
T00018149,3,1S+2G+0D,0.39204,0.7933333333333333,2.033333333333333,5.920000000000001
T00018150,3,2S+1G+0D,0.39204,0.7933333333333333,1.383333333333333,5.920000000000001
T00012364,3,2S+1G+0D,0.39204,0.7933333333333333,1.6499999999999997,5.916666666666667
T00012365,3,2S+1G+0D,0.39204,0.7933333333333333,1.2166666666666666,5.916666666666667
T00012366,3,2S+1G+0D,0.39204,0.7933333333333333,2.8433333333333333,5.916666666666667
T00012367,3,2S+1G+0D,0.39204,0.7933333333333333,1.3666666666666665,5.916666666666667
T00012368,3,1S+2G+0D,0.39204,0.7933333333333333,2.8166666666666664,5.916666666666667
T00012369,3,1S+2G+0D,0.39204,0.7933333333333333,2.4366666666666665,5.916666666666667
T00012370,3,1S+2G+0D,0.39204,0.7933333333333333,1.3166666666666667,5.916666666666667
T00012371,3,1S+2G+0D,0.39204,0.7933333333333333,1.3666666666666665,5.916666666666667
T00012372,3,1S+2G+0D,0.39204,0.7933333333333333,2.483333333333333,5.916666666666667
T00012373,3,1S+2G+0D,0.39204,0.7933333333333333,1.72,5.916666666666667
T00012374,3,1S+2G+0D,0.39204,0.7933333333333333,1.4433333333333334,5.916666666666667
T00012375,3,1S+2G+0D,0.39204,0.7933333333333333,1.4166666666666667,5.916666666666667
T00012376,3,1S+2G+0D,0.39204,0.7933333333333333,1.593333333333333,5.916666666666667
T00012377,3,1S+2G+0D,0.39204,0.7933333333333333,1.9266666666666665,5.916666666666667
T00012378,3,1S+2G+0D,0.39204,0.7933333333333333,1.5066666666666666,5.916666666666667
T00012379,3,1S+2G+0D,0.39204,0.7933333333333333,1.3166666666666667,5.916666666666667
T00012380,3,1S+2G+0D,0.39204,0.7933333333333333,1.3333333333333333,5.916666666666667
T00012381,3,1S+2G+0D,0.39204,0.7933333333333333,1.7233333333333334,5.916666666666667
T00012382,3,1S+2G+0D,0.39204,0.7933333333333333,1.39,5.916666666666667
T00012383,3,1S+2G+0D,0.39204,0.7933333333333333,2.3233333333333333,5.916666666666667
T00012384,3,1S+2G+0D,0.39204,0.7933333333333333,2.8800000000000003,5.916666666666667
T00012385,3,1S+2G+0D,0.39204,0.7933333333333333,1.7999999999999998,5.916666666666667
T00012386,3,1S+2G+0D,0.39204,0.7933333333333333,1.5266666666666666,5.916666666666667
T00012387,3,1S+2G+0D,0.39204,0.7933333333333333,1.45,5.916666666666667
T00012388,3,1S+2G+0D,0.39204,0.7933333333333333,1.68,5.916666666666667
T00012389,3,1S+2G+0D,0.39204,0.7933333333333333,1.3333333333333333,5.916666666666667
T00012390,3,1S+2G+0D,0.39204,0.7933333333333333,1.99,5.916666666666667
T00012391,3,1S+2G+0D,0.39204,0.7933333333333333,1.6499999999999997,5.916666666666667
T00012392,3,1S+2G+0D,0.39204,0.7933333333333333,1.4233333333333331,5.916666666666667
T00012393,3,1S+2G+0D,0.39204,0.7933333333333333,1.9933333333333332,5.916666666666667
T00012394,3,1S+2G+0D,0.39204,0.7933333333333333,1.3499999999999999,5.916666666666667
T00012395,3,1S+2G+0D,0.39204,0.7933333333333333,1.4666666666666666,5.916666666666667
T00012396,3,2S+1G+0D,0.39204,0.7933333333333333,1.5666666666666664,5.916666666666667
T00012397,3,1S+2G+0D,0.39204,0.7933333333333333,1.5433333333333332,5.916666666666667
T00012398,3,1S+2G+0D,0.39204,0.7933333333333333,1.4266666666666665,5.916666666666667
T00012399,3,1S+2G+0D,0.39204,0.7933333333333333,1.4366666666666665,5.916666666666667
T00012400,3,1S+2G+0D,0.39204,0.7933333333333333,1.3333333333333333,5.916666666666667
T00012401,3,1S+2G+0D,0.39204,0.7933333333333333,1.3299999999999998,5.916666666666667
T00012402,3,2S+1G+0D,0.39204,0.7933333333333333,1.4833333333333332,5.916666666666667
T00012403,3,2S+1G+0D,0.39204,0.7933333333333333,1.4166666666666667,5.916666666666667
T00012404,3,2S+1G+0D,0.39204,0.7933333333333333,1.3166666666666667,5.916666666666667
T00012405,3,2S+1G+0D,0.39204,0.7933333333333333,1.3933333333333333,5.916666666666667
T00012406,3,2S+1G+0D,0.39204,0.7933333333333333,1.3633333333333333,5.916666666666667
T00012407,3,2S+1G+0D,0.39204,0.7933333333333333,1.633333333333333,5.916666666666667
T00012408,3,2S+1G+0D,0.39204,0.7933333333333333,1.4933333333333332,5.916666666666667
T00012409,3,2S+1G+0D,0.39204,0.7933333333333333,1.5,5.916666666666667
T00012410,3,2S+1G+0D,0.39204,0.7933333333333333,1.4166666666666667,5.916666666666667
T00012411,3,2S+1G+0D,0.39204,0.7933333333333333,1.4333333333333333,5.916666666666667
T00012412,3,1S+2G+0D,0.39204,0.7933333333333333,1.5233333333333332,5.916666666666667
T00012413,3,2S+1G+0D,0.39204,0.7933333333333333,1.5433333333333332,5.916666666666667
T00012414,3,1S+2G+0D,0.39204,0.7933333333333333,1.4066666666666665,5.916666666666667
T00012415,3,1S+2G+0D,0.39204,0.7933333333333333,1.3166666666666667,5.916666666666667
T00012416,3,1S+2G+0D,0.39204,0.7933333333333333,1.4066666666666665,5.916666666666667
T00012417,3,1S+2G+0D,0.39204,0.7933333333333333,1.4333333333333333,5.916666666666667
T00012418,3,1S+2G+0D,0.39204,0.7933333333333333,1.4799999999999998,5.916666666666667
T00012419,3,2S+1G+0D,0.39204,0.7933333333333333,1.5,5.916666666666667
T00012420,3,2S+1G+0D,0.39204,0.7933333333333333,1.4933333333333332,5.916666666666667
T00012421,3,1S+2G+0D,0.39204,0.7933333333333333,1.41,5.916666666666667
T00012422,3,1S+2G+0D,0.39204,0.7933333333333333,1.5266666666666666,5.916666666666667
T00012423,3,1S+2G+0D,0.39204,0.7933333333333333,1.86,5.916666666666667
T00012424,3,2S+1G+0D,0.39204,0.7933333333333333,1.49,5.916666666666667
T00012425,3,2S+1G+0D,0.39204,0.7933333333333333,1.3499999999999999,5.916666666666667
T00012426,3,2S+1G+0D,0.39204,0.7933333333333333,1.6566666666666665,5.916666666666667
T00012427,3,2S+1G+0D,0.39204,0.7933333333333333,2.013333333333333,5.916666666666667
T00012428,3,2S+1G+0D,0.39204,0.7933333333333333,1.4666666666666666,5.916666666666667
T00012429,3,2S+1G+0D,0.39204,0.7933333333333333,2.013333333333333,5.916666666666667
T00012430,3,2S+1G+0D,0.39204,0.7933333333333333,1.49,5.916666666666667
T00012431,3,2S+1G+0D,0.39204,0.7933333333333333,1.3333333333333333,5.916666666666667
T00012432,3,2S+1G+0D,0.39204,0.7933333333333333,1.383333333333333,5.916666666666667
T00012433,3,2S+1G+0D,0.39204,0.7933333333333333,1.3166666666666667,5.916666666666667
T00012434,3,2S+1G+0D,0.39204,0.7933333333333333,1.3166666666666667,5.916666666666667
T00012435,3,2S+1G+0D,0.39204,0.7933333333333333,1.5033333333333332,5.916666666666667
T00012436,3,2S+1G+0D,0.39204,0.7933333333333333,1.3333333333333333,5.916666666666667
T00012437,3,2S+1G+0D,0.39204,0.7933333333333333,1.5166666666666666,5.916666666666667
T00012438,3,2S+1G+0D,0.39204,0.7933333333333333,1.3666666666666665,5.916666666666667
T00012439,3,2S+1G+0D,0.39204,0.7933333333333333,1.45,5.916666666666667
T00012440,3,2S+1G+0D,0.39204,0.7933333333333333,1.3166666666666667,5.916666666666667
T00012441,3,2S+1G+0D,0.39204,0.7933333333333333,1.36,5.916666666666667
T00012442,3,2S+1G+0D,0.39204,0.7933333333333333,1.5166666666666666,5.916666666666667
T00012443,3,1S+2G+0D,0.39204,0.7933333333333333,1.5733333333333333,5.916666666666667
T00012444,3,2S+1G+0D,0.39204,0.7933333333333333,1.3499999999999999,5.916666666666667
T00012445,3,2S+1G+0D,0.39204,0.7933333333333333,1.5333333333333332,5.916666666666667
T00012446,3,2S+1G+0D,0.39204,0.7933333333333333,1.9233333333333331,5.916666666666667
T00012447,3,2S+1G+0D,0.39204,0.7933333333333333,1.7566666666666666,5.916666666666667
T00012448,3,2S+1G+0D,0.39204,0.7933333333333333,1.75,5.916666666666667
T00012449,3,2S+1G+0D,0.39204,0.7933333333333333,1.5166666666666666,5.916666666666667
T00012450,3,2S+1G+0D,0.39204,0.7933333333333333,1.46,5.916666666666667
T00012451,3,2S+1G+0D,0.39204,0.7933333333333333,1.3666666666666665,5.916666666666667
