nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,game_date,player_1,player_2,team_1,team_2,id_status,is_combo_player
1628415,11530123,11530123,269531,153016,2026-04-22T21:30:00.000-04:00,,,Dillon Brooks,G-F,PHX,OKC,22.5,Pts+Rebs+Asts,pra,Standard,22.5,0,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-22,,,,,OK,0
1630224,11530168,11530168,272587,153016,2026-04-22T21:30:00.000-04:00,,,Jalen Green,G,PHX,OKC,22.5,Pts+Asts,pa,Standard,22.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Green_NBA_player_dgDzs8capbSfm3XqiXDKFCSw.webp,2026-04-22,,,,,OK,0
1626220,11578942,11578942,187891,153016,2026-04-22T21:30:00.000-04:00,,,Royce O'Neale,F,PHX,OKC,22.0,Fantasy Score,fantasy,Demon,16.5,1,https://static.prizepicks.com/images/players/NBA/Royce_O'Neale_NBA_player_POlpCzduuIi15awCHudUOmmp.webp,2026-04-22,,,,,OK,0
1628415,11578927,11578927,269531,153016,2026-04-22T21:30:00.000-04:00,,,Dillon Brooks,G-F,PHX,OKC,20.5,Fantasy Score,fantasy,Goblin,25.5,2,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-22,,,,,OK,0
1631096,11530048,11530048,93905,153016,2026-04-22T21:30:00.000-04:00,,,Chet Holmgren,C-F,OKC,PHX,17.5,Pts+Asts,pa,Standard,17.5,0,https://static.prizepicks.com/images/players/NBA/Chet_Holmgren_NBA_player_vJ4nqK6iuXIrNmp4iJ5ZwfEC.webp,2026-04-22,,,,,OK,0
1631109,11530374,11530374,271611,153016,2026-04-22T21:30:00.000-04:00,,,Mark Williams,C,PHX,OKC,16.5,Pts+Rebs+Asts,pra,Standard,16.5,0,https://static.prizepicks.com/images/players/NBA/Mark_Williams_NBA_player_2sA9l5kJSHOqwIEy4cWN8Zhg.webp,2026-04-22,,,,,OK,0
1631096,11548591,11548591,93905,153016,2026-04-22T21:30:00.000-04:00,,,Chet Holmgren,C-F,OKC,PHX,16.5,Pts+Asts,pa,Goblin,17.5,1,https://static.prizepicks.com/images/players/NBA/Chet_Holmgren_NBA_player_vJ4nqK6iuXIrNmp4iJ5ZwfEC.webp,2026-04-22,,,,,OK,0
1626220,11578921,11578921,187891,153016,2026-04-22T21:30:00.000-04:00,,,Royce O'Neale,F,PHX,OKC,16.5,Fantasy Score,fantasy,Standard,16.5,0,https://static.prizepicks.com/images/players/NBA/Royce_O'Neale_NBA_player_POlpCzduuIi15awCHudUOmmp.webp,2026-04-22,,,,,OK,0
1628415,11578351,11578351,269531,153016,2026-04-22T21:30:00.000-04:00,,,Dillon Brooks,G-F,PHX,OKC,14.0,FG Attempted,fga,Standard,14.0,0,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-22,,,,,OK,0
1642349,11538076,11538076,272369,153016,2026-04-22T21:30:00.000-04:00,,,Ajay Mitchell,G,OKC,PHX,13.5,Pts+Asts,pa,Demon,12.5,1,https://static.prizepicks.com/images/players/NBA/Ajay_Mitchell_NBA_player_vJGrrqtDRCIpNNrHobZ0VENR.webp,2026-04-22,,,,,OK,0
