nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,data_source,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5
1642851,10940518,10940518,271661,139688,2026-03-29T18:00:00.000-04:00,,,Kon Knueppel,G-F,CHA,BOS,6.5,Rebs+Asts,ra,Goblin,8.5,2,https://static.prizepicks.com/images/manual/Kon_Knueppel.png,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,5061575.0,nba_db,13.0,19.0,7.0,8.0,10.0,4.0,9.0,10.0,6.0,5.0,11.4,9.1,9.1,5.0,0.0,0.0,1.0,1.0,0.0,0.7,0.3,OK,28.0,OK,5.0,5.0,0.0,0.0,1.0,0.0
1641706,10927147,10927147,174280,139688,2026-03-29T18:00:00.000-04:00,,,Brandon Miller,F,CHA,BOS,5.5,3-PT Made,3ptmade,Demon,,3,https://static.prizepicks.com/images/players/NBA/Brandon_Miller_NBA_player_9WQeuljz80xiUpTgVMGct8zK.webp,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4433287.0,nba_db,5.0,4.0,3.0,5.0,5.0,4.0,2.0,2.0,3.0,2.0,4.4,3.5,3.5,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,30.4,OK,5.0,0.0,5.0,0.0,0.0,1.0
1641706,10927149,10927149,174280,139688,2026-03-29T18:00:00.000-04:00,,,Brandon Miller,F,CHA,BOS,5.5,Assists,ast,Demon,,3,https://static.prizepicks.com/images/players/NBA/Brandon_Miller_NBA_player_9WQeuljz80xiUpTgVMGct8zK.webp,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4433287.0,nba_db,0.0,3.0,6.0,3.0,8.0,2.0,3.0,5.0,4.0,3.0,4.0,3.7,3.7,2.0,3.0,0.0,0.4,0.4,0.6,0.2,0.8,OK,30.4,OK,5.0,2.0,3.0,0.0,0.4,0.6
1642851,10927491,10927491,271661,139688,2026-03-29T18:00:00.000-04:00,,,Kon Knueppel,G-F,CHA,BOS,5.5,Rebounds,reb,Demon,5.0,1,https://static.prizepicks.com/images/manual/Kon_Knueppel.png,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,5061575.0,nba_db,11.0,11.0,4.0,3.0,6.0,2.0,6.0,7.0,4.0,1.0,7.0,5.5,5.5,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,28.0,OK,5.0,3.0,2.0,0.0,0.6,0.4
1642851,10927782,10927782,271661,139688,2026-03-29T18:00:00.000-04:00,,,Kon Knueppel,G-F,CHA,BOS,5.5,3-PT Made,3ptmade,Demon,,3,https://static.prizepicks.com/images/manual/Kon_Knueppel.png,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,5061575.0,nba_db,3.0,6.0,4.0,1.0,4.0,2.0,3.0,5.0,4.0,2.0,3.6,3.4,3.4,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,OK,28.0,OK,5.0,1.0,4.0,0.0,0.2,0.8
1642851,10927783,10927783,271661,139688,2026-03-29T18:00:00.000-04:00,,,Kon Knueppel,G-F,CHA,BOS,5.5,Assists,ast,Demon,,3,https://static.prizepicks.com/images/manual/Kon_Knueppel.png,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,5061575.0,nba_db,2.0,8.0,3.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,4.4,3.6,3.6,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,OK,28.0,OK,5.0,1.0,4.0,0.0,0.2,0.8
1630163,10927792,10927792,56699,139688,2026-03-29T18:00:00.000-04:00,,,LaMelo Ball,G,CHA,BOS,5.5,3-PT Made,3ptmade,Demon,3.5,2,https://static.prizepicks.com/images/players/NBA/LaMelo_Ball_NBA_player_vSSpDQXCeqiNwRWls7uAuty.webp,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4432816.0,nba_db,5.0,4.0,6.0,7.0,3.0,4.0,4.0,6.0,2.0,4.0,5.0,4.5,4.5,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,OK,29.0,OK,5.0,2.0,3.0,0.0,0.4,0.6
1630163,10927794,10927794,56699,139688,2026-03-29T18:00:00.000-04:00,,,LaMelo Ball,G,CHA,BOS,5.5,Assists,ast,Goblin,6.5,1,https://static.prizepicks.com/images/players/NBA/LaMelo_Ball_NBA_player_vSSpDQXCeqiNwRWls7uAuty.webp,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4432816.0,nba_db,8.0,6.0,8.0,4.0,5.0,13.0,2.0,5.0,4.0,6.0,6.2,6.1,6.1,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,29.0,OK,5.0,3.0,2.0,0.0,0.6,0.4
1630163,10927808,10927808,56699,139688,2026-03-29T18:00:00.000-04:00,,,LaMelo Ball,G,CHA,BOS,5.5,Rebounds,reb,Demon,4.5,1,https://static.prizepicks.com/images/players/NBA/LaMelo_Ball_NBA_player_vSSpDQXCeqiNwRWls7uAuty.webp,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4432816.0,nba_db,3.0,5.0,6.0,3.0,6.0,6.0,4.0,6.0,4.0,7.0,4.6,5.0,5.0,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,OK,29.0,OK,5.0,2.0,3.0,0.0,0.4,0.6
1628970,10927823,10927823,1540,139688,2026-03-29T18:00:00.000-04:00,,,Miles Bridges,F,CHA,BOS,5.5,Rebounds,reb,Standard,5.5,0,https://static.prizepicks.com/images/players/NBA/Miles_Bridges_NBA_player_fauJ9jwCuF1qkviRJLIaP9Pl.webp,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4066383.0,nba_db,6.0,5.0,8.0,4.0,3.0,10.0,4.0,2.0,7.0,7.0,5.2,5.6,5.6,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,OK,27.2,OK,5.0,2.0,3.0,0.0,0.4,0.6
1628401,10928626,10928626,60021,139688,2026-03-29T18:00:00.000-04:00,,,Derrick White,G,BOS,CHA,5.5,3-PT Made,3ptmade,Demon,,3,https://static.prizepicks.com/images/players/NBA/Derrick_White_NBA_player_j31gwnz7z94eWcwKbT1RB8J.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,3078576.0,nba_db,0.0,2.0,1.0,2.0,1.0,5.0,3.0,3.0,0.0,2.0,1.2,1.9,1.9,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,34.0,OK,5.0,0.0,5.0,0.0,0.0,1.0
1628369,10928635,10928635,187999,139688,2026-03-29T18:00:00.000-04:00,,,Jayson Tatum,F-G,BOS,CHA,5.5,3-PT Made,3ptmade,Demon,,3,https://static.prizepicks.com/images/players/NBA/Jayson_Tatum_NBA_player_m62yMQl0xSxuv8M28c75TQG0.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,4065648.0,nba_db,2.0,3.0,2.0,2.0,5.0,2.0,2.0,4.0,2.0,3.0,2.8,2.7,2.7,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,33.0,OK,5.0,0.0,5.0,0.0,0.0,1.0
1627759,10928828,10928828,188003,139688,2026-03-29T18:00:00.000-04:00,,,Jaylen Brown,G-F,BOS,CHA,5.5,Assists,ast,Demon,5.0,1,https://static.prizepicks.com/images/players/NBA/Jaylen_Brown_NBA_player_utxCqIIRlnJz1PvPg4Ljnl44.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,3917376.0,nba_db,8.0,4.0,6.0,5.0,6.0,3.0,7.0,7.0,8.0,7.0,5.8,6.1,6.1,3.0,2.0,0.0,0.6,0.6,0.4,0.7,0.3,OK,37.4,OK,5.0,3.0,2.0,0.0,0.6,0.4
1628369,10928843,10928843,187999,139688,2026-03-29T18:00:00.000-04:00,,,Jayson Tatum,F-G,BOS,CHA,5.5,Assists,ast,Demon,4.0,2,https://static.prizepicks.com/images/players/NBA/Jayson_Tatum_NBA_player_m62yMQl0xSxuv8M28c75TQG0.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,4065648.0,nba_db,5.0,7.0,2.0,0.0,2.0,4.0,7.0,2.0,2.0,7.0,3.2,3.8,3.8,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,OK,33.0,OK,5.0,1.0,4.0,0.0,0.2,0.8
1631248,10929211,10929211,233589,139688,2026-03-29T18:00:00.000-04:00,,,Baylor Scheierman,G,BOS,CHA,5.5,Rebounds,reb,Demon,5.0,1,https://static.prizepicks.com/images/players/NBA/Baylor_Scheierman_NBA_player_dRVc7Y6G9Z8gmIcUtgkPwzba.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,4593841.0,nba_db,6.0,5.0,4.0,4.0,8.0,5.0,9.0,7.0,6.0,10.0,5.4,6.4,6.4,2.0,3.0,0.0,0.4,0.4,0.6,0.6,0.4,OK,25.0,OK,5.0,2.0,3.0,0.0,0.4,0.6
1628401,10929216,10929216,60021,139688,2026-03-29T18:00:00.000-04:00,,,Derrick White,G,BOS,CHA,5.5,Rebounds,reb,Demon,4.0,2,https://static.prizepicks.com/images/players/NBA/Derrick_White_NBA_player_j31gwnz7z94eWcwKbT1RB8J.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,3078576.0,nba_db,4.0,2.0,6.0,5.0,6.0,4.0,6.0,5.0,7.0,4.0,4.6,4.9,4.9,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,34.0,OK,5.0,2.0,3.0,0.0,0.4,0.6
1627759,10929222,10929222,188003,139688,2026-03-29T18:00:00.000-04:00,,,Jaylen Brown,G-F,BOS,CHA,5.5,Rebounds,reb,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Jaylen_Brown_NBA_player_utxCqIIRlnJz1PvPg4Ljnl44.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,3917376.0,nba_db,8.0,7.0,6.0,6.0,7.0,4.0,6.0,2.0,9.0,7.0,6.8,6.2,6.2,5.0,0.0,0.0,1.0,1.0,0.0,0.8,0.2,OK,37.4,OK,5.0,5.0,0.0,0.0,1.0,0.0
1629674,10929235,10929235,186551,139688,2026-03-29T18:00:00.000-04:00,,,Neemias Queta,C,BOS,CHA,5.5,Rebounds,reb,Goblin,8.0,3,https://static.prizepicks.com/images/players/NBA/Neemias_Queta_NBA_player_PrhzuamNgCHm5kczjwO8Rg6q.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,4397424.0,nba_db,11.0,5.0,10.0,11.0,7.0,3.0,10.0,10.0,4.0,11.0,8.8,8.2,8.2,4.0,1.0,0.0,0.8,0.8,0.2,0.7,0.3,OK,26.2,OK,5.0,4.0,1.0,0.0,0.8,0.2
1631217,10931152,10931152,227548,139688,2026-03-29T18:00:00.000-04:00,,,Moussa Diabaté,F,CHA,BOS,5.5,Points,pts,Goblin,7.5,2,https://static.prizepicks.com/images/players/NBA/Moussa_Diabate_NBA_player_PX12w9abd1Sn5rkkzKRFcYOJ.webp,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4433249.0,nba_db,10.0,2.0,17.0,11.0,3.0,8.0,4.0,2.0,7.0,2.0,8.6,6.6,6.6,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,27.2,OK,5.0,3.0,2.0,0.0,0.6,0.4
1629632,10931598,10931598,302616,139688,2026-03-29T18:00:00.000-04:00,,,Coby White,G,CHA,BOS,5.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/manual/coby_white.png,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4395651.0,nba_db,2.0,2.0,1.0,7.0,5.0,3.0,2.0,1.0,4.0,3.0,3.4,3.0,3.0,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,OK,20.4,OK,5.0,1.0,4.0,0.0,0.2,0.8
1629632,10931600,10931600,302616,139688,2026-03-29T18:00:00.000-04:00,,,Coby White,G,CHA,BOS,5.5,Rebounds,reb,Demon,,3,https://static.prizepicks.com/images/manual/coby_white.png,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4395651.0,nba_db,4.0,3.0,5.0,8.0,3.0,3.0,4.0,2.0,1.0,5.0,4.6,3.8,3.8,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,OK,20.4,OK,5.0,1.0,4.0,0.0,0.2,0.8
1630202,10931604,10931604,25443,139688,2026-03-29T18:00:00.000-04:00,,,Payton Pritchard,G,BOS,CHA,5.5,3-PT Made,3ptmade,Demon,,3,https://static.prizepicks.com/images/players/NBA/Payton_Pritchard_NBA_player_mETqObZeSRGUv7JuHzL8Roy.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,4066354.0,nba_db,6.0,4.0,2.0,3.0,3.0,5.0,0.0,2.0,2.0,2.0,3.6,2.9,2.9,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,OK,31.6,OK,5.0,1.0,4.0,0.0,0.2,0.8
1630202,10931607,10931607,25443,139688,2026-03-29T18:00:00.000-04:00,,,Payton Pritchard,G,BOS,CHA,5.5,Assists,ast,Demon,5.0,1,https://static.prizepicks.com/images/players/NBA/Payton_Pritchard_NBA_player_mETqObZeSRGUv7JuHzL8Roy.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,4066354.0,nba_db,4.0,1.0,3.0,3.0,7.0,6.0,4.0,4.0,7.0,6.0,3.6,4.5,4.5,1.0,4.0,0.0,0.2,0.2,0.8,0.4,0.6,OK,31.6,OK,5.0,1.0,4.0,0.0,0.2,0.8
1630202,10931613,10931613,25443,139688,2026-03-29T18:00:00.000-04:00,,,Payton Pritchard,G,BOS,CHA,5.5,Rebounds,reb,Demon,4.0,2,https://static.prizepicks.com/images/players/NBA/Payton_Pritchard_NBA_player_mETqObZeSRGUv7JuHzL8Roy.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,4066354.0,nba_db,7.0,2.0,1.0,6.0,0.0,4.0,4.0,4.0,3.0,7.0,3.2,3.8,3.8,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,OK,31.6,OK,5.0,2.0,3.0,0.0,0.4,0.6
1631248,10934520,10934520,233589,139688,2026-03-29T18:00:00.000-04:00,,,Baylor Scheierman,G,BOS,CHA,5.5,Points,pts,Goblin,6.5,1,https://static.prizepicks.com/images/players/NBA/Baylor_Scheierman_NBA_player_dRVc7Y6G9Z8gmIcUtgkPwzba.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,4593841.0,nba_db,3.0,11.0,5.0,2.0,3.0,8.0,3.0,11.0,6.0,16.0,4.8,6.8,6.8,1.0,4.0,0.0,0.2,0.2,0.8,0.5,0.5,OK,25.0,OK,5.0,1.0,4.0,0.0,0.2,0.8
1630163,10935957,10935957,56699,139688,2026-03-29T18:00:00.000-04:00,,,LaMelo Ball,G,CHA,BOS,5.5,Two Pointers Attempted,twopointersattempted,Goblin,,1,https://static.prizepicks.com/images/players/NBA/LaMelo_Ball_NBA_player_vSSpDQXCeqiNwRWls7uAuty.webp,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4432816.0,nba_db,8.0,5.0,3.0,5.0,5.0,10.0,3.0,9.0,9.0,7.0,5.2,6.4,6.4,1.0,4.0,0.0,0.2,0.2,0.8,0.5,0.5,OK,29.0,OK,5.0,1.0,4.0,0.0,0.2,0.8
1631217,10935974,10935974,227548,139688,2026-03-29T18:00:00.000-04:00,,,Moussa Diabaté,F,CHA,BOS,5.5,FG Attempted,fga,Standard,5.5,0,https://static.prizepicks.com/images/players/NBA/Moussa_Diabate_NBA_player_PX12w9abd1Sn5rkkzKRFcYOJ.webp,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4433249.0,nba_db,7.0,2.0,7.0,6.0,3.0,6.0,7.0,3.0,8.0,4.0,5.0,5.3,5.3,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,27.2,OK,5.0,3.0,2.0,0.0,0.6,0.4
1631217,10935983,10935983,227548,139688,2026-03-29T18:00:00.000-04:00,,,Moussa Diabaté,F,CHA,BOS,5.5,Two Pointers Attempted,twopointersattempted,Standard,5.5,0,https://static.prizepicks.com/images/players/NBA/Moussa_Diabate_NBA_player_PX12w9abd1Sn5rkkzKRFcYOJ.webp,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4433249.0,nba_db,7.0,2.0,7.0,6.0,3.0,6.0,7.0,3.0,8.0,4.0,5.0,5.3,5.3,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,27.2,OK,5.0,3.0,2.0,0.0,0.6,0.4
1629632,10936042,10936042,302616,139688,2026-03-29T18:00:00.000-04:00,,,Coby White,G,CHA,BOS,5.5,Rebs+Asts,ra,Goblin,6.5,1,https://static.prizepicks.com/images/manual/coby_white.png,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4395651.0,nba_db,6.0,5.0,6.0,15.0,8.0,6.0,6.0,3.0,5.0,8.0,8.0,6.8,6.8,4.0,1.0,0.0,0.8,0.8,0.2,0.7,0.3,OK,20.4,OK,5.0,4.0,1.0,0.0,0.8,0.2
1628401,10937036,10937036,60021,139688,2026-03-29T18:00:00.000-04:00,,,Derrick White,G,BOS,CHA,5.5,FG Made,fgm,Standard,5.5,0,https://static.prizepicks.com/images/players/NBA/Derrick_White_NBA_player_j31gwnz7z94eWcwKbT1RB8J.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,3078576.0,nba_db,3.0,3.0,6.0,6.0,4.0,8.0,3.0,11.0,2.0,8.0,4.4,5.4,5.4,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,OK,34.0,OK,5.0,2.0,3.0,0.0,0.4,0.6
1629674,10938398,10938398,186551,139688,2026-03-29T18:00:00.000-04:00,,,Neemias Queta,C,BOS,CHA,5.5,Points,pts,Goblin,9.0,3,https://static.prizepicks.com/images/players/NBA/Neemias_Queta_NBA_player_PrhzuamNgCHm5kczjwO8Rg6q.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,4397424.0,nba_db,5.0,13.0,4.0,12.0,8.0,5.0,24.0,4.0,5.0,4.0,8.4,8.4,8.4,3.0,2.0,0.0,0.6,0.6,0.4,0.4,0.6,OK,26.2,OK,5.0,3.0,2.0,0.0,0.6,0.4
1631248,10941105,10941105,233589,139688,2026-03-29T18:00:00.000-04:00,,,Baylor Scheierman,G,BOS,CHA,5.5,Rebs+Asts,ra,Goblin,,2,https://static.prizepicks.com/images/players/NBA/Baylor_Scheierman_NBA_player_dRVc7Y6G9Z8gmIcUtgkPwzba.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,4593841.0,nba_db,8.0,6.0,6.0,7.0,11.0,7.0,11.0,12.0,9.0,10.0,7.6,8.7,8.7,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,OK,25.0,OK,5.0,5.0,0.0,0.0,1.0,0.0
1642851,10928440,10928440,271661,139688,2026-03-29T18:00:00.000-04:00,,,Kon Knueppel,G-F,CHA,BOS,5.0,Rebounds,reb,Standard,5.0,0,https://static.prizepicks.com/images/manual/Kon_Knueppel.png,,,,,OK,0,106.9,86.6,38.2,39.1,13.9,21.4,12.4,47.49999999999999,24.300000000000004,48.60000000000001,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,5061575.0,nba_db,11.0,11.0,4.0,3.0,6.0,2.0,6.0,7.0,4.0,1.0,7.0,5.5,5.5,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,28.0,OK,5.0,3.0,2.0,0.0,0.6,0.4
1628401,10928628,10928628,60021,139688,2026-03-29T18:00:00.000-04:00,,,Derrick White,G,BOS,CHA,5.0,Assists,ast,Standard,5.0,0,https://static.prizepicks.com/images/players/NBA/Derrick_White_NBA_player_j31gwnz7z94eWcwKbT1RB8J.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,3078576.0,nba_db,5.0,6.0,1.0,3.0,1.0,5.0,5.0,7.0,5.0,4.0,3.2,4.2,4.2,1.0,3.0,1.0,0.2,0.25,0.75,0.333,0.667,OK,34.0,OK,5.0,1.0,3.0,1.0,0.2,0.6
1631248,10938479,10938479,233589,139688,2026-03-29T18:00:00.000-04:00,,,Baylor Scheierman,G,BOS,CHA,5.0,Rebounds,reb,Standard,5.0,0,https://static.prizepicks.com/images/players/NBA/Baylor_Scheierman_NBA_player_dRVc7Y6G9Z8gmIcUtgkPwzba.webp,,,,,OK,0,111.7,88.1,41.1,35.6,12.8,20.7,12.6,52.49999999999999,28.3,56.6,8.0,10.0,8.0,11.0,10.0,16.0,12.0,12.0,1.0,28.0,9.010752688172042,8.0,Above Avg,4593841.0,nba_db,6.0,5.0,4.0,4.0,8.0,5.0,9.0,7.0,6.0,10.0,5.4,6.4,6.4,2.0,2.0,1.0,0.4,0.5,0.5,0.75,0.25,OK,25.0,OK,5.0,2.0,2.0,1.0,0.4,0.4
