nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg
1642263,10797846,10797846,221514,138264,2026-03-23T20:00:00.000-04:00,,,Reed Sheppard,G,HOU,CHI,18.5,Points,pts,Demon,15.5,2,https://static.prizepicks.com/images/players/NBA/Reed_Sheppard_NBA_player_WkcelnNzKfVZHTN7vTYM4JYf.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4711272,23,14,11,11,18,9,7,17,17,30,15.4,15.7,15.7,1,4,0,0.2,0.2,0.8,0.2,0.8,OK,30.4
1642263,10797852,10797852,221514,138264,2026-03-23T20:00:00.000-04:00,,,Reed Sheppard,G,HOU,CHI,18.5,Pts+Rebs,pr,Standard,18.5,0,https://static.prizepicks.com/images/players/NBA/Reed_Sheppard_NBA_player_WkcelnNzKfVZHTN7vTYM4JYf.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4711272,25,18,13,11,23,11,14,20,20,33,18,18.8,18.8,2,3,0,0.4,0.4,0.6,0.5,0.5,OK,30.4
1630200,10797953,10797953,227986,138264,2026-03-23T20:00:00.000-04:00,,,Tre Jones,G,CHI,HOU,18.5,Points,pts,Demon,13.5,3,https://static.prizepicks.com/images/players/NBA/Tre_Jones_NBA_player_MKctZe7p9MBZTGzAv3GBDkxs.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4395626,20,6,17,21,18,22,12,21,15,13,16.4,16.5,16.5,2,3,0,0.4,0.4,0.6,0.4,0.6,OK,29.2
1630200,10797961,10797961,227986,138264,2026-03-23T20:00:00.000-04:00,,,Tre Jones,G,CHI,HOU,18.5,Pts+Rebs+Asts,pra,Goblin,21.5,2,https://static.prizepicks.com/images/players/NBA/Tre_Jones_NBA_player_MKctZe7p9MBZTGzAv3GBDkxs.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4395626,27,13,27,24,28,31,18,32,19,22,23.8,24.1,24.1,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,29.2
1631106,10798383,10798383,92908,138264,2026-03-23T20:00:00.000-04:00,,,Tari Eason,F,HOU,CHI,18.5,Pts+Rebs+Asts,pra,Standard,18.5,0,https://static.prizepicks.com/images/players/NBA/Tari_Eason_NBA_player_2SDGUfmgoxDvwBTvUIST5lgc.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4433192,10,22,17,17,12,18,12,10,10,16,15.6,14.4,14.4,1,4,0,0.2,0.2,0.8,0.1,0.9,OK,25.8
1641824,10805169,10805169,221319,138264,2026-03-23T20:00:00.000-04:00,,,Matas Buzelis,F,CHI,HOU,18.5,Pts+Asts,pa,Goblin,20.5,2,https://static.prizepicks.com/images/players/NBA/Matas_Buzelis_NBA_player_XvNO17DQRNhYtRc2NCRX2D0O.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4711294,13,20,30,20,23,43,24,14,23,24,21.2,23.4,23.4,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,33
1642263,10805171,10805171,221514,138264,2026-03-23T20:00:00.000-04:00,,,Reed Sheppard,G,HOU,CHI,18.5,Pts+Asts,pa,Goblin,20.5,1,https://static.prizepicks.com/images/players/NBA/Reed_Sheppard_NBA_player_WkcelnNzKfVZHTN7vTYM4JYf.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4711272,37,18,14,14,21,11,9,20,23,36,20.8,20.3,20.3,2,3,0,0.4,0.4,0.6,0.5,0.5,OK,30.4
2074,10806171,10806171,79867,138264,2026-03-23T20:00:00.000-04:00,,,Jabari Smith,F,HOU,CHI,18.5,Pts+Asts,pa,Demon,17.5,1,https://static.prizepicks.com/images/players/NBA/Jabari_Smith_NBA_player_ci1Do1I1DugpXxHkdZW3pTYE.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4432639,17,25,22,22,19,13,25,20,5,14,21,18.2,18.2,4,1,0,0.8,0.8,0.2,0.6,0.4,OK,38.2
1630578,10797478,10797478,55716,138264,2026-03-23T20:00:00.000-04:00,,,Alperen Sengun,C,HOU,CHI,17.5,Points,pts,Goblin,19.5,1,https://static.prizepicks.com/images/players/NBA/Alperen_Sengun_NBA_player_MDK6kDvHMx5WTOvQ8y4FbDYv.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4871144,19,15,27,10,14,16,28,17,32,13,17,19.1,19.1,2,3,0,0.4,0.4,0.6,0.4,0.6,OK,31.2
2074,10797626,10797626,79867,138264,2026-03-23T20:00:00.000-04:00,,,Jabari Smith,F,HOU,CHI,17.5,Points,pts,Demon,15.5,1,https://static.prizepicks.com/images/players/NBA/Jabari_Smith_NBA_player_ci1Do1I1DugpXxHkdZW3pTYE.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4432639,13,23,18,22,16,11,23,17,3,13,18.4,15.9,15.9,3,2,0,0.6,0.6,0.4,0.4,0.6,OK,38.2
2074,10797630,10797630,79867,138264,2026-03-23T20:00:00.000-04:00,,,Jabari Smith,F,HOU,CHI,17.5,Pts+Asts,pa,Standard,17.5,0,https://static.prizepicks.com/images/players/NBA/Jabari_Smith_NBA_player_ci1Do1I1DugpXxHkdZW3pTYE.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4432639,17,25,22,22,19,13,25,20,5,14,21,18.2,18.2,4,1,0,0.8,0.8,0.2,0.6,0.4,OK,38.2
1630581,10797726,10797726,216747,138264,2026-03-23T20:00:00.000-04:00,,,Josh Giddey,G,CHI,HOU,17.5,Rebs+Asts,ra,Standard,17.5,0,https://static.prizepicks.com/images/players/NBA/Josh_Giddey_NBA_player_Eo2a2f7DY9A2ZP7U05U3zq8h.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4871145,25,3,28,21,23,30,22,18,24,15,20,20.9,20.9,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,35.4
201142,10797755,10797755,265114,138264,2026-03-23T20:00:00.000-04:00,,,Kevin Durant,F,HOU,CHI,17.5,FG Attempted,fga,Standard,17.5,0,https://static.prizepicks.com/images/players/NBA/Kevin_Durant__NBA_player_GHOKKMeL9wHTQ0ChxAcfEHu6.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,3202,17,15,11,16,24,8,16,12,18,16,16.6,15.3,15.3,1,4,0,0.2,0.2,0.8,0.2,0.8,OK,36.4
1641824,10797805,10797805,221319,138264,2026-03-23T20:00:00.000-04:00,,,Matas Buzelis,F,CHI,HOU,17.5,Points,pts,Goblin,19.5,1,https://static.prizepicks.com/images/players/NBA/Matas_Buzelis_NBA_player_XvNO17DQRNhYtRc2NCRX2D0O.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4711294,13,19,29,18,22,41,20,11,20,20,20.2,21.3,21.3,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,33
1630200,10797956,10797956,227986,138264,2026-03-23T20:00:00.000-04:00,,,Tre Jones,G,CHI,HOU,17.5,Pts+Asts,pa,Standard,17.5,0,https://static.prizepicks.com/images/players/NBA/Tre_Jones_NBA_player_MKctZe7p9MBZTGzAv3GBDkxs.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4395626,23,11,22,23,24,27,17,26,17,19,20.6,20.9,20.9,4,1,0,0.8,0.8,0.2,0.7,0.3,OK,29.2
1642265,10798372,10798372,300297,138264,2026-03-23T20:00:00.000-04:00,,,Rob Dillingham,G,CHI,HOU,17.5,Pts+Rebs+Asts,pra,Demon,15.5,1,https://static.prizepicks.com/images/players/NBA/Robert_Dillingham_NBA_player_SYWZldGBcgQR8RekHNnUlGpy.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4684275,22,19,20,20,24,12,8,14,16,1,21,15.6,15.6,5,0,0,1,1,0,0.5,0.5,OK,25.2
1630578,10803721,10803721,55716,138264,2026-03-23T20:00:00.000-04:00,,,Alperen Sengun,C,HOU,CHI,17.5,Rebs+Asts,ra,Demon,14.5,2,https://static.prizepicks.com/images/players/NBA/Alperen_Sengun_NBA_player_MDK6kDvHMx5WTOvQ8y4FbDYv.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4871144,15,19,14,5,16,9,8,14,15,9,13.8,12.4,12.4,1,4,0,0.2,0.2,0.8,0.1,0.9,OK,31.2
1641708,10803975,10803975,174285,138264,2026-03-23T20:00:00.000-04:00,,,Amen Thompson,G-F,HOU,CHI,17.5,Points,pts,Goblin,19.5,1,https://static.prizepicks.com/images/manual/amenthom.png,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4684740,24,14,26,19,23,16,23,23,26,18,21.2,21.2,21.2,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,39
1631106,10805177,10805177,92908,138264,2026-03-23T20:00:00.000-04:00,,,Tari Eason,F,HOU,CHI,17.5,Pts+Rebs,pr,Demon,16.5,1,https://static.prizepicks.com/images/players/NBA/Tari_Eason_NBA_player_2SDGUfmgoxDvwBTvUIST5lgc.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4433192,10,20,16,14,12,16,11,8,10,14,14.4,13.1,13.1,1,4,0,0.2,0.2,0.8,0.1,0.9,OK,25.8
1630188,10807482,10807482,217498,138264,2026-03-23T20:00:00.000-04:00,,,Jalen Smith,F-C,CHI,HOU,17.5,Pts+Rebs,pr,Demon,16.5,1,https://static.prizepicks.com/images/players/NBA/Jalen_Smith_NBA_player_liqSG2CR4TYkKwxfxO3uVIBh.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4397189,14,18,18,24,7,17,22,19,22,21,16.2,18.2,18.2,3,2,0,0.6,0.6,0.4,0.7,0.3,OK,25.6
1630578,10797493,10797493,55716,138264,2026-03-23T20:00:00.000-04:00,,,Alperen Sengun,C,HOU,CHI,16.5,Rebs+Asts,ra,Demon,14.5,1,https://static.prizepicks.com/images/players/NBA/Alperen_Sengun_NBA_player_MDK6kDvHMx5WTOvQ8y4FbDYv.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4871144,15,19,14,5,16,9,8,14,15,9,13.8,12.4,12.4,1,4,0,0.2,0.2,0.8,0.1,0.9,OK,31.2
1641708,10797520,10797520,174285,138264,2026-03-23T20:00:00.000-04:00,,,Amen Thompson,G-F,HOU,CHI,16.5,Points,pts,Goblin,19.5,2,https://static.prizepicks.com/images/manual/amenthom.png,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4684740,24,14,26,19,23,16,23,23,26,18,21.2,21.2,21.2,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,39
1641708,10797536,10797536,174285,138264,2026-03-23T20:00:00.000-04:00,,,Amen Thompson,G-F,HOU,CHI,16.5,Rebs+Asts,ra,Demon,13.0,3,https://static.prizepicks.com/images/manual/amenthom.png,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4684740,22,11,15,17,20,9,9,13,14,15,17,14.5,14.5,3,2,0,0.6,0.6,0.4,0.3,0.7,OK,39
1629012,10797557,10797557,299406,138264,2026-03-23T20:00:00.000-04:00,,,Collin Sexton,G,CHI,HOU,16.5,Points,pts,Demon,13.5,1,https://static.prizepicks.com/images/manual/Collin_Sexton.png,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4277811,9,14,28,30,20,22,10,10,8,2,20.2,15.3,15.3,3,2,0,0.6,0.6,0.4,0.4,0.6,OK,25
1629012,10797561,10797561,299406,138264,2026-03-23T20:00:00.000-04:00,,,Collin Sexton,G,CHI,HOU,16.5,Pts+Asts,pa,Standard,16.5,0,https://static.prizepicks.com/images/manual/Collin_Sexton.png,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4277811,11,19,31,35,22,24,13,11,8,3,23.6,17.7,17.7,4,1,0,0.8,0.8,0.2,0.5,0.5,OK,25
1629012,10797566,10797566,299406,138264,2026-03-23T20:00:00.000-04:00,,,Collin Sexton,G,CHI,HOU,16.5,Pts+Rebs+Asts,pra,Goblin,18.5,1,https://static.prizepicks.com/images/manual/Collin_Sexton.png,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4277811,15,21,33,38,23,27,13,13,9,5,26,19.7,19.7,4,1,0,0.8,0.8,0.2,0.5,0.5,OK,25
1630188,10797667,10797667,217498,138264,2026-03-23T20:00:00.000-04:00,,,Jalen Smith,F-C,CHI,HOU,16.5,Points,pts,Demon,10.5,3,https://static.prizepicks.com/images/players/NBA/Jalen_Smith_NBA_player_liqSG2CR4TYkKwxfxO3uVIBh.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4397189,10,13,14,12,4,12,15,9,13,16,10.6,11.8,11.8,0,5,0,0,0,1,0,1,OK,25.6
1630188,10797671,10797671,217498,138264,2026-03-23T20:00:00.000-04:00,,,Jalen Smith,F-C,CHI,HOU,16.5,Pts+Rebs,pr,Standard,16.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Smith_NBA_player_liqSG2CR4TYkKwxfxO3uVIBh.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4397189,14,18,18,24,7,17,22,19,22,21,16.2,18.2,18.2,3,2,0,0.6,0.6,0.4,0.8,0.2,OK,25.6
1630581,10797709,10797709,216747,138264,2026-03-23T20:00:00.000-04:00,,,Josh Giddey,G,CHI,HOU,16.5,Points,pts,Standard,16.5,0,https://static.prizepicks.com/images/players/NBA/Josh_Giddey_NBA_player_Eo2a2f7DY9A2ZP7U05U3zq8h.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4871145,9,9,16,20,27,21,15,14,20,15,16.2,16.6,16.6,2,3,0,0.4,0.4,0.6,0.4,0.6,OK,35.4
1642263,10797848,10797848,221514,138264,2026-03-23T20:00:00.000-04:00,,,Reed Sheppard,G,HOU,CHI,16.5,Points,pts,Demon,15.5,1,https://static.prizepicks.com/images/players/NBA/Reed_Sheppard_NBA_player_WkcelnNzKfVZHTN7vTYM4JYf.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4711272,23,14,11,11,18,9,7,17,17,30,15.4,15.7,15.7,2,3,0,0.4,0.4,0.6,0.5,0.5,OK,30.4
1631106,10797913,10797913,92908,138264,2026-03-23T20:00:00.000-04:00,,,Tari Eason,F,HOU,CHI,16.5,Points,pts,Demon,10.5,3,https://static.prizepicks.com/images/players/NBA/Tari_Eason_NBA_player_2SDGUfmgoxDvwBTvUIST5lgc.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4433192,7,10,10,5,4,8,8,2,5,9,7.2,6.8,6.8,0,5,0,0,0,1,0,1,OK,25.8
1631106,10797916,10797916,92908,138264,2026-03-23T20:00:00.000-04:00,,,Tari Eason,F,HOU,CHI,16.5,Pts+Rebs,pr,Standard,16.5,0,https://static.prizepicks.com/images/players/NBA/Tari_Eason_NBA_player_2SDGUfmgoxDvwBTvUIST5lgc.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4433192,10,20,16,14,12,16,11,8,10,14,14.4,13.1,13.1,1,4,0,0.2,0.2,0.8,0.1,0.9,OK,25.8
1631106,10797920,10797920,92908,138264,2026-03-23T20:00:00.000-04:00,,,Tari Eason,F,HOU,CHI,16.5,Pts+Rebs+Asts,pra,Goblin,18.5,1,https://static.prizepicks.com/images/players/NBA/Tari_Eason_NBA_player_2SDGUfmgoxDvwBTvUIST5lgc.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4433192,10,22,17,17,12,18,12,10,10,16,15.6,14.4,14.4,3,2,0,0.6,0.6,0.4,0.4,0.6,OK,25.8
1630200,10797951,10797951,227986,138264,2026-03-23T20:00:00.000-04:00,,,Tre Jones,G,CHI,HOU,16.5,Points,pts,Demon,13.5,2,https://static.prizepicks.com/images/players/NBA/Tre_Jones_NBA_player_MKctZe7p9MBZTGzAv3GBDkxs.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4395626,20,6,17,21,18,22,12,21,15,13,16.4,16.5,16.5,4,1,0,0.8,0.8,0.2,0.6,0.4,OK,29.2
1630200,10797957,10797957,227986,138264,2026-03-23T20:00:00.000-04:00,,,Tre Jones,G,CHI,HOU,16.5,Pts+Rebs,pr,Standard,16.5,0,https://static.prizepicks.com/images/players/NBA/Tre_Jones_NBA_player_MKctZe7p9MBZTGzAv3GBDkxs.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4395626,24,8,22,22,22,26,13,27,17,16,19.6,19.7,19.7,4,1,0,0.8,0.8,0.2,0.7,0.3,OK,29.2
1630578|1630581,10801939,10801939,309352,138264,2026-03-23T20:00:00.000-04:00,,,Josh Giddey + Alperen Sengun,G,CHI/HOU,,16.5,Rebounds (Combo),rebounds(combo),Standard,16.5,0,https://static.prizepicks.com/images/players/CMBO_group_gRpO4dZmbYSUrBmQ3YsKulL9.webp,Josh Giddey,Alperen Sengun,CHI,HOU,OK,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_ID,
1630578,10805151,10805151,55716,138264,2026-03-23T20:00:00.000-04:00,,,Alperen Sengun,C,HOU,CHI,16.5,Points,pts,Goblin,19.5,2,https://static.prizepicks.com/images/players/NBA/Alperen_Sengun_NBA_player_MDK6kDvHMx5WTOvQ8y4FbDYv.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4871144,19,15,27,10,14,16,28,17,32,13,17,19.1,19.1,2,3,0,0.4,0.4,0.6,0.5,0.5,OK,31.2
1630581,10805167,10805167,216747,138264,2026-03-23T20:00:00.000-04:00,,,Josh Giddey,G,CHI,HOU,16.5,Rebs+Asts,ra,Goblin,17.5,1,https://static.prizepicks.com/images/players/NBA/Josh_Giddey_NBA_player_Eo2a2f7DY9A2ZP7U05U3zq8h.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4871145,25,3,28,21,23,30,22,18,24,15,20,20.9,20.9,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,35.4
1642263,10805172,10805172,221514,138264,2026-03-23T20:00:00.000-04:00,,,Reed Sheppard,G,HOU,CHI,16.5,Pts+Rebs,pr,Goblin,18.5,1,https://static.prizepicks.com/images/players/NBA/Reed_Sheppard_NBA_player_WkcelnNzKfVZHTN7vTYM4JYf.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4711272,25,18,13,11,23,11,14,20,20,33,18,18.8,18.8,3,2,0,0.6,0.6,0.4,0.6,0.4,OK,30.4
1630200,10805179,10805179,227986,138264,2026-03-23T20:00:00.000-04:00,,,Tre Jones,G,CHI,HOU,16.5,Pts+Asts,pa,Goblin,17.5,1,https://static.prizepicks.com/images/players/NBA/Tre_Jones_NBA_player_MKctZe7p9MBZTGzAv3GBDkxs.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4395626,23,11,22,23,24,27,17,26,17,19,20.6,20.9,20.9,4,1,0,0.8,0.8,0.2,0.9,0.1,OK,29.2
2074,10806168,10806168,79867,138264,2026-03-23T20:00:00.000-04:00,,,Jabari Smith,F,HOU,CHI,16.5,Pts+Asts,pa,Goblin,17.5,1,https://static.prizepicks.com/images/players/NBA/Jabari_Smith_NBA_player_ci1Do1I1DugpXxHkdZW3pTYE.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4432639,17,25,22,22,19,13,25,20,5,14,21,18.2,18.2,5,0,0,1,1,0,0.7,0.3,OK,38.2
1630581|1641708,10801941,10801941,309354,138264,2026-03-23T20:00:00.000-04:00,,,Josh Giddey + Amen Thompson,G,CHI/HOU,,16.0,Rebounds (Combo),rebounds(combo),Standard,16.0,0,https://static.prizepicks.com/images/players/CMBO_group_d0fix9wYWBVdmecVvDmwxo02.webp,Josh Giddey,Amen Thompson,CHI,HOU,OK,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_ID,
1629012,10797562,10797562,299406,138264,2026-03-23T20:00:00.000-04:00,,,Collin Sexton,G,CHI,HOU,15.5,Pts+Rebs,pr,Standard,15.5,0,https://static.prizepicks.com/images/manual/Collin_Sexton.png,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4277811,13,16,30,33,21,25,10,12,9,4,22.6,17.3,17.3,4,1,0,0.8,0.8,0.2,0.5,0.5,OK,25
2074,10797629,10797629,79867,138264,2026-03-23T20:00:00.000-04:00,,,Jabari Smith,F,HOU,CHI,15.5,Points,pts,Standard,15.5,0,https://static.prizepicks.com/images/players/NBA/Jabari_Smith_NBA_player_ci1Do1I1DugpXxHkdZW3pTYE.webp,,,,,OK,0,120.0,93.5,44.3,37.8,13.9,22.6,12.6,55.7,30.4,60.8,27,24,21,29,27,28,26,26,11,28,25.354838709677416,28,Weak,4432639,13,23,18,22,16,11,23,17,3,13,18.4,15.9,15.9,4,1,0,0.8,0.8,0.2,0.6,0.4,OK,38.2
1630188,10797675,10797675,217498,138264,2026-03-23T20:00:00.000-04:00,,,Jalen Smith,F-C,CHI,HOU,15.5,Pts+Rebs+Asts,pra,Goblin,18.5,1,https://static.prizepicks.com/images/players/NBA/Jalen_Smith_NBA_player_liqSG2CR4TYkKwxfxO3uVIBh.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4397189,15,18,18,27,7,18,24,21,23,22,17,19.3,19.3,3,2,0,0.6,0.6,0.4,0.8,0.2,OK,25.6
1630581,10797725,10797725,216747,138264,2026-03-23T20:00:00.000-04:00,,,Josh Giddey,G,CHI,HOU,15.5,Rebs+Asts,ra,Goblin,17.5,2,https://static.prizepicks.com/images/players/NBA/Josh_Giddey_NBA_player_Eo2a2f7DY9A2ZP7U05U3zq8h.webp,,,,,OK,0,109.8,87.9,40.3,35.2,12.4,22.3,13.4,52.7,27.9,55.8,3,4,5,10,7,18,9,9,9,23,6.204301075268817,3,Elite,4871145,25,3,28,21,23,30,22,18,24,15,20,20.9,20.9,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,35.4
