nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,game_date,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,data_source,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,opp_l10_pts,opp_l10_reb,opp_l10_ast,opp_l10_stl,opp_l10_blk,opp_last_game_pts,opp_last_game_reb,opp_last_game_ast,opp_last_game_date,opp_games_played,opp_home_avg_pts,opp_away_avg_pts,opp_last_3_avg_pts,game_total,spread,implied_team_total,blowout_risk,low_total_flag,pace_tier,odds_source,ctx_adj,days_rest,b2b_flag,home_away,rest_adj,schedule_source
1630217,11536017,11536017,271602,152987,2026-04-22T19:00:00.000-04:00,,ORL,Desmond Bane,G,ORL,DET,1.5,Blocked Shots,blk,Demon,,2,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,2026-04-22,,,,,OK,0,109.4,85.2,37.7,36.4,12.5,27.1,16.9,48.8,25.200000000000003,50.400000000000006,3.0,6.0,12.0,2.0,1.0,4.0,3.0,3.0,29.0,1.0,5.021505376344086,2.0,Elite,4066320.0,nba_db,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.4,0.6,0.6,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,29.0,OK,5.0,0.0,5.0,0.0,0.0,1.0,29.0,0.4,MEDIUM,HIGH_VOL,PRIMARY,24.0,5.25,3.75,1.5,1.25,17.0,6.0,5.0,2026-04-19,4.0,21.0,27.0,19.67,218.5,8.5,105.0,False,False,NORMAL,live,0.0,2,False,AWAY,0.02,cache
1630217,11536028,11536028,271602,152987,2026-04-22T19:00:00.000-04:00,,ORL,Desmond Bane,G,ORL,DET,1.5,Steals,stl,Demon,,1,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,2026-04-22,,,,,OK,0,109.4,85.2,37.7,36.4,12.5,27.1,16.9,48.8,25.200000000000003,50.400000000000006,3.0,6.0,12.0,2.0,1.0,4.0,3.0,3.0,29.0,1.0,5.021505376344086,2.0,Elite,4066320.0,nba_db,2.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,1.6,1.5,1.5,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,29.0,OK,5.0,3.0,2.0,0.0,0.6,0.4,29.0,1.6,MEDIUM,HIGH_VOL,PRIMARY,24.0,5.25,3.75,1.5,1.25,17.0,6.0,5.0,2026-04-19,4.0,21.0,27.0,19.67,218.5,8.5,105.0,False,False,NORMAL,live,0.0,2,False,AWAY,0.02,cache
1629130,11536038,11536038,272048,152987,2026-04-22T19:00:00.000-04:00,DET,,Duncan Robinson,F,DET,ORL,1.5,Steals,stl,Demon,0.5,1,https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,3157465.0,nba_db,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,24.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,24.2,0.4,MEDIUM,MID_VOL,SECONDARY,6.0,1.33,3.0,1.0,0.0,9.0,0.0,4.0,2026-04-19,3.0,9.0,0.0,6.0,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1629130,11536042,11536042,272048,152987,2026-04-22T19:00:00.000-04:00,DET,,Duncan Robinson,F,DET,ORL,1.5,Two Pointers Made,twopointersmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,3157465.0,nba_db,0.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,2.2,1.6,1.6,3.0,2.0,0.0,0.6,0.6,0.4,0.4,0.6,OK,24.2,OK,5.0,3.0,2.0,0.0,0.6,0.4,24.2,2.2,MEDIUM,MID_VOL,SECONDARY,6.0,1.33,3.0,1.0,0.0,9.0,0.0,4.0,2026-04-19,3.0,9.0,0.0,6.0,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630532,11536054,11536054,55372,152987,2026-04-22T19:00:00.000-04:00,,ORL,Franz Wagner,F,ORL,DET,1.5,Steals,stl,Demon,,1,https://static.prizepicks.com/images/players/NBA/Franz_Wagner_NBA_player_ADVHCGrSiQgQ2jmJ9hs3oR7u.webp,2026-04-22,,,,,OK,0,109.4,85.2,37.7,36.4,12.5,27.1,16.9,48.8,25.200000000000003,50.400000000000006,3.0,6.0,12.0,2.0,1.0,4.0,3.0,3.0,29.0,1.0,5.021505376344086,2.0,Elite,4566434.0,nba_db,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.8,0.7,0.7,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,27.0,OK,5.0,1.0,4.0,0.0,0.2,0.8,27.0,0.8,MEDIUM,MID_VOL,SECONDARY,20.0,6.0,2.5,2.5,0.0,19.0,5.0,4.0,2026-04-19,2.0,,20.0,20.0,218.5,8.5,105.0,False,False,NORMAL,live,0.0,2,False,AWAY,0.02,cache
1630532,11536056,11536056,55372,152987,2026-04-22T19:00:00.000-04:00,,ORL,Franz Wagner,F,ORL,DET,1.5,Turnovers,tov,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Franz_Wagner_NBA_player_ADVHCGrSiQgQ2jmJ9hs3oR7u.webp,2026-04-22,,,,,OK,0,109.4,85.2,37.7,36.4,12.5,27.1,16.9,48.8,25.200000000000003,50.400000000000006,3.0,6.0,12.0,2.0,1.0,4.0,3.0,3.0,29.0,1.0,5.021505376344086,2.0,Elite,4566434.0,nba_db,3.0,2.0,0.0,1.0,3.0,2.0,0.0,3.0,1.0,0.0,1.8,1.5,1.5,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,27.0,OK,5.0,3.0,2.0,0.0,0.6,0.4,27.0,1.8,MEDIUM,MID_VOL,SECONDARY,20.0,6.0,2.5,2.5,0.0,19.0,5.0,4.0,2026-04-19,2.0,,20.0,20.0,218.5,8.5,105.0,False,False,NORMAL,live,0.0,2,False,AWAY,0.02,cache
1630191,11536058,11536058,25434,152987,2026-04-22T19:00:00.000-04:00,DET,,Isaiah Stewart,F-C,DET,ORL,1.5,3-PT Attempted,3ptattempted,Demon,,1,https://static.prizepicks.com/images/players/NBA/Isaiah_Stewart_NBA_player_vVK9YzYuWHcYN8tpyWcsbn5B.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432810.0,nba_db,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,5.0,1.2,1.5,1.5,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,16.6,OK,5.0,2.0,3.0,0.0,0.4,0.6,16.6,1.2,LOW,LOW_VOL,SUPPORT,5.5,5.0,0.5,0.5,0.5,3.0,4.0,0.0,2026-04-19,2.0,5.5,,5.5,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630191,11536060,11536060,25434,152987,2026-04-22T19:00:00.000-04:00,DET,,Isaiah Stewart,F-C,DET,ORL,1.5,Blks+Stls,stocks,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Isaiah_Stewart_NBA_player_vVK9YzYuWHcYN8tpyWcsbn5B.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432810.0,nba_db,2.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.4,1.3,1.3,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,16.6,OK,5.0,2.0,3.0,0.0,0.4,0.6,16.6,1.4,LOW,LOW_VOL,SUPPORT,5.5,5.0,0.5,0.5,0.5,3.0,4.0,0.0,2026-04-19,2.0,5.5,,5.5,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630191,11536063,11536063,25434,152987,2026-04-22T19:00:00.000-04:00,DET,,Isaiah Stewart,F-C,DET,ORL,1.5,Blocked Shots,blk,Standard,1.5,0,https://static.prizepicks.com/images/players/NBA/Isaiah_Stewart_NBA_player_vVK9YzYuWHcYN8tpyWcsbn5B.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432810.0,nba_db,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,16.6,OK,5.0,1.0,4.0,0.0,0.2,0.8,16.6,1.0,LOW,LOW_VOL,SUPPORT,5.5,5.0,0.5,0.5,0.5,3.0,4.0,0.0,2026-04-19,2.0,5.5,,5.5,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630191,11536073,11536073,25434,152987,2026-04-22T19:00:00.000-04:00,DET,,Isaiah Stewart,F-C,DET,ORL,1.5,Steals,stl,Demon,,2,https://static.prizepicks.com/images/players/NBA/Isaiah_Stewart_NBA_player_vVK9YzYuWHcYN8tpyWcsbn5B.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432810.0,nba_db,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.3,0.3,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,16.6,OK,5.0,0.0,5.0,0.0,0.0,1.0,16.6,0.4,LOW,LOW_VOL,SUPPORT,5.5,5.0,0.5,0.5,0.5,3.0,4.0,0.0,2026-04-19,2.0,5.5,,5.5,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630191,11536076,11536076,25434,152987,2026-04-22T19:00:00.000-04:00,DET,,Isaiah Stewart,F-C,DET,ORL,1.5,Two Pointers Made,twopointersmade,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Isaiah_Stewart_NBA_player_vVK9YzYuWHcYN8tpyWcsbn5B.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4432810.0,nba_db,0.0,6.0,2.0,3.0,5.0,5.0,2.0,5.0,1.0,1.0,3.2,3.0,3.0,4.0,1.0,0.0,0.8,0.8,0.2,0.7,0.3,OK,16.6,OK,5.0,4.0,1.0,0.0,0.8,0.2,16.6,3.2,LOW,LOW_VOL,SUPPORT,5.5,5.0,0.5,0.5,0.5,3.0,4.0,0.0,2026-04-19,2.0,5.5,,5.5,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1631105,11536079,11536079,87848,152987,2026-04-22T19:00:00.000-04:00,DET,,Jalen Duren,C,DET,ORL,1.5,Blocked Shots,blk,Demon,,1,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4433621.0,nba_db,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.4,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.3,0.7,OK,29.0,OK,5.0,0.0,5.0,0.0,0.0,1.0,29.0,0.4,MEDIUM,HIGH_VOL,PRIMARY,14.5,9.5,2.0,1.0,1.5,8.0,7.0,1.0,2026-04-19,4.0,12.0,17.0,14.0,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1631105,11536087,11536087,87848,152987,2026-04-22T19:00:00.000-04:00,DET,,Jalen Duren,C,DET,ORL,1.5,Steals,stl,Demon,,1,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4433621.0,nba_db,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.2,0.4,0.4,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,29.0,OK,5.0,0.0,5.0,0.0,0.0,1.0,29.0,0.2,MEDIUM,HIGH_VOL,PRIMARY,14.5,9.5,2.0,1.0,1.5,8.0,7.0,1.0,2026-04-19,4.0,12.0,17.0,14.0,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1631105,11536088,11536088,87848,152987,2026-04-22T19:00:00.000-04:00,DET,,Jalen Duren,C,DET,ORL,1.5,Turnovers,tov,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,4433621.0,nba_db,3.0,2.0,1.0,4.0,1.0,5.0,3.0,3.0,3.0,4.0,2.2,2.9,2.9,3.0,2.0,0.0,0.6,0.6,0.4,0.8,0.2,OK,29.0,OK,5.0,3.0,2.0,0.0,0.6,0.4,29.0,2.2,MEDIUM,HIGH_VOL,PRIMARY,14.5,9.5,2.0,1.0,1.5,8.0,7.0,1.0,2026-04-19,4.0,12.0,17.0,14.0,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1630591,11536095,11536095,53830,152987,2026-04-22T19:00:00.000-04:00,,ORL,Jalen Suggs,G,ORL,DET,1.5,Blocked Shots,blk,Demon,,1,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp,2026-04-22,,,,,OK,0,109.4,85.2,37.7,36.4,12.5,27.1,16.9,48.8,25.200000000000003,50.400000000000006,3.0,6.0,12.0,2.0,1.0,4.0,3.0,3.0,29.0,1.0,5.021505376344086,2.0,Elite,4432165.0,nba_db,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6,0.5,0.5,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,30.6,OK,5.0,0.0,5.0,0.0,0.0,1.0,30.6,0.6,HIGH,HIGH_VOL,PRIMARY,14.0,4.25,5.25,2.5,1.0,16.0,4.0,4.0,2026-04-19,4.0,13.0,15.0,14.0,218.5,8.5,105.0,False,False,NORMAL,live,0.0,2,False,AWAY,0.02,cache
1630591,11536099,11536099,53830,152987,2026-04-22T19:00:00.000-04:00,,ORL,Jalen Suggs,G,ORL,DET,1.5,Free Throws Attempted,freethrowsattempted,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp,2026-04-22,,,,,OK,0,109.4,85.2,37.7,36.4,12.5,27.1,16.9,48.8,25.200000000000003,50.400000000000006,3.0,6.0,12.0,2.0,1.0,4.0,3.0,3.0,29.0,1.0,5.021505376344086,2.0,Elite,4432165.0,nba_db,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.4,0.5,0.5,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,30.6,OK,5.0,0.0,5.0,0.0,0.0,1.0,30.6,0.4,HIGH,LOW_VOL,PRIMARY,14.0,4.25,5.25,2.5,1.0,16.0,4.0,4.0,2026-04-19,4.0,13.0,15.0,14.0,218.5,8.5,105.0,False,False,NORMAL,live,0.0,2,False,AWAY,0.02,cache
1631094,11536109,11536109,188001,152987,2026-04-22T19:00:00.000-04:00,,ORL,Paolo Banchero,F,ORL,DET,1.5,Blks+Stls,stocks,Standard,1.5,0,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,2026-04-22,,,,,OK,0,109.4,85.2,37.7,36.4,12.5,27.1,16.9,48.8,25.200000000000003,50.400000000000006,3.0,6.0,12.0,2.0,1.0,4.0,3.0,3.0,29.0,1.0,5.021505376344086,2.0,Elite,4432573.0,nba_db,1.0,3.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,1.0,1.4,1.5,1.5,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,34.2,OK,5.0,2.0,3.0,0.0,0.4,0.6,34.2,1.4,HIGH,HIGH_VOL,PRIMARY,26.0,8.33,3.0,1.67,0.0,23.0,9.0,4.0,2026-04-19,3.0,27.5,23.0,26.0,218.5,8.5,105.0,False,False,NORMAL,live,0.0,2,False,AWAY,0.02,cache
1631094,11536110,11536110,188001,152987,2026-04-22T19:00:00.000-04:00,,ORL,Paolo Banchero,F,ORL,DET,1.5,Blocked Shots,blk,Demon,,2,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,2026-04-22,,,,,OK,0,109.4,85.2,37.7,36.4,12.5,27.1,16.9,48.8,25.200000000000003,50.400000000000006,3.0,6.0,12.0,2.0,1.0,4.0,3.0,3.0,29.0,1.0,5.021505376344086,2.0,Elite,4432573.0,nba_db,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.3,0.3,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,34.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,34.2,0.4,HIGH,HIGH_VOL,PRIMARY,26.0,8.33,3.0,1.67,0.0,23.0,9.0,4.0,2026-04-19,3.0,27.5,23.0,26.0,218.5,8.5,105.0,False,False,NORMAL,live,0.0,2,False,AWAY,0.02,cache
1631094,11536121,11536121,188001,152987,2026-04-22T19:00:00.000-04:00,,ORL,Paolo Banchero,F,ORL,DET,1.5,Steals,stl,Demon,,1,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,2026-04-22,,,,,OK,0,109.4,85.2,37.7,36.4,12.5,27.1,16.9,48.8,25.200000000000003,50.400000000000006,3.0,6.0,12.0,2.0,1.0,4.0,3.0,3.0,29.0,1.0,5.021505376344086,2.0,Elite,4432573.0,nba_db,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.2,1.2,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,34.2,OK,5.0,2.0,3.0,0.0,0.4,0.6,34.2,1.0,HIGH,HIGH_VOL,PRIMARY,26.0,8.33,3.0,1.67,0.0,23.0,9.0,4.0,2026-04-19,3.0,27.5,23.0,26.0,218.5,8.5,105.0,False,False,NORMAL,live,0.0,2,False,AWAY,0.02,cache
202699,11536135,11536135,216580,152987,2026-04-22T19:00:00.000-04:00,DET,,Tobias Harris,F,DET,ORL,1.5,Steals,stl,Demon,,1,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,6440.0,nba_db,1.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.8,1.1,1.1,2.0,3.0,0.0,0.4,0.4,0.6,0.2,0.8,OK,26.6,OK,5.0,2.0,3.0,0.0,0.4,0.6,26.6,1.8,MEDIUM,MID_VOL,SECONDARY,19.33,6.0,1.67,1.0,1.0,17.0,6.0,3.0,2026-04-19,3.0,17.5,23.0,19.33,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
202699,11536137,11536137,216580,152987,2026-04-22T19:00:00.000-04:00,DET,,Tobias Harris,F,DET,ORL,1.5,Turnovers,tov,Standard,1.5,0,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,2026-04-22,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15.0,1.0,3.0,8.0,14.0,22.0,25.0,25.0,25.0,13.0,15.0,16.0,Avg,6440.0,nba_db,3.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.4,1.1,1.1,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,OK,26.6,OK,5.0,2.0,3.0,0.0,0.4,0.6,26.6,1.4,MEDIUM,MID_VOL,SECONDARY,19.33,6.0,1.67,1.0,1.0,17.0,6.0,3.0,2026-04-19,3.0,17.5,23.0,19.33,218.5,-8.5,113.5,False,False,NORMAL,live,0.0,2,False,HOME,0.02,cache
1628976,11536141,11536141,37711,152987,2026-04-22T19:00:00.000-04:00,,ORL,Wendell Carter,C-F,ORL,DET,1.5,Blks+Stls,stocks,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,2026-04-22,,,,,OK,0,109.4,85.2,37.7,36.4,12.5,27.1,16.9,48.8,25.200000000000003,50.400000000000006,3.0,6.0,12.0,2.0,1.0,4.0,3.0,3.0,29.0,1.0,5.021505376344086,2.0,Elite,4277847.0,nba_db,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.4,1.4,3.0,2.0,0.0,0.6,0.6,0.4,0.4,0.6,OK,30.4,OK,5.0,3.0,2.0,0.0,0.6,0.4,30.4,2.0,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,218.5,8.5,105.0,False,False,NORMAL,live,0.0,2,False,AWAY,0.02,cache
1628976,11536143,11536143,37711,152987,2026-04-22T19:00:00.000-04:00,,ORL,Wendell Carter,C-F,ORL,DET,1.5,Blocked Shots,blk,Demon,,1,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,2026-04-22,,,,,OK,0,109.4,85.2,37.7,36.4,12.5,27.1,16.9,48.8,25.200000000000003,50.400000000000006,3.0,6.0,12.0,2.0,1.0,4.0,3.0,3.0,29.0,1.0,5.021505376344086,2.0,Elite,4277847.0,nba_db,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.4,0.9,0.9,2.0,3.0,0.0,0.4,0.4,0.6,0.2,0.8,OK,30.4,OK,5.0,2.0,3.0,0.0,0.4,0.6,30.4,1.4,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,218.5,8.5,105.0,False,False,NORMAL,live,0.0,2,False,AWAY,0.02,cache
1628976,11536157,11536157,37711,152987,2026-04-22T19:00:00.000-04:00,,ORL,Wendell Carter,C-F,ORL,DET,1.5,Steals,stl,Demon,,1,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,2026-04-22,,,,,OK,0,109.4,85.2,37.7,36.4,12.5,27.1,16.9,48.8,25.200000000000003,50.400000000000006,3.0,6.0,12.0,2.0,1.0,4.0,3.0,3.0,29.0,1.0,5.021505376344086,2.0,Elite,4277847.0,nba_db,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6,0.5,0.5,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,OK,30.4,OK,5.0,1.0,4.0,0.0,0.2,0.8,30.4,0.6,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,218.5,8.5,105.0,False,False,NORMAL,live,0.0,2,False,AWAY,0.02,cache
1628976,11536158,11536158,37711,152987,2026-04-22T19:00:00.000-04:00,,ORL,Wendell Carter,C-F,ORL,DET,1.5,Turnovers,tov,Demon,,1,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,2026-04-22,,,,,OK,0,109.4,85.2,37.7,36.4,12.5,27.1,16.9,48.8,25.200000000000003,50.400000000000006,3.0,6.0,12.0,2.0,1.0,4.0,3.0,3.0,29.0,1.0,5.021505376344086,2.0,Elite,4277847.0,nba_db,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,1.0,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,OK,30.4,OK,5.0,2.0,3.0,0.0,0.4,0.6,30.4,0.8,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,218.5,8.5,105.0,False,False,NORMAL,live,0.0,2,False,AWAY,0.02,cache
