nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,data_source,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,opp_l10_pts,opp_l10_reb,opp_l10_ast,opp_l10_stl,opp_l10_blk,opp_last_game_pts,opp_last_game_reb,opp_last_game_ast,opp_last_game_date,opp_games_played,opp_home_avg_pts,opp_away_avg_pts,opp_last_3_avg_pts,game_total,spread,implied_team_total,blowout_risk,low_total_flag,pace_tier,odds_source,ctx_adj,days_rest,b2b_flag,home_away,rest_adj,schedule_source,h2h_last_stat,h2h_last_date,h2h_games_vs_opp,h2h_avg,h2h_over_rate,h2h_source,intel_season_games,intel_season_avg,intel_season_std,intel_l5_avg,intel_l10_avg,intel_l5_vs_season,intel_l10_vs_season,intel_cv_pct,intel_season_hit_rate,intel_cushion,intel_opp_avg_allowed,intel_opp_vs_league_pct
1627750,11105089,11105089,1290,141317,2026-04-04T15:00:00.000-04:00,DEN,,Jamal Murray,G,DEN,SAS,2.5,Rebounds,reb,Goblin,,2,https://static.prizepicks.com/images/players/NBA/Jamal_Murray_NBA_player_jO0OhvKBMofXWckawdau7boV.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3936299.0,nba_db,5.0,6.0,6.0,6.0,1.0,2.0,5.0,8.0,6.0,6.0,4.8,5.1,5.1,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,OK,37.8,OK,5.0,4.0,1.0,0.0,0.8,0.2,37.8,4.8,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,5.0,2026-04-01,10,5.1,0.8,recent,61.0,4.18,2.172,4.8,5.1,0.62,0.92,52.0,68.9,1.68,3.957,-2.0
1627750,11105097,11105097,1290,141317,2026-04-04T15:00:00.000-04:00,DEN,,Jamal Murray,G,DEN,SAS,2.5,Turnovers,tov,Demon,,1,https://static.prizepicks.com/images/players/NBA/Jamal_Murray_NBA_player_jO0OhvKBMofXWckawdau7boV.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3936299.0,nba_db,1.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.4,2.0,2.0,2.0,3.0,0.0,0.4,0.4,0.6,0.2,0.8,OK,37.8,OK,5.0,2.0,3.0,0.0,0.4,0.6,37.8,2.4,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,1.0,2026-04-01,10,2.0,0.2,recent,61.0,2.213,1.518,2.4,2.0,0.187,-0.213,68.6,36.1,-0.287,1.1,-12.6
1630577,11105100,11105100,125266,141317,2026-04-04T15:00:00.000-04:00,,SAS,Julian Champagnie,F,SAS,DEN,2.5,3-PT Made,3ptmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4592479.0,nba_db,1.0,4.0,3.0,3.0,3.0,0.0,0.0,4.0,5.0,0.0,2.8,2.3,2.3,4.0,1.0,0.0,0.8,0.8,0.2,0.6,0.4,OK,26.2,OK,5.0,4.0,1.0,0.0,0.8,0.2,26.2,2.8,MEDIUM,LOW_VOL,SECONDARY,16.5,8.5,1.5,0.5,1.0,8.0,7.0,1.0,2026-03-12,2.0,8.0,25.0,16.5,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,,,0,,,,,,,,,,,,,,,
1630577,11105105,11105105,125266,141317,2026-04-04T15:00:00.000-04:00,,SAS,Julian Champagnie,F,SAS,DEN,2.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4592479.0,nba_db,4.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.2,1.7,1.7,2.0,3.0,0.0,0.4,0.4,0.6,0.2,0.8,OK,26.2,OK,5.0,2.0,3.0,0.0,0.4,0.6,26.2,2.2,MEDIUM,MID_VOL,SECONDARY,16.5,8.5,1.5,0.5,1.0,8.0,7.0,1.0,2026-03-12,2.0,8.0,25.0,16.5,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,1.0,2026-03-12,2,1.5,0.0,opp,64.0,1.609,1.229,2.2,1.7,0.591,0.091,76.4,20.3,-0.891,2.682,8.5
1629640,11105140,11105140,55140,141317,2026-04-04T15:00:00.000-04:00,,SAS,Keldon Johnson,F-G,SAS,DEN,2.5,3-PT Made,3ptmade,Demon,,2,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4395723.0,nba_db,1.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,1.6,1.5,1.5,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,24.8,OK,5.0,0.0,5.0,0.0,0.0,1.0,24.8,1.6,MEDIUM,LOW_VOL,SECONDARY,9.5,7.5,2.5,0.0,0.5,5.0,7.0,3.0,2026-03-12,2.0,5.0,14.0,9.5,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,,,0,,,,,,,,,,,,,,,
1629640,11105144,11105144,55140,141317,2026-04-04T15:00:00.000-04:00,,SAS,Keldon Johnson,F-G,SAS,DEN,2.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4395723.0,nba_db,1.0,1.0,1.0,5.0,3.0,1.0,4.0,1.0,1.0,0.0,2.2,1.8,1.8,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,OK,24.8,OK,5.0,2.0,3.0,0.0,0.4,0.6,24.8,2.2,MEDIUM,MID_VOL,SECONDARY,9.5,7.5,2.5,0.0,0.5,5.0,7.0,3.0,2026-03-12,2.0,5.0,14.0,9.5,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,3.0,2026-03-12,2,2.5,0.5,opp,64.0,1.281,1.374,2.2,1.8,0.919,0.519,107.2,14.1,-1.219,2.682,8.5
1628436,11105181,11105181,272423,141317,2026-04-04T15:00:00.000-04:00,,SAS,Luke Kornet,C-F,SAS,DEN,2.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/manual/LukeKornet_Headshot.png,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,3064560.0,nba_db,5.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,2.0,2.2,1.6,1.6,2.0,3.0,0.0,0.4,0.4,0.6,0.2,0.8,OK,21.2,OK,5.0,2.0,3.0,0.0,0.4,0.6,21.2,2.2,MEDIUM,MID_VOL,SECONDARY,6.0,4.5,1.0,1.0,2.0,0.0,3.0,0.0,2026-03-12,2.0,0.0,12.0,6.0,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,0.0,2026-03-12,2,1.0,0.0,opp,58.0,1.793,1.267,2.2,1.6,0.407,-0.193,70.7,29.3,-0.707,2.682,8.5
203999,11105203,11105203,188013,141317,2026-04-04T15:00:00.000-04:00,DEN,,Nikola Jokić,C,DEN,SAS,2.5,3-PT Made,3ptmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/Nikola_Jokic_NBA_player_xVgew6XmrKZQoCN3n0XxzKv5.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3112335.0,nba_db,0.0,4.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.4,1.4,1.4,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,OK,36.2,OK,5.0,1.0,4.0,0.0,0.2,0.8,36.2,1.4,HIGH,LOW_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,,,0,,,,,,,,,,,,,,,
203999,11105212,11105212,188013,141317,2026-04-04T15:00:00.000-04:00,DEN,,Nikola Jokić,C,DEN,SAS,2.5,Blks+Stls,stocks,Demon,,1,https://static.prizepicks.com/images/players/NBA/Nikola_Jokic_NBA_player_xVgew6XmrKZQoCN3n0XxzKv5.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3112335.0,nba_db,0.0,1.0,1.0,1.0,0.0,3.0,2.0,4.0,0.0,6.0,0.6,1.8,1.8,0.0,5.0,0.0,0.0,0.0,1.0,0.3,0.7,OK,36.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,36.2,0.6,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,0.0,2026-04-01,10,1.8,0.3,recent,48.0,2.042,1.774,0.6,1.8,-1.442,-0.242,86.9,35.4,-0.458,1.123,-8.0
203999,11105244,11105244,188013,141317,2026-04-04T15:00:00.000-04:00,DEN,,Nikola Jokić,C,DEN,SAS,2.5,Steals,stl,Demon,,2,https://static.prizepicks.com/images/players/NBA/Nikola_Jokic_NBA_player_xVgew6XmrKZQoCN3n0XxzKv5.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3112335.0,nba_db,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,5.0,0.6,1.2,1.2,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,36.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,36.2,0.6,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,0.0,2026-04-01,10,1.2,0.1,recent,48.0,1.292,1.336,0.6,1.2,-0.692,-0.092,103.4,14.6,-1.208,0.688,-10.7
1642264,11105252,11105252,217804,141317,2026-04-04T15:00:00.000-04:00,,SAS,Stephon Castle,G,SAS,DEN,2.5,3-PT Made,3ptmade,Demon,,2,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4845367.0,nba_db,3.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,2.0,1.9,1.9,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,OK,31.2,OK,5.0,2.0,3.0,0.0,0.4,0.6,31.2,2.0,HIGH,LOW_VOL,PRIMARY,30.0,11.0,10.0,0.0,0.0,30.0,11.0,10.0,2026-03-12,1.0,30.0,,30.0,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,,,0,,,,,,,,,,,,,,,
896,11105296,11105296,273021,141317,2026-04-04T15:00:00.000-04:00,DEN,,Tim Hardaway,G-F,DEN,SAS,2.5,3-PT Made,3ptmade,Standard,2.5,0,https://static.prizepicks.com/images/players/NBA/Tim_Hardaway_Jr._NBA_player_QeaYZHBpY66x9atwRKNMewI9.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,2528210.0,nba_db,1.0,4.0,5.0,1.0,4.0,1.0,7.0,2.0,2.0,4.0,3.0,3.1,3.1,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,22.8,OK,5.0,3.0,2.0,0.0,0.6,0.4,22.8,3.0,MEDIUM,LOW_VOL,SECONDARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,,,0,,,,,,,,,,,,,,,
896,11105301,11105301,273021,141317,2026-04-04T15:00:00.000-04:00,DEN,,Tim Hardaway,G-F,DEN,SAS,2.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/players/NBA/Tim_Hardaway_Jr._NBA_player_QeaYZHBpY66x9atwRKNMewI9.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,2528210.0,nba_db,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,3.0,1.2,1.6,1.6,0.0,5.0,0.0,0.0,0.0,1.0,0.2,0.8,OK,22.8,OK,5.0,0.0,5.0,0.0,0.0,1.0,22.8,1.2,MEDIUM,MID_VOL,SECONDARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,,,0,,,,,,,,,,,,,,2.399,-3.0
896,11105316,11105316,273021,141317,2026-04-04T15:00:00.000-04:00,DEN,,Tim Hardaway,G-F,DEN,SAS,2.5,Rebounds,reb,Demon,,1,https://static.prizepicks.com/images/players/NBA/Tim_Hardaway_Jr._NBA_player_QeaYZHBpY66x9atwRKNMewI9.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,2528210.0,nba_db,1.0,3.0,0.0,1.0,3.0,4.0,4.0,2.0,4.0,1.0,1.6,2.3,2.3,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,OK,22.8,OK,5.0,2.0,3.0,0.0,0.4,0.6,22.8,1.6,MEDIUM,MID_VOL,SECONDARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,,,0,,,,,,,,,,,,,,3.957,-2.0
1641705,11105329,11105329,173819,141317,2026-04-04T15:00:00.000-04:00,,SAS,Victor Wembanyama,F-C,SAS,DEN,2.5,Assists,ast,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,5104157.0,nba_db,3.0,4.0,6.0,3.0,4.0,6.0,1.0,3.0,2.0,8.0,4.0,4.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.8,0.2,OK,28.8,OK,5.0,5.0,0.0,0.0,1.0,0.0,28.8,4.0,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,3.0,2026-04-01,10,4.0,0.8,recent,52.0,2.673,1.723,4.0,4.0,1.327,1.327,64.5,51.9,0.173,2.682,8.5
1641705,11105332,11105332,173819,141317,2026-04-04T15:00:00.000-04:00,,SAS,Victor Wembanyama,F-C,SAS,DEN,2.5,Blocked Shots,blk,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,5104157.0,nba_db,3.0,3.0,1.0,7.0,5.0,5.0,1.0,1.0,4.0,4.0,3.8,3.4,3.4,4.0,1.0,0.0,0.8,0.8,0.2,0.7,0.3,OK,28.8,OK,5.0,4.0,1.0,0.0,0.8,0.2,28.8,3.8,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,3.0,2026-04-01,10,3.4,0.7,recent,52.0,2.865,1.826,3.8,3.4,0.935,0.535,63.7,51.9,0.365,0.451,0.2
1641705,11105363,11105363,173819,141317,2026-04-04T15:00:00.000-04:00,,SAS,Victor Wembanyama,F-C,SAS,DEN,2.5,Steals,stl,Demon,,2,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,5104157.0,nba_db,0.0,1.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,1.2,1.3,1.3,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,28.8,OK,5.0,1.0,4.0,0.0,0.2,0.8,28.8,1.2,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,0.0,2026-04-01,10,1.3,0.2,recent,52.0,1.0,1.029,1.2,1.3,0.2,0.3,102.9,9.6,-1.5,0.756,-1.9
1641705,11105365,11105365,173819,141317,2026-04-04T15:00:00.000-04:00,,SAS,Victor Wembanyama,F-C,SAS,DEN,2.5,Turnovers,tov,Demon,,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,5104157.0,nba_db,0.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,1.8,1.9,1.9,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,OK,28.8,OK,5.0,1.0,4.0,0.0,0.2,0.8,28.8,1.8,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,0.0,2026-04-01,10,1.9,0.3,recent,52.0,2.115,1.477,1.8,1.9,-0.315,-0.215,69.8,36.5,-0.385,1.052,-16.4
896,11106941,11106941,273021,141317,2026-04-04T15:00:00.000-04:00,DEN,,Tim Hardaway,G-F,DEN,SAS,2.5,Rebs+Asts,ra,Goblin,3.5,1,https://static.prizepicks.com/images/players/NBA/Tim_Hardaway_Jr._NBA_player_QeaYZHBpY66x9atwRKNMewI9.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,2528210.0,nba_db,1.0,5.0,0.0,3.0,5.0,5.0,4.0,4.0,8.0,4.0,2.8,3.9,3.9,3.0,2.0,0.0,0.6,0.6,0.4,0.8,0.2,OK,22.8,OK,5.0,3.0,2.0,0.0,0.6,0.4,22.8,2.8,MEDIUM,MID_VOL,SUPPORT,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,,,0,,,,,,,,,,,,,,6.356,-2.4
1629661,11107081,11107081,269528,141317,2026-04-04T15:00:00.000-04:00,DEN,,Cameron Johnson,F,DEN,SAS,2.5,Assists,ast,Demon,,1,https://static.prizepicks.com/images/players/NBA/Cameron_Johnson_NBA_player_zU7CyKjhTkwnAG8Hkfwls0w7.webp,,,,,OK,0,111.1,90.8,40.9,36.9,13.0,20.8,13.1,53.9,27.9,55.8,6.0,14.0,17.0,24.0,8.0,24.0,9.0,9.0,2.0,25.0,9.365591397849462,9.0,Above Avg,3138196.0,nba_db,6.0,3.0,0.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.8,2.6,2.6,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,28.4,OK,5.0,3.0,2.0,0.0,0.6,0.4,28.4,2.8,MEDIUM,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,242.5,2.5,120.0,False,False,FAST,live,0.0,1,False,HOME,0.0,cache,6.0,2026-04-01,10,2.6,0.6,recent,38.0,2.474,1.35,2.8,2.6,0.326,0.126,54.6,52.6,-0.026,2.399,-3.0
1642264,11107325,11107325,217804,141317,2026-04-04T15:00:00.000-04:00,,SAS,Stephon Castle,G,SAS,DEN,2.5,Steals,stl,Demon,,2,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4845367.0,nba_db,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.4,0.6,0.6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,31.2,OK,5.0,0.0,5.0,0.0,0.0,1.0,31.2,0.4,HIGH,HIGH_VOL,PRIMARY,30.0,11.0,10.0,0.0,0.0,30.0,11.0,10.0,2026-03-12,1.0,30.0,,30.0,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,0.0,2026-03-12,1,0.0,0.0,opp,53.0,1.0,1.038,0.4,0.6,-0.6,-0.4,103.8,11.3,-1.5,0.756,-1.9
1642264,11107326,11107326,217804,141317,2026-04-04T15:00:00.000-04:00,,SAS,Stephon Castle,G,SAS,DEN,2.5,Turnovers,tov,Standard,2.5,0,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4845367.0,nba_db,5.0,4.0,4.0,3.0,5.0,4.0,0.0,3.0,6.0,2.0,4.2,3.6,3.6,5.0,0.0,0.0,1.0,1.0,0.0,0.8,0.2,OK,31.2,OK,5.0,5.0,0.0,0.0,1.0,0.0,31.2,4.2,HIGH,HIGH_VOL,PRIMARY,30.0,11.0,10.0,0.0,0.0,30.0,11.0,10.0,2026-03-12,1.0,30.0,,30.0,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,2.0,2026-03-12,1,2.0,0.0,opp,53.0,3.0,1.581,4.2,3.6,1.2,0.6,52.7,58.5,0.5,1.052,-16.4
1641705,11107329,11107329,173819,141317,2026-04-04T15:00:00.000-04:00,,SAS,Victor Wembanyama,F-C,SAS,DEN,2.5,3-PT Made,3ptmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,5104157.0,nba_db,2.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,1.4,1.9,1.9,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,28.8,OK,5.0,1.0,4.0,0.0,0.2,0.8,28.8,1.4,MEDIUM,LOW_VOL,PRIMARY,,,,,,,,,,,,,,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,,,0,,,,,,,,,,,,,,,
1629640,11111189,11111189,55140,141317,2026-04-04T15:00:00.000-04:00,,SAS,Keldon Johnson,F-G,SAS,DEN,2.5,Rebounds,reb,Goblin,,2,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,,,,,OK,0,116.6,90.9,42.7,38.6,13.4,23.2,11.8,52.3,29.300000000000004,58.60000000000001,20.0,16.0,23.0,25.0,20.0,16.0,17.0,17.0,13.0,30.0,19.021505376344084,21.0,Avg,4395723.0,nba_db,6.0,3.0,2.0,0.0,7.0,6.0,4.0,4.0,1.0,5.0,3.6,3.8,3.8,3.0,2.0,0.0,0.6,0.6,0.4,0.7,0.3,OK,24.8,OK,5.0,3.0,2.0,0.0,0.6,0.4,24.8,3.6,MEDIUM,MID_VOL,SECONDARY,9.5,7.5,2.5,0.0,0.5,5.0,7.0,3.0,2026-03-12,2.0,5.0,14.0,9.5,242.5,-2.5,122.5,False,False,FAST,live,0.0,0,True,AWAY,-0.1,cache,7.0,2026-03-12,2,7.5,1.0,opp,64.0,5.094,2.665,3.6,3.8,-1.494,-1.294,52.3,79.7,2.594,4.139,2.5
