nba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player_1,player_2,team_1,team_2,id_status,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,OPP_PTS_DEF_1,OPP_FGA_DEF_1,OPP_FGM_DEF_1,OPP_FG3A_DEF_1,OPP_FG3M_DEF_1,OPP_FTA_DEF_1,OPP_TOV_DEF_1,OPP_2PA_DEF_1,OPP_2PM_DEF_1,OPP_2PTS_DEF_1,OPP_PTS_RANK_DEF_1,OPP_FG3M_RANK_DEF_1,OPP_FG3A_RANK_DEF_1,OPP_FGA_RANK_DEF_1,OPP_FGM_RANK_DEF_1,OPP_2PA_RANK_DEF_1,OPP_2PM_RANK_DEF_1,OPP_2PTS_RANK_DEF_1,OPP_FTA_RANK_DEF_1,OPP_TOV_FORCED_RANK_DEF_1,OVERALL_DEF_SCORE_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,OPP_PTS_DEF_2,OPP_FGA_DEF_2,OPP_FGM_DEF_2,OPP_FG3A_DEF_2,OPP_FG3M_DEF_2,OPP_FTA_DEF_2,OPP_TOV_DEF_2,OPP_2PA_DEF_2,OPP_2PM_DEF_2,OPP_2PTS_DEF_2,OPP_PTS_RANK_DEF_2,OPP_FG3M_RANK_DEF_2,OPP_FG3A_RANK_DEF_2,OPP_FGA_RANK_DEF_2,OPP_FGM_RANK_DEF_2,OPP_2PA_RANK_DEF_2,OPP_2PM_RANK_DEF_2,OPP_2PTS_RANK_DEF_2,OPP_FTA_RANK_DEF_2,OPP_TOV_FORCED_RANK_DEF_2,OVERALL_DEF_SCORE_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,stat_status
1629674,Neemias Queta,C,BOS,LAL,5.5,Two Pointers Attempted,twopointersattempted,Demon,,1,10046483,10046483,186551,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,5,4,8,4,2,5,4,7,8,5.8,5.5,6.365,2,3,0,0.4,OK
1629060,Rui Hachimura,F,LAL,BOS,5.5,Rebs+Asts,ra,Demon,3.5,2,10046534,10046534,95575,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,5,7,9,4,8,5,2,2,6,5.1,4.422,3,2,0,0.6,OK
1630573,Sam Hauser,F,BOS,LAL,5.5,Rebs+Asts,ra,Demon,,1,10046554,10046554,85744,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,5,4,9,4,3,5,6,3.8,4.6,5.212,0,5,0,0,OK
1630573,Sam Hauser,F,BOS,LAL,5.5,Points,pts,Goblin,9.5,3,10047392,10047392,85744,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,18,8,9,21,3,6,4,3,3,12.8,8.3,9.212,5,0,0,1,OK
203935,Marcus Smart,G,LAL,BOS,5.5,Points,pts,Goblin,7.5,2,10047455,10047455,269532,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,3,11,12,11,9,17,5,13,9,9.2,9.9,9.778,4,1,0,0.8,OK
1629060,Rui Hachimura,F,LAL,BOS,5.5,Points,pts,Goblin,8.5,2,10047461,10047461,95575,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,23,18,16,17,9,15,28,15,8,16.6,15.8,11.933,5,0,0,1,OK
1628401,Derrick White,G,BOS,LAL,5.5,Assists,ast,Goblin,6.5,1,10047898,10047898,60021,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,7,4,4,2,6,8,10,4.4,5.2,5.623,1,4,0,0.2,OK
1628379,Luke Kennard,G,LAL,BOS,5.5,Points,pts,Goblin,7.5,1,10048354,10048354,299434,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,5,7,17,6,15,6,7,13,8.2,8.8,8.098,4,1,0,0.8,OK
202696,Nikola Vučević,C,BOS,LAL,5.5,FG Made,fgm,Demon,,1,10052482,10052482,299054,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,5,7,5,10,6,8,7,4,4,7.6,6.7,6.788,3,2,0,0.6,OK
1629674,Neemias Queta,C,BOS,LAL,5.5,Points,pts,Goblin,7.5,1,10052608,10052608,186551,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,8,4,6,10,4,9,9,15,5,9,8.7,9.731,4,1,0,0.8,OK
2544,LeBron James,F,LAL,BOS,5.0,Rebounds,reb,Standard,5.0,0,10045069,10045069,188012,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,6,5,0,6,7,15,3,7,4,5.8,5.73,2,2,1,0.4,OK
1627759,Jaylen Brown,G-F,BOS,LAL,5.0,Assists,ast,Standard,5.0,0,10054090,10054090,188003,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,4,4,4,6,5,4,5,3,3.8,4.2,4.84,0,5,0,0,OK
1631248,Baylor Scheierman,G,BOS,LAL,4.5,Points,pts,Goblin,6.5,2,10043675,10043675,233589,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,17,0,0,6,3,0.6,2.9,3.88,0,5,0,0,OK
1630559,Austin Reaves,G,LAL,BOS,4.5,3-PT Made,3ptmade,Demon,,2,10044220,10044220,55934,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,6,3,3,2,4,2,0,2,3,2.5,2.552,1,4,0,0.2,OK
1630559,Austin Reaves,G,LAL,BOS,4.5,Assists,ast,Demon,4.0,1,10044221,10044221,55934,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,11,9,5,16,4,11,7,3,7,10,8.2,5.862,5,0,0,1,OK
1628401,Derrick White,G,BOS,LAL,4.5,3-PT Made,3ptmade,Demon,,2,10044233,10044233,60021,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,3,1,3,2,1,3,2,1,2.8,2.3,2.811,0,5,0,0,OK
1629029,Luka Dončić,F-G,LAL,BOS,4.5,3-PT Made,3ptmade,Demon,3.5,1,10044246,10044246,227710,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,6,1,4,4,5,1,3,5,3.6,3.6,3.651,2,3,0,0.4,OK
1630202,Payton Pritchard,G,BOS,LAL,4.5,3-PT Made,3ptmade,Demon,2.5,2,10044261,10044261,25443,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,1,1,1,4,2,5,1.4,2,2.63,0,5,0,0,OK
1630573,Sam Hauser,F,BOS,LAL,4.5,3-PT Made,3ptmade,Demon,2.5,2,10044264,10044264,85744,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,2,3,7,1,2,1,1,1,4,2.6,2.615,2,3,0,0.4,OK
203935,Marcus Smart,G,LAL,BOS,4.5,Points,pts,Goblin,7.5,3,10044658,10044658,269532,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,3,11,12,11,9,17,5,13,9,9.2,9.9,9.778,4,1,0,0.8,OK
1629060,Rui Hachimura,F,LAL,BOS,4.5,Points,pts,Goblin,8.5,3,10044671,10044671,95575,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,23,18,16,17,9,15,28,15,8,16.6,15.8,11.933,5,0,0,1,OK
1629028,Deandre Ayton,C,LAL,BOS,4.5,FG Made,fgm,Standard,4.5,0,10046201,10046201,269516,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,10,8,8,4,14,9,5,7,7.6,7.7,6.021,5,0,0,1,OK
1628401,Derrick White,G,BOS,LAL,4.5,Assists,ast,Goblin,6.5,2,10046211,10046211,60021,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,7,4,4,2,6,8,10,4.4,5.2,5.623,1,4,0,0.2,OK
1628401,Derrick White,G,BOS,LAL,4.5,Rebounds,reb,Demon,3.5,1,10046214,10046214,60021,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,4,3,5,4,2,5,3,2,3.8,3.5,4.396,1,4,0,0.2,OK
1627759,Jaylen Brown,G-F,BOS,LAL,4.5,Rebounds,reb,Goblin,6.5,2,10046223,10046223,188003,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,6,7,5,3,2,2,5,9,5.6,4.9,7.02,4,1,0,0.8,OK
2544,LeBron James,F,LAL,BOS,4.5,Assists,ast,Goblin,6.0,2,10046226,10046226,188012,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,8,6,7,3,11,6,8,4,10,7.2,7.5,7.162,4,1,0,0.8,OK
203935,Marcus Smart,G,LAL,BOS,4.5,Rebounds,reb,Demon,,3,10046249,10046249,269532,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,3,3,2,5,0,4,1,1.8,2.1,2.956,0,5,0,0,OK
1629674,Neemias Queta,C,BOS,LAL,4.5,Points,pts,Goblin,7.5,2,10046258,10046258,186551,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,8,4,6,10,4,9,9,15,5,9,8.7,9.731,4,1,0,0.8,OK
1629674,Neemias Queta,C,BOS,LAL,4.5,Rebounds,reb,Goblin,,2,10046264,10046264,186551,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,7,6,11,13,4,4,8,12,8,9,8.1,8.231,5,0,0,1,OK
202696,Nikola Vučević,C,BOS,LAL,4.5,Assists,ast,Demon,,3,10046270,10046270,299054,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,9,7,2,4,0,1,4,6,4.4,3.7,3.615,2,3,0,0.4,OK
1630202,Payton Pritchard,G,BOS,LAL,4.5,Assists,ast,Goblin,6.0,1,10046278,10046278,25443,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,4,8,10,5,4,3,5,4,6,5.1,5.37,3,2,0,0.6,OK
1630202,Payton Pritchard,G,BOS,LAL,4.5,Rebounds,reb,Demon,,2,10046282,10046282,25443,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,10,3,3,2,1,5,2,2,5.2,3.8,4.204,3,2,0,0.6,OK
1629060,Rui Hachimura,F,LAL,BOS,4.5,Rebounds,reb,Demon,,2,10046288,10046288,95575,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,3,6,5,3,6,4,2,2,4,3.7,3.489,2,3,0,0.4,OK
1630573,Sam Hauser,F,BOS,LAL,4.5,Rebounds,reb,Demon,,2,10046297,10046297,85744,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,4,3,3,6,2,2,2,3,3,3,3.75,0,5,0,0,OK
1630559,Austin Reaves,G,LAL,BOS,4.5,Two Pointers Made,twopointersmade,Demon,,1,10046323,10046323,55934,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,7,6,10,6,3,5,5,4,7,7.4,6.1,5.345,5,0,0,1,OK
1629028,Deandre Ayton,C,LAL,BOS,4.5,Two Pointers Made,twopointersmade,Standard,4.5,0,10046371,10046371,269516,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,10,8,8,4,14,9,5,7,7.6,7.7,6.021,5,0,0,1,OK
1629060,Rui Hachimura,F,LAL,BOS,4.5,Rebs+Asts,ra,Demon,3.5,1,10046533,10046533,95575,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,5,7,9,4,8,5,2,2,6,5.1,4.422,4,1,0,0.8,OK
203935,Marcus Smart,G,LAL,BOS,4.5,Assists,ast,Demon,,3,10047380,10047380,269532,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,5,4,4,5,5,2,5,0,2.8,3.1,2.822,1,4,0,0.2,OK
1628379,Luke Kennard,G,LAL,BOS,4.5,Points,pts,Goblin,7.5,2,10050764,10050764,299434,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,5,7,17,6,15,6,7,13,8.2,8.8,8.098,5,0,0,1,OK
1630573,Sam Hauser,F,BOS,LAL,4.5,Rebs+Asts,ra,Goblin,,1,10052484,10052484,85744,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,5,4,9,4,3,5,6,3.8,4.6,5.212,1,4,0,0.2,OK
1627759,Jaylen Brown,G-F,BOS,LAL,4.5,Points - 1st 3 Minutes,points1st3minutes,Demon,,2,10053246,10053246,188003,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
1629029,Luka Dončić,F-G,LAL,BOS,4.5,Points - 1st 3 Minutes,points1st3minutes,Demon,,2,10053255,10053255,227710,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
2544,LeBron James,F,LAL,BOS,4.5,3-PT Attempted,3ptattempted,Demon,,1,10053761,10053761,188012,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,5,6,4,5,6,3,5,5,4.4,4.6,4.595,2,3,0,0.4,OK
1631248,Baylor Scheierman,G,BOS,LAL,4.5,Rebounds,reb,Standard,4.5,0,10054030,10054030,233589,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,6,3,0,5,1,0,1,2,2.4,2.1,2.84,1,4,0,0.2,OK
1630559,Austin Reaves,G,LAL,BOS,4.0,Assists,ast,Standard,4.0,0,10044416,10044416,55934,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,11,9,5,16,4,11,7,3,7,10,8.2,5.862,5,0,0,1,OK
1630559,Austin Reaves,G,LAL,BOS,4.0,Rebounds,reb,Standard,4.0,0,10048890,10048890,55934,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2,24,23,5,2,1,2,2,7,26,5.118279569892472,1,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,11,4,1,4,4,5,5,4,5.6,5,5.069,3,1,1,0.6,OK
1628401,Derrick White,G,BOS,LAL,3.5,Rebounds,reb,Standard,3.5,0,10043402,10043402,60021,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,4,3,5,4,2,5,3,2,3.8,3.5,4.396,3,2,0,0.6,OK
1627759,Jaylen Brown,G-F,BOS,LAL,3.5,Assists,ast,Goblin,5.0,1,10043405,10043405,188003,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,4,4,4,6,5,4,5,3,3.8,4.2,4.84,4,1,0,0.8,OK
1630202,Payton Pritchard,G,BOS,LAL,3.5,Rebounds,reb,Demon,,1,10043689,10043689,25443,129658,2026-02-22T18:30:00.000-05:00,,,,,,,OK,116.0,88.0,42.8,36.9,13.4,21.6,14.6,51.1,29.4,58.8,18,17,15,10,21,11,21,21,4,15,16.956989247311828,18,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,10,3,3,2,1,5,2,2,5.2,3.8,4.204,3,2,0,0.6,OK
