nba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player_1,player_2,team_1,team_2,id_status,is_combo_player
1628960|1641710,Grayson Allen + Anthony Black,G,PHX/ORL,,5.0,3-PT Made (Combo),3ptmade(combo),Standard,5.0,0,10027128,10027128,301986,129171,2026-02-21T17:00:00.000-05:00,,,Grayson Allen,Anthony Black,PHX,ORL,OK,1
1630591|1631221,Collin Gillespie + Jalen Suggs,G,PHX/ORL,,5.0,3-PT Made (Combo),3ptmade(combo),Standard,5.0,0,10027133,10027133,301982,129171,2026-02-21T17:00:00.000-05:00,,,Collin Gillespie,Jalen Suggs,PHX,ORL,OK,1
1630692,Jordan Goodwin,G,PHX,ORL,5.0,Rebounds,reb,Standard,5.0,0,10029569,10029569,174556,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1641710,Anthony Black,G,ORL,PHX,4.5,Rebounds,reb,Demon,4.0,1,10022954,10022954,173641,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631221,Collin Gillespie,G,PHX,ORL,4.5,3-PT Made,3ptmade,Demon,,2,10022968,10022968,233411,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631221,Collin Gillespie,G,PHX,ORL,4.5,FG Made,fgm,Standard,4.5,0,10022978,10022978,233411,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631221,Collin Gillespie,G,PHX,ORL,4.5,Rebounds,reb,Demon,4.0,1,10022997,10022997,233411,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630217,Desmond Bane,G,ORL,PHX,4.5,Assists,ast,Demon,3.5,1,10023012,10023012,271602,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630217,Desmond Bane,G,ORL,PHX,4.5,Rebounds,reb,Demon,4.0,1,10023041,10023041,271602,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628415,Dillon Brooks,G-F,PHX,ORL,4.5,3-PT Made,3ptmade,Demon,,3,10023055,10023055,269531,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628415,Dillon Brooks,G-F,PHX,ORL,4.5,Rebounds,reb,Demon,4.0,1,10023083,10023083,269531,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628415,Dillon Brooks,G-F,PHX,ORL,4.5,Rebs+Asts,ra,Goblin,,2,10023090,10023090,269531,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628960,Grayson Allen,G,PHX,ORL,4.5,3-PT Made,3ptmade,Demon,,2,10023096,10023096,174039,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628960,Grayson Allen,G,PHX,ORL,4.5,Rebounds,reb,Demon,,2,10023123,10023123,174039,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630591,Jalen Suggs,G,ORL,PHX,4.5,Assists,ast,Goblin,6.0,2,10023144,10023144,53830,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630591,Jalen Suggs,G,ORL,PHX,4.5,FG Made,fgm,Standard,4.5,0,10023149,10023149,53830,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630591,Jalen Suggs,G,ORL,PHX,4.5,Two Pointers Attempted,twopointersattempted,Standard,4.5,0,10023179,10023179,53830,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1642345,Oso Ighodaro,F,PHX,ORL,4.5,Points,pts,Goblin,5.5,1,10023231,10023231,221315,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1642345,Oso Ighodaro,F,PHX,ORL,4.5,Rebounds,reb,Goblin,,1,10023243,10023243,221315,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631094,Paolo Banchero,F,ORL,PHX,4.5,3-PT Attempted,3ptattempted,Demon,,1,10023253,10023253,188001,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1626220,Royce O'Neale,F,PHX,ORL,4.5,3-PT Made,3ptmade,Demon,,2,10023296,10023296,187891,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1626220,Royce O'Neale,F,PHX,ORL,4.5,Assists,ast,Demon,,2,10023300,10023300,187891,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1626220,Royce O'Neale,F,PHX,ORL,4.5,Rebounds,reb,Standard,4.5,0,10023326,10023326,187891,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628976,Wendell Carter,C-F,ORL,PHX,4.5,Two Pointers Attempted,twopointersattempted,Standard,4.5,0,10023378,10023378,37711,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631109,Mark Williams,C,PHX,ORL,4.5,FG Made,fgm,Standard,4.5,0,10024033,10024033,271611,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631109,Mark Williams,C,PHX,ORL,4.5,Two Pointers Made,twopointersmade,Standard,4.5,0,10024034,10024034,271611,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631094,Paolo Banchero,F,ORL,PHX,4.5,Assists,ast,Standard,4.5,0,10024035,10024035,188001,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1642345,Oso Ighodaro,F,PHX,ORL,4.5,Pts+Asts,pa,Goblin,,1,10026744,10026744,221315,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630591,Jalen Suggs,G,ORL,PHX,4.5,3-PT Made,3ptmade,Demon,,3,10026877,10026877,53830,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630224,Jalen Green,G,PHX,ORL,4.5,3-PT Made,3ptmade,Demon,,3,10027976,10027976,272587,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630692,Jordan Goodwin,G,PHX,ORL,4.5,Rebounds,reb,Goblin,5.0,1,10028039,10028039,174556,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
,Tristan Silva,F,ORL,PHX,4.5,Points,pts,Goblin,7.0,2,10028045,10028045,218628,129171,2026-02-21T17:00:00.000-05:00,,,,,,,UNRESOLVED_SINGLE,0
1630692,Jordan Goodwin,G,PHX,ORL,4.5,Points,pts,Goblin,8.5,3,10029237,10029237,174556,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630224,Jalen Green,G,PHX,ORL,4.5,Rebs+Asts,ra,Goblin,6.5,2,10029320,10029320,272587,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628960,Grayson Allen,G,PHX,ORL,4.5,Rebs+Asts,ra,Goblin,,2,10029596,10029596,174039,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630224,Jalen Green,G,PHX,ORL,4.5,Rebounds,reb,Demon,3.5,1,10030463,10030463,272587,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1629021,Moritz Wagner,F-C,ORL,PHX,4.5,Rebs+Asts,ra,Goblin,,1,10030913,10030913,37615,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630224,Jalen Green,G,PHX,ORL,4.5,Assists,ast,Demon,,2,10031415,10031415,272587,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
,Tristan Silva,F,ORL,PHX,4.5,Rebounds,reb,Demon,,2,10031421,10031421,218628,129171,2026-02-21T17:00:00.000-05:00,,,,,,,UNRESOLVED_SINGLE,0
1630692,Jordan Goodwin,G,PHX,ORL,4.5,Assists,ast,Demon,,2,10031439,10031439,174556,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631221,Collin Gillespie,G,PHX,ORL,4.5,Assists,ast,Goblin,5.0,1,10031736,10031736,233411,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628960,Grayson Allen,G,PHX,ORL,4.0,Assists,ast,Standard,4.0,0,10023105,10023105,174039,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630591,Jalen Suggs,G,ORL,PHX,4.0,Rebounds,reb,Standard,4.0,0,10023168,10023168,53830,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630217,Desmond Bane,G,ORL,PHX,4.0,Rebounds,reb,Standard,4.0,0,10029567,10029567,271602,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631221,Collin Gillespie,G,PHX,ORL,4.0,Rebounds,reb,Standard,4.0,0,10029568,10029568,233411,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1641710,Anthony Black,G,ORL,PHX,4.0,Rebounds,reb,Standard,4.0,0,10031773,10031773,173641,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628415,Dillon Brooks,G-F,PHX,ORL,4.0,Rebounds,reb,Standard,4.0,0,10031774,10031774,269531,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1641710,Anthony Black,G,ORL,PHX,3.5,3-PT Made,3ptmade,Demon,,2,10022926,10022926,173641,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1641710,Anthony Black,G,ORL,PHX,3.5,Assists,ast,Goblin,,1,10022932,10022932,173641,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1641710,Anthony Black,G,ORL,PHX,3.5,Two Pointers Made,twopointersmade,Goblin,,1,10022966,10022966,173641,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631221,Collin Gillespie,G,PHX,ORL,3.5,3-PT Made,3ptmade,Demon,,1,10022967,10022967,233411,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631221,Collin Gillespie,G,PHX,ORL,3.5,Assists,ast,Goblin,5.0,2,10022974,10022974,233411,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631221,Collin Gillespie,G,PHX,ORL,3.5,Rebounds,reb,Goblin,4.0,1,10022998,10022998,233411,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630217,Desmond Bane,G,ORL,PHX,3.5,3-PT Made,3ptmade,Demon,,2,10023009,10023009,271602,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630217,Desmond Bane,G,ORL,PHX,3.5,Assists,ast,Standard,3.5,0,10023016,10023016,271602,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630217,Desmond Bane,G,ORL,PHX,3.5,Rebounds,reb,Goblin,4.0,1,10023043,10023043,271602,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628415,Dillon Brooks,G-F,PHX,ORL,3.5,3-PT Made,3ptmade,Demon,,2,10023053,10023053,269531,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628415,Dillon Brooks,G-F,PHX,ORL,3.5,Assists,ast,Demon,,2,10023059,10023059,269531,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628415,Dillon Brooks,G-F,PHX,ORL,3.5,Free Throws Attempted,freethrowsattempted,Goblin,,1,10023065,10023065,269531,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628415,Dillon Brooks,G-F,PHX,ORL,3.5,Rebounds,reb,Goblin,4.0,1,10023086,10023086,269531,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628960,Grayson Allen,G,PHX,ORL,3.5,3-PT Made,3ptmade,Demon,,1,10023097,10023097,174039,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628960,Grayson Allen,G,PHX,ORL,3.5,Assists,ast,Goblin,4.0,1,10023104,10023104,174039,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628960,Grayson Allen,G,PHX,ORL,3.5,Rebounds,reb,Demon,,1,10023124,10023124,174039,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630591,Jalen Suggs,G,ORL,PHX,3.5,3-PT Made,3ptmade,Demon,,2,10023138,10023138,53830,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630591,Jalen Suggs,G,ORL,PHX,3.5,Rebounds,reb,Goblin,4.0,1,10023170,10023170,53830,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630591,Jalen Suggs,G,ORL,PHX,3.5,Steals,stl,Demon,,2,10023176,10023176,53830,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1642345,Oso Ighodaro,F,PHX,ORL,3.5,Assists,ast,Demon,1.5,2,10023222,10023222,221315,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1642345,Oso Ighodaro,F,PHX,ORL,3.5,FG Attempted,fga,Goblin,,1,10023225,10023225,221315,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1642345,Oso Ighodaro,F,PHX,ORL,3.5,Rebounds,reb,Goblin,,2,10023242,10023242,221315,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1642345,Oso Ighodaro,F,PHX,ORL,3.5,Two Pointers Attempted,twopointersattempted,Goblin,,1,10023252,10023252,221315,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631094,Paolo Banchero,F,ORL,PHX,3.5,Assists,ast,Goblin,4.5,1,10023261,10023261,188001,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1626220,Royce O'Neale,F,PHX,ORL,3.5,3-PT Made,3ptmade,Demon,,1,10023295,10023295,187891,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1626220,Royce O'Neale,F,PHX,ORL,3.5,Assists,ast,Demon,,1,10023301,10023301,187891,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1626220,Royce O'Neale,F,PHX,ORL,3.5,Rebounds,reb,Goblin,4.5,1,10023325,10023325,187891,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628976,Wendell Carter,C-F,ORL,PHX,3.5,Assists,ast,Demon,,2,10023344,10023344,37711,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1626220,Royce O'Neale,F,PHX,ORL,3.5,FG Made,fgm,Demon,,1,10024040,10024040,187891,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628976,Wendell Carter,C-F,ORL,PHX,3.5,FG Made,fgm,Standard,3.5,0,10025140,10025140,37711,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630224,Jalen Green,G,PHX,ORL,3.5,3-PT Made,3ptmade,Demon,,2,10027975,10027975,272587,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630224,Jalen Green,G,PHX,ORL,3.5,Assists,ast,Demon,,1,10028024,10028024,272587,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630692,Jordan Goodwin,G,PHX,ORL,3.5,Assists,ast,Demon,,1,10028030,10028030,174556,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630692,Jordan Goodwin,G,PHX,ORL,3.5,Rebounds,reb,Goblin,5.0,2,10028038,10028038,174556,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1629021,Moritz Wagner,F-C,ORL,PHX,3.5,Rebounds,reb,Goblin,,1,10028043,10028043,37615,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
,Tristan Silva,F,ORL,PHX,3.5,Rebounds,reb,Demon,,1,10028046,10028046,218628,129171,2026-02-21T17:00:00.000-05:00,,,,,,,UNRESOLVED_SINGLE,0
1631221,Collin Gillespie,G,PHX,ORL,3.5,Two Pointers Attempted,twopointersattempted,Standard,3.5,0,10030131,10030131,233411,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1629021,Moritz Wagner,F-C,ORL,PHX,3.5,FG Made,fgm,Demon,,1,10030909,10030909,37615,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630591,Jalen Suggs,G,ORL,PHX,3.5,Blks+Stls,stocks,Demon,,1,10031418,10031418,53830,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630224,Jalen Green,G,PHX,ORL,3.5,Rebounds,reb,Standard,3.5,0,10032738,10032738,272587,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631109,Mark Williams,C,PHX,ORL,3.0,Offensive Rebounds,offensiverebounds,Standard,3.0,0,10032695,10032695,271611,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630692,Jordan Goodwin,G,PHX,ORL,3.0,Defensive Rebounds,defensiverebounds,Standard,3.0,0,10032696,10032696,174556,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1641710,Anthony Black,G,ORL,PHX,2.5,3-PT Made,3ptmade,Demon,,1,10022925,10022925,173641,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1641710,Anthony Black,G,ORL,PHX,2.5,Rebounds,reb,Goblin,4.0,1,10022957,10022957,173641,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1641710,Anthony Black,G,ORL,PHX,2.5,Steals,stl,Demon,,2,10022963,10022963,173641,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631221,Collin Gillespie,G,PHX,ORL,2.5,Steals,stl,Demon,,2,10023004,10023004,233411,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630217,Desmond Bane,G,ORL,PHX,2.5,3-PT Made,3ptmade,Demon,,1,10023008,10023008,271602,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630217,Desmond Bane,G,ORL,PHX,2.5,Assists,ast,Goblin,3.5,1,10023015,10023015,271602,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630217,Desmond Bane,G,ORL,PHX,2.5,Personal Fouls,personalfouls,Standard,2.5,0,10023022,10023022,271602,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630217,Desmond Bane,G,ORL,PHX,2.5,Steals,stl,Demon,,2,10023049,10023049,271602,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628415,Dillon Brooks,G-F,PHX,ORL,2.5,3-PT Made,3ptmade,Demon,,1,10023054,10023054,269531,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628415,Dillon Brooks,G-F,PHX,ORL,2.5,Assists,ast,Demon,,1,10023058,10023058,269531,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628415,Dillon Brooks,G-F,PHX,ORL,2.5,Personal Fouls,personalfouls,Goblin,,1,10023066,10023066,269531,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628415,Dillon Brooks,G-F,PHX,ORL,2.5,Rebounds,reb,Goblin,4.0,2,10023085,10023085,269531,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628960,Grayson Allen,G,PHX,ORL,2.5,3-PT Made,3ptmade,Goblin,,1,10023099,10023099,174039,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628960,Grayson Allen,G,PHX,ORL,2.5,Free Throws Made,freethrowsmade,Demon,,1,10023110,10023110,174039,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628960,Grayson Allen,G,PHX,ORL,2.5,Steals,stl,Demon,,2,10023133,10023133,174039,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630591,Jalen Suggs,G,ORL,PHX,2.5,3-PT Made,3ptmade,Demon,,1,10023137,10023137,53830,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630591,Jalen Suggs,G,ORL,PHX,2.5,Steals,stl,Demon,,1,10023175,10023175,53830,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630591,Jalen Suggs,G,ORL,PHX,2.5,Turnovers,tov,Demon,,1,10023178,10023178,53830,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630591,Jalen Suggs,G,ORL,PHX,2.5,Two Pointers Made,twopointersmade,Standard,2.5,0,10023180,10023180,53830,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631109,Mark Williams,C,PHX,ORL,2.5,Assists,ast,Demon,,2,10023183,10023183,271611,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631109,Mark Williams,C,PHX,ORL,2.5,Blocked Shots,blk,Demon,,2,10023186,10023186,271611,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631109,Mark Williams,C,PHX,ORL,2.5,Free Throws Attempted,freethrowsattempted,Demon,,1,10023189,10023189,271611,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1642345,Oso Ighodaro,F,PHX,ORL,2.5,Assists,ast,Demon,1.5,1,10023221,10023221,221315,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1642345,Oso Ighodaro,F,PHX,ORL,2.5,Personal Fouls,personalfouls,Standard,2.5,0,10023227,10023227,221315,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631094,Paolo Banchero,F,ORL,PHX,2.5,3-PT Made,3ptmade,Demon,,2,10023255,10023255,188001,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631094,Paolo Banchero,F,ORL,PHX,2.5,Turnovers,tov,Goblin,,1,10023293,10023293,188001,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1626220,Royce O'Neale,F,PHX,ORL,2.5,Assists,ast,Goblin,,1,10023303,10023303,187891,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1626220,Royce O'Neale,F,PHX,ORL,2.5,Steals,stl,Demon,,2,10023333,10023333,187891,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628976,Wendell Carter,C-F,ORL,PHX,2.5,3-PT Made,3ptmade,Demon,,2,10023340,10023340,37711,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628976,Wendell Carter,C-F,ORL,PHX,2.5,Assists,ast,Demon,,1,10023343,10023343,37711,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628976,Wendell Carter,C-F,ORL,PHX,2.5,Two Pointers Made,twopointersmade,Standard,2.5,0,10023379,10023379,37711,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630591,Jalen Suggs,G,ORL,PHX,2.5,Personal Fouls,personalfouls,Demon,,1,10024031,10024031,53830,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630591,Jalen Suggs,G,ORL,PHX,2.5,Rebounds,reb,Goblin,4.0,2,10027895,10027895,53830,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630224,Jalen Green,G,PHX,ORL,2.5,3-PT Made,3ptmade,Demon,,1,10027939,10027939,272587,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631221,Collin Gillespie,G,PHX,ORL,2.5,3-PT Made,3ptmade,Goblin,,1,10027971,10027971,233411,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630217,Desmond Bane,G,ORL,PHX,2.5,Rebounds,reb,Goblin,4.0,2,10027973,10027973,271602,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630224,Jalen Green,G,PHX,ORL,2.5,Assists,ast,Goblin,,1,10027977,10027977,272587,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
,Tristan Silva,F,ORL,PHX,2.5,Rebounds,reb,Goblin,,1,10028048,10028048,218628,129171,2026-02-21T17:00:00.000-05:00,,,,,,,UNRESOLVED_SINGLE,0
1629021,Moritz Wagner,F-C,ORL,PHX,2.5,Rebounds,reb,Goblin,,2,10028892,10028892,37615,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630217,Desmond Bane,G,ORL,PHX,2.5,Turnovers,tov,Demon,,1,10030132,10030132,271602,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1626220,Royce O'Neale,F,PHX,ORL,2.5,Personal Fouls,personalfouls,Standard,2.5,0,10030133,10030133,187891,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628976,Wendell Carter,C-F,ORL,PHX,2.5,Steals,stl,Demon,,2,10030134,10030134,37711,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1641710,Anthony Black,G,ORL,PHX,2.5,Free Throws Made,freethrowsmade,Demon,,1,10030191,10030191,173641,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628960,Grayson Allen,G,PHX,ORL,2.5,Assists,ast,Goblin,4.0,2,10030461,10030461,174039,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630224,Jalen Green,G,PHX,ORL,2.5,Rebounds,reb,Goblin,3.5,1,10030465,10030465,272587,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1629021,Moritz Wagner,F-C,ORL,PHX,2.5,3-PT Attempted,3ptattempted,Demon,,1,10030901,10030901,37615,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1629021,Moritz Wagner,F-C,ORL,PHX,2.5,Assists,ast,Demon,,2,10030905,10030905,37615,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1629021,Moritz Wagner,F-C,ORL,PHX,2.5,Free Throws Attempted,freethrowsattempted,Demon,,1,10030910,10030910,37615,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631094,Paolo Banchero,F,ORL,PHX,2.5,Steals,stl,Demon,,2,10031008,10031008,188001,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1641710,Anthony Black,G,ORL,PHX,2.5,Blks+Stls,stocks,Demon,,1,10031414,10031414,173641,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631109,Mark Williams,C,PHX,ORL,2.5,Blks+Stls,stocks,Demon,,1,10031419,10031419,271611,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1628415,Dillon Brooks,G-F,PHX,ORL,2.5,Steals,stl,Demon,,2,10032559,10032559,269531,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630224,Jalen Green,G,PHX,ORL,2.5,Turnovers,tov,Demon,,1,10032627,10032627,272587,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630692,Jordan Goodwin,G,PHX,ORL,2.5,3-PT Made,3ptmade,Demon,,1,10032630,10032630,174556,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1630692,Jordan Goodwin,G,PHX,ORL,2.5,Steals,stl,Demon,,2,10032643,10032643,174556,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
,Tristan Silva,F,ORL,PHX,2.5,3-PT Made,3ptmade,Demon,,2,10032654,10032654,218628,129171,2026-02-21T17:00:00.000-05:00,,,,,,,UNRESOLVED_SINGLE,0
,Tristan Silva,F,ORL,PHX,2.5,Assists,ast,Demon,,1,10032656,10032656,218628,129171,2026-02-21T17:00:00.000-05:00,,,,,,,UNRESOLVED_SINGLE,0
1641710,Anthony Black,G,ORL,PHX,1.5,3-PT Made,3ptmade,Goblin,,1,10022927,10022927,173641,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1641710,Anthony Black,G,ORL,PHX,1.5,Blks+Stls,stocks,Goblin,,1,10022934,10022934,173641,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1641710,Anthony Black,G,ORL,PHX,1.5,Blocked Shots,blk,Demon,0.5,1,10022935,10022935,173641,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1641710,Anthony Black,G,ORL,PHX,1.5,Steals,stl,Demon,,1,10022962,10022962,173641,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631221,Collin Gillespie,G,PHX,ORL,1.5,3-PT Made,3ptmade,Goblin,,2,10022969,10022969,233411,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631221,Collin Gillespie,G,PHX,ORL,1.5,Steals,stl,Demon,,1,10023003,10023003,233411,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
1631221,Collin Gillespie,G,PHX,ORL,1.5,Turnovers,tov,Standard,1.5,0,10023006,10023006,233411,129171,2026-02-21T17:00:00.000-05:00,,,,,,,OK,0
