nba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player_1,player_2,team_1,team_2,id_status,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,OPP_PTS_DEF_1,OPP_FGA_DEF_1,OPP_FGM_DEF_1,OPP_FG3A_DEF_1,OPP_FG3M_DEF_1,OPP_FTA_DEF_1,OPP_TOV_DEF_1,OPP_2PA_DEF_1,OPP_2PM_DEF_1,OPP_2PTS_DEF_1,OPP_PTS_RANK_DEF_1,OPP_FG3M_RANK_DEF_1,OPP_FG3A_RANK_DEF_1,OPP_FGA_RANK_DEF_1,OPP_FGM_RANK_DEF_1,OPP_2PA_RANK_DEF_1,OPP_2PM_RANK_DEF_1,OPP_2PTS_RANK_DEF_1,OPP_FTA_RANK_DEF_1,OPP_TOV_FORCED_RANK_DEF_1,OVERALL_DEF_SCORE_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,OPP_PTS_DEF_2,OPP_FGA_DEF_2,OPP_FGM_DEF_2,OPP_FG3A_DEF_2,OPP_FG3M_DEF_2,OPP_FTA_DEF_2,OPP_TOV_DEF_2,OPP_2PA_DEF_2,OPP_2PM_DEF_2,OPP_2PTS_DEF_2,OPP_PTS_RANK_DEF_2,OPP_FG3M_RANK_DEF_2,OPP_FG3A_RANK_DEF_2,OPP_FGA_RANK_DEF_2,OPP_FGM_RANK_DEF_2,OPP_2PA_RANK_DEF_2,OPP_2PM_RANK_DEF_2,OPP_2PTS_RANK_DEF_2,OPP_FTA_RANK_DEF_2,OPP_TOV_FORCED_RANK_DEF_2,OVERALL_DEF_SCORE_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,stat_status,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5
1630178,Tyrese Maxey,G,PHI,NOP,39.5,Pts+Rebs+Asts,pra,Goblin,41.5,2,10029626,10029626,188005,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.2,58.39999999999999,26.0,29.0,29.0,26.0,25.0,8.0,19.0,19.0,14.0,14.0,23.946236559139784,26.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48.0,43.0,55.0,52.0,48.0,39.0,49.0,43.0,42.0,44.0,49.2,46.3,39.66,5.0,0.0,0.0,1.0,OK,OK,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
1629627,Zion Williamson,F,NOP,PHI,39.5,Pts+Rebs+Asts,pra,Demon,33.5,3,10030093,10030093,10790,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41.0,44.0,13.0,38.0,35.0,25.0,27.0,32.0,26.0,36.0,34.2,31.7,31.317,2.0,3.0,0.0,0.4,OK,OK,5.0,2.0,3.0,0.0,0.4,0.6,0.4,0.6
1629627,Zion Williamson,F,NOP,PHI,39.5,Pts+Rebs,pr,Demon,29.5,2,10030200,10030200,10790,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36.0,37.0,11.0,35.0,29.0,20.0,25.0,30.0,22.0,32.0,29.6,27.7,27.854,0.0,5.0,0.0,0.0,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
1630530,Trey Murphy,F,NOP,PHI,39.5,Pts+Rebs,pr,Demon,27.5,3,10031142,10031142,54095,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.0,34.0,12.0,14.0,22.0,24.0,24.0,20.0,50.0,31.0,20.4,25.1,27.808,0.0,5.0,0.0,0.0,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
1629627,Zion Williamson,F,NOP,PHI,39.5,Fantasy Score,fantasy,Standard,39.5,0,10031902,10031902,10790,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57.3,54.5,17.0,37.7,38.8,31.7,36.6,40.2,30.0,36.4,41.06,38.02,36.615,2.0,3.0,0.0,0.4,OK,OK,5.0,2.0,3.0,0.0,0.4,0.6,0.4,0.6
1630178,Tyrese Maxey,G,PHI,NOP,39.5,Pts+Asts,pa,Demon,37.5,1,10031945,10031945,188005,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.2,58.39999999999999,26.0,29.0,29.0,26.0,25.0,8.0,19.0,19.0,14.0,14.0,23.946236559139784,26.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46.0,37.0,51.0,49.0,40.0,33.0,44.0,36.0,38.0,40.0,44.6,41.4,35.566,4.0,1.0,0.0,0.8,OK,OK,5.0,4.0,1.0,0.0,0.8,0.2,0.8,0.2
1630178,Tyrese Maxey,G,PHI,NOP,37.5,Pts+Asts,pa,Standard,37.5,0,10028137,10028137,188005,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.2,58.39999999999999,26.0,29.0,29.0,26.0,25.0,8.0,19.0,19.0,14.0,14.0,23.946236559139784,26.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46.0,37.0,51.0,49.0,40.0,33.0,44.0,36.0,38.0,40.0,44.6,41.4,35.566,4.0,1.0,0.0,0.8,OK,OK,5.0,4.0,1.0,0.0,0.8,0.2,0.8,0.2
1629627,Zion Williamson,F,NOP,PHI,37.5,Pts+Rebs+Asts,pra,Demon,33.5,2,10030092,10030092,10790,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41.0,44.0,13.0,38.0,35.0,25.0,27.0,32.0,26.0,36.0,34.2,31.7,31.317,3.0,2.0,0.0,0.6,OK,OK,5.0,3.0,2.0,0.0,0.6,0.4,0.6,0.4
1630530,Trey Murphy,F,NOP,PHI,36.5,Pts+Rebs+Asts,pra,Demon,30.5,3,10030061,10030061,54095,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23.0,39.0,17.0,14.0,28.0,26.0,27.0,25.0,53.0,35.0,24.2,28.7,31.635,1.0,4.0,0.0,0.2,OK,OK,5.0,1.0,4.0,0.0,0.2,0.8,0.2,0.8
1630178,Tyrese Maxey,G,PHI,NOP,36.5,Pts+Asts,pa,Goblin,37.5,1,10031261,10031261,188005,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.2,58.39999999999999,26.0,29.0,29.0,26.0,25.0,8.0,19.0,19.0,14.0,14.0,23.946236559139784,26.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46.0,37.0,51.0,49.0,40.0,33.0,44.0,36.0,38.0,40.0,44.6,41.4,35.566,5.0,0.0,0.0,1.0,OK,OK,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
1630530,Trey Murphy,F,NOP,PHI,36.0,Fantasy Score,fantasy,Standard,36.0,0,10031899,10031899,54095,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24.9,51.5,20.5,17.4,37.0,31.0,34.1,35.3,58.3,39.0,30.26,34.9,38.287,2.0,3.0,0.0,0.4,OK,OK,5.0,2.0,3.0,0.0,0.4,0.6,0.4,0.6
1630178,Tyrese Maxey,G,PHI,NOP,35.5,Points,pts,Demon,30.5,2,10030071,10030071,188005,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.2,58.39999999999999,26.0,29.0,29.0,26.0,25.0,8.0,19.0,19.0,14.0,14.0,23.946236559139784,26.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40.0,28.0,43.0,39.0,26.0,26.0,39.0,27.0,31.0,33.0,35.2,33.2,28.887,3.0,2.0,0.0,0.6,OK,OK,5.0,3.0,2.0,0.0,0.6,0.4,0.6,0.4
1629627,Zion Williamson,F,NOP,PHI,35.5,Pts+Rebs+Asts,pra,Demon,33.5,1,10030094,10030094,10790,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41.0,44.0,13.0,38.0,35.0,25.0,27.0,32.0,26.0,36.0,34.2,31.7,31.317,3.0,2.0,0.0,0.6,OK,OK,5.0,3.0,2.0,0.0,0.6,0.4,0.6,0.4
1630178,Tyrese Maxey,G,PHI,NOP,34.5,Pts+Rebs,pr,Standard,34.5,0,10028138,10028138,188005,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.2,58.39999999999999,26.0,29.0,29.0,26.0,25.0,8.0,19.0,19.0,14.0,14.0,23.946236559139784,26.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42.0,34.0,47.0,42.0,34.0,32.0,44.0,34.0,35.0,37.0,39.8,38.1,32.981,3.0,2.0,0.0,0.6,OK,OK,5.0,3.0,2.0,0.0,0.6,0.4,0.6,0.4
1630178,Tyrese Maxey,G,PHI,NOP,34.5,Points,pts,Demon,30.5,1,10028757,10028757,188005,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.2,58.39999999999999,26.0,29.0,29.0,26.0,25.0,8.0,19.0,19.0,14.0,14.0,23.946236559139784,26.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40.0,28.0,43.0,39.0,26.0,26.0,39.0,27.0,31.0,33.0,35.2,33.2,28.887,3.0,2.0,0.0,0.6,OK,OK,5.0,3.0,2.0,0.0,0.6,0.4,0.6,0.4
1629627,Zion Williamson,F,NOP,PHI,34.5,Points,pts,Demon,22.5,3,10029098,10029098,10790,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27.0,27.0,11.0,29.0,20.0,14.0,22.0,29.0,17.0,25.0,22.8,22.1,21.854,0.0,5.0,0.0,0.0,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
1630178,Tyrese Maxey,G,PHI,NOP,34.5,Pts+Asts,pa,Goblin,37.5,2,10029617,10029617,188005,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.2,58.39999999999999,26.0,29.0,29.0,26.0,25.0,8.0,19.0,19.0,14.0,14.0,23.946236559139784,26.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46.0,37.0,51.0,49.0,40.0,33.0,44.0,36.0,38.0,40.0,44.6,41.4,35.566,5.0,0.0,0.0,1.0,OK,OK,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
1630178,Tyrese Maxey,G,PHI,NOP,34.5,Pts+Rebs+Asts,pra,Goblin,41.5,3,10029625,10029625,188005,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.2,58.39999999999999,26.0,29.0,29.0,26.0,25.0,8.0,19.0,19.0,14.0,14.0,23.946236559139784,26.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48.0,43.0,55.0,52.0,48.0,39.0,49.0,43.0,42.0,44.0,49.2,46.3,39.66,5.0,0.0,0.0,1.0,OK,OK,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
1630180,Saddiq Bey,G-F,NOP,PHI,34.5,Pts+Rebs+Asts,pra,Demon,28.5,3,10030035,10030035,272401,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22.0,14.0,13.0,12.0,13.0,4.0,21.0,32.0,16.0,22.0,14.8,16.9,25.0,0.0,5.0,0.0,0.0,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
1630530,Trey Murphy,F,NOP,PHI,34.5,Pts+Rebs+Asts,pra,Demon,30.5,2,10030060,10030060,54095,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23.0,39.0,17.0,14.0,28.0,26.0,27.0,25.0,53.0,35.0,24.2,28.7,31.635,1.0,4.0,0.0,0.2,OK,OK,5.0,1.0,4.0,0.0,0.2,0.8,0.2,0.8
1629627,Zion Williamson,F,NOP,PHI,34.5,Pts+Asts,pa,Demon,26.5,2,10030197,10030197,10790,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32.0,34.0,13.0,32.0,26.0,19.0,24.0,31.0,21.0,29.0,27.4,26.1,25.317,0.0,5.0,0.0,0.0,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
1629627,Zion Williamson,F,NOP,PHI,34.5,Pts+Rebs,pr,Demon,29.5,1,10030199,10030199,10790,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36.0,37.0,11.0,35.0,29.0,20.0,25.0,30.0,22.0,32.0,29.6,27.7,27.854,3.0,2.0,0.0,0.6,OK,OK,5.0,3.0,2.0,0.0,0.6,0.4,0.6,0.4
1630180,Saddiq Bey,G-F,NOP,PHI,34.5,Pts+Rebs,pr,Demon,25.5,2,10030369,10030369,272401,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19.0,12.0,13.0,10.0,12.0,4.0,21.0,31.0,12.0,22.0,13.2,15.6,22.52,0.0,5.0,0.0,0.0,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
1630530,Trey Murphy,F,NOP,PHI,34.5,Pts+Asts,pa,Demon,25.5,2,10030383,10030383,54095,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16.0,29.0,12.0,7.0,23.0,21.0,24.0,16.0,44.0,25.0,17.4,21.7,25.923,0.0,5.0,0.0,0.0,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
1630530,Trey Murphy,F,NOP,PHI,34.5,Pts+Rebs,pr,Demon,27.5,2,10030386,10030386,54095,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.0,34.0,12.0,14.0,22.0,24.0,24.0,20.0,50.0,31.0,20.4,25.1,27.808,0.0,5.0,0.0,0.0,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
1642852,Derik Queen,C,NOP,PHI,34.5,Fantasy Score,fantasy,Standard,34.5,0,10031892,10031892,273035,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12.0,31.7,17.6,13.6,14.0,6.4,41.1,28.4,33.0,23.7,17.78,22.15,30.807,0.0,5.0,0.0,0.0,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
1629627,Zion Williamson,F,NOP,PHI,33.5,Pts+Rebs+Asts,pra,Standard,33.5,0,10029101,10029101,10790,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41.0,44.0,13.0,38.0,35.0,25.0,27.0,32.0,26.0,36.0,34.2,31.7,31.317,4.0,1.0,0.0,0.8,OK,OK,5.0,4.0,1.0,0.0,0.8,0.2,0.8,0.2
1630178,Tyrese Maxey,G,PHI,NOP,33.5,Pts+Rebs,pr,Goblin,34.5,1,10031262,10031262,188005,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.2,58.39999999999999,26.0,29.0,29.0,26.0,25.0,8.0,19.0,19.0,14.0,14.0,23.946236559139784,26.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42.0,34.0,47.0,42.0,34.0,32.0,44.0,34.0,35.0,37.0,39.8,38.1,32.981,5.0,0.0,0.0,1.0,OK,OK,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
1630180,Saddiq Bey,G-F,NOP,PHI,32.5,Pts+Rebs+Asts,pra,Demon,28.5,2,10030034,10030034,272401,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22.0,14.0,13.0,12.0,13.0,4.0,21.0,32.0,16.0,22.0,14.8,16.9,25.0,0.0,5.0,0.0,0.0,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
1630530,Trey Murphy,F,NOP,PHI,32.5,Pts+Rebs+Asts,pra,Demon,30.5,1,10030062,10030062,54095,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23.0,39.0,17.0,14.0,28.0,26.0,27.0,25.0,53.0,35.0,24.2,28.7,31.635,1.0,4.0,0.0,0.2,OK,OK,5.0,1.0,4.0,0.0,0.2,0.8,0.2,0.8
1642845,VJ Edgecombe,G,PHI,NOP,32.5,Pts+Rebs+Asts,pra,Demon,26.5,3,10030082,10030082,271603,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.2,58.39999999999999,26.0,29.0,29.0,26.0,25.0,8.0,19.0,19.0,14.0,14.0,23.946236559139784,26.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44.0,29.0,37.0,24.0,27.0,21.0,27.0,15.0,22.0,19.0,32.2,26.5,24.49,2.0,3.0,0.0,0.4,OK,OK,5.0,2.0,3.0,0.0,0.4,0.6,0.4,0.6
1630180,Saddiq Bey,G-F,NOP,PHI,32.5,Fantasy Score,fantasy,Standard,32.5,0,10031897,10031897,272401,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27.7,15.6,16.4,19.6,14.3,3.4,21.8,33.3,21.4,26.4,18.72,19.99,29.732,0.0,5.0,0.0,0.0,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
1642845,VJ Edgecombe,G,PHI,NOP,32.0,Fantasy Score,fantasy,Standard,32.0,0,10031901,10031901,271603,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.2,58.39999999999999,26.0,29.0,29.0,26.0,25.0,8.0,19.0,19.0,14.0,14.0,23.946236559139784,26.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47.9,44.2,45.3,28.2,29.5,28.9,35.2,16.8,32.4,22.2,39.02,33.06,31.643,3.0,2.0,0.0,0.6,OK,OK,5.0,3.0,2.0,0.0,0.6,0.4,0.6,0.4
1642852,Derik Queen,C,NOP,PHI,31.5,Pts+Rebs+Asts,pra,Demon,26.5,3,10029976,10029976,273035,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.0,22.0,15.0,12.0,11.0,6.0,27.0,20.0,26.0,19.0,13.6,16.6,23.714,0.0,5.0,0.0,0.0,OK,OK,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
1629627,Zion Williamson,F,NOP,PHI,31.5,Pts+Rebs+Asts,pra,Goblin,33.5,1,10030091,10030091,10790,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,115.9,89.5,42.1,36.7,13.0,23.9,15.6,52.8,29.1,58.2,16.0,12.0,14.0,17.0,15.0,15.0,16.0,16.0,19.0,9.0,15.72043010752688,17.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41.0,44.0,13.0,38.0,35.0,25.0,27.0,32.0,26.0,36.0,34.2,31.7,31.317,4.0,1.0,0.0,0.8,OK,OK,5.0,4.0,1.0,0.0,0.8,0.2,0.8,0.2
1630178,Tyrese Maxey,G,PHI,NOP,30.5,Points,pts,Standard,30.5,0,10028063,10028063,188005,129172,2026-02-21T19:00:00.000-05:00,,,,,,,OK,120.4,91.5,43.8,41.2,14.6,23.4,14.8,50.3,29.2,58.39999999999999,26.0,29.0,29.0,26.0,25.0,8.0,19.0,19.0,14.0,14.0,23.946236559139784,26.0,Weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40.0,28.0,43.0,39.0,26.0,26.0,39.0,27.0,31.0,33.0,35.2,33.2,28.887,3.0,2.0,0.0,0.6,OK,OK,5.0,3.0,2.0,0.0,0.6,0.4,0.6,0.4
