rank,tier,player,team,opp,is_home,player_role,position_group,prop_display,prop_type,line,direction,composite_hr,hit_rate,hr_L5,hr_L10,hr_L20,hr_season,sample_L5,hit_L5,sample_L10,hit_L10,sample_L20,sample_season,avg_L5,avg_L10,avg_L20,avg_season,gap_vs_line_L5,gap_vs_line_L10,projection,over_L5_raw,under_L5_raw,over_L10_raw,under_L10_raw,last1_raw,last2_raw,last3_raw,games_played,scoring_tier,pp_tier,def_tier,def_rank,opp_gaa,implied_team_total,game_total,opp_saa,opp_shots_allowed_avg,opp_pk_pct,player_avg_shots_L5,player_avg_shots_L10,pts_per_game,pp_pts_per_game,toi_avg_L10,toi_per_game_api,prop_score,edge,abs_edge,ml_prob,edge_score,blended_score,pick_type,Game Date,game_date,Game Time,game_start,game_script_mult,game_script_note,open_line,line_movement,line_direction_shift,rest_days,back_to_back,goalie_name,goalie_sv_pct,line_combo,line_combo_toi_pct,on_pp1_line,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
380,D,Cale Makar,COL,WPG,0,SKATER,D,Goals,goals,0.5,OVER,0.18,0.18,0.0,0.3,0.3,0.3,5,0/5,10,3/10,10,10,0.00,0.40,,0.40,,-0.1,0.00,0,5,3,7,,,,,UNKNOWN,N/A,Below Avg,21,3.122,,,27.768,27.8,0.776,,,0.000,0.000,,,0.02077,-0.5000,0.5000,0.1818,,0.0208,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"COL +1.5 pt margin vs WPG, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,0.00,0.00
384,D,Easton Cowan,TOR,STL,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,UNKNOWN,N/A,Avg,19,3.098,,,27.707,27.7,0.767,,,0.000,0.000,,,0.01801,-0.3000,0.3000,0.1818,,0.0180,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"TOR -1.5 pt margin vs STL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,3,0,,,,,0,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
385,D,Morgan Rielly,TOR,STL,0,SKATER,D,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,UNKNOWN,N/A,Avg,19,3.098,,,27.707,27.7,0.767,,,0.000,0.000,,,0.01801,-0.3000,0.3000,0.1818,,0.0180,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"TOR -1.5 pt margin vs STL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,3,0,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
386,D,Roman Josi,NSH,MTL,0,SKATER,D,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,UNKNOWN,N/A,Avg,16,3.061,,,27.829,27.8,0.782,,,0.000,0.000,,,0.01801,-0.3000,0.3000,0.1818,,0.0180,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"NSH -1.5 pt margin vs MTL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
387,D,Trevor Zegras,PHI,DET,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,UNKNOWN,N/A,Avg,19,3.098,,,27.744,27.7,0.771,,,0.000,0.000,,,0.01801,-0.3000,0.3000,0.1818,,0.0180,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs DET, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,1,1,,,,,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
389,D,Matthew Tkachuk,FLA,NYI,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.40,,0.40,-0.3,-0.1,0.20,1,4,3,7,,,,,UNKNOWN,N/A,Elite,5,2.878,,,27.695,27.7,0.808,,,0.000,0.000,,,0.01749,-0.3000,0.3000,0.1818,,0.0175,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,0.980,"FLA -1.5 pt margin vs NYI, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00
390,D,Erik Karlsson,PIT,DAL,0,SKATER,D,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,3,7,,,,,UNKNOWN,N/A,Elite,2,2.707,,,26.159,26.2,0.803,,,0.000,0.000,,,0.01749,-0.3000,0.3000,0.1818,,0.0175,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"PIT -1.5 pt margin vs DAL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00
391,D,Gabriel Vilardi,WPG,COL,0,SKATER,F,Goals,goals,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,3,7,,,,,UNKNOWN,N/A,Elite,1,2.402,,,26.134,26.1,0.846,,,0.000,0.000,,,0.01749,-0.3000,0.3000,0.1818,,0.0175,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"WPG -1.5 pt margin vs COL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
392,D,Alex DeBrincat,DET,PHI,0,SKATER,F,Shots On Goal,shots_on_goal,5.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,3.20,3.40,,3.40,-2.3,-2.1,3.20,1,4,2,8,,,,,UNKNOWN,N/A,Above Avg,9,2.915,,,25.451,25.5,0.776,3.20,3.40,0.000,0.000,,,0.01742,-2.3000,2.3000,0.0851,,0.0174,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,1.000,"DET +1.5 pt margin vs PHI, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",5.50,0.000,stable,1,1,,,,,0,1.00,6.00,1.00,3.00,5.00,1.00,1.00,4.00,4.00,8.00
393,D,Dylan Larkin,DET,PHI,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,3.00,3.30,,3.30,-1.5,-1.2,3.00,1,4,2,8,,,,,UNKNOWN,N/A,Above Avg,9,2.915,,,25.451,25.5,0.776,3.00,3.30,0.000,0.000,,,0.01742,-1.5000,1.5000,0.0851,,0.0174,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,1.000,"DET +1.5 pt margin vs PHI, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",4.50,0.000,stable,1,1,,,,,0,1.00,4.00,4.00,5.00,1.00,8.00,4.00,2.00,3.00,1.00
394,D,Nick Schmaltz,UTA,LA,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,1.80,2.70,,2.70,-1.7,-0.8,1.80,1,4,2,8,,,,,UNKNOWN,N/A,Above Avg,7,2.902,,,27.171,27.2,0.746,1.80,2.70,0.000,0.000,,,0.01707,-1.7000,1.7000,0.0851,,0.0171,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,0.980,"UTA -1.5 pt margin vs ?, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",3.50,0.000,stable,1,1,,,,,0,0.00,4.00,2.00,0.00,3.00,3.00,1.00,8.00,3.00,3.00
400,D,Dalibor Dvorsky,STL,TOR,0,SKATER,F,Goals,goals,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,UNKNOWN,N/A,Weak,31,3.598,,,32.439,32.4,0.812,,,0.000,0.000,,,0.01226,-0.3000,0.3000,0.1818,,0.0123,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"STL +1.5 pt margin vs TOR, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
401,D,Jake Neighbours,STL,TOR,0,SKATER,F,Goals,goals,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,UNKNOWN,N/A,Weak,31,3.598,,,32.439,32.4,0.812,,,0.000,0.000,,,0.01226,-0.3000,0.3000,0.1818,,0.0123,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"STL +1.5 pt margin vs TOR, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
402,D,Jordan Kyrou,STL,TOR,0,SKATER,F,Goals,goals,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,UNKNOWN,N/A,Weak,31,3.598,,,32.439,32.4,0.812,,,0.000,0.000,,,0.01226,-0.3000,0.3000,0.1818,,0.0123,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"STL +1.5 pt margin vs TOR, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
420,D,Nick Schmaltz,UTA,LA,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,2,8,,,,,UNKNOWN,N/A,Above Avg,7,2.902,,,27.171,27.2,0.746,,,0.000,0.000,,,0.00498,-0.3000,0.3000,0.1818,,0.0050,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,0.980,"UTA -1.5 pt margin vs ?, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,1,1,,,,,0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
425,D,Pius Suter,STL,TOR,0,SKATER,F,Goals,goals,0.5,OVER,0.12,0.12,0.0,0.2,0.2,0.2,5,0/5,10,2/10,10,10,0.00,0.20,,0.20,,-0.3,0.00,0,5,2,8,,,,,UNKNOWN,N/A,Weak,31,3.598,,,32.439,32.4,0.812,,,0.000,0.000,,,0.00135,-0.5000,0.5000,0.1818,,0.0014,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"STL +1.5 pt margin vs TOR, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
426,D,Matthew Schaefer,NYI,FLA,0,SKATER,D,Goals,goals,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,UNKNOWN,N/A,Below Avg,28,3.341,,,26.793,26.8,0.810,,,0.000,0.000,,,-0.00104,-0.3000,0.3000,0.1818,,-0.0010,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs FLA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
433,D,Rickard Rakell,PIT,DAL,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,2.80,3.10,,3.10,-1.7,-1.4,2.80,1,4,2,8,,,,,UNKNOWN,N/A,Elite,2,2.707,,,26.159,26.2,0.803,2.80,3.10,0.000,0.000,,,-0.00248,-1.7000,1.7000,0.0851,,-0.0025,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"PIT -1.5 pt margin vs DAL, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",4.50,0.000,stable,2,0,,,,,0,4.00,5.00,1.00,3.00,1.00,2.00,2.00,2.00,8.00,3.00
435,D,Simon Holmstrom,NYI,FLA,0,SKATER,F,Goals,goals,0.5,OVER,0.12,0.12,0.0,0.2,0.2,0.2,5,0/5,10,2/10,10,10,0.00,0.20,,0.20,,-0.3,0.00,0,5,2,8,,,,,UNKNOWN,N/A,Below Avg,28,3.341,,,26.793,26.8,0.810,,,0.000,0.000,,,-0.01195,-0.5000,0.5000,0.1818,,-0.0119,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs FLA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
436,D,Trevor Zegras,PHI,DET,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,1.20,1.20,,1.20,-2.3,-2.3,1.20,1,4,1,9,,,,,UNKNOWN,N/A,Avg,19,3.098,,,27.744,27.7,0.771,1.20,1.20,0.000,0.000,,,-0.01369,-2.3000,2.3000,0.0851,,-0.0137,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs DET, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",3.50,0.000,stable,1,1,,,,,0,0.00,2.00,4.00,0.00,0.00,0.00,2.00,2.00,0.00,2.00
437,D,Trevor Zegras,PHI,DET,0,SKATER,F,Shots On Goal,shots_on_goal,2.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,1.20,1.20,,1.20,-1.3,-1.3,1.20,1,4,1,9,,,,,UNKNOWN,N/A,Avg,19,3.098,,,27.744,27.7,0.771,1.20,1.20,0.000,0.000,,,-0.01369,-1.3000,1.3000,0.0851,,-0.0137,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs DET, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",2.50,0.000,stable,1,1,,,,,0,0.00,2.00,4.00,0.00,0.00,0.00,2.00,2.00,0.00,2.00
438,D,Seth Jarvis,CAR,NJ,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,4.00,2.70,,2.70,-0.5,-1.8,4.00,1,4,1,9,,,,,UNKNOWN,N/A,Avg,18,3.085,,,27.366,27.4,0.793,4.00,2.70,0.000,0.000,,,-0.01397,-0.5000,0.5000,0.0851,,-0.0140,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",2.50,0.000,stable,4,0,,,,,0,4.00,5.00,4.00,3.00,4.00,2.00,1.00,2.00,2.00,0.00
439,D,Jason Robertson,DAL,PIT,0,SKATER,F,Shots On Goal,shots_on_goal,6.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,4.80,4.00,,4.00,-1.7,-2.5,4.80,1,4,1,9,,,,,UNKNOWN,N/A,Avg,24,3.146,,,27.366,27.4,0.814,4.80,4.00,0.000,0.000,,,-0.01397,-1.7000,1.7000,0.0851,,-0.0140,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"DAL +1.5 pt margin vs PIT, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",6.50,0.000,stable,2,0,,,,,0,2.00,5.00,7.00,5.00,5.00,6.00,1.00,5.00,2.00,2.00
440,D,Wyatt Johnston,DAL,PIT,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,3.20,2.80,,2.80,-1.3,-1.7,3.20,1,4,1,9,,,,,UNKNOWN,N/A,Avg,24,3.146,,,27.366,27.4,0.814,3.20,2.80,0.000,0.000,,,-0.01397,-1.3000,1.3000,0.0851,,-0.0140,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"DAL +1.5 pt margin vs PIT, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",4.50,0.000,stable,2,0,,,,,0,3.00,0.00,3.00,4.00,6.00,4.00,0.00,3.00,2.00,3.00
442,D,Max Domi,TOR,STL,0,SKATER,F,Goals,goals,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,UNKNOWN,N/A,Avg,19,3.098,,,27.707,27.7,0.767,,,0.000,0.000,,,-0.01405,-0.3000,0.3000,0.1818,,-0.0141,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"TOR -1.5 pt margin vs STL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,3,0,,,,,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
443,D,Luke Evangelista,NSH,MTL,0,SKATER,F,Goals,goals,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.40,0.20,,0.20,-0.1,-0.3,0.40,1,4,1,9,,,,,UNKNOWN,N/A,Avg,16,3.061,,,27.829,27.8,0.782,,,0.000,0.000,,,-0.01405,-0.1000,0.1000,0.1818,,-0.0141,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"NSH -1.5 pt margin vs MTL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
444,D,Matthew Wood,NSH,MTL,0,SKATER,F,Goals,goals,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,UNKNOWN,N/A,Avg,16,3.061,,,27.829,27.8,0.782,,,0.000,0.000,,,-0.01405,-0.3000,0.3000,0.1818,,-0.0141,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"NSH -1.5 pt margin vs MTL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
445,D,Owen Tippett,PHI,DET,0,SKATER,F,Goals,goals,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,UNKNOWN,N/A,Avg,19,3.098,,,27.744,27.7,0.771,,,0.000,0.000,,,-0.01405,-0.3000,0.3000,0.1818,,-0.0141,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs DET, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,1,1,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
446,D,Sean Couturier,PHI,DET,0,SKATER,F,Goals,goals,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,UNKNOWN,N/A,Avg,19,3.098,,,27.744,27.7,0.771,,,0.000,0.000,,,-0.01405,-0.3000,0.3000,0.1818,,-0.0141,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs DET, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,1,1,,,,,0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
447,D,Andrei Svechnikov,CAR,NJ,0,SKATER,F,Goals,goals,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,UNKNOWN,N/A,Avg,18,3.085,,,27.366,27.4,0.793,,,0.000,0.000,,,-0.01434,-0.3000,0.3000,0.1818,,-0.0143,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,1.000,moved_up,4,0,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
448,D,Jordan Staal,CAR,NJ,0,SKATER,F,Goals,goals,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,1,4,1,9,,,,,UNKNOWN,N/A,Avg,18,3.085,,,27.366,27.4,0.793,,,0.000,0.000,,,-0.01434,-0.3000,0.3000,0.1818,,-0.0143,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",1.50,0.000,stable,4,0,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
449,D,Jesper Bratt,NJ,CAR,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.40,0.30,,0.30,-0.1,-0.2,0.40,1,4,2,8,,,,,UNKNOWN,N/A,Elite,5,2.878,,,23.927,23.9,0.805,,,0.000,0.000,,,-0.01457,-0.1000,0.1000,0.1818,,-0.0146,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"NJ -1.5 pt margin vs CAR, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
450,D,Rickard Rakell,PIT,DAL,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,2,8,,,,,UNKNOWN,N/A,Elite,2,2.707,,,26.159,26.2,0.803,,,0.000,0.000,,,-0.01457,-0.3000,0.3000,0.1818,,-0.0146,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"PIT -1.5 pt margin vs DAL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
451,D,Alex Iafallo,WPG,COL,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,UNKNOWN,N/A,Elite,1,2.402,,,26.134,26.1,0.846,,,0.000,0.000,,,-0.01457,-0.3000,0.3000,0.1818,,-0.0146,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"WPG -1.5 pt margin vs COL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
452,D,Isak Rosen,WPG,COL,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,UNKNOWN,N/A,Elite,1,2.402,,,26.134,26.1,0.846,,,0.000,0.000,,,-0.01457,-0.3000,0.3000,0.1818,,-0.0146,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"WPG -1.5 pt margin vs COL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
453,D,Jonathan Toews,WPG,COL,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,10,10,0.20,0.20,,0.20,-0.3,-0.3,0.20,1,4,2,8,,,,,UNKNOWN,N/A,Elite,1,2.402,,,26.134,26.1,0.846,,,0.000,0.000,,,-0.01457,-0.3000,0.3000,0.1818,,-0.0146,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"WPG -1.5 pt margin vs COL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,2,0,,,,,0,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
