projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,combo_prop,combo_player_ids,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,goalie_name,goalie_sv_pct,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,minutes_L10_list,role_stability_score,high_variance_role,game_date,rest_days,back_to_back,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,l10_over,l10_under,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge,l10_over_pct,l10_games_played,line_hits_over_10,line_hits_under_10,l10_streak,player_avg_shots_L5,player_avg_shots_L10,open_line,line_movement,line_direction_shift,implied_team_total,game_total
10878732,268367,James Riemsdyk,DET,F,Power Play Points,0.5,demon,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,BUF,0,8456701,False,,2.927,29.061,0.819,3.451,28.122,0.195,82.0,10.0,Elite,A. Lyon,0.903,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,[],,False,2026-03-27,3,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,OVER,-0.5,,,,,,,,0.5,0.0,stable,,
10878733,220168,Jason Zucker,BUF,F,Assists,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,DET,1,8475722,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,,,,,,,,,OK,"[16.65, 13.483333333333333, 13.583333333333334, 12.233333333333333, 6.783333333333333, 11.133333333333333, 14.25, 15.416666666666666, 20.666666666666668, 13.433333333333334]",0.751,False,2026-03-27,2,0,0.2,1,4,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.2,OVER,-0.3,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10878734,220168,Jason Zucker,BUF,F,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8475722,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,-1.0,0.0,1.0,0.0,-1.0,-2.0,0.0,-1.0,-1.0,1.0,-0.2,-0.4,-0.4,,,,,,,,,OK,"[16.65, 13.483333333333333, 13.583333333333334, 12.233333333333333, 6.783333333333333, 11.133333333333333, 14.25, 15.416666666666666, 20.666666666666668, 13.433333333333334]",0.751,False,2026-03-27,2,0,0.2,1,4,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.2,OVER,-0.3,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10878735,220168,Jason Zucker,BUF,F,Points,0.5,standard,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,points,SKATER,DET,1,8475722,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.4,0.4,,,,,,,,,OK,"[16.65, 13.483333333333333, 13.583333333333334, 12.233333333333333, 6.783333333333333, 11.133333333333333, 14.25, 15.416666666666666, 20.666666666666668, 13.433333333333334]",0.751,False,2026-03-27,2,0,0.4,2,3,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.34,UNDER,0.16,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10878736,220168,Jason Zucker,BUF,F,Power Play Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,DET,1,8475722,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,"[16.65, 13.483333333333333, 13.583333333333334, 12.233333333333333, 6.783333333333333, 11.133333333333333, 14.25, 15.416666666666666, 20.666666666666668, 13.433333333333334]",0.751,False,2026-03-27,2,0,0.0,0,5,5,0.1,1,9,1,9,10,0.1,2,18,20,0.1,30,0.06,OVER,-0.44,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10878737,268183,Josh Doan,BUF,F,Assists,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,DET,1,8482659,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6,0.7,0.7,,,,,,,,,OK,"[18.633333333333333, 16.516666666666666, 21.533333333333335, 15.5, 15.533333333333333, 16.466666666666665, 17.433333333333334, 15.85, 15.666666666666666, 12.85]",0.869,False,2026-03-27,2,0,0.4,2,3,5,0.6,6,4,6,4,10,0.6,6,4,10,0.6,10,0.52,OVER,0.02,0.6,10.0,6.0,4.0,NEUTRAL,,,0.5,0.0,stable,,
10878738,268183,Josh Doan,BUF,F,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8482659,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.4,0.6,0.6,,,,,,,,,OK,"[18.633333333333333, 16.516666666666666, 21.533333333333335, 15.5, 15.533333333333333, 16.466666666666665, 17.433333333333334, 15.85, 15.666666666666666, 12.85]",0.869,False,2026-03-27,2,0,0.4,2,3,5,0.5,5,5,5,5,10,0.5,5,5,10,0.5,10,0.46,OVER,-0.04,0.5,10.0,5.0,5.0,NEUTRAL,,,0.5,0.0,stable,,
10878739,268183,Josh Doan,BUF,F,Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,points,SKATER,DET,1,8482659,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.8,1.0,1.0,,,,,,,,,OK,"[18.633333333333333, 16.516666666666666, 21.533333333333335, 15.5, 15.533333333333333, 16.466666666666665, 17.433333333333334, 15.85, 15.666666666666666, 12.85]",0.869,False,2026-03-27,2,0,0.6,3,2,5,0.7,7,3,7,3,10,0.7,7,3,10,0.7,10,0.66,OVER,0.16,0.7,10.0,7.0,3.0,HOT,,,0.5,0.0,stable,,
10878740,268183,Josh Doan,BUF,F,Power Play Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,DET,1,8482659,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,"[18.633333333333333, 16.516666666666666, 21.533333333333335, 15.5, 15.533333333333333, 16.466666666666665, 17.433333333333334, 15.85, 15.666666666666666, 12.85]",0.869,False,2026-03-27,2,0,0.0,0,5,5,0.0,0,10,0,10,10,0.05,1,19,20,0.0667,30,0.0142,OVER,-0.4858,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10878741,230933,Josh Norris,BUF,F,Assists,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,DET,1,8480064,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,,,,,,,,,OK,"[21.616666666666667, 15.45, 20.533333333333335, 12.683333333333334, 13.75, 17.65, 17.133333333333333, 16.75, 16.65, 16.533333333333335]",0.848,False,2026-03-27,2,0,0.4,2,3,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.28,OVER,-0.22,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10878742,230933,Josh Norris,BUF,F,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8480064,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,-1.0,1.0,0.0,1.0,0.0,-1.0,1.0,2.0,-1.0,0.0,0.2,0.2,0.2,,,,,,,,,OK,"[21.616666666666667, 15.45, 20.533333333333335, 12.683333333333334, 13.75, 17.65, 17.133333333333333, 16.75, 16.65, 16.533333333333335]",0.848,False,2026-03-27,2,0,0.4,2,3,5,0.4,4,6,4,6,10,0.4,4,6,10,0.4,10,0.4,OVER,-0.1,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10878743,230933,Josh Norris,BUF,F,Power Play Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,DET,1,8480064,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,"[21.616666666666667, 15.45, 20.533333333333335, 12.683333333333334, 13.75, 17.65, 17.133333333333333, 16.75, 16.65, 16.533333333333335]",0.848,False,2026-03-27,2,0,0.0,0,5,5,0.0,0,10,0,10,10,0.05,1,19,20,0.0333,30,0.0108,OVER,-0.4892,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10878744,305421,Justin Faulk,DET,D,Power Play Points,0.5,demon,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,BUF,0,8475753,False,,2.927,29.061,0.819,3.451,28.122,0.195,82.0,10.0,Elite,A. Lyon,0.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,"[19.966666666666665, 20.466666666666665, 22.516666666666666, 18.666666666666668, 23.666666666666668, 10.816666666666666, 22.666666666666668, 18.483333333333334, 20.183333333333334, 21.883333333333333]",0.827,False,2026-03-27,3,0,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10878746,305142,Logan Stanley,BUF,D,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8479378,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,-0.2,-0.1,-0.1,,,,,,,,,OK,"[11.85, 10.45, 12.866666666666667, 14.85, 16.35, 13.416666666666666, 12.85, 11.85, 20.266666666666666, 15.616666666666667]",0.808,False,2026-03-27,2,0,0.2,1,4,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.2,OVER,-0.3,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10878747,218575,Lucas Raymond,DET,F,Assists,0.5,demon,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,BUF,0,8482078,False,,2.927,29.061,0.819,3.451,28.122,0.195,82.0,10.0,Elite,A. Lyon,0.903,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.4,0.4,,,,,,,,,OK,"[15.95, 18.066666666666666, 19.9, 17.133333333333333, 20.55, 17.416666666666668, 19.883333333333333, 20.233333333333334, 13.9, 19.883333333333333]",0.886,False,2026-03-27,3,0,0.4,2,3,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.34,OVER,-0.16,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10878748,218575,Lucas Raymond,DET,F,Points,0.5,goblin,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,points,SKATER,BUF,0,8482078,False,,2.927,29.061,0.819,3.451,28.122,0.195,82.0,10.0,Elite,A. Lyon,0.903,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6,0.6,0.6,,,,,,,,,OK,"[15.95, 18.066666666666666, 19.9, 17.133333333333333, 20.55, 17.416666666666668, 19.883333333333333, 20.233333333333334, 13.9, 19.883333333333333]",0.886,False,2026-03-27,3,0,0.4,2,3,5,0.5,5,5,5,5,10,0.5,5,5,10,0.5,10,0.46,OVER,-0.04,0.5,10.0,5.0,5.0,NEUTRAL,,,0.5,0.0,stable,,
10878749,218575,Lucas Raymond,DET,F,Power Play Points,0.5,demon,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,BUF,0,8482078,False,,2.927,29.061,0.819,3.451,28.122,0.195,82.0,10.0,Elite,A. Lyon,0.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,"[15.95, 18.066666666666666, 19.9, 17.133333333333333, 20.55, 17.416666666666668, 19.883333333333333, 20.233333333333334, 13.9, 19.883333333333333]",0.886,False,2026-03-27,3,0,0.0,0,5,5,0.1,1,9,1,9,10,0.1,2,18,20,0.1,30,0.06,OVER,-0.44,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10878751,92038,Mattias Samuelsson,BUF,D,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8480807,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,0.4,0.5,0.5,,,,,,,,,OK,"[28.583333333333332, 22.883333333333333, 25.45, 23.783333333333335, 23.083333333333332, 19.783333333333335, 21.583333333333332, 22.6, 26.216666666666665, 17.916666666666668]",0.873,False,2026-03-27,2,0,0.4,2,3,5,0.5,5,5,5,5,10,0.5,5,5,10,0.5,10,0.46,OVER,-0.04,0.5,10.0,5.0,5.0,NEUTRAL,,,0.5,0.0,stable,,
10878752,218571,Moritz Seider,DET,D,Assists,0.5,demon,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,BUF,0,8481542,False,,2.927,29.061,0.819,3.451,28.122,0.195,82.0,10.0,Elite,A. Lyon,0.903,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.8,0.8,,,,,,,,,OK,"[16.85, 25.833333333333332, 26.783333333333335, 22.1, 29.55, 27.9, 28.066666666666666, 28.783333333333335, 21.85, 28.15]",0.85,False,2026-03-27,3,0,0.4,2,3,5,0.4,4,6,4,6,10,0.4,4,6,10,0.4,10,0.4,OVER,-0.1,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10878754,218571,Moritz Seider,DET,D,Points,0.5,standard,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,points,SKATER,BUF,0,8481542,False,,2.927,29.061,0.819,3.451,28.122,0.195,82.0,10.0,Elite,A. Lyon,0.903,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,1.2,0.9,0.9,,,,,,,,,OK,"[16.85, 25.833333333333332, 26.783333333333335, 22.1, 29.55, 27.9, 28.066666666666666, 28.783333333333335, 21.85, 28.15]",0.85,False,2026-03-27,3,0,0.4,2,3,5,0.4,4,6,4,6,10,0.4,4,6,10,0.4,10,0.4,UNDER,0.1,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10878755,218571,Moritz Seider,DET,D,Power Play Points,0.5,demon,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,BUF,0,8481542,False,,2.927,29.061,0.819,3.451,28.122,0.195,82.0,10.0,Elite,A. Lyon,0.903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,"[16.85, 25.833333333333332, 26.783333333333335, 22.1, 29.55, 27.9, 28.066666666666666, 28.783333333333335, 21.85, 28.15]",0.85,False,2026-03-27,3,0,0.2,1,4,5,0.1,1,9,1,9,10,0.1,2,18,20,0.0667,30,0.1367,OVER,-0.3633,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10878756,92131,Owen Power,BUF,D,Assists,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,DET,1,8482671,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.3,0.3,,,,,,,,,OK,"[28.783333333333335, 22.366666666666667, 21.866666666666667, 23.716666666666665, 19.7, 20.3, 18.683333333333334, 21.4, 23.35, 20.233333333333334]",0.877,False,2026-03-27,2,0,0.4,2,3,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.34,OVER,-0.16,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10878757,92131,Owen Power,BUF,D,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8482671,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,2.0,0.4,0.1,0.1,,,,,,,,,OK,"[28.783333333333335, 22.366666666666667, 21.866666666666667, 23.716666666666665, 19.7, 20.3, 18.683333333333334, 21.4, 23.35, 20.233333333333334]",0.877,False,2026-03-27,2,0,0.4,2,3,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.34,OVER,-0.16,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10878758,92131,Owen Power,BUF,D,Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,points,SKATER,DET,1,8482671,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.3,0.3,,,,,,,,,OK,"[28.783333333333335, 22.366666666666667, 21.866666666666667, 23.716666666666665, 19.7, 20.3, 18.683333333333334, 21.4, 23.35, 20.233333333333334]",0.877,False,2026-03-27,2,0,0.4,2,3,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.34,OVER,-0.16,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10878759,180376,Patrick Kane,DET,F,Assists,0.5,demon,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,BUF,0,8474141,False,,2.927,29.061,0.819,3.451,28.122,0.195,82.0,10.0,Elite,A. Lyon,0.903,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.8,1.0,1.0,,,,,,,,,OK,"[18.15, 17.433333333333334, 20.783333333333335, 15.15, 16.8, 19.15, 23.1, 17.45, 17.683333333333334, 20.666666666666668]",0.882,False,2026-03-27,3,0,0.6,3,2,5,0.7,7,3,7,3,10,0.7,7,3,10,0.7,10,0.66,OVER,0.16,0.7,10.0,7.0,3.0,HOT,,,0.5,0.0,stable,,
10878760,180376,Patrick Kane,DET,F,Power Play Points,0.5,demon,False,BUF,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,BUF,0,8474141,False,,2.927,29.061,0.819,3.451,28.122,0.195,82.0,10.0,Elite,A. Lyon,0.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,"[18.15, 17.433333333333334, 20.783333333333335, 15.15, 16.8, 19.15, 23.1, 17.45, 17.683333333333334, 20.666666666666668]",0.882,False,2026-03-27,3,0,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10878762,175663,Peyton Krebs,BUF,F,Assists,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,DET,1,8481522,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2,0.2,,,,,,,,,OK,"[11.216666666666667, 6.416666666666667, 14.766666666666667, 15.783333333333333, 16.883333333333333, 12.416666666666666, 14.033333333333333, 16.966666666666665, 24.466666666666665, 14.533333333333333]",0.702,False,2026-03-27,2,0,0.0,0,5,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.12,OVER,-0.38,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10878763,175663,Peyton Krebs,BUF,F,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8481522,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,1.0,-1.0,-2.0,0.0,-1.0,-1.0,-1.0,2.0,-1.0,2.0,-0.6,-0.2,-0.2,,,,,,,,,OK,"[11.216666666666667, 6.416666666666667, 14.766666666666667, 15.783333333333333, 16.883333333333333, 12.416666666666666, 14.033333333333333, 16.966666666666665, 24.466666666666665, 14.533333333333333]",0.702,False,2026-03-27,2,0,0.2,1,4,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.26,OVER,-0.24,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10878764,175663,Peyton Krebs,BUF,F,Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,points,SKATER,DET,1,8481522,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.3,0.3,,,,,,,,,OK,"[11.216666666666667, 6.416666666666667, 14.766666666666667, 15.783333333333333, 16.883333333333333, 12.416666666666666, 14.033333333333333, 16.966666666666665, 24.466666666666665, 14.533333333333333]",0.702,False,2026-03-27,2,0,0.0,0,5,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.12,OVER,-0.38,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10878765,218218,Rasmus Dahlin,BUF,D,Assists,0.5,standard,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,assists,SKATER,DET,1,8480839,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,0.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.4,0.9,0.9,,,,,,,,,OK,"[33.18333333333333, 19.933333333333334, 27.466666666666665, 19.483333333333334, 23.066666666666666, 22.283333333333335, 21.066666666666666, 23.8, 29.016666666666666, 21.2]",0.824,False,2026-03-27,2,0,0.8,4,1,5,0.5,5,5,5,5,10,0.5,5,5,10,0.5,10,0.62,OVER,0.12,0.5,10.0,5.0,5.0,NEUTRAL,,,0.5,0.0,stable,,
10878766,218218,Rasmus Dahlin,BUF,D,Plus/Minus,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,plus/minus,SKATER,DET,1,8480839,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,0.0,2.0,0.0,1.0,-2.0,-1.0,1.0,2.0,0.0,1.0,0.2,0.4,0.4,,,,,,,,,OK,"[33.18333333333333, 19.933333333333334, 27.466666666666665, 19.483333333333334, 23.066666666666666, 22.283333333333335, 21.066666666666666, 23.8, 29.016666666666666, 21.2]",0.824,False,2026-03-27,2,0,0.4,2,3,5,0.5,5,5,5,5,10,0.5,5,5,10,0.5,10,0.46,OVER,-0.04,0.5,10.0,5.0,5.0,NEUTRAL,,,0.5,0.0,stable,,
10878767,218218,Rasmus Dahlin,BUF,D,Points,0.5,goblin,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,points,SKATER,DET,1,8480839,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,1.0,5.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,1.3,1.3,,,,,,,,,OK,"[33.18333333333333, 19.933333333333334, 27.466666666666665, 19.483333333333334, 23.066666666666666, 22.283333333333335, 21.066666666666666, 23.8, 29.016666666666666, 21.2]",0.824,False,2026-03-27,2,0,1.0,5,0,5,0.7,7,3,7,3,10,0.7,7,3,10,0.7,10,0.82,OVER,0.32,0.7,10.0,7.0,3.0,HOT,,,0.5,0.0,stable,,
10878768,218218,Rasmus Dahlin,BUF,D,Power Play Points,0.5,demon,False,DET,DET,BUF,2026-03-27T19:00:00.000-04:00,139235,2026-03-27T18:56:27Z,power_play_points,SKATER,DET,1,8480839,False,,3.098,27.744,0.771,2.915,28.244,0.226,82.0,19.0,Avg,J. Gibson,0.909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,UNSUPPORTED_PROP,"[33.18333333333333, 19.933333333333334, 27.466666666666665, 19.483333333333334, 23.066666666666666, 22.283333333333335, 21.066666666666666, 23.8, 29.016666666666666, 21.2]",0.824,False,2026-03-27,2,0,0.0,0,5,5,0.1,1,9,1,9,10,0.1,2,18,20,0.0667,30,0.0567,OVER,-0.4433,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
