SEASON,EVENT_ID,GAME_DATE,TEAM,ESPN_ATHLETE_ID,PLAYER,PLAYER_NORM,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA
2025-26,401810660,2026-02-21,MIA,3059319,Andrew Wiggins,andrew wiggins,27,13,7,2,0,1,1,5.0,12.0,3.0,6.0,0.0,0.0
2025-26,401810660,2026-02-21,MIA,4066261,Bam Adebayo,bam adebayo,27,17,8,5,1,0,0,8.0,14.0,1.0,4.0,0.0,2.0
2025-26,401810660,2026-02-21,MIA,2595516,Norman Powell,norman powell,25,15,3,2,1,0,2,5.0,13.0,2.0,8.0,3.0,3.0
2025-26,401810660,2026-02-21,MIA,4278053,Davion Mitchell,davion mitchell,27,7,5,7,1,3,2,3.0,5.0,1.0,3.0,0.0,0.0
2025-26,401810660,2026-02-21,MIA,4601025,Pelle Larsson,pelle larsson,32,12,6,1,2,0,1,6.0,9.0,0.0,0.0,0.0,0.0
2025-26,401810660,2026-02-21,MIA,3899664,Simone Fontecchio,simone fontecchio,3,3,0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0
2025-26,401810660,2026-02-21,MIA,4431772,Myron Gardner,myron gardner,7,3,2,1,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0
2025-26,401810660,2026-02-21,MIA,4431786,Keshad Johnson,keshad johnson,3,5,1,0,0,0,0,2.0,3.0,1.0,1.0,0.0,0.0
2025-26,401810660,2026-02-21,MIA,4432848,Jaime Jaquez Jr.,jaime jaquez,27,10,5,4,0,0,2,5.0,9.0,0.0,1.0,0.0,0.0
2025-26,401810660,2026-02-21,MIA,4997528,Nikola Jovic,nikola jovic,3,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
2025-26,401810660,2026-02-21,MIA,5105623,Kel'el Ware,kel el ware,18,14,12,1,0,0,0,6.0,15.0,2.0,5.0,0.0,0.0
2025-26,401810660,2026-02-21,MIA,4066993,Dru Smith,dru smith,3,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810660,2026-02-21,MIA,4395725,Tyler Herro,tyler herro,23,24,4,3,1,0,0,9.0,14.0,2.0,4.0,4.0,4.0
2025-26,401810660,2026-02-21,MIA,5214640,Kasparas Jakucionis,kasparas jakucionis,17,4,5,3,2,0,0,1.0,3.0,0.0,1.0,2.0,2.0
2025-26,401810660,2026-02-21,ATL,4431680,Onyeka Okongwu,onyeka okongwu,29,22,3,3,1,2,0,8.0,12.0,4.0,5.0,2.0,4.0
2025-26,401810660,2026-02-21,ATL,4701230,Jalen Johnson,jalen johnson,35,16,16,11,0,0,3,6.0,22.0,2.0,5.0,2.0,2.0
2025-26,401810660,2026-02-21,ATL,5211175,Zaccharie Risacher,zaccharie risacher,23,4,4,0,0,1,0,1.0,8.0,1.0,3.0,1.0,2.0
2025-26,401810660,2026-02-21,ATL,4278039,Nickeil Alexander-Walker,nickeil alexander walker,37,20,3,3,0,0,4,8.0,17.0,4.0,9.0,0.0,0.0
2025-26,401810660,2026-02-21,ATL,4869342,Dyson Daniels,dyson daniels,29,4,7,3,2,0,2,2.0,7.0,0.0,1.0,0.0,1.0
2025-26,401810660,2026-02-21,ATL,4280151,Corey Kispert,corey kispert,24,6,3,3,0,0,1,2.0,5.0,1.0,3.0,1.0,2.0
2025-26,401810660,2026-02-21,ATL,4712863,Mouhamed Gueye,mouhamed gueye,13,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810660,2026-02-21,ATL,3146557,Jock Landale,jock landale,19,3,6,1,0,0,0,1.0,7.0,0.0,4.0,1.0,2.0
2025-26,401810660,2026-02-21,ATL,2490149,CJ McCollum,cj mccollum,27,20,2,1,0,0,3,8.0,16.0,4.0,8.0,0.0,0.0
2025-26,401810660,2026-02-21,ATL,4279118,Keaton Wallace,keaton wallace,3,2,1,1,0,0,0,0.0,1.0,0.0,0.0,2.0,2.0
2025-26,401810661,2026-02-21,DAL,6609,Khris Middleton,khris middleton,30,18,6,2,2,0,2,6.0,14.0,1.0,3.0,5.0,6.0
2025-26,401810661,2026-02-21,DAL,4278049,Daniel Gafford,daniel gafford,24,8,5,1,2,2,1,4.0,7.0,0.0,0.0,0.0,0.0
2025-26,401810661,2026-02-21,DAL,4278078,P.J. Washington,p j washington,36,12,12,2,2,0,0,5.0,17.0,2.0,5.0,0.0,2.0
2025-26,401810661,2026-02-21,DAL,4278594,Naji Marshall,naji marshall,33,15,5,3,3,0,3,5.0,16.0,0.0,4.0,5.0,7.0
2025-26,401810661,2026-02-21,DAL,3135046,Tyus Jones,tyus jones,26,13,1,6,0,0,0,6.0,10.0,1.0,1.0,0.0,0.0
2025-26,401810661,2026-02-21,DAL,3138160,Caleb Martin,caleb martin,15,4,2,1,2,0,1,1.0,2.0,0.0,0.0,2.0,2.0
2025-26,401810661,2026-02-21,DAL,4277848,Marvin Bagley III,marvin bagley,24,15,13,0,0,1,1,5.0,9.0,1.0,2.0,4.0,4.0
2025-26,401810661,2026-02-21,DAL,6475,Klay Thompson,klay thompson,28,11,0,2,1,0,1,4.0,12.0,3.0,9.0,0.0,0.0
2025-26,401810661,2026-02-21,DAL,4397040,Brandon Williams,brandon williams,18,13,1,4,0,0,2,4.0,8.0,0.0,1.0,5.0,8.0
2025-26,401810661,2026-02-21,DAL,5170947,AJ Johnson,aj johnson,5,2,0,0,0,0,1,1.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810661,2026-02-21,MIN,3064514,Julius Randle,julius randle,29,13,5,3,1,0,5,4.0,15.0,1.0,4.0,4.0,4.0
2025-26,401810661,2026-02-21,MIN,4431671,Jaden McDaniels,jaden mcdaniels,34,7,8,5,2,1,6,3.0,11.0,1.0,4.0,0.0,1.0
2025-26,401810661,2026-02-21,MIN,3032976,Rudy Gobert,rudy gobert,32,22,17,1,1,3,2,9.0,11.0,0.0,1.0,4.0,8.0
2025-26,401810661,2026-02-21,MIN,3934673,Donte DiVincenzo,donte divincenzo,31,9,5,9,1,0,1,3.0,5.0,3.0,5.0,0.0,0.0
2025-26,401810661,2026-02-21,MIN,4594268,Anthony Edwards,anthony edwards,38,40,6,1,1,0,3,16.0,30.0,5.0,13.0,3.0,4.0
2025-26,401810661,2026-02-21,MIN,5279133,Joan Beringer,joan beringer,4,2,0,0,0,2,0,1.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810661,2026-02-21,MIN,4396971,Naz Reid,naz reid,30,21,7,4,1,2,2,8.0,14.0,4.0,8.0,1.0,2.0
2025-26,401810661,2026-02-21,MIN,4397002,Ayo Dosunmu,ayo dosunmu,27,5,2,3,0,0,0,2.0,9.0,1.0,5.0,0.0,0.0
2025-26,401810661,2026-02-21,MIN,4592492,Bones Hyland,bones hyland,15,3,4,2,0,0,0,1.0,3.0,1.0,2.0,0.0,0.0
2025-26,401810662,2026-02-21,MIL,3134907,Kyle Kuzma,kyle kuzma,25,14,3,4,1,0,1,6.0,11.0,2.0,5.0,0.0,0.0
2025-26,401810662,2026-02-21,MIL,4277922,Jericho Sims,jericho sims,19,4,6,1,0,2,2,2.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810662,2026-02-21,MIL,4397140,Kevin Porter Jr.,kevin porter,32,25,2,7,2,1,1,10.0,15.0,0.0,1.0,5.0,6.0
2025-26,401810662,2026-02-21,MIL,4397475,AJ Green,aj green,30,0,2,4,1,0,2,0.0,4.0,0.0,4.0,0.0,0.0
2025-26,401810662,2026-02-21,MIL,4591725,Ryan Rollins,ryan rollins,35,27,2,6,4,2,2,10.0,15.0,7.0,10.0,0.0,0.0
2025-26,401810662,2026-02-21,MIL,3064482,Bobby Portis,bobby portis,27,17,11,1,0,1,0,8.0,12.0,1.0,3.0,0.0,0.0
2025-26,401810662,2026-02-21,MIL,3102533,Thanasis Antetokounmpo,thanasis antetokounmpo,2,2,1,1,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
2025-26,401810662,2026-02-21,MIL,4397233,Pete Nance,pete nance,22,10,5,2,0,1,1,4.0,8.0,2.0,4.0,0.0,0.0
2025-26,401810662,2026-02-21,MIL,4997526,Ousmane Dieng,ousmane dieng,22,10,2,1,0,1,2,3.0,6.0,1.0,1.0,3.0,4.0
2025-26,401810662,2026-02-21,MIL,4277843,Gary Trent Jr.,gary trent,2,3,0,0,0,0,0,1.0,2.0,1.0,2.0,0.0,0.0
2025-26,401810662,2026-02-21,MIL,4432174,Cam Thomas,cam thomas,21,27,3,1,0,0,2,11.0,17.0,1.0,6.0,4.0,6.0
2025-26,401810662,2026-02-21,MIL,4432190,Andre Jackson Jr.,andre jackson,2,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810662,2026-02-21,NO,4277813,Herbert Jones,herbert jones,32,8,4,3,0,0,1,3.0,10.0,0.0,6.0,2.0,2.0
2025-26,401810662,2026-02-21,NO,4395628,Zion Williamson,zion williamson,30,32,2,2,0,0,0,13.0,17.0,0.0,0.0,6.0,8.0
2025-26,401810662,2026-02-21,NO,4869780,Derik Queen,derik queen,28,18,9,4,3,2,4,7.0,10.0,0.0,0.0,4.0,6.0
2025-26,401810662,2026-02-21,NO,4397136,Saddiq Bey,saddiq bey,36,22,6,3,3,1,2,7.0,14.0,2.0,7.0,6.0,6.0
2025-26,401810662,2026-02-21,NO,4576086,Bryce McGowens,bryce mcgowens,30,10,1,0,2,0,0,5.0,12.0,0.0,3.0,0.0,1.0
2025-26,401810662,2026-02-21,NO,4997538,Karlo Matkovic,karlo matkovic,25,9,7,2,0,2,2,4.0,4.0,1.0,1.0,0.0,0.0
2025-26,401810662,2026-02-21,NO,4277956,Jordan Poole,jordan poole,25,3,4,3,0,0,0,1.0,6.0,1.0,4.0,0.0,0.0
2025-26,401810662,2026-02-21,NO,4683750,Jordan Hawkins,jordan hawkins,5,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810662,2026-02-21,NO,5144091,Jeremiah Fears,jeremiah fears,29,16,4,5,2,0,3,7.0,13.0,0.0,3.0,2.0,5.0
2025-26,401810663,2026-02-21,BKN,4278104,Michael Porter Jr.,michael porter,38,22,9,5,2,0,2,6.0,16.0,1.0,9.0,9.0,11.0
2025-26,401810663,2026-02-21,BKN,4712896,Noah Clowney,noah clowney,27,8,5,1,1,0,2,3.0,9.0,1.0,6.0,1.0,1.0
2025-26,401810663,2026-02-21,BKN,4432194,Day'Ron Sharpe,day ron sharpe,27,12,8,2,2,1,2,6.0,8.0,0.0,0.0,0.0,2.0
2025-26,401810663,2026-02-21,BKN,5175643,Egor Demin,egor demin,28,3,5,3,1,2,0,1.0,10.0,1.0,8.0,0.0,0.0
2025-26,401810663,2026-02-21,BKN,5279130,Nolan Traore,nolan traore,27,17,1,3,2,1,4,5.0,11.0,1.0,4.0,6.0,6.0
2025-26,401810663,2026-02-21,BKN,4431714,Jalen Wilson,jalen wilson,16,5,2,0,2,0,2,1.0,2.0,1.0,2.0,2.0,2.0
2025-26,401810663,2026-02-21,BKN,5107173,Danny Wolf,danny wolf,23,8,3,2,0,2,1,4.0,12.0,0.0,5.0,0.0,0.0
2025-26,401810663,2026-02-21,BKN,3907823,Terance Mann,terance mann,24,3,4,2,1,1,2,1.0,3.0,1.0,3.0,0.0,0.0
2025-26,401810663,2026-02-21,BKN,4397018,Ochai Agbaji,ochai agbaji,11,4,1,0,0,0,2,1.0,6.0,1.0,3.0,1.0,2.0
2025-26,401810663,2026-02-21,BKN,5037873,Drake Powell,drake powell,20,4,2,1,0,0,3,1.0,2.0,0.0,1.0,2.0,2.0
2025-26,401810663,2026-02-21,OKC,4222252,Isaiah Hartenstein,isaiah hartenstein,24,10,8,4,1,2,1,4.0,6.0,0.0,0.0,2.0,4.0
2025-26,401810663,2026-02-21,OKC,4433255,Chet Holmgren,chet holmgren,26,15,7,2,0,0,4,3.0,6.0,2.0,2.0,7.0,7.0
2025-26,401810663,2026-02-21,OKC,4397020,Luguentz Dort,luguentz dort,29,10,2,2,0,1,0,3.0,9.0,2.0,6.0,2.0,2.0
2025-26,401810663,2026-02-21,OKC,4397183,Aaron Wiggins,aaron wiggins,28,7,4,0,1,0,1,3.0,11.0,1.0,4.0,0.0,0.0
2025-26,401810663,2026-02-21,OKC,4683692,Cason Wallace,cason wallace,30,8,4,6,4,0,4,4.0,13.0,0.0,5.0,0.0,0.0
2025-26,401810663,2026-02-21,OKC,4395676,Buddy Boeheim,buddy boeheim,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810663,2026-02-21,OKC,4432823,Jaylin Williams,jaylin williams,18,7,4,2,0,0,1,2.0,4.0,1.0,2.0,2.0,2.0
2025-26,401810663,2026-02-21,OKC,4684208,Brooks Barnhizer,brooks barnhizer,2,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810663,2026-02-21,OKC,2991350,Alex Caruso,alex caruso,11,0,0,3,1,0,1,0.0,5.0,0.0,3.0,0.0,0.0
2025-26,401810663,2026-02-21,OKC,3133626,Kenrich Williams,kenrich williams,15,7,2,0,1,1,1,2.0,5.0,1.0,2.0,2.0,2.0
2025-26,401810663,2026-02-21,OKC,4395702,Isaiah Joe,isaiah joe,22,11,7,1,2,0,1,3.0,6.0,2.0,3.0,3.0,4.0
2025-26,401810663,2026-02-21,OKC,4683778,Jared McCain,jared mccain,23,21,4,0,1,0,1,7.0,12.0,3.0,6.0,4.0,4.0
2025-26,401810663,2026-02-21,OKC,5159925,Nikola Topic,nikola topic,11,9,3,2,0,0,3,4.0,6.0,1.0,2.0,0.0,0.0
2025-26,401810665,2026-02-21,DEN,3138196,Cameron Johnson,cameron johnson,27,15,4,4,2,2,0,3.0,8.0,2.0,5.0,7.0,8.0
2025-26,401810665,2026-02-21,DEN,3112335,Nikola Jokic,nikola jokic,29,32,9,7,4,0,2,10.0,15.0,3.0,4.0,9.0,11.0
2025-26,401810665,2026-02-21,DEN,3936299,Jamal Murray,jamal murray,25,25,6,6,1,0,2,6.0,12.0,6.0,12.0,7.0,7.0
2025-26,401810665,2026-02-21,DEN,4431767,Christian Braun,christian braun,27,11,8,7,0,0,2,4.0,6.0,2.0,3.0,1.0,2.0
2025-26,401810665,2026-02-21,DEN,4432181,Julian Strawther,julian strawther,29,19,6,4,1,0,1,9.0,16.0,1.0,4.0,0.0,0.0
2025-26,401810665,2026-02-21,DEN,4431690,Zeke Nnaji,zeke nnaji,8,2,2,1,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810665,2026-02-21,DEN,4433607,DaRon Holmes II,daron holmes,7,9,3,1,0,0,1,4.0,7.0,1.0,3.0,0.0,0.0
2025-26,401810665,2026-02-21,DEN,4592427,Spencer Jones,spencer jones,30,10,10,2,0,1,1,4.0,6.0,2.0,2.0,0.0,0.0
2025-26,401810665,2026-02-21,DEN,6477,Jonas Valanciunas,jonas valanciunas,12,6,7,1,0,0,1,3.0,8.0,0.0,0.0,0.0,0.0
2025-26,401810665,2026-02-21,DEN,2528210,Tim Hardaway Jr.,tim hardaway,19,19,2,3,2,0,2,7.0,11.0,4.0,7.0,1.0,2.0
2025-26,401810665,2026-02-21,DEN,4065670,Bruce Brown,bruce brown,20,6,2,1,1,0,2,3.0,4.0,0.0,1.0,0.0,0.0
2025-26,401810665,2026-02-21,DEN,4683834,KJ Simpson,kj simpson,7,3,1,4,0,0,0,1.0,2.0,0.0,0.0,1.0,2.0
2025-26,401810665,2026-02-21,POR,2991070,Jerami Grant,jerami grant,25,6,3,0,0,1,2,3.0,6.0,0.0,0.0,0.0,0.0
2025-26,401810665,2026-02-21,POR,4431736,Toumani Camara,toumani camara,26,10,1,1,1,0,3,4.0,11.0,2.0,8.0,0.0,2.0
2025-26,401810665,2026-02-21,POR,4683021,Deni Avdija,deni avdija,30,15,8,13,0,0,6,5.0,10.0,0.0,4.0,5.0,7.0
2025-26,401810665,2026-02-21,POR,5105565,Donovan Clingan,donovan clingan,19,15,9,2,0,0,0,6.0,12.0,3.0,6.0,0.0,0.0
2025-26,401810665,2026-02-21,POR,3995,Jrue Holiday,jrue holiday,25,19,2,2,1,0,3,6.0,10.0,4.0,8.0,3.0,3.0
2025-26,401810665,2026-02-21,POR,4594326,Kris Murray,kris murray,9,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
2025-26,401810665,2026-02-21,POR,4066211,Robert Williams III,robert williams,12,2,3,1,0,1,0,1.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810665,2026-02-21,POR,5217746,Yang Hansen,yang hansen,8,4,1,0,0,1,1,1.0,4.0,0.0,1.0,2.0,6.0
2025-26,401810665,2026-02-21,POR,3907498,Matisse Thybulle,matisse thybulle,13,5,2,1,3,0,2,1.0,5.0,1.0,4.0,2.0,2.0
2025-26,401810665,2026-02-21,POR,4578893,Vit Krejci,vit krejci,17,11,1,0,0,0,1,4.0,7.0,2.0,5.0,1.0,1.0
2025-26,401810665,2026-02-21,POR,4597259,Javonte Cooke,javonte cooke,6,0,2,0,0,0,0,0.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810665,2026-02-21,POR,4683678,Scoot Henderson,scoot henderson,21,11,1,3,0,0,0,3.0,11.0,3.0,7.0,2.0,2.0
2025-26,401810665,2026-02-21,POR,4683935,Blake Wesley,blake wesley,12,4,1,1,1,0,0,1.0,3.0,0.0,1.0,2.0,4.0
2025-26,401810665,2026-02-21,POR,5081727,Sidy Cissoko,sidy cissoko,16,0,1,1,2,2,0,0.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810664,2026-02-21,LAC,6450,Kawhi Leonard,kawhi leonard,31,31,4,5,0,0,5,11.0,19.0,4.0,6.0,5.0,5.0
2025-26,401810664,2026-02-21,LAC,3908845,John Collins,john collins,16,12,1,0,1,0,2,5.0,8.0,1.0,2.0,1.0,2.0
2025-26,401810664,2026-02-21,LAC,3936099,Derrick Jones Jr.,derrick jones,39,13,8,2,1,2,1,6.0,10.0,1.0,3.0,0.0,1.0
2025-26,401810664,2026-02-21,LAC,3448,Brook Lopez,brook lopez,35,16,10,1,2,3,0,7.0,12.0,1.0,3.0,1.0,1.0
2025-26,401810664,2026-02-21,LAC,2991139,Kris Dunn,kris dunn,35,8,5,8,0,0,2,4.0,4.0,0.0,0.0,0.0,0.0
2025-26,401810664,2026-02-21,LAC,3416,Nicolas Batum,nicolas batum,15,0,3,2,1,0,0,0.0,2.0,0.0,2.0,0.0,0.0
2025-26,401810664,2026-02-21,LAC,5108024,Yanic Konan Niederhauser,yanic konan niederhauser,13,6,3,1,1,0,2,2.0,3.0,0.0,0.0,2.0,2.0
2025-26,401810664,2026-02-21,LAC,4396818,Jordan Miller,jordan miller,25,10,1,4,1,0,1,3.0,8.0,0.0,1.0,4.0,4.0
2025-26,401810664,2026-02-21,LAC,4683634,Bennedict Mathurin,bennedict mathurin,32,26,7,2,0,0,3,7.0,16.0,1.0,4.0,11.0,14.0
2025-26,401810664,2026-02-21,LAL,1966,LeBron James,lebron james,33,13,3,11,1,0,3,5.0,13.0,1.0,3.0,2.0,2.0
2025-26,401810664,2026-02-21,LAL,4278129,Deandre Ayton,deandre ayton,28,13,7,1,0,1,1,5.0,10.0,0.0,0.0,3.0,3.0
2025-26,401810664,2026-02-21,LAL,2990992,Marcus Smart,marcus smart,29,7,2,0,1,1,1,3.0,4.0,1.0,2.0,0.0,2.0
2025-26,401810664,2026-02-21,LAL,3945274,Luka Doncic,luka doncic,38,38,6,11,3,1,2,11.0,25.0,8.0,14.0,8.0,11.0
2025-26,401810664,2026-02-21,LAL,4066457,Austin Reaves,austin reaves,33,29,6,2,2,0,3,9.0,15.0,4.0,5.0,7.0,7.0
2025-26,401810664,2026-02-21,LAL,4066648,Rui Hachimura,rui hachimura,26,3,2,2,1,0,0,1.0,4.0,1.0,3.0,0.0,0.0
2025-26,401810664,2026-02-21,LAL,4278077,Jarred Vanderbilt,jarred vanderbilt,10,2,0,2,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810664,2026-02-21,LAL,4592691,Jake LaRavia,jake laravia,14,3,1,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0
2025-26,401810664,2026-02-21,LAL,4397077,Jaxson Hayes,jaxson hayes,11,8,3,0,0,1,0,4.0,5.0,0.0,0.0,0.0,0.0
2025-26,401810664,2026-02-21,LAL,3913174,Luke Kennard,luke kennard,18,9,2,1,0,0,2,4.0,6.0,1.0,3.0,0.0,0.0
2025-26,401810666,2026-02-21,ORL,4432573,Paolo Banchero,paolo banchero,47,26,14,8,0,4,6,11.0,28.0,0.0,2.0,4.0,4.0
2025-26,401810666,2026-02-21,ORL,4702382,Tristan da Silva,tristan da silva,38,5,9,3,0,3,0,2.0,10.0,1.0,6.0,0.0,0.0
2025-26,401810666,2026-02-21,ORL,4277847,Wendell Carter Jr.,wendell carter,34,7,11,1,0,0,2,2.0,4.0,0.0,2.0,3.0,3.0
2025-26,401810666,2026-02-21,ORL,4066320,Desmond Bane,desmond bane,40,34,4,3,2,1,2,12.0,18.0,5.0,9.0,5.0,5.0
2025-26,401810666,2026-02-21,ORL,4712849,Anthony Black,anthony black,45,10,4,4,1,1,2,4.0,12.0,0.0,5.0,2.0,2.0
2025-26,401810666,2026-02-21,ORL,3150844,Moritz Wagner,moritz wagner,12,7,2,1,0,0,0,2.0,4.0,1.0,2.0,2.0,3.0
2025-26,401810666,2026-02-21,ORL,4065654,Jonathan Isaac,jonathan isaac,8,2,2,0,0,1,0,1.0,1.0,0.0,0.0,0.0,2.0
2025-26,401810666,2026-02-21,ORL,5214637,Noah Penda,noah penda,6,0,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810666,2026-02-21,ORL,4348700,Goga Bitadze,goga bitadze,9,4,3,0,0,1,1,2.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810666,2026-02-21,ORL,3133635,Jevon Carter,jevon carter,33,15,2,2,2,2,3,6.0,14.0,3.0,11.0,0.0,0.0
2025-26,401810666,2026-02-21,ORL,5105806,Jett Howard,jett howard,19,0,1,1,1,2,0,0.0,4.0,0.0,2.0,0.0,0.0
2025-26,401810666,2026-02-21,PHX,2583632,Royce O'Neale,royce o neale,46,6,7,4,2,2,1,2.0,10.0,2.0,9.0,0.0,0.0
2025-26,401810666,2026-02-21,PHX,3155526,Dillon Brooks,dillon brooks,7,5,3,0,0,0,0,2.0,7.0,1.0,3.0,0.0,0.0
2025-26,401810666,2026-02-21,PHX,4701232,Mark Williams,mark williams,28,9,9,1,0,0,1,4.0,10.0,0.0,0.0,1.0,1.0
2025-26,401810666,2026-02-21,PHX,4278585,Collin Gillespie,collin gillespie,45,19,5,6,1,0,1,6.0,17.0,3.0,10.0,4.0,5.0
2025-26,401810666,2026-02-21,PHX,4437244,Jalen Green,jalen green,37,16,7,5,3,0,1,6.0,26.0,2.0,11.0,2.0,6.0
2025-26,401810666,2026-02-21,PHX,4277957,Isaiah Livers,isaiah livers,15,0,2,0,0,0,0,0.0,4.0,0.0,1.0,0.0,0.0
2025-26,401810666,2026-02-21,PHX,4601023,Oso Ighodaro,oso ighodaro,30,11,12,1,2,0,2,5.0,7.0,0.0,0.0,1.0,1.0
2025-26,401810666,2026-02-21,PHX,4888725,Ryan Dunn,ryan dunn,22,3,7,0,0,1,0,1.0,4.0,1.0,3.0,0.0,2.0
2025-26,401810666,2026-02-21,PHX,3135045,Grayson Allen,grayson allen,33,27,7,2,1,1,2,8.0,22.0,4.0,14.0,7.0,7.0
2025-26,401810666,2026-02-21,PHX,4278402,Jordan Goodwin,jordan goodwin,25,17,6,1,2,0,0,6.0,10.0,3.0,4.0,2.0,2.0
2025-26,401810666,2026-02-21,PHX,4280245,Jamaree Bouyea,jamaree bouyea,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810667,2026-02-22,PHI,4870562,Dominick Barlow,dominick barlow,29,9,5,0,1,2,1,3.0,9.0,0.0,1.0,3.0,5.0
2025-26,401810667,2026-02-22,PHI,6585,Andre Drummond,andre drummond,21,5,12,1,1,1,2,2.0,7.0,0.0,2.0,1.0,2.0
2025-26,401810667,2026-02-22,PHI,3133603,Kelly Oubre Jr.,kelly oubre,33,25,5,2,1,0,0,7.0,15.0,4.0,10.0,7.0,8.0
2025-26,401810667,2026-02-22,PHI,4431678,Tyrese Maxey,tyrese maxey,36,27,3,7,5,0,5,9.0,23.0,2.0,11.0,7.0,8.0
2025-26,401810667,2026-02-22,PHI,5124612,VJ Edgecombe,vj edgecombe,35,14,5,3,0,0,1,5.0,14.0,1.0,5.0,3.0,3.0
2025-26,401810667,2026-02-22,PHI,4432446,Jabari Walker,jabari walker,16,9,6,1,1,0,0,3.0,5.0,2.0,3.0,1.0,1.0
2025-26,401810667,2026-02-22,PHI,4711297,Justin Edwards,justin edwards,6,2,0,0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810667,2026-02-22,PHI,5105637,Adem Bona,adem bona,21,4,10,1,0,1,0,1.0,2.0,0.0,0.0,2.0,2.0
2025-26,401810667,2026-02-22,PHI,3064230,Cameron Payne,cameron payne,13,5,0,1,1,0,0,2.0,7.0,1.0,6.0,0.0,0.0
2025-26,401810667,2026-02-22,PHI,4397014,Quentin Grimes,quentin grimes,26,11,1,3,0,1,1,3.0,9.0,2.0,7.0,3.0,4.0
2025-26,401810667,2026-02-22,PHI,4397179,Tyrese Martin,tyrese martin,2,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810667,2026-02-22,NO,4277813,Herbert Jones,herbert jones,32,14,1,3,1,1,2,5.0,11.0,2.0,5.0,2.0,2.0
2025-26,401810667,2026-02-22,NO,4395628,Zion Williamson,zion williamson,33,21,6,8,3,1,1,7.0,14.0,0.0,0.0,7.0,8.0
2025-26,401810667,2026-02-22,NO,3442,DeAndre Jordan,deandre jordan,32,6,15,0,0,4,2,2.0,3.0,0.0,0.0,2.0,4.0
2025-26,401810667,2026-02-22,NO,4869780,Derik Queen,derik queen,21,10,9,0,0,0,3,2.0,5.0,1.0,1.0,5.0,6.0
2025-26,401810667,2026-02-22,NO,4397136,Saddiq Bey,saddiq bey,27,20,4,2,0,0,3,7.0,14.0,4.0,7.0,2.0,2.0
2025-26,401810667,2026-02-22,NO,4997538,Karlo Matkovic,karlo matkovic,18,12,3,0,0,2,1,3.0,3.0,2.0,2.0,4.0,4.0
2025-26,401810667,2026-02-22,NO,4277956,Jordan Poole,jordan poole,24,23,3,5,1,0,0,8.0,15.0,5.0,11.0,2.0,2.0
2025-26,401810667,2026-02-22,NO,4576086,Bryce McGowens,bryce mcgowens,27,13,1,1,0,0,0,4.0,5.0,3.0,4.0,2.0,4.0
2025-26,401810667,2026-02-22,NO,4683750,Jordan Hawkins,jordan hawkins,1,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810667,2026-02-22,NO,5144091,Jeremiah Fears,jeremiah fears,25,7,7,6,0,0,2,2.0,10.0,0.0,3.0,3.0,6.0
2025-26,401810668,2026-02-22,MEM,4595400,Olivier-Maxence Prosper,olivier maxence prosper,26,9,3,4,4,0,1,3.0,4.0,1.0,2.0,2.0,2.0
2025-26,401810668,2026-02-22,MEM,4684806,Taylor Hendricks,taylor hendricks,24,4,2,0,1,1,1,1.0,4.0,1.0,2.0,1.0,4.0
2025-26,401810668,2026-02-22,MEM,5112087,Jaylen Wells,jaylen wells,27,25,2,2,2,0,2,10.0,13.0,3.0,5.0,2.0,2.0
2025-26,401810668,2026-02-22,MEM,4065733,Ty Jerome,ty jerome,22,17,6,4,2,0,2,6.0,16.0,3.0,8.0,2.0,2.0
