PLAYER_NAME,PLAYER_NORM,team_pp,def_league,season_avg,games,category,prop_norm,team_slate,TEAM,rank_on_team,leader_side,PLAYER_NAME_split,league,def_bucket,n_games,n,n_elite,n_weak,over_rate,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,def_boost_hist,overperform_vs_weak,fades_vs_elite,player
Emiliano Buendía,emiliano buendia,ASTON VILLA,EPL,0.0,9,assists,assists,ASTON VILLA,ASTON VILLA,3,bottom,Emiliano Buendía,EPL,weak,6,6,1,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Emiliano Buendía
John McGinn,john mcginn,ASTON VILLA,EPL,0.3333333333333333,6,assists,assists,ASTON VILLA,ASTON VILLA,1,top,John McGinn,EPL,weak,3,3,0,2,0.3333333333333333,0.005555555555555554,,0.175,-0.3333333333333333,,0.5,,,,False,False,John McGinn
Lucas Digne,lucas digne,ASTON VILLA,EPL,0.2222222222222222,9,assists,assists,ASTON VILLA,ASTON VILLA,2,top,Lucas Digne,EPL,weak,6,6,1,4,0.3333333333333333,0.22757936507936508,1.0,0.14136904761904762,-0.2,-0.5830149794710419,0.25,1.0,-0.8586309523809523,-0.8586309523809523,False,False,Lucas Digne
Ollie Watkins,ollie watkins,ASTON VILLA,EPL,0.2222222222222222,9,assists,assists,ASTON VILLA,ASTON VILLA,3,top,Ollie Watkins,EPL,weak,6,6,1,4,0.3333333333333333,0.22757936507936508,1.0,0.14136904761904762,-0.2,-0.5830149794710419,0.25,1.0,-0.8586309523809523,-0.8586309523809523,False,False,Ollie Watkins
Amadou Onana,amadou onana,ASTON VILLA,EPL,0.0,5,goals,goals,ASTON VILLA,ASTON VILLA,1,bottom,Amadou Onana,EPL,elite,2,2,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Amadou Onana
Emiliano Martínez,emiliano martinez,ASTON VILLA,EPL,0.0,9,goals,goals,ASTON VILLA,ASTON VILLA,2,bottom,Emiliano Martínez,EPL,weak,7,7,2,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Emiliano Martínez
Ezri Konsa,ezri konsa,ASTON VILLA,EPL,0.0,9,goals,goals,ASTON VILLA,ASTON VILLA,3,bottom,Ezri Konsa,EPL,weak,6,6,1,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Ezri Konsa
Ollie Watkins,ollie watkins,ASTON VILLA,EPL,0.6666666666666666,9,goals,goals,ASTON VILLA,ASTON VILLA,1,top,Ollie Watkins,EPL,weak,6,6,1,4,0.6666666666666666,0.6202380952380953,1.75,0.6428571428571428,-0.6,-0.22501805005574102,0.75,1.0,-1.1071428571428572,-1.1071428571428572,False,False,Ollie Watkins
John McGinn,john mcginn,ASTON VILLA,EPL,0.3333333333333333,6,goals,goals,ASTON VILLA,ASTON VILLA,2,top,John McGinn,EPL,weak,3,3,0,2,0.3333333333333333,0.07222222222222226,,0.275,-0.3333333333333333,,0.5,,,,False,False,John McGinn
Morgan Rogers,morgan rogers,ASTON VILLA,EPL,0.2222222222222222,9,goals,goals,ASTON VILLA,ASTON VILLA,3,top,Morgan Rogers,EPL,weak,6,6,1,4,0.3333333333333333,0.22757936507936508,1.0,0.14136904761904762,-0.2,-0.5830149794710419,0.25,1.0,-0.8586309523809523,-0.8586309523809523,False,False,Morgan Rogers
Marco Bizot,marco bizot,ASTON VILLA,EPL,0.0,9,saves,saves,ASTON VILLA,ASTON VILLA,1,bottom,Marco Bizot,EPL,weak,6,6,1,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Marco Bizot
Emiliano Martínez,emiliano martinez,ASTON VILLA,EPL,3.0,9,saves,saves,ASTON VILLA,ASTON VILLA,2,bottom,Emiliano Martínez,EPL,weak,6,6,1,4,0.6666666666666666,0.7626984126984127,2.0,-0.005952380952381042,2.6,-0.677867257035199,0.5,1.0,-2.005952380952381,-2.005952380952381,False,False,Emiliano Martínez
Emiliano Martínez,emiliano martinez,ASTON VILLA,EPL,3.0,9,saves,saves,ASTON VILLA,ASTON VILLA,1,top,Emiliano Martínez,EPL,weak,6,6,1,4,0.6666666666666666,0.7626984126984127,2.0,-0.005952380952381042,2.6,-0.677867257035199,0.5,1.0,-2.005952380952381,-2.005952380952381,False,False,Emiliano Martínez
Marco Bizot,marco bizot,ASTON VILLA,EPL,0.0,9,saves,saves,ASTON VILLA,ASTON VILLA,2,top,Marco Bizot,EPL,weak,6,6,1,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Marco Bizot
Emiliano Martínez,emiliano martinez,ASTON VILLA,EPL,0.0,9,shots,shots,ASTON VILLA,ASTON VILLA,1,bottom,Emiliano Martínez,EPL,weak,7,7,2,4,0.0,-0.1409318855747427,-0.05555555555555555,-0.19385302197802198,-0.1,-0.7727116799328497,0.0,0.0,-0.13829746642246643,-0.13829746642246643,False,False,Emiliano Martínez
Lamare Bogarde,lamare bogarde,ASTON VILLA,EPL,0.0,9,shots,shots,ASTON VILLA,ASTON VILLA,2,bottom,Lamare Bogarde,EPL,weak,6,6,1,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Lamare Bogarde
Marco Bizot,marco bizot,ASTON VILLA,EPL,0.0,9,shots,shots,ASTON VILLA,ASTON VILLA,3,bottom,Marco Bizot,EPL,weak,6,6,1,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Marco Bizot
Ollie Watkins,ollie watkins,ASTON VILLA,EPL,2.6666666666666665,9,shots,shots,ASTON VILLA,ASTON VILLA,1,top,Ollie Watkins,EPL,weak,6,6,1,4,0.6666666666666666,1.4273809523809522,2.0,1.4910714285714286,0.6000000000000001,-0.17126125332930128,0.5,1.0,-0.5089285714285714,-0.5089285714285714,False,False,Ollie Watkins
Morgan Rogers,morgan rogers,ASTON VILLA,EPL,2.5555555555555554,9,shots,shots,ASTON VILLA,ASTON VILLA,2,top,Morgan Rogers,EPL,weak,6,6,1,4,0.16666666666666666,-0.6428571428571429,-1.25,-0.6517857142857143,0.0,0.24407415352298767,0.25,0.0,0.5982142857142857,0.5982142857142857,False,False,Morgan Rogers
Amadou Onana,amadou onana,ASTON VILLA,EPL,1.8,5,shots,shots,ASTON VILLA,ASTON VILLA,3,top,Amadou Onana,EPL,elite,2,2,1,1,1.0,0.9583333333333334,0.25,1.6666666666666667,,,1.0,1.0,1.4166666666666667,1.4166666666666667,False,False,Amadou Onana
Emiliano Martínez,emiliano martinez,ASTON VILLA,EPL,0.0,9,shots_on_target,shots_on_target,ASTON VILLA,ASTON VILLA,1,bottom,Emiliano Martínez,EPL,weak,7,7,2,4,0.0,-0.08068855747427175,-0.05555555555555555,-0.0884271978021978,-0.1,-0.24885465716493116,0.0,0.0,-0.03287164224664224,-0.03287164224664224,False,False,Emiliano Martínez
Ezri Konsa,ezri konsa,ASTON VILLA,EPL,0.0,9,shots_on_target,shots_on_target,ASTON VILLA,ASTON VILLA,2,bottom,Ezri Konsa,EPL,weak,6,6,1,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Ezri Konsa
Jadon Sancho,jadon sancho,ASTON VILLA,EPL,0.0,8,shots_on_target,shots_on_target,ASTON VILLA,ASTON VILLA,3,bottom,Jadon Sancho,EPL,weak,5,5,1,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Jadon Sancho
Ollie Watkins,ollie watkins,ASTON VILLA,EPL,1.4444444444444444,9,shots_on_target,shots_on_target,ASTON VILLA,ASTON VILLA,1,top,Ollie Watkins,EPL,weak,6,6,1,4,0.5,0.8277777777777778,1.0,1.0416666666666667,-0.19999999999999996,-0.1366510981717608,0.5,1.0,0.04166666666666674,0.04166666666666674,False,False,Ollie Watkins
Morgan Rogers,morgan rogers,ASTON VILLA,EPL,0.8888888888888888,9,shots_on_target,shots_on_target,ASTON VILLA,ASTON VILLA,2,top,Morgan Rogers,EPL,weak,6,6,1,4,0.3333333333333333,-0.32361111111111107,-0.5,-0.010416666666666685,-1.4,0.26581744664575496,0.5,0.0,0.4895833333333333,0.4895833333333333,False,False,Morgan Rogers
Ross Barkley,ross barkley,ASTON VILLA,EPL,0.5555555555555556,9,shots_on_target,shots_on_target,ASTON VILLA,ASTON VILLA,3,top,Ross Barkley,EPL,weak,6,6,1,4,0.5,0.16884920634920633,0.5,0.27827380952380953,-0.6,0.3757935298365944,0.5,1.0,-0.22172619047619047,-0.22172619047619047,False,False,Ross Barkley
Berat Djimsiti,berat djimsiti,ATALANTA,Serie A,0.0,9,assists,assists,ATALANTA,ATALANTA,1,bottom,Berat Djimsiti,UCL,elite,9,9,4,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Berat Djimsiti
Charles De Ketelaere,charles de ketelaere,ATALANTA,Serie A,0.0,8,assists,assists,ATALANTA,ATALANTA,2,bottom,Charles De Ketelaere,Serie A,elite,6,6,2,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Charles De Ketelaere
Dominic Vavassori,dominic vavassori,ATALANTA,Serie A,0.0,5,assists,assists,ATALANTA,ATALANTA,3,bottom,Dominic Vavassori,UCL,elite,4,4,2,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Dominic Vavassori
Éderson,ederson,ATALANTA,Serie A,0.125,8,assists,assists,ATALANTA,ATALANTA,1,top,Éderson,Serie A,elite,7,7,2,2,0.14285714285714285,0.10912698412698411,0.5,0.0,-0.11805555555555555,-0.47099547132817415,0.0,0.5,-0.5,-0.5,False,False,Éderson
Giorgio Scalvini,giorgio scalvini,ATALANTA,Serie A,0.1111111111111111,9,assists,assists,ATALANTA,ATALANTA,2,top,Giorgio Scalvini,UCL,elite,8,8,3,2,0.125,0.06512896825396826,-0.041666666666666664,0.4285714285714286,-0.10555555555555556,0.47221227151542644,0.5,0.0,0.4702380952380953,0.4702380952380953,False,False,Giorgio Scalvini
Davide Zappacosta,davide zappacosta,ATALANTA,Serie A,0.1,10,assists,assists,ATALANTA,ATALANTA,3,top,Davide Zappacosta,UCL,elite,10,10,5,2,0.0,-0.16032106782106778,-0.20523809523809522,-0.11805555555555555,-0.08712121212121213,0.4680056411966981,0.0,0.0,0.08718253968253967,0.08718253968253967,False,False,Davide Zappacosta
Berat Djimsiti,berat djimsiti,ATALANTA,Serie A,0.0,9,goals,goals,ATALANTA,ATALANTA,1,bottom,Berat Djimsiti,UCL,elite,9,9,4,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Berat Djimsiti
Charles De Ketelaere,charles de ketelaere,ATALANTA,Serie A,0.0,8,goals,goals,ATALANTA,ATALANTA,2,bottom,Charles De Ketelaere,Serie A,elite,6,6,2,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Charles De Ketelaere
Dominic Vavassori,dominic vavassori,ATALANTA,Serie A,0.0,5,goals,goals,ATALANTA,ATALANTA,3,bottom,Dominic Vavassori,UCL,elite,4,4,2,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Dominic Vavassori
Gianluca Scamacca,gianluca scamacca,ATALANTA,Serie A,0.4444444444444444,9,goals,goals,ATALANTA,ATALANTA,1,top,Gianluca Scamacca,UCL,elite,9,9,5,2,0.1111111111111111,-0.379296937630271,-0.6811111111111112,0.4732142857142857,-0.4772727272727273,0.6060328134460619,0.5,0.0,1.154325396825397,1.154325396825397,False,True,Gianluca Scamacca
Davide Zappacosta,davide zappacosta,ATALANTA,Serie A,0.2,10,goals,goals,ATALANTA,ATALANTA,2,top,Davide Zappacosta,UCL,elite,10,10,5,2,0.2,-0.04306637806637805,-0.05380952380952375,-0.2361111111111111,-0.26136363636363635,-0.25188997690168774,0.0,0.2,-0.18230158730158735,-0.18230158730158735,False,False,Davide Zappacosta
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,0.2,10,goals,goals,ATALANTA,ATALANTA,3,top,Nikola Krstovic,UCL,elite,10,10,5,2,0.2,0.04697691197691197,0.2914285714285715,-0.2361111111111111,-0.17424242424242425,-0.5930187419732668,0.0,0.4,-0.5275396825396825,-0.5275396825396825,False,False,Nikola Krstovic
Francesco Rossi,francesco rossi,ATALANTA,Serie A,0.0,8,saves,saves,ATALANTA,ATALANTA,1,bottom,Francesco Rossi,UCL,elite,8,8,4,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Francesco Rossi
Marco Sportiello,marco sportiello,ATALANTA,Serie A,0.3,10,saves,saves,ATALANTA,ATALANTA,2,bottom,Marco Sportiello,UCL,elite,10,10,5,2,0.2,0.3720490620490621,0.6057142857142858,-0.4722222222222222,1.1515151515151514,-0.05477902094866109,0.0,0.2,-1.077936507936508,-1.077936507936508,False,False,Marco Sportiello
Marco Carnesecchi,marco carnesecchi,ATALANTA,Serie A,3.1,10,saves,saves,ATALANTA,ATALANTA,3,bottom,Marco Carnesecchi,UCL,elite,10,10,5,2,0.5,0.6018145743145743,2.1942857142857144,-1.5069444444444444,-1.3030303030303032,-0.6204089402427422,0.0,0.6,-3.7012301587301586,-3.7012301587301586,False,False,Marco Carnesecchi
Marco Carnesecchi,marco carnesecchi,ATALANTA,Serie A,3.1,10,saves,saves,ATALANTA,ATALANTA,1,top,Marco Carnesecchi,UCL,elite,10,10,5,2,0.5,0.6018145743145743,2.1942857142857144,-1.5069444444444444,-1.3030303030303032,-0.6204089402427422,0.0,0.6,-3.7012301587301586,-3.7012301587301586,False,False,Marco Carnesecchi
Marco Sportiello,marco sportiello,ATALANTA,Serie A,0.3,10,saves,saves,ATALANTA,ATALANTA,2,top,Marco Sportiello,UCL,elite,10,10,5,2,0.2,0.3720490620490621,0.6057142857142858,-0.4722222222222222,1.1515151515151514,-0.05477902094866109,0.0,0.2,-1.077936507936508,-1.077936507936508,False,False,Marco Sportiello
Francesco Rossi,francesco rossi,ATALANTA,Serie A,0.0,8,saves,saves,ATALANTA,ATALANTA,3,top,Francesco Rossi,UCL,elite,8,8,4,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Francesco Rossi
Dominic Vavassori,dominic vavassori,ATALANTA,Serie A,0.0,5,shots,shots,ATALANTA,ATALANTA,1,bottom,Dominic Vavassori,UCL,elite,4,4,2,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Dominic Vavassori
Francesco Rossi,francesco rossi,ATALANTA,Serie A,0.0,8,shots,shots,ATALANTA,ATALANTA,2,bottom,Francesco Rossi,UCL,elite,8,8,4,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Francesco Rossi
Marco Carnesecchi,marco carnesecchi,ATALANTA,Serie A,0.0,10,shots,shots,ATALANTA,ATALANTA,3,bottom,Marco Carnesecchi,UCL,elite,10,10,5,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Marco Carnesecchi
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,3.4,10,shots,shots,ATALANTA,ATALANTA,1,top,Nikola Krstovic,UCL,elite,10,10,5,2,0.1,-1.012319624819625,-1.3976190476190478,0.7013888888888888,-1.9356060606060606,0.3112538980540386,0.5,0.0,2.0990079365079364,2.0990079365079364,False,True,Nikola Krstovic
Giacomo Raspadori,giacomo raspadori,ATALANTA,Serie A,1.7142857142857142,7,shots,shots,ATALANTA,ATALANTA,2,top,Giacomo Raspadori,Serie A,mid,5,5,1,2,0.8,1.5761904761904764,2.0,2.25,0.6904761904761905,0.3164372965560727,1.0,1.0,0.25,0.25,False,False,Giacomo Raspadori
Gianluca Scamacca,gianluca scamacca,ATALANTA,Serie A,1.5555555555555556,9,shots,shots,ATALANTA,ATALANTA,3,top,Gianluca Scamacca,UCL,elite,9,9,5,2,0.1111111111111111,-1.4321749238415904,-1.7488888888888887,-0.2589285714285714,-1.8136363636363635,0.4785676448374587,0.5,0.0,1.4899603174603173,1.4899603174603173,False,True,Gianluca Scamacca
Berat Djimsiti,berat djimsiti,ATALANTA,Serie A,0.0,9,shots_on_target,shots_on_target,ATALANTA,ATALANTA,1,bottom,Berat Djimsiti,UCL,elite,9,9,4,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Berat Djimsiti
Dominic Vavassori,dominic vavassori,ATALANTA,Serie A,0.0,5,shots_on_target,shots_on_target,ATALANTA,ATALANTA,2,bottom,Dominic Vavassori,UCL,elite,4,4,2,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Dominic Vavassori
Francesco Rossi,francesco rossi,ATALANTA,Serie A,0.0,8,shots_on_target,shots_on_target,ATALANTA,ATALANTA,3,bottom,Francesco Rossi,UCL,elite,8,8,4,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Francesco Rossi
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,1.2,10,shots_on_target,shots_on_target,ATALANTA,ATALANTA,1,top,Nikola Krstovic,UCL,elite,10,10,5,2,0.2,-0.16016955266955266,-0.3352380952380952,0.8819444444444444,-0.7613636363636364,0.32265171396141323,0.5,0.2,1.2171825396825398,1.2171825396825398,False,True,Nikola Krstovic
Gianluca Scamacca,gianluca scamacca,ATALANTA,Serie A,0.6666666666666666,9,shots_on_target,shots_on_target,ATALANTA,ATALANTA,2,top,Gianluca Scamacca,UCL,elite,9,9,5,2,0.3333333333333333,-0.279308962642296,-0.45444444444444443,0.6428571428571428,-0.7636363636363637,0.39162766749462297,0.5,0.4,1.0973015873015872,1.0973015873015872,False,True,Gianluca Scamacca
Giacomo Raspadori,giacomo raspadori,ATALANTA,Serie A,0.5714285714285714,7,shots_on_target,shots_on_target,ATALANTA,ATALANTA,3,top,Giacomo Raspadori,Serie A,mid,5,5,1,2,0.6,0.3323809523809524,0.4,1.25,-0.6190476190476191,0.4597019082094952,1.0,1.0,0.85,0.85,True,False,Giacomo Raspadori
Adama Boiro,adama boiro,ATHLETIC BILBAO,La Liga,0.0,10,assists,assists,ATHLETIC BILBAO,ATHLETIC BILBAO,1,bottom,Adama Boiro,La Liga,elite,7,7,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Adama Boiro
Aitor Paredes,aitor paredes,ATHLETIC BILBAO,La Liga,0.0,7,assists,assists,ATHLETIC BILBAO,ATHLETIC BILBAO,2,bottom,Aitor Paredes,La Liga,mid,4,4,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Aitor Paredes
Andoni Gorosabel,andoni gorosabel,ATHLETIC BILBAO,La Liga,0.0,10,assists,assists,ATHLETIC BILBAO,ATHLETIC BILBAO,3,bottom,Andoni Gorosabel,La Liga,elite,7,7,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Andoni Gorosabel
Yuri Berchiche,yuri berchiche,ATHLETIC BILBAO,La Liga,0.2222222222222222,9,assists,assists,ATHLETIC BILBAO,ATHLETIC BILBAO,1,top,Yuri Berchiche,La Liga,elite,6,6,3,1,0.3333333333333333,0.2886904761904762,0.2916666666666667,1.0,-0.07142857142857142,0.4180908103833762,1.0,0.3333333333333333,0.7083333333333333,0.7083333333333333,False,False,Yuri Berchiche
Gorka Guruzeta,gorka guruzeta,ATHLETIC BILBAO,La Liga,0.2,10,assists,assists,ATHLETIC BILBAO,ATHLETIC BILBAO,2,top,Gorka Guruzeta,La Liga,elite,7,7,3,1,0.14285714285714285,0.17743764172335602,-0.07407407407407407,2.0,-0.17857142857142858,0.6006055150299927,1.0,0.0,2.074074074074074,2.074074074074074,False,False,Gorka Guruzeta
Iñaki Williams,inaki williams,ATHLETIC BILBAO,La Liga,0.2,10,assists,assists,ATHLETIC BILBAO,ATHLETIC BILBAO,3,top,Iñaki Williams,La Liga,elite,7,7,3,1,0.14285714285714285,0.0012471655328798459,0.45925925925925926,-0.3333333333333333,-0.3452380952380952,-0.22344557979502155,0.0,0.3333333333333333,-0.7925925925925925,-0.7925925925925925,False,False,Iñaki Williams
Adama Boiro,adama boiro,ATHLETIC BILBAO,La Liga,0.0,10,goals,goals,ATHLETIC BILBAO,ATHLETIC BILBAO,1,bottom,Adama Boiro,La Liga,elite,7,7,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Adama Boiro
Alejandro Rego,alejandro rego,ATHLETIC BILBAO,La Liga,0.0,9,goals,goals,ATHLETIC BILBAO,ATHLETIC BILBAO,2,bottom,Alejandro Rego,La Liga,mid,6,6,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Alejandro Rego
Andoni Gorosabel,andoni gorosabel,ATHLETIC BILBAO,La Liga,0.0,10,goals,goals,ATHLETIC BILBAO,ATHLETIC BILBAO,3,bottom,Andoni Gorosabel,La Liga,elite,7,7,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Andoni Gorosabel
Oihan Sancet,oihan sancet,ATHLETIC BILBAO,La Liga,0.25,8,goals,goals,ATHLETIC BILBAO,ATHLETIC BILBAO,1,top,Oihan Sancet,La Liga,elite,5,5,2,1,0.4,0.21952380952380954,0.4,0.8333333333333334,-0.26785714285714285,0.2890289288919712,1.0,0.5,0.43333333333333335,0.43333333333333335,False,False,Oihan Sancet
Gorka Guruzeta,gorka guruzeta,ATHLETIC BILBAO,La Liga,0.2,10,goals,goals,ATHLETIC BILBAO,ATHLETIC BILBAO,2,top,Gorka Guruzeta,La Liga,elite,7,7,3,1,0.2857142857142857,0.10124716553287985,0.19259259259259262,-0.3333333333333333,0.15476190476190477,-0.5306994988335535,0.0,0.3333333333333333,-0.5259259259259259,-0.5259259259259259,False,False,Gorka Guruzeta
Iñaki Williams,inaki williams,ATHLETIC BILBAO,La Liga,0.2,10,goals,goals,ATHLETIC BILBAO,ATHLETIC BILBAO,3,top,Iñaki Williams,La Liga,elite,7,7,3,1,0.14285714285714285,-0.0469954648526077,0.11851851851851851,-0.16666666666666666,-0.1726190476190476,-0.16407636546518733,0.0,0.3333333333333333,-0.28518518518518515,-0.28518518518518515,False,False,Iñaki Williams
Álex Padilla,alex padilla,ATHLETIC BILBAO,La Liga,0.0,10,saves,saves,ATHLETIC BILBAO,ATHLETIC BILBAO,1,bottom,Álex Padilla,La Liga,elite,7,7,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Álex Padilla
Unai Simón,unai simon,ATHLETIC BILBAO,La Liga,2.4,10,saves,saves,ATHLETIC BILBAO,ATHLETIC BILBAO,2,bottom,Unai Simón,La Liga,elite,7,7,3,1,0.14285714285714285,-0.7752834467120182,-1.2296296296296296,-0.6666666666666665,-0.3571428571428572,0.4106049218773558,0.0,0.0,0.5629629629629631,0.5629629629629631,False,True,Unai Simón
Unai Simón,unai simon,ATHLETIC BILBAO,La Liga,2.4,10,saves,saves,ATHLETIC BILBAO,ATHLETIC BILBAO,1,top,Unai Simón,La Liga,elite,7,7,3,1,0.14285714285714285,-0.7752834467120182,-1.2296296296296296,-0.6666666666666665,-0.3571428571428572,0.4106049218773558,0.0,0.0,0.5629629629629631,0.5629629629629631,False,True,Unai Simón
Álex Padilla,alex padilla,ATHLETIC BILBAO,La Liga,0.0,10,saves,saves,ATHLETIC BILBAO,ATHLETIC BILBAO,2,top,Álex Padilla,La Liga,elite,7,7,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Álex Padilla
Adama Boiro,adama boiro,ATHLETIC BILBAO,La Liga,0.0,10,shots,shots,ATHLETIC BILBAO,ATHLETIC BILBAO,1,bottom,Adama Boiro,La Liga,elite,7,7,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Adama Boiro
Iñigo Lekue,inigo lekue,ATHLETIC BILBAO,La Liga,0.0,7,shots,shots,ATHLETIC BILBAO,ATHLETIC BILBAO,2,bottom,Iñigo Lekue,La Liga,elite,4,4,2,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Iñigo Lekue
Jesús Areso,jesus areso,ATHLETIC BILBAO,La Liga,0.0,10,shots,shots,ATHLETIC BILBAO,ATHLETIC BILBAO,3,bottom,Jesús Areso,La Liga,elite,7,7,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Jesús Areso
Gorka Guruzeta,gorka guruzeta,ATHLETIC BILBAO,La Liga,2.3,10,shots,shots,ATHLETIC BILBAO,ATHLETIC BILBAO,1,top,Gorka Guruzeta,La Liga,elite,7,7,3,1,0.5714285714285714,0.5438208616780045,0.762962962962963,-1.0,0.8392857142857143,-0.4157902637818736,0.0,0.6666666666666666,-1.762962962962963,-1.762962962962963,False,False,Gorka Guruzeta
Iñaki Williams,inaki williams,ATHLETIC BILBAO,La Liga,1.9,10,shots,shots,ATHLETIC BILBAO,ATHLETIC BILBAO,2,top,Iñaki Williams,La Liga,elite,7,7,3,1,0.14285714285714285,-0.002891156462585087,1.1777777777777778,-0.5,-1.017857142857143,-0.09908694937207668,0.0,0.3333333333333333,-1.6777777777777778,-1.6777777777777778,False,False,Iñaki Williams
Oihan Sancet,oihan sancet,ATHLETIC BILBAO,La Liga,1.5,8,shots,shots,ATHLETIC BILBAO,ATHLETIC BILBAO,3,top,Oihan Sancet,La Liga,elite,5,5,2,1,0.4,-0.08714285714285715,-0.033333333333333326,-0.33333333333333326,-0.017857142857142905,0.090932181316388,0.0,0.5,-0.29999999999999993,-0.29999999999999993,False,False,Oihan Sancet
Adama Boiro,adama boiro,ATHLETIC BILBAO,La Liga,0.0,10,shots_on_target,shots_on_target,ATHLETIC BILBAO,ATHLETIC BILBAO,1,bottom,Adama Boiro,La Liga,elite,7,7,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Adama Boiro
Alejandro Rego,alejandro rego,ATHLETIC BILBAO,La Liga,0.0,9,shots_on_target,shots_on_target,ATHLETIC BILBAO,ATHLETIC BILBAO,2,bottom,Alejandro Rego,La Liga,mid,6,6,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Alejandro Rego
Andoni Gorosabel,andoni gorosabel,ATHLETIC BILBAO,La Liga,0.0,10,shots_on_target,shots_on_target,ATHLETIC BILBAO,ATHLETIC BILBAO,3,bottom,Andoni Gorosabel,La Liga,elite,7,7,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,Andoni Gorosabel
Gorka Guruzeta,gorka guruzeta,ATHLETIC BILBAO,La Liga,0.9,10,shots_on_target,shots_on_target,ATHLETIC BILBAO,ATHLETIC BILBAO,1,top,Gorka Guruzeta,La Liga,elite,7,7,3,1,0.42857142857142855,-0.058163265306122466,-0.26666666666666666,-1.0,0.46428571428571425,-0.29670087831124536,0.0,0.3333333333333333,-0.7333333333333334,-0.7333333333333334,False,False,Gorka Guruzeta
Iñaki Williams,inaki williams,ATHLETIC BILBAO,La Liga,0.8,10,shots_on_target,shots_on_target,ATHLETIC BILBAO,ATHLETIC BILBAO,2,top,Iñaki Williams,La Liga,elite,7,7,3,1,0.5714285714285714,0.2856009070294785,0.725925925925926,-0.5,0.10714285714285714,-0.13825184992486408,0.0,0.6666666666666666,-1.2259259259259259,-1.2259259259259259,False,False,Iñaki Williams
